Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Avg_Top_20%,Expected Sum
2023-06-01 00:00:00,0.0,-11.7059,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 01:00:00,0.0,-11.7914,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 02:00:00,0.0,-11.85597,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 03:00:00,0.0,-11.87792,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 04:00:00,0.0,-11.78682,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 05:00:00,0.06080555,-17.09736,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 06:00:00,18.12322,65.04149,18.04571,17.52974,18.70738,18.08308,17.12362,,89.48953
2023-06-01 07:00:00,89.82035,412.2465,87.49442,87.07116,90.01957,85.30623,79.04532,90.01957,428.93670000000003
2023-06-01 08:00:00,215.3246,1161.39,234.8512,239.1291,238.9073,234.8135,222.6285,239.1291,1170.3296
2023-06-01 09:00:00,360.4263,1963.42,386.4724,404.2078,395.5691,392.7436,366.6315,404.2078,1945.6244
2023-06-01 10:00:00,395.775,2003.045,411.1257,408.4536,410.4435,404.7407,375.6423,411.1257,2010.4058
2023-06-01 11:00:00,396.1808,2002.958,405.3685,406.8798,420.5258,402.4474,391.3989,420.5258,2026.6204000000002
2023-06-01 12:00:00,363.6599,1995.651,435.3586,399.732,417.1012,383.5135,365.2365,435.3586,2000.9418
2023-06-01 13:00:00,547.013,2682.915,590.9633,527.9092,574.4005,506.868,512.8073,590.9633,2712.9483
2023-06-01 14:00:00,593.1333,2769.388,557.5719,549.6311,585.5428,549.5775,555.8163,585.5428,2798.1396
2023-06-01 15:00:00,574.2405,3049.171,621.5931,623.6793,630.3464,616.8831,570.801,630.3464,3063.3029
2023-06-01 16:00:00,422.8093,2176.229,427.8852,446.6352,473.5652,439.8297,420.164,473.5652,2208.0793
2023-06-01 17:00:00,271.1182,1559.73,313.1264,322.5335,324.8866,322.0132,284.7204,324.8866,1567.2800999999997
2023-06-01 18:00:00,209.657,1004.316,202.5747,207.2479,212.2287,210.7525,192.4188,212.2287,1025.2225999999998
2023-06-01 19:00:00,57.55321,232.4754,51.75143,51.92173,52.32433,51.7636,48.25441,52.32433,256.0155
2023-06-01 20:00:00,10.59789,7.827693,6.367499,6.283335,6.394122,6.477454,5.725278,,31.247688
2023-06-01 21:00:00,0.0,-11.71252,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 22:00:00,0.0,-11.80195,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-01 23:00:00,0.0,-11.6366,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 00:00:00,0.0,-11.68968,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 01:00:00,0.0,-11.82858,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 02:00:00,0.0,-11.98399,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 03:00:00,0.0,-11.9846,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 04:00:00,0.0,-11.896,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 05:00:00,0.02744445,-17.94125,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 06:00:00,15.57662,60.08626,16.55723,16.87167,17.46862,17.29,16.35974,,84.54726000000001
2023-06-02 07:00:00,77.68246,397.3607,84.47073,84.10039,86.27143,83.83272,80.01128,86.27143,418.68655
2023-06-02 08:00:00,242.1864,1201.209,251.1412,238.6048,257.573,241.2211,234.5468,257.573,1223.0869
2023-06-02 09:00:00,354.7959,1792.54,363.1414,362.9666,371.9786,360.1823,345.3665,371.9786,1803.6353999999997
2023-06-02 10:00:00,488.2373,2399.457,487.8846,465.2114,549.3186,478.2548,482.1428,549.3186,2462.8122
2023-06-02 11:00:00,664.2988,3129.218,647.1136,614.5116,692.9058,624.3807,640.4931,692.9058,3219.4048000000003
2023-06-02 12:00:00,779.7542,3830.528,793.9781,763.5211,785.3011,744.7023,781.5812,793.9781,3869.0838000000003
2023-06-02 13:00:00,723.2156,3447.13,734.393,704.125,685.7403,658.8707,661.3163,734.393,3444.4453
2023-06-02 14:00:00,857.2761,3955.672,837.1706,768.433,836.7352,776.2798,769.712,837.1706,3988.3306
2023-06-02 15:00:00,540.4894,2709.389,558.0477,541.3906,572.9504,551.5842,517.0755,572.9504,2741.0483999999997
2023-06-02 16:00:00,404.975,1960.936,404.3359,384.0674,414.768,396.9257,382.0435,414.768,1982.1405
2023-06-02 17:00:00,301.3517,1444.219,291.2577,290.7086,299.9714,295.318,286.2975,299.9714,1463.5532000000003
2023-06-02 18:00:00,179.8838,877.5867,184.1006,184.5403,182.8699,182.1278,162.0589,184.5403,895.6975
2023-06-02 19:00:00,36.81688,126.1032,30.24992,30.52889,30.84016,30.97943,28.54886,,151.14726
2023-06-02 20:00:00,5.689999,-8.95575,2.986414,3.083625,2.943901,3.02976,2.611967,,14.655667
2023-06-02 21:00:00,0.0,-12.03405,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 22:00:00,0.08888889,-12.01401,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-02 23:00:00,0.0,-12.06767,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 00:00:00,0.0,-12.07664,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 01:00:00,0.0,-12.04565,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 02:00:00,0.0,-12.22811,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 03:00:00,0.0,-12.09232,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 04:00:00,0.0,-12.10695,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 05:00:00,0.011,-17.78692,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 06:00:00,17.78439,73.16077,19.71513,19.33706,20.3909,19.91988,18.72603,,98.089
2023-06-03 07:00:00,117.5096,517.8561,106.9416,105.9933,113.8834,107.318,102.7581,113.8834,536.8944
2023-06-03 08:00:00,289.8258,1492.944,301.282,303.4935,312.6778,302.1296,285.9664,312.6778,1505.5493
2023-06-03 09:00:00,507.2238,2611.447,526.575,528.0312,543.7969,524.695,500.2899,543.7969,2623.388
2023-06-03 10:00:00,700.4824,3501.934,704.7301,704.6629,728.4328,705.1414,674.5056,728.4328,3517.4728
2023-06-03 11:00:00,829.8365,4094.437,824.0661,820.7524,852.222,825.2041,791.6536,852.222,4113.8982
2023-06-03 12:00:00,915.224,4436.661,893.6815,889.6047,922.7023,894.0912,859.601,922.7023,4459.6807
2023-06-03 13:00:00,922.1963,4497.558,906.8669,900.5093,935.1039,907.3107,872.4531,935.1039,4522.2439
2023-06-03 14:00:00,848.7279,4178.879,849.7787,838.4951,859.324,846.5582,801.7476,859.324,4195.9036
2023-06-03 15:00:00,742.2046,3724.415,754.0743,746.7219,774.9031,751.5484,719.7514,774.9031,3746.9991000000005
2023-06-03 16:00:00,578.4534,2909.042,590.9068,585.6298,602.2274,588.9372,558.718,602.2274,2926.4192
2023-06-03 17:00:00,376.8315,1893.706,388.1166,386.2061,392.282,387.5722,357.7715,392.282,1911.9484
2023-06-03 18:00:00,181.619,795.4761,163.1056,167.6154,166.2661,169.3324,149.9484,169.3324,816.2679
2023-06-03 19:00:00,54.30462,180.0827,40.76764,41.9384,41.37267,42.01041,38.38671,42.01041,204.47583
2023-06-03 20:00:00,6.020339,-4.726353,3.587779,3.798855,3.703471,3.881669,3.522372,,18.494146
2023-06-03 21:00:00,0.002958332,-11.9573,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 22:00:00,0.0,-11.94417,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-03 23:00:00,0.0,-11.97661,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-04 00:00:00,0.0,-12.02378,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-04 01:00:00,0.0,-12.05702,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-04 02:00:00,0.0,-12.1419,0.0,0.0,0.0,0.0,0.0,,0.0
2023-06-04 03:00:00,0.0,-12.11879,0.0,0.0,0.0,0.0,0.0,,0.0
