Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW
2023-07-01 00:00:00,0,,0,0,-9.599999
2023-07-01 01:00:00,0,,0,0,-9.599999
2023-07-01 02:00:00,0,,0,0,-9.599999
2023-07-01 03:00:00,0,,0,0,-9.599999
2023-07-01 04:00:00,0,,0,0,-9.599999
2023-07-01 05:00:00,0,,0,0,-9.599999
2023-07-01 06:00:00,8.511386,,10.53455,10.08413,8.798267
2023-07-01 07:00:00,71.35902,,109.415,107.2717,208.9783
2023-07-01 08:00:00,209.8294,,325.8214,299.4483,609.8848
2023-07-01 09:00:00,308.5778,,476.531,470.9404,947.598
2023-07-01 10:00:00,554.6483,,895.7441,871.3458,1752.112
2023-07-01 11:00:00,763.0896,,1150.472,1158.401,2329.919
2023-07-01 12:00:00,786.5447,,1207.871,1181.613,2334.899
2023-07-01 13:00:00,737.5352,,1196.485,1110.318,2177.639
2023-07-01 14:00:00,628.5849,,956.2471,990.8209,1881.741
2023-07-01 15:00:00,748.4919,,1111.057,1118.514,2269.76
2023-07-01 16:00:00,653.6919,,992.5801,999.3741,1973.959
2023-07-01 17:00:00,301.881,,465.7834,472.8749,927.7564
2023-07-01 18:00:00,103.9157,,165.8129,164.8618,324.3058
2023-07-01 19:00:00,25.79937,,32.27314,30.71639,69.23748
2023-07-01 20:00:00,5.410726,,12.03836,12.61182,22.92762
2023-07-01 21:00:00,0,,0,0,-9.599999
2023-07-01 22:00:00,0,,0,0,-9.599999
2023-07-01 23:00:00,0,,0,0,-9.599999
2023-07-02 00:00:00,0,,0,0,-9.599999
2023-07-02 01:00:00,0,,0,0,-9.599999
2023-07-02 02:00:00,0,,0,0,-9.599999
2023-07-02 03:00:00,0,,0,0,-9.599999
2023-07-02 04:00:00,0,,0,0,-9.599999
2023-07-02 05:00:00,0,,0,0,-9.599999
2023-07-02 06:00:00,7.798148,,6.369565,6.319115,3.582468
2023-07-02 07:00:00,91.73056,,145.1377,138.7866,273.0175
2023-07-02 08:00:00,216.2151,,340.3297,325.3036,672.1166
2023-07-02 09:00:00,485.1871,,776.3009,728.5505,1491.428
2023-07-02 10:00:00,671.5416,,986.5684,1022.963,2024.55
2023-07-02 11:00:00,887.2573,,1314.357,1306.642,2605.197
2023-07-02 12:00:00,820.8184,,1293.903,1212.14,2433.075
2023-07-02 13:00:00,977.3602,,1441.454,1426.746,2838.147
2023-07-02 14:00:00,953.0977,,1391.374,1390.343,2751.876
2023-07-02 15:00:00,815.5059,,1205.302,1216.228,2438.562
2023-07-02 16:00:00,562.8759,,864.1046,861.8708,1720.472
2023-07-02 17:00:00,426.2078,,655.1719,673.2595,1321.678
2023-07-02 18:00:00,229.4801,,324.7707,334.6027,649.123
2023-07-02 19:00:00,65.63902,,80.32716,83.85415,155.7965
2023-07-02 20:00:00,5.104973,,2.629782,2.670233,10.29496
2023-07-02 21:00:00,0,,0,0,-9.599999
2023-07-02 22:00:00,0,,0,0,-9.599999
2023-07-02 23:00:00,0,,0,0,-9.599999
2023-07-03 00:00:00,0,,0,0,-9.599999
2023-07-03 01:00:00,0,,0,0,-9.599999
2023-07-03 02:00:00,0,,0,0,-9.599999
2023-07-03 03:00:00,0,,0,0,-9.599999
2023-07-03 04:00:00,0,,0,0,-9.599999
2023-07-03 05:00:00,0,,0,0,-9.420666
2023-07-03 06:00:00,8.389549,,14.01926,15.53941,21.17714
2023-07-03 07:00:00,93.68012,,158.95,155.9177,308.4291
2023-07-03 08:00:00,136.1648,,241.1391,240.037,474.2827
2023-07-03 09:00:00,396.2539,,617.2815,599.0361,1239.763
2023-07-03 10:00:00,724.9429,,1066.046,1087.659,2177.966
2023-07-03 11:00:00,891.9568,,1362.742,1285.573,2629.428
2023-07-03 12:00:00,859.5861,,1266.178,1282.936,2526.813
2023-07-03 13:00:00,788.0436,,1212.651,1188.87,2338.951
2023-07-03 14:00:00,831.3674,,1315.77,1314.143,2487.91
2023-07-03 15:00:00,702.6934,,1086.002,1098.612,2138.633
2023-07-03 16:00:00,314.3632,,500.4972,499.873,968.5311
2023-07-03 17:00:00,80.19042,,142.9051,142.5897,275.6964
2023-07-03 18:00:00,171.4552,,255.8404,266.3143,511.4939
2023-07-03 19:00:00,94.62798,,146.9962,149.3262,286.6422
2023-07-03 20:00:00,7.811738,,24.66606,24.59383,45.30531
2023-07-03 21:00:00,0,,0,0,-9.599999
2023-07-03 22:00:00,0,,0,0,-9.599999
2023-07-03 23:00:00,0,,0,0,-9.599999
2023-07-04 00:00:00,0,,0,0,-9.599999
2023-07-04 01:00:00,0,,0,0,-9.599999
2023-07-04 02:00:00,0,,0,0,-9.599999
2023-07-04 03:00:00,0,,0,0,-9.599999
2023-07-04 04:00:00,0,,0,0,-9.599999
2023-07-04 05:00:00,0,,0,0,-9.599999
2023-07-04 06:00:00,6.808243,,1.91033,2.529285,-4.793963
2023-07-04 07:00:00,80.87617,,125.9991,122.2704,242.7827
2023-07-04 08:00:00,207.9686,,334.4886,331.7572,657.182
2023-07-04 09:00:00,369.485,,604.9976,569.8345,1130.984
2023-07-04 10:00:00,667.7775,,991.36,913.9212,1986.659
2023-07-04 11:00:00,880.9983,,1300.588,1280.856,2562.77
2023-07-04 12:00:00,909.0771,,1469.802,1329.273,2636
2023-07-04 13:00:00,896.743,,1343.822,1312.528,2586.238
2023-07-04 14:00:00,825.0513,,1209.391,1202.76,2381.514
2023-07-04 15:00:00,533.9,,835.9885,811.3971,1593.068
2023-07-04 16:00:00,548.5047,,855.748,874.3436,1690.329
2023-07-04 17:00:00,238.1232,,374.8644,367.0428,719.2082
2023-07-04 18:00:00,154.5803,,228.6629,235.0083,442.9944
2023-07-04 19:00:00,68.94918,,97.80527,97.04181,183.6308
2023-07-04 20:00:00,4.692262,,1.689735,1.20995,7.261416
2023-07-04 21:00:00,0,,0,0,-9.599999
2023-07-04 22:00:00,0,,0,0,-9.599999
2023-07-04 23:00:00,0,,0,0,-9.599999
2023-07-05 00:00:00,0,,0,0,-9.599999
2023-07-05 01:00:00,0,,0,0,-9.599999
2023-07-05 02:00:00,0,,0,0,-9.599999
2023-07-05 03:00:00,0,,0,0,-9.599999
2023-07-05 04:00:00,0,,0,0,-9.547833
2023-07-05 05:00:00,0,,0,0,-9.295476
2023-07-05 06:00:00,11.20806,,28.64862,29.0719,49.44535
2023-07-05 07:00:00,74.35056,,125.5378,123.6925,239.8594
2023-07-05 08:00:00,199.5247,,314.6208,308.8641,619.0933
2023-07-05 09:00:00,272.4583,,454.9265,451.8966,901.591
2023-07-05 10:00:00,319.9134,,526.1649,525.4211,1043.801
2023-07-05 11:00:00,545.8653,,900.5994,870.8563,1714.622
2023-07-05 12:00:00,414.2693,,656.986,654.3313,1302.795
2023-07-05 13:00:00,505.299,,818.1115,795.4026,1568.98
2023-07-05 14:00:00,717.3707,,1095.866,1061.179,2156.923
2023-07-05 15:00:00,686.734,,1028.993,1022.447,1968.832
2023-07-05 16:00:00,555.4219,,873.2722,907.3939,1731.189
2023-07-05 17:00:00,323.8683,,504.6364,527.0412,1022.961
2023-07-05 18:00:00,223.5838,,364.1546,354.0398,706.5578
2023-07-05 19:00:00,73.83756,,133.2364,133.9569,257.7345
2023-07-05 20:00:00,7.339093,,25.47497,24.59937,45.7923
2023-07-05 21:00:00,0,,0,0,-9.599999
2023-07-05 22:00:00,0,,0,0,-9.599999
2023-07-05 23:00:00,0,,0,0,-9.599999
2023-07-06 00:00:00,0,,0,0,-9.599999
2023-07-06 01:00:00,0,,0,0,-9.599999
2023-07-06 02:00:00,0,,0,0,-9.599999
2023-07-06 03:00:00,0,,0,0,-9.599999
2023-07-06 04:00:00,0,,0,0,-9.599999
2023-07-06 05:00:00,0,,0,0,-9.415333
2023-07-06 06:00:00,7.643411,,2.93387,7.020615,0.8169183
2023-07-06 07:00:00,86.89395,,139.7235,134.4243,267.9711
2023-07-06 08:00:00,250.3802,,389.1946,376.5363,761.5042
2023-07-06 09:00:00,529.4167,,796.6346,772.0613,1554.193
2023-07-06 10:00:00,655.0601,,1042.113,1054.354,2096.228
2023-07-06 11:00:00,863.5928,,1312.718,1304.949,2598.143
2023-07-06 12:00:00,943.7031,,1372.627,1348.186,2705.842
2023-07-06 13:00:00,992.9251,,1451.079,1447.337,2868.618
2023-07-06 14:00:00,954.843,,1386.058,1390.135,2746.772
2023-07-06 15:00:00,854.1674,,1264.025,1272.606,2507.977
2023-07-06 16:00:00,674.2235,,1022.565,1034.492,2031.021
