Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-07-01 00:00:00,0,0,0,0,-7.014589
2023-07-01 01:00:00,0,0,0,0,-7.020697
2023-07-01 02:00:00,0,0,0,0,-7.043491
2023-07-01 03:00:00,0,0,0,0,-7.070764
2023-07-01 04:00:00,0,0,0,0,-7.010416
2023-07-01 05:00:00,9.720692e-05,0,0,0,-7.027794
2023-07-01 06:00:00,16.72938,36,36.5,36.25,103.0654
2023-07-01 07:00:00,70.57305,120,122,120.75,360.2482
2023-07-01 08:00:00,193.3755,354.25,356.5,349,1049.225
2023-07-01 09:00:00,504.4836,885,890.25,871.25,2649.082
2023-07-01 10:00:00,689.6791,1127,1164,1171,3462.746
2023-07-01 11:00:00,809.569,1312.5,1373.75,1368.75,4044.723
2023-07-01 12:00:00,945.4124,1491.5,1557,1539,4572.444
2023-07-01 13:00:00,814.7812,1350.75,1363.5,1361.25,4045.762
2023-07-01 14:00:00,711.0058,1311.25,1237,1230.5,3763.448
2023-07-01 15:00:00,681.7835,1137,1116.5,1122.5,3365.993
2023-07-01 16:00:00,466.3914,791.25,812,770.5,2412.926
2023-07-01 17:00:00,166.7155,277,285,282.75,847.1402
2023-07-01 18:00:00,213.3313,339.25,346.75,339.5,1032.878
2023-07-01 19:00:00,86.43772,144,149.25,146.75,440.0703
2023-07-01 20:00:00,2.205605,5,5.25,5.25,9.779564
2023-07-01 21:00:00,0,0,0,0,-7.149074
2023-07-01 22:00:00,0,0,0,0,-7.090924
2023-07-01 23:00:00,0,0,0,0,-7.060469
2023-07-02 00:00:00,0,0,0,0,-7.058874
2023-07-02 01:00:00,0,0,0,0,-7.032409
2023-07-02 02:00:00,0,0,0,0,-7.171657
2023-07-02 03:00:00,0,0,0,0,-7.017716
2023-07-02 04:00:00,0,0,0,0,-7.004046
2023-07-02 05:00:00,0,0,0,0,-7.029237
2023-07-02 06:00:00,11.76043,17.75,18,17.25,47.03944
2023-07-02 07:00:00,117.0751,165.25,172.25,160.25,492.2492
2023-07-02 08:00:00,315.1044,506.5,521.75,495.5,1520.919
2023-07-02 09:00:00,500.1259,844.25,854,839,2560.225
2023-07-02 10:00:00,674.3776,1147,1154.25,1143,3455.834
2023-07-02 11:00:00,862.7957,1471,1470.75,1462,4398.499
2023-07-02 12:00:00,941.7103,1503.5,1551.25,1531.75,4616.977
2023-07-02 13:00:00,978.1172,1485.25,1547.75,1547,4465.946
2023-07-02 14:00:00,896.1026,1261,1349.5,1380,3892.557
2023-07-02 15:00:00,771.9415,1141.25,1273.5,1167,3587.415
2023-07-02 16:00:00,538.7659,984.5,931.25,899.5,2771.612
2023-07-02 17:00:00,398.9298,658.75,652.5,659.25,1971.25
2023-07-02 18:00:00,247.1893,352.75,373.25,374,1095.852
2023-07-02 19:00:00,73.56853,87.5,95.75,91.25,274.5575
2023-07-02 20:00:00,2.58093,6.25,6.75,6.5,13.68755
2023-07-02 21:00:00,0,0,0,0,-7.173388
2023-07-02 22:00:00,0,0,0,0,-7.076573
2023-07-02 23:00:00,0,0,0,0,-7.080119
2023-07-03 00:00:00,0,0,0,0,-7.100223
2023-07-03 01:00:00,0,0,0,0,-7.071743
2023-07-03 02:00:00,0,0,0,0,-7.081761
2023-07-03 03:00:00,0,0,0,0,-7.056758
2023-07-03 04:00:00,0,0,0,0,-7.054048
2023-07-03 05:00:00,0,0,0,0,-7.033013
2023-07-03 06:00:00,20.27727,51.75,53.25,52,150.6638
2023-07-03 07:00:00,138.2357,211.5,219.5,207.5,635.6815
2023-07-03 08:00:00,323.1891,522.25,535.75,512,1572.289
2023-07-03 09:00:00,555.0032,955.25,961.25,950.25,2871.707
2023-07-03 10:00:00,751.5184,1262,1262.75,1252,3761.418
2023-07-03 11:00:00,857.6035,1443,1420.75,1405.25,4294.379
2023-07-03 12:00:00,875.069,1429.5,1434,1442.25,4318.373
2023-07-03 13:00:00,968.8721,1562.25,1589.75,1593.5,4718.79
2023-07-03 14:00:00,688.2662,1056.75,1112.25,1068,3170.961
2023-07-03 15:00:00,677.647,1225.75,1198.25,1145.5,3423.368
2023-07-03 16:00:00,566.4831,922.75,942.75,928.75,2822.333
2023-07-03 17:00:00,495.4854,794.75,808.5,789.75,2407.529
2023-07-03 18:00:00,231.2326,319.25,337.75,326.5,986.4897
2023-07-03 19:00:00,44.36776,50.75,54.25,51.5,151.9049
2023-07-03 20:00:00,3.193178,7.5,7.75,7.5,16.8868
2023-07-03 21:00:00,0,0,0,0,-7.149823
2023-07-03 22:00:00,0,0,0,0,-7.133851
2023-07-03 23:00:00,0,0,0,0,-7.060949
2023-07-04 00:00:00,0,0,0,0,-7.084531
2023-07-04 01:00:00,0,0,0,0,-7.063353
2023-07-04 02:00:00,0,0,0,0,-7.045372
2023-07-04 03:00:00,0,0,0,0,-7.065743
2023-07-04 04:00:00,0,0,0,0,-7.043035
2023-07-04 05:00:00,0,0,0,0,-7.046195
2023-07-04 06:00:00,13.86977,26.5,27.75,27,74.82214
2023-07-04 07:00:00,129.8814,180,189.5,175.75,541.0186
2023-07-04 08:00:00,335.5357,542.5,534.25,522.25,1631.194
2023-07-04 09:00:00,561.352,975.75,966.75,936.5,2910.272
2023-07-04 10:00:00,724.2568,1213.5,1228.25,1228,3709.273
2023-07-04 11:00:00,794.2768,1301.75,1234,1302.5,3865.041
2023-07-04 12:00:00,949.7918,1442.25,1458.75,1439,4319.716
2023-07-04 13:00:00,783.4626,1259.5,1259.5,1258.75,3845.411
2023-07-04 14:00:00,942.2291,1449,1465,1463.75,4380.929
2023-07-04 15:00:00,752.3369,1262.75,1273.25,1212,3702.614
2023-07-04 16:00:00,702.398,1183.25,1160.75,1145.25,3534.473
2023-07-04 17:00:00,479.4547,759.5,773.25,726.75,2298.454
2023-07-04 18:00:00,272.6789,414.5,435,413.75,1265.802
2023-07-04 19:00:00,87.51154,130.75,138,133.75,403.5148
2023-07-04 20:00:00,1.772845,6.75,6.75,6.5,14.26686
2023-07-04 21:00:00,0,0,0,0,-7.140253
