Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-07-01 00:00:00,0,0,0,0,-10.75347
2023-07-01 01:00:00,0,0,0,0,-10.64546
2023-07-01 02:00:00,0,0,0,0,-10.63317
2023-07-01 03:00:00,0,0,0,0,-10.65512
2023-07-01 04:00:00,0,0,0,0,-10.77032
2023-07-01 05:00:00,0,0,0,0,-10.72506
2023-07-01 06:00:00,26.13223,22.56125,38.10648,33.78368,97.01035
2023-07-01 07:00:00,120.1615,178.8099,198.2303,186.2973,560.3183
2023-07-01 08:00:00,232.3094,353.4078,380.7296,358.731,1087.056
2023-07-01 09:00:00,289.4412,437.9636,461.0131,428.3148,1319.712
2023-07-01 10:00:00,479.3583,753.2653,806.0717,752.8174,2306.802
2023-07-01 11:00:00,620.957,960.2226,1027.493,961.773,2929.598
2023-07-01 12:00:00,818.14,1273.275,1355.057,1286.499,3875.108
2023-07-01 13:00:00,850.7175,1255.078,1336.697,1263.008,3814.604
2023-07-01 14:00:00,706.6917,1056.467,1135.152,1033.972,3203.616
2023-07-01 15:00:00,626.5289,972.4811,1051.383,995.5312,2907.148
2023-07-01 16:00:00,459.3827,680.8762,739.0886,677.9822,2093.832
2023-07-01 17:00:00,271.8547,412.2006,443.0689,401.2826,1253.887
2023-07-01 18:00:00,60.04272,57.01461,70.99714,64.21976,187.0353
2023-07-01 19:00:00,8.449306,0,0,0,-11.25798
2023-07-01 20:00:00,0.566625,0,0,0,-10.8403
2023-07-01 21:00:00,0,0,0,0,-10.9093
2023-07-01 22:00:00,0.02497222,0,0,0,-10.74868
2023-07-01 23:00:00,0,0,0,0,-10.73891
2023-07-02 00:00:00,0,0,0,0,-10.60976
2023-07-02 01:00:00,0,0,0,0,-10.59964
2023-07-02 02:00:00,0,0,0,0,-10.66481
2023-07-02 03:00:00,0,0,0,0,-10.80465
2023-07-02 04:00:00,0,0,0,0,-12.0577
2023-07-02 05:00:00,0,0,0,0,-12.01297
2023-07-02 06:00:00,17.93651,11.48904,14.79988,12.46623,40.11011
2023-07-02 07:00:00,89.74368,104.4641,126.5164,116.2299,347.9648
2023-07-02 08:00:00,275.7136,403.1095,446.8878,425.2235,1264.575
2023-07-02 09:00:00,447.1665,704.7,744.6376,706.0116,2144.542
2023-07-02 10:00:00,619.8903,986.9069,1048.321,980.2595,2999.133
2023-07-02 11:00:00,764.8923,1165.905,1238.542,1157.894,3531.753
2023-07-02 12:00:00,857.437,1328.636,1415.227,1316.502,4017.885
2023-07-02 13:00:00,896.0856,1297.752,1295.402,1299.536,3858.533
2023-07-02 14:00:00,725.4518,1067.707,1064.981,929.647,3053.288
2023-07-02 15:00:00,692.5517,1108.495,1191.757,1106.85,3372.222
2023-07-02 16:00:00,487.5206,703.7038,762.4478,720.4252,2172.025
2023-07-02 17:00:00,441.7884,658.53,700.4822,658.6391,2007.41
2023-07-02 18:00:00,194.8141,264.9702,289.1963,262.8288,806.0193
2023-07-02 19:00:00,54.96172,40.51619,49.2195,38.79936,124.015
2023-07-02 20:00:00,5.826527,0,0,0,-12.41754
2023-07-02 21:00:00,0,0,0,0,-11.87146
2023-07-02 22:00:00,0,0,0,0,-11.79828
2023-07-02 23:00:00,0,0,0,0,-11.68043
2023-07-03 00:00:00,0,0,0,0,-11.79779
2023-07-03 01:00:00,0,0,0,0,-11.71144
2023-07-03 02:00:00,0.00348611,0,0,0,-11.74704
2023-07-03 03:00:00,0.02363889,0,0,0,-11.73433
2023-07-03 04:00:00,0,0,0,0,-11.79218
2023-07-03 05:00:00,0.123,0,0,0,-11.84676
2023-07-03 06:00:00,20.02162,15.05727,17.40427,14.69158,37.29359
2023-07-03 07:00:00,86.50488,105.6173,117.8377,112.0308,327.9478
2023-07-03 08:00:00,250.733,363.1627,393.3344,374.9571,1121.82
2023-07-03 09:00:00,361.4332,578.0303,612.8418,579.6223,1767.593
2023-07-03 10:00:00,559.52,894.4592,987.062,947.4975,2816
2023-07-03 11:00:00,784.699,1237.698,1290.231,1252.827,3752.511
2023-07-03 12:00:00,884.028,1216.404,1282.394,1209.307,3676.858
2023-07-03 13:00:00,572.1451,844.3993,923.05,888.0227,2638.282
2023-07-03 14:00:00,819.3498,1209.213,1266.32,1174.593,3618.659
2023-07-03 15:00:00,791.1487,1184.357,1269.146,1172.046,3588.236
2023-07-03 16:00:00,549.4852,837.2844,888.0637,903.2208,2616.122
2023-07-03 17:00:00,346.8319,518.6767,548.3617,510.6471,1568.851
2023-07-03 18:00:00,170.4984,244.5735,254.7464,234.8483,728.3096
2023-07-03 19:00:00,35.00555,30.19342,26.06221,25.02085,83.31483
2023-07-03 20:00:00,9.872777,0.4541667,4.641055,3.06061,0.485525
2023-07-03 21:00:00,0.03116667,0,0,0,-11.7622
2023-07-03 22:00:00,0,0,0,0,-11.87677
2023-07-03 23:00:00,0.02776389,0,0,0,-11.73408
2023-07-04 00:00:00,0,0,0,0,-11.71896
2023-07-04 01:00:00,0.02223611,0,0,0,-11.73781
2023-07-04 02:00:00,0,0,0,0,-11.87144
2023-07-04 03:00:00,0.02777778,0,0,0,-11.82553
2023-07-04 04:00:00,0.02222222,0,0,0,-11.75292
2023-07-04 05:00:00,0.01998611,0,0,0,-11.73221
2023-07-04 06:00:00,14.02028,7.583307,10.9235,3.845937,15.16249
2023-07-04 07:00:00,78.93148,106.3987,129.2902,97.82899,331.359
2023-07-04 08:00:00,222.1949,285.0826,334.3124,309.4408,922.244
2023-07-04 09:00:00,392.8868,667.2344,711.579,648.3087,2026.632
2023-07-04 10:00:00,669.7878,967.6631,1038.558,996.3246,2986.567
2023-07-04 11:00:00,754.5582,1064.7,1139.9,1002.219,3183.564
2023-07-04 12:00:00,781.5817,1125.713,1211.96,1162.078,3469.962
2023-07-04 13:00:00,950.171,1326.713,1410.021,1355.943,4050.307
2023-07-04 14:00:00,766.9207,1144.537,1217.869,1114.775,3447.32
2023-07-04 15:00:00,660.7802,1042.012,1109.339,1027.636,3162.678
2023-07-04 16:00:00,608.4509,905.201,978.2885,896.2268,2762.418
2023-07-04 17:00:00,394.9757,596.4359,649.6339,588.0392,1824.282
2023-07-04 18:00:00,180.0431,248.8441,273.382,238.9865,752.0615
2023-07-04 19:00:00,60.0272,35.50898,47.89854,28.47965,120.7384
