NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-07-01 00:00:00,0.00611111,0,0,0,0,0.5691514
2023-07-01 01:00:00,0.007270835,0,0,0,0,0.4312682
2023-07-01 02:00:00,0.02504167,0,0,0,0,0.6161591
2023-07-01 03:00:00,0.01252083,0,0,0,0,0.6823782
2023-07-01 04:00:00,0,0,0,0,0,0.6622931
2023-07-01 05:00:00,0.03774337,0,0,0,0,0.7586432
2023-07-01 06:00:00,10.3212,6.616697,4.079967,6.476223,7.64153,7.07478
2023-07-01 07:00:00,45.19755,28.13131,20.4234,28.5159,29.95127,12.9538
2023-07-01 08:00:00,199.767,119.0787,92.25935,122.2808,131.2002,207.7195
2023-07-01 09:00:00,515.8477,220.3615,169.4946,225.4173,247.3562,403.6451
2023-07-01 10:00:00,645.2474,266.912,202.9644,270.8037,303.0457,716.9112
2023-07-01 11:00:00,769.3557,293.3921,220.851,296.0392,336.9874,424.2052
2023-07-01 12:00:00,808.6058,283.9862,214.2073,288.3448,327.8607,422.6308
2023-07-01 13:00:00,855.1802,295.1894,214.7993,293.4584,333.4074,570.3837
2023-07-01 14:00:00,762.4675,249.3528,190.193,250.4417,294.9052,385.0695
2023-07-01 15:00:00,503.6762,182.9738,143.3817,182.602,210.8692,280.0095
2023-07-01 16:00:00,393.963,169.534,130.5144,172.0834,190.9568,397.3077
2023-07-01 17:00:00,395.2319,131.4112,104.4118,131.8647,152.0524,250.0753
2023-07-01 18:00:00,276.4628,74.86465,59.98283,75.11052,89.13195,218.3509
2023-07-01 19:00:00,106.8796,22.66679,17.25565,22.68847,27.37362,110.9793
2023-07-01 20:00:00,5.787268,0.03597721,0.02291711,0.03133613,0.06898478,1.073858
2023-07-01 21:00:00,0,0,0,0,0,0.8541772
2023-07-01 22:00:00,0,0,0,0,0,0.3457525
2023-07-01 23:00:00,0,0,0,0,0,0.1581877
2023-07-02 00:00:00,0.01251389,0,0,0,0,0.340109
2023-07-02 01:00:00,0.02501389,0,0,0,0,0.3922988
2023-07-02 02:00:00,0,0,0,0,0,0.4701781
2023-07-02 03:00:00,0,0,0,0,0,0.4964421
2023-07-02 04:00:00,0,0,0,0,0,0.4719382
2023-07-02 05:00:00,0,0,0,0,0,0.4426993
2023-07-02 06:00:00,11.60738,7.136082,3.789078,6.877529,7.646069,2.937051
2023-07-02 07:00:00,104.7267,51.33374,36.73518,53.43097,57.30271,124.6177
2023-07-02 08:00:00,281.9291,130.1605,98.6409,135.029,145.1969,170.5823
2023-07-02 09:00:00,463.4201,207.2418,160.4501,212.6889,230.4486,319.1541
2023-07-02 10:00:00,645.8229,272.8431,208.5214,276.1136,308.3918,521.9878
2023-07-02 11:00:00,791.3348,296.1967,217.6175,300.3336,331.5505,450.3815
2023-07-02 12:00:00,864.0065,308.7055,228.5645,311.4716,355.3977,408.1183
2023-07-02 13:00:00,835.1981,279.7501,210.9945,279.7456,324.6088,268.1721
2023-07-02 14:00:00,610.435,234.6169,177.8783,238.8195,272.7613,215.144
2023-07-02 15:00:00,734.6038,258.6746,194.5331,260.8943,296.1887,732.6735
2023-07-02 16:00:00,605.3121,205.1569,156.7135,207.4191,240.1349,414.3098
2023-07-02 17:00:00,433.5636,131.0269,105.0419,131.3613,157.8894,281.7859
2023-07-02 18:00:00,246.9258,52.0611,40.77925,51.6704,64.07865,136.1432
2023-07-02 19:00:00,72.86057,11.45358,8.124722,11.20809,15.3688,26.35944
2023-07-02 20:00:00,7.062386,0.04035265,0.03672312,0.04449038,0.1242391,0.5452493
2023-07-02 21:00:00,0,0,0,0,0,0.0668163
2023-07-02 22:00:00,0.01251389,0,0,0,0,0.07280212
2023-07-02 23:00:00,0.01253472,0,0,0,0,0.1757521
2023-07-03 00:00:00,0.02498611,0,0,0,0,0.4643912
2023-07-03 01:00:00,0,0,0,0,0,0.8257541
2023-07-03 02:00:00,0.001083334,0,0,0,0,1.03766
2023-07-03 03:00:00,0.01197719,0,0,0,0,0.9819811
2023-07-03 04:00:00,0.01192558,0,0,0,0,1.006024
2023-07-03 05:00:00,0.03380588,0.01362359,0,0,0,0.8986631
2023-07-03 06:00:00,30.81866,18.1425,12.54804,18.22166,19.33033,26.5798
2023-07-03 07:00:00,139.6474,49.93522,36.13729,53.57405,56.26438,53.02689
2023-07-03 08:00:00,310.1267,149.7829,110.8421,155.1649,165.6384,326.3087
2023-07-03 09:00:00,491.597,186.8682,143.128,190.764,208.4333,316.153
2023-07-03 10:00:00,505.0935,242.8712,178.4233,247.4333,265.0806,641.8006
2023-07-03 11:00:00,721.3667,258.096,190.2076,261.2371,291.765,202.0324
2023-07-03 12:00:00,715.7007,261.1372,197.6004,262.476,298.1268,512.6796
2023-07-03 13:00:00,526.6975,151.0928,116.644,152.4311,176.2407,519.1402
2023-07-03 14:00:00,214.7927,149.1568,111.9923,152.8265,163.186,212.3449
2023-07-03 15:00:00,777.9385,278.5836,212.237,281.014,321.4701,500.9429
2023-07-03 16:00:00,621.4473,211.5437,163.9642,212.5356,245.8029,409.4107
2023-07-03 17:00:00,438.7861,133.1245,105.492,133.5322,157.1161,272.648
2023-07-03 18:00:00,167.7956,42.22129,32.77158,42.3616,51.02991,140.3485
2023-07-03 19:00:00,122.0976,22.13183,16.86748,21.98279,27.40885,54.61911
2023-07-03 20:00:00,8.415766,0.1409277,0.04349057,0.1153129,0.1710905,2.126743
2023-07-03 21:00:00,0,0,0,0,0,0.07705262
2023-07-03 22:00:00,0,0,0,0,0,0.3294512
2023-07-03 23:00:00,0.01360417,0,0,0,0,0.4868962
2023-07-04 00:00:00,0.01136111,0,0,0,0,0.5542815
2023-07-04 01:00:00,0,0,0,0,0,0.5717805
2023-07-04 02:00:00,0,0,0,0,0,0.398668
2023-07-04 03:00:00,0.01246007,0,0,0,0,0.5222436
2023-07-04 04:00:00,0.01253537,0,0,0,0,0.8260472
2023-07-04 05:00:00,1.844262e-05,0,0,0,0,0.807841
2023-07-04 06:00:00,13.5684,12.51088,8.041865,12.6404,12.68661,7.074286
2023-07-04 07:00:00,130.518,63.55911,47.56666,65.81252,70.41279,89.10713
2023-07-04 08:00:00,245.0626,92.76246,71.71072,95.11604,103.9334,158.5894
2023-07-04 09:00:00,385.2926,195.9371,150.6505,202.8166,217.2473,257.975
2023-07-04 10:00:00,628.7002,263.6231,197.5686,267.0558,298.1667,487.6847
2023-07-04 11:00:00,793.904,277.4457,205.7527,278.4763,320.8363,423.549
2023-07-04 12:00:00,805.3697,305.3467,224.2964,302.0504,349.2824,260.8139
2023-07-04 13:00:00,826.0748,283.2303,207.8983,284.0152,327.3707,899.0045
2023-07-04 14:00:00,689.007,218.3725,165.1525,219.6984,257.0956,438.7231
2023-07-04 15:00:00,589.4238,223.2621,172.2231,226.2263,266.7317,396.1895
2023-07-04 16:00:00,627.1174,219.31,166.0314,218.0238,253.058,425.9986
2023-07-04 17:00:00,422.7725,128.8949,99.71106,129.9232,151.5422,215.3638
2023-07-04 18:00:00,276.2496,61.94373,48.73675,61.18121,76.45831,110.7027
2023-07-04 19:00:00,118.9236,32.68152,24.60651,33.01612,38.48106,27.36534
2023-07-04 20:00:00,36.74653,3.181165,2.728272,3.142872,4.603561,7.096619
2023-07-04 21:00:00,0.01249306,0,0,0,0,0.1353803
2023-07-04 22:00:00,0.0124375,0,0,0,0,0.4615267
2023-07-04 23:00:00,0.02501389,0,0,0,0,0.5530345
2023-07-05 00:00:00,0.01252083,0,0,0,0,0.4175774
2023-07-05 01:00:00,0,0,0,0,0,0.2388335
2023-07-05 02:00:00,0,0,0,0,0,0.1420948
2023-07-05 03:00:00,0,0,0,0,0,-0.1142988
2023-07-05 04:00:00,0,0,0,0,0,-0.08165137
2023-07-05 05:00:00,0,0,0,0,0,-0.1745044
2023-07-05 06:00:00,8.088426,7.874016,4.440213,7.904658,8.256215,5.392231
2023-07-05 07:00:00,89.47752,43.69092,36.63504,52.04199,53.98011,61.02081
2023-07-05 08:00:00,282.187,124.3923,94.15998,129.1709,139.4223,101.1867
2023-07-05 09:00:00,438.2922,202.0556,156.5921,207.6227,229.5954,525.1846
2023-07-05 10:00:00,614.3943,255.5843,192.3,259.7592,289.8094,433.7086
2023-07-05 11:00:00,748.894,234.5707,180.6915,236.5702,277.3189,381.8934
2023-07-05 12:00:00,339.9283,136.0128,105.0379,138.5273,154.4355,258.2367
2023-07-05 13:00:00,527.4946,250.8241,191.0676,253.1386,288.9054,310.0586
2023-07-05 14:00:00,702.5125,233.1888,173.926,235.0869,270.126,329.323
2023-07-05 15:00:00,637.6955,218.6963,164.457,221.8037,250.8155,476.1376
2023-07-05 16:00:00,469.2883,143.8692,114.4147,145.3477,169.2872,413.5181
2023-07-05 17:00:00,89.39368,22.298,16.83329,22.48349,25.52358,135.5747
2023-07-05 18:00:00,39.19756,16.41276,11.76421,16.51051,18.96833,30.17522
2023-07-05 19:00:00,17.5497,1.352229,0.6305813,1.100489,1.84165,7.965298
