Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-07-01 00:00:00,0,0,0,0,
2023-07-01 01:00:00,0,0,0,0,
2023-07-01 02:00:00,0,0,0,0,
2023-07-01 03:00:00,0.02566889,0,0,0,
2023-07-01 04:00:00,0.0001088889,0,0,0,
2023-07-01 05:00:00,0.1103881,0,0,0,
2023-07-01 06:00:00,30.22946,44.06505,45.16504,36.88564,
2023-07-01 07:00:00,78.24864,126.5123,128.8702,128.5218,
2023-07-01 08:00:00,86.60348,134.9019,139.9073,130.1332,
2023-07-01 09:00:00,262.0718,432.8799,452.2455,437.8539,
2023-07-01 10:00:00,469.8365,780.7494,776.5215,748.0294,
2023-07-01 11:00:00,522.9111,866.1843,871.1182,845.5065,
2023-07-01 12:00:00,926.8678,1402.672,1391.719,1360.816,
2023-07-01 13:00:00,822.2153,1260.135,1238.28,1201.743,
2023-07-01 14:00:00,659.392,1078.743,1066.957,1070.432,
2023-07-01 15:00:00,643.5197,1011.253,1011.255,996.7234,
2023-07-01 16:00:00,451.0778,741.811,731.3505,723.6972,
2023-07-01 17:00:00,229.4736,362.9807,361.1414,362.5754,
2023-07-01 18:00:00,42.46867,42.60349,46.57028,40.63941,
2023-07-01 19:00:00,1.038528,0,0,0,
2023-07-01 20:00:00,0.06431945,0,0,0,
2023-07-01 21:00:00,0,0,0,0,
2023-07-01 22:00:00,0.02305556,0,0,0,
2023-07-01 23:00:00,0,0,0,0,
2023-07-02 00:00:00,0,0,0,0,
2023-07-02 01:00:00,0,0,0,0,
2023-07-02 02:00:00,0,0,0,0,
2023-07-02 03:00:00,0,0,0,0,
2023-07-02 04:00:00,0,0,0,0,
2023-07-02 05:00:00,0,0,0,0,
2023-07-02 06:00:00,17.68067,17.28675,18.33613,13.4644,
2023-07-02 07:00:00,105.6996,172.974,174.684,163.3617,
2023-07-02 08:00:00,316.477,534.7901,534.2025,518.0391,
2023-07-02 09:00:00,464.5609,782.6959,779.3325,750.4967,
2023-07-02 10:00:00,688.0433,1145.661,1136.643,1110.539,
2023-07-02 11:00:00,857.6021,1362.843,1354.807,1329.051,
2023-07-02 12:00:00,896.189,1378.002,1402.809,1409.173,
2023-07-02 13:00:00,749.684,1108.223,1081.682,1077.698,
2023-07-02 14:00:00,666.8318,1059.872,1029.216,1033.938,
2023-07-02 15:00:00,781.6458,999.465,1175.905,868.901,
2023-07-02 16:00:00,546.0844,927.4503,901.4198,899.348,
2023-07-02 17:00:00,362.3093,575.2188,563.2908,578.4863,
2023-07-02 18:00:00,162.6674,223.401,218.9672,229.8315,
2023-07-02 19:00:00,40.43665,43.156,42.88983,47.10853,
2023-07-02 20:00:00,6.227223,0,0.03463625,0.5937048,
2023-07-02 21:00:00,0.02963889,0,0,0,
2023-07-02 22:00:00,0.02036111,0,0,0,
2023-07-02 23:00:00,0,0,0,0,
2023-07-03 00:00:00,0,0,0,0,
2023-07-03 01:00:00,0.02222222,0,0,0,
2023-07-03 02:00:00,0.02222222,0,0,0,
2023-07-03 03:00:00,0,0,0,0,
2023-07-03 04:00:00,0.02776389,0,0,0,
2023-07-03 05:00:00,0.1258472,0,0,0,
2023-07-03 06:00:00,20.17258,13.69139,15.319,6.51997,
2023-07-03 07:00:00,118.4948,185.4097,185.1356,175.254,
2023-07-03 08:00:00,208.0357,340.3111,340.2303,332.5707,
2023-07-03 09:00:00,400.7274,715.6332,717.8016,694.4928,
2023-07-03 10:00:00,685.7557,1132.631,1116.792,1088.995,
2023-07-03 11:00:00,835.5327,1272.375,1277.79,1260.857,
2023-07-03 12:00:00,560.9067,866.3121,880.9012,858.8873,
2023-07-03 13:00:00,661.5607,1022.53,1030.616,1027.678,
2023-07-03 14:00:00,907.1282,1343.103,1352.359,1345.68,
2023-07-03 15:00:00,759.8809,1210.77,1198.865,1190.833,
2023-07-03 16:00:00,494.4778,810.4046,791.8436,826.4081,
2023-07-03 17:00:00,317.7377,498.965,485.7947,493.9377,
2023-07-03 18:00:00,154.528,225.3012,221.0623,228.3844,
2023-07-03 19:00:00,44.2506,53.03621,53.64982,47.78771,
2023-07-03 20:00:00,11.67708,4.410862,5.85905,5.935295,
2023-07-03 21:00:00,0.03022222,0,0,0,
2023-07-03 22:00:00,0,0,0,0,
2023-07-03 23:00:00,0,0,0,0,
2023-07-04 00:00:00,0,0,0,0,
2023-07-04 01:00:00,0,0,0,0,
2023-07-04 02:00:00,0.01844444,0,0,0,
2023-07-04 03:00:00,0.003777778,0,0,0,
2023-07-04 04:00:00,0,0,0,0,
2023-07-04 05:00:00,0,0,0,0,
2023-07-04 06:00:00,17.83435,15.90561,18.38867,14.89382,
2023-07-04 07:00:00,81.58883,139.0122,142.1341,130.5344,
2023-07-04 08:00:00,268.752,484.8383,470.8136,453.9731,
2023-07-04 09:00:00,439.536,723.2798,737.7626,794.5611,
2023-07-04 10:00:00,613.3189,1013.828,983.9807,920.3526,
2023-07-04 11:00:00,672.0592,1083.527,1059.354,1083.737,
2023-07-04 12:00:00,949.9462,1414.717,1401.17,1355.334,
2023-07-04 13:00:00,921.6362,1321.932,1314.139,1286.809,
2023-07-04 14:00:00,800.2756,1212.056,1187.262,1152.24,
2023-07-04 15:00:00,615.2824,980.1503,967.7626,983.6556,
2023-07-04 16:00:00,551.116,819.4387,829.2481,848.6215,
2023-07-04 17:00:00,370.0334,559.0266,544.2722,569.3242,
2023-07-04 18:00:00,163.5227,217.3264,212.1893,227.0966,
2023-07-04 19:00:00,56.45206,60.36303,62.37722,58.04775,
2023-07-04 20:00:00,10.7733,1.524299,5.300123,3.445088,
2023-07-04 21:00:00,0,0,0,0,
2023-07-04 22:00:00,0.02777778,0,0,0,
2023-07-04 23:00:00,0.01290278,0,0,0,
2023-07-05 00:00:00,0.02780556,0,0,0,
2023-07-05 01:00:00,0.01491667,0,0,0,
2023-07-05 02:00:00,0,0,0,0,
2023-07-05 03:00:00,0,0,0,0,
2023-07-05 04:00:00,0,0,0,0,
2023-07-05 05:00:00,0,0,0,0,
2023-07-05 06:00:00,14.77376,9.915125,10.53284,5.120963,
2023-07-05 07:00:00,90.98538,148.9538,151.4842,146.6591,
2023-07-05 08:00:00,209.1362,353.359,357.4469,349.9089,
2023-07-05 09:00:00,431.7363,744.5502,742.0262,720.8401,
