2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01
0.9766435433729133,0.9881153395982895,0.9908111103450213,0.9923449057367972,0.9932989885433486,0.994391924827467,0.9954258337644563,0.9917213034541884,0.9928789220263596,0.9937285792970785,0.9944318880055557,0.9935011223304793
