2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
0.9735494522957691,0.9863719715355556,0.9899524196685785,0.9898744497058803,0.9920196792390941,0.9938480445882216,0.9950053130909287,0.9939308921220492,0.9943529643305735,0.9950874409819949,0.9956998534665736,0.9961095822572299
