2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
1,1,1,1,1,0.9937154437983974,0.9948645124527826,0.9948232971585536,0.995527096626688,0.9953733728332547,0.9958748316117232,0.996218820724019
