2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
0.9863287766829034,0.9857240928629755,0.9860805912355096,0.9794583250090777,0.9718269400593879,0.9636369503882215,0.9361025392332751,0.9160074353235771,0.9159932692024308,0.924867082959155,0.9301163992008538,0.9319317924547094
