Unnamed: 0,Unnamed: 1,Measured data,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Estimated data,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Site Time,POA Sensor,"SMA Inverter - A, Total AC Active Power","SMA Inverter - B, Total AC Active Power","SMA Inverter - C, Total AC Active Power","SMA Inverter - D, Total AC Active Power",INV Sum,INV 1,INV 2,INV 3,INV 4,INV Sum
2022-09-01 00:00:00,0,,,,,0,0,0,0,0,0
2022-09-01 01:00:00,0,,,,,0,0,0,0,0,0
2022-09-01 02:00:00,0,,,,,0,0,0,0,0,0
2022-09-01 03:00:00,0.2111088,,,,,0,0,0,0,0,0
2022-09-01 04:00:00,2.322556e-06,,,,,0,0,0,0,0,0
2022-09-01 05:00:00,0.1045139,,,,,0,0,0,0,0,0
2022-09-01 06:00:00,0.8287274,,,,,0,0,0,0,0,0
2022-09-01 07:00:00,49.05503,,,,,0,0,0,0,0,0
2022-09-01 08:00:00,208.1794,,,,,0,0,0,0,0,0
2022-09-01 09:00:00,410.9921,,,,,0,0,0,0,0,0
2022-09-01 10:00:00,609.0073,,,,,0,0,0,0,0,0
2022-09-01 11:00:00,891.2111,,,,,0,0,0,0,0,0
2022-09-01 12:00:00,807.374,,,,,0,0,0,0,0,0
2022-09-01 13:00:00,715.0057,,,,,0,0,0,0,0,0
2022-09-01 14:00:00,870.0573,,,,,0,0,0,0,0,0
2022-09-01 15:00:00,592.9216,,,,,0,0,0,0,0,0
2022-09-01 16:00:00,300.748,,,,,0,0,0,0,0,0
2022-09-01 17:00:00,195.941,,,,,0,0,0,0,0,0
2022-09-01 18:00:00,93.88234,,,,,0,0,0,0,0,0
2022-09-01 19:00:00,18.34453,,,,,0,0,0,0,0,0
2022-09-01 20:00:00,0.3319862,,,,,0,0,0,0,0,0
2022-09-01 21:00:00,0.1065973,,,,,0,0,0,0,0,0
2022-09-01 22:00:00,0.4408222,,,,,0,0,0,0,0,0
2022-09-01 23:00:00,1.111111e-05,,,,,0,0,0,0,0,0
2022-09-02 00:00:00,0,,,,,0,0,0,0,0,0
2022-09-02 01:00:00,0,,,,,0,0,0,0,0,0
2022-09-02 02:00:00,0.3118055,,,,,0,0,0,0,0,0
2022-09-02 03:00:00,0,,,,,0,0,0,0,0,0
2022-09-02 04:00:00,0,,,,,0,0,0,0,0,0
2022-09-02 05:00:00,0.334861,,,,,0,0,0,0,0,0
2022-09-02 06:00:00,0.8744586,,,,,0,0,0,0,0,0
2022-09-02 07:00:00,56.49831,,,,,0,0,0,0,0,0
2022-09-02 08:00:00,274.0659,,,,,0,0,0,0,0,0
2022-09-02 09:00:00,496.5673,,,,,0,0,0,0,0,0
2022-09-02 10:00:00,682.491,354.9632,336.361,345.3583,286.231,1322.9134999999999,354.9632,336.361,345.3583,286.231,1322.9134999999999
2022-09-02 11:00:00,861.1251,404.4589,381.1657,394.5676,325.6223,1505.8145000000002,404.4589,381.1657,394.5676,325.6223,1505.8145000000002
2022-09-02 12:00:00,747.7322,366.195,343.8754,341.334,274.0492,1325.4536,366.195,343.8754,341.334,274.0492,1325.4536
2022-09-02 13:00:00,806.4347,438.6,413.4061,424.7532,345.8091,1622.5684,438.6,413.4061,424.7532,345.8091,1622.5684
2022-09-02 14:00:00,797.9747,396.7391,375.6894,378.227,307.8742,1458.5296999999998,396.7391,375.6894,378.227,307.8742,1458.5296999999998
