2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
1,1,1,1,1,1,0.9970623168554171,0.9975387885482502,0.9978570190189093,0.9981201480372299,0.9983209149549899,0.9984728027752814
