2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
0.9027577660184205,0.9367545049152427,0.9473044125167767,0.9581392981145954,0.9678936938033925,0.9742079119524768,0.9570636200292262,0.9593496554717381,0.9672015259223834,0.9732365474868754,0.9765578500734491,0.9786205962192843
