2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01
1,0.9999961754890567,0.9998994986393847,0.9999196778263448,0.999937299312794,0.9999493693638425,0.9999615570792961,0.9999700104721971,0.9993443721338643,0.9990715365279048,0.9991608943999307,0.9992359455087001
