Timestamp,POA Irradiance,Meter Power,Inverter_1,Inverter_2,Inverter_3,Inverter_4,Inverter_5,Inverter_6,Inverter_7,Inverter_8,Inverter_9,Inverter_10,Inverter_11,Inverter_12,Inverter_13,Inverter_14,Inverter_15,Inverter_16,Inverter_17,Inverter_18,Inverter_19,Inverter_20,Inverter_21,Inverter_22,Inverter_23,Inverter_24,Inverter_25,Inverter_26,Inverter_27,Inverter_28,Inverter_29,Inverter_30,Inverter_31,Inverter_32,Inverter_33,Inverter_34,Inverter_35,Inverter_36,Inverter_37,Inverter_38,Inverter_39,Inverter_40,Inverter_41,Inverter_42,Inverter_43,Inverter_44,Inverter_45,Inverter_46,Inverter_47,Inverter_48,Inverter_49,Inverter_50,Inverter_51,Inverter_52,Inverter_53,Inverter_54,Inverter_55,Inverter_56,Inverter_57,Inverter_58,Inverter_59,Inverter_60,Inverter_61,Inverter_62,Inverter_63,Inverter_64,Inverter_65,Inverter_66,Inverter_67,Inverter_68,Inverter_69,Inverter_70,Inverter_71,Inverter_72,Inverter_73,Inverter_74,Inverter_75,Inverter_76,Inverter_77,Inverter_78,Inverter_79,Inverter_80,Inverter_81,Inverter_82,Inverter_83,Avg_Top_20%,Expected Sum
2023-07-01 00:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 01:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 02:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 03:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 04:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 05:00:00,0.0,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2023-07-01 06:00:00,7.256675,10.24979,0.1756667,0.209,0.1663333,0.1872778,0.2141111,0.1792778,0.2202778,0.1890555,0.2239444,0.1836111,0.2120555,0.1762778,0.2095556,0.1856667,0.146,0.1802778,0.2305556,0.2055,0.182375,0.2242222,0.2061667,0.2248333,0.2034445,0.2338889,0.2117222,0.1996111,0.1872222,0.2002778,0.1871667,0.1900556,0.1827222,0.2023333,0.1805,0.2033889,0.1977222,0.1583333,0.1765,0.2097222,0.144,0.2002778,0.1988889,0.1857778,0.1846111,0.1854445,0.2096111,0.1735556,0.1888333,0.1670555,0.2144445,0.1808333,0.2174444,0.1906111,0.2140556,0.1837778,0.1624167,0.1642778,0.2371111,0.2050556,0.177125,0.2231111,0.2078889,0.2313333,0.2353889,0.2016667,0.2094444,0.2134444,0.2118889,0.1858889,0.2156111,0.1751111,0.2075,0.1958333,0.22,0.2032778,0.2185,0.1923889,0.1914444,0.1851667,0.1930556,0.1873333,0.1960556,0.1991667,0.203,,16.3453613
2023-07-01 07:00:00,88.65858,144.3915,1.547208,1.744667,1.473917,1.633292,1.803208,1.639458,1.764042,1.599208,1.787958,1.616208,1.7855,1.647583,1.756958,1.645583,1.407,1.606458,1.822083,1.702,1.872208,1.812584,1.610167,1.796042,1.66425,1.804625,1.684917,1.612792,1.49625,1.605042,1.486333,1.563166,1.478875,1.603375,1.487,1.622625,1.5345,1.338375,1.500458,1.65475,1.278208,1.608,1.569542,1.583791,1.647375,1.614583,1.761292,1.55325,1.733458,1.539833,1.803667,1.601125,1.802083,1.657792,1.810917,1.642583,1.837792,1.586583,1.99825,1.823167,1.997083,1.916125,1.889458,2.012208,2.02725,1.878708,1.937458,1.902583,1.856708,1.736125,1.833875,1.691667,1.799042,1.707875,1.825333,1.759625,1.798125,1.696333,1.71975,1.65275,1.70525,1.6395,1.709792,1.660917,1.648458,1.8966395882352938,140.665954
2023-07-01 08:00:00,275.7741,474.0861,5.159459,5.639833,4.75525,5.442083,5.869333,5.618167,5.660167,5.317584,5.747125,5.467916,5.859667,5.777125,5.792083,5.639042,4.803875,5.608917,5.9655,5.778083,5.9995,5.8865,5.266125,5.983667,5.794416,5.94025,5.780541,5.3015,5.085333,5.192042,4.987708,5.091917,4.95525,5.146542,4.978042,5.216375,5.087667,4.453542,5.234958,5.440292,4.407417,5.255333,5.19275,5.270542,5.386,5.310125,5.658166,5.191875,5.705458,5.200208,5.820125,5.365125,5.811417,5.56425,5.838167,5.488459,5.968333,5.473875,6.555209,6.216291,6.548833,6.3235,6.634208,6.814583,6.757042,6.544875,6.689875,6.713375,6.314208,6.180708,6.223416,6.0675,6.153083,5.986,6.124083,6.029458,6.071,5.959417,6.002542,5.929334,5.909125,5.8075,5.902583,5.795291,5.50325,6.407752294117645,472.38728999999995
2023-07-01 09:00:00,408.7683,760.3839,8.019835,8.834375,7.462583,8.469749,9.133542,8.72175,8.903583,8.363999,9.061875,8.622624,9.29329,9.123208,9.24054,8.984959,7.699543,8.999374,9.590877,9.31471,9.707458,9.594998,8.783208,9.798498,9.521626,9.815001,9.529417,8.788168,8.491082,8.697834,8.404792,8.548708,8.331333,8.618708,8.35125,8.690959,8.489,7.499667,8.75775,9.052125,7.352709,8.768375,8.639999,8.685667,8.182583,8.162999,8.757167,7.948168,8.825291,7.974665,8.941083,8.172208,8.927334,8.482542,8.972333,8.412917,9.151834,8.345792,9.926458,9.378834,9.950085,9.566541,9.988668,10.40388,10.25863,9.865958,10.20087,10.10471,9.654081,9.368208,9.540251,9.214833,9.500624,9.190748,9.496917,9.338167,9.450083,9.235707,9.406333,9.211498,9.321168,9.102835,9.341,9.12025,8.919417,9.85272829411765,746.0724180000001
2023-07-01 10:00:00,617.3707,1110.53,11.82384,12.87817,10.90154,12.45942,13.32746,12.76371,12.97896,12.26692,13.20604,12.63892,13.55987,13.36546,13.46413,13.12404,11.21667,13.144,13.93008,13.58188,14.14108,14.01271,12.88104,14.26338,13.92442,14.31517,13.92187,12.81812,12.41646,12.68937,12.30846,12.47983,12.16979,12.54541,12.19788,12.6535,12.38421,10.92762,12.799,13.14575,10.71846,12.71517,12.54538,12.62684,12.00804,11.96458,12.76983,11.72667,12.8045,11.69063,12.95529,11.92833,12.95233,12.40554,13.01604,12.28579,13.24621,12.19262,14.35087,13.66659,14.37508,13.85467,14.62008,15.12208,14.83613,14.34175,14.73754,14.66259,13.94262,13.62767,13.76842,13.40666,13.72083,13.31871,13.72367,13.56346,13.66621,13.39213,13.6155,13.37517,13.48633,13.21938,13.53133,13.27542,12.946,14.314830588235294,1086.32532
2023-07-01 11:00:00,571.1289,1056.429,11.17762,12.15288,10.28471,11.77304,12.5385,12.0035,12.22892,11.598,12.45908,11.937,12.7605,12.58388,12.70767,12.38329,10.57583,12.39321,13.13712,12.82767,13.31825,13.21483,12.21804,13.41729,13.1375,13.48337,13.15021,12.13029,11.78629,12.055,11.70058,11.84454,11.57704,11.90071,11.58238,12.00279,11.76542,10.34821,12.13754,12.44471,10.16146,12.04038,11.883,11.94979,11.39667,11.35579,12.15258,11.171,12.16458,11.13446,12.30258,11.33254,12.2805,11.77412,12.32642,11.67838,12.528,11.53608,13.47204,12.89792,13.51354,13.06075,13.61504,14.03883,13.86229,13.403,13.78421,13.6575,13.11146,12.79483,12.94246,12.55258,12.91783,12.54467,12.92196,12.75313,12.87617,12.61442,12.82283,12.57896,12.70846,12.45179,12.77058,12.51237,12.25592,13.433954705882353,1025.34128
2023-07-01 12:00:00,944.8737,1639.587,17.80417,18.78442,15.93321,18.63363,19.33308,18.80862,18.88317,18.25083,19.211,18.7555,19.61871,19.72521,19.56925,19.30584,16.27242,19.33696,20.25029,20.06271,20.58817,20.49396,19.07096,20.73125,20.62946,20.91541,20.63258,18.78483,18.52109,18.70004,18.39554,18.38304,18.16575,18.46716,18.19463,18.67042,18.51725,16.16662,19.13487,19.37967,15.99537,18.74825,18.589,18.60808,17.89679,17.73779,18.68042,17.73242,18.62054,17.549,18.77371,17.82208,18.7995,18.50558,18.85563,18.29538,19.15404,18.07938,20.55375,20.13388,20.67966,20.12438,21.58367,21.77321,21.30837,20.9725,21.15521,21.37529,20.02554,19.91842,19.78275,19.57283,19.78537,19.46538,19.82017,19.76362,19.78129,19.59596,19.73,19.62596,19.56191,19.42783,19.71238,19.50571,19.06396,20.817708235294123,1593.3236799999997
2023-07-01 13:00:00,972.0154,1661.186,18.57937,19.55142,16.58846,19.43362,20.11975,19.63458,19.68796,19.04921,20.08642,19.64058,20.52534,20.68029,20.52312,20.26633,17.10741,20.32713,21.36062,21.17933,21.74258,21.68871,20.25833,21.95275,21.88621,22.21996,21.91767,19.92996,19.67942,19.85687,19.553,19.5075,19.32254,19.5885,19.36133,19.81862,19.70342,17.17367,20.35283,20.55221,16.99717,19.87192,19.76008,19.70517,18.76963,18.62775,19.64354,18.75063,19.54575,18.50571,19.71412,18.78609,19.75479,19.41758,19.83379,19.19854,20.0655,19.01409,21.557,21.13021,21.64121,21.14437,22.64508,22.84267,22.33792,22.00146,22.1765,22.43417,20.99233,20.90742,20.77362,20.57433,20.8005,20.44846,20.84983,20.79025,20.83754,20.62596,20.78621,20.6895,20.63625,20.50038,20.77459,20.59988,20.16521,21.92518882352941,1678.03172
