Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-12-02 19:00:00,0,0,0,0,-7.374765
2022-12-02 20:00:00,0,0,0,0,-7.358776
2022-12-02 21:00:00,0,0,0,0,-7.354828
2022-12-02 22:00:00,0,0,0,0,-7.341272
2022-12-02 23:00:00,0,0,0,0,-7.327619
2022-12-03 00:00:00,0,0,0,0,-7.309559
2022-12-03 01:00:00,0,0,0,0,-7.295605
2022-12-03 02:00:00,0,0,0,0,-7.308156
2022-12-03 03:00:00,0,0,0,0,-7.338085
2022-12-03 04:00:00,0,0,0,0,-7.340178
2022-12-03 05:00:00,0,0,0,0,-7.334363
2022-12-03 06:00:00,0,0,0,0,-7.351872
2022-12-03 07:00:00,6.218342,8.25,8.75,8,17.65536
2022-12-03 08:00:00,56.1936,94.25,103.75,93.75,284.2591
2022-12-03 09:00:00,71.31174,131.25,143.75,129.5,400.8264
2022-12-03 10:00:00,54.091,105.75,115,105.5,318.5333
2022-12-03 11:00:00,49.48526,99.5,109,99.5,301.3856
2022-12-03 12:00:00,87.8162,159,174.5,158,487.3547
2022-12-03 13:00:00,87.38864,164,179.25,160.75,499.1354
2022-12-03 14:00:00,42.16397,77.75,85.75,78,235.0434
2022-12-03 15:00:00,137.3042,208.25,226.75,195.25,619.7146
2022-12-03 16:00:00,42.31955,52.5,58.5,48,154.6658
2022-12-03 17:00:00,0,0,0,0,-7.294878
2022-12-03 18:00:00,0,0,0,0,-7.39466
2022-12-03 19:00:00,0,0,0,0,-7.339225
2022-12-03 20:00:00,0,0,0,0,-7.292084
2022-12-03 21:00:00,0,0,0,0,-7.162945
2022-12-03 22:00:00,0,0,0,0,-7.126054
2022-12-03 23:00:00,0,0,0,0,-7.123754
2022-12-04 00:00:00,0,0,0,0,-7.056613
2022-12-04 01:00:00,0,0,0,0,-7.053951
2022-12-04 02:00:00,0,0,0,0,-7.067903
2022-12-04 03:00:00,0,0,0,0,-7.074721
2022-12-04 04:00:00,0,0,0,0,-7.071474
2022-12-04 05:00:00,0,0,0,0,-7.042857
2022-12-04 06:00:00,0,0,-0.25,0,-7.261252
2022-12-04 07:00:00,68.97149,91,97.75,92,274.297
2022-12-04 08:00:00,317.0763,590,651.5,585.75,1812.869
2022-12-04 09:00:00,548.5233,1062.25,1162,1053,3355.562
2022-12-04 10:00:00,454.1912,864,945.25,841.75,2635.772
2022-12-04 11:00:00,397.406,738.5,804.75,722.75,2230.774
2022-12-04 12:00:00,313.3677,567.75,621.25,559,1736.564
2022-12-04 13:00:00,393.8519,772.25,846,761.5,2346.858
2022-12-04 14:00:00,394.4804,771.75,846.75,761.75,2366.292
2022-12-04 15:00:00,156.7808,294.5,322,291.5,917.6835
2022-12-04 16:00:00,16.7265,39.25,43.25,37.25,122.2151
2022-12-04 17:00:00,0,0,0,0,-7.066483
2022-12-04 18:00:00,0,0,0,0,-7.102412
2022-12-04 19:00:00,0,0,0,0,-7.106023
2022-12-04 20:00:00,0,0,0,0,-7.079077
2022-12-04 21:00:00,0,0,0,0,-7.067099
2022-12-04 22:00:00,0.1811233,0,0,0,-7.057345
2022-12-04 23:00:00,0,0,0,0,-7.068578
2022-12-05 00:00:00,0,0,0,0,-7.10089
2022-12-05 01:00:00,0,0,0,0,-7.097763
2022-12-05 02:00:00,0,0,0,0,-7.260323
2022-12-05 03:00:00,0,0,0,0,-7.31033
2022-12-05 04:00:00,0,0,0,0,-7.368282
2022-12-05 05:00:00,0,0,0,0,-7.279771
2022-12-05 06:00:00,0.04244099,0,-0.25,0,-7.442769
2022-12-05 07:00:00,85.40663,103.75,110.75,101.5,308.7238
2022-12-05 08:00:00,213.2964,384.25,423,382,1176.217
2022-12-05 09:00:00,371.1034,745.75,817,737,2293.539
2022-12-05 10:00:00,427.9795,840,920,832,2618.495
2022-12-05 11:00:00,375.5977,682.6666666666666,687.3333333333334,610.3333333333334,1535.098
2022-12-05 12:00:00,415.9484,632.5,692.5,547.5,919.7401
2022-12-05 13:00:00,389.4103,704.75,771.5,711.5,2165.471
2022-12-05 14:00:00,241.0837,415,453.75,425.75,1290.273
2022-12-05 15:00:00,113.9875,190.5,209,194.75,591.8782
2022-12-05 16:00:00,23.2758,40,44.25,40.5,122.1005
2022-12-05 17:00:00,0,0,0,0,-7.269519
2022-12-05 18:00:00,0,0,0,0,-7.314221
2022-12-05 19:00:00,0,0,0,0,-7.331398
2022-12-05 20:00:00,0,0,0,0,-7.36526
2022-12-05 21:00:00,0,0,0,0,-7.301087
2022-12-05 22:00:00,0,0,0,0,-7.283242
2022-12-05 23:00:00,0,0,0,0,-7.264431
2022-12-06 00:00:00,0,0,0,0,-7.240149
2022-12-06 01:00:00,0,0,0,0,-7.210625
2022-12-06 02:00:00,0,0,0,0,-7.217013
2022-12-06 03:00:00,0,0,0,0,-7.238037
2022-12-06 04:00:00,0,0,0,0,-7.268142
2022-12-06 05:00:00,0,0,0,0,-7.258897
2022-12-06 06:00:00,1.59464e-05,0,0,0,-7.120473
2022-12-06 07:00:00,7.365016,9.25,10.25,9.25,23.43578
2022-12-06 08:00:00,48.40159,86,94.25,87.75,262.046
2022-12-06 09:00:00,132.4688,227.25,249,232.25,700.4698
2022-12-06 10:00:00,189.2293,322.5,351.75,330.5,989.2677
2022-12-06 11:00:00,283.3301,474,524.5,489.75,1488.418
2022-12-06 12:00:00,391.8267,698.5,782.5,756.75,2202.167
2022-12-06 13:00:00,269.0132,460.25,501,466.75,1416.576
2022-12-06 14:00:00,157.1467,257.75,283.25,266,802.9227
2022-12-06 15:00:00,46.0289,83.5,91.75,85,257.525
2022-12-06 16:00:00,15.39544,25.75,28.25,26.5,76.49483
2022-12-06 17:00:00,0,0,0,0,-7.110956
2022-12-06 18:00:00,0,0,0,0,-7.153218
2022-12-06 19:00:00,0,0,0,0,-7.161043
2022-12-06 20:00:00,0,0,0,0,-7.14767
2022-12-06 21:00:00,0.0118928,0,0,0,-7.155021
2022-12-06 22:00:00,0.03458541,0,0,0,-7.050604
2022-12-06 23:00:00,0.1228836,0,0,0,-7.069849
2022-12-07 00:00:00,0,0,0,0,-7.145075
2022-12-07 01:00:00,0,0,0,0,-7.128872
2022-12-07 02:00:00,0,0,0,0,-7.091241
2022-12-07 03:00:00,0,0,0,0,-7.053906
2022-12-07 04:00:00,0,0,0,0,-7.053031
2022-12-07 05:00:00,0,0,0,0,-7.058428
2022-12-07 06:00:00,0.1213263,0,0,0,-7.113279
2022-12-07 07:00:00,27.06659,35,36.25,33.75,99.84765
2022-12-07 08:00:00,70.85461,112.5,122.75,115.5,345.2054
2022-12-07 09:00:00,113.1209,190.25,205.75,194.25,587.9274
2022-12-07 10:00:00,99.13319,171.75,185.5,175.75,532.9426
2022-12-07 11:00:00,44.98963,87,94.75,87.75,264.9641
2022-12-07 12:00:00,102.3034,177.75,194,182.25,549.2771
2022-12-07 13:00:00,78.32289,142.25,156.25,145.75,439.2162
2022-12-07 14:00:00,66.76291,119.25,129.75,121,359.8074
2022-12-07 15:00:00,15.77748,26,29,26.75,77.20088
2022-12-07 16:00:00,10.02102,14.5,16,14.25,39.91881
2022-12-07 17:00:00,0,0,0,0,-7.324467
2022-12-07 18:00:00,0,0,0,0,-7.32969
2022-12-07 19:00:00,0,0,0,0,-7.313945
2022-12-07 20:00:00,0,0,0,0,-7.27377
2022-12-07 21:00:00,0,0,0,0,-7.256198
2022-12-07 22:00:00,0,0,0,0,-7.295962
2022-12-07 23:00:00,0,0,0,0,-7.298636
2022-12-08 00:00:00,0.03859802,0,0,0,-7.326036
2022-12-08 01:00:00,0.02047561,0,0,0,-7.224538
2022-12-08 02:00:00,0,0,0,0,-7.218429
2022-12-08 03:00:00,0,0,0,0,-7.205318
2022-12-08 04:00:00,0,0,0,0,-7.191061
2022-12-08 05:00:00,0,0,0,0,-7.1157
2022-12-08 06:00:00,0,0,0,0,-7.105583
2022-12-08 07:00:00,30.28824,39.25,43,40,115.6191
2022-12-08 08:00:00,114.4074,181.25,198.5,191,558.8441
2022-12-08 09:00:00,210.474,369.25,405.25,369.25,1096.497
2022-12-08 10:00:00,302.372,590.25,611,523.5,1709.793
2022-12-08 11:00:00,473.8643,851,891,783.5,2401.031
2022-12-08 12:00:00,383.2353,642.75,702.25,625.5,1978.251
2022-12-08 13:00:00,156.7319,269.25,294,269.5,831.8322
2022-12-08 14:00:00,78.25568,139.75,152.75,143,431.5217
2022-12-08 15:00:00,41.0023,74.75,81.75,75.75,229.3912
2022-12-08 16:00:00,14.07833,24.25,26,24.5,71.40806
2022-12-08 17:00:00,0,0,0,0,56220.38
2022-12-08 18:00:00,0,0,0,0,-7.289632
2022-12-08 19:00:00,0,0,0,0,-7.181107
2022-12-08 20:00:00,0,0,0,0,-7.202369
2022-12-08 21:00:00,0,0,0,0,-7.200692
2022-12-08 22:00:00,0,0,0,0,-7.193827
2022-12-08 23:00:00,0,0,0,0,-7.199948
2022-12-09 00:00:00,0,0,0,0,-7.213066
2022-12-09 01:00:00,0,0,0,0,-7.220916
2022-12-09 02:00:00,0,0,0,0,-7.171378
2022-12-09 03:00:00,0,0,0,0,-7.172243
2022-12-09 04:00:00,0,0,0,0,-7.1862
2022-12-09 05:00:00,0,0,0,0,-7.171818
2022-12-09 06:00:00,0,0,0,0,-7.147124
2022-12-09 07:00:00,8.661831,13.5,14,13.25,35.29293
2022-12-09 08:00:00,63.58266,110.25,120.5,113,335.3981
2022-12-09 09:00:00,228.4608,378.25,403.25,386.25,1161.366
2022-12-09 10:00:00,296.2176,520.75,570,532.5,1609.004
2022-12-09 11:00:00,419.1252,746,817,757.5,2295.493
2022-12-09 12:00:00,439.7603,789.25,865.25,806,2439.578
2022-12-09 13:00:00,271.6265,462.75,505.75,474.25,1449.212
2022-12-09 14:00:00,152.7641,253.75,277.75,259.75,785.5826
2022-12-09 15:00:00,148.1873,244.25,267.25,251.75,758.6738
2022-12-09 16:00:00,17.77617,26,28.75,26.75,77.83401
2022-12-09 17:00:00,0,0,0,0,-7.213687
2022-12-09 18:00:00,0,0,0,0,-7.243853
2022-12-09 19:00:00,0,0,0,0,-7.2806
2022-12-09 20:00:00,0,0,0,0,-7.310547
2022-12-09 21:00:00,0,0,0,0,-7.27557
2022-12-09 22:00:00,0,0,0,0,-7.252623
2022-12-09 23:00:00,0,0,0,0,-7.300971
2022-12-10 00:00:00,0,0,0,0,-7.302919
2022-12-10 01:00:00,0,0,0,0,-7.249949
2022-12-10 02:00:00,0,0,0,0,-7.232235
2022-12-10 03:00:00,0,0,0,0,-7.190059
2022-12-10 04:00:00,0,0,0,0,-7.236285
2022-12-10 05:00:00,0,0,0,0,-7.186368
2022-12-10 06:00:00,0,0,0,0,-7.207595
2022-12-10 07:00:00,6.125597,11.25,12.75,11.25,27.73174
2022-12-10 08:00:00,83.14417,143,157.5,146,435.1155
2022-12-10 09:00:00,309.4515,575,649.5,613.75,1838.018
2022-12-10 10:00:00,253.3749,430.25,472.75,443.75,1334.678
2022-12-10 11:00:00,335.1082,581.25,637.75,601,1799.141
2022-12-10 12:00:00,227.5607,393.5,429.75,402.5,1218.867
2022-12-10 13:00:00,173.8697,300.5,328,305.75,928.848
2022-12-10 14:00:00,110.5783,193.5,211,196.5,597.108
2022-12-10 15:00:00,38.20792,72.75,79.75,74,222.875
2022-12-10 16:00:00,9.872677,16,17.75,16.25,45.57932
2022-12-10 17:00:00,0,0,0,0,-7.21642
2022-12-10 18:00:00,0,0,0,0,-7.286602
2022-12-10 19:00:00,0,0,0,0,-7.268492
2022-12-10 20:00:00,0,0,0,0,-7.29538
2022-12-10 21:00:00,0,0,0,0,-7.247331
2022-12-10 22:00:00,0,0,0,0,-7.233644
2022-12-10 23:00:00,0,0,0,0,-7.215179
2022-12-11 00:00:00,0,0,0,0,-7.249774
2022-12-11 01:00:00,0,0,0,0,-7.285515
2022-12-11 02:00:00,0,0,0,0,-7.299812
2022-12-11 03:00:00,0,0,0,0,-7.293067
2022-12-11 04:00:00,0,0,0,0,-7.259865
2022-12-11 05:00:00,0,0,0,0,-7.252136
2022-12-11 06:00:00,0,0,0,0,-7.254052
2022-12-11 07:00:00,9.573837,12.25,12,12.25,30.56106
2022-12-11 08:00:00,110.3882,178,195,180.75,539.4424
2022-12-11 09:00:00,270.5331,481.25,528.5,491.75,1473.424
2022-12-11 10:00:00,334.3782,631,699,618,1879.889
2022-12-11 11:00:00,531.8105,1000.5,1059.75,1031.75,3131.404
2022-12-11 12:00:00,394.6148,710.25,770.75,710.75,2166.625
2022-12-11 13:00:00,365.0154,653,715.75,668.5,2004.674
2022-12-11 14:00:00,205.6029,361.25,397,368.25,1119.389
2022-12-11 15:00:00,105.5529,178.75,196,183,554.1381
2022-12-11 16:00:00,21.40589,34,37.25,34.75,101.8921
2022-12-11 17:00:00,0,0,0,0,-7.326778
2022-12-11 18:00:00,0,0,0,0,-7.312076
2022-12-11 19:00:00,0,0,0,0,-7.309546
2022-12-11 20:00:00,0,0,0,0,-7.312354
2022-12-11 21:00:00,0,0,0,0,-7.254979
2022-12-11 22:00:00,0,0,0,0,-7.238081
2022-12-11 23:00:00,0,0,0,0,-7.24001
2022-12-12 00:00:00,0,0,0,0,-7.187896
2022-12-12 01:00:00,0,0,0,0,-7.19826
2022-12-12 02:00:00,0,0,0,0,-7.167179
2022-12-12 03:00:00,0,0,0,0,-7.150293
2022-12-12 04:00:00,0,0,0,0,-7.142715
2022-12-12 05:00:00,0,0,0,0,-7.148273
2022-12-12 06:00:00,0,0,0,0,-7.234558
2022-12-12 07:00:00,43.49564,55.75,60,57.25,165.3362
2022-12-12 08:00:00,277.5163,520.5,579.75,541,1616.599
2022-12-12 09:00:00,511.7616,1088,1192.25,1113.75,3356.045
2022-12-12 10:00:00,670.2806,1395.5,1527.5,1427.5,4299.285
2022-12-12 11:00:00,568.7418,1208.25,1260,1148.5,3785.719
2022-12-12 12:00:00,391.8618,687.25,764.75,711.75,2069.937
2022-12-12 13:00:00,341.6855,630.75,716,707.5,2097.223
2022-12-12 14:00:00,161.3009,271.25,296,275.5,840.8685
2022-12-12 15:00:00,65.61272,111.25,121.75,113.25,344.1688
2022-12-12 16:00:00,14.42392,23.25,25,23.25,68.17426
2022-12-12 17:00:00,0,0,0,0,-7.242865
2022-12-12 18:00:00,0,0,0,0,-7.287471
2022-12-12 19:00:00,0,0,0,0,-7.348766
2022-12-12 20:00:00,0,0,0,0,-7.358396
2022-12-12 21:00:00,0,0,0,0,-7.363964
2022-12-12 22:00:00,0,0,0,0,-7.26265
2022-12-12 23:00:00,0,0,0,0,-7.285374
2022-12-13 00:00:00,0,0,0,0,-7.321232
2022-12-13 01:00:00,0,0,0,0,-7.270525
2022-12-13 02:00:00,0,0,0,0,-7.209705
2022-12-13 03:00:00,0,0,0,0,-7.188276
2022-12-13 04:00:00,0,0,0,0,-7.227149
2022-12-13 05:00:00,0,0,0,0,-7.239182
2022-12-13 06:00:00,0,0,0,0,-7.269059
2022-12-13 07:00:00,61.28734,77,79.75,76.75,221.5954
2022-12-13 08:00:00,314.9648,554,620,579.25,1730.575
2022-12-13 09:00:00,357.3073,677.75,743.75,718.5,2169.567
2022-12-13 10:00:00,224.6664,386.5,422,395,1194.148
2022-12-13 11:00:00,201.9946,349.75,381.5,356.5,1079.99
2022-12-13 12:00:00,188.9386,329.5,361,337.75,1021.03
2022-12-13 13:00:00,223.6851,386.75,437.25,400.5,1202.797
2022-12-13 14:00:00,411.2271,803.5,869.25,794.5,2457.844
2022-12-13 15:00:00,342.7587,601.75,661.75,597,1858.795
2022-12-13 16:00:00,80.94014,93,96.75,53,244.2768
2022-12-13 17:00:00,0,0,0,0,-6.991582
2022-12-13 18:00:00,0,0,0,0,-7.215621
2022-12-13 19:00:00,0,0,0,0,-7.217866
2022-12-13 20:00:00,0.01177055,0,0,0,-7.234085
2022-12-13 21:00:00,0.3504708,0,0,0,-7.260222
2022-12-13 22:00:00,0,0,0,0,-7.245901
2022-12-13 23:00:00,0,0,0,0,-7.208783
2022-12-14 00:00:00,0,0,0,0,-7.15197
2022-12-14 01:00:00,0,0,0,0,-7.164984
2022-12-14 02:00:00,0,0,0,0,-7.19544
2022-12-14 03:00:00,0,0,0,0,-7.176346
2022-12-14 04:00:00,0,0,0,0,-7.232298
2022-12-14 05:00:00,0,0,0,0,-7.223968
2022-12-14 06:00:00,0.0007249739,0,-0.25,0,-7.433725
2022-12-14 07:00:00,22.26037,30.5,33,31,87.9584
2022-12-14 08:00:00,124.5736,280.5,309.5,289.75,864.7957
2022-12-14 09:00:00,304.7326,590.5,646.75,600,1820.88
2022-12-14 10:00:00,377.9955,702.75,763.25,714,2155.039
2022-12-14 11:00:00,403.3329,747.25,816.25,763,2305.42
2022-12-14 12:00:00,196.1341,358.75,393,367.5,1112.969
2022-12-14 13:00:00,177.3133,321,350.5,328.5,993.6224
2022-12-14 14:00:00,123.0011,215.5,233.25,217.5,667.0369
2022-12-14 15:00:00,31.69666,59.75,65.5,61,183.6768
2022-12-14 16:00:00,3.040941,4,5,4.25,8.041477
2022-12-14 17:00:00,0,0,0,0,-7.275657
2022-12-14 18:00:00,0,0,0,0,-7.278068
2022-12-14 19:00:00,0,0,0,0,-7.242644
2022-12-14 20:00:00,0,0,0,0,-7.273156
2022-12-14 21:00:00,0,0,0,0,-7.331095
2022-12-14 22:00:00,0,0,0,0,-7.241902
2022-12-14 23:00:00,0,0,0,0,-7.242576
2022-12-15 00:00:00,0,0,0,0,-7.294818
2022-12-15 01:00:00,0,0,0,0,-7.277499
2022-12-15 02:00:00,0,0,0,0,-7.306714
2022-12-15 03:00:00,0,0,0,0,-7.274195
2022-12-15 04:00:00,0,0,0,0,-7.286368
2022-12-15 05:00:00,0,0,0,0,-7.301017
2022-12-15 06:00:00,0,0,0,0,-7.288011
2022-12-15 07:00:00,1.067706,0,-0.25,0,-7.25666
2022-12-15 08:00:00,8.184207,12.5,13.75,12.5,33.36484
2022-12-15 09:00:00,15.6735,28,30.75,27.25,80.76393
2022-12-15 10:00:00,27.5728,51,55.75,52,154.8134
2022-12-15 11:00:00,55.0261,106.5,116.25,108,327.2516
2022-12-15 12:00:00,37.27706,72.75,80.25,71.5,218.2001
2022-12-15 13:00:00,39.70665,75.25,83.25,77.5,228.8658
2022-12-15 14:00:00,28.67324,49.25,54.25,52,146.1915
2022-12-15 15:00:00,29.61461,50,55,50.25,152.9951
2022-12-15 16:00:00,4.35977,5.5,6.5,6,11.38726
2022-12-15 17:00:00,0.1515269,0,0.25,0.25,-6.915053
2022-12-15 18:00:00,0,0,0,0,-7.39596
2022-12-15 19:00:00,0,0,0,0,-7.387499
2022-12-15 20:00:00,0,0,0,0,-7.37156
2022-12-15 21:00:00,0,0,0,0,-7.378468
2022-12-15 22:00:00,0,0,0,0,-7.36884
2022-12-15 23:00:00,0,0,0,0,-7.309845
2022-12-16 00:00:00,0,0,0,0,-7.271182
2022-12-16 01:00:00,0,0,0,0,-7.252191
2022-12-16 02:00:00,0,0,0,0,-7.2369
2022-12-16 03:00:00,0,0,0,0,-7.212215
2022-12-16 04:00:00,0,0,0,0,-7.204965
2022-12-16 05:00:00,0,0,0,0,-7.24929
2022-12-16 06:00:00,0,0,0,0,-7.212277
2022-12-16 07:00:00,58.03517,63.5,65.25,63.75,183.6876
2022-12-16 08:00:00,292.8181,513.25,573.75,534,1598.081
2022-12-16 09:00:00,509.9103,1095.5,1199.75,1118.25,3373.729
2022-12-16 10:00:00,670.7359,1389.5,1520.5,1417.75,4276.259
2022-12-16 11:00:00,757.7985,1530.25,1660,1561.5,4693.183
2022-12-16 12:00:00,766.1335,1541.5,1661,1571.75,4716.639
2022-12-16 13:00:00,697.8485,1406,1526.25,1432.5,4322.135
2022-12-16 14:00:00,556.9393,1136.75,1244.75,1159.25,3509.19
2022-12-16 15:00:00,354.3383,617.5,681.5,612.25,1905.031
2022-12-16 16:00:00,96.05769,103.75,104.75,54.25,262.2863
2022-12-16 17:00:00,0,0.25,0.25,0,-6.603104
2022-12-16 18:00:00,0,0,0,0,-7.18198
2022-12-16 19:00:00,0,0,0,0,-7.183381
2022-12-16 20:00:00,0,0,0,0,-7.197574
2022-12-16 21:00:00,0,0,0,0,-7.219816
2022-12-16 22:00:00,0,0,0,0,-7.214619
2022-12-16 23:00:00,0,0,0,0,-7.151128
2022-12-17 00:00:00,0,0,0,0,-7.136828
2022-12-17 01:00:00,0,0,0,0,-7.104233
2022-12-17 02:00:00,0,0,0,0,-7.143849
2022-12-17 03:00:00,0,0,0,0,-7.161455
2022-12-17 04:00:00,0,0,0,0,-7.117332
2022-12-17 05:00:00,0,0,0,0,-7.105865
2022-12-17 06:00:00,0,0,0,0,-7.138661
2022-12-17 07:00:00,53.7295,54,55.25,53.75,159.4671
2022-12-17 08:00:00,271.0423,441.75,493.25,464,1395.741
2022-12-17 09:00:00,225.2014,402.75,442.25,412.5,1259.893
2022-12-17 10:00:00,303.1529,551,598.75,568.75,1706.189
2022-12-17 11:00:00,324.9051,583.5,646.75,603,1787.25
2022-12-17 12:00:00,430.4794,829.25,925.25,816,2469.148
2022-12-17 13:00:00,338.6092,627.75,653.5,638.75,1994.618
2022-12-17 14:00:00,339.6412,617.75,691.5,644.25,1959.568
2022-12-17 15:00:00,122.618,194.25,216.5,177,566.7684
2022-12-17 16:00:00,43.40653,54.25,56.75,39.25,157.0981
2022-12-17 17:00:00,0,0,0,0,-7.141776
2022-12-17 18:00:00,0,0,0,0,-7.247985
2022-12-17 19:00:00,0,0,0,0,-7.256326
2022-12-17 20:00:00,0,0,0,0,-7.259978
2022-12-17 21:00:00,0,0,0,0,-7.255884
2022-12-17 22:00:00,0,0,0,0,-7.247683
2022-12-17 23:00:00,0,0,0,0,-7.213932
2022-12-18 00:00:00,0,0,0,0,-7.188029
2022-12-18 01:00:00,0,0,0,0,-7.213906
2022-12-18 02:00:00,0,0,0,0,-7.218493
2022-12-18 03:00:00,0,0,0,0,-7.193001
2022-12-18 04:00:00,0,0,0,0,-7.249585
2022-12-18 05:00:00,0,0,0,0,-7.288996
2022-12-18 06:00:00,0,0,0,0,-7.266602
2022-12-18 07:00:00,65.95847,62.25,62.5,59.25,175.1462
2022-12-18 08:00:00,343.4624,517.25,577.5,537.5,1609.782
2022-12-18 09:00:00,513.2519,1113,1217.25,1137.25,3428.325
2022-12-18 10:00:00,675.9983,1419.75,1552.75,1451,4370.731
2022-12-18 11:00:00,763.9871,1571,1666.25,1607.5,4784.581
2022-12-18 12:00:00,755.4109,1484,1578.75,1553.5,4441.972
2022-12-18 13:00:00,773.3163,1490.5,1605.5,1521.25,4620.763
2022-12-18 14:00:00,414.1174,776.25,886.5,760.5,2437.695
2022-12-18 15:00:00,338.6726,554.25,631.25,553.25,1701.308
2022-12-18 16:00:00,73.48119,90.25,96.75,57.25,237.7595
2022-12-18 17:00:00,0,0.25,0.25,0.25,-6.339849
2022-12-18 18:00:00,0,0,0,0,-7.317184
2022-12-18 19:00:00,0,0,0,0,-7.300729
2022-12-18 20:00:00,0,0,0,0,-7.268604
2022-12-18 21:00:00,0,0,0,0,-7.286144
2022-12-18 22:00:00,0,0,0,0,-7.255729
2022-12-18 23:00:00,0,0,0,0,-7.269946
2022-12-19 00:00:00,0,0,0,0,-7.212245
2022-12-19 01:00:00,0,0,0,0,-7.248772
2022-12-19 02:00:00,0,0,0,0,-7.189451
2022-12-19 03:00:00,0,0,0,0,-7.204661
2022-12-19 04:00:00,0,0,0,0,-7.279382
2022-12-19 05:00:00,0,0,0,0,-7.241632
2022-12-19 06:00:00,0,0,0,0,-7.244697
2022-12-19 07:00:00,57.0826,63.75,64.5,64.5,184.8588
2022-12-19 08:00:00,300.5631,516,577.25,539.25,1609.668
2022-12-19 09:00:00,520.7874,1131.25,1236.25,1156.25,3483.019
2022-12-19 10:00:00,707.5095,1460.25,1593.5,1490.25,4491.327
2022-12-19 11:00:00,794.4017,1590.25,1657.5,1629.5,4832.449
2022-12-19 12:00:00,774.2337,1540.75,1634.75,1591.25,4759.595
2022-12-19 13:00:00,692.5272,1404.5,1494.5,1396.75,4247.64
2022-12-19 14:00:00,287.8124,520,565.5,527.5,1658.356
2022-12-19 15:00:00,293.2474,466.75,513,459.5,1437.6
2022-12-19 16:00:00,93.97282,102,106.75,60.25,274.8362
2022-12-19 17:00:00,0,0,0,0,-6.952131
2022-12-19 18:00:00,0,0,0,0,-7.127347
2022-12-19 19:00:00,0,0,0,0,-7.149059
2022-12-19 20:00:00,0,0,0,0,-7.106872
2022-12-19 21:00:00,0,0,0,0,-7.114144
2022-12-19 22:00:00,0,0,0,0,-7.118286
2022-12-19 23:00:00,0,0,0,0,-7.060387
2022-12-20 00:00:00,0,0,0,0,-7.041638
