Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2022-12-01 00:00:00,0,0,0,0,0,0,,-8.753731
2022-12-01 01:00:00,0,0,0,0,0,0,,-8.845646
2022-12-01 02:00:00,0,0,0,0,0,0,,-8.849567
2022-12-01 03:00:00,0,0,0,0,0,0,,-8.834543
2022-12-01 04:00:00,0,0,0,0,0,0,,-8.815536
2022-12-01 05:00:00,0,0,0,0,0,0,,-8.770475
2022-12-01 06:00:00,0,0,0,0,0,0,,-8.766302
2022-12-01 07:00:00,62.20008,34.71534,33.56929,43.41357,20.87004,40.91459,,202.0154
2022-12-01 08:00:00,321.5298,289.9462,224.1861,249.8284,277.4721,298.2133,,1554.186
2022-12-01 09:00:00,561.2059,588.7474,541.2942,542.4839,564.1285,599.1606,,3396.552
2022-12-01 10:00:00,743.3847,745.3776,718.4542,722.259,732.9183,771.8923,,4446.065
2022-12-01 11:00:00,848.357,816.8353,793.1862,797.0764,811.376,832.15,,4861.833
2022-12-01 12:00:00,875.2641,818.5383,799.0319,805.0588,823.3831,832.6754,,4891.522
2022-12-01 13:00:00,822.5403,755.7139,740.6168,748.4057,770.4539,789.9861,,4580.082
2022-12-01 14:00:00,686.7087,615.2512,612.1933,616.2322,642.9113,648.3494,,3786.645
2022-12-01 15:00:00,502.3269,393.5626,413.7623,395.9732,449.842,425.1638,,2523.26
2022-12-01 16:00:00,152.4354,98.0099,91.64929,98.84966,116.3408,102.0657,,607.6204
2022-12-01 17:00:00,0,0.1169908,0,0.1137418,0.1260288,0.1168505,,-8.073732
2022-12-01 18:00:00,0,0,0,0,0,0,,-8.76306
2022-12-01 19:00:00,0,0,0,0,0,0,,-8.784829
2022-12-01 20:00:00,0,0,0,0,0,0,,-8.762293
2022-12-01 21:00:00,0,0,0,0,0,0,,-8.703931
2022-12-01 22:00:00,0,0,0,0,0,0,,-8.82002
2022-12-01 23:00:00,0,0,0,0,0,0,,-8.847377
2022-12-02 00:00:00,0,0,0,0,0,0,,-8.801735
2022-12-02 01:00:00,0,0,0,0,0,0,,-8.863975
2022-12-02 02:00:00,0,0,0,0,0,0,,-8.834449
2022-12-02 03:00:00,0,0,0,0,0,0,,-8.806121
2022-12-02 04:00:00,0,0,0,0,0,0,,-8.805666
2022-12-02 05:00:00,0,0,0,0,0,0,,-8.779613
2022-12-02 06:00:00,0,0,0,0,0,0,,-8.708651
2022-12-02 07:00:00,52.56272,12.4024,15.24341,23.9695,17.87243,20.14724,,95.51281
2022-12-02 08:00:00,380.6738,276.8053,210.9417,240.9297,263.3467,258.967,,1448.177
2022-12-02 09:00:00,530.7485,565.0453,517.1545,518.0261,538.5577,567.7339,,3242.811
2022-12-02 10:00:00,696.0236,695.1763,666.0382,671.2581,682.9186,712.4713,,4141.684
2022-12-02 11:00:00,715.8734,677.9102,663.353,685.3806,706.3944,735.0783,,4163.643
2022-12-02 12:00:00,681.0745,624.9548,612.7964,652.5402,679.0876,704.2717,,3938.375
2022-12-02 13:00:00,683.4142,617.14,599.5644,610.3234,629.2676,639.0889,,3716.15
2022-12-02 14:00:00,548.819,477.5895,469.3804,471.6079,494.2967,493.6114,,2905.659
2022-12-02 15:00:00,309.2465,250.9559,260.7145,251.0207,286.1899,274.2303,,1595.725
2022-12-02 16:00:00,71.84319,44.07655,39.57191,47.55587,49.58712,45.19299,,253.8057
2022-12-02 17:00:00,0.02391384,0.1812007,0,0.0427072,0.0491662,0.04964102,,-8.246793
2022-12-02 18:00:00,0,0,0,0,0,0,,-8.752151
2022-12-02 19:00:00,0,0,0,0,0,0,,-8.737397
2022-12-02 20:00:00,0,0,0,0,0,0,,-8.706454
2022-12-02 21:00:00,0,0,0,0,0,0,,-8.724277
2022-12-02 22:00:00,0,0,0,0,0,0,,-8.782863
2022-12-02 23:00:00,0,0,0,0,0,0,,-8.812084
2022-12-03 00:00:00,0,0,0,0,0,0,,-8.808015
2022-12-03 01:00:00,0,0,0,0,0,0,,-8.813714
2022-12-03 02:00:00,0,0,0,0,0,0,,-8.808719
2022-12-03 03:00:00,0,0,0,0,0,0,,-8.882639
2022-12-03 04:00:00,0,0,0,0,0,0,,-8.8846
2022-12-03 05:00:00,0,0,0,0,0,0,,-8.866463
2022-12-03 06:00:00,0.1431891,0,0,0,0,0,,-8.844387
2022-12-03 07:00:00,36.43496,19.32836,18.39716,18.6783,19.03922,18.27335,,106.4767
2022-12-03 08:00:00,124.1347,92.83793,88.94464,90.6002,93.17657,88.96191,,548.2378
2022-12-03 09:00:00,215.7489,176.1752,169.9796,175.8111,177.3596,181.4192,,1060.213
2022-12-03 10:00:00,143.0968,132.8973,130.6821,121.3689,125.6192,131.0739,,805.7411
2022-12-03 11:00:00,68.099,61.50161,59.28818,61.00858,62.05215,62.42351,,365.6497
2022-12-03 12:00:00,83.21098,74.11578,72.1161,71.39293,73.39153,76.04346,,447.0665
2022-12-03 13:00:00,136.8637,106.607,102.1955,105.126,106.2398,105.3662,,633.0558
2022-12-03 14:00:00,78.62525,66.38374,64.01291,65.00709,66.05809,68.04221,,395.2129
2022-12-03 15:00:00,80.28221,62.7294,60.94987,61.91428,63.43693,62.91796,,375.3301
2022-12-03 16:00:00,41.97375,24.68492,23.45384,23.94662,24.72276,23.41538,,140.0813
2022-12-03 17:00:00,0.1044888,0,0,0,0,0,,-8.642912
2022-12-03 18:00:00,0,0,0,0,0,0,,-8.684643
2022-12-03 19:00:00,0,0,0,0,0,0,,-8.655275
2022-12-03 20:00:00,0,0,0,0,0,0,,-8.631173
2022-12-03 21:00:00,0,0,0,0,0,0,,-8.658086
2022-12-03 22:00:00,0,0,0,0,0,0,,-8.706303
2022-12-03 23:00:00,0,0,0,0,0,0,,-8.734436
2022-12-04 00:00:00,0,0,0,0,0,0,,-8.718326
2022-12-04 01:00:00,0,0,0,0,0,0,,-8.725701
2022-12-04 02:00:00,0,0,0,0,0,0,,-8.723591
2022-12-04 03:00:00,0,0,0,0,0,0,,-8.706851
2022-12-04 04:00:00,0,0,0,0,0,0,,-8.683793
2022-12-04 05:00:00,0,0,0,0,0,0,,-8.702066
2022-12-04 06:00:00,0,0,0,0,0,0,,-8.700873
2022-12-04 07:00:00,36.19537,24.10108,17.7772,18.35603,23.45559,16.04877,,112.8852
2022-12-04 08:00:00,139.1447,113.3187,106.865,108.4347,111.2077,107.2045,,661.4833
2022-12-04 09:00:00,200.3293,163.7489,156.8704,159.9491,162.5911,155.5957,,971.1317
2022-12-04 10:00:00,201.1553,172.2068,166.368,168.9383,172.7679,164.496,,1029.581
2022-12-04 11:00:00,236.1393,206.3048,199.6667,201.3307,206.5506,206.5689,,1246.406
2022-12-04 12:00:00,277.6456,236.741,228.3017,233.3711,237.3555,241.9564,,1434.739
2022-12-04 13:00:00,206.3969,176.8,170.9057,173.9574,177.6195,182.5369,,1071.283
2022-12-04 14:00:00,136.817,118.0595,114.1191,116.2507,118.8187,122.1214,,712.6028
2022-12-04 15:00:00,88.75671,71.6543,69.13443,70.64761,71.92341,73.71655,,428.8987
2022-12-04 16:00:00,31.06239,23.77694,22.83084,23.52219,24.01838,24.5802,,136.7536
2022-12-04 17:00:00,0,0.005728343,0,0.000919149,0.001182033,0,,-8.624825
2022-12-04 18:00:00,0,0,0,0,0,0,,-8.752234
2022-12-04 19:00:00,0,0,0,0,0,0,,-8.680224
2022-12-04 20:00:00,0,0,0,0,0,0,,-8.602479
2022-12-04 21:00:00,0,0,0,0,0,0,,-8.635941
2022-12-04 22:00:00,0,0,0,0,0,0,,-8.706126
2022-12-04 23:00:00,0,0,0,0,0,0,,-8.737751
2022-12-05 00:00:00,0,0,0,0,0,0,,-8.747886
2022-12-05 01:00:00,0,0,0,0,0,0,,-8.679559
2022-12-05 02:00:00,0,0,0,0,0,0,,-8.628537
2022-12-05 03:00:00,0,0,0,0,0,0,,-8.78115
2022-12-05 04:00:00,0,0,0,0,0,0,,-8.808698
2022-12-05 05:00:00,0,0,0,0,0,0,,-8.816148
2022-12-05 06:00:00,0.00817954,0,0,0,0,0,,-8.784316
2022-12-05 07:00:00,42.10073,24.35814,21.07477,27.5429,24.30629,24.35423,,138.0769
2022-12-05 08:00:00,235.2039,169.6664,173.2637,153.0341,188.8586,184.8851,,1057.336
2022-12-05 09:00:00,471.1751,476.7979,440.0313,435.3347,454.3748,443.7722,,2729.517
2022-12-05 10:00:00,665.1111,636.8847,612.0354,610.4482,615.947,620.6753,,3754.676
2022-12-05 11:00:00,670.9128,608.2192,610.0092,610.1204,619.3367,636.822,,3737.847
2022-12-05 12:00:00,390.041,336.9149,325.3788,328.2924,339.2935,350.8346,,2039.543
2022-12-05 13:00:00,231.7317,191.088,184.8249,188.2888,192.6457,194.0081,,1149.405
2022-12-05 14:00:00,171.7142,141.6533,136.763,139.4633,141.8076,145.7231,,850.0985
2022-12-05 15:00:00,46.82853,42.51068,40.83377,41.69927,42.39041,43.74213,,249.7232
2022-12-05 16:00:00,8.981177,7.653766,6.796906,7.40544,7.633598,7.792255,,37.23911
2022-12-05 17:00:00,0,0,0,0,0,0,,-8.669108
2022-12-05 18:00:00,0,0,0,0,0,0,,-8.780454
2022-12-05 19:00:00,0,0,0,0,0,0,,-8.777106
2022-12-05 20:00:00,0,0,0,0,0,0,,-8.775096
2022-12-05 21:00:00,0,0,0,0,0,0,,-8.812151
2022-12-05 22:00:00,0,0,0,0,0,0,,-8.699047
2022-12-05 23:00:00,0,0,0,0,0,0,,-8.76926
2022-12-06 00:00:00,0,0,0,0,0,0,,-8.761557
2022-12-06 01:00:00,0,0,0,0,0,0,,-8.752928
2022-12-06 02:00:00,0,0,0,0,0,0,,-8.71761
2022-12-06 03:00:00,0,0,0,0,0,0,,-8.801201
2022-12-06 04:00:00,0,0,0,0,0,0,,-8.779319
2022-12-06 05:00:00,0,0,0,0,0,0,,-8.675642
2022-12-06 06:00:00,0,0,0,0,0,0,,-8.787999
2022-12-06 07:00:00,7.76266,4.135413,4.514742,4.053257,4.112715,4.455809,,18.45488
2022-12-06 08:00:00,36.51274,32.07862,31.02131,31.17092,31.77013,30.28931,,183.6652
2022-12-06 09:00:00,47.28725,43.68785,41.81632,43.02189,43.47155,41.56406,,254.0708
2022-12-06 10:00:00,72.57228,66.69406,65.04171,65.62554,67.0743,67.99422,,401.229
2022-12-06 11:00:00,78.21581,70.6423,67.91159,69.08781,69.68031,71.78416,,421.0836
2022-12-06 12:00:00,131.4646,114.7704,110.9068,110.1904,108.0217,110.5961,,676.7381
2022-12-06 13:00:00,148.6241,125.1806,122.9407,121.7804,123.7142,128.5302,,753.9534
2022-12-06 14:00:00,125.3627,99.74934,94.44868,96.22399,98.52525,101.8145,,605.1848
2022-12-06 15:00:00,76.35631,60.001,58.24474,58.47182,60.09807,60.99995,,359.6996
2022-12-06 16:00:00,41.63272,25.84259,25.26164,26.08916,26.56309,27.39512,,152.3699
2022-12-06 17:00:00,0.01426908,0,0,0,0,0,,-8.671542
2022-12-06 18:00:00,0,0,0,0,0,0,,-8.701942
2022-12-06 19:00:00,0,0,0,0,0,0,,-8.788863
2022-12-06 20:00:00,0,0,0,0,0,0,,-8.807338
2022-12-06 21:00:00,0,0,0,0,0,0,,-8.817774
2022-12-06 22:00:00,0,0,0,0,0,0,,-8.848678
2022-12-06 23:00:00,0,0,0,0,0,0,,-8.742998
