"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2022-12-01 00:00:00,0,0,0,0,-4.561956
2022-12-01 01:00:00,0,0,0,0,-4.54055
2022-12-01 02:00:00,0,0,0,0,-4.537373
2022-12-01 03:00:00,0,0,0,0,-4.471252
2022-12-01 04:00:00,0,0,0,0,-4.482291
2022-12-01 05:00:00,0,0,0,0,-4.357788
2022-12-01 06:00:00,0,0,0,0,-4.462417
2022-12-01 07:00:00,57.98865,82.5,89.5,40.5,210.6533
2022-12-01 08:00:00,376.8732,625.5,724.75,442,1784.831
2022-12-01 09:00:00,585.4464,1192,1250.5,941,3365.175
2022-12-01 10:00:00,767.2347,1475.75,1571.75,1241,4250.002
2022-12-01 11:00:00,859.4967,29.666666666666668,100.33333333333333,158.66666666666666,292.9666
2022-12-01 12:00:00,852.4396,1379,1639.5,1347,4333.528
2022-12-01 13:00:00,800.8002,1612,1613,1303.5,4485.817
2022-12-01 14:00:00,640.5825,1313.25,1311.25,1068,3662.865
2022-12-01 15:00:00,412.4438,832.5,791.25,693.25,2311.593
2022-12-01 16:00:00,120.1658,193.25,181.25,169.5,538.8047
2022-12-01 17:00:00,0.3022462,2,2,1.5,1.803419
2022-12-01 18:00:00,0,0,0,0,-4.443441
2022-12-01 19:00:00,0,0,0,0,-4.383161
2022-12-01 20:00:00,0,0,0,0,-4.315047
2022-12-01 21:00:00,0,0,0,0,-4.211571
2022-12-01 22:00:00,0,0,0,0,-4.300311
2022-12-01 23:00:00,0,0,0,0,-4.260663
2022-12-02 00:00:00,0,0,0,0,-4.254931
2022-12-02 01:00:00,0,0,0,0,-4.315524
2022-12-02 02:00:00,0,0,0,0,-4.368252
2022-12-02 03:00:00,0,0,0,0,-4.368394
2022-12-02 04:00:00,0,0,0,0,-4.375511
2022-12-02 05:00:00,0,0,0,0,-4.326416
2022-12-02 06:00:00,0,0,0,0,-4.313519
2022-12-02 07:00:00,44.52381,71.5,75,42,187.45
2022-12-02 08:00:00,191.0773,315.25,340.75,241.25,897.8707
2022-12-02 09:00:00,355.1093,636.5,723,557,1896.809
2022-12-02 10:00:00,502.5957,964.25,950.25,785,2657.46
2022-12-02 11:00:00,437.5142,803.25,817,628,2215.393
2022-12-02 12:00:00,369.7491,705.5,688.5,544.5,1947.085
2022-12-02 13:00:00,383.651,731.75,727.75,560.5,1993.775
2022-12-02 14:00:00,470.8633,973.25,988.75,821.5,2757.466
2022-12-02 15:00:00,135.4325,236.25,237,186.5,657.3255
2022-12-02 16:00:00,49.13862,79.75,80.5,62.75,220.603
2022-12-02 17:00:00,0.5536725,1.75,1.75,1,0.432899
2022-12-02 18:00:00,0,0,0,0,-4.419949
2022-12-02 19:00:00,0,0,0,0,-4.477451
2022-12-02 20:00:00,0,0,0,0,-4.434439
2022-12-02 21:00:00,0,0,0,0,-4.474371
2022-12-02 22:00:00,0.02205481,0,0,0,-4.542199
2022-12-02 23:00:00,0,0,0,0,-4.527143
2022-12-03 00:00:00,0,0,0,0,-4.569438
2022-12-03 01:00:00,0,0,0,0,-4.579802
2022-12-03 02:00:00,0,0,0,0,-4.587526
2022-12-03 03:00:00,0,0,0,0,-4.57765
2022-12-03 04:00:00,0,0,0,0,-4.626341
2022-12-03 05:00:00,0,0,0,0,-4.625056
2022-12-03 06:00:00,0.4640223,0,0,0,-4.599411
2022-12-03 07:00:00,8.723925,10.75,10.75,8.25,27.24605
2022-12-03 08:00:00,25.64816,51.5,52.25,40.5,142.1666
2022-12-03 09:00:00,53.67617,104.25,103.5,80,287.3503
2022-12-03 10:00:00,123.0262,228,230.5,181,636.1882
2022-12-03 11:00:00,134.1124,250.75,252.75,197.75,696.7513
2022-12-03 12:00:00,174.1176,311.25,309.25,242,862.9213
2022-12-03 13:00:00,264.6046,463.25,454,343,1260.008
2022-12-03 14:00:00,274.6625,495,472,370.75,1341.463
2022-12-03 15:00:00,245.6883,449.75,455,377.5,1275.925
2022-12-03 16:00:00,83.58824,134,131.75,106.75,370.6985
2022-12-03 17:00:00,0.8091183,2.25,2.25,1.75,1.940978
2022-12-03 18:00:00,0,0,0,0,-4.589723
2022-12-03 19:00:00,0,0,0,0,-4.623889
2022-12-03 20:00:00,0,0,0,0,-4.63574
2022-12-03 21:00:00,0,0,0,0,-4.589359
2022-12-03 22:00:00,0,0,0,0,-4.554335
2022-12-03 23:00:00,0,0,0,0,-4.513984
2022-12-04 00:00:00,0,0,0,0,-4.568944
2022-12-04 01:00:00,0,0,0,0,-4.461511
2022-12-04 02:00:00,0,0,0,0,-4.460322
2022-12-04 03:00:00,0,0,0,0,-4.4859
2022-12-04 04:00:00,0,0,0,0,-4.51085
2022-12-04 05:00:00,0,0,0,0,-4.685332
2022-12-04 06:00:00,0,0,0,0,-4.627057
2022-12-04 07:00:00,9.613277,17,17,12.5,43.99068
2022-12-04 08:00:00,63.49226,117.5,118.25,93,327.1995
2022-12-04 09:00:00,143.2603,279.5,284,222.5,783.04
2022-12-04 10:00:00,165.4138,321.25,324.25,254.25,897.5618
2022-12-04 11:00:00,186.1997,365.25,368.75,291.5,1022.54
2022-12-04 12:00:00,195.5154,379.25,382.5,302.5,1061.377
2022-12-04 13:00:00,241.6093,455.75,459.5,363.5,1275.321
2022-12-04 14:00:00,211.1805,386.25,388.75,307.75,1080.022
2022-12-04 15:00:00,134.3687,237.25,238.25,188.5,661.2167
2022-12-04 16:00:00,36.24055,62.25,63,49.5,173.0428
2022-12-04 17:00:00,0.05414781,0.25,0.25,0.25,-3.435999
2022-12-04 18:00:00,0,0,0,0,-4.51765
2022-12-04 19:00:00,0,0,0,0,-4.52396
2022-12-04 20:00:00,0,0,0,0,-4.533857
2022-12-04 21:00:00,0,0,0,0,-4.48746
2022-12-04 22:00:00,0,0,0,0,-4.480052
2022-12-04 23:00:00,0,0,0,0,-4.491932
2022-12-05 00:00:00,0,0,0,0,-4.525871
2022-12-05 01:00:00,0.00948511,0,0,0,-4.489525
2022-12-05 02:00:00,0,0,0,0,-4.53695
2022-12-05 03:00:00,0,0,0,0,-4.497532
2022-12-05 04:00:00,0,0,0,0,-4.430234
2022-12-05 05:00:00,0,0,0,0,-4.443782
2022-12-05 06:00:00,0,0,0,0,-4.4111
2022-12-05 07:00:00,38.78115,56.75,61.25,34,149.89
2022-12-05 08:00:00,308.1578,495.75,570,353.5,1416.065
2022-12-05 09:00:00,390.2188,756.25,779.25,579.75,2103.218
2022-12-05 10:00:00,399.1674,764.25,786,619.75,2157.745
2022-12-05 11:00:00,331.1526,625.25,639.25,507.5,1762.545
2022-12-05 12:00:00,300.6712,550.75,555,439.5,1539.948
2022-12-05 13:00:00,158.0127,290.25,292.5,230.25,809.5775
2022-12-05 14:00:00,176.387,329.75,330.25,259.5,919.2298
2022-12-05 15:00:00,24.89038,58.25,58.25,45.25,160.0076
2022-12-05 16:00:00,4.9606,15,15.25,11,39.72404
2022-12-05 17:00:00,0.001185937,0,0,0,-4.455993
2022-12-05 18:00:00,0,0,0,0,-4.433874
