Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2022-12-01 00:00:00,0,0,0,0,,0,0,-8.349567
2022-12-01 01:00:00,0,0,0,0,,0,0,-7.565845
2022-12-01 02:00:00,0,0,0,0,,0,0,-8.215548
2022-12-01 03:00:00,0,0,0,0,,0,0,-8.304318
2022-12-01 04:00:00,0,0,0,0,,0,0,-8.254004
2022-12-01 05:00:00,0,0,0,0,,0,0,-8.296122
2022-12-01 06:00:00,0,0,0,0,,0,0,-8.298779
2022-12-01 07:00:00,72.77806,33.65898,51.32426,48.46894,,48.39874,45.16054,280.6563
2022-12-01 08:00:00,355.2939,215.6913,232.3751,242.0468,,243.2733,227.7955,1417.559
2022-12-01 09:00:00,558.8022,487.1663,508.8012,526.6896,,540.221,519.5167,3130.387
2022-12-01 10:00:00,793.5908,759.2795,792.0244,781.1168,,812.2194,797.4958,4783.912
2022-12-01 11:00:00,843.0239,818.6085,831.8868,830.7953,,832.915,832.9213,4981.926
2022-12-01 12:00:00,839.452,808.2659,825.0084,828.338,,833.0229,832.8769,4960.77
2022-12-01 13:00:00,757.066,731.5609,750.3728,759.2972,,785.1476,774.9559,4596.405
2022-12-01 14:00:00,615.5812,583.7964,590.0907,627.0424,,633.4836,632.7974,3723.59
2022-12-01 15:00:00,321.4328,273.502,224.6768,275.1981,,254.6786,255.7995,1532.262
2022-12-01 16:00:00,29.52091,48.12421,49.63008,55.60871,,54.58006,57.12041,314.6528
2022-12-01 17:00:00,0,0,0,0,,0,0,-8.547398
2022-12-01 18:00:00,0,0,0,0,,0,0,-8.591657
2022-12-01 19:00:00,0,0,0,0,,0,0,-8.547497
2022-12-01 20:00:00,0,0,0,0,,0,0,-8.538849
2022-12-01 21:00:00,0,0,0,0,,0,0,-8.502706
2022-12-01 22:00:00,0,0,0,0,,0,0,-8.619591
2022-12-01 23:00:00,0,0,0,0,,0,0,-8.629978
2022-12-02 00:00:00,0,0,0,0,,0,0,-8.536055
2022-12-02 01:00:00,0,0,0,0,,0,0,-8.501536
2022-12-02 02:00:00,0,0,0,0,,0,0,-8.494737
2022-12-02 03:00:00,0.1904113,0,0,0,,0,0,-8.515068
2022-12-02 04:00:00,0,0,0,0,,0,0,-8.573923
2022-12-02 05:00:00,0,0,0,0,,0,0,-8.532502
2022-12-02 06:00:00,0,0,0,0,,0,0,-8.578364
2022-12-02 07:00:00,72.13142,20.53986,42.84489,40.47488,,39.35826,37.71206,223.941
2022-12-02 08:00:00,427.9012,220.0634,245.7756,230.3063,,248.1496,222.6656,1454.901
2022-12-02 09:00:00,578.7059,549.9111,590.1048,582.5285,,602.623,586.7176,3572.7
2022-12-02 10:00:00,720.3975,706.0074,726.8196,719.8784,,745.7496,730.3171,4404.303
2022-12-02 11:00:00,792.8148,767.8895,791.8016,787.8838,,815.2026,799.3636,4792.581
2022-12-02 12:00:00,721.1497,683.6913,703.8798,704.4653,,714.3126,706.4479,4221.374
2022-12-02 13:00:00,391.5558,371.2764,389.8938,426.0281,,405.7884,396.258,2346.9
2022-12-02 14:00:00,553.6321,536.5173,545.8033,566.2473,,581.4827,581.8491,3447.398
2022-12-02 15:00:00,135.0513,105.6959,106.0457,121.7005,,114.9553,116.1305,689.7381
2022-12-02 16:00:00,30.24511,20.32323,21.63221,22.76974,,22.0418,22.31339,126.1433
2022-12-02 17:00:00,0,0,0,0,,0,0,-8.480405
2022-12-02 18:00:00,0,0,0,0,,0,0,-8.493086
2022-12-02 19:00:00,0,0,0,0,,0,0,-8.498655
2022-12-02 20:00:00,0,0,0,0,,0,0,-8.50337
2022-12-02 21:00:00,0,0,0,0,,0,0,-8.551147
2022-12-02 22:00:00,0,0,0,0,,0,0,-8.585214
2022-12-02 23:00:00,0,0,0,0,,0,0,-8.633127
2022-12-03 00:00:00,0,0,0,0,,0,0,-8.563368
2022-12-03 01:00:00,0,0,0,0,,0,0,-8.567746
2022-12-03 02:00:00,0,0,0,0,,0,0,-8.553156
2022-12-03 03:00:00,0,0,0,0,,0,0,-8.604317
2022-12-03 04:00:00,0,0,0,0,,0,0,-8.621471
2022-12-03 05:00:00,0,0,0,0,,0,0,-8.571779
2022-12-03 06:00:00,0,0,0,0,,0,0,-8.572723
2022-12-03 07:00:00,8.907845,2.199111,1.693615,1.674705,,1.71574,1.668455,1.887648
2022-12-03 08:00:00,108.6321,78.15483,82.28869,81.09695,,83.14265,81.22943,500.6136
2022-12-03 09:00:00,275.9957,219.0623,224.3492,239.9211,,234.8175,228.0464,1404.676
2022-12-03 10:00:00,108.2879,91.94013,96.68119,94.99406,,99.48802,97.56962,587.7603
2022-12-03 11:00:00,49.50993,45.97962,47.7216,48.20078,,49.53402,48.55526,289.4455
2022-12-03 12:00:00,105.8278,92.10584,92.85625,94.56454,,96.35541,94.27731,566.8309
2022-12-03 13:00:00,113.9681,94.04211,95.69654,92.6118,,98.24232,96.28529,586.2319
2022-12-03 14:00:00,49.27174,41.196,42.53211,41.88081,,44.16792,43.26833,257.1312
2022-12-03 15:00:00,50.17773,41.82427,40.43098,40.7612,,42.39136,41.55207,246.2238
2022-12-03 16:00:00,23.63465,13.55962,14.26731,14.17322,,14.93994,14.42027,80.52663
2022-12-03 17:00:00,0.01687955,0,0,0,,0,0,-8.632833
2022-12-03 18:00:00,0,0,0,0,,0,0,-8.675561
2022-12-03 19:00:00,0,0,0,0,,0,0,-8.55817
2022-12-03 20:00:00,0,0,0,0,,0,0,-8.533554
2022-12-03 21:00:00,0,0,0,0,,0,0,-8.517296
2022-12-03 22:00:00,0,0,0,0,,0,0,-8.546457
2022-12-03 23:00:00,0,0,0,0,,0,0,-8.593243
2022-12-04 00:00:00,0,0,0,0,,0,0,-8.565004
2022-12-04 01:00:00,0,0,0,0,,0,0,-8.563064
2022-12-04 02:00:00,0,0,0,0,,0,0,-8.563571
2022-12-04 03:00:00,0,0,0,0,,0,0,-8.551417
2022-12-04 04:00:00,0,0,0,0,,0,0,-8.516421
2022-12-04 05:00:00,0,0,0,0,,0,0,-8.510926
2022-12-04 06:00:00,0,0,0,0,,0,0,-8.520688
2022-12-04 07:00:00,40.17258,19.62785,23.39636,22.52074,,23.3102,22.26912,131.3721
2022-12-04 08:00:00,261.7556,175.6298,183.9283,177.5174,,189.0218,175.9042,1113.215
2022-12-04 09:00:00,388.2674,359.255,369.5285,358.4763,,388.5992,379.9106,2264.35
2022-12-04 10:00:00,434.7244,394.5792,404.5362,399.2356,,416.4175,409.8665,2475.395
2022-12-04 11:00:00,443.464,387.1378,391.208,393.5441,,409.1212,399.6204,2408.256
2022-12-04 12:00:00,318.9605,269.8283,274.2914,275.251,,288.5822,281.0201,1690.767
2022-12-04 13:00:00,172.4994,144.3681,148.1525,148.1864,,154.6415,150.6536,911.6832
2022-12-04 14:00:00,221.3457,185.1872,189.476,193.8029,,199.6449,195.6011,1183.489
2022-12-04 15:00:00,171.6918,130.0524,133.3275,140.9756,,144.952,141.2068,844.4807
2022-12-04 16:00:00,28.13103,20.04253,20.73029,21.08907,,22.02822,21.20973,122.1401
2022-12-04 17:00:00,0,0,0,0,,0,0,-8.699838
2022-12-04 18:00:00,0,0,0,0,,0,0,-8.600551
2022-12-04 19:00:00,0,0,0,0,,0,0,-8.583923
2022-12-04 20:00:00,0,0,0,0,,0,0,-8.555054
2022-12-04 21:00:00,0,0,0,0,,0,0,-8.580246
2022-12-04 22:00:00,0,0,0,0,,0,0,-8.61228
2022-12-04 23:00:00,0.1980623,0,0,0,,0,0,-8.524128
2022-12-05 00:00:00,0.066404,0,0,0,,0,0,-8.568297
2022-12-05 01:00:00,0,0,0,0,,0,0,-8.489706
2022-12-05 02:00:00,0,0,0,0,,0,0,-8.544574
2022-12-05 03:00:00,0,0,0,0,,0,0,-8.508904
2022-12-05 04:00:00,0,0,0,0,,0,0,-8.574598
2022-12-05 05:00:00,0,0,0,0,,0,0,-8.559946
2022-12-05 06:00:00,0,0,0,0,,0,0,-8.555443
2022-12-05 07:00:00,51.07021,24.85387,29.77502,32.89629,,29.90675,28.88642,169.8728
2022-12-05 08:00:00,238.6718,167.8871,178.7924,173.9554,,186.5621,175.5386,1090.497
2022-12-05 09:00:00,338.3932,296.5442,305.7194,303.0729,,319.6057,305.9955,1880.693
2022-12-05 10:00:00,379.7875,328.7755,337.0175,337.5265,,355.694,345.3533,2088.644
2022-12-05 11:00:00,485.5438,428.1548,437.9533,445.4294,,464.0869,451.8902,2710.687
2022-12-05 12:00:00,638.3834,586.6488,597.4612,601.519,,630.0829,615.4602,3691.638
2022-12-05 13:00:00,613.1401,551.7234,568.924,593.7029,,605.5504,592.4758,3503.137
2022-12-05 14:00:00,478.5815,414.1922,426.7331,429.5121,,455.9378,452.7039,2690.062
2022-12-05 15:00:00,165.4431,127.777,131.1838,137.8224,,139.945,137.7663,821.4042
2022-12-05 16:00:00,40.40783,28.67566,30.08815,27.14033,,31.858,31.0827,180.5801
2022-12-05 17:00:00,0,0,0,0,,0,0,-8.566641
2022-12-05 18:00:00,0,0,0,0,,0,0,-8.648439
2022-12-05 19:00:00,0,0,0,0,,0,0,-8.665635
2022-12-05 20:00:00,0,0,0,0,,0,0,-8.667286
2022-12-05 21:00:00,0,0,0,0,,0,0,-8.634273
2022-12-05 22:00:00,0,0,0,0,,0,0,-8.609226
2022-12-05 23:00:00,0,0,0,0,,0,0,-8.664827
2022-12-06 00:00:00,0,0,0,0,,0,0,-8.599066
2022-12-06 01:00:00,0,0,0,0,,0,0,-8.600435
2022-12-06 02:00:00,0,0,0,0,,0,0,-8.605367
2022-12-06 03:00:00,0,0,0,0,,0,0,-8.637913
2022-12-06 04:00:00,0,0,0,0,,0,0,-8.604556
2022-12-06 05:00:00,0,0,0,0,,0,0,-8.531375
2022-12-06 06:00:00,0,0,0,0,,0,0,-8.548785
2022-12-06 07:00:00,16.55357,0.00288765,0.008472918,0.007824075,,0.002083333,0.001659375,-8.573416
2022-12-06 08:00:00,62.66377,44.90897,48.40124,48.51512,,50.94784,49.71045,295.1901
2022-12-06 09:00:00,145.8076,113.0581,116.5676,117.0425,,122.3855,119.966,720.1904
2022-12-06 10:00:00,231.4315,188.1529,192.1975,194.2807,,203.6693,199.0509,1193.751
2022-12-06 11:00:00,284.1139,225.5016,236.7021,238.3359,,248.2124,243.5621,1467.819
2022-12-06 12:00:00,228.9472,188.9927,189.7284,192.6651,,198.6531,195.372,1174.662
2022-12-06 13:00:00,420.518,368.1413,375.6041,415.3975,,398.0722,390.9518,2325.951
2022-12-06 14:00:00,169.5624,132.093,137.912,137.4906,,144.7017,141.2487,845.994
2022-12-06 15:00:00,76.71692,59.17402,60.79449,61.34571,,64.3371,62.5735,372.0069
2022-12-06 16:00:00,36.20308,32.03662,30.8031,32.40401,,34.15786,33.30868,186.9613
2022-12-06 17:00:00,0.03243549,0,0,0,,0,0,-8.557988
2022-12-06 18:00:00,0,0,0,0,,0,0,-8.61785
2022-12-06 19:00:00,0,0,0,0,,0,0,-8.655817
2022-12-06 20:00:00,0,0,0,0,,0,0,-8.671206
2022-12-06 21:00:00,0,0,0,0,,0,0,-8.613603
2022-12-06 22:00:00,0,0,0,0,,0,0,-8.613508
2022-12-06 23:00:00,0,0,0,0,,0,0,-8.620758
2022-12-07 00:00:00,0,0,0,0,,0,0,-8.670787
