Turkey Hill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2023-01-02 05:00:00,-0.1380493,0,0,0,0,-14.70133
2023-01-02 06:00:00,-0.1982798,0,0,0,0,-14.7855
2023-01-02 07:00:00,7.966771,1.835,1.94,1.693334,1.446667,33.89483
2023-01-02 08:00:00,145.6485,156.3533,157.5817,157.3183,151.7267,611.919
2023-01-02 09:00:00,408.9881,839.8365,847.3483,853.7166,818.9949,3326.715
2023-01-02 10:00:00,234.9538,530.4625,536.4116,542.0684,524.3184,2118.217
2023-01-02 11:00:00,399.041,1111.33,1133.605,1157.818,1121.228,4547.184
2023-01-02 12:00:00,347.825,989.73,999.8032,1010.527,974.0434,3987.677
2023-01-02 13:00:00,261.8968,651.6468,664.8734,679.3634,655.6501,2611.18
2023-01-02 14:00:00,44.40414,103.9083,105.295,104.0367,100.295,410.8822
2023-01-02 15:00:00,29.35676,0,0,0,0,40.30283
2023-01-02 16:00:00,15.04381,0,0,0,0,-14.2785
2023-01-02 17:00:00,-0.1766352,0,0,0,0,-14.65333
2023-01-02 18:00:00,-0.1877837,0,0,0,0,-14.74517
2023-01-02 19:00:00,-0.2244032,0,0,0,0,-14.79434
2023-01-02 20:00:00,-0.2015636,0,0,0,0,-14.92033
2023-01-02 21:00:00,-0.2323923,0,0,0,0,-14.77184
2023-01-02 22:00:00,-0.1072218,0,0,0,0,-14.76233
2023-01-02 23:00:00,-0.1949531,0,0,0,0,-14.7755
2023-01-03 00:00:00,-0.2063781,0,0,0,0,-14.90504
2023-01-03 01:00:00,-0.1792671,0,0,0,0,-14.8905
2023-01-03 02:00:00,-0.1258287,0,0,0,0,-14.88133
2023-01-03 03:00:00,-0.0006647067,0,0,0,0,-14.8555
2023-01-03 04:00:00,-0.1616106,0,0,0,0,-14.797
2023-01-03 05:00:00,-0.02314832,0,0,0,0,-14.72983
2023-01-03 06:00:00,-0.2955842,0,0,0,0,-14.6255
2023-01-03 07:00:00,8.912138,0,0,0,0,-14.79667
2023-01-03 08:00:00,236.906,0,0,0,0,63.04401
2023-01-03 09:00:00,249.0479,18.15333,18.94333,20.25833,21.00667,148.2155
2023-01-03 10:00:00,256.9922,72.18667,71.80833,74.98167,75.35833,280.9417
2023-01-03 11:00:00,357.396,172.8316,173.6783,186.0567,194.04,722.7487
2023-01-03 12:00:00,283.8898,558.8833,621.8766,680.5983,680.7849,2532.533
2023-01-03 13:00:00,258.0174,658.9133,670.245,679.3267,655.97,2657.028
2023-01-03 14:00:00,145.4948,294.9183,292.765,287.0717,271.6017,1125.5
2023-01-03 15:00:00,248.3541,380.8267,418.0683,422.615,402.175,1608.994
2023-01-03 16:00:00,40.18228,47.52,48.74168,50.15833,49.28001,207.3257
2023-01-03 17:00:00,-0.07447868,0,0,0,0,-14.54867
2023-01-03 18:00:00,-0.09019301,0,0,0,0,-14.63133
2023-01-03 19:00:00,-0.1666091,0,0,0,0,-14.6055
2023-01-03 20:00:00,-0.09341722,0,0,0,0,-14.6375
2023-01-03 21:00:00,-0.1626934,0,0,0,0,-14.72134
2023-01-03 22:00:00,-0.1753923,0,0,0,0,-14.54017
2023-01-03 23:00:00,-0.1730364,0,0,0,0,-14.50917
2023-01-04 00:00:00,-0.155367,0,0,0,0,-14.45517
2023-01-04 01:00:00,-0.153009,0,0,0,0,-14.48116
2023-01-04 02:00:00,-0.1787605,0,0,0,0,-14.54433
2023-01-04 03:00:00,-0.1810614,0,0,0,0,-14.53
2023-01-04 04:00:00,-0.1754014,0,0,0,0,-14.47666
2023-01-04 05:00:00,-0.1489257,0,0,0,0,-14.56983
2023-01-04 06:00:00,-0.1280016,0,0,0,0,-14.56983
2023-01-04 07:00:00,3.123842,0,0,0,0,-14.72567
2023-01-04 08:00:00,8.864759,0,0,0,0,56.09733
2023-01-04 09:00:00,19.97536,32.52666,33.815,33.08333,30.74833,177.9248
2023-01-04 10:00:00,134.8746,335.9467,341.0917,343.0016,330.1383,1341.1
2023-01-04 11:00:00,138.3032,407.64,413.1,417.74,404.3118,1633.357
2023-01-04 12:00:00,110.3971,347.18,351.7233,354.5433,343.815,1384.328
2023-01-04 13:00:00,91.89352,251.115,254.2417,253.6683,245.2867,994.1246
2023-01-04 14:00:00,97.72262,194.4433,197.2583,195.4966,190.2817,765.6458
2023-01-04 15:00:00,50.5854,103.8533,105.6483,105.8567,103.745,402.6275
2023-01-04 16:00:00,9.90945,1.436666,1.29,1.155,0.9933332,43.02766
2023-01-04 17:00:00,-0.07737137,0,0,0,0,-14.47034
2023-01-04 18:00:00,-0.04173377,0,0,0,0,-14.56734
2023-01-04 19:00:00,-0.009425233,0,0,0,0,-14.73083
2023-01-04 20:00:00,0.03106223,0,0,0,0,-14.7075
2023-01-04 21:00:00,-0.01787333,0,0,0,0,-14.55116
2023-01-04 22:00:00,-0.1122889,0,0,0,0,-14.72917
2023-01-04 23:00:00,-0.07384197,0,0,0,0,-14.70617
2023-01-05 00:00:00,-0.02381708,0,0,0,0,-14.82267
2023-01-05 01:00:00,0.2146173,0,0,0,0,-14.8245
2023-01-05 02:00:00,0.1315724,0,0,0,0,-14.86433
2023-01-05 03:00:00,-0.1070699,0,0,0,0,-14.9075
2023-01-05 04:00:00,-0.07492217,0,0,0,0,-14.901
2023-01-05 05:00:00,-0.09710444,0,0,0,0,-14.76567
2023-01-05 06:00:00,-0.05458604,0,0,0,0,-14.57267
2023-01-05 07:00:00,5.435054,4.625,4.668333,4.676668,3.23,18.833
2023-01-05 08:00:00,44.53279,68.85165,68.93334,68.59,66.79665,284.9877
2023-01-05 09:00:00,81.33041,154.6233,156.6633,157.375,153.5434,610.7208
2023-01-05 10:00:00,255.9696,597.7367,532.915,606.6767,589.525,2366.469
2023-01-05 11:00:00,295.9555,835.1366,514.5983,861.5966,841.1033,3081.555
2023-01-05 12:00:00,145.789,459.3534,467.7433,475.0683,464.45,1849.244
2023-01-05 13:00:00,252.8528,672.6816,667.27,678.2501,671.5632,2690.407
2023-01-05 14:00:00,565.5669,1278.968,1302.233,1326.251,1300.768,5230.105
2023-01-05 15:00:00,549.61,1003.632,1070.733,1115.2,1083.667,4260.465
2023-01-05 16:00:00,50.1408,67.525,68.95,70.50832,67.23833,278.697
2023-01-05 17:00:00,-0.03016854,0,0,0,0,-14.44283
2023-01-05 18:00:00,-0.2072077,0,0,0,0,-14.4835
2023-01-05 19:00:00,-0.2211362,0,0,0,0,-14.56733
2023-01-05 20:00:00,-0.1638938,0,0,0,0,-14.65516
2023-01-05 21:00:00,-0.274721,0,0,0,0,-14.46467
2023-01-05 22:00:00,-0.1233317,0,0,0,0,-14.52317
2023-01-05 23:00:00,-0.1931977,0,0,0,0,-14.38066
2023-01-06 00:00:00,-0.0525951,0,0,0,0,-14.43834
2023-01-06 01:00:00,-0.1271194,0,0,0,0,-14.4605
2023-01-06 02:00:00,-0.1226951,0,0,0,0,-14.49667
2023-01-06 03:00:00,-0.1862481,0,0,0,0,-14.4615
2023-01-06 04:00:00,-0.1574708,0,0,0,0,-14.5365
2023-01-06 05:00:00,-0.2035397,0,0,0,0,-14.7125
2023-01-06 06:00:00,-0.1759237,0,0,0,0,-14.72083
2023-01-06 07:00:00,7.171068,6.578332,7.79,6.838333,6.208333,42.20199
2023-01-06 08:00:00,361.5821,483.3917,511.02,513.27,499.6167,2012.077
2023-01-06 09:00:00,393.4522,759.4399,764.6817,763.0383,726.3517,2989.348
2023-01-06 10:00:00,348.6791,806.8234,824.1875,827.325,800.6317,3245.855
2023-01-06 11:00:00,112.8366,338.395,341.3317,342.8433,330.9833,1340.201
2023-01-06 12:00:00,153.7319,491.5703,499.3217,503.2284,487.385,1972.606
2023-01-06 13:00:00,115.9017,305.6117,309.3716,308.7567,298.2033,1208.753
2023-01-06 14:00:00,66.90789,145.9617,148.22,147.74,143.9783,571.7805
2023-01-06 15:00:00,27.87486,72.91833,73.66,73.37167,71.75667,275.168
2023-01-06 16:00:00,15.09723,17.355,17.43333,17.46,16.39334,75.5935
2023-01-06 17:00:00,-0.0520498,0,0,0,0,-14.5515
2023-01-06 18:00:00,-0.05456819,0,0,0,0,-14.71217
2023-01-06 19:00:00,-0.04000213,0,0,0,0,-14.6715
2023-01-06 20:00:00,-0.08129727,0,0,0,0,-14.5095
2023-01-06 21:00:00,-0.08105704,0,0,0,0,-14.57083
2023-01-06 22:00:00,-0.09569642,0,0,0,0,-14.57517
2023-01-06 23:00:00,-0.1164102,0,0,0,0,-14.44367
2023-01-07 00:00:00,-0.04885897,0,0,0,0,-14.43217
2023-01-07 01:00:00,-0.1436696,0,0,0,0,-14.46667
2023-01-07 02:00:00,-0.09213067,0,0,0,0,-14.5205
2023-01-07 03:00:00,-0.02353347,0,0,0,0,-14.55517
2023-01-07 04:00:00,-0.1070024,0,0,0,0,-14.53367
2023-01-07 05:00:00,0.05669963,0,0,0,0,-14.561
2023-01-07 06:00:00,-0.0065733,0,0,0,0,-14.514
2023-01-07 07:00:00,4.063147,0,0,0,0,-13.991
2023-01-07 08:00:00,18.0783,42.59833,41.50834,41.73167,40.125,170.3873
2023-01-07 09:00:00,30.85008,73.03,72.78834,73.18333,72.00833,274.581
2023-01-07 10:00:00,120.3998,278.555,283.7167,288.515,282.86,1130.866
2023-01-07 11:00:00,107.9607,302.9333,309.9684,316.145,310.1034,1227.074
2023-01-07 12:00:00,75.37537,227.0567,236.0433,244.7016,244.83,941.1694
2023-01-07 13:00:00,49.95188,142.7233,146.6434,149.1817,147.6733,573.6213
2023-01-07 14:00:00,66.54475,145.1266,147.6883,147.8316,144.535,571.4563
2023-01-07 15:00:00,47.94442,90.25333,91.24998,90.07832,84.12999,360.9317
2023-01-07 16:00:00,12.00858,10.77333,11.11833,10.285,9.72,62.18917
2023-01-07 17:00:00,-0.01646753,0,0,0,0,-14.50717
2023-01-07 18:00:00,-0.008314166,0,0,0,0,-14.58083
2023-01-07 19:00:00,-0.0449184,0,0,0,0,-14.62683
2023-01-07 20:00:00,-0.06986848,0,0,0,0,-14.65667
2023-01-07 21:00:00,-0.0682878,0,0,0,0,-14.71117
2023-01-07 22:00:00,-0.00859636,0,0,0,0,-14.70867
2023-01-07 23:00:00,-0.02195947,0,0,0,0,-14.79017
2023-01-08 00:00:00,-0.1192297,0,0,0,0,-14.55233
2023-01-08 01:00:00,0.1275191,0,0,0,0,-14.52383
2023-01-08 02:00:00,-0.1504419,0,0,0,0,-14.5525
2023-01-08 03:00:00,-0.1675362,0,0,0,0,-14.822
2023-01-08 04:00:00,-0.00921647,0,0,0,0,-14.74267
2023-01-08 05:00:00,-0.02695627,0,0,0,0,-14.599
2023-01-08 06:00:00,-0.0185613,0,0,0,0,-14.62784
2023-01-08 07:00:00,5.343854,0,1.658333,1.578333,0,14.42617
2023-01-08 08:00:00,78.68964,95.18502,100.3017,102.6083,100.1133,400.9981
2023-01-08 09:00:00,236.3374,391.32,376.7967,385.4317,380.8067,1534.923
2023-01-08 10:00:00,607.894,1623.555,1643.71,1667.355,1566.085,6578.974
2023-01-08 11:00:00,483.0884,1479.653,1529.783,1540.895,1455.578,5944.243
2023-01-08 12:00:00,398.6286,1186.018,1204.628,1232.962,1184.33,4721.352
2023-01-08 13:00:00,249.9041,674.7067,703.8066,749.2,762.3384,2895.938
2023-01-08 14:00:00,554.2484,1201.815,1210.533,1210.922,1164.468,4819.933
2023-01-08 15:00:00,330.6117,493.2883,520.78,532.515,548.4017,2088.948
2023-01-08 16:00:00,85.26147,160.235,155.7317,163.6667,156.3884,649.7671
2023-01-08 17:00:00,0.06898667,0,0,0,0,-14.53633
2023-01-08 18:00:00,-0.131978,0,0,0,0,-14.58667
2023-01-08 19:00:00,-0.1750326,0,0,0,0,-14.46716
2023-01-08 20:00:00,-0.1300633,0,0,0,0,-14.46783
2023-01-08 21:00:00,-0.1432332,0,0,0,0,-14.55833
2023-01-08 22:00:00,-0.1106076,0,0,0,0,-14.54633
2023-01-08 23:00:00,-0.1269966,0,0,0,0,-14.4235
2023-01-09 00:00:00,-0.0677638,0,0,0,0,-14.36362
2023-01-09 01:00:00,0.01651517,0,0,0,0,-14.35383
2023-01-09 02:00:00,-0.04004317,0,0,0,0,-14.368
2023-01-09 03:00:00,-0.05901986,0,0,0,0,-14.37217
2023-01-09 04:00:00,-0.1172884,0,0,0,0,-14.58683
2023-01-09 05:00:00,-0.1486066,0,0,0,0,-14.50567
2023-01-09 06:00:00,-0.1432756,0,0,0,0,-14.48817
2023-01-09 07:00:00,1.101209,0,0,0,0,-14.48817
2023-01-09 08:00:00,6.389685,0.5116668,0.6483333,1.461667,0,10.203
2023-01-09 09:00:00,63.81336,134.215,135.06,135.6534,0,390.4453
2023-01-09 10:00:00,198.2307,493.2683,495.1683,499.455,8.625,1514.209
2023-01-09 11:00:00,453.8841,1247.087,1262.719,1258.098,1164.812,4953.458
2023-01-09 12:00:00,263.3352,835.5801,830.5049,839.7318,827.13,3367.986
2023-01-09 13:00:00,621.3112,1601.415,1617.298,1634.036,1575.127,6385.488
2023-01-09 14:00:00,615.5004,1363.825,1441.063,1501.775,1482.323,5762.411
2023-01-09 15:00:00,682.7385,1532.36,1518.858,1532.843,1479.266,6022.413
2023-01-09 16:00:00,92.62645,190,183.1617,191.0417,184.67,756.3221
2023-01-09 17:00:00,0.1492319,0,0,0,0,-14.63983
2023-01-09 18:00:00,-0.198552,0,0,0,0,-14.52993
2023-01-09 19:00:00,-0.2176746,0,0,0,0,-14.51667
2023-01-09 20:00:00,-0.2417427,0,0,0,0,-14.64034
2023-01-09 21:00:00,-0.2252855,0,0,0,0,-14.43983
2023-01-09 22:00:00,-0.2434842,0,0,0,0,-14.51417
2023-01-09 23:00:00,-0.1586105,0,0,0,0,-14.4695
2023-01-10 00:00:00,-0.187673,0,0,0,0,-14.38
2023-01-10 01:00:00,-0.1762603,0,0,0,0,-14.39983
2023-01-10 02:00:00,-0.2380746,0,0,0,0,-14.39117
2023-01-10 03:00:00,-0.1797362,0,0,0,0,-14.51283
2023-01-10 04:00:00,-0.1869045,0,0,0,0,-14.5425
2023-01-10 05:00:00,-0.1078728,0,0,0,0,-14.50222
2023-01-10 06:00:00,0.1136452,0,0,0,0,-14.60183
2023-01-10 07:00:00,6.52944,0,0,0,0,-0.1018325
2023-01-10 08:00:00,150.7051,172.235,176.1317,178.2333,174.4217,697.9831
2023-01-10 09:00:00,656.7195,1270.597,1346.133,1360.766,1265.942,5080.825
2023-01-10 10:00:00,260.6245,586.3284,571.4867,573.3617,552.3267,2300.251
2023-01-10 11:00:00,165.9517,476.1767,480.4433,479.1754,464.0034,1863.3
2023-01-10 12:00:00,85.56538,258.1083,264.1583,269.4333,262.4033,1042.372
2023-01-10 13:00:00,195.0163,531.165,538.8417,535.83,517.4266,2123.447
2023-01-10 14:00:00,339.8055,563.5004,577.5072,591.0333,576.2469,2395.5
2023-01-10 15:00:00,564.7389,1036.215,1055.92,1074.805,1035.973,4273.829
2023-01-10 16:00:00,76.97125,102.715,103.0333,107.7667,105.5566,427.291
2023-01-10 17:00:00,0.1573588,0,0,0,0,-14.52933
2023-01-10 18:00:00,-0.1168117,0,0,0,0,-14.5225
2023-01-10 19:00:00,-0.1382885,0,0,0,0,-14.57367
2023-01-10 20:00:00,-0.1414383,0,0,0,0,-14.67267
2023-01-10 21:00:00,-0.1309473,0,0,0,0,-14.6975
2023-01-10 22:00:00,-0.1276047,0,0,0,0,-14.765
2023-01-10 23:00:00,-0.1120259,0,0,0,0,-14.48083
2023-01-11 00:00:00,-0.1335193,0,0,0,0,-14.37121
2023-01-11 01:00:00,-0.1531608,0,0,0,0,-14.40217
2023-01-11 02:00:00,-0.09391992,0,0,0,0,-14.43017
2023-01-11 03:00:00,-0.1387928,0,0,0,0,-14.40408
2023-01-11 04:00:00,-0.1368833,0,0,0,0,-14.58033
2023-01-11 05:00:00,-0.1461739,0,0,0,0,-14.596
2023-01-11 06:00:00,-0.1180283,0,0,0,0,-14.639
2023-01-11 07:00:00,4.02444,0,0,0,0,-14.537
2023-01-11 08:00:00,8.809856,3.925,4.355,3.956667,3.846668,52.32716
2023-01-11 09:00:00,22.9815,23.765,27.68167,25.54167,15.38333,154.741
2023-01-11 10:00:00,52.91347,113.0183,118.3,118.515,106.2217,448.9835
2023-01-11 11:00:00,143.0726,433.3617,443.1705,447.6766,431.65,1745.989
2023-01-11 12:00:00,174.3359,551.7667,559.4067,561.5117,542.0717,2207.271
2023-01-11 13:00:00,84.77096,239.7117,242.3867,242.355,234.4683,945.1938
2023-01-11 14:00:00,28.68012,73.53667,74.26167,73.55666,71.90166,278.2055
2023-01-11 15:00:00,21.2277,53.05167,53.29667,52.69333,51.37334,207.1763
2023-01-11 16:00:00,7.080286,2.4,2.326667,2.318333,0.605,40.77184
2023-01-11 17:00:00,-0.0206508,0,0,0,0,-14.64599
2023-01-11 18:00:00,-0.01182107,0,0,0,0,-14.67833
2023-01-11 19:00:00,-0.1034307,0,0,0,0,-14.57817
2023-01-11 20:00:00,-0.01536267,0,0,0,0,-14.41167
2023-01-11 21:00:00,-0.001357033,0,0,0,0,-14.57033
2023-01-11 22:00:00,0.01314163,0,0,0,0,-14.6435
2023-01-11 23:00:00,-0.08819022,0,0,0,0,-14.7755
2023-01-12 00:00:00,-0.1095794,0,0,0,0,-14.70271
2023-01-12 01:00:00,-0.09653842,0,0,0,0,-14.67967
2023-01-12 02:00:00,-0.03983887,0,0,0,0,-14.76983
2023-01-12 03:00:00,-0.05684977,0,0,0,0,-14.54743
2023-01-12 04:00:00,-0.005680667,0,0,0,0,-14.516
2023-01-12 05:00:00,-0.06668316,0,0,0,0,-14.39283
2023-01-12 06:00:00,-0.1208939,0,0,0,0,-14.60433
2023-01-12 07:00:00,6.341145,0,0,0,0,-11.90033
2023-01-12 08:00:00,23.7924,47.04333,47.37833,47.42833,46.4,204.4942
2023-01-12 09:00:00,102.8046,181.255,183.67,185.8083,181.24,717.8127
2023-01-12 10:00:00,66.64873,165.725,167.755,169.9716,166.1933,655.3806
2023-01-12 11:00:00,60.77919,186.2767,186.09,185.23,177.6867,721.7021
2023-01-12 12:00:00,74.49137,235.3733,238.2616,239.6083,232.355,932.5831
2023-01-12 13:00:00,75.83672,209.4067,212.5617,213.5817,208.4483,830.9847
2023-01-12 14:00:00,87.78099,179.9683,184.0683,185.1883,181.3367,718.808
2023-01-12 15:00:00,24.17437,61.01667,62.32833,63.07666,62.46333,233.1478
2023-01-12 16:00:00,11.38819,7.688335,8.133335,9.076665,8.621665,66.02601
2023-01-12 17:00:00,-0.1521324,0,0,0,0,-14.49683
2023-01-12 18:00:00,-0.1090985,0,0,0,0,-14.5165
2023-01-12 19:00:00,-0.06340418,0,0,0,0,-14.45383
2023-01-12 20:00:00,0.07152932,0,0,0,0,-14.442
2023-01-12 21:00:00,-0.0044407,0,0,0,0,-14.62267
2023-01-12 22:00:00,-0.213676,0,0,0,0,-14.34617
2023-01-12 23:00:00,-0.1421445,0,0,0,0,-14.5635
2023-01-13 00:00:00,0.01609983,0,0,0,0,-14.565
2023-01-13 01:00:00,-0.01999682,0,0,0,0,-14.564
2023-01-13 02:00:00,-0.06742985,0,0,0,0,-14.54067
2023-01-13 03:00:00,-0.05583967,0,0,0,0,-14.483
2023-01-13 04:00:00,-0.009949833,0,0,0,0,-14.513
2023-01-13 05:00:00,-0.1216729,0,0,0,0,-14.425
2023-01-13 06:00:00,-0.1921339,0,0,0,0,-14.45933
2023-01-13 07:00:00,8.804611,4.653333,4.658332,4.631668,4.513332,23.86667
2023-01-13 08:00:00,197.9481,210.1917,212.1533,213.4283,207.0033,832.758
2023-01-13 09:00:00,355.6086,677.06,683.825,688.2584,659.425,2724.692
2023-01-13 10:00:00,256.2212,617.9717,639.7917,611.775,560.4,2396.952
2023-01-13 11:00:00,62.55133,183.8517,181.99,179.87,170.135,697.3143
2023-01-13 12:00:00,30.99283,88.16333,88.23834,87.39499,84.53167,329.8808
2023-01-13 13:00:00,46.14249,133.9533,137.2883,138.9617,136.8567,532.7889
2023-01-13 14:00:00,49.99081,123.4283,125.2484,125.0183,122.0983,481.3174
2023-01-13 15:00:00,32.03009,80.51334,80.96666,80.32,77.99167,303.9003
2023-01-13 16:00:00,6.08181,2.39,1.886667,1.818334,1.715,22.092
2023-01-13 17:00:00,0.04211805,0,0,0,0,-14.5985
2023-01-13 18:00:00,-0.15148,0,0,0,0,-14.59417
2023-01-13 19:00:00,-0.09781314,0,0,0,0,-14.47833
2023-01-13 20:00:00,-0.0162468,0,0,0,0,-14.57016
2023-01-13 21:00:00,-0.06586526,0,0,0,0,-14.53166
2023-01-13 22:00:00,-0.09848456,0,0,0,0,-14.43333
2023-01-13 23:00:00,-0.05127977,0,0,0,0,-14.45166
2023-01-14 00:00:00,-0.1586939,0,0,0,0,-14.57213
2023-01-14 01:00:00,-0.154405,0,0,0,0,-14.544
2023-01-14 02:00:00,-0.07577141,0,0,0,0,-14.4205
2023-01-14 03:00:00,-0.1019455,0,0,0,0,-14.60333
2023-01-14 04:00:00,-0.04443237,0,0,0,0,-14.5805
2023-01-14 05:00:00,-0.04883937,0,0,0,0,-14.53233
2023-01-14 06:00:00,-0.09261816,0,0,0,0,-14.49267
2023-01-14 07:00:00,7.593003,0,0,0,0,-9.632833
2023-01-14 08:00:00,49.47383,82.04334,81.63166,81.12167,77.875,335.659
2023-01-14 09:00:00,82.2713,156.645,156.3917,156.0284,150.68,603.6803
2023-01-14 10:00:00,64.87825,164.6733,167.2567,169.6817,166.0367,656.2131
2023-01-14 11:00:00,142.9148,430.265,437.63,444.7617,432.9767,1736.015
2023-01-14 12:00:00,391.4758,1207.428,1254.73,1243.828,1203.949,4890.105
2023-01-14 13:00:00,212.0807,568.0884,579.3033,588.7534,564.6167,2277.223
2023-01-14 14:00:00,460.6757,892.0549,945.2749,978.6916,958.395,3725.325
2023-01-14 15:00:00,193.5657,355.365,340.865,353.9833,338.7317,1360.59
2023-01-14 16:00:00,45.98657,60.49834,60.41834,63.985,63.05167,267.8567
2023-01-14 17:00:00,0.2196582,0,0,0,0,-14.76733
2023-01-14 18:00:00,-0.1287034,0,0,0,0,-14.546
2023-01-14 19:00:00,-0.119821,0,0,0,0,-14.73717
2023-01-14 20:00:00,-0.203323,0,0,0,0,-14.74367
2023-01-14 21:00:00,-0.1412369,0,0,0,0,-14.559
2023-01-14 22:00:00,-0.1691085,0,0,0,0,-14.61017
2023-01-14 23:00:00,-0.2093903,0,0,0,0,-14.69967
2023-01-15 00:00:00,-0.2529308,0,0,0,0,-14.74734
2023-01-15 01:00:00,-0.1106971,0,0,0,0,-14.75533
2023-01-15 02:00:00,-0.1780759,0,0,0,0,-14.764
2023-01-15 03:00:00,-0.1330931,0,0,0,0,-14.76
2023-01-15 04:00:00,-0.1278301,0,0,0,0,-14.787
2023-01-15 05:00:00,-0.07857063,0,0,0,0,-14.712
2023-01-15 06:00:00,-0.1196061,0,0,0,0,-14.57933
2023-01-15 07:00:00,12.77452,21.45,21.99833,22.08333,21.74166,81.50768
2023-01-15 08:00:00,94.73441,110.6883,111.7067,112.67,107.9216,429.2858
2023-01-15 09:00:00,365.6085,764.7916,772.7066,773.0401,743.4466,3017.86
2023-01-15 10:00:00,448.0031,1046.172,1057.773,1068.168,995.0383,4197.272
2023-01-15 11:00:00,428.5275,1185.9,1186.055,1185.568,1179.677,4707.028
2023-01-15 12:00:00,343.9696,1026.752,1055.045,1083.37,1056.143,4212.292
2023-01-15 13:00:00,199.9708,514.915,515.0667,508.7983,487.7733,2012.193
2023-01-15 14:00:00,176.348,368.0183,372.8534,374.5417,366.0167,1470.083
2023-01-15 15:00:00,147.0934,227.085,231.435,235.3717,230.6851,909.8866
2023-01-15 16:00:00,50.75297,62.07666,62.16668,61.99667,60.72999,256.1482
2023-01-15 17:00:00,0.2022048,0,0,0,0,-14.5934
2023-01-15 18:00:00,-0.1913319,0,0,0,0,-14.50533
2023-01-15 19:00:00,-0.249522,0,0,0,0,-14.573
2023-01-15 20:00:00,-0.158017,0,0,0,0,-14.4635
2023-01-15 21:00:00,-0.194242,0,0,0,0,-14.5645
2023-01-15 22:00:00,-0.1578079,0,0,0,0,-14.62033
2023-01-15 23:00:00,-0.1337631,0,0,0,0,-14.69917
2023-01-16 00:00:00,-0.2272953,0,0,0,0,-14.68217
2023-01-16 01:00:00,-0.1135502,0,0,0,0,-14.7035
2023-01-16 02:00:00,-0.2654369,0,0,0,0,-14.743
2023-01-16 03:00:00,-0.2092903,0,0,0,0,-14.74883
2023-01-16 04:00:00,-0.1532331,0,0,0,0,-14.72167
2023-01-16 05:00:00,-0.0846791,0,0,0,0,-14.53817
2023-01-16 06:00:00,-0.1205268,0,0,0,0,-14.61767
2023-01-16 07:00:00,12.50246,6.795,7.15,7.91,7.976667,41.40233
2023-01-16 08:00:00,377.4835,402.9767,422.18,427.5967,410.0384,1659.14
2023-01-16 09:00:00,501.4837,982.5684,1003.494,1005.497,971.695,3953.939
2023-01-16 10:00:00,485.4343,1228.272,1250.32,1267.8,1227.492,4959.327
2023-01-16 11:00:00,420.3781,1190.855,1212.552,1227.429,1190.642,4804.157
