Monroe Moore Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA 800 CP-US - A1, Pac","SMA 800 CP-US - A2, Pac","SMA 800 CP-US - B1, Pac","SMA 800 CP-US - B2, Pac","SMA 800 CP-US - C1, Pac","SMA 800 CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-01-01 00:00:00,0,0,0,0,0,,0,-8.183488
2023-01-01 01:00:00,0,0,0,0,0,,0,-8.191765
2023-01-01 02:00:00,0,0,0,0,0,,0,-8.210545
2023-01-01 03:00:00,0,0,0,0,0,,0,-8.236196
2023-01-01 04:00:00,0,0,0,0,0,,0,-8.215397
2023-01-01 05:00:00,0,0,0,0,0,,0,-8.188555
2023-01-01 06:00:00,0,0,0,0,0,,0,-8.128581
2023-01-01 07:00:00,4.350703,0,1.212533,0,0,,1.348596,-5.488536
2023-01-01 08:00:00,30.68671,23.62436,25.84779,22.78346,21.34734,,26.17717,135.2614
2023-01-01 09:00:00,59.82195,51.37838,53.10514,51.84814,48.69784,,54.91805,304.4825
2023-01-01 10:00:00,112.1638,93.02614,94.07298,95.37714,90.02283,,98.72206,561.4589
2023-01-01 11:00:00,104.2712,89.78748,91.42017,89.67138,84.4534,,93.16979,536.6556
2023-01-01 12:00:00,131.5127,111.9307,112.8565,112.4558,107.8693,,120.5713,679.3396
2023-01-01 13:00:00,148.2469,121.9855,123.5875,122.4208,117.6104,,131.3918,741.5677
2023-01-01 14:00:00,208.7013,170.9908,168.8528,172.9518,168.1872,,204.9731,1058.123
2023-01-01 15:00:00,134.7598,108.9666,106.5381,123.7196,121.4728,,133.2044,735.6293
2023-01-01 16:00:00,60.64823,43.83258,44.33613,45.20489,42.88774,,46.92402,261.1214
2023-01-01 17:00:00,1.306365,0.1073157,0.965047,1.080886,0.8371353,,0.9944725,-3.906902
2023-01-01 18:00:00,0,0,0,0,0,,0,-8.027812
2023-01-01 19:00:00,0,0,0,0,0,,0,-8.052535
2023-01-01 20:00:00,0,0,0,0,0,,0,-8.063546
2023-01-01 21:00:00,0,0,0,0,0,,0,-8.131398
2023-01-01 22:00:00,0,0,0,0,0,,0,-8.193972
2023-01-01 23:00:00,0,0,0,0,0,,0,-8.225312
2023-01-02 00:00:00,0,0,0,0,0,,0,-8.20359
2023-01-02 01:00:00,0,0,0,0,0,,0,-8.211274
2023-01-02 02:00:00,0,0,0,0,0,,0,-8.224906
2023-01-02 03:00:00,0,0,0,0,0,,0,-8.189433
2023-01-02 04:00:00,0,0,0,0,0,,0,-8.138911
2023-01-02 05:00:00,0,0,0,0,0,,0,-8.055441
2023-01-02 06:00:00,0,0,0,0,0,,0,-8.092657
2023-01-02 07:00:00,6.54087,0,2.10077,0,0,,2.070672,-3.746542
2023-01-02 08:00:00,59.22236,39.27839,42.76958,38.98634,32.28513,,43.88916,231.1731
2023-01-02 09:00:00,151.0995,116.2431,119.9635,114.4185,106.8083,,119.6918,691.316
2023-01-02 10:00:00,238.0408,190.1355,195.1447,195.4846,184.6739,,204.7254,1175.72
2023-01-02 11:00:00,518.0319,497.6345,505.6992,505.6276,442.2868,,481.0212,2931.751
2023-01-02 12:00:00,712.4471,615.4265,637.0016,635.463,601.2491,,671.1072,3774.889
2023-01-02 13:00:00,662.5546,568.1222,578.6629,580.6512,550.8267,,621.1415,3515.666
2023-01-02 14:00:00,568.6312,473.7563,466.4948,504.4603,477.3015,,537.9383,2989.003
2023-01-02 15:00:00,400.3471,292.6544,266.401,339.9541,336.8863,,363.6245,1968.874
2023-01-02 16:00:00,143.3838,72.86212,51.15838,76.62627,87.97852,,97.743,486.0104
2023-01-02 17:00:00,2.952764,2.626505,3.37445,3.157524,3.244771,,3.684989,10.67264
2023-01-02 18:00:00,0,0,0,0,0,,0,-8.139707
2023-01-02 19:00:00,0,0,0,0,0,,0,-8.173698
2023-01-02 20:00:00,0,0,0,0,0,,0,-8.158418
2023-01-02 21:00:00,0,0,0,0,0,,0,-8.184301
2023-01-02 22:00:00,0,0,0,0,0,,0,-8.205403
2023-01-02 23:00:00,0.0509125,0,0,0,0,,0,-8.145858
2023-01-03 00:00:00,0,0,0,0,0,,0,-8.216853
2023-01-03 01:00:00,0,0,0,0,0,,0,-8.210076
2023-01-03 02:00:00,0,0,0,0,0,,0,-8.248508
2023-01-03 03:00:00,0,0,0,0,0,,0,-8.257505
2023-01-03 04:00:00,0,0,0,0,0,,0,-8.209444
2023-01-03 05:00:00,0,0,0,0,0,,0,-8.06424
2023-01-03 06:00:00,0,0,0,0,0,,0,-8.001747
2023-01-03 07:00:00,8.86842,4.45909,5.301918,2.006583,2.169201,,5.664053,12.04334
2023-01-03 08:00:00,195.3168,120.8611,113.0516,116.3287,112.8257,,121.0636,697.5014
2023-01-03 09:00:00,434.938,370.6569,331.5652,364.5249,341.3504,,370.5277,2134.415
