Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"Schneider SmartGen CS1800 Inverter - 1.1, Total Power","Schneider SmartGen CS1800 Inverter - 1.2, Total Power","Schneider SmartGen CS1800 Inverter - 2.1, Total Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-01-01 00:00:00,0,0.000244367,-0.001333816,-0.01329616,-7.570926
2023-01-01 01:00:00,0,-0.001495596,0.002200049,0.01682524,-7.576422
2023-01-01 02:00:00,0,-0.002038373,-0.01147209,0.003144751,-7.591709
2023-01-01 03:00:00,0,-0.0005000435,-0.0140971,0.01435451,-7.547693
2023-01-01 04:00:00,0,0.006581162,0.005130177,0.005345883,-7.634543
2023-01-01 05:00:00,0,0.0185692,-0.002756851,0.01088195,-7.799717
2023-01-01 06:00:00,0,-0.000836113,0.002412228,0.0003273968,-7.795792
2023-01-01 07:00:00,9.991836,4.546638,5.337196,5.041153,7.535266
2023-01-01 08:00:00,95.56138,111.9092,135.049,119.5168,368.3346
2023-01-01 09:00:00,270.5581,358.5286,407.7356,354.9425,1112.127
2023-01-01 10:00:00,755.2612,1121.485,1386.813,1093.649,3584.298
2023-01-01 11:00:00,805.5991,1277.335,1492.977,1379.018,4123.894
2023-01-01 12:00:00,669.437,1100.058,1274.636,1169.699,3510.953
2023-01-01 13:00:00,786.2523,1299.328,1511.878,1395.555,4157.402
2023-01-01 14:00:00,637.493,1061.209,1238.675,1130.407,3392.988
2023-01-01 15:00:00,429.5622,203.5771,291.8619,228.1469,715.525
2023-01-01 16:00:00,153.6112,22.85739,32.33508,53.40674,109.5962
2023-01-01 17:00:00,0.0205301,0.006836871,0.109795,0.03365464,-4.436981
2023-01-01 18:00:00,0,-0.01072716,0.004297248,0.007333558,-8.080224
2023-01-01 19:00:00,0,-0.006512225,-0.003161278,-0.007691582,-8.073667
2023-01-01 20:00:00,0,-0.01560659,-0.008458291,-0.005406475,-8.070871
2023-01-01 21:00:00,0,-0.01043028,-0.01191302,-0.004014365,-8.062055
2023-01-01 22:00:00,0,-0.01358835,0.0004769925,0.01042736,-8.036876
2023-01-01 23:00:00,0,-0.01097506,-0.01463989,-0.002354384,-7.682874
2023-01-02 00:00:00,0,0.003306048,-0.00862041,-0.006088111,-7.592196
2023-01-02 01:00:00,0,0.001592131,-0.01407169,-0.001181984,-7.561072
2023-01-02 02:00:00,0,0.00510154,-0.007365495,-0.009238074,-7.576147
2023-01-02 03:00:00,0,-0.008361122,-0.01257517,0.002543614,-7.517802
2023-01-02 04:00:00,0,-0.02025345,-0.007220417,0.001282721,-7.783676
2023-01-02 05:00:00,0,-0.000790891,-0.01820634,-0.006942821,-7.786949
2023-01-02 06:00:00,0,-0.01634941,-0.02562778,0.008730557,-7.940391
2023-01-02 07:00:00,20.93556,14.74227,17.49316,14.88981,42.0781
2023-01-02 08:00:00,170.8237,176.6759,213.4018,194.8804,584.7717
2023-01-02 09:00:00,298.383,411.1482,506.0359,439.0184,1347.57
2023-01-02 10:00:00,584.0148,916.6428,1124.998,1017.777,3037.625
2023-01-02 11:00:00,785.5081,1007.012,1166.861,57.48381,2199.705
2023-01-02 12:00:00,765.4411,1242.65,1441.268,-0.005128097,2643.223
2023-01-02 13:00:00,633.1875,1022.95,1196.213,0.00418995,2204.656
2023-01-02 14:00:00,385.3474,568.8959,664.1353,0.01214311,1218.597
2023-01-02 15:00:00,259.5852,250.4402,304.424,-0.00241381,547.5411
2023-01-02 16:00:00,103.0664,76.67569,91.95614,-0.008226256,165.1439
2023-01-02 17:00:00,0.6693291,0.7474042,1.294067,-0.002729184,-3.671799
2023-01-02 18:00:00,0,0.003745242,-0.005686613,0.007832219,-7.932414
2023-01-02 19:00:00,0,0.003404655,0.000539065,-0.004545683,-7.979216
2023-01-02 20:00:00,0,-0.005503563,-0.003446577,-0.001472502,-8.00366
2023-01-02 21:00:00,0,-0.007788285,0.01186933,0.007446298,-7.988131
2023-01-02 22:00:00,0,-0.01317097,-0.01310946,0.008067868,-7.611517
2023-01-02 23:00:00,0.01226842,-5.025725e-05,-0.003312172,-0.003170954,-7.632849
2023-01-03 00:00:00,0,-0.002573086,-0.004742862,-0.002121196,-7.923798
2023-01-03 01:00:00,0,-0.01095961,-0.008168378,0.001980375,-7.948477
2023-01-03 02:00:00,0,-0.01431851,0.008356985,0.007557251,-7.958752
2023-01-03 03:00:00,0,-0.01328607,-0.002974313,-0.01425755,-7.967614
2023-01-03 04:00:00,0,-0.006507377,-0.02013252,0.004887384,-7.891257
2023-01-03 05:00:00,0,-0.002544922,-0.02263663,0.01073187,-7.745319
2023-01-03 06:00:00,0,0.003441022,-0.02041438,0.007428622,-7.747027
2023-01-03 07:00:00,38.31153,25.84852,32.24641,-0.002530521,52.96503
2023-01-03 08:00:00,153.2883,140.2296,168.3297,-0.007384836,305.9081
2023-01-03 09:00:00,235.517,318.8706,377.7838,-0.008384028,690.6954
2023-01-03 10:00:00,459.9745,710.0092,834.6546,479.9153,2014.385
2023-01-03 11:00:00,675.1459,1052.256,1221.892,1128.697,3330.926
2023-01-03 12:00:00,461.8639,660.6262,813.2446,698.3385,2160.537
2023-01-03 13:00:00,423.8676,630.2136,743.169,672.6723,2049.716
2023-01-03 14:00:00,356.2409,513.1774,617.5082,547.3704,1665.831
2023-01-03 15:00:00,168.9888,185.2197,219.2431,197.8752,599.1427
2023-01-03 16:00:00,44.5895,50.4879,60.17443,53.56882,165.2108
2023-01-03 17:00:00,0.03416178,-0.2913367,-0.4840193,-0.2974391,-8.135596
2023-01-03 18:00:00,0,0.00370965,-0.01129192,-0.006447345,-8.01909
2023-01-03 19:00:00,0,-0.004790952,-5.3168e-05,-0.0207402,-8.086811
2023-01-03 20:00:00,0,-0.01338475,0.008311302,-0.005831058,-8.114012
2023-01-03 21:00:00,0,-0.003332057,-0.004101445,0.02052766,-8.154144
2023-01-03 22:00:00,0,-0.004462945,-0.0007847495,-0.002484278,-7.83049
2023-01-03 23:00:00,0,-0.01026225,-9.8613e-05,0.001643219,-7.594049
2023-01-04 00:00:00,0,-0.01347922,-0.01213878,0.009124904,-7.914333
2023-01-04 01:00:00,0,-0.01530103,0.003008103,-4.27115e-05,-7.992211
2023-01-04 02:00:00,0,-0.007085152,-0.01381805,-0.01121416,-7.863204
2023-01-04 03:00:00,0,-0.007999473,-0.005350012,-0.001818548,-7.901956
2023-01-04 04:00:00,0,-0.008028359,-0.003850146,0.001653857,-7.834466
2023-01-04 05:00:00,0,-0.008558436,-0.002817015,-0.009848846,-7.88128
2023-01-04 06:00:00,0,0.005024167,-0.01265019,0.0007715143,-7.873095
2023-01-04 07:00:00,20.5136,5.482762,6.491498,5.790572,10.70801
2023-01-04 08:00:00,24.66873,33.78578,41.03443,35.6531,112.6849
2023-01-04 09:00:00,23.06209,32.79178,39.78809,34.80764,109.0752
2023-01-04 10:00:00,117.6497,97.92145,46.19345,49.62967,191.7453
2023-01-04 11:00:00,124.3732,171.3848,194.184,183.3633,548.9573
2023-01-04 12:00:00,253.1143,354.2932,410.2418,384.3608,1146.37
2023-01-04 13:00:00,132.2839,183.2735,213.6152,195.7849,586.4153
2023-01-04 14:00:00,82.29545,47.96795,16.45298,12.55401,69.49852
2023-01-04 15:00:00,99.90269,123.6766,145.2163,131.9272,407.676
2023-01-04 16:00:00,40.73758,43.10956,52.24659,45.89583,142.7169
2023-01-04 17:00:00,0.633031,-0.6527625,-0.4461292,-0.7921037,-6.131051
2023-01-04 18:00:00,0,0.003902427,-0.01132361,-0.009888809,-7.617098
2023-01-04 19:00:00,0,0.004144194,-0.003872276,-0.000147101,-7.676658
2023-01-04 20:00:00,0,-0.01112875,0.002182464,-0.005479319,-7.729661
2023-01-04 21:00:00,0,0.006319246,0.005718514,-0.007558526,-7.857183
2023-01-04 22:00:00,0,-0.01786245,0.01072691,0.003232576,-7.845281
2023-01-04 23:00:00,0,-0.01056116,-0.001282867,0.01265554,-7.876431
2023-01-05 00:00:00,0,-0.02601493,-0.00635184,-0.006835675,-7.90057
2023-01-05 01:00:00,0,-0.01093876,-0.01015375,-0.008179794,-7.965881
2023-01-05 02:00:00,0,-0.009001249,-0.002597496,-0.0007611885,-7.960278
2023-01-05 03:00:00,0,0.01203705,0.0007032705,0.01429807,-7.985215
2023-01-05 04:00:00,0,-0.01590053,-0.01569006,-0.001374643,-7.947553
2023-01-05 05:00:00,0,0.00379164,-0.01422948,-0.002559828,-7.89402
