Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power",Production meter active power
,W/m²,kW,kW,kW
2023-01-01 00:00:00,0,0,0,-5.127446
2023-01-01 01:00:00,0,0,0,-5.131061
2023-01-01 02:00:00,0,0,0,-5.136313
2023-01-01 03:00:00,0,0,0,-5.096517
2023-01-01 04:00:00,0,0,0,-5.10093
2023-01-01 05:00:00,0,0,0,-5.087847
2023-01-01 06:00:00,0,0,0,-5.755099
2023-01-01 07:00:00,20.64201,16.66135,17.92275,25.12033
2023-01-01 08:00:00,264.2014,161.0349,170.4358,325.5908
2023-01-01 09:00:00,489.0677,439.8108,477.0442,903.2011
2023-01-01 10:00:00,654.6198,603.2737,629.0456,1235.623
2023-01-01 11:00:00,740.0846,659.2672,688.6968,1345.107
2023-01-01 12:00:00,748.5242,696.4022,719.9232,1403.737
2023-01-01 13:00:00,582.7758,498.9981,514.2854,991.8942
2023-01-01 14:00:00,604.1172,536.8324,557.1296,1086.337
2023-01-01 15:00:00,416.8138,321.1812,333.2529,647.0428
2023-01-01 16:00:00,181.6817,87.05134,84.4728,162.6319
2023-01-01 17:00:00,5.072471,1.16672,1.150128,-6.306937
2023-01-01 18:00:00,0,0,0,-5.014736
2023-01-01 19:00:00,0,0,0,-5.011717
2023-01-01 20:00:00,0,0,0,-5.032042
2023-01-01 21:00:00,0,0,0,-5.023745
2023-01-01 22:00:00,0,0,0,-5.029364
2023-01-01 23:00:00,0,0,0,-5.057562
2023-01-02 00:00:00,0,0,0,-5.096937
2023-01-02 01:00:00,0,0,0,-5.087506
2023-01-02 02:00:00,0,0,0,-5.084485
2023-01-02 03:00:00,0,0,0,-5.058406
2023-01-02 04:00:00,0,0,0,-5.003772
2023-01-02 05:00:00,0,0,0,-4.977996
2023-01-02 06:00:00,0,0,0,-5.800157
2023-01-02 07:00:00,7.379156,10.12829,10.81546,11.25787
2023-01-02 08:00:00,60.65797,63.05225,67.6927,121.396
2023-01-02 09:00:00,119.3066,121.1258,127.0475,240.633
2023-01-02 10:00:00,186.9437,185.0241,190.0445,368.3173
2023-01-02 11:00:00,214.6229,211.5717,212.3405,417.217
2023-01-02 12:00:00,397.385,339.0973,365.5674,694.4956
2023-01-02 13:00:00,265.0337,250.3864,268.2297,510.107
2023-01-02 14:00:00,246.7386,219.1423,223.1375,440.2497
2023-01-02 15:00:00,331.5465,253.2635,256.6082,498.0422
2023-01-02 16:00:00,155.9767,92.52994,92.34022,175.4338
2023-01-02 17:00:00,6.053454,2.235556,2.105,-4.650666
2023-01-02 18:00:00,0,0,0,-4.957849
2023-01-02 19:00:00,0,0,0,-4.976506
2023-01-02 20:00:00,0,0,0,-4.97622
2023-01-02 21:00:00,0,0,0,-5.001035
2023-01-02 22:00:00,0,0,0,-5.043092
2023-01-02 23:00:00,0,0,0,-5.071896
2023-01-03 00:00:00,0,0,0,-5.095582
2023-01-03 01:00:00,0,0,0,-5.091035
2023-01-03 02:00:00,0,0,0,-5.102691
2023-01-03 03:00:00,0,0,0,-5.067602
2023-01-03 04:00:00,0,0,0,-5.050987
2023-01-03 05:00:00,0,0,0,-4.965463
2023-01-03 06:00:00,0,0,0,-5.82936
2023-01-03 07:00:00,27.5783,25.62179,26.32224,43.27768
2023-01-03 08:00:00,158.9312,128.9465,135.2087,257.1707
2023-01-03 09:00:00,316.3062,283.9967,300.0195,578.9042
2023-01-03 10:00:00,562.2726,500.2284,520.6255,1017.852
2023-01-03 11:00:00,643.1457,584.5743,603.0774,1194.399
2023-01-03 12:00:00,634.2974,549.4961,579.8169,1120.932
2023-01-03 13:00:00,399.9107,342.2813,353.6105,687.8425
2023-01-03 14:00:00,254.2504,230.7628,239.2412,463.088
2023-01-03 15:00:00,131.1629,111.4765,115.981,218.477
2023-01-03 16:00:00,97.41946,63.11679,64.42316,118.4552
2023-01-03 17:00:00,4.911662,1.519459,1.640039,-5.239955
2023-01-03 18:00:00,0,0,0,-5.041494
2023-01-03 19:00:00,0,0,0,-5.070195
2023-01-03 20:00:00,0,0,0,-5.098659
2023-01-03 21:00:00,0,0,0,-5.108578
2023-01-03 22:00:00,0,0,0,-5.054681
2023-01-03 23:00:00,0,0,0,-5.075806
2023-01-04 00:00:00,0,0,0,-5.119295
2023-01-04 01:00:00,0,0,0,-5.13032
2023-01-04 02:00:00,0,0,0,-5.153217
2023-01-04 03:00:00,0,0,0,-5.11266
2023-01-04 04:00:00,0,0,0,-5.048951
2023-01-04 05:00:00,0,0,0,-5.01702
2023-01-04 06:00:00,0,0,0,-5.138041
2023-01-04 07:00:00,2.144054,3.340566,3.810983,-2.47211
2023-01-04 08:00:00,46.05796,44.54037,50.80935,86.6706
2023-01-04 09:00:00,195.1253,155.7148,160.6959,313.6428
2023-01-04 10:00:00,323.0041,288.2458,285.3839,571.6349
2023-01-04 11:00:00,268.1358,253.1617,257.667,512.2476
2023-01-04 12:00:00,318.6402,280.9405,294.3711,559.6432
2023-01-04 13:00:00,101.4695,89.71132,94.70518,177.9167
2023-01-04 14:00:00,93.244,83.62109,87.80884,162.609
2023-01-04 15:00:00,65.23478,65.4682,68.34578,124.5336
2023-01-04 16:00:00,59.57356,47.20796,49.0671,87.47009
2023-01-04 17:00:00,1.287609,0.1987118,0.2574618,-8.101648
2023-01-04 18:00:00,0,0,0,-5.007426
2023-01-04 19:00:00,0,0,0,-5.025586
2023-01-04 20:00:00,0,0,0,-5.002562
2023-01-04 21:00:00,0,0,0,-5.009649
