NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA,"SMA Inverter - 1A, Total AC Active Power","SMA Inverter - 2A, Total AC Active Power","SMA Inverter - 1B, Total AC Active Power","SMA Inverter - 2B, Total AC Active Power",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-01-01 00:00:00,0,,,,,-0.1170436
2023-01-01 01:00:00,0,,,,,0.1200129
2023-01-01 02:00:00,0,,,,,0.3272876
2023-01-01 03:00:00,0,,,,,0.3629846
2023-01-01 04:00:00,0,,,,,0.3321092
2023-01-01 05:00:00,0,,,,,0.3678416
2023-01-01 06:00:00,0,,,,,0.3650908
2023-01-01 07:00:00,4.476465,,,,,0.3932875
2023-01-01 08:00:00,40.88632,,,,,15.5049
2023-01-01 09:00:00,173.3549,,,,,77.42518
2023-01-01 10:00:00,395.7044,,,,,346.2751
2023-01-01 11:00:00,433.1227,,,,,397.1083
2023-01-01 12:00:00,430.3461,,,,,405.4854
2023-01-01 13:00:00,257.0614,,,,,229.6902
2023-01-01 14:00:00,351.3134,,,,,325.8299
2023-01-01 15:00:00,228.3338,,,,,180.3647
2023-01-01 16:00:00,86.10913,,,,,65.15291
2023-01-01 17:00:00,2.984479,,,,,0.04774492
2023-01-01 18:00:00,0,,,,,-0.07712405
2023-01-01 19:00:00,0,,,,,0.0304658
2023-01-01 20:00:00,0,,,,,0.3108008
2023-01-01 21:00:00,0,,,,,0.3454691
2023-01-01 22:00:00,0,,,,,0.4835511
2023-01-01 23:00:00,0,,,,,0.3713867
2023-01-02 00:00:00,0,,,,,0.5318345
2023-01-02 01:00:00,0,,,,,0.6781629
2023-01-02 02:00:00,0,,,,,0.6590143
2023-01-02 03:00:00,0,,,,,0.6968743
2023-01-02 04:00:00,0,,,,,0.3382898
2023-01-02 05:00:00,0,,,,,0.3441698
2023-01-02 06:00:00,0,,,,,0.40492
2023-01-02 07:00:00,14.27112,,,,,3.67957
2023-01-02 08:00:00,59.92979,,,,,15.87204
2023-01-02 09:00:00,125.703,,,,,67.17143
2023-01-02 10:00:00,157.1333,,,,,90.53312
2023-01-02 11:00:00,188.3566,,,,,113.0941
2023-01-02 12:00:00,347.9781,,,,,354.9469
2023-01-02 13:00:00,425.1328,,,,,394.3339
2023-01-02 14:00:00,321.8046,,,,,276.2983
2023-01-02 15:00:00,230.8674,,,,,370.0499
2023-01-02 16:00:00,85.40615,,,,,59.60418
2023-01-02 17:00:00,3.442292,,,,,0.01288888
2023-01-02 18:00:00,0,,,,,-0.01098795
2023-01-02 19:00:00,0,,,,,0.1222312
2023-01-02 20:00:00,0,,,,,0.3248541
2023-01-02 21:00:00,0,,,,,0.4002103
2023-01-02 22:00:00,0,,,,,0.3807998
2023-01-02 23:00:00,0,,,,,0.3497693
2023-01-03 00:00:00,0,,,,,0.4091672
2023-01-03 01:00:00,0,,,,,0.456549
2023-01-03 02:00:00,0,,,,,0.6101298
2023-01-03 03:00:00,0,,,,,0.7664476
2023-01-03 04:00:00,0,,,,,0.6872149
2023-01-03 05:00:00,0,,,,,0.6113507
2023-01-03 06:00:00,0,,,,,0.617114
2023-01-03 07:00:00,8.630546,,,,,2.615735
2023-01-03 08:00:00,69.84044,,,,,57.5063
2023-01-03 09:00:00,257.5832,,,,,298.0939
2023-01-03 10:00:00,351.1464,,,,,337.8602
2023-01-03 11:00:00,359.5329,,,,,325.5151
2023-01-03 12:00:00,307.3096,,,,,224.7758
2023-01-03 13:00:00,300.0338,,,,,240.3811
2023-01-03 14:00:00,411.1151,,,,,288.8693
2023-01-03 15:00:00,219.9348,,,,,84.97391
2023-01-03 16:00:00,95.35407,,,,,30.92397
2023-01-03 17:00:00,3.975073,,,,,0.3825855
2023-01-03 18:00:00,0,,,,,-0.02974232
2023-01-03 19:00:00,0,,,,,-0.04270927
2023-01-03 20:00:00,0,,,,,-0.06503099
2023-01-03 21:00:00,0,,,,,-0.03300108
2023-01-03 22:00:00,0,,,,,-0.03748088
2023-01-03 23:00:00,0,,,,,0.0575306
2023-01-04 00:00:00,0,,,,,0.8233083
2023-01-04 01:00:00,0,,,,,0.8319793
2023-01-04 02:00:00,0,,,,,0.6604457
2023-01-04 03:00:00,0,,,,,0.9037321
2023-01-04 04:00:00,0,,,,,1.228086
2023-01-04 05:00:00,0,,,,,1.302574
2023-01-04 06:00:00,0,,,,,1.134686
2023-01-04 07:00:00,5.774996,,,,,0.6124747
2023-01-04 08:00:00,30.86708,,,,,7.998599
2023-01-04 09:00:00,122.1771,,,,,88.91258
2023-01-04 10:00:00,163.9036,,,,,111.2397
2023-01-04 11:00:00,130.3659,,,,,35.76734
2023-01-04 12:00:00,70.51668,,,,,39.4462
2023-01-04 13:00:00,86.80766,,,,,42.10656
2023-01-04 14:00:00,61.1156,,,,,41.44252
2023-01-04 15:00:00,80.92641,,,,,45.59134
2023-01-04 16:00:00,36.38724,,,,,14.96956
2023-01-04 17:00:00,3.923203,,,,,1.011112
2023-01-04 18:00:00,0,,,,,0.6891569
2023-01-04 19:00:00,0,,,,,0.6895041
2023-01-04 20:00:00,0,,,,,0.9178137
2023-01-04 21:00:00,0,,,,,0.990873
2023-01-04 22:00:00,0,,,,,1.003456
2023-01-04 23:00:00,0,,,,,0.9529792
2023-01-05 00:00:00,0,,,,,0.8620508
2023-01-05 01:00:00,0,,,,,0.8613169
2023-01-05 02:00:00,0,,,,,0.7408059
2023-01-05 03:00:00,0,,,,,0.7672895
2023-01-05 04:00:00,0,,,,,0.687062
2023-01-05 05:00:00,0,,,,,0.3943806
2023-01-05 06:00:00,0,,,,,0.4764773
2023-01-05 07:00:00,5.241411,,,,,3.371076
2023-01-05 08:00:00,80.36207,,,,,62.96105
2023-01-05 09:00:00,271.4832,,,,,111.0849
2023-01-05 10:00:00,384.0378,,,,,382.7394
2023-01-05 11:00:00,312.1047,,,,,207.1923
2023-01-05 12:00:00,367.5791,,,,,229.3752
2023-01-05 13:00:00,339.3496,,,,,356.9857
2023-01-05 14:00:00,372.7108,,,,,339.1597
2023-01-05 15:00:00,247.1937,,,,,98.94933
2023-01-05 16:00:00,101.9529,,,,,56.9848
2023-01-05 17:00:00,4.329701,,,,,0.3663525
2023-01-05 18:00:00,0,,,,,-0.04336309
2023-01-05 19:00:00,0,,,,,-0.05593849
2023-01-05 20:00:00,0,,,,,-0.02235324
2023-01-05 21:00:00,0,,,,,0.1157981
2023-01-05 22:00:00,0,,,,,0.2342883
2023-01-05 23:00:00,0,,,,,-0.0542087
2023-01-06 00:00:00,0,,,,,0.02692793
2023-01-06 01:00:00,0,,,,,0.1116021
2023-01-06 02:00:00,0,,,,,0.2940909
2023-01-06 03:00:00,0,,,,,0.3048116
2023-01-06 04:00:00,0,,,,,0.359202
2023-01-06 05:00:00,0,,,,,0.2420087
2023-01-06 06:00:00,0,,,,,0.3564205
2023-01-06 07:00:00,17.80056,,,,,7.805443
2023-01-06 08:00:00,138.627,,,,,111.6229
2023-01-06 09:00:00,282.3542,,,,,286.1734
2023-01-06 10:00:00,405.0294,,,,,171.7462
2023-01-06 11:00:00,478.8456,,,,,194.9163
2023-01-06 12:00:00,502.1512,,,,,458.3631
2023-01-06 13:00:00,469.8299,,,,,184.1423
2023-01-06 14:00:00,385.0194,,,,,374.977
2023-01-06 15:00:00,239.1851,,,,,198.7678
2023-01-06 16:00:00,107.4783,,,,,86.07622
2023-01-06 17:00:00,4.198839,,,,,0.147991
2023-01-06 18:00:00,0,,,,,-0.01755127
2023-01-06 19:00:00,0,,,,,0.3652687
2023-01-06 20:00:00,0,,,,,0.3924421
2023-01-06 21:00:00,0,,,,,0.3319362
2023-01-06 22:00:00,0,,,,,0.4653144
2023-01-06 23:00:00,0,,,,,0.3948893
2023-01-07 00:00:00,0,,,,,0.4813339
2023-01-07 01:00:00,0,,,,,0.3049177
2023-01-07 02:00:00,0,,,,,0.1681094
2023-01-07 03:00:00,0,,,,,0.3029076
2023-01-07 04:00:00,0,,,,,0.4751596
2023-01-07 05:00:00,0,,,,,0.5831727
2023-01-07 06:00:00,0,,,,,0.6564922
2023-01-07 07:00:00,17.03412,,,,,12.62906
2023-01-07 08:00:00,94.88615,,,,,24.72355
2023-01-07 09:00:00,248.7108,,,,,382.6505
2023-01-07 10:00:00,361.4041,,,,,316.5171
2023-01-07 11:00:00,437.3135,,,,,392.7667
2023-01-07 12:00:00,469.1992,,,,,326.3665
2023-01-07 13:00:00,443.0554,,,,,374.8266
2023-01-07 14:00:00,244.8338,,,,,213.7197
2023-01-07 15:00:00,111.195,,,,,138.4542
2023-01-07 16:00:00,62.29626,,,,,24.88433
2023-01-07 17:00:00,7.149496,,,,,0.1139451
2023-01-07 18:00:00,0,,,,,0.3512825
2023-01-07 19:00:00,0,,,,,0.4425358
2023-01-07 20:00:00,0,,,,,0.3446775
2023-01-07 21:00:00,0,,,,,0.3358735
2023-01-07 22:00:00,0,,,,,0.378684
2023-01-07 23:00:00,0,,,,,0.3086236
2023-01-08 00:00:00,0,,,,,0.5194576
2023-01-08 01:00:00,0,,,,,0.3587568
2023-01-08 02:00:00,0,,,,,0.2385138
2023-01-08 03:00:00,0,,,,,0.1090633
