Freemont Solar Center,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"TMIEC Inverter - A, Active Power P","TMIEC Inverter - B, Active Power P","TMIEC Inverter - C, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW
2023-01-01 00:00:00,0,,0,0,-9.599999
2023-01-01 01:00:00,0,,0,0,-9.599999
2023-01-01 02:00:00,0,,0,0,-9.599999
2023-01-01 03:00:00,0,,0,0,-9.599999
2023-01-01 04:00:00,0,,0,0,-9.599999
2023-01-01 05:00:00,0,,0,0,-9.599999
2023-01-01 06:00:00,0,,0,0,-9.599999
2023-01-01 07:00:00,7.82214,,2.816595,3.272002,-0.01223925
2023-01-01 08:00:00,32.17417,,39.92567,38.48136,76.58856
2023-01-01 09:00:00,81.05565,,124.835,128.4972,248.6929
2023-01-01 10:00:00,145.9085,,217.3267,209.7661,418.2979
2023-01-01 11:00:00,177.3451,,270.2473,264.5033,527.3877
2023-01-01 12:00:00,392.7257,,507.819,494.387,1014.277
2023-01-01 13:00:00,508.1427,,817.195,818.7592,1602.428
2023-01-01 14:00:00,646.3953,,1072.547,1048.375,2168.368
2023-01-01 15:00:00,433.5663,,588.3312,670.1075,1278.519
2023-01-01 16:00:00,206.7727,,175.9536,210.6153,379.1896
2023-01-01 17:00:00,3.678224,,2.214614,1.804633,5.631948
2023-01-01 18:00:00,0,,0,0,-9.599999
2023-01-01 19:00:00,0,,0,0,-9.599999
2023-01-01 20:00:00,0,,0,0,-9.599999
2023-01-01 21:00:00,0,,0,0,-9.599999
2023-01-01 22:00:00,0,,0,0,-9.599999
2023-01-01 23:00:00,0,,0,0,-9.599999
2023-01-02 00:00:00,0,,0,0,-9.599999
2023-01-02 01:00:00,0,,0,0,-9.599999
2023-01-02 02:00:00,0,,0,0,-9.599999
2023-01-02 03:00:00,0,,0,0,-9.599999
2023-01-02 04:00:00,0,,0,0,-9.599999
2023-01-02 05:00:00,0,,0,0,-9.599999
2023-01-02 06:00:00,0,,0,0,-9.599999
2023-01-02 07:00:00,4.748589,,0,0,-5.505698
2023-01-02 08:00:00,44.15261,,58.17434,61.97672,116.3417
2023-01-02 09:00:00,133.843,,196.3228,208.4001,398.4105
2023-01-02 10:00:00,335.2362,,561.6446,617.0903,1157.433
2023-01-02 11:00:00,640.9883,,1142.714,1168.449,2207.672
2023-01-02 12:00:00,791.6211,,1332.12,1350.594,2639.579
2023-01-02 13:00:00,588.8779,,957.8439,963.4996,1967.713
2023-01-02 14:00:00,555.3094,,944.2968,991.2162,1911.279
2023-01-02 15:00:00,373.6422,,561.5742,603.5009,1148.421
2023-01-02 16:00:00,179.1508,,172.1167,201.446,364.8627
2023-01-02 17:00:00,3.427221,,1.467021,3.465955,3.889179
2023-01-02 18:00:00,0,,0,0,-9.599999
2023-01-02 19:00:00,0,,0,0,-9.599999
2023-01-02 20:00:00,0,,0,0,-9.599999
2023-01-02 21:00:00,0,,0,0,-9.599999
2023-01-02 22:00:00,0,,0,0,-9.599999
2023-01-02 23:00:00,0,,0,0,-9.599999
2023-01-03 00:00:00,0,,0,0,-9.599999
2023-01-03 01:00:00,0,,0,0,-9.599999
2023-01-03 02:00:00,0,,0,0,-9.599999
2023-01-03 03:00:00,0,,0,0,-9.599999
2023-01-03 04:00:00,0,,0,0,-9.599999
2023-01-03 05:00:00,0,,0,0,-9.599999
2023-01-03 06:00:00,0,,0,0,-9.599999
2023-01-03 07:00:00,6.98183,,1.909612,2.236113,-2.180667
2023-01-03 08:00:00,77.15917,,100.7411,103.3829,196.2431
2023-01-03 09:00:00,178.8682,,258.4291,254.0298,504.7047
2023-01-03 10:00:00,227.0475,,336.0535,354.2144,664.7779
2023-01-03 11:00:00,351.3018,,527.8657,549.277,1069.025
2023-01-03 12:00:00,319.6415,,490.282,482.3911,936.3339
2023-01-03 13:00:00,238.5951,,397.1741,343.7751,711.2796
2023-01-03 14:00:00,173.259,,271.6981,273.861,544.3293
2023-01-03 15:00:00,39.04232,,63.09471,66.03899,119.1536
2023-01-03 16:00:00,20.22182,,18.50555,21.88313,53.29287
2023-01-03 17:00:00,1.663159,,0,0,-8.070371
2023-01-03 18:00:00,0,,0,0,-9.599999
2023-01-03 19:00:00,0,,0,0,-9.599999
2023-01-03 20:00:00,0,,0,0,-9.599999
2023-01-03 21:00:00,0,,0,0,-9.599999
2023-01-03 22:00:00,0,,0,0,-9.599999
2023-01-03 23:00:00,0,,0,0,-9.599999
2023-01-04 00:00:00,0,,0,0,-9.599999
2023-01-04 01:00:00,0,,0,0,-9.599999
2023-01-04 02:00:00,0,,0,0,-9.599999
2023-01-04 03:00:00,0,,0,0,-9.599999
2023-01-04 04:00:00,0,,0,0,-9.599999
2023-01-04 05:00:00,0,,0,0,-9.599999
2023-01-04 06:00:00,0,,0,0,-9.434332
2023-01-04 07:00:00,0,,0,0,-9.489999
2023-01-04 08:00:00,0.8091606,,0,0,-9.599999
2023-01-04 09:00:00,11.83977,,15.52506,16.10623,22.45124
2023-01-04 10:00:00,27.34145,,46.28808,46.59005,85.47254
2023-01-04 11:00:00,27.43924,,45.30336,45.59802,82.75295
2023-01-04 12:00:00,102.5124,,158.8862,162.4551,314.7797
2023-01-04 13:00:00,138.6319,,210.2879,210.7737,416.0888
2023-01-04 14:00:00,96.61539,,152.7514,149.4395,289.839
2023-01-04 15:00:00,83.81963,,121.2397,122.8899,239.288
2023-01-04 16:00:00,20.31346,,24.923,27.29693,55.60205
2023-01-04 17:00:00,2.606791,,0,0,-3.148814
2023-01-04 18:00:00,0,,0,0,-9.599999
2023-01-04 19:00:00,0,,0,0,-9.599999
2023-01-04 20:00:00,0,,0,0,-9.599999
2023-01-04 21:00:00,0,,0,0,-9.599999
2023-01-04 22:00:00,0,,0,0,-9.599999
2023-01-04 23:00:00,0,,0,0,-9.599999
2023-01-05 00:00:00,0,,0,0,-9.599999
2023-01-05 01:00:00,0,,0,0,-9.599999
2023-01-05 02:00:00,0,,0,0,-9.599999
2023-01-05 03:00:00,0,,0,0,-9.599999
2023-01-05 04:00:00,0,,0,0,-9.599999
2023-01-05 05:00:00,0,,0,0,-9.599999
2023-01-05 06:00:00,0,,0,0,-9.599999
2023-01-05 07:00:00,11.89138,,4.524685,2.032762,6.429531
2023-01-05 08:00:00,279.2311,,260.0342,242.9495,498.271
2023-01-05 09:00:00,508.7415,,755.0801,803.9462,1562.354
2023-01-05 10:00:00,700.1976,,1248.51,1236.562,2478.233
2023-01-05 11:00:00,817.7475,,1435.569,1431.513,2853.844
2023-01-05 12:00:00,863.2393,,1521.407,1524.432,3025.552
2023-01-05 13:00:00,818.056,,1462.806,1477.95,2917.461
2023-01-05 14:00:00,689.3098,,1215.18,1262.263,2458.045
2023-01-05 15:00:00,493.3327,,736.12,848.9749,1574.009
2023-01-05 16:00:00,239.4885,,204.3046,249.9804,447.0521
2023-01-05 17:00:00,5.36193,,2.983808,4.082445,7.783586
2023-01-05 18:00:00,0,,0,0,-9.437332
2023-01-05 19:00:00,0,,0,0,-9.599999
2023-01-05 20:00:00,0,,0,0,-9.599999
2023-01-05 21:00:00,0,,0,0,-9.599999
2023-01-05 22:00:00,0,,0,0,-9.599999
2023-01-05 23:00:00,0,,0,0,-9.599999
2023-01-06 00:00:00,0,,0,0,-9.599999
2023-01-06 01:00:00,0,,0,0,-9.599999
2023-01-06 02:00:00,0,,0,0,-9.599999
2023-01-06 03:00:00,0,,0,0,-9.599999
2023-01-06 04:00:00,0,,0,0,-9.342441
2023-01-06 05:00:00,0,,0,0,-9.593224
2023-01-06 06:00:00,0,,0,0,-9.391153
2023-01-06 07:00:00,17.00681,,4.201425,1.627158,8.730002
2023-01-06 08:00:00,283.925,,269.1495,250.7623,517.4148
2023-01-06 09:00:00,533.9138,,790.994,841.0577,1627.415
2023-01-06 10:00:00,724.8879,,1326.839,1315.419,2639.281
2023-01-06 11:00:00,840.1813,,1503.757,1503.42,2994.737
2023-01-06 12:00:00,871.7867,,1544.906,1553.782,3078.657
2023-01-06 13:00:00,825.3116,,1473.247,1486.601,2936.646
2023-01-06 14:00:00,689.8749,,1214.618,1224.133,2357.481
2023-01-06 15:00:00,536.5059,,788.6499,903.5372,1685.769
2023-01-06 16:00:00,232.172,,208.144,259.2516,457.5726
2023-01-06 17:00:00,5.937347,,5.242228,4.339865,7.78122
2023-01-06 18:00:00,0,,0,0,-9.435999
2023-01-06 19:00:00,0,,0,0,-9.599999
2023-01-06 20:00:00,0,,0,0,-9.599999
2023-01-06 21:00:00,0,,0,0,-9.599999
2023-01-06 22:00:00,0,,0,0,-9.599999
2023-01-06 23:00:00,0,,0,0,-9.599999
2023-01-07 00:00:00,0,,0,0,-9.599999
