Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-01-01 00:00:00,0,0,0,0,-6.951153
2023-01-01 01:00:00,0,0,0,0,-6.974556
2023-01-01 02:00:00,0,0,0,0,-6.999596
2023-01-01 03:00:00,0,0,0,0,-6.980737
2023-01-01 04:00:00,0,0,0,0,-6.979053
2023-01-01 05:00:00,0,0,0,0,-6.978899
2023-01-01 06:00:00,0,0,0,0,-6.973971
2023-01-01 07:00:00,13.6212,15,15,14.5,36.71837
2023-01-01 08:00:00,210.6588,320,332,307.5,961.6169
2023-01-01 09:00:00,478.19,991,967,968.5,2931.512
2023-01-01 10:00:00,637.5694,1241,1223.5,1237.75,3801.324
2023-01-01 11:00:00,741.3084,1461.5,1438.75,1450.75,4385.321
2023-01-01 12:00:00,793.9918,1512.75,1518.25,1537.75,4416.298
2023-01-01 13:00:00,654.7719,1292.75,1237.5,1282.75,3778.362
2023-01-01 14:00:00,496.1872,903.5,935.5,988.5,2871.212
2023-01-01 15:00:00,403.4254,757,790.75,759,2312.544
2023-01-01 16:00:00,120.9574,176.75,187.75,158.75,529.0534
2023-01-01 17:00:00,1.279724,4,4,4,6.019082
2023-01-01 18:00:00,0,0,0,0,-6.909111
2023-01-01 19:00:00,0,0,0,0,-6.926014
2023-01-01 20:00:00,0,0,0,0,-6.930885
2023-01-01 21:00:00,0,0,0,0,-6.95259
2023-01-01 22:00:00,0,0,0,0,-7.000587
2023-01-01 23:00:00,0,0,0,0,-7.048193
2023-01-02 00:00:00,0,0,0,0,-7.017529
2023-01-02 01:00:00,0,0,0,0,-7.019584
2023-01-02 02:00:00,0,0,0,0,-7.017839
2023-01-02 03:00:00,0,0,0,0,-6.980127
2023-01-02 04:00:00,0.0189554,0,0,0,-6.934042
2023-01-02 05:00:00,0.1026122,0,0,0,-6.90317
2023-01-02 06:00:00,0,0,0,0,-6.904844
2023-01-02 07:00:00,12.9986,14.25,14.75,15,37.21632
2023-01-02 08:00:00,77.99896,113,113.5,113,335.3058
2023-01-02 09:00:00,197.1056,321.25,318.5,322,961.1631
2023-01-02 10:00:00,264.1717,422,438.25,439.5,1307.452
2023-01-02 11:00:00,300.2575,488.25,495.25,500.75,1489.626
2023-01-02 12:00:00,515.9092,864.5,916.5,949.25,2748.764
2023-01-02 13:00:00,722.2759,1417,1413.75,1412.75,4228.573
2023-01-02 14:00:00,561.2811,1089.25,1111.5,1114.75,3274.03
2023-01-02 15:00:00,402.9481,751.5,772.75,741.75,2301.703
2023-01-02 16:00:00,123.9924,181,192.75,164.5,545.2592
2023-01-02 17:00:00,1.21956,4.5,4.75,4.25,7.71759
2023-01-02 18:00:00,0,0,0,0,-6.932862
2023-01-02 19:00:00,0,0,0,0,-6.942657
2023-01-02 20:00:00,0,0,0,0,-6.966507
2023-01-02 21:00:00,0,0,0,0,-6.990753
2023-01-02 22:00:00,0,0,0,0,-7.043457
2023-01-02 23:00:00,0,0,0,0,-7.030682
2023-01-03 00:00:00,0,0,0,0,-7.017382
2023-01-03 01:00:00,0,0,0,0,-7.025495
2023-01-03 02:00:00,0,0,0,0,-6.987247
2023-01-03 03:00:00,0,0,0,0,-6.954737
2023-01-03 04:00:00,0,0,0,0,-6.914513
2023-01-03 05:00:00,0,0,0,0,-6.875209
2023-01-03 06:00:00,0,0,0,0,-6.878465
2023-01-03 07:00:00,13.50756,14.25,14.25,14,36.01296
2023-01-03 08:00:00,97.16437,140.75,138.5,136,405.6531
2023-01-03 09:00:00,239.0986,421.25,409.5,424.25,1249.459
2023-01-03 10:00:00,531.9739,1052.5,1066.5,1088.75,3140.051
2023-01-03 11:00:00,554.2627,1099,1103.5,1104.5,3207.979
2023-01-03 12:00:00,511.4123,943,938,922.75,2803.571
2023-01-03 13:00:00,373.7837,644.5,641,634.75,1946.448
2023-01-03 14:00:00,574.9299,1050.25,1055.75,1061.5,3153.973
2023-01-03 15:00:00,318.1104,549.25,559.25,544.75,1693.093
2023-01-03 16:00:00,146.2487,217.75,228.75,205.25,664.5768
2023-01-03 17:00:00,1.892112,4.5,4.75,4.5,7.88429
2023-01-03 18:00:00,0,0,0,0,-6.93242
2023-01-03 19:00:00,0,0,0,0,-6.955704
2023-01-03 20:00:00,0,0,0,0,-6.975708
2023-01-03 21:00:00,0,0,0,0,-7.015102
2023-01-03 22:00:00,0,0,0,0,-7.00859
2023-01-03 23:00:00,0,0,0,0,-6.995256
2023-01-04 00:00:00,0,0,0,0,-6.964
2023-01-04 01:00:00,0,0,0,0,-6.977532
2023-01-04 02:00:00,0,0,0,0,-7.011792
2023-01-04 03:00:00,0,0,0,0,-6.974512
2023-01-04 04:00:00,0,0,0,0,-6.95054
2023-01-04 05:00:00,0,0,0,0,-6.846281
2023-01-04 06:00:00,0,0,0,0,-6.809919
2023-01-04 07:00:00,11.9289,10.5,10.5,10.5,25.0259
2023-01-04 08:00:00,137.9623,185.75,186.5,188.25,567.3154
2023-01-04 09:00:00,274.6302,494.5,539.75,555.25,1642.641
2023-01-04 10:00:00,309.2458,537.5,500.75,555,1635.328
2023-01-04 11:00:00,352.9831,574.5,593.5,580,1750.577
2023-01-04 12:00:00,107.1177,177.5,180.25,179.5,557.5461
2023-01-04 13:00:00,80.75961,144.75,144.25,144.5,438.5556
2023-01-04 14:00:00,146.5718,248.5,249.75,250.5,747.5878
2023-01-04 15:00:00,124.8056,200,201.25,202.25,604.0449
2023-01-04 16:00:00,39.30395,54.75,55,55,162.1434
2023-01-04 17:00:00,1.83006,1.25,2.25,2.25,-0.05612025
2023-01-04 18:00:00,0,0,0,0,-6.908751
2023-01-04 19:00:00,0,0,0,0,-6.906065
2023-01-04 20:00:00,0,0,0,0,-6.892255
2023-01-04 21:00:00,0,0,0,0,-6.928181
2023-01-04 22:00:00,0,0,0,0,-6.967437
2023-01-04 23:00:00,0,0,0,0,-6.991344
2023-01-05 00:00:00,0,0,0,0,-6.968607
2023-01-05 01:00:00,0,0,0,0,-6.978223
2023-01-05 02:00:00,0,0,0,0,-6.98759
