"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-05-01 00:00:00,1.390584,0,0,0,-10.39631
2023-05-01 01:00:00,1.119385,0,0,0,-10.25677
2023-05-01 02:00:00,0,0,0,0,-10.23842
2023-05-01 03:00:00,0,0,0,0,-10.28301
2023-05-01 04:00:00,0,0,0,0,-10.16178
2023-05-01 05:00:00,0,0,0,0,-10.19813
2023-05-01 06:00:00,14.24098,18.47303,19.02526,19.25651,47.47436
2023-05-01 07:00:00,168.1512,215.7796,233.4189,231.6425,670.2791
2023-05-01 08:00:00,412.5647,675.0775,722.7448,721.9879,2101.966
2023-05-01 09:00:00,656.4257,1138.04,1202.019,1205.454,3512.961
2023-05-01 10:00:00,860.3708,1498.349,1570.355,1575.758,4595.224
2023-05-01 11:00:00,1028.909,1664.101,1665.469,1644.799,4918.053
2023-05-01 12:00:00,1059.325,1393.34,1426.672,1499.724,4269.161
2023-05-01 13:00:00,1028.547,1320.316,1403.415,1438.163,4124.749
2023-05-01 14:00:00,914.9202,1233.689,1318.286,1348.018,3856.1
2023-05-01 15:00:00,663.7961,1133.421,1156.358,1264.422,3510.677
2023-05-01 16:00:00,534.5147,785.5477,876.1176,929.8655,2564.007
2023-05-01 17:00:00,418.9637,658.8073,710.1813,748.9545,2098.443
2023-05-01 18:00:00,180.2753,267.3529,291.895,271.4282,819.9327
2023-05-01 19:00:00,23.12963,28.37621,30.50852,30.36535,80.05499
2023-05-01 20:00:00,0,0,0,0,-10.51
2023-05-01 21:00:00,0,0,0,0,-10.30036
2023-05-01 22:00:00,0,0,0,0,-10.3023
2023-05-01 23:00:00,0,0,0,0,-10.33631
2023-05-02 00:00:00,0,0,0,0,-10.29867
2023-05-02 01:00:00,0,0,0,0,-10.3784
2023-05-02 02:00:00,0,0,0,0,-10.278
2023-05-02 03:00:00,0,0,0,0,-10.34664
2023-05-02 04:00:00,0,0,0,0,-10.26536
2023-05-02 05:00:00,0,0,0,0,-10.26872
2023-05-02 06:00:00,15.14211,20.42354,21.23993,21.06979,53.58117
2023-05-02 07:00:00,164.259,213.7662,231.2764,229.2157,664.1038
2023-05-02 08:00:00,404.4301,658.7634,703.9064,703.777,2048.467
2023-05-02 09:00:00,647.1655,1110.13,1173.856,1176.963,3429.192
2023-05-02 10:00:00,849.58,1464.673,1541.728,1547.271,4504.528
2023-05-02 11:00:00,999.4208,1657.609,1666.032,1666.217,4931.846
2023-05-02 12:00:00,1097.178,1618.449,1665.778,1666.353,4892.579
2023-05-02 13:00:00,1087.63,1602.179,1623.24,1605.188,4774.439
2023-05-02 14:00:00,793.1326,1199.546,1239.044,1157.525,3558.455
2023-05-02 15:00:00,792.316,1340.414,1364.701,1220.609,3888.258
2023-05-02 16:00:00,578.4875,1018.759,1038.666,1042.969,3070.957
2023-05-02 17:00:00,419.6491,669.9929,712.3742,723.3666,2086.656
2023-05-02 18:00:00,165.9357,228.6441,254.9767,246.7206,719.9856
2023-05-02 19:00:00,16.86164,28.52777,29.57402,29.84596,78.56061
2023-05-02 20:00:00,0,0,0,0,-10.34644
2023-05-02 21:00:00,0,0,0,0,-10.48476
2023-05-02 22:00:00,0,0,0,0,-10.32137
2023-05-02 23:00:00,0,0,0,0,-10.33334
2023-05-03 00:00:00,0,0,0,0,-10.1403
2023-05-03 01:00:00,0,0,0,0,-10.18504
2023-05-03 02:00:00,0,0,0,0,-10.17885
2023-05-03 03:00:00,0,0,0,0,-10.3206
2023-05-03 04:00:00,0,0,0,0,-10.33461
2023-05-03 05:00:00,0,0,0,0,-10.45244
2023-05-03 06:00:00,19.44857,34.53177,34.53123,34.60587,94.30773
2023-05-03 07:00:00,96.22591,173.4518,179.1853,180.3694,523.3056
2023-05-03 08:00:00,219.0191,383.2314,404.2426,415.8066,1191.087
2023-05-03 09:00:00,581.9292,995.5748,1060.589,1035.396,3064.273
2023-05-03 10:00:00,608.8376,1046.908,1087.611,1088.012,3191.482
2023-05-03 11:00:00,912.5388,1360.637,1418.71,1457.184,4191.667
2023-05-03 12:00:00,539.2335,915.2397,954.1978,936.6428,2782.99
2023-05-03 13:00:00,432.678,738.0129,774.5045,790.6234,2282.182
2023-05-03 14:00:00,218.8141,373.6357,398.794,393.003,1154.73
2023-05-03 15:00:00,153.0547,268.5599,281.5539,280.9339,820.6155
2023-05-03 16:00:00,538.8571,879.9402,960.4333,987.3763,2802.237
2023-05-03 17:00:00,307.0725,569.996,582.2019,575.3879,1710.848
2023-05-03 18:00:00,177.5428,248.9809,277.5181,265.7084,780.5235
2023-05-03 19:00:00,25.11728,31.62172,34.08807,33.50277,90.3025
2023-05-03 20:00:00,0,0,0,0,-10.35063
2023-05-03 21:00:00,0,0,0,0,-10.27284
2023-05-03 22:00:00,0,0,0,0,-10.52958
2023-05-03 23:00:00,0,0,0,0,-10.48773
2023-05-04 00:00:00,0,0,0,0,-10.39749
2023-05-04 01:00:00,0,0,0,0,-10.46741
2023-05-04 02:00:00,0,0,0,0,-10.34486
2023-05-04 03:00:00,0,0,0,0,-10.4747
2023-05-04 04:00:00,0,0,0,0,-10.3133
2023-05-04 05:00:00,0,0,0,0,-10.29509
2023-05-04 06:00:00,16.65523,23.3186,22.66424,23.39318,59.83374
2023-05-04 07:00:00,169.291,245.6478,256.312,248.9197,740.4885
2023-05-04 08:00:00,413.9923,677.6364,725.0375,722.0755,2106.613
2023-05-04 09:00:00,652.9271,1121.633,1183.115,1189.212,3462.242
2023-05-04 10:00:00,844.7195,1350.451,1473.72,1487.194,4263.154
2023-05-04 11:00:00,945.4456,1656.181,1600.22,1549.382,4752.581
2023-05-04 12:00:00,746.7277,1110.892,1140.883,1151.751,3367.882
2023-05-04 13:00:00,1042.805,1290.573,1344.99,1390.424,3981.438
2023-05-04 14:00:00,845.5753,1286.909,1263.331,1276.04,3782.4
2023-05-04 15:00:00,737.0872,1125.562,1213.641,1165.856,3467.533
2023-05-04 16:00:00,463.9728,734.4788,804.21,828.2381,2343.187
2023-05-04 17:00:00,247.3443,383.9576,415.6795,425.9999,1213.192
2023-05-04 18:00:00,156.7452,254.631,266.0958,252.5683,761.8898
2023-05-04 19:00:00,22.05423,32.07505,33.95189,33.61762,90.38797
2023-05-04 20:00:00,0,0,0,0,-10.34711
2023-05-04 21:00:00,0,0,0,0,-10.38074
2023-05-04 22:00:00,0,0,0,0,-10.36037
2023-05-04 23:00:00,0,0,0,0,-10.34372
2023-05-05 00:00:00,0,0,0,0,-10.43608
2023-05-05 01:00:00,0,0,0,0,-10.45511
2023-05-05 02:00:00,0,0,0,0,-10.49365
2023-05-05 03:00:00,0,0,0,0,-10.4741
2023-05-05 04:00:00,0,0,0,0,-10.38178
2023-05-05 05:00:00,0,0,0,0,-10.35174
2023-05-05 06:00:00,18.60321,27.24037,26.90843,27.49319,72.46923
2023-05-05 07:00:00,166.0157,248.0334,257.8195,257.7143,753.0826
2023-05-05 08:00:00,391.0966,670.576,713.1546,713.3205,2079.232
2023-05-05 09:00:00,636.8007,1092.35,1147.279,1155.297,3363.893
2023-05-05 10:00:00,835.2725,1384.365,1473.98,1501.594,4313.399
2023-05-05 11:00:00,822.6597,1264.404,1255.31,1276.278,3755.164
2023-05-05 12:00:00,905.4834,1175.523,1203.483,1265.703,3605.834
2023-05-05 13:00:00,770.5387,1031.49,1093.088,1162.884,3246.601
2023-05-05 14:00:00,650.7391,972.6005,1023.389,1057.997,3018.035
2023-05-05 15:00:00,649.397,923.7131,1035.972,1067.584,2996.681
2023-05-05 16:00:00,599.9873,892.358,978.1638,1043.251,2884.124
2023-05-05 17:00:00,324.4371,518.2423,571.7956,555.7982,1629.326
2023-05-05 18:00:00,136.2173,201.1653,216.1601,215.4334,622.5721
2023-05-05 19:00:00,26.92192,33.995,36.35174,36.74896,98.009
2023-05-05 20:00:00,0,0,0,0,-10.41582
2023-05-05 21:00:00,0,0,0,0,-10.4714
2023-05-05 22:00:00,0,0,0,0,-10.51249
2023-05-05 23:00:00,0,0,0,0,-10.31147
2023-05-06 00:00:00,0,0,0,0,-10.37945
2023-05-06 01:00:00,0,0,0,0,-10.3327
2023-05-06 02:00:00,0,0,0,0,-10.3314
2023-05-06 03:00:00,0,0,0,0,-10.30608
2023-05-06 04:00:00,0,0,0,0,-10.32275
2023-05-06 05:00:00,0,0,0,0,-10.32607
2023-05-06 06:00:00,18.49401,36.84514,37.16265,37.66392,102.2323
2023-05-06 07:00:00,91.14691,155.2531,161.2637,162.533,469.3756
2023-05-06 08:00:00,311.85,501.0102,571.8443,573.0878,1633.509
2023-05-06 09:00:00,509.0139,896.8885,943.9962,922.7764,2739.304
2023-05-06 10:00:00,814.5245,1333.116,1343.481,1421.245,4055.065
2023-05-06 11:00:00,950.2375,1578.025,1598.388,1613.837,4736.023
2023-05-06 12:00:00,705.8779,1018.126,1026.713,1065.87,3075.693
2023-05-06 13:00:00,1058.836,1496.245,1582.178,1587.972,4613.275
2023-05-06 14:00:00,595.5864,1035.013,1024.323,960.4579,2981.436
2023-05-06 15:00:00,659.961,1007.691,1077.471,1051.878,3106.53
2023-05-06 16:00:00,674.0518,1090.751,1171.075,1162.046,3391.635
2023-05-06 17:00:00,432.1234,652.4216,725.7963,719.8223,2079.614
2023-05-06 18:00:00,164.3393,205.9094,234.3661,230.4878,660.5262
2023-05-06 19:00:00,31.56459,50.3854,53.49038,53.64341,148.443
2023-05-06 20:00:00,0,0,0,0,-10.48814
2023-05-06 21:00:00,0,0,0,0,-10.43929
2023-05-06 22:00:00,0,0,0,0,-10.46635
2023-05-06 23:00:00,0,0,0,0,-10.49313
2023-05-07 00:00:00,0,0,0,0,-10.59319
2023-05-07 01:00:00,0,0,0,0,-10.55169
2023-05-07 02:00:00,0,0,0,0,-10.44211
2023-05-07 03:00:00,0,0,0,0,-10.51898
2023-05-07 04:00:00,0,0,0,0,-10.41138
2023-05-07 05:00:00,0,0,0,0,-10.35454
2023-05-07 06:00:00,18.11596,28.84573,28.46665,28.47182,76.56848
2023-05-07 07:00:00,169.0517,267.7047,278.7304,279.4908,815.3066
2023-05-07 08:00:00,381.4131,627.1541,665.949,666.6756,1942.168
2023-05-07 09:00:00,609.1545,1032.958,1084.501,1088.088,3176.067
2023-05-07 10:00:00,814.4816,1374.608,1442.272,1445.717,4217.804
2023-05-07 11:00:00,961.2863,1581.127,1643.84,1657.435,4825.629
2023-05-07 12:00:00,1030.445,1657.458,1662.125,1663.26,4922.799
2023-05-07 13:00:00,1035.136,1653.627,1659.419,1662.585,4917.001
2023-05-07 14:00:00,974.778,1579.209,1630.728,1641.499,4795.053
2023-05-07 15:00:00,695.5554,1134.068,1193.534,1202.26,3492.904
2023-05-07 16:00:00,500.7978,810.8755,857.8538,848.5402,2492.693
2023-05-07 17:00:00,373.887,574.0198,627.7262,629.5784,1813.667
2023-05-07 18:00:00,119.3819,167.634,185.1246,183.5503,525.6218
2023-05-07 19:00:00,23.19478,46.92572,48.73101,49.05086,134.7989
2023-05-07 20:00:00,0,0,0,0,-10.38322
2023-05-07 21:00:00,0,0,0,0,-10.47602
2023-05-07 22:00:00,0,0,0,0,-10.44358
2023-05-07 23:00:00,0.1246964,0,0,0,-10.51198
2023-05-08 00:00:00,2.533418,0,0,0,-10.47807
2023-05-08 01:00:00,0,0,0,0,-10.43939
2023-05-08 02:00:00,0,0,0,0,-10.41201
2023-05-08 03:00:00,0,0,0,0,-10.44398
2023-05-08 04:00:00,0,0,0,0,-10.47314
2023-05-08 05:00:00,0,0,0,0,-10.4244
2023-05-08 06:00:00,25.35062,53.18351,54.54702,54.94658,152.9193
2023-05-08 07:00:00,175.59,285.9613,302.0653,300.9013,877.5815
2023-05-08 08:00:00,192.5963,338.6833,355.4795,355.2297,1037.591
2023-05-08 09:00:00,458.5599,769.5919,813.7947,829.1863,2389.907
2023-05-08 10:00:00,737.3939,1247.527,1308.815,1292.447,3809.118
2023-05-08 11:00:00,648.7787,1160.972,1191.172,1150.847,3468.29
2023-05-08 12:00:00,601.9894,998.2026,1041.485,1032.525,3042.447
2023-05-08 13:00:00,659.7327,1112.491,1156.292,1150.479,3383.252
2023-05-08 14:00:00,599.0242,981.1917,1023.518,1024.478,3000.499
2023-05-08 15:00:00,407.862,678.4066,712.9391,710.2887,2081.579
2023-05-08 16:00:00,603.7839,992.0806,1053.672,1040.489,3057.564
2023-05-08 17:00:00,409.395,614.471,680.9408,675.7179,1952.266
2023-05-08 18:00:00,183.8081,230.3772,263.2878,259.6252,742.1534
2023-05-08 19:00:00,25.07743,34.02022,36.45634,36.68195,98.14268
2023-05-08 20:00:00,0,0,0,0,-10.31107
2023-05-08 21:00:00,0,0,0,0,-10.4267
2023-05-08 22:00:00,0,0,0,0,-10.42006
2023-05-08 23:00:00,0,0,0,0,-10.45102
2023-05-09 00:00:00,0,0,0,0,-10.22803
2023-05-09 01:00:00,0,0,0,0,-10.22745
2023-05-09 02:00:00,0,0,0,0,-10.23561
2023-05-09 03:00:00,0,0,0,0,-10.29935
2023-05-09 04:00:00,0,0,0,0,-10.24327
2023-05-09 05:00:00,0.003851087,0,0,0,-10.18937
2023-05-09 06:00:00,21.21357,34.79357,34.78157,35.5849,95.81952
2023-05-09 07:00:00,165.3444,240.9292,251.866,250.9792,733.2876
2023-05-09 08:00:00,368.2219,592.7371,628.0405,631.0215,1833.295
2023-05-09 09:00:00,576.0937,986.1047,1033.442,1027.549,3018.615
2023-05-09 10:00:00,759.6341,1147.938,1203.08,1197.686,3514.927
2023-05-09 11:00:00,946.6185,,,,
2023-05-09 12:00:00,705.0435,,,,
2023-05-09 13:00:00,613.3859,,,,
2023-05-09 14:00:00,519.2841,,,,0.01
2023-05-09 15:00:00,602.388,595.3478,652.0428,727.1433,1956.577
2023-05-09 16:00:00,286.7306,436.1559,487.2994,487.4037,1398.167
2023-05-09 17:00:00,99.18926,183.7908,184.2655,171.7185,529.8863
2023-05-09 18:00:00,64.13505,101.2246,104.8672,104.8824,302.0299
2023-05-09 19:00:00,8.799809,13.22457,13.14836,13.34661,29.90548
2023-05-09 20:00:00,0,0,0,0,-10.41385
2023-05-09 21:00:00,0,0,0,0,-10.51266
2023-05-09 22:00:00,0,0,0,0,-10.51104
2023-05-09 23:00:00,0,0,0,0,-10.61632
2023-05-10 00:00:00,0,0,0,0,-10.57326
2023-05-10 01:00:00,0,0,0,0,-10.52035
2023-05-10 02:00:00,0,0,0,0,-10.606
2023-05-10 03:00:00,0,0,0,0,-10.418
2023-05-10 04:00:00,0,0,0,0,-10.23161
2023-05-10 05:00:00,0,0,0,0,-10.31004
2023-05-10 06:00:00,22.902,39.91404,40.1662,40.75551,111.7172
2023-05-10 07:00:00,178.6651,267.6019,279.3547,279.399,815.5435
2023-05-10 08:00:00,397.1452,664.6547,706.6409,707.5323,2060.68
2023-05-10 09:00:00,630.3793,1081.281,1135.763,1144.588,3331.674
2023-05-10 10:00:00,829.9637,1416.936,1479.378,1495.432,4345.534
2023-05-10 11:00:00,979.6799,1639.363,1662.348,1663.722,4908.947
2023-05-10 12:00:00,1049.792,1666.575,1665.944,1665.92,4938.457
2023-05-10 13:00:00,1055.972,1665.827,1666.115,1666.554,4939.228
