Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-05-01 00:00:00,0,0,0,0,-8.031855
2023-05-01 01:00:00,0,0,0,0,-8.100557
2023-05-01 02:00:00,0,0,0,0,-8.18792
2023-05-01 03:00:00,0,0,0,0,-8.101874
2023-05-01 04:00:00,0,0,0,0,-8.148532
2023-05-01 05:00:00,0,0,0,0,-8.22286
2023-05-01 06:00:00,7.608667,3.48803,3.577265,4.081957,2.905139
2023-05-01 07:00:00,120.1541,182.1878,186.897,162.5673,499.8658
2023-05-01 08:00:00,348.3414,620.9301,642.8726,609.6498,2522.22
2023-05-01 09:00:00,596.832,1070.282,1092.12,1050.633,3183.416
2023-05-01 10:00:00,812.3248,1423.935,1429.942,1386.807,4167.919
2023-05-01 11:00:00,986.3834,1655.357,1645.045,1629.423,4861.057
2023-05-01 12:00:00,880.1761,1438.512,1452.484,1475.582,3667.569
2023-05-01 13:00:00,839.0325,1311.557,1343.623,1322.008,3514.163
2023-05-01 14:00:00,632.9466,1005.34,992.9223,995.3597,3343.838
2023-05-01 15:00:00,755.8126,1033.595,1052.392,1117.298,4098.331
2023-05-01 16:00:00,607.0207,1071.225,1041.106,1038.355,3087.581
2023-05-01 17:00:00,302.2376,478.0898,468.6978,470.1663,1426.855
2023-05-01 18:00:00,110.7413,156.2988,145.1462,166.1593,513.3312
2023-05-01 19:00:00,20.78205,9.042221,7.63012,8.155506,30.50823
2023-05-01 20:00:00,0.8827693,0,0,0,-7.765161
2023-05-01 21:00:00,0,0,0,0,-7.863776
2023-05-01 22:00:00,0,0,0,0,-7.807474
2023-05-01 23:00:00,0,0,0,0,-7.947026
2023-05-02 00:00:00,0,0,0,0,-7.966318
2023-05-02 01:00:00,0,0,0,0,-8.060766
2023-05-02 02:00:00,0,0,0,0,-8.006032
2023-05-02 03:00:00,0,0,0,0,-7.953591
2023-05-02 04:00:00,0,0,0,0,-7.997721
2023-05-02 05:00:00,0,0,0,0,-8.066899
2023-05-02 06:00:00,8.602611,5.445505,4.096945,5.142611,5.107737
2023-05-02 07:00:00,120.8781,187.1516,195.5898,181.4688,531.1364
2023-05-02 08:00:00,347.6483,611.0722,627.9406,592.2249,1848.321
2023-05-02 09:00:00,593.7817,1046.084,1069.255,1028.151,2979.993
2023-05-02 10:00:00,807.9635,1385.172,1394.329,1358.364,4089.194
2023-05-02 11:00:00,969.242,1601.325,1607.556,1571.423,4706.715
2023-05-02 12:00:00,1058.876,1600.399,1625.76,1606.433,3858.496
2023-05-02 13:00:00,999.8531,1412.246,1394.778,1391.971,3492.108
2023-05-02 14:00:00,1006.628,1610.9,1589.595,1582.36,4820.25
2023-05-02 15:00:00,720.663,1263.133,1256.422,1254.385,3712.403
2023-05-02 16:00:00,474.357,793.3179,776.8278,757.0576,2076.411
2023-05-02 17:00:00,307.7018,483.6859,502.7021,500.0703,1062.335
2023-05-02 18:00:00,100.8483,140.5289,141.175,147.3924,386.949
2023-05-02 19:00:00,19.37518,11.2523,9.766108,12.89462,16.31861
2023-05-02 20:00:00,1.219069,0,0,0,-7.717615
2023-05-02 21:00:00,0,0,0,0,-7.812592
2023-05-02 22:00:00,0,0,0,0,-7.893726
2023-05-02 23:00:00,0,0,0,0,-7.890354
2023-05-03 00:00:00,0,0,0,0,-7.875821
2023-05-03 01:00:00,0,0,0,0,-8.019831
2023-05-03 02:00:00,0,0,0,0,-8.035204
2023-05-03 03:00:00,0,0,0,0,-8.028763
2023-05-03 04:00:00,0,0,0,0,-8.045388
2023-05-03 05:00:00,0,0,0,0,-8.10346
2023-05-03 06:00:00,6.22743,1.596354,3.436242,3.02148,0.733358
2023-05-03 07:00:00,125.6194,178.4929,200.4221,177.5672,587.5615
2023-05-03 08:00:00,367.0713,628.5169,648.2737,611.7477,2034.294
2023-05-03 09:00:00,602.2144,1074.368,1100.121,1059.32,3206.359
2023-05-03 10:00:00,791.1708,1390.356,1397.175,1357.458,3899.766
2023-05-03 11:00:00,708.1453,1061.714,1034.066,956.6708,3353.44
2023-05-03 12:00:00,559.0762,945.0773,982.5013,872.0822,2223.881
2023-05-03 13:00:00,523.7324,924.4512,918.6838,910.8546,2412.154
2023-05-03 14:00:00,504.2883,832.0477,832.4461,834.4733,1943.977
2023-05-03 15:00:00,507.7346,955.2981,961.1622,979.8667,3008.649
2023-05-03 16:00:00,599.0089,1053.338,1059.256,1065.125,2964.072
2023-05-03 17:00:00,363.8682,604.0281,612.3526,622.4044,1635.164
2023-05-03 18:00:00,140.1472,159.8969,168.5177,184.6446,516.5958
2023-05-03 19:00:00,25.80596,12.28808,9.21278,13.81505,34.45905
2023-05-03 20:00:00,1.291944,0,0,0,-7.758451
2023-05-03 21:00:00,0,0,0,0,-7.780276
2023-05-03 22:00:00,0,0,0,0,-7.866555
2023-05-03 23:00:00,0,0,0,0,-7.822958
2023-05-04 00:00:00,0,0,0,0,-7.987792
2023-05-04 01:00:00,0,0,0,0,-7.986318
2023-05-04 02:00:00,0,0,0,0,-8.054686
2023-05-04 03:00:00,0,0,0,0,-8.145377
2023-05-04 04:00:00,0,0,0,0,-8.134348
2023-05-04 05:00:00,0,0,0,0,-8.208085
2023-05-04 06:00:00,10.40774,4.254034,5.661917,5.64386,-3.468854
2023-05-04 07:00:00,129.4108,182.4872,199.7829,184.2944,579.1831
2023-05-04 08:00:00,354.0251,623.4877,642.9702,610.4944,1890.673
2023-05-04 09:00:00,597.8521,1058.148,1084.265,1046.841,3174.459
2023-05-04 10:00:00,808.3798,1400.308,1416.215,1378.298,4106.123
2023-05-04 11:00:00,964.6947,1591.972,1607.928,1570.165,4717.193
2023-05-04 12:00:00,1050.117,1663.823,1671.641,1656.496,4870.463
2023-05-04 13:00:00,970.9036,1519.382,1539.287,1547.771,3847.611
2023-05-04 14:00:00,850.9299,1394.208,1391.021,1418.119,4209.219
2023-05-04 15:00:00,812.5296,1337.962,1287.796,1225.093,4035.356
2023-05-04 16:00:00,591.6395,979.5457,980.6442,1003.092,3280.007
2023-05-04 17:00:00,388.8021,625.4419,622.6425,628.3126,1785.364
2023-05-04 18:00:00,133.3111,178.6707,177.2485,192.781,500.4893
2023-05-04 19:00:00,26.76432,15.43966,13.6066,18.65023,48.07135
2023-05-04 20:00:00,0.8054512,0,0,0,-7.702751
