"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2023-05-09 07:00:00,96.23158,1.874583,2.090208,1.751917,1.96875,2.142208,1.986375,2.110542,1.93225,2.123375,1.961625,2.103917,1.970917,2.070041,1.962917,2.030542,1.912375,2.134375,2.018667,2.19125,2.136959,1.904917,2.098625,1.965083,2.110791,1.993375,1.904209,1.809583,1.897666,1.766375,1.855167,1.774708,1.888792,1.781667,1.910542,1.820083,1.5665,1.789792,1.938583,1.521042,1.890542,1.854708,1.884625,1.989958,2.000208,2.094,1.867542,2.09725,1.886375,2.14975,1.943875,2.149542,1.995625,2.160333,2.029833,2.184792,1.943125,2.361958,2.191208,2.375792,2.290916,2.263208,2.378417,2.394334,2.250958,2.297208,2.269875,2.18925,2.086041,2.151375,2.031125,2.111333,2.05025,2.140375,2.098834,,2.012959,2.016875,1.966875,2.0045,1.9425,2.006917,1.999833,1.937458,174.181
2023-05-09 08:00:00,114.5568,2.563333,2.906333,2.459083,2.711416,3.002625,2.77775,2.98175,2.722833,3.024833,2.791917,3.037667,2.876583,3.026792,2.886916,3.043583,2.86375,3.199333,3.038291,3.239708,3.191667,2.913625,3.222791,3.033709,3.245167,3.080292,2.922542,2.78875,2.920167,2.748375,2.868417,2.763125,2.894208,2.750375,2.909708,2.798875,2.435,2.794042,2.979,2.362958,2.895541,2.845083,2.870208,2.632833,2.690042,2.884292,2.506042,2.9145,2.515708,2.956708,2.597625,2.951417,2.666083,2.970125,2.740125,3.008167,2.656959,3.240708,2.94975,3.288875,3.14225,3.05625,3.316875,3.332292,3.079708,3.262,3.157583,3.128333,2.914833,3.07675,2.877667,3.054209,2.903459,3.080833,2.993083,,2.905917,3.00225,2.870875,2.985417,2.85775,2.987167,2.965167,2.930917,235.5416
2023-05-09 09:00:00,254.5889,5.196,5.81725,4.898625,5.521041,6.011625,5.70675,5.934583,5.511583,6.023583,5.686875,6.099792,5.925959,6.079708,5.890125,6.13525,5.878666,6.357584,6.136208,6.428208,6.382875,5.829041,6.479583,6.217917,6.473958,6.253125,5.846917,5.673583,5.803417,5.570042,5.724292,5.5675,5.766,5.567167,5.7815,5.645667,4.909791,5.719125,5.9395,4.79725,5.778083,5.722042,5.76,5.278458,5.412667,5.758667,5.065458,5.858583,5.108875,5.905458,5.308542,5.922583,5.457125,5.953292,5.579208,6.044375,5.490375,6.530209,6.065417,6.586125,6.382292,6.351375,6.766208,6.736624,6.368501,6.667375,6.543541,6.344958,6.04725,6.248542,5.984416,6.213,6.012042,6.23475,6.143416,,6.006375,6.156209,5.964,6.100417,5.921708,6.102333,6.10775,5.919417,510.1907
2023-05-09 10:00:00,581.9052,12.072,13.04129,10.95075,12.70358,13.38571,13.03646,13.17075,12.54367,13.31483,12.87,13.52058,13.46721,13.45092,13.25038,13.54634,13.24479,13.90867,13.70804,14.09737,14.04454,12.93704,14.25408,13.98567,14.25663,14.00196,12.87192,12.68604,12.77671,12.47058,12.59467,12.38854,12.64558,12.38208,12.68321,12.55104,10.91187,12.86158,13.08892,10.75908,12.69492,12.62929,12.65237,12.16037,12.36008,12.95196,11.87346,13.08808,11.62779,13.12158,12.14879,13.1925,12.45754,13.19662,12.66383,13.38117,12.59025,14.42908,13.86783,14.48396,14.16242,14.69867,15.12883,14.90854,14.52154,14.79396,14.81638,14.00475,13.75796,13.81004,13.56254,13.73933,13.56392,13.74271,13.75129,,13.49325,13.63104,13.4595,13.50354,13.33658,13.55237,13.64513,13.08092,1095.527
2023-05-09 11:00:00,917.6622,18.7175,19.53371,16.404,19.51037,19.9615,19.8695,19.68292,19.12725,19.90642,19.64033,20.21487,20.5265,20.1485,20.08413,20.22554,20.13583,20.80717,20.82371,21.13392,21.054,19.62979,21.34637,21.35604,21.42229,21.33067,19.32442,19.348,19.16625,19.00804,18.88367,18.84316,18.96775,18.84092,19.11096,19.16592,16.5265,19.74854,19.77838,16.49313,19.15059,19.14533,19.10038,18.75229,18.8785,19.50496,18.58237,19.54108,17.97179,19.60067,18.72413,19.74229,19.12366,19.7175,19.38254,19.97908,19.22713,21.43888,21.146,21.57363,21.16887,22.58179,22.65038,22.18958,22.05592,22.03742,22.421,20.85154,20.89034,20.56921,20.51492,20.51279,20.5125,20.53046,20.75121,,20.42363,20.42617,20.48171,20.27554,20.29141,20.41029,20.68608,19.7993,1649.826
2023-05-09 12:00:00,889.2911,17.97896,18.6405,15.76454,18.69975,19.07346,19.00625,18.83692,18.341,19.04633,18.87325,19.32179,19.57491,19.3042,19.26004,19.35504,19.30083,19.83842,19.85291,19.98912,19.96083,19.03646,20.13108,20.13713,20.18004,20.14775,18.74308,18.77917,18.65092,18.53821,18.38017,18.39579,18.51229,18.41221,18.67375,18.74408,16.15692,19.25246,19.28025,16.12967,18.73667,18.72979,18.65704,17.97866,18.04184,18.6495,17.86608,18.65875,17.44366,18.72792,17.99408,18.83,18.42258,18.84917,18.60292,19.05442,18.39246,20.06375,19.98483,20.22083,19.89921,20.5533,20.45904,20.38871,20.30354,20.44225,20.45042,19.81075,19.84462,19.57808,19.59812,19.54746,19.56529,19.58192,19.74641,,19.5485,19.57525,19.64446,19.48246,19.54433,19.60717,19.75429,19.17696,1556.37
2023-05-09 13:00:00,919.8619,18.04575,18.76117,15.85879,18.80137,19.24908,19.1135,19.00854,18.45141,19.27037,19.02525,19.59937,19.88892,19.57808,19.49083,19.61775,19.5265,20.27821,20.29075,20.58796,20.48487,19.35383,20.81462,20.834,20.91492,20.84738,19.04841,18.98517,18.96517,18.81517,18.67046,18.66458,18.78496,18.6725,18.96504,19.04058,16.45633,19.56696,19.62154,16.404,19.06558,19.04621,18.97025,18.01904,18.10071,18.78392,17.96675,18.75591,17.48413,18.85242,18.03942,18.99516,18.55367,18.99583,18.70229,19.23462,18.46379,20.523,20.26783,20.67329,20.29767,21.17304,21.05179,21.02271,20.94871,21.08554,21.02608,20.01721,20.04412,19.79542,19.71866,19.77438,19.72867,19.84542,19.98546,,19.75067,19.83129,19.81433,19.74483,19.7315,19.88021,20.06433,19.49725,1581.244
2023-05-09 14:00:00,938.2575,18.69062,19.55287,16.53254,19.52254,19.96938,19.83525,19.67175,19.22283,20.01704,19.76962,20.3655,20.63146,20.36642,20.27554,20.44563,20.37121,21.06591,21.07121,21.30767,21.26021,20.26758,21.57279,21.59137,21.69804,21.64421,19.97192,19.94517,19.90833,19.76438,19.61075,19.61,19.7265,19.62404,19.92887,20.00283,17.31454,20.51929,20.57292,17.24841,20.00508,19.96758,19.87104,18.57208,18.68521,19.39971,18.514,19.405,18.00654,19.47129,18.60987,19.61725,19.14275,19.61087,19.30713,19.85104,18.98283,21.02333,20.86317,21.21067,20.87679,21.83621,21.81754,21.59067,21.48317,21.59033,21.73812,20.68375,20.71825,20.47054,20.41575,20.462,20.43671,20.54171,20.65413,,20.44333,20.52367,20.54275,20.45704,20.46246,20.60692,20.775,20.29204,1643.745
2023-05-09 15:00:00,846.1985,16.47833,17.23713,14.62996,17.28742,17.73359,17.63375,17.48675,17.09067,17.90246,17.64267,18.30971,18.63762,18.35533,18.30754,18.48679,18.43192,19.25246,19.29783,19.54863,19.4645,18.496,19.95521,19.9965,20.18683,20.11209,18.19383,18.18129,18.12217,18.042,17.87716,17.89396,17.99825,17.93033,18.21608,18.32767,15.80558,18.85496,18.94483,15.79196,18.36116,18.36225,18.19379,16.18737,16.35171,16.94279,16.15,16.9955,15.74533,17.09904,16.32009,17.22879,16.7795,17.20225,16.97162,17.48017,16.67458,18.73067,18.50671,18.88175,18.50688,19.71071,19.76771,19.51637,19.36217,19.42454,19.76137,18.43129,18.47571,18.29121,18.22017,18.33292,18.32258,18.45112,18.61113,,18.43104,18.51971,18.54362,18.48196,18.49941,18.66587,18.91,18.41942,1458.765
2023-05-09 16:00:00,509.8727,10.7445,11.379,9.647127,11.30788,11.714,11.55008,11.55408,11.20304,11.84017,11.5545,12.10158,12.22575,12.11442,12.07492,12.26546,12.17088,12.78721,12.77487,12.9365,12.88242,12.26579,13.23767,13.18854,13.31525,13.21971,11.93763,11.88992,11.82162,11.74508,11.64625,11.61692,11.69829,11.60271,11.76863,11.79871,10.12234,12.09237,12.1515,10.10717,11.75308,11.73412,11.58367,10.78021,10.92646,11.41421,10.67671,11.47233,10.50679,11.534,10.86788,11.54588,11.14204,11.51704,11.2415,11.65675,10.95862,12.51842,12.17459,12.54379,12.22233,12.8145,13.02366,12.89533,12.68509,12.82008,12.95121,12.15233,12.05796,12.04867,11.91471,12.04762,11.99842,12.13662,12.21367,,12.07267,12.14767,12.12425,12.08796,12.06121,12.18921,12.33742,11.94746,946.3876
2023-05-09 17:00:00,404.0634,7.518208,7.834041,7.64075,8.801043,9.316917,9.1105,9.249583,8.929543,9.55625,9.245792,9.793001,9.850793,9.845375,9.793209,10.0295,9.914751,10.52884,10.491,10.58833,10.57783,10.15933,10.93033,10.81763,11.00142,10.88913,9.849126,9.770835,9.753916,9.672124,9.625584,9.592834,9.677126,9.573208,9.750668,9.737251,8.394583,9.985667,10.07829,8.372625,9.758209,9.730458,9.605207,8.169459,8.341833,8.761043,8.019,8.864126,8.020834,8.945999,8.331709,8.968749,8.555126,8.981374,8.665626,9.12625,8.478457,9.857417,9.470626,9.915043,9.615,10.03508,10.31729,10.27521,9.988541,10.22404,10.29042,9.738418,9.560626,9.667293,9.473918,9.679292,9.604668,9.753792,9.767459,,9.694457,9.839874,9.748334,9.764041,9.704959,9.856209,9.974001,9.787917,763.1331
2023-05-09 18:00:00,227.5073,2.730083,3.119292,2.800208,3.367625,3.881875,3.728583,4.14525,3.973792,4.476833,4.279292,4.517541,4.48,4.577375,4.50675,4.737542,4.714791,5.30725,5.310459,5.635375,5.509792,5.655541,5.830084,5.776917,6.075917,6.018625,5.399875,5.413917,5.365333,5.337459,5.288375,5.3195,5.385875,5.332917,5.436917,5.374792,4.680791,5.544833,5.603333,4.654583,5.46425,5.481958,5.421125,3.773375,3.894917,4.0885,3.703042,4.156333,3.824333,4.252375,3.9415,4.281333,4.078708,4.283458,4.123583,4.375875,4.039583,4.744166,4.537292,4.789875,4.600125,4.837625,4.986417,5.012375,4.834917,4.988083,5.068833,4.835917,4.739,4.841792,4.727708,4.929459,4.884542,4.985333,5.006792,,5.058917,5.14675,5.13325,5.155333,5.153292,5.244333,5.38475,5.422375,369.9292
2023-05-09 19:00:00,45.57228,0.5254167,0.6491249,0.5517083,0.5877084,0.70175,0.5855,0.7383749,0.6255416,0.7800418,0.6556666,0.7895416,0.7012917,0.8164166,0.7400417,0.7970416,0.7439999,0.8939583,0.8049585,0.9402084,0.9188333,1.0105,1.008167,0.9390419,1.045084,0.9815833,1.004875,0.9815833,1.048417,0.9962501,0.9686666,0.9598334,1.021542,0.9719167,1.024917,0.9854999,0.8079167,0.9267917,1.015667,0.775875,0.9592916,0.9476251,1.072833,0.6827083,0.7145417,0.7875416,0.6802917,0.7761251,0.7186249,0.8297083,0.7375,0.8337917,0.7663333,0.8324168,0.7610001,0.8496668,0.7240417,0.9194167,0.8415833,0.9415001,0.8683332,0.8742917,0.9336668,0.9576668,0.8708333,0.9185416,0.9136251,0.9156249,0.8482499,0.9197083,0.8267918,0.9378333,0.8916667,0.9616249,0.9290416,,0.9431669,0.9604584,0.9515,0.9804166,0.9700832,1.046208,1.064292,1.123292,60.88733
2023-05-09 20:00:00,1.335769,0.02905556,0.04755557,0.0348889,0.03494443,0.05100001,0.03372223,0.05511112,0.03672222,0.05566666,0.03433334,0.05188888,0.03377778,0.05238888,0.03983334,0.06921665,0.06036665,0.09441665,0.0732,0.1009834,0.09065,0.08051665,0.09256665,0.07461665,0.09955,0.07895,0.07846665,0.06536665,0.08051665,0.06648335,0.0701,0.0652,0.0525,0.04027779,0.05211111,0.04733334,0.03738888,0.03738889,0.05438889,0.03016667,0.05022223,0.04927779,0.04599999,0.05378335,0.05811665,0.076,0.04275,0.06453335,0.04253333,0.08273335,0.05191667,0.08421665,0.05708335,0.08168335,0.05476665,0.08285,0.04418333,0.0937,0.0671,0.09683335,0.08211665,0.06586665,0.09221665,0.0952,0.06396665,0.08006665,0.07348335,0.08453335,0.05996665,0.08775,0.05311665,0.08375,0.06716665,0.08755,0.06738335,,0.06735,0.07321665,0.06616665,0.07583335,0.06595,0.0814,0.08251665,0.08443335,-1.927277
2023-05-09 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-09 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-09 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-05-10 06:00:00,7.976822,0.2396667,0.2903889,0.2374445,0.2626111,0.2987222,0.257,0.3029445,0.2601667,0.3101667,0.2598889,0.2891111,0.2472778,0.2833889,0.2568333,0.2742778,0.2487778,0.3137778,0.278,0.3320555,0.3128889,0.2728889,0.2997777,0.2677778,0.3119445,0.2808333,0.2780556,0.2544444,0.2805,0.2512222,0.2698889,0.2534445,0.2837222,0.25,0.2836667,0.264,0.2200556,0.2412222,0.2837222,0.2041667,0.2813889,0.272,0.2659444,0.2586111,0.2641667,0.2870556,0.2348333,0.2767223,0.2393333,0.2972778,0.2484444,0.2986667,0.2597778,0.2996666,0.2594445,0.299,0.2441111,0.3226111,0.2842778,0.3317222,0.3122222,0.2786667,0.3112222,0.3206111,0.2798889,0.2982222,0.2905,0.2947778,0.2612222,0.2903333,0.2504444,0.286,0.2660556,0.2952222,0.2775556,,0.2622222,0.2627222,0.2555,0.2623889,0.2526667,0.2683889,0.2652222,0.2677222,16.02737
2023-05-10 07:00:00,89.68737,1.411583,1.561959,1.324875,1.565167,1.601208,1.51075,1.54675,1.439875,1.55725,1.455125,1.521375,1.06375,1.478292,1.412458,1.445209,1.382125,1.510042,1.429667,1.53575,1.50075,1.26025,1.430792,1.349167,1.45275,1.3695,1.296292,1.24025,1.288083,1.202458,1.256375,1.213208,1.291292,1.215625,1.296708,1.260542,1.069833,1.223333,1.328833,1.047542,1.318042,1.301916,1.322333,1.607917,1.638667,1.6335,1.471417,1.638875,1.55225,1.690667,1.563333,1.68375,1.606583,1.698292,1.628167,1.72525,1.552625,1.87825,1.77075,1.878625,1.847792,1.797292,1.840583,1.891625,1.810666,1.799375,1.843,1.697625,1.654375,1.645708,1.590583,1.598791,1.590541,1.5875,1.603917,,1.5225,1.469458,1.466333,1.444375,1.44975,1.451,1.474792,1.365292,127.7904
2023-05-10 08:00:00,316.6129,5.651291,6.040208,5.046542,5.977125,6.304875,6.200167,6.081625,5.777042,6.154041,5.94675,6.178125,0.043625,6.054,6.009625,6.095625,5.964792,6.199292,6.08725,6.167,6.099417,5.374917,6.090708,5.9725,5.988542,5.886708,5.375625,5.260125,5.222208,5.068833,5.129167,5.051833,5.168083,5.050917,5.1695,5.14225,4.372167,5.272667,5.360792,4.415708,5.20175,5.193875,5.298667,5.982542,6.04725,6.17475,5.733542,6.339959,5.780666,6.408875,5.985583,6.44525,6.136625,6.473958,6.273666,6.576167,6.193667,7.272667,6.976292,7.300333,7.126125,7.480749,7.617375,7.506208,7.370874,7.420625,7.573791,6.938958,6.927958,6.816416,6.748708,6.681042,6.709959,6.622583,6.756458,,6.513625,6.458,6.479833,6.333458,6.352833,6.282792,6.406375,5.759167,514.8947
2023-05-10 09:00:00,553.5964,11.392,12.07558,10.09233,11.94358,12.4925,12.35171,12.21171,11.636,12.34796,12.02454,12.51583,0,12.38596,12.34333,12.50883,12.30825,12.78255,12.68417,12.88508,12.78221,11.66762,12.94687,12.8095,12.83571,12.70154,11.57854,11.47621,11.38354,11.19988,11.22434,11.11238,11.27133,11.10804,11.26671,11.26737,9.64146,11.57442,11.6715,9.651958,11.32529,11.251,11.35763,11.62125,11.77738,12.14887,11.36379,12.36983,11.08492,12.42609,11.63517,12.51441,11.98679,12.5535,12.161,12.74421,12.10163,13.90646,13.48754,13.95042,13.62771,14.38104,14.595,14.35225,14.17504,14.28125,14.48516,13.44146,13.39025,13.24379,13.12037,13.09309,13.10192,13.07225,13.24579,,12.91971,12.9345,12.912,12.75321,12.73112,12.74117,12.92767,11.99067,1018.959
2023-05-10 10:00:00,762.9326,16.10416,16.97692,14.19142,16.82779,17.4405,17.26621,17.14421,16.50025,17.32629,16.95521,17.61362,0,17.49525,17.39537,17.63396,17.38533,18.08104,18.00541,18.33838,18.14279,16.84217,18.50434,18.39733,18.46475,18.31158,16.65783,16.58308,16.48571,16.27221,16.24325,16.12371,16.31617,16.11908,16.39,16.37408,14.09816,16.85671,16.977,14.06942,16.438,16.33738,16.35759,16.23829,16.41725,16.95337,15.97767,17.101,15.28029,17.15746,16.16962,17.27596,16.582,17.28987,16.84484,17.54658,16.7095,18.96846,18.58217,19.05154,18.648,19.78279,19.92683,19.62154,19.44492,19.52358,19.80387,18.42492,18.38895,18.17666,18.05896,18.06496,18.06846,18.11967,18.30383,,17.94175,17.98325,17.94863,17.84637,17.77362,17.88783,18.06546,17.07187,1411.963
2023-05-10 11:00:00,924.4975,19.44513,20.39958,17.08817,20.23358,20.87679,20.67163,20.57329,19.86854,20.80479,20.44358,21.11725,0,21.02633,20.86741,21.09621,20.88067,21.78804,21.70067,22.11513,21.81954,20.45016,22.32046,22.25746,22.41196,22.19813,20.20483,20.14283,20.05571,19.80333,19.76241,19.62067,19.84362,19.621,20.00283,19.96167,17.245,20.54042,20.68733,17.14483,20.00462,19.86716,19.79012,19.42683,19.59367,20.24679,19.1775,20.30629,18.38258,20.35991,19.26471,20.51534,19.69192,20.49825,20.08388,20.80129,19.85,22.33688,21.99225,22.51092,21.97571,23.37746,23.37025,23.0875,22.91733,22.98829,23.23183,21.73258,21.72021,21.46379,21.33075,21.39179,21.34608,21.47117,21.61683,,21.25967,21.34738,21.29917,21.24821,21.1265,21.33954,21.48646,20.57417,1681.087
2023-05-10 12:00:00,1023.823,21.27358,22.26363,18.67171,22.11688,22.72108,22.52,22.42975,21.67975,22.65421,22.32454,22.963,0,22.91054,22.74537,22.96796,22.7802,23.74396,23.68496,23.94629,23.84971,22.42192,23.9765,23.97467,23.98517,23.96938,22.09604,22.11787,22.01208,21.76654,21.63379,21.57258,21.75371,21.60225,21.97517,22.02379,18.97533,22.651,22.73304,18.90038,22.01258,21.93521,21.81554,21.17171,21.30025,21.98929,20.89988,21.96754,20.19996,22.00912,21.01087,22.21063,21.47496,22.19438,21.83408,22.485,21.52654,23.93963,23.7355,24.17912,23.80917,24.23579,23.99233,23.99304,23.99283,24.23029,23.99292,23.48154,23.51808,23.18991,23.10658,23.16287,23.12629,23.21967,23.39188,,23.03387,23.12421,23.11454,23.04996,22.92492,23.18504,23.34337,22.54371,1812.863
2023-05-10 13:00:00,1051.769,21.59854,22.57413,18.96654,22.46679,23.04025,22.86142,22.74629,22.02441,23.11046,22.75558,23.44917,0,23.455,23.27221,23.49483,23.32579,23.99442,23.99354,23.99579,23.99646,23.10787,23.99458,23.99492,23.99604,23.99492,22.77788,22.68167,22.67671,22.38154,22.26396,22.17783,22.40291,22.20479,22.61913,22.54167,19.533,23.27192,23.40709,19.41729,22.6275,22.53138,22.44979,21.41688,21.56887,22.30487,21.23367,22.28012,20.53346,22.315,21.39004,22.5175,21.82467,22.50558,22.17237,22.82491,21.89238,23.99454,24.01208,24.23754,23.97112,24.23646,23.99541,23.99496,23.99587,24.23196,23.99504,23.91533,23.89683,23.62712,23.47367,23.60604,23.51612,23.69762,23.80008,,23.48275,23.63992,23.60921,23.57562,23.43983,23.75533,23.84813,23.1845,1840.162
2023-05-10 14:00:00,853.1276,17.57054,18.53221,15.70125,18.33971,18.96571,18.69575,18.78221,18.20046,19.056,18.6775,19.2505,0,19.20175,18.98813,19.1745,18.93246,19.61279,19.48383,19.63292,19.61271,18.68296,19.51712,19.40104,19.48262,19.37013,18.39154,18.25245,18.37767,18.12567,18.15916,18.05625,18.29817,18.10962,18.464,18.34033,15.98963,18.76671,18.95358,15.86675,18.50971,18.42833,18.33692,17.28163,17.44625,18.18041,17.08825,18.23354,16.71613,18.27971,17.34517,18.45721,17.82392,18.44446,18.00158,18.63867,17.73212,19.50517,19.13959,19.60492,19.20058,19.39925,19.4755,19.37046,19.16688,19.44979,19.22558,18.87333,18.71067,18.66317,18.46596,18.67083,18.51363,18.79021,18.774,,18.59429,18.81583,18.66567,18.73642,18.54388,18.79816,18.7805,18.49817,1488.859
2023-05-10 15:00:00,732.2023,13.45529,14.29954,12.08783,14.09871,14.62725,14.35075,14.45725,13.89463,14.697,14.32438,15.00217,0,15.08916,14.97996,15.30304,15.09163,15.96683,15.88908,16.2425,16.21487,15.52825,16.56833,16.47942,16.66425,16.54183,15.23937,15.20375,15.22721,15.02312,15.01921,14.96483,15.18392,15.06083,15.44133,15.39421,13.4935,15.97275,16.20721,13.46867,15.82471,15.81158,15.55012,13.5325,13.65571,14.07525,13.09629,14.1005,12.82921,14.10338,13.24996,14.15283,13.55375,14.08887,13.70871,14.2635,13.46962,15.16946,14.76342,15.24904,14.897,15.34492,15.56721,15.456,15.16404,15.39608,15.36963,14.77242,14.59729,14.61787,14.40442,14.67917,14.55346,14.84679,14.86629,,14.77842,15.03433,14.97779,15.186,15.05929,15.53167,15.69996,15.57079,1254.875
2023-05-10 16:00:00,622.2451,11.86267,12.60375,10.68612,12.48892,12.99679,12.78384,12.91183,12.42538,13.19296,12.84638,13.53671,0,13.61887,13.54708,13.83417,13.67838,14.46417,14.42525,14.74417,14.74246,14.11187,15.38796,15.341,15.64846,15.56175,14.20083,14.21908,14.24058,14.11567,14.11167,14.08921,14.28317,14.18375,14.49321,14.43708,12.55838,14.98538,15.0635,12.53312,14.59959,14.57687,14.47092,11.95004,12.15054,12.70362,11.87409,12.86346,11.72129,12.99809,12.21842,13.09946,12.60321,13.12317,12.79796,13.36517,12.58179,14.37917,13.96788,14.48367,14.16425,14.94925,15.19446,15.10146,14.85725,15.07329,15.25958,14.41263,14.33692,14.36925,14.24187,14.49579,14.43187,14.671,14.73158,,14.61667,14.80783,14.77554,14.79542,14.69725,14.91846,15.08475,14.66133,1106.554
2023-05-10 17:00:00,465.4152,8.193667,8.446501,8.406167,9.752917,10.23571,10.07683,10.22071,9.885084,10.52908,10.24533,10.80279,0,10.90812,10.94062,11.15542,11.07033,11.72667,11.76116,11.82596,11.888,11.47512,12.3335,12.32821,12.45317,12.44225,11.14242,11.20892,11.0855,11.02763,10.92642,10.97083,11.04946,10.99846,11.16125,11.17529,9.626125,11.57533,11.55504,9.681582,11.20779,11.19158,11.06704,8.959291,9.188499,9.639334,8.891209,9.77721,8.92375,9.888,9.25904,9.909793,9.520376,9.912457,9.642958,10.08579,9.466917,10.90604,10.57792,10.96133,10.68092,11.2445,11.44921,11.43567,11.23804,11.40179,11.61646,10.92629,10.86433,10.87683,10.78575,10.96017,10.96258,11.05846,11.16687,,11.1135,11.24692,11.27358,11.23479,11.24113,11.36042,11.587,11.30929,864.5304
2023-05-10 18:00:00,210.8474,2.771625,3.151709,2.847375,3.396958,3.840375,3.710333,4.087708,3.913333,4.383791,4.199875,4.380667,0,4.452208,4.424875,4.60375,4.595583,5.122458,5.116959,5.328042,5.274542,5.316625,5.523583,5.502375,5.700209,5.670542,5.075708,5.107042,5.048625,5.022334,4.9675,5.007875,5.05525,5.020417,5.116208,5.073542,4.377042,5.244042,5.270167,4.393209,5.128333,5.146334,5.088,3.670167,3.778167,3.981833,3.599125,4.036625,3.718333,4.139083,3.82275,4.149083,3.957541,4.153958,4.004708,4.2395,3.936084,4.589167,4.402917,4.627042,4.4785,4.669667,4.802416,4.827709,4.672958,4.791625,4.888042,4.642917,4.567375,4.634666,4.554458,4.709834,4.693792,4.770125,4.803833,,4.830875,4.890417,4.90375,4.911083,4.910333,5.001542,5.138542,5.132916,353.0555
2023-05-10 19:00:00,50.3745,0.7592082,0.9321251,0.7931668,0.8428334,0.9910831,0.8566249,1.024708,0.8967501,1.079208,0.9370833,1.084083,0,1.108208,1.027542,1.095917,1.028458,1.211334,1.113708,1.26175,1.236208,1.297583,1.320292,1.234458,1.357625,1.280333,1.28025,1.245,1.31575,1.258292,1.243708,1.219917,1.293542,1.229958,1.296958,1.24575,1.0415,1.193375,1.293125,1.001875,1.238458,1.221792,1.334167,0.9231249,0.9599167,1.060542,0.8934167,1.056125,0.9456668,1.111708,0.9702084,1.113333,1.010292,1.114167,1.008458,1.13325,0.98025,1.220292,1.111,1.243417,1.173583,1.149167,1.240708,1.266042,1.14375,1.2245,1.199583,1.209042,1.1135,1.205167,1.09875,1.220292,1.160208,1.251042,1.206084,,1.20675,1.242458,1.209792,1.262,1.230375,1.322125,1.335583,1.386333,81.72912
