Lakeview Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2023-05-02 06:00:00,15.95687,19.52167,19.42167,19.75167,18.50833,93.02983
2023-05-02 07:00:00,19.51324,43.68,44.86083,44.64,43.38333,180.9283
2023-05-02 08:00:00,128.9258,275.4283,284.6925,290.4517,281.0558,1114.866
2023-05-02 09:00:00,209.8267,528.4783,550.13,562.9275,460.7609,2097.382
2023-05-02 10:00:00,211.6143,620.8125,640.1067,646.6458,0,1895.314
2023-05-02 11:00:00,701.8733,1887.386,1842.939,1792.983,1563.191,7010.712
2023-05-02 12:00:00,991.4435,2369.761,2366.93,2411.319,2398.51,9503.928
2023-05-02 13:00:00,1011.338,2471.011,2512.711,2535.653,2515.433,9938.706
2023-05-02 14:00:00,989.4119,2530.428,2530.31,2530.397,2529.512,9999.609
2023-05-02 15:00:00,913.8486,2477.997,2475.711,2473.988,2451.892,9745.754
2023-05-02 16:00:00,946.9836,2526.794,2523.335,2523.61,2517.194,9952.192
2023-05-02 17:00:00,647.2195,2182.783,2177.792,2179.258,2118.576,8539.296
2023-05-02 18:00:00,471.1837,1139.047,1136.268,1150.366,1103.371,4536.352
2023-05-02 19:00:00,120.1992,130.7708,132.4167,137.1875,132.2183,555.2776
2023-05-02 20:00:00,0.225373,0,0,0,0,-13.592
2023-05-02 21:00:00,0,0,0,0,0,-13.61784
2023-05-02 22:00:00,0.04781336,0,0,0,0,-13.72667
2023-05-02 23:00:00,0.2072111,0,0,0,0,-13.7345
2023-05-03 00:00:00,0,0,0,0,0,-13.93531
2023-05-03 01:00:00,0,0,0,0,0,-13.92546
2023-05-03 02:00:00,0,0,0,0,0,-13.89583
2023-05-03 03:00:00,0,0,0,0,0,-13.841
2023-05-03 04:00:00,0,0,0,0,0,-13.71983
2023-05-03 05:00:00,0.3012216,0,0,0,0,-13.65
2023-05-03 06:00:00,68.13925,81.75582,81.26833,81.01417,76.37584,313.538
2023-05-03 07:00:00,260.0226,437.5408,438.6642,443.3292,422.0425,1731.484
2023-05-03 08:00:00,245.5118,492.8892,501.9891,506.8358,489.955,1972.544
2023-05-03 09:00:00,242.4206,565.7525,600.4916,635.935,651.6983,2459.607
2023-05-03 10:00:00,316.216,957.1657,986.3293,1038.523,1045.308,3972.388
2023-05-03 11:00:00,902.6246,2448.797,2478.768,2500.387,2464.832,9828.569
2023-05-03 12:00:00,974.9187,2492.754,2498.457,2491.402,2486.71,9870.891
2023-05-03 13:00:00,876.6263,2335.626,2345.802,2338.509,2324.897,9222.232
2023-05-03 14:00:00,959.6403,2437.537,2436.6,2442.08,2413.999,9590.991
2023-05-03 15:00:00,770.0109,2193.972,2197.322,2230.303,2184.69,8679.687
2023-05-03 16:00:00,864.908,2123.419,2115.731,2124.309,2080.659,8330.702
2023-05-03 17:00:00,609.2991,1674.25,1695.474,1666.529,1637.365,6637.221
2023-05-03 18:00:00,476.1708,1164.682,1166.466,1189.264,1137.518,4613.867
2023-05-03 19:00:00,157.1558,166.7958,167.2842,172.0458,164.3283,702.9014
2023-05-03 20:00:00,0.4274344,0,0,0,0,-13.85083
2023-05-03 21:00:00,0,0,0,0,0,-13.661
2023-05-03 22:00:00,0.004344898,0,0,0,0,-13.6575
2023-05-03 23:00:00,0,0,0,0,0,-13.70284
2023-05-04 00:00:00,0.01311663,0,0,0,0,-13.764
2023-05-04 01:00:00,0,0,0,0,0,-13.76521
2023-05-04 02:00:00,0.02681581,0,0,0,0,-13.728
2023-05-04 03:00:00,0.03451301,0,0,0,0,-13.683
2023-05-04 04:00:00,0.01469006,0,0,0,0,-13.6145
2023-05-04 05:00:00,0.1888331,0,0,0,0,-13.62084
2023-05-04 06:00:00,7.76329,12.92333,13.20167,13.695,12.55833,63.53833
2023-05-04 07:00:00,17.22176,31.69167,32.41167,33.4675,28.9375,160.3427
2023-05-04 08:00:00,84.70048,202.155,203.8983,199.9992,191.565,776.996
2023-05-04 09:00:00,530.8021,1406.113,1390.669,1366.159,1333.962,5409.254
2023-05-04 10:00:00,933.8143,2418.657,2417.74,2345.987,2325.652,9448.444
2023-05-04 11:00:00,786.8029,2092.87,2089.176,2108.989,2067.167,8332.276
2023-05-04 12:00:00,131.4149,452.455,460.4083,469.3358,454.565,1814.167
2023-05-04 13:00:00,251.6431,870.0142,876.8992,873.4542,840.725,3428.649
2023-05-04 14:00:00,656.5812,1984.839,1975.777,1970.16,1895.642,7746.896
2023-05-04 15:00:00,874.7053,2277.977,2277.573,2275.102,2245.664,8970.11
2023-05-04 16:00:00,574.15,1404.769,1361.949,1391.976,1314.297,5475.393
2023-05-04 17:00:00,97.81194,209.3308,218.7984,230.9683,222.075,876.8314
2023-05-04 18:00:00,22.59689,47.84167,48.565,50.10418,48.08751,222.4008
2023-05-04 19:00:00,3.738945,0,0,0,0,4.767334
2023-05-04 20:00:00,0,0,0,0,0,-13.68783
2023-05-04 21:00:00,0,0,0,0,0,-13.72517
2023-05-04 22:00:00,0,0,0,0,0,-13.66467
2023-05-04 23:00:00,0,0,0,0,0,-13.68483
2023-05-05 00:00:00,0.001249503,0,0,0,0,-13.61433
2023-05-05 01:00:00,0.0556767,0,0,0,0,-13.77584
2023-05-05 02:00:00,0,0,0,0,0,-13.73016
2023-05-05 03:00:00,0,0,0,0,0,-13.801
2023-05-05 04:00:00,0,0,0,0,0,-13.77267
2023-05-05 05:00:00,0.1071876,0,0,0,0,-13.70167
2023-05-05 06:00:00,5.438487,0,0,0,0,21.91917
2023-05-05 07:00:00,13.35097,6.525833,7.12,7.390832,6.761668,115.5913
2023-05-05 08:00:00,83.14987,206.0833,209.1533,210.7958,202.7208,803.4608
2023-05-05 09:00:00,188.498,479.285,489.58,499.2225,481.4183,1943.867
2023-05-05 10:00:00,188.697,526.675,559.8591,580.94,575.7317,2226.931
2023-05-05 11:00:00,257.991,819.9275,847.1375,869.75,847.7291,3380.765
2023-05-05 12:00:00,237.4698,796.9,820.9308,842.1808,816.1033,3276.321
2023-05-05 13:00:00,210.4168,711.185,726.5117,737.3533,712.9875,2876.182
2023-05-05 14:00:00,295.6686,953.0826,971.8084,987.9792,957.265,3862.29
2023-05-05 15:00:00,275.8983,834.6317,865.8566,911.2891,897.4291,3500.056
2023-05-05 16:00:00,105.424,304.49,318.6392,319.0308,315.4242,1250.542
2023-05-05 17:00:00,218.1734,557.4025,618.6675,666.3784,675.4592,2513.561
2023-05-05 18:00:00,41.04686,102.4734,103.2608,103.1342,98.80831,404.8376
2023-05-05 19:00:00,39.10136,58.23167,59.26,56.75666,54.37666,236.8757
2023-05-05 20:00:00,0.6311234,0,0,0,0,-13.56833
2023-05-05 21:00:00,0,0,0,0,0,-13.735
2023-05-05 22:00:00,0,0,0,0,0,-13.788
2023-05-05 23:00:00,0,0,0,0,0,-13.79834
2023-05-06 00:00:00,0,0,0,0,0,-13.85967
2023-05-06 01:00:00,0,0,0,0,0,-13.75217
2023-05-06 02:00:00,0,0,0,0,0,-13.67416
2023-05-06 03:00:00,0,0,0,0,0,-13.75083
2023-05-06 04:00:00,0,0,0,0,0,-13.82784
2023-05-06 05:00:00,0.4444993,0,0,0,0,-13.71567
2023-05-06 06:00:00,37.11654,57.63416,60.9325,63.07917,62.59084,249.9155
2023-05-06 07:00:00,184.8186,364.2617,366.86,368.11,350.1225,1439.658
2023-05-06 08:00:00,184.1031,408.9,435.8008,429.645,420.3283,1692.841
2023-05-06 09:00:00,191.5139,584.6483,564.7776,546.5234,531.9933,2144.571
2023-05-06 10:00:00,690.4139,2104.942,2066.241,1924.514,1844.364,7921.86
2023-05-06 11:00:00,847.8682,2248.499,2341.031,2396.955,2318.675,9253.134
2023-05-06 12:00:00,919.0287,2351.436,2299.377,2233.943,2199.369,8996.377
2023-05-06 13:00:00,965.0218,2394.205,2436.963,2440.263,2398.62,9579.705
2023-05-06 14:00:00,478.5544,1417.467,1425.078,1453.233,1421.677,5712.38
2023-05-06 15:00:00,87.21165,279.5592,301.2117,322.2559,327.2792,1206.21
2023-05-06 16:00:00,641.1857,1713.608,1738.131,1760.878,1718.573,6823.201
2023-05-06 17:00:00,743.0898,1773.128,1889.893,1955.492,1907.047,7535.684
2023-05-06 18:00:00,365.3873,779.9216,778.815,730.2974,706.1142,2973.61
2023-05-06 19:00:00,42.44102,58.82166,60.50167,62.36333,60.67249,244.409
2023-05-06 20:00:00,0.000608374,0,0,0,0,-13.72517
2023-05-06 21:00:00,0,0,0,0,0,-13.72183
2023-05-06 22:00:00,0,0,0,0,0,-13.76533
2023-05-06 23:00:00,0.0287697,0,0,0,0,-13.78316
2023-05-07 00:00:00,0.03424046,0,0,0,0,-13.82233
2023-05-07 01:00:00,0,0,0,0,0,-13.8035
2023-05-07 02:00:00,0.01322831,0,0,0,0,-13.81367
2023-05-07 03:00:00,0,0,0,0,0,-13.87566
2023-05-07 04:00:00,0,0,0,0,0,-13.80733
2023-05-07 05:00:00,1.14838,0,0,0,0,-11.561
2023-05-07 06:00:00,69.12402,79.23083,82.78334,83.69168,78.15084,334.3807
2023-05-07 07:00:00,182.0015,357.2658,375.2892,381.8175,371.7158,1472.066
2023-05-07 08:00:00,603.0627,1880.933,1848.823,1808.499,1808.067,7292.864
2023-05-07 09:00:00,857.5301,2146.516,2065.673,2040.568,2055.579,8296.631
2023-05-07 10:00:00,665.1171,1863.382,1817.406,1837.235,1829.092,7265.588
2023-05-07 11:00:00,510.3372,1469.846,1407.868,1353.917,1284.933,5521.592
2023-05-07 12:00:00,710.0696,2067.104,2096.698,2120.07,2076.601,8301.376
2023-05-07 13:00:00,486.18,1576.679,1595.095,1617.807,1554.531,6294.679
2023-05-07 14:00:00,294.4107,951.0125,942.7943,934.5358,888.7999,3712.191
2023-05-07 15:00:00,255.5059,739.5033,756.6058,755.2017,718.5908,2960.773
2023-05-07 16:00:00,238.3345,561.4916,559.2925,557.7717,528.6092,2216.442
2023-05-07 17:00:00,100.9569,241.5717,250.1508,254.5,250.3525,990.6173
2023-05-07 18:00:00,42.73557,124.0258,127.625,129.2558,126.3617,490.4998
2023-05-07 19:00:00,90.03825,102.6033,106.2633,109.575,106.4792,429.7039
2023-05-07 20:00:00,0.2444672,0,0,0,0,-13.633
2023-05-07 21:00:00,0,0,0,0,0,-13.797
2023-05-07 22:00:00,0,0,0,0,0,-13.722
2023-05-07 23:00:00,0,0,0,0,0,-13.7285
2023-05-08 00:00:00,0,0,0,0,0,-13.70358
2023-05-08 01:00:00,0,0,0,0,0,-13.71533
2023-05-08 02:00:00,0.005175815,0,0,0,0,-13.78533
2023-05-08 03:00:00,0,0,0,0,0,-13.818
2023-05-08 04:00:00,0.007409605,0,0,0,0,-13.593
2023-05-08 05:00:00,0.1551059,0,0,0,0,-13.5025
2023-05-08 06:00:00,101.2688,140.7025,150.7425,150.365,141.8117,570.7551
2023-05-08 07:00:00,93.59882,241.8675,217.7867,196.8075,174.7,830.5532
2023-05-08 08:00:00,204.3651,536.3025,501.5608,446.5325,400.675,1890.715
2023-05-08 09:00:00,69.60058,194.5008,197.8342,201.7617,194.1142,767.7322
2023-05-08 10:00:00,81.55735,257.1542,256.56,254.8675,240.5759,1006.651
2023-05-08 11:00:00,70.44427,112.8892,117.3542,111.9658,101.3958,426.0003
2023-05-08 12:00:00,630.5516,1440.437,1479.082,1462.146,1387.957,5724.459
2023-05-08 13:00:00,504.2188,1480.983,1484.919,1484.508,1448.776,5911.454
2023-05-08 14:00:00,339.4942,1078.136,1078.193,1060.175,1027.574,4198.798
2023-05-08 15:00:00,491.6711,1407.459,1409.463,1414.483,1405.428,5618.359
2023-05-08 16:00:00,440.636,1330.125,1350.586,1365.749,1306.538,5307.175
2023-05-08 17:00:00,505.5496,1362.933,1439.807,1502.858,1486.026,5790
2023-05-08 18:00:00,150.9837,306.3558,305.6617,300.0525,288.3175,1196.737
2023-05-08 19:00:00,16.3189,13.895,12.545,10.9675,9.58,99.56483
2023-05-08 20:00:00,0.5523778,0,0,0,0,-14.345
2023-05-08 21:00:00,0,0,0,0,0,-13.76167
2023-05-08 22:00:00,0,0,0,0,0,-13.78217
2023-05-08 23:00:00,0,0,0,0,0,-13.78133
2023-05-09 00:00:00,0,0,0,0,0,-13.79517
2023-05-09 01:00:00,0.00623431,0,0,0,0,-13.7025
2023-05-09 02:00:00,0,0,0,0,0,-13.74167
2023-05-09 03:00:00,0,0,0,0,0,-13.79634
2023-05-09 04:00:00,0,0,0,0,0,-13.65033
2023-05-09 05:00:00,1.05669,0,0,0,0,-9.333002
2023-05-09 06:00:00,97.83667,132.9208,137.6758,141.12,139.0175,546.9268
2023-05-09 07:00:00,566.7526,1626.373,1682.632,1661.918,1594.913,6495.557
2023-05-09 08:00:00,1109.373,2554.9,2549.673,2524.116,2319.939,9897.45
2023-05-09 09:00:00,757.8454,2264.32,2320.092,2196.859,2174.803,8897.403
2023-05-09 10:00:00,734.9693,1955.453,2006.698,1942.192,1894.528,7721.336
2023-05-09 11:00:00,907.4589,2402.479,2427.944,2302.263,2229.655,9256.976
2023-05-09 12:00:00,934.2969,2397.568,2463.661,2417.692,2345.378,9507.494
2023-05-09 13:00:00,598.1733,1707.894,1726.338,1816.834,1768.278,6945.855
2023-05-09 14:00:00,961.3811,2529.792,2535.346,2533.914,2529.192,9998.665
2023-05-09 15:00:00,732.7642,1786.265,1770.016,1804.155,1813.748,7112.836
2023-05-09 16:00:00,798.4363,2159.1,2086.24,2097.948,2020.481,8209.62
2023-05-09 17:00:00,555.5339,1548.465,1559.005,1553.784,1498.414,6146.322
2023-05-09 18:00:00,200.6952,392.8867,386.3258,374.0792,357.3058,1491.949
2023-05-09 19:00:00,102.1054,118.9658,119.9408,121.4933,116.6191,489.6032
2023-05-09 20:00:00,1.277807,0,0,0,0,-10.30833
2023-05-09 21:00:00,0,0,0,0,0,-13.83217
2023-05-09 22:00:00,0,0,0,0,0,-13.61783
2023-05-09 23:00:00,0,0,0,0,0,-13.70716
2023-05-10 00:00:00,0,0,0,0,0,-13.67383
2023-05-10 01:00:00,0,0,0,0,0,-13.739
2023-05-10 02:00:00,0,0,0,0,0,-13.70866
2023-05-10 03:00:00,0,0,0,0,0,-13.78833
2023-05-10 04:00:00,0,0,0,0,0,-13.52934
2023-05-10 05:00:00,1.511696,0,0,0,0,-8.429834
2023-05-10 06:00:00,113.146,156.1675,161.9733,174.9058,172.9325,651.5806
2023-05-10 07:00:00,343.4708,876.3925,891.6566,851.4984,816.2808,3369.018
2023-05-10 08:00:00,877.3218,2488.076,2525.18,2488.594,2492.049,9948.794
2023-05-10 09:00:00,940.4422,2516.343,2527.428,2526.396,2521.834,9999.742
2023-05-10 10:00:00,1014.162,2543.595,2543.445,2485.577,2452.529,9901.736
2023-05-10 11:00:00,1083.585,2558.493,2557.446,2502.012,2495.422,9968.604
2023-05-10 12:00:00,1105.062,2550.049,2524.647,2470.141,2439.827,9840.179
2023-05-10 13:00:00,957.0308,2386.294,2358.149,2428.593,2347.4,9378.702
2023-05-10 14:00:00,821.8112,2103.603,2127.914,2096.908,2128.451,8338.546
2023-05-10 15:00:00,817.3409,2246.322,2307.198,2480.309,2464.481,9378.215
2023-05-10 16:00:00,968.6169,2525.051,2529.751,2537.772,2512.811,9957.74
2023-05-10 17:00:00,924.8819,2541.692,2541.583,2541.705,2541.731,9999.974
2023-05-10 18:00:00,557.1866,1528.523,1514.153,1505.469,1452.033,5963.719
2023-05-10 19:00:00,154.2486,208.8675,208.9983,215.5592,204.9008,861.9116
2023-05-10 20:00:00,1.220329,0,0,0,0,-8.496667
2023-05-10 21:00:00,0,0,0,0,0,-13.6055
2023-05-10 22:00:00,0.04365919,0,0,0,0,-13.6185
2023-05-10 23:00:00,0.004833797,0,0,0,0,-13.66833
2023-05-11 00:00:00,0.05813035,0,0,0,0,-13.69867
2023-05-11 01:00:00,0,0,0,0,0,-13.74183
2023-05-11 02:00:00,0.03475567,0,0,0,0,-13.767
2023-05-11 03:00:00,0.01958476,0,0,0,0,-13.72969
2023-05-11 04:00:00,0,0,0,0,0,-13.617
2023-05-11 05:00:00,3.219273,0.145,0.2341667,0.2325,0,6.325003
2023-05-11 06:00:00,158.1273,250.0342,290.7008,355.3075,359.0717,1224.425
2023-05-11 07:00:00,491.5485,1094.078,1147.642,1194.74,1157.615,4597.55
2023-05-11 08:00:00,578.0729,1759.138,1771.97,1779.153,1725.448,6956.703
2023-05-11 09:00:00,890.9196,2511.475,2512.805,2513.181,2497.41,9958.413
2023-05-11 10:00:00,964.3222,2529.284,2529.167,2529.263,2529.304,9999.421
2023-05-11 11:00:00,783.5597,1892.514,1971.576,2089.915,2093.47,7987.446
2023-05-11 12:00:00,495.6147,1453.202,1508.757,1610.56,1581.693,6031.08
2023-05-11 13:00:00,921.0573,2076.096,2113.192,2079.019,2026.655,8226.079
2023-05-11 14:00:00,464.2,1417.988,1421.054,1422.897,1364.148,5562.034
2023-05-11 15:00:00,609.2905,1722.79,1745.283,1830.13,1784.325,6968.55
2023-05-11 16:00:00,625.0141,1486.867,1622.092,1770.271,1770.82,6609.528
2023-05-11 17:00:00,476.9894,1234.656,1243.328,1223.047,1153.766,4792.026
2023-05-11 18:00:00,268.9351,562.2742,531.9208,525.105,504.9,2125.621
2023-05-11 19:00:00,132.0654,155.7908,156.8092,157.52,151.3725,623.8408
2023-05-11 20:00:00,1.786193,0,0,0,0,-5.526165
2023-05-11 21:00:00,0,0,0,0,0,-13.69017
2023-05-11 22:00:00,0,0,0,0,0,-13.70216
2023-05-11 23:00:00,0,0,0,0,0,-13.65217
2023-05-12 00:00:00,0.001401376,0,0,0,0,-13.61533
2023-05-12 01:00:00,0.01891009,0,0,0,0,-13.70833
2023-05-12 02:00:00,0.04407539,0,0,0,0,-13.78783
2023-05-12 03:00:00,0,0,0,0,0,-13.69767
2023-05-12 04:00:00,0,0,0,0,0,-13.668
2023-05-12 05:00:00,3.079544,0,0,0,0,5.679
2023-05-12 06:00:00,214.89,290.5983,377.7733,479.8349,501.2951,1615.822
2023-05-12 07:00:00,713.3445,1926.65,2004.913,2086.737,2054.164,8006.686
2023-05-12 08:00:00,893.3486,2519.304,2519.19,2519.26,2519.294,9999.811
2023-05-12 09:00:00,950.2694,2528.707,2528.575,2528.693,2528.749,10000.13
2023-05-12 10:00:00,969.3715,2534.617,2534.457,2534.6,2534.618,10000.68
2023-05-12 11:00:00,1023.219,2541.523,2508.64,2480.536,2491.805,9866.763
2023-05-12 12:00:00,700.0511,1959.417,1804.767,1790.529,1683.622,7128.309
2023-05-12 13:00:00,931.4302,2441.63,2481.008,2405.292,2406.436,9588.176
2023-05-12 14:00:00,982.5608,2543.707,2543.599,2543.727,2539.125,10000.55
2023-05-12 15:00:00,968.4528,2543.632,2543.477,2543.603,2543.651,9999.677
2023-05-12 16:00:00,951.3026,2548.844,2526.587,2541.605,2546.661,9989.068
2023-05-12 17:00:00,897.1,2544.436,2544.328,2544.449,2544.477,9999.445
2023-05-12 18:00:00,716.8298,2048.926,2053.449,2056.882,1994.39,8058.675
2023-05-12 19:00:00,276.2661,492.0059,494.7893,498.0191,479.9049,1980.581
2023-05-12 20:00:00,2.422941,0,0,0,0,-0.4945
2023-05-12 21:00:00,0,0,0,0,0,-13.69217
2023-05-12 22:00:00,0,0,0,0,0,-13.7145
2023-05-12 23:00:00,0,0,0,0,0,-13.70667
2023-05-13 00:00:00,0.03598594,0,0,0,0,-13.76633
2023-05-13 01:00:00,0,0,0,0,0,-13.8475
2023-05-13 02:00:00,0,0,0,0,0,-13.68867
2023-05-13 03:00:00,0.04041222,0,0,0,0,-13.53117
2023-05-13 04:00:00,0,0,0,0,0,-13.68083
2023-05-13 05:00:00,3.371537,0,0,0,0,7.285665
2023-05-13 06:00:00,220.7859,300.4633,383.4292,490.9126,517.3118,1650.734
2023-05-13 07:00:00,740.3297,1953.885,2034.95,2123.67,2103.06,8148.065
2023-05-13 08:00:00,899.9191,2519.097,2518.994,2519.079,2519.136,10000.13
2023-05-13 09:00:00,956.0939,2528.131,2528.005,2528.161,2528.161,10000.2
2023-05-13 10:00:00,973.7463,2533.262,2533.196,2533.313,2533.332,10000.51
2023-05-13 11:00:00,990.333,2538.207,2538.103,2538.226,2538.231,10000.44
2023-05-13 12:00:00,1004.938,2540.774,2540.636,2540.8,2540.804,9999.952
2023-05-13 13:00:00,1000.078,2543.253,2543.155,2543.334,2543.3,10000.23
2023-05-13 14:00:00,984.71,2543.711,2543.574,2543.743,2543.737,10000
2023-05-13 15:00:00,982.5176,2544.198,2544.043,2544.178,2544.181,10000.04
2023-05-13 16:00:00,969.3209,2543.121,2543.07,2543.182,2543.23,9999.087
2023-05-13 17:00:00,911.6985,2544.58,2544.532,2544.671,2544.651,9999.736
2023-05-13 18:00:00,549.9962,1598.7,1586.899,1516.891,1415.321,6075.737
2023-05-13 19:00:00,244.5544,411.2033,425.9725,459.1675,453.9975,1763.748
2023-05-13 20:00:00,2.216606,0,0,0,0,-1.4975
2023-05-13 21:00:00,0,0,0,0,0,-13.57434
2023-05-13 22:00:00,0,0,0,0,0,-13.61734
2023-05-13 23:00:00,0,0,0,0,0,-13.5025
2023-05-14 00:00:00,0.03418501,0,0,0,0,-13.609
2023-05-14 01:00:00,0,0,0,0,0,-13.70533
2023-05-14 02:00:00,0,0,0,0,0,-13.74767
2023-05-14 03:00:00,0,0,0,0,0,-13.67883
2023-05-14 04:00:00,0,0,0,0,0,-13.59534
2023-05-14 05:00:00,3.035998,0,0,0,0,7.4255
2023-05-14 06:00:00,220.8254,302.4517,400.1625,511.9792,534.2142,1708.75
2023-05-14 07:00:00,730.1868,1962.259,2038.93,2119.085,2095.065,8144.278
2023-05-14 08:00:00,892.2802,2520.614,2520.525,2520.684,2520.666,9999.75
2023-05-14 09:00:00,961.2937,2529.802,2529.663,2529.803,2529.81,9999.383
2023-05-14 10:00:00,987.9216,2538.917,2534.419,2503.063,2475.983,9916.336
2023-05-14 11:00:00,761.6796,1998.333,2049.618,2061.065,2074.857,8100.965
2023-05-14 12:00:00,806.3959,2245.38,2144.602,2143.978,2003.233,8388.688
2023-05-14 13:00:00,598.2504,1652.541,1645.625,1600.792,1573.967,6411.68
2023-05-14 14:00:00,537.4868,1567.182,1578.122,1596.262,1558.64,6223.191
2023-05-14 15:00:00,579.6036,1489.101,1431.986,1382.094,1343.271,5615.947
2023-05-14 16:00:00,248.4392,621.3242,612.3192,594.3808,563.0034,2347.445
2023-05-14 17:00:00,126.6575,372.6375,379.9242,378.5792,365.6141,1496.206
2023-05-14 18:00:00,49.82005,123.0325,122.5567,119.9583,114.1392,466.7313
2023-05-14 19:00:00,17.81494,28.92,29.29333,28.80584,26.24417,139.2188
2023-05-14 20:00:00,0.3773609,0,0,0,0,-13.63517
2023-05-14 21:00:00,0,0,0,0,0,-13.61367
2023-05-14 22:00:00,0,0,0,0,0,-13.59966
2023-05-14 23:00:00,0,0,0,0,0,-13.65717
2023-05-15 00:00:00,0,0,0,0,0,-13.77483
2023-05-15 01:00:00,0,0,0,0,0,-13.68712
2023-05-15 02:00:00,0,0,0,0,0,-13.77517
2023-05-15 03:00:00,0.003460635,0,0,0,0,-13.70083
2023-05-15 04:00:00,0.0807354,0,0,0,0,-13.5875
2023-05-15 05:00:00,1.77938,0,0,0,0,-13.54233
2023-05-15 06:00:00,124.6084,197.3292,220.9675,241.0825,238.3658,858.2639
2023-05-15 07:00:00,669.3287,1489.999,1542.242,1581.8,1526.902,6136.693
2023-05-15 08:00:00,529.9558,1412.61,1405.772,1291.039,1226.538,5249.738
2023-05-15 09:00:00,925.331,2524.556,2524.425,2524.575,2524.587,10000.75
2023-05-15 10:00:00,958.4785,2534.497,2534.396,2534.521,2534.554,9999.682
2023-05-15 11:00:00,980.7915,2540.681,2540.572,2540.727,2540.768,9999.937
2023-05-15 12:00:00,975.5297,2516.317,2500.164,2510.118,2507.508,9901.685
2023-05-15 13:00:00,792.4152,2015.188,1987.097,1999.135,1959.691,7842.745
2023-05-15 14:00:00,849.5615,2084.231,2053.143,2067.707,2058.373,8072.651
2023-05-15 15:00:00,726.745,2001.967,1997.224,2066.543,2069.829,8012.541
2023-05-15 16:00:00,541.9483,1316.997,1306.478,1292.002,1271.368,5142.573
2023-05-15 17:00:00,507.6534,1273.236,1369.311,1470.322,1482.134,5526.388
2023-05-15 18:00:00,523.095,1224.997,1249.715,1266.145,1228.478,4859.541
2023-05-15 19:00:00,316.3542,616.0808,613.4867,613.8016,588.9792,2455.573
2023-05-15 20:00:00,2.125096,0,0,0,0,-2.018167
2023-05-15 21:00:00,0,0,0,0,0,-13.7065
2023-05-15 22:00:00,0,0,0,0,0,-13.68933
2023-05-15 23:00:00,0.03428869,0,0,0,0,-13.666
2023-05-16 00:00:00,0,0,0,0,0,-13.7215
2023-05-16 01:00:00,0,0,0,0,0,-13.8215
2023-05-16 02:00:00,0,0,0,0,0,-13.653
2023-05-16 03:00:00,0,0,0,0,0,-13.66317
2023-05-16 04:00:00,0,0,0,0,0,-13.6845
2023-05-16 05:00:00,3.572506,0.1808334,0.405,0.4033332,0,13.691
2023-05-16 06:00:00,236.3856,325.0508,430.2592,534.3151,552.6008,1795.271
