Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-05-01 00:00:00,0,0,0,0,-10.50633
2023-05-01 01:00:00,0,0,0,0,-10.52323
2023-05-01 02:00:00,0,0,0,0,-10.58218
2023-05-01 03:00:00,0,0,0,0,-10.74679
2023-05-01 04:00:00,0,0,0,0,-10.78538
2023-05-01 05:00:00,0,0,0,0,-10.88864
2023-05-01 06:00:00,5.485189,2.245819,0,3.287635,-3.273549
2023-05-01 07:00:00,79.88147,94.43257,0,108.4253,201.0823
2023-05-01 08:00:00,309.2225,490.8623,0,508.9854,1001.547
2023-05-01 09:00:00,551.202,986.035,0,950.4672,1932.823
2023-05-01 10:00:00,765.8715,1371.112,0,1304.262,2655.274
2023-05-01 11:00:00,817.4946,1380.658,0,1419.717,2791.174
2023-05-01 12:00:00,991.2949,1600.607,0,1598.366,3180.355
2023-05-01 13:00:00,893.2901,1432.87,0,1485.064,2903.927
2023-05-01 14:00:00,661.7363,1111.854,0,1010.617,2117.225
2023-05-01 15:00:00,614.3927,983.4179,0,1015.5,1993.736
2023-05-01 16:00:00,430.9764,787.9979,0,819.9647,1604.696
2023-05-01 17:00:00,378.0787,591.4432,0,563.4216,1151.591
2023-05-01 18:00:00,125.297,195.9379,0,188.4538,376.0436
2023-05-01 19:00:00,21.32765,7.837307,0,10.48083,7.176792
2023-05-01 20:00:00,0.8393611,0,0,0,-10.44161
2023-05-01 21:00:00,0,0,0,0,-10.46764
2023-05-01 22:00:00,0,0,0,0,-10.49471
2023-05-01 23:00:00,0,0,0,0,-10.54858
2023-05-02 00:00:00,0,0,0,0,-10.60219
2023-05-02 01:00:00,0,0,0,0,-10.60483
2023-05-02 02:00:00,0,0,0,0,-10.53339
2023-05-02 03:00:00,0,0,0,0,-10.60761
2023-05-02 04:00:00,0,0,0,0,-10.63482
2023-05-02 05:00:00,0,0,0,0,-10.90031
2023-05-02 06:00:00,6.250625,3.599675,0,1.721398,-4.079552
2023-05-02 07:00:00,83.36727,98.59579,0,111.407,203.8923
2023-05-02 08:00:00,306.0078,484.6576,0,498.8534,979.6653
2023-05-02 09:00:00,546.5773,962.9852,0,924.9578,1888.218
2023-05-02 10:00:00,759.7316,1340.935,0,1270.881,2589.978
2023-05-02 11:00:00,913.4684,1588.144,0,1513.073,3079.24
2023-05-02 12:00:00,1019.456,1595.513,0,1525.53,3103.346
2023-05-02 13:00:00,1024.606,1476.19,0,1547.139,3006.293
2023-05-02 14:00:00,912.2067,1457.777,0,1355.72,2806.433
2023-05-02 15:00:00,846.3844,1352.192,0,1216.334,2552.831
2023-05-02 16:00:00,591.3206,1030.846,0,965.9364,1994.339
2023-05-02 17:00:00,381.1462,574.4398,0,556.9304,1128.718
2023-05-02 18:00:00,129.7427,183.6912,0,188.9791,365.7515
2023-05-02 19:00:00,29.3535,16.02249,0,14.15928,15.05362
2023-05-02 20:00:00,1.0995,0,0,0,-10.62203
2023-05-02 21:00:00,0,0,0,0,-10.59851
2023-05-02 22:00:00,0,0,0,0,-10.53082
2023-05-02 23:00:00,0,0,0,0,-10.58401
2023-05-03 00:00:00,0,0,0,0,-10.5636
2023-05-03 01:00:00,0,0,0,0,-10.59799
2023-05-03 02:00:00,0,0,0,0,-10.64001
2023-05-03 03:00:00,0,0,0,0,-10.726
2023-05-03 04:00:00,0,0,0,0,-10.84196
2023-05-03 05:00:00,0,0,0,0,-10.73552
2023-05-03 06:00:00,6.073208,1.939397,0,0.5488582,-8.177718
2023-05-03 07:00:00,87.13615,101.5818,0,91.74092,184.9969
2023-05-03 08:00:00,309.7956,486.8474,0,491.7646,974.9089
2023-05-03 09:00:00,551.9107,976.407,0,940.0347,1909.913
2023-05-03 10:00:00,756.7279,1349.854,0,1286.993,2616.339
2023-05-03 11:00:00,769.63,1396.82,0,1308.365,2691.772
2023-05-03 12:00:00,767.9227,1147.784,0,1139.415,2279.265
2023-05-03 13:00:00,635.9654,1054.157,0,1001.157,2046.659
2023-05-03 14:00:00,539.0027,835.4372,0,741.6475,1575.497
2023-05-03 15:00:00,630.5615,1114.261,0,1069.225,2166.178
2023-05-03 16:00:00,633.4915,1122.854,0,1067.324,2181.188
2023-05-03 17:00:00,410.0229,691.1349,0,661.6818,1349.246
2023-05-03 18:00:00,167.992,228.6357,0,208.9022,431.3134
2023-05-03 19:00:00,33.92089,15.82067,0,8.5604,11.68549
2023-05-03 20:00:00,1.094819,0,0,0,-10.47626
2023-05-03 21:00:00,0,0,0,0,-10.53887
2023-05-03 22:00:00,0,0,0,0,-10.6187
2023-05-03 23:00:00,0,0,0,0,-10.59755
2023-05-04 00:00:00,0,0,0,0,-10.61287
2023-05-04 01:00:00,0,0,0,0,-10.67192
2023-05-04 02:00:00,0,0,0,0,-10.72642
2023-05-04 03:00:00,0,0,0,0,-10.82061
2023-05-04 04:00:00,0,0,0,0,-10.87933
2023-05-04 05:00:00,0,0,0,0,-10.97795
2023-05-04 06:00:00,5.983821,2.855172,0,3.84062,-1.701779
2023-05-04 07:00:00,95.8875,119.2443,0,107.4107,223.8714
2023-05-04 08:00:00,311.9269,500.1458,0,500.1305,996.0115
2023-05-04 09:00:00,553.4573,989.3865,0,950.3845,1938.333
2023-05-04 10:00:00,763.1874,1377.202,0,1290.465,2645.975
2023-05-04 11:00:00,918.9202,1594.539,0,1491.749,3066.624
2023-05-04 12:00:00,983.1791,1489.026,0,1470.9,2943.934
2023-05-04 13:00:00,732.9597,1186.28,0,1118.667,2290.266
2023-05-04 14:00:00,861.3557,1340.871,0,1269.506,2595.943
2023-05-04 15:00:00,698.6293,1112.641,0,1029.118,2127.789
2023-05-04 16:00:00,428.048,752.941,0,678.4192,1425.62
2023-05-04 17:00:00,343.8105,500.451,0,444.7404,940.7464
2023-05-04 18:00:00,141.3175,205.0025,0,180.202,379.7285
2023-05-04 19:00:00,33.94822,22.60195,0,12.62326,28.00052
2023-05-04 20:00:00,1.094444,0,0,0,-10.61073
2023-05-04 21:00:00,0,0,0,0,-10.54438
2023-05-04 22:00:00,0,0,0,0,-10.57598
2023-05-04 23:00:00,0,0,0,0,-10.55622
2023-05-05 00:00:00,0,0,0,0,-10.5461
2023-05-05 01:00:00,0,0,0,0,-10.56124
2023-05-05 02:00:00,0,0,0,0,-10.65775
