Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-02-01 00:00:00,0,0,0,0,-8.928308
2023-02-01 01:00:00,0,0,0,0,-8.964437
2023-02-01 02:00:00,0,0,0,0,-9.160456
2023-02-01 03:00:00,0,0,0,0,-9.204141
2023-02-01 04:00:00,0,0,0,0,-9.344357
2023-02-01 05:00:00,0,0,0,0,-9.595577
2023-02-01 06:00:00,0,0,0,0,-9.618863
2023-02-01 07:00:00,0.8464444,0,0,0,-9.77926
2023-02-01 08:00:00,13.60061,17.04141,17.94921,21.21358,51.73455
2023-02-01 09:00:00,45.18054,89.119,85.66647,100.1452,251.1246
2023-02-01 10:00:00,89.51953,189.6439,201.841,203.4884,599.6428
2023-02-01 11:00:00,73.5155,136.9221,152.1604,147.7591,417.1467
2023-02-01 12:00:00,65.42789,118.3561,128.5397,134.6021,387.4214
2023-02-01 13:00:00,60.19979,104.6299,114.4288,116.3049,354.4696
2023-02-01 14:00:00,48.38322,80.05107,83.77809,90.92709,261.7828
2023-02-01 15:00:00,76.20647,131.0031,148.4642,147.2328,435.8611
2023-02-01 16:00:00,27.88175,29.44916,29.6006,36.22529,86.64715
2023-02-01 17:00:00,6.547747,0.4812999,0.8031468,2.343591,-6.420228
2023-02-01 18:00:00,0,0,0,0,-8.83025
2023-02-01 19:00:00,0,0,0,0,-8.886877
2023-02-01 20:00:00,0,0,0,0,-8.914466
2023-02-01 21:00:00,0,0,0,0,-9.19323
2023-02-01 22:00:00,0,0,0,0,-9.090387
2023-02-01 23:00:00,0,0,0,0,-9.264249
2023-02-02 00:00:00,0,0,0,0,-9.412705
2023-02-02 01:00:00,0,0,0,0,-9.409752
2023-02-02 02:00:00,0,0,0,0,-9.527081
2023-02-02 03:00:00,0,0,0,0,-9.563578
2023-02-02 04:00:00,0,0,0,0,-9.671312
2023-02-02 05:00:00,0,0,0,0,-9.886374
2023-02-02 06:00:00,0,0,0,0,-10.02102
2023-02-02 07:00:00,4.118194,1.627778,4.264527,0,-2.863912
2023-02-02 08:00:00,18.12144,21.18597,31.88469,25.49501,80.714
2023-02-02 09:00:00,44.47225,63.9819,88.94583,74.74686,234.1839
2023-02-02 10:00:00,62.46935,98.67992,133.591,123.8248,331.1902
2023-02-02 11:00:00,93.58485,223.4399,242.9583,239.6882,732.1911
2023-02-02 12:00:00,131.273,284.1059,307.2132,307.6512,991.6181
2023-02-02 13:00:00,104.3735,220.1759,238.4906,232.7823,696.1951
2023-02-02 14:00:00,105.3951,194.4254,225.5461,221.3596,625.9708
2023-02-02 15:00:00,42.45505,34.42912,72.32941,64.82477,171.4746
2023-02-02 16:00:00,18.30799,13.23201,20.11844,10.94362,33.46701
2023-02-02 17:00:00,2.986945,0,0,0,-10.13726
2023-02-02 18:00:00,0,0,0,0,-10.1617
2023-02-02 19:00:00,0,0,0,0,-8.900089
2023-02-02 20:00:00,0,0,0,0,-8.926462
2023-02-02 21:00:00,0,0,0,0,-8.907673
2023-02-02 22:00:00,0,0,0,0,-9.081223
2023-02-02 23:00:00,0,0,0,0,-9.316375
2023-02-03 00:00:00,0,0,0,0,-9.488619
2023-02-03 01:00:00,0,0,0,0,-9.419385
2023-02-03 02:00:00,0,0,0,0,-9.650438
2023-02-03 03:00:00,0,0,0,0,-9.549572
2023-02-03 04:00:00,0,0,0,0,-9.511643
2023-02-03 05:00:00,0,0,0,0,-9.645193
2023-02-03 06:00:00,0,0,0,0,-9.608209
2023-02-03 07:00:00,4.323319,2.334532,2.989475,2.978168,2.177009
2023-02-03 08:00:00,38.54722,60.58269,68.61425,68.12431,197.4777
2023-02-03 09:00:00,104.3915,213.2068,235.6924,229.4716,668.7993
2023-02-03 10:00:00,220.5276,448.6313,489.9274,473.2895,1394.213
2023-02-03 11:00:00,451.421,825.5131,901.7873,901.3834,2616.009
2023-02-03 12:00:00,604.0505,1167.145,1284.511,1273.699,3692.723
2023-02-03 13:00:00,771.0103,1415.828,1602.977,1550.561,4493.853
2023-02-03 14:00:00,667.1857,1244.9,1415.099,1360.566,3951.351
2023-02-03 15:00:00,489.5567,884.1853,1015.952,940.8381,2803.882
2023-02-03 16:00:00,273.3639,290.9917,349.8407,256.1484,883.2076
2023-02-03 17:00:00,21.7788,14.5951,27.76613,9.314093,43.32248
2023-02-03 18:00:00,0.05425,0,0,0,-8.82384
2023-02-03 19:00:00,0,0,0,0,-8.858212
2023-02-03 20:00:00,0,0,0,0,-9.236613
2023-02-03 21:00:00,0,0,0,0,-9.584191
2023-02-03 22:00:00,0,0,0,0,-10.18387
2023-02-03 23:00:00,0,0,0,0,-10.68137
2023-02-04 00:00:00,0,0,0,0,-11.30314
2023-02-04 01:00:00,0,0,0,0,-11.37178
2023-02-04 02:00:00,0,0,0,0,-11.64156
2023-02-04 03:00:00,0,0,0,0,-11.7583
2023-02-04 04:00:00,0,0,0,0,-12.04918
2023-02-04 05:00:00,0,0,0,0,-12.18309
2023-02-04 06:00:00,0,0,0,0,-12.24935
2023-02-04 07:00:00,9.867047,33.83421,21.11563,19.81108,64.15782
2023-02-04 08:00:00,220.9566,398.0811,323.8782,376.7827,1082.929
2023-02-04 09:00:00,490.6061,999.1723,1033.913,1050.927,3047.198
2023-02-04 10:00:00,666.8251,1301.467,1439.078,1409.372,4083.236
2023-02-04 11:00:00,778.8091,1457.612,1620.363,1580.048,4582.194
2023-02-04 12:00:00,824.3021,1491.306,1667.568,1626.98,4707.305
2023-02-04 13:00:00,782.6228,1416.222,1586.734,1539.983,4466.3
2023-02-04 14:00:00,645.7467,1187.639,1336.898,1282.992,3743.369
2023-02-04 15:00:00,480.4685,875.9692,1001.339,928.9698,2769.887
2023-02-04 16:00:00,236.8604,277.7539,330.5451,256.5999,850.7466
2023-02-04 17:00:00,25.26434,25.76838,35.89577,21.14933,79.09486
2023-02-04 18:00:00,0.02305722,0,0,0,-9.021538
2023-02-04 19:00:00,0,0,0,0,-9.165448
2023-02-04 20:00:00,0,0,0,0,-9.732148
2023-02-04 21:00:00,0,0,0,0,-10.01224
2023-02-04 22:00:00,0,0,0,0,-10.13269
2023-02-04 23:00:00,0,0,0,0,-10.1423
2023-02-05 00:00:00,0,0,0,0,-10.45061
2023-02-05 01:00:00,0,0,0,0,-10.72682
2023-02-05 02:00:00,0,0,0,0,-11.20694
2023-02-05 03:00:00,0,0,0,0,-11.26399
2023-02-05 04:00:00,0,0,0,0,-11.17574
2023-02-05 05:00:00,0,0,0,0,-11.25169
2023-02-05 06:00:00,0,0,0,0,-11.35913
2023-02-05 07:00:00,10.78365,17.91708,19.02946,20.01164,48.92467
2023-02-05 08:00:00,107.1323,215.6144,224.2256,231.2995,657.261
2023-02-05 09:00:00,241.9753,474.6919,515.8121,517.9222,1487.728
2023-02-05 10:00:00,266.8761,527.3787,575.6638,560.621,1645.77
2023-02-05 11:00:00,207.0424,410.8825,449.8592,438.0661,1284.412
2023-02-05 12:00:00,255.5808,487.4804,535.0798,524.1563,1528.548
2023-02-05 13:00:00,171.307,334.3125,363.4235,357.5671,1041.756
2023-02-05 14:00:00,134.0206,272.0121,299.7076,290.6598,850.003
2023-02-05 15:00:00,93.51739,169.8269,190.4063,183.3045,533.8361
2023-02-05 16:00:00,61.26796,99.0985,109.5612,113.3954,311.093
2023-02-05 17:00:00,19.37299,11.95568,18.06098,16.97602,45.11251
2023-02-05 18:00:00,0.2195556,0,0,0,-8.830738
2023-02-05 19:00:00,0,0,0,0,-8.847687
2023-02-05 20:00:00,0,0,0,0,-8.840805
2023-02-05 21:00:00,0,0,0,0,-8.854871
2023-02-05 22:00:00,0,0,0,0,-8.833364
2023-02-05 23:00:00,0,0,0,0,-8.839188
2023-02-06 00:00:00,0,0,0,0,-8.900796
2023-02-06 01:00:00,0,0,0,0,-8.934541
2023-02-06 02:00:00,0,0,0,0,-8.930734
2023-02-06 03:00:00,0,0,0,0,-9.323993
2023-02-06 04:00:00,0,0,0,0,-9.483419
2023-02-06 05:00:00,0,0,0,0,-9.609359
2023-02-06 06:00:00,0,0,0,0,-9.602952
2023-02-06 07:00:00,10.73817,35.1743,26.50742,23.97872,76.47
2023-02-06 08:00:00,232.3579,405.1831,344.8853,388.6955,1124.223
2023-02-06 09:00:00,483.0737,935.1841,979.9232,992.2566,2870.621
2023-02-06 10:00:00,657.8204,1224.874,1368.29,1334.333,3859.442
2023-02-06 11:00:00,778.4398,1398.34,1573.13,1533.787,4425.384
2023-02-06 12:00:00,818.6798,1431.251,1631.917,1584.545,4566.427
2023-02-06 13:00:00,785.6125,1384.177,1571.288,1521.174,4397.346
