Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-02-02 20:00:00,0,0,0,0,-7.183165
2023-02-02 21:00:00,0,0,0,0,-7.129255
2023-02-02 22:00:00,0,0,0,0,-7.137269
2023-02-02 23:00:00,0,0,0,0,-7.098333
2023-02-03 00:00:00,0,0,0,0,-7.166389
2023-02-03 01:00:00,0,0,0,0,-7.175564
2023-02-03 02:00:00,0,0,0,0,-7.198495
2023-02-03 03:00:00,0,0,0,0,-7.215644
2023-02-03 04:00:00,0,0,0,0,-7.185803
2023-02-03 05:00:00,0,0,0,0,-7.151447
2023-02-03 06:00:00,0,0,0,0,-7.081091
2023-02-03 07:00:00,8.200564,15.25,16.75,15,40.88719
2023-02-03 08:00:00,58.522,110.25,121,109.75,334.9322
2023-02-03 09:00:00,132.6386,245.25,268.75,243.25,745.1316
2023-02-03 10:00:00,313.6954,580.25,634.5,575.25,1740.158
2023-02-03 11:00:00,452.4796,861.5,940.75,854,2473.929
2023-02-03 12:00:00,633.8299,1237,1351,1246.25,3779.886
2023-02-03 13:00:00,819.4484,1593.75,1555.75,1575.5,4677.902
2023-02-03 14:00:00,711.4082,1430.5,1548,1406.5,4267.614
2023-02-03 15:00:00,522.503,1069.25,1171.25,1050,3183.48
2023-02-03 16:00:00,287.8731,526.75,578.25,468.25,1566.472
2023-02-03 17:00:00,35.47311,43.5,35.5,18.5,94.27805
2023-02-03 18:00:00,0,0,0,0,-7.176005
2023-02-03 19:00:00,0,0,0,0,-7.125967
2023-02-03 20:00:00,0,0,0,0,-7.113506
2023-02-03 21:00:00,0,0,0,0,-7.143447
2023-02-03 22:00:00,0,0,0,0,-7.098145
2023-02-03 23:00:00,0,0,0,0,-7.137721
2023-02-04 00:00:00,0,0,0,0,-7.146152
2023-02-04 01:00:00,0,0,0,0,-7.131357
2023-02-04 02:00:00,0,0,0,0,-7.0924
2023-02-04 03:00:00,0,0,0,0,-7.06427
2023-02-04 04:00:00,0,0,0,0,-7.106507
2023-02-04 05:00:00,0,0,0,0,-7.113043
2023-02-04 06:00:00,0,0,-0.25,0,-7.147937
2023-02-04 07:00:00,77.15663,103.25,108.25,99.25,305.2986
2023-02-04 08:00:00,332.8862,718,786.75,712.5,2209.016
2023-02-04 09:00:00,566.2167,1224,1338.25,1212.75,3731.926
2023-02-04 10:00:00,741.0515,1555,1644.75,1543.75,4694.968
2023-02-04 11:00:00,850.4214,1661,1666,1658.25,4929.943
2023-02-04 12:00:00,888.4047,1665.75,1666,1666.25,4937.177
2023-02-04 13:00:00,844.8402,1658.75,1666,1656.5,4920.265
2023-02-04 14:00:00,724.7002,1474.75,1568.25,1464.75,4461.274
2023-02-04 15:00:00,528.1103,1090.75,1162.25,1079.5,3323.783
2023-02-04 16:00:00,283.1367,542.25,579,491.5,1606.271
2023-02-04 17:00:00,27.55197,36.75,34.25,21.25,90.53879
2023-02-04 18:00:00,0,0,0,0,-7.179499
2023-02-04 19:00:00,0,0,0,0,-7.172374
2023-02-04 20:00:00,0,0,0,0,-7.201391
2023-02-04 21:00:00,0,0,0,0,-7.227096
2023-02-04 22:00:00,0,0,0,0,-7.237967
2023-02-04 23:00:00,0,0,0,0,-7.182362
2023-02-05 00:00:00,0,0,0,0,-7.221932
2023-02-05 01:00:00,0,0,0,0,-7.215564
2023-02-05 02:00:00,0,0,0,0,-7.26055
2023-02-05 03:00:00,0,0,0,0,-7.19234
2023-02-05 04:00:00,0,0,0,0,-7.242104
2023-02-05 05:00:00,0,0,0,0,-7.197704
2023-02-05 06:00:00,0,0,0,0,-7.238934
2023-02-05 07:00:00,27.35085,41.25,44.25,41,119.61
2023-02-05 08:00:00,118.9011,209.5,223.75,208,632.3608
2023-02-05 09:00:00,313.2979,599,642,599.25,1819.711
2023-02-05 10:00:00,407.1027,790,834.5,816,2444.698
2023-02-05 11:00:00,460.0771,855.25,898.5,838.5,2590.141
2023-02-05 12:00:00,251.8009,457.5,485.75,452,1393.209
2023-02-05 13:00:00,227.4467,424.5,452.5,422.75,1292.194
2023-02-05 14:00:00,226.6685,409.25,437.25,407.75,1250.471
2023-02-05 15:00:00,94.1366,180.25,191.5,174.5,542.4475
2023-02-05 16:00:00,30.16051,59,62.25,57.75,175.4153
2023-02-05 17:00:00,9.500066,15.25,16.75,16,43.79186
2023-02-05 18:00:00,0,0,0,0,-7.223908
2023-02-05 19:00:00,0,0,0,0,-7.268209
2023-02-05 20:00:00,0,0,0,0,-7.31463
2023-02-05 21:00:00,0,0,0,0,-7.2763
2023-02-05 22:00:00,0,0,0,0,-7.254446
2023-02-05 23:00:00,0,0,0,0,-7.251435
2023-02-06 00:00:00,0,0,0,0,-7.273149
2023-02-06 01:00:00,0,0,0,0,-7.240181
2023-02-06 02:00:00,0,0,0,0,-7.272675
2023-02-06 03:00:00,0,0,0,0,-7.242309
2023-02-06 04:00:00,0,0,0,0,-7.218071
2023-02-06 05:00:00,0,0,0,0,-7.189623
2023-02-06 06:00:00,0,0,0,0,-7.313188
2023-02-06 07:00:00,70.1928,99.5,104.75,96.25,290.5382
2023-02-06 08:00:00,311.5563,657.75,701.75,651.5,1987.971
2023-02-06 09:00:00,492.8755,1005.75,1082.5,1025,3087.438
2023-02-06 10:00:00,720.6611,1453.75,1542.75,1444.75,4393.758
2023-02-06 11:00:00,799.5726,1509.75,1467.75,1428,4699.604
2023-02-06 12:00:00,686.231,1204.5,1335.25,1255.25,3747.273
2023-02-06 13:00:00,817.4313,1466.5,1544,1460.5,4352.441
2023-02-06 14:00:00,662.8438,1285.75,1355.5,1335.75,3970.078
2023-02-06 15:00:00,535.3381,1041.5,1131.75,1054,3198.758
2023-02-06 16:00:00,284.6398,527.25,575.25,487.25,1586.768
2023-02-06 17:00:00,39.31205,47.5,42.25,22.25,109.6339
2023-02-06 18:00:00,0,0,0,0,-7.170434
2023-02-06 19:00:00,0,0,0,0,-7.151249
2023-02-06 20:00:00,0,0,0,0,-7.102125
2023-02-06 21:00:00,0,0,0,0,-7.152915
2023-02-06 22:00:00,0,0,0,0,-7.204257
2023-02-06 23:00:00,0,0,0,0,-7.114384
2023-02-07 00:00:00,0,0,0,0,-7.191803
2023-02-07 01:00:00,0,0,0,0,-7.101099
2023-02-07 02:00:00,0,0,0,0,-7.036035
2023-02-07 03:00:00,0,0,0,0,-7.061874
2023-02-07 04:00:00,0,0,0,0,-7.100424
2023-02-07 05:00:00,0,0,0,0,-7.159032
2023-02-07 06:00:00,0.0205266,0,-0.25,0,-7.456888
2023-02-07 07:00:00,72.67649,119.25,125.5,116.75,352.7731
2023-02-07 08:00:00,309.4191,677.5,728.25,636,1924.179
2023-02-07 09:00:00,521.8355,1072.5,1142,1061.75,3227.211
2023-02-07 10:00:00,749.5569,1499.25,1577.25,1469,4452.671
2023-02-07 11:00:00,786.2156,1528,1600.25,1536.75,4570.393
2023-02-07 12:00:00,689.4172,1320.5,1372.75,1325,3964.47
2023-02-07 13:00:00,712.0542,1362,1438,1378.75,4324.035
2023-02-07 14:00:00,772.1172,1441.25,1508.25,1426,4336.115
2023-02-07 15:00:00,472.0187,912.25,981.75,906.5,2763.892
2023-02-07 16:00:00,257.8582,448.25,479.5,424,1354.384
2023-02-07 17:00:00,25.92134,40.5,41,33,111.8504
2023-02-07 18:00:00,0,0,0,0,-7.232427
2023-02-07 19:00:00,0,0,0,0,-7.239711
2023-02-07 20:00:00,0,0,0,0,-7.263138
2023-02-07 21:00:00,0,0,0,0,-7.246827
2023-02-07 22:00:00,0.02519087,0,0,0,-7.234101
2023-02-07 23:00:00,0,0,0,0,-7.249825
2023-02-08 00:00:00,0,0,0,0,-7.234669
2023-02-08 01:00:00,0,0,0,0,-7.255763
2023-02-08 02:00:00,0,0,0,0,-7.255254
2023-02-08 03:00:00,0,0,0,0,-7.238244
2023-02-08 04:00:00,0,0,0,0,-7.246746
2023-02-08 05:00:00,0,0,0,0,-7.240158
2023-02-08 06:00:00,0.002980447,0,-0.25,0,-7.52921
2023-02-08 07:00:00,65.21844,103.25,108.75,101.25,310.2107
2023-02-08 08:00:00,306.3699,621,665,620.75,1881.066
2023-02-08 09:00:00,456.274,919.25,992.5,930.25,2737.22
2023-02-08 10:00:00,643.1005,1231.75,1311.75,1219.25,3751.037
2023-02-08 11:00:00,807.1339,1535.25,1616,1520.25,4620.816
2023-02-08 12:00:00,834.1131,1565,1594.75,1547.5,4805.864
2023-02-08 13:00:00,809.9683,1531.75,1622.5,1522,4622.958
2023-02-08 14:00:00,685.1129,1308.25,1389.75,1305,3974.664
2023-02-08 15:00:00,495.2436,957,1029,967.25,2929.436
2023-02-08 16:00:00,276.8221,507,544.75,474.5,1509.776
2023-02-08 17:00:00,45.81261,62,60.25,40.5,160.2875
2023-02-08 18:00:00,0,0,0,0,-7.294477
2023-02-08 19:00:00,0,0,0,0,-7.327454
2023-02-08 20:00:00,0,0,0,0,-7.338752
2023-02-08 21:00:00,0,0,0,0,-7.365972
2023-02-08 22:00:00,0,0,0,0,-7.332742
2023-02-08 23:00:00,0,0,0,0,-7.304816
2023-02-09 00:00:00,0,0,0,0,-7.313597
2023-02-09 01:00:00,0,0,0,0,-7.336527
2023-02-09 02:00:00,0.4238182,0,0,0,-7.352573
2023-02-09 03:00:00,0.0549619,0,0,0,-7.34095
2023-02-09 04:00:00,0,0,0,0,-7.309135
2023-02-09 05:00:00,0,0,0,0,-7.303734
2023-02-09 06:00:00,0.06013248,0,-0.25,0,-7.617588
2023-02-09 07:00:00,59.36433,100.5,107,99.5,302.7406
2023-02-09 08:00:00,232.3255,445.25,469,426.75,1352.178
2023-02-09 09:00:00,485.5409,938.75,1002.75,938,2898.417
2023-02-09 10:00:00,619.2189,1177.75,1249.75,1179.75,3559.656
2023-02-09 11:00:00,636.0787,1188.75,1244.75,1195.5,3601.696
2023-02-09 12:00:00,746.5455,1367.75,1409,1412,4136.594
2023-02-09 13:00:00,659.1772,1226.75,1307.75,1251,3685.114
2023-02-09 14:00:00,358.8755,652.75,686.75,623.75,2041.368
2023-02-09 15:00:00,185.481,338.5,356.75,329.25,1009.328
2023-02-09 16:00:00,104.2867,171.5,183,170,523.4926
2023-02-09 17:00:00,23.37641,34.75,37.5,29.25,96.92224
2023-02-09 18:00:00,0,0,0,0,-7.28469
2023-02-09 19:00:00,0,0,0,0,-7.25795
2023-02-09 20:00:00,0,0,0,0,-7.304304
2023-02-09 21:00:00,0,0,0,0,-7.336084
2023-02-09 22:00:00,0,0,0,0,-7.342267
2023-02-09 23:00:00,0,0,0,0,-7.361051
2023-02-10 00:00:00,0,0,0,0,-7.273078
2023-02-10 01:00:00,0,0,0,0,-7.265481
2023-02-10 02:00:00,0,0,0,0,-7.262811
2023-02-10 03:00:00,0,0,0,0,-7.288742
2023-02-10 04:00:00,0,0,0,0,-7.28734
2023-02-10 05:00:00,0,0,0,0,-7.20966
2023-02-10 06:00:00,0,0,0,0,-7.167002
2023-02-10 07:00:00,20.30264,29.5,31.75,31,84.21639
2023-02-10 08:00:00,136.1725,255.5,259.75,235.25,718.8596
2023-02-10 09:00:00,318.5833,656.25,651.25,606.25,1725.903
2023-02-10 10:00:00,452.6435,873.25,923.5,882,2637.779
2023-02-10 11:00:00,553.1786,988.25,1052.75,969,2947.305
2023-02-10 12:00:00,803.761,1365.25,1397,1305.75,4019.235
2023-02-10 13:00:00,767.6758,1445.5,1504.75,1429.25,4320.489
2023-02-10 14:00:00,620.6857,1153,1173.25,1154.75,3472.285
2023-02-10 15:00:00,287.4905,532.5,554.25,518,1574.252
2023-02-10 16:00:00,157.3134,271.75,281.25,253.5,811.5905
2023-02-10 17:00:00,24.17806,40,41.75,37.25,114.9929
2023-02-10 18:00:00,0,0,0,0,-7.258629
2023-02-10 19:00:00,0,0,0,0,-7.256087
2023-02-10 20:00:00,0,0,0,0,-7.218215
2023-02-10 21:00:00,0,0,0,0,-7.220929
2023-02-10 22:00:00,0,0,0,0,-7.210926
2023-02-10 23:00:00,0,0,0,0,-7.219127
2023-02-11 00:00:00,0,0,0,0,-7.259635
2023-02-11 01:00:00,0,0,0,0,-7.272267
2023-02-11 02:00:00,0,0,0,0,-7.311284
2023-02-11 03:00:00,0,0,0,0,-7.311228
2023-02-11 04:00:00,0,0,0,0,-7.289104
2023-02-11 05:00:00,0,0,0,0,-7.269241
2023-02-11 06:00:00,0,0,0,0,-7.212634
2023-02-11 07:00:00,21.43325,34.25,35.5,34.25,97.46329
2023-02-11 08:00:00,142.7943,252,261,251.25,754.1208
2023-02-11 09:00:00,256.916,482,499.75,477.75,1446.999
2023-02-11 10:00:00,457.6556,885.25,916.75,885.25,2669.508
2023-02-11 11:00:00,720.3127,1381,1419,1375.75,4145.45
2023-02-11 12:00:00,710.1627,1371.5,1423.25,1340.5,4076.09
2023-02-11 13:00:00,652.8929,1255.25,1297.75,1239.75,3613.714
2023-02-11 14:00:00,450.9596,856.75,887.75,848.5,2555.489
2023-02-11 15:00:00,222.3232,398.5,405.5,393.5,1204.484
2023-02-11 16:00:00,102.7807,181,182.25,179.25,539.2942
2023-02-11 17:00:00,13.46687,22.25,22.5,21.75,63.91623
2023-02-11 18:00:00,0,0,0,0,-7.23964
2023-02-11 19:00:00,0,0,0,0,-7.233311
2023-02-11 20:00:00,0,0,0,0,-7.224074
2023-02-11 21:00:00,0,0,0,0,-7.202748
2023-02-11 22:00:00,0,0,0,0,-7.230062
2023-02-11 23:00:00,0,0,0,0,-7.215167
2023-02-12 00:00:00,0,0,0,0,-7.221657
2023-02-12 01:00:00,0,0,0,0,-7.226856
2023-02-12 02:00:00,0,0,0,0,-7.234044
2023-02-12 03:00:00,0,0,0,0,-7.256019
2023-02-12 04:00:00,0,0,0,0,-7.284251
2023-02-12 05:00:00,0,0,0,0,-7.320956
2023-02-12 06:00:00,0,0,0,0,-7.242749
2023-02-12 07:00:00,3.62356,3.75,3.75,3.25,5.484251
2023-02-12 08:00:00,19.46408,34.75,36.5,36,101.5053
2023-02-12 09:00:00,23.03495,43.5,46.5,42.25,126.0056
2023-02-12 10:00:00,92.20039,173,180.25,172.25,526.8712
2023-02-12 11:00:00,82.27162,158.25,162.75,154.75,473.9473
2023-02-12 12:00:00,62.29304,121,124,117.25,353.8597
2023-02-12 13:00:00,131.2048,252,260,247.75,753.2333
2023-02-12 14:00:00,119.0382,224,230.25,215.75,665.5488
2023-02-12 15:00:00,44.62891,88.25,91,87,262.9099
2023-02-12 16:00:00,28.71205,52.75,54.25,51,155.0688
2023-02-12 17:00:00,7.070422,11.25,11.5,11,28.27579
2023-02-12 18:00:00,0,0,0,0,-7.297262
2023-02-12 19:00:00,0,0,0,0,-7.307589
2023-02-12 20:00:00,0,0,0,0,-7.27435
2023-02-12 21:00:00,0,0,0,0,-7.275413
2023-02-12 22:00:00,0,0,0,0,-7.258473
2023-02-12 23:00:00,0,0,0,0,-7.22227
2023-02-13 00:00:00,0,0,0,0,-7.212465
2023-02-13 01:00:00,0,0,0,0,-7.236797
2023-02-13 02:00:00,0,0,0,0,-7.214332
2023-02-13 03:00:00,0,0,0,0,-7.184948
2023-02-13 04:00:00,0.05291325,0,0,0,-7.1648
2023-02-13 05:00:00,0.085012,0,0,0,-7.146183
2023-02-13 06:00:00,0.01082583,0,-0.25,0,-7.512991
2023-02-13 07:00:00,103.8381,175.25,179.25,169.25,513.2643
2023-02-13 08:00:00,364.3419,755.5,784.5,751,2263.494
2023-02-13 09:00:00,600.1733,1236.75,1283,1226.5,3701.235
2023-02-13 10:00:00,787.1298,1564.25,1609.25,1550.75,4663.972
2023-02-13 11:00:00,899.7581,1662.75,1665.5,1662,4896.096
2023-02-13 12:00:00,934.4078,1622.25,1640.5,1615,4801.384
2023-02-13 13:00:00,898.4873,1652,1642.25,1630,4909.743
2023-02-13 14:00:00,760.119,1465.25,1519.5,1455.5,4366.432
2023-02-13 15:00:00,565.5844,1118.5,1162.25,1110.5,3365.415
2023-02-13 16:00:00,319.3192,622.25,645.75,580.5,1842.236
2023-02-13 17:00:00,61.79106,81,76.75,41.5,198.8082
2023-02-13 18:00:00,0,0,0,0,-7.071746
2023-02-13 19:00:00,0,0,0,0,-7.066479
2023-02-13 20:00:00,0,0,0,0,-7.063846
2023-02-13 21:00:00,0,0,0,0,-7.08792
2023-02-13 22:00:00,0,0,0,0,-7.123309
2023-02-13 23:00:00,0,0,0,0,-7.12564
2023-02-14 00:00:00,0,0,0,0,-7.114386
2023-02-14 01:00:00,0,0,0,0,-7.10651
2023-02-14 02:00:00,0,0,0,0,-7.088083
2023-02-14 03:00:00,0,0,0,0,-7.078113
2023-02-14 04:00:00,0,0,0,0,-7.067085
2023-02-14 05:00:00,0,0,0,0,-7.077401
2023-02-14 06:00:00,0.04237913,0,-0.5,0,-7.235878
2023-02-14 07:00:00,101.0151,189.25,193.75,186.5,555.8605
2023-02-14 08:00:00,354.0521,753.75,781.5,750,2258.394
2023-02-14 09:00:00,587.3474,1211,1256,1204,3627.043
2023-02-14 10:00:00,773.1597,1531.75,1583.25,1517.5,4572.35
2023-02-14 11:00:00,882.9838,1663.25,1665.5,1658.75,4922.058
2023-02-14 12:00:00,909.0651,1649.75,1654,1649,4890.323
2023-02-14 13:00:00,830.2798,1571.25,1612.5,1556.5,4670.241
2023-02-14 14:00:00,729.7518,1407.25,1458.75,1407,4237.078
2023-02-14 15:00:00,557.772,1088.75,1130.5,1084.75,3283.634
2023-02-14 16:00:00,243.6141,459.25,472,455.5,1406.613
2023-02-14 17:00:00,48.4336,74.25,76.25,62.5,215.2053
2023-02-14 18:00:00,0,0,0,0,-7.131533
2023-02-14 19:00:00,0,0,0,0,-7.142947
2023-02-14 20:00:00,0,0,0,0,-7.109942
2023-02-14 21:00:00,0,0,0,0,-7.16837
2023-02-14 22:00:00,0,0,0,0,-7.193121
2023-02-14 23:00:00,0,0,0,0,-7.151832
2023-02-15 00:00:00,0,0,0,0,-7.16275
2023-02-15 01:00:00,0,0,0,0,-7.155345
2023-02-15 02:00:00,0,0,0,0,-7.168207
2023-02-15 03:00:00,0,0,0,0,-7.181058
2023-02-15 04:00:00,0.0547277,0,0,0,-7.176333
2023-02-15 05:00:00,0,0,0,0,-7.134046
2023-02-15 06:00:00,0.00250438,0,-0.25,0,-7.34692
2023-02-15 07:00:00,53.32181,82.5,85.5,82,241.0568
2023-02-15 08:00:00,158.5052,288,298,285.25,866.6237
2023-02-15 09:00:00,344.4154,649.25,662.75,617.75,1920.681
2023-02-15 10:00:00,396.8159,744.5,771.5,748.5,2256.857
2023-02-15 11:00:00,751.6387,1427.5,1477.5,1433,4227.294
2023-02-15 12:00:00,861.6541,1493,1512.25,1484.75,4274.076
2023-02-15 13:00:00,745.6352,1418.5,1444.5,1383,4065.113
2023-02-15 14:00:00,519.14,978.75,1033,970.25,2683.56
2023-02-15 15:00:00,250.4389,470.75,511.5,444.25,1403.57
2023-02-15 16:00:00,151.4203,228.5,228.5,245,749.0793
2023-02-15 17:00:00,24.56044,40.25,41,36.5,114.5196
2023-02-15 18:00:00,0,0,0,0,-7.121049
2023-02-15 19:00:00,0,0,0,0,-7.170105
2023-02-15 20:00:00,0,0,0,0,-7.153459
2023-02-15 21:00:00,0,0,0,0,-7.191095
2023-02-15 22:00:00,0,0,0,0,-7.189994
2023-02-15 23:00:00,0,0,0,0,-7.221589
2023-02-16 00:00:00,0.01236122,0,0,0,-7.243084
2023-02-16 01:00:00,0,0,0,0,-7.279146
2023-02-16 02:00:00,0,0,0,0,-7.286684
2023-02-16 03:00:00,0,0,0,0,-7.256021
2023-02-16 04:00:00,0,0,0,0,-7.308476
2023-02-16 05:00:00,0,0,0,0,-7.225323
2023-02-16 06:00:00,0.7831304,0,-0.25,0.25,-7.083801
2023-02-16 07:00:00,83.6647,140,144.25,139.5,411.1472
2023-02-16 08:00:00,205.2104,386.25,400.5,384,1130.39
2023-02-16 09:00:00,496.9441,942.75,975.25,959.75,2867.108
2023-02-16 10:00:00,708.28,1358.25,1415.5,1336.25,4043.091
2023-02-16 11:00:00,555.4747,1021.5,1070.25,1024.75,3130.514
2023-02-16 12:00:00,432.4515,759.75,815.25,793.75,2233.213
2023-02-16 13:00:00,462.7716,831.25,850,807,2416.094
2023-02-16 14:00:00,346.8687,607.5,624.75,600.5,1889.178
2023-02-16 15:00:00,333.1555,605.75,622,586,1838.626
2023-02-16 16:00:00,193.3829,349.25,366.25,346.5,1044.052
2023-02-16 17:00:00,26.71978,41,42.25,41.25,119.4035
2023-02-16 18:00:00,0,0,0,0,-7.14346
2023-02-16 19:00:00,0,0,0,0,-7.181668
2023-02-16 20:00:00,0,0,0,0,-7.191624
2023-02-16 21:00:00,0,0,0,0,-7.155574
2023-02-16 22:00:00,0,0,0,0,-7.230146
2023-02-16 23:00:00,0,0,0,0,-7.284254
2023-02-17 00:00:00,0,0,0,0,-7.256741
2023-02-17 01:00:00,0,0,0,0,-7.299221
2023-02-17 02:00:00,0,0,0,0,-7.317951
2023-02-17 03:00:00,0,0,0,0,-7.337495
2023-02-17 04:00:00,0,0,0,0,-7.332933
2023-02-17 05:00:00,0,0,0,0,-7.29792
2023-02-17 06:00:00,0.02084284,0,0,0,-7.22087
2023-02-17 07:00:00,15.50095,25.25,26.25,25,71.34766
2023-02-17 08:00:00,23.05972,43,44.75,43.5,127.2072
2023-02-17 09:00:00,40.37994,78.5,81.5,78.5,235.1934
2023-02-17 10:00:00,124.612,228.25,237.25,225.5,674.9945
2023-02-17 11:00:00,175.7596,316.5,327.5,311.75,955.3846
2023-02-17 12:00:00,70.66455,133.75,138,132.5,401.3242
2023-02-17 13:00:00,52.19623,99.75,102.25,97,301.997
2023-02-17 14:00:00,103.7563,190,195.5,189.25,566.9434
2023-02-17 15:00:00,145.7668,244,255.5,246.75,746.1446
2023-02-17 16:00:00,36.76664,63.75,66.5,64.25,191.871
2023-02-17 17:00:00,10.46817,16.75,17.25,16.5,45.70144
2023-02-17 18:00:00,0.002900588,0,0,0,-7.324562
2023-02-17 19:00:00,0,0,0,0,-7.338393
2023-02-17 20:00:00,0,0,0,0,-7.315188
2023-02-17 21:00:00,0,0,0,0,-7.292263
2023-02-17 22:00:00,0,0,0,0,-7.327285
2023-02-17 23:00:00,0,0,0,0,-7.268457
2023-02-18 00:00:00,0,0,0,0,-7.295115
2023-02-18 01:00:00,0,0,0,0,-7.279538
2023-02-18 02:00:00,0,0,0,0,-7.239808
2023-02-18 03:00:00,0,0,0,0,-7.264831
2023-02-18 04:00:00,0,0,0,0,-7.249781
2023-02-18 05:00:00,0,0,0,0,-7.226824
2023-02-18 06:00:00,0.4545634,0.25,-0.25,0.25,-6.859934
2023-02-18 07:00:00,123.6997,246,254,242,727.6044
2023-02-18 08:00:00,390.2129,823.75,856.25,817.5,2468.314
2023-02-18 09:00:00,628.4122,1308,1359,1301.75,3920.637
2023-02-18 10:00:00,808.0795,1614,1644.75,1606.25,4804.784
2023-02-18 11:00:00,923.9112,1666,1666.5,1666,4936.635
2023-02-18 12:00:00,961.5957,1666,1665.75,1666.5,4934.996
2023-02-18 13:00:00,910.5413,1659.25,1666,1656.75,4919.85
2023-02-18 14:00:00,780.7358,1480.25,1576.75,1470,4476.455
2023-02-18 15:00:00,587.7641,1142,1221.25,1134.25,3466.356
2023-02-18 16:00:00,341.7974,664.5,711.25,634.25,2002.429
2023-02-18 17:00:00,76.85593,122.25,122.5,67,312.5954
2023-02-18 18:00:00,0,0,0,0,-7.080946
2023-02-18 19:00:00,0,0,0,0,-7.299395
2023-02-18 20:00:00,0,0,0,0,-7.253001
2023-02-18 21:00:00,0,0,0,0,-7.237892
2023-02-18 22:00:00,0,0,0,0,-7.232645
2023-02-18 23:00:00,0,0,0,0,-7.286956
2023-02-19 00:00:00,0.03669332,0,0,0,-7.24659
2023-02-19 01:00:00,0,0,0,0,-7.287506
2023-02-19 02:00:00,0,0,0,0,-7.238172
2023-02-19 03:00:00,0,0,0,0,-7.290122
2023-02-19 04:00:00,0,0,0,0,-7.256007
2023-02-19 05:00:00,0,0,0,0,-7.253107
2023-02-19 06:00:00,0.5120465,0.25,0,0.25,-6.300167
2023-02-19 07:00:00,43.52502,75,80.25,74,221.545
2023-02-19 08:00:00,210.3752,411.5,446.5,413,1201.023
2023-02-19 09:00:00,359.2379,671,714.5,691,2112.061
2023-02-19 10:00:00,398.349,693.25,697.25,676.5,2035.991
2023-02-19 11:00:00,586.9036,959.5,1003,1021,2941.61
2023-02-19 12:00:00,832.3724,1433.75,1493.5,1301,4038.685
2023-02-19 13:00:00,824.8682,1419,1388.75,1469.25,4349.327
2023-02-19 14:00:00,537.7977,960.75,999.25,1005.5,2933.583
2023-02-19 15:00:00,216.0259,377.75,402,371,1144.72
2023-02-19 16:00:00,107.0467,187,199,185.75,565.8353
