Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-02-01 00:00:00,0,0,0,0,-8.128687
2023-02-01 01:00:00,0,0,0,0,-8.053234
2023-02-01 02:00:00,0,0,0,0,-7.97813
2023-02-01 03:00:00,0,0,0,0,-8.008354
2023-02-01 04:00:00,0,0,0,0,-8.236602
2023-02-01 05:00:00,0,0,0,0,-8.555968
2023-02-01 06:00:00,0,0,0,0,-8.693134
2023-02-01 07:00:00,1.998356,0.0991111,0,0,-8.703595
2023-02-01 08:00:00,20.93205,24.05063,34.02222,33.6791,68.5742
2023-02-01 09:00:00,59.436,116.681,128.245,117.7907,353.395
2023-02-01 10:00:00,83.60291,162.4669,172.3549,172.3985,463.2239
2023-02-01 11:00:00,155.718,309.3709,319.0937,321.5252,956.2379
2023-02-01 12:00:00,133.1516,266.1713,273.4077,272.14,889.0992
2023-02-01 13:00:00,108.9727,220.6051,218.83,211.394,581.64
2023-02-01 14:00:00,79.17802,147.2311,149.4922,139.2382,499.5906
2023-02-01 15:00:00,41.62434,49.5318,65.36201,50.14729,
2023-02-01 16:00:00,32.68378,28.28897,42.71875,35.82004,-10.14263
2023-02-01 17:00:00,4.833064,0.6053333,0,0.4039853,-10.16116
2023-02-01 18:00:00,0,0,0,0,-10.59915
2023-02-01 19:00:00,0,0,0,0,-9.575916
2023-02-01 20:00:00,0,0,0,0,-9.38291
2023-02-01 21:00:00,0,0,0,0,-9.655698
2023-02-01 22:00:00,0,0,0,0,-9.811436
2023-02-01 23:00:00,0,0,0,0,-9.82937
2023-02-02 00:00:00,0,0,0,0,-9.870726
2023-02-02 01:00:00,0,0,0,0,-9.898613
2023-02-02 02:00:00,0,0,0,0,-10.00854
2023-02-02 03:00:00,0,0,0,0,-9.892583
2023-02-02 04:00:00,0,0,0,0,-9.954324
2023-02-02 05:00:00,0,0,0,0,-9.974301
2023-02-02 06:00:00,0,0,0,0,-10.2325
2023-02-02 07:00:00,0.0942639,0,0,0,-9.879382
2023-02-02 08:00:00,14.83376,12.09267,13.66789,18.32676,11.91111
2023-02-02 09:00:00,43.37257,77.197,69.47795,77.57702,238.275
2023-02-02 10:00:00,37.59668,47.45644,52.666,58.4455,179.7219
2023-02-02 11:00:00,74.56815,138.0856,132.9464,139.3335,416.0008
2023-02-02 12:00:00,72.07729,152.8716,156.8024,157.455,383.1432
2023-02-02 13:00:00,116.7851,223.8859,221.0533,227.4761,639.1075
2023-02-02 14:00:00,54.18956,94.01688,91.39357,96.81604,299.6725
2023-02-02 15:00:00,58.50767,98.62848,101.9498,106.5918,267.5993
2023-02-02 16:00:00,37.01521,41.01138,41.46181,55.09214,121.6258
2023-02-02 17:00:00,4.278409,0.3988375,0,0,-9.484549
2023-02-02 18:00:00,0.00525,0,0,0,-9.336681
2023-02-02 19:00:00,0,0,0,0,-9.401771
2023-02-02 20:00:00,0,0,0,0,-9.534429
2023-02-02 21:00:00,0,0,0,0,-9.637135
2023-02-02 22:00:00,0,0,0,0,-9.768478
2023-02-02 23:00:00,0,0,0,0,-9.686129
2023-02-03 00:00:00,0,0,0,0,-9.733929
2023-02-03 01:00:00,0,0,0,0,-9.870011
2023-02-03 02:00:00,0,0,0,0,-9.913865
2023-02-03 03:00:00,0,0,0,0,-9.888806
2023-02-03 04:00:00,0,0,0,0,-9.809193
2023-02-03 05:00:00,0,0,0,0,-9.977685
2023-02-03 06:00:00,0,0,0,0,-9.904007
2023-02-03 07:00:00,2.237709,0.5067167,0.3801775,0.0003083333,-6.145574
2023-02-03 08:00:00,30.34378,44.00084,38.31641,45.91552,130.6261
2023-02-03 09:00:00,61.05414,114.1876,112.4838,114.1362,321.1006
2023-02-03 10:00:00,186.8057,373.426,381.7604,376.3253,1036.883
2023-02-03 11:00:00,445.5261,893.9329,880.6097,856.621,4869.1
2023-02-03 12:00:00,673.4752,1277.062,1286.095,1260.727,4039.724
2023-02-03 13:00:00,872.3671,1554.398,1562.614,1524.856,4785.358
2023-02-03 14:00:00,738.2039,1360.401,1364.092,1350.116,4335.009
2023-02-03 15:00:00,534.3163,968.617,986.998,993.9418,2503.842
2023-02-03 16:00:00,283.0909,445.5863,474.9753,499.9822,1522.031
2023-02-03 17:00:00,50.80906,31.77012,39.17129,40.15011,94.6778
2023-02-03 18:00:00,0.2162222,0,0,0,-9.280727
2023-02-03 19:00:00,0,0,0,0,-9.381108
2023-02-03 20:00:00,0,0,0,0,-9.851192
2023-02-03 21:00:00,0,0,0,0,-9.964082
2023-02-03 22:00:00,0,0,0,0,-10.02915
2023-02-03 23:00:00,0,0,0,0,-9.063227
2023-02-04 00:00:00,0,0,0,0,-9.48965
2023-02-04 01:00:00,0,0,0,0,-9.943579
2023-02-04 02:00:00,0,0,0,0,-9.838739
2023-02-04 03:00:00,0,0,0,0,-9.966873
2023-02-04 04:00:00,0,0,0,0,-10.1182
2023-02-04 05:00:00,0,0,0,0,-10.36736
2023-02-04 06:00:00,0,0,0,0,-10.6778
2023-02-04 07:00:00,72.04948,0,46.59158,41.68579,79.69721
2023-02-04 08:00:00,374.7806,0,586.9432,479.6855,1060.958
2023-02-04 09:00:00,614.0613,0,1246.762,1095.344,2319.11
2023-02-04 10:00:00,793.9587,0,1556.954,1460.923,2985.289
2023-02-04 11:00:00,900.2413,0,1660.234,1623.499,3279.267
2023-02-04 12:00:00,920.769,0,1667.517,1654.806,3304.543
2023-02-04 13:00:00,872.5574,0,1608.458,1573.182,3149.999
2023-02-04 14:00:00,733.4208,0,1370.11,1355.245,2677.848
2023-02-04 15:00:00,530.4808,12.83757,999.8815,1004.705,2000.81
2023-02-04 16:00:00,284.4923,0,484.3472,507.5972,989.9714
2023-02-04 17:00:00,44.38199,0,31.49711,37.6115,70.1702
2023-02-04 18:00:00,0.1006363,0,0,0,-8.463708
2023-02-04 19:00:00,0,0,0,0,-8.260385
2023-02-04 20:00:00,0,0,0,0,-8.518785
2023-02-04 21:00:00,0,0,0,0,-8.993306
2023-02-04 22:00:00,0,0,0,0,-9.131109
2023-02-04 23:00:00,0,0,0,0,-9.527521
2023-02-05 00:00:00,0,0,0,0,-9.609067
2023-02-05 01:00:00,0,0,0,0,-9.623096
2023-02-05 02:00:00,0,0,0,0,-9.736355
2023-02-05 03:00:00,0,0,0,0,-9.756919
