Cotten Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-02-01 00:00:00,0,0,0,0,0,0,0,-8.64557
2023-02-01 01:00:00,0,0,0,0,0,0,0,-8.62571
2023-02-01 02:00:00,0,0,0,0,0,0,0,-8.614339
2023-02-01 03:00:00,0,0,0,0,0,0,0,-8.603952
2023-02-01 04:00:00,0,0,0,0,0,0,0,-8.552619
2023-02-01 05:00:00,0,0,0,0,0,0,0,-8.578458
2023-02-01 06:00:00,0,0,0,0,0,0,0,-8.581814
2023-02-01 07:00:00,3.086586,0.4789073,0.470692,0.4909515,0.4695353,0.4497488,0.49,-5.717128
2023-02-01 08:00:00,40.798,37.32889,36.85109,37.0597,37.37734,36.37679,39.36797,219.8788
2023-02-01 09:00:00,71.60332,68.44756,66.57204,67.00558,66.72531,64.76702,66.96592,396.8685
2023-02-01 10:00:00,162.4077,144.739,138.2055,144.2663,145.7925,149.0251,145.4892,873.4822
2023-02-01 11:00:00,205.9821,184.9763,179.1091,183.5213,185.8358,192.3414,189.4259,1126.425
2023-02-01 12:00:00,147.3045,137.3829,134.3055,135.4775,135.9262,141.0286,139.6541,831.0069
2023-02-01 13:00:00,156.097,145.6933,142.2744,140.3852,137.941,144.6989,144.5319,867.597
2023-02-01 14:00:00,96.70605,94.68033,92.56669,93.51612,93.91587,98.12901,97.8678,569.0506
2023-02-01 15:00:00,61.06662,61.23246,60.08069,60.41412,60.86586,63.90447,63.91556,367.773
2023-02-01 16:00:00,29.06441,29.57829,28.99149,28.39671,28.07887,29.76587,29.76908,169.7948
2023-02-01 17:00:00,2.188083,1.05319,1.748099,1.76866,1.073959,1.899606,1.807958,1.106018
2023-02-01 18:00:00,0,0,0,0,0,0,0,-8.641269
2023-02-01 19:00:00,0,0,0,0,0,0,0,-8.712797
2023-02-01 20:00:00,0,0,0,0,0,0,0,-8.669921
2023-02-01 21:00:00,0,0,0,0,0,0,0,-8.685455
2023-02-01 22:00:00,0,0,0,0,0,0,0,-8.700304
2023-02-01 23:00:00,0,0,0,0,0,0,0,-8.780712
2023-02-02 00:00:00,0,0,0,0,0,0,0,-8.688603
2023-02-02 01:00:00,0,0,0,0,0,0,0,-8.633789
2023-02-02 02:00:00,0,0,0,0,0,0,0,-8.572573
2023-02-02 03:00:00,0,0,0,0,0,0,0,-8.573941
2023-02-02 04:00:00,0,0,0,0,0,0,0,-8.548483
2023-02-02 05:00:00,0,0,0,0,0,0,0,-8.590878
2023-02-02 06:00:00,0,0,0,0,0,0,0,-8.810078
2023-02-02 07:00:00,3.848784,2.72523,2.456018,2.192528,2.614906,0,2.526203,4.23356
2023-02-02 08:00:00,16.73914,15.99078,16.54534,15.944,15.85486,14.40934,17.32752,89.84546
2023-02-02 09:00:00,53.34406,55.36239,54.909,53.21769,54.41552,52.57494,56.52691,328.1419
2023-02-02 10:00:00,73.98791,72.35841,69.33549,73.31823,75.5817,76.85203,74.68701,441.2667
2023-02-02 11:00:00,76.02368,78.96252,77.95482,78.03503,79.41856,82.41833,80.15163,477.1484
2023-02-02 12:00:00,162.9075,154.5887,150.9882,152.0067,153.8286,160.0615,158.5883,939.0186
2023-02-02 13:00:00,110.4866,103.9124,102.6847,105.1605,109.5757,115.2066,115.5072,655.6379
2023-02-02 14:00:00,70.55358,69.59718,67.23882,69.11977,69.89465,70.20927,70.82272,416.1001
2023-02-02 15:00:00,70.11726,67.30412,64.79643,66.68338,65.70627,67.57213,65.61955,397.0375
2023-02-02 16:00:00,34.77548,33.76991,33.30145,32.59131,32.6865,33.76643,34.47353,196.3522
2023-02-02 17:00:00,3.967167,3.430665,3.416646,3.327353,3.299122,3.60309,3.646017,12.52414
2023-02-02 18:00:00,0,0,0,0,0,0,0,-8.666226
2023-02-02 19:00:00,0,0,0,0,0,0,0,-8.698596
2023-02-02 20:00:00,0,0,0,0,0,0,0,-8.754735
2023-02-02 21:00:00,0,0,0,0,0,0,0,-8.802865
2023-02-02 22:00:00,0,0,0,0,0,0,0,-8.788101
2023-02-02 23:00:00,0,0,0,0,0,0,0,-8.772
2023-02-03 00:00:00,0,0,0,0,0,0,0,-8.757255
2023-02-03 01:00:00,0,0,0,0,0,0,0,-8.79012
2023-02-03 02:00:00,0,0,0,0,0,0,0,-8.783726
2023-02-03 03:00:00,0,0,0,0,0,0,0,-8.761353
2023-02-03 04:00:00,0,0,0,0,0,0,0,-8.597076
2023-02-03 05:00:00,0,0,0,0,0,0,0,-8.869716
2023-02-03 06:00:00,0,0,0,0,0,0,0,-8.782622
2023-02-03 07:00:00,6.18608,4.618458,4.519307,4.517621,4.587843,3.94008,4.694894,18.79693
2023-02-03 08:00:00,33.25268,33.39795,32.41506,32.77918,32.90552,31.60422,33.86042,192.3438
2023-02-03 09:00:00,145.9779,131.7632,127.9843,129.7797,130.4138,125.3065,134.1639,784.1393
2023-02-03 10:00:00,400.9818,209.7296,332.2906,216.3932,216.7707,306.2271,213.1781,1468.943
2023-02-03 11:00:00,556.7996,536.8347,540.3297,526.0752,527.9,536.0264,545.9583,3262.443
2023-02-03 12:00:00,862.3607,773.0813,766.5466,776.8765,768.5328,778.0265,774.1489,4605.637
2023-02-03 13:00:00,918.6334,832.9273,832.9402,832.9545,832.8964,832.8916,832.85,4974.074
2023-02-03 14:00:00,809.9012,779.0282,770.3103,773.0126,788.7289,801.7213,801.7605,4696.196
2023-02-03 15:00:00,638.1878,601.5917,600.4919,604.4047,623.5045,589.0242,633.4549,3650.127
2023-02-03 16:00:00,400.2428,326.9562,331.7202,338.9823,360.9213,322.8208,360.9644,2049.304
2023-02-03 17:00:00,71.05524,49.86977,35.77367,48.56386,49.05712,35.8192,39.82018,254.1736
2023-02-03 18:00:00,0,0,0,0,0,0,0,-8.656194
2023-02-03 19:00:00,0,0,0,0,0,0,0,-8.723758
2023-02-03 20:00:00,0,0,0,0,0,0,0,-8.731041
2023-02-03 21:00:00,0,0,0,0,0,0,0,-8.821375
2023-02-03 22:00:00,0,0,0,0,0,0,0,-8.749752
2023-02-03 23:00:00,0,0,0,0,0,0,0,-8.808161
2023-02-04 00:00:00,0,0,0,0,0,0,0,-8.779617
2023-02-04 01:00:00,0,0,0,0,0,0,0,-8.78445
2023-02-04 02:00:00,0,0,0,0,0,0,0,-8.788835
2023-02-04 03:00:00,0,0,0,0,0,0,0,-8.80425
2023-02-04 04:00:00,0,0,0,0,0,0,0,-8.785206
2023-02-04 05:00:00,0,0,0,0,0,0,0,-8.760176
2023-02-04 06:00:00,0,0,0,0,0,0,0,-8.779942
2023-02-04 07:00:00,29.36699,12.8157,6.728041,18.7052,13.00628,15.24807,9.271099,68.32067
2023-02-04 08:00:00,274.3196,276.3107,213.9789,264.7683,266.5622,273.482,204.5346,1518.751
2023-02-04 09:00:00,531.5123,606.2413,557.7743,575.0862,569.0533,551.3578,551.0157,3441.085
2023-02-04 10:00:00,736.91,790.0756,762.6881,766.6707,766.4682,758.67,790.4056,4636.457
2023-02-04 11:00:00,877.9454,832.9614,832.9234,832.8696,833.1681,833.0187,833.0823,4980.613
2023-02-04 12:00:00,935.2571,832.9112,832.9521,832.9882,832.857,832.9382,832.9376,4972.991
2023-02-04 13:00:00,893.9935,828.2532,826.111,826.7009,829.4794,832.1646,832.6704,4948.155
2023-02-04 14:00:00,813.0792,783.2368,774.9259,778.7966,794.2725,795.2373,806.8578,4710.129
2023-02-04 15:00:00,639.0303,606.6832,604.2781,610.3412,630.7956,587.5901,637.4512,3679.882
2023-02-04 16:00:00,363.8881,305.9165,309.8224,318.0389,334.995,300.4169,334.0315,1911.469
2023-02-04 17:00:00,51.94825,34.11038,28.82296,34.8873,36.8123,29.4457,32.01156,187.2288
2023-02-04 18:00:00,0,0,0,0,0,0,0,-8.761823
2023-02-04 19:00:00,0,0,0,0,0,0,0,-8.718155
2023-02-04 20:00:00,0,0,0,0,0,0,0,-8.688174
2023-02-04 21:00:00,0,0,0,0,0,0,0,-8.736271
2023-02-04 22:00:00,0,0,0,0,0,0,0,-8.687656
2023-02-04 23:00:00,0,0,0,0,0,0,0,-8.647618
2023-02-05 00:00:00,0,0,0,0,0,0,0,-8.684648
2023-02-05 01:00:00,0,0,0,0,0,0,0,-8.727364
2023-02-05 02:00:00,0,0,0,0,0,0,0,-8.712546
2023-02-05 03:00:00,0,0,0,0,0,0,0,-8.710254
2023-02-05 04:00:00,0,0,0,0,0,0,0,-8.715243
2023-02-05 05:00:00,0,0,0,0,0,0,0,-8.786602
2023-02-05 06:00:00,0,0,0,0,0,0,0,-8.762172
2023-02-05 07:00:00,21.89722,10.01385,9.222153,9.242212,9.969017,9.605047,9.726294,49.95046
2023-02-05 08:00:00,140.8599,127.5116,121.7527,124.0831,124.0525,122.1187,127.0779,751.3595
2023-02-05 09:00:00,157.5414,146.7311,141.4599,142.7927,142.967,137.8955,146.5771,866.0032
2023-02-05 10:00:00,152.1768,141.6534,138.1763,138.7311,139.2289,134.3358,144.1847,842.9886
2023-02-05 11:00:00,201.7436,186.4945,181.4519,183.3844,184.1338,187.9338,189.4088,1121.573
2023-02-05 12:00:00,208.0504,187.9893,181.0525,186.0719,186.8905,192.0582,189.224,1132.837
2023-02-05 13:00:00,380.2874,341.6171,329.2718,336.0306,338.8367,348.6464,343.6409,2058.173
2023-02-05 14:00:00,414.319,381.6522,369.906,377.5446,384.0727,393.1545,388.9359,2307.834
2023-02-05 15:00:00,220.9166,195.1825,191.2927,190.3777,194.56,201.8298,201.2734,1183.27
2023-02-05 16:00:00,130.8337,107.2928,104.426,106.7144,108.4546,111.0788,110.025,648.7183
2023-02-05 17:00:00,37.57423,26.9213,25.6575,26.45739,26.52433,26.98766,26.73981,154.0018
2023-02-05 18:00:00,0,0,0,0,0,0,0,-8.624993
2023-02-05 19:00:00,0,0,0,0,0,0,0,-8.608042
2023-02-05 20:00:00,0,0,0,0,0,0,0,-8.623243
2023-02-05 21:00:00,0,0,0,0,0,0,0,-8.6766
2023-02-05 22:00:00,0,0,0,0,0,0,0,-8.635395
2023-02-05 23:00:00,0,0,0,0,0,0,0,-8.614033
2023-02-06 00:00:00,0,0,0,0,0,0,0,-8.597494
2023-02-06 01:00:00,0,0,0,0,0,0,0,-8.608315
2023-02-06 02:00:00,0,0,0,0,0,0,0,-8.591337
2023-02-06 03:00:00,0,0,0,0,0,0,0,-8.541788
2023-02-06 04:00:00,0,0,0,0,0,0,0,-8.516219
2023-02-06 05:00:00,0,0,0,0,0,0,0,-8.777332
2023-02-06 06:00:00,0,0,0,0,0,0,0,-8.66444
2023-02-06 07:00:00,29.71855,16.71723,12.02011,21.20761,20.84113,11.74104,15.57644,91.69053
2023-02-06 08:00:00,267.4852,271.3012,201.1292,261.0518,261.0251,265.5919,189.3808,1462.699
2023-02-06 09:00:00,527.0079,576.5342,533.7689,547.119,539.6356,520.6664,532.4186,3273.874
2023-02-06 10:00:00,734.1334,765.4321,738.1092,736.6797,734.3838,768.501,772.4296,4512.561
2023-02-06 11:00:00,876.0886,832.9155,830.2446,829.7791,830.9627,832.9678,832.9142,4967.718
2023-02-06 12:00:00,942.6021,832.9851,832.9551,832.9552,832.9734,833.0158,832.8865,4974.638
2023-02-06 13:00:00,928.1148,832.8893,832.8358,832.8328,832.9433,832.9197,832.9173,4973.391
