Red Oak Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-02-01 00:00:00,0,0,0,0,,0,0,-8.498034
2023-02-01 01:00:00,0,0,0,0,,0,0,-8.491516
2023-02-01 02:00:00,0,0,0,0,,0,0,-8.461381
2023-02-01 03:00:00,0,0,0,0,,0,0,-8.412573
2023-02-01 04:00:00,0,0,0,0,,0,0,-8.37466
2023-02-01 05:00:00,0,0,0,0,,0,0,-8.383622
2023-02-01 06:00:00,0,0,0,0,,0,0,-8.40423
2023-02-01 07:00:00,2.810153,0,0,0,,0,0,-8.451633
2023-02-01 08:00:00,27.22997,16.91798,17.24853,22.92443,,25.884,22.60419,122.4191
2023-02-01 09:00:00,131.0025,108.9198,111.8414,116.0363,,120.8674,117.2973,702.0153
2023-02-01 10:00:00,132.5735,119.4965,114.3823,109.7184,,123.3428,116.6064,705.5064
2023-02-01 11:00:00,114.0092,102.1447,106.5308,109.4876,,115.7823,112.1804,655.5462
2023-02-01 12:00:00,186.8893,160.1692,166.1344,173.4686,,177.3099,173.3141,1044.407
2023-02-01 13:00:00,74.11637,66.26342,67.97641,70.08819,,74.29741,71.26312,422.5321
2023-02-01 14:00:00,55.26046,51.37753,52.60574,55.21299,,57.64838,55.51162,326.3087
2023-02-01 15:00:00,85.91846,73.57675,74.00104,75.22961,,79.04899,76.42856,460.0533
2023-02-01 16:00:00,45.04435,37.13618,36.17755,36.74805,,39.77144,37.71129,221.9755
2023-02-01 17:00:00,7.020406,3.77485,3.823452,3.909358,,4.271287,4.079577,16.20014
2023-02-01 18:00:00,0,0,0,0,,0,0,-8.401038
2023-02-01 19:00:00,0,0,0,0,,0,0,-8.41225
2023-02-01 20:00:00,0,0,0,0,,0,0,-8.45183
2023-02-01 21:00:00,0,0,0,0,,0,0,-8.447383
2023-02-01 22:00:00,0,0,0,0,,0,0,-8.489464
2023-02-01 23:00:00,0,0,0,0,,0,0,-8.484505
2023-02-02 00:00:00,0,0,0,0,,0,0,-8.391082
2023-02-02 01:00:00,0,0,0,0,,0,0,-8.440604
2023-02-02 02:00:00,0,0,0,0,,0,0,-8.46042
2023-02-02 03:00:00,0,0,0,0,,0,0,-8.433017
2023-02-02 04:00:00,0,0,0,0,,0,0,-8.394637
2023-02-02 05:00:00,0,0,0,0,,0,0,-8.360851
2023-02-02 06:00:00,0,0,0,0,,0,0,-8.419889
2023-02-02 07:00:00,8.679825,3.36895,3.514075,3.772847,,3.7721,3.65897,13.83243
2023-02-02 08:00:00,30.61801,25.78613,26.55969,26.55387,,27.87415,27.78926,160.717
2023-02-02 09:00:00,71.85828,63.50531,66.2759,67.91534,,71.84096,69.24915,411.7036
2023-02-02 10:00:00,81.27962,75.48589,77.42283,82.17094,,83.40465,80.48544,482.512
2023-02-02 11:00:00,79.34914,74.93449,77.32329,80.56283,,83.05614,80.51665,478.9085
2023-02-02 12:00:00,175.0714,148.7422,152.5477,166.3488,,168.3699,162.6939,967.803
2023-02-02 13:00:00,146.9465,118.6283,126.5132,131.0502,,139.5811,134.6411,802.8776
2023-02-02 14:00:00,77.37817,69.52499,69.93463,69.74944,,76.189,72.48311,432.5512
2023-02-02 15:00:00,44.28773,40.57135,42.97676,44.97896,,46.0691,44.85194,264.8815
2023-02-02 16:00:00,23.28825,20.3371,21.42139,23.10605,,23.00686,22.12684,127.5511
2023-02-02 17:00:00,3.071056,0.9460368,0.9742425,1.752154,,1.595199,1.492481,-0.9677675
2023-02-02 18:00:00,0,0,0,0,,0,0,-8.511194
2023-02-02 19:00:00,0,0,0,0,,0,0,-8.507424
2023-02-02 20:00:00,0,0,0,0,,0,0,-8.474017
2023-02-02 21:00:00,0,0,0,0,,0,0,-8.496077
2023-02-02 22:00:00,0,0,0,0,,0,0,-8.576075
2023-02-02 23:00:00,0,0,0,0,,0,0,-8.444333
2023-02-03 00:00:00,0,0,0,0,,0,0,-8.47976
2023-02-03 01:00:00,0,0,0,0,,0,0,-8.523823
2023-02-03 02:00:00,0,0,0,0,,0,0,-8.547565
2023-02-03 03:00:00,0,0,0,0,,0,0,-8.481838
2023-02-03 04:00:00,0,0,0,0,,0,0,-8.388193
2023-02-03 05:00:00,0.08407785,0,0,0,,0,0,-8.52097
2023-02-03 06:00:00,0.08714315,0,0,0,,0,0,-8.444018
2023-02-03 07:00:00,7.209867,2.375478,2.470701,2.591652,,2.696278,2.575665,7.284708
2023-02-03 08:00:00,52.81982,46.21104,47.6997,48.30874,,51.22319,49.56468,292.7776
2023-02-03 09:00:00,114.2905,98.87353,101.8736,100.6998,,109.012,105.8255,633.8108
2023-02-03 10:00:00,255.5728,219.0237,225.181,227.8874,,239.7815,233.1763,1407.616
2023-02-03 11:00:00,547.1154,492.071,499.2778,475.7745,,474.8574,485.1109,3079.597
2023-02-03 12:00:00,554.5491,506.8434,502.1057,560.5084,,585.2011,580.564,3197.726
2023-02-03 13:00:00,866.158,821.7416,829.1984,829.5923,,831.9099,833.4976,4979.038
2023-02-03 14:00:00,740.1192,722.5209,750.0165,775.3031,,797.8985,783.795,4624.359
2023-02-03 15:00:00,544.6689,535.2582,553.4804,583.379,,601.832,590.6362,3470.813
2023-02-03 16:00:00,297.8948,208.0518,213.2523,266.0167,,255.5234,258.752,1461.465
2023-02-03 17:00:00,38.08685,18.43245,20.23661,25.53779,,24.46276,24.17389,128.3698
2023-02-03 18:00:00,0,0,0,0,,0,0,-8.368011
2023-02-03 19:00:00,0,0,0,0,,0,0,-8.403364
2023-02-03 20:00:00,0,0,0,0,,0,0,-8.410172
2023-02-03 21:00:00,0,0,0,0,,0,0,-8.418175
2023-02-03 22:00:00,0,0,0,0,,0,0,-8.409573
2023-02-03 23:00:00,0,0,0,0,,0,0,-8.456552
2023-02-04 00:00:00,0,0,0,0,,0,0,-8.434213
2023-02-04 01:00:00,0,0,0,0,,0,0,-8.395409
2023-02-04 02:00:00,0,0,0,0,,0,0,-8.37675
2023-02-04 03:00:00,0,0,0,0,,0,0,-8.420762
2023-02-04 04:00:00,0,0,0,0,,0,0,-8.448382
2023-02-04 05:00:00,0,0,0,0,,0,0,-8.445595
2023-02-04 06:00:00,0,0,0,0,,0,0,-8.462644
2023-02-04 07:00:00,32.10523,18.89223,30.69873,30.93535,,30.6884,27.78019,168.23
2023-02-04 08:00:00,339.4148,274.2966,318.9563,308.801,,330.3208,305.8647,1891.47
2023-02-04 09:00:00,585.4327,585.0005,614.5888,616.3049,,651.1841,627.6265,3768.769
2023-02-04 10:00:00,765.0907,772.2425,789.9067,793.5344,,817.6111,802.8327,4803.871
2023-02-04 11:00:00,873.2686,831.0289,832.7021,831.3016,,832.8644,832.8396,4998.513
2023-02-04 12:00:00,911.4355,832.9169,833.0192,832.8483,,833.0581,832.9399,4996.155
2023-02-04 13:00:00,852.8311,819.5538,828.2569,832.8413,,832.8883,832.8516,4977.059
2023-02-04 14:00:00,714.7916,706.3031,730.9993,762.5177,,780.5115,767.1572,4517.848
2023-02-04 15:00:00,526.6414,522.809,544.9177,575.4496,,590.2584,579.4658,3425.382
2023-02-04 16:00:00,264.3865,206.0812,209.112,259.3949,,250.0585,253.8002,1429.593
2023-02-04 17:00:00,38.49393,22.70804,24.47845,29.53036,,29.09092,28.47018,154.5346
2023-02-04 18:00:00,0,0,0,0,,0,0,-8.4589
2023-02-04 19:00:00,0,0,0,0,,0,0,-8.383979
2023-02-04 20:00:00,0,0,0,0,,0,0,-8.353161
2023-02-04 21:00:00,0,0,0,0,,0,0,-8.384267
2023-02-04 22:00:00,0,0,0,0,,0,0,-8.464582
2023-02-04 23:00:00,0,0,0,0,,0,0,-8.472623
2023-02-05 00:00:00,0,0,0,0,,0,0,-8.450477
2023-02-05 01:00:00,0,0,0,0,,0,0,-8.495115
2023-02-05 02:00:00,0,0,0,0,,0,0,-8.504272
2023-02-05 03:00:00,0,0,0,0,,0,0,-8.511032
2023-02-05 04:00:00,0,0,0,0,,0,0,-8.490208
2023-02-05 05:00:00,0,0,0,0,,0,0,-8.448268
2023-02-05 06:00:00,0,0,0,0,,0,0,-8.394399
2023-02-05 07:00:00,26.51424,3.822888,12.24554,10.36072,,13.49742,12.63916,66.75936
2023-02-05 08:00:00,149.5518,122.7127,127.5228,130.7068,,136.4593,131.6327,788.8354
2023-02-05 09:00:00,318.9278,275.4688,292.5914,293.7714,,307.9321,298.996,1811.583
2023-02-05 10:00:00,352.3228,311.8885,321.1242,322.7093,,345.0883,333.3074,2002.994
2023-02-05 11:00:00,248.9347,215.1505,220.996,226.1368,,237.881,230.3659,1380.402
2023-02-05 12:00:00,238.4104,209.7622,214.4509,219.3504,,227.2091,220.2386,1337.751
2023-02-05 13:00:00,187.7072,169.8601,174.2656,178.338,,187.1356,181.1866,1088.016
2023-02-05 14:00:00,145.5804,132.175,133.9788,137.4795,,142.4661,137.8643,829.6513
2023-02-05 15:00:00,104.6267,91.04979,94.36351,95.68226,,100.8047,97.64738,582.7806
2023-02-05 16:00:00,33.43784,27.68515,30.14972,30.79435,,32.26244,31.22233,178.9906
2023-02-05 17:00:00,7.72644,4.186584,4.478709,4.630111,,4.770818,4.650146,20.18384
2023-02-05 18:00:00,0,0,0,0,,0,0,-8.502582
2023-02-05 19:00:00,0,0,0,0,,0,0,-8.527626
2023-02-05 20:00:00,0,0,0,0,,0,0,-8.412237
2023-02-05 21:00:00,0,0,0,0,,0,0,-8.418939
2023-02-05 22:00:00,0,0,0,0,,0,0,-8.386459
2023-02-05 23:00:00,0,0,0,0,,0,0,-8.378754
2023-02-06 00:00:00,0,0,0,0,,0,0,-8.405478
2023-02-06 01:00:00,0,0,0,0,,0,0,-8.410146
2023-02-06 02:00:00,0,0,0,0,,0,0,-8.418721
2023-02-06 03:00:00,0,0,0,0,,0,0,-8.36895
2023-02-06 04:00:00,0,0,0,0,,0,0,-8.376166
2023-02-06 05:00:00,0,0,0,0,,0,0,-8.440258
2023-02-06 06:00:00,0,0,0,0,,0,0,-8.423784
2023-02-06 07:00:00,37.90411,19.26959,28.02271,28.07473,,28.30311,26.59477,154.3906
2023-02-06 08:00:00,329.8327,264.9067,306.5022,292.7955,,315.8536,294.831,1816.192
2023-02-06 09:00:00,570.7802,547.7878,574.0503,573.2885,,608.1768,584.3158,3514.731
2023-02-06 10:00:00,754.668,732.0027,751.6393,757.0815,,793.4976,768.3251,4590.93
2023-02-06 11:00:00,873.1926,824.0634,831.6583,832.6138,,833.0835,832.788,4988.817
2023-02-06 12:00:00,917.0184,832.8442,819.8644,832.9621,,832.9557,833.0202,4934.036
2023-02-06 13:00:00,868.6784,815.6265,827.0892,832.4956,,832.8007,832.9225,4969.616
2023-02-06 14:00:00,738.6506,693.2916,726.2553,753.1965,,779.5045,763.4068,4482.592
2023-02-06 15:00:00,539.7433,515.6748,534.6376,561.3103,,581.0663,569.9552,3351.469
2023-02-06 16:00:00,291.2614,217.603,224.9146,273.5829,,264.7375,267.4051,1513.184
2023-02-06 17:00:00,40.62596,22.0881,23.02188,28.58042,,27.67396,27.15405,143.5631
2023-02-06 18:00:00,0,0,0,0,,0,0,-8.477138
2023-02-06 19:00:00,0,0,0,0,,0,0,-8.472949
2023-02-06 20:00:00,0,0,0,0,,0,0,-8.422014
2023-02-06 21:00:00,0,0,0,0,,0,0,-8.43646
2023-02-06 22:00:00,0,0,0,0,,0,0,-8.52556
