Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-02-05 04:00:00,0,0,0,0,-7.083628
2023-02-05 05:00:00,0.05626825,0,0,0,-7.083499
2023-02-05 06:00:00,0,0,0,0,-7.073628
2023-02-05 07:00:00,26.59373,33,32.5,32.25,89.47342
2023-02-05 08:00:00,90.24686,152.25,152.5,152.5,454.1267
2023-02-05 09:00:00,166.3813,305,304.25,304,915.259
2023-02-05 10:00:00,106.5546,205.25,205.5,205.5,629.6401
2023-02-05 11:00:00,153.4149,289.75,290.75,291,871.5893
2023-02-05 12:00:00,210.604,394.25,397.75,401.75,1198.488
2023-02-05 13:00:00,138.0069,257.75,260.5,260,779.7225
2023-02-05 14:00:00,103.804,196.5,196,196.25,589.1418
2023-02-05 15:00:00,96.73007,178,179,179,536.7336
2023-02-05 16:00:00,78.62804,130,131.5,131.25,392.0603
2023-02-05 17:00:00,18.80943,22.75,23,23.5,65.48093
2023-02-05 18:00:00,0.00529428,0,0,0,-7.01786
2023-02-05 19:00:00,0,0,0,0,-7.010147
2023-02-05 20:00:00,0,0,0,0,-7.017805
2023-02-05 21:00:00,0,0,0,0,-7.039879
2023-02-05 22:00:00,0,0,0,0,-6.998923
2023-02-05 23:00:00,0,0,0,0,-6.969879
2023-02-06 00:00:00,0,0,0,0,-6.953356
2023-02-06 01:00:00,0,0,0,0,-6.96329
2023-02-06 02:00:00,0,0,0,0,-6.977199
2023-02-06 03:00:00,0,0,0,0,-6.944417
2023-02-06 04:00:00,0,0,0,0,-6.925666
2023-02-06 05:00:00,0,0,0,0,-6.975721
2023-02-06 06:00:00,0,0,0,0,-6.952657
2023-02-06 07:00:00,61.20344,51.25,65.5,50.75,160.111
2023-02-06 08:00:00,309.6214,609.75,604.5,541.5,1754.94
2023-02-06 09:00:00,558.9744,1159.5,1146.5,1165.5,3476.483
2023-02-06 10:00:00,756.3284,1524.25,1521.25,1545.5,4592.393
2023-02-06 11:00:00,881.3505,1666,1666,1666,4997.917
2023-02-06 12:00:00,925.2512,1666,1666,1666,4997.816
2023-02-06 13:00:00,886.7668,1664,1662.5,1665,4991.001
2023-02-06 14:00:00,769.5533,1503,1502.5,1518.75,4533.875
2023-02-06 15:00:00,579.5399,1118.25,1145,1144.25,3429.969
2023-02-06 16:00:00,330.8976,586.75,635,590.25,1829.704
2023-02-06 17:00:00,59.06208,72.25,81.75,64,219.3642
2023-02-06 18:00:00,0,0,0,0,-6.941017
2023-02-06 19:00:00,0,0,0,0,-6.962823
2023-02-06 20:00:00,0,0,0,0,-6.959401
2023-02-06 21:00:00,0,0,0,0,-6.968731
2023-02-06 22:00:00,0,0,0,0,-7.012704
2023-02-06 23:00:00,0,0,0,0,-7.03595
2023-02-07 00:00:00,0,0,0,0,-7.048983
2023-02-07 01:00:00,0,0,0,0,-7.013259
2023-02-07 02:00:00,0,0,0,0,-6.985147
2023-02-07 03:00:00,0,0,0,0,-7.035861
2023-02-07 04:00:00,0,0,0,0,-7.022391
2023-02-07 05:00:00,0,0,0,0,-7.001425
2023-02-07 06:00:00,0.01125365,0,0,0,-7.054899
2023-02-07 07:00:00,70.15047,68.25,88.75,71,220.7357
2023-02-07 08:00:00,341.9651,614.25,613.5,561.5,1818.807
2023-02-07 09:00:00,507.5599,1031.5,1017.5,1024.25,3100.196
2023-02-07 10:00:00,726.7564,1425.75,1413,1426.75,4326.346
2023-02-07 11:00:00,838.9271,1589,1582.5,1586.5,4727.919
2023-02-07 12:00:00,923.2587,1664,1661.75,1659.25,4987.836
2023-02-07 13:00:00,879.9871,1653.5,1649.75,1649.5,4941.532
2023-02-07 14:00:00,751.4079,1449.25,1444.5,1450,4356.094
2023-02-07 15:00:00,540.0779,1047.25,1058.75,1071.75,3159.162
2023-02-07 16:00:00,318.6397,549,593,1013,1738.062
2023-02-07 17:00:00,52.65687,71,79.75,208.75,218.1897
2023-02-07 18:00:00,0,0,0,0,-6.938441
2023-02-07 19:00:00,0,0,0,0,-6.956333
2023-02-07 20:00:00,0,0,0,0,-6.933131
2023-02-07 21:00:00,0,0,0,0,-6.94946
2023-02-07 22:00:00,0,0,0,0,-7.008808
2023-02-07 23:00:00,0,0,0,0,-7.033827
2023-02-08 00:00:00,0,0,0,0,-7.020864
2023-02-08 01:00:00,0,0,0,0,-7.046833
2023-02-08 02:00:00,0,0,0,0,-7.042656
2023-02-08 03:00:00,0,0,0,0,-7.025006
2023-02-08 04:00:00,0,0,0,0,-6.974658
2023-02-08 05:00:00,0,0,0,0,-6.955786
2023-02-08 06:00:00,0,0,0,0,-6.969894
2023-02-08 07:00:00,44.14114,58.25,61.25,57.5,168.9561
2023-02-08 08:00:00,225.0199,421.25,425,402,1238.557
2023-02-08 09:00:00,474.7845,984,976.75,979.25,2906.55
2023-02-08 10:00:00,656.334,1279.5,1284.5,1290.25,3867.864
2023-02-08 11:00:00,829.3937,1554,1560.25,1565.5,4681.443
2023-02-08 12:00:00,821.2245,1532,1520,1523.75,4667.709
2023-02-08 13:00:00,704.6859,1314,1309.5,1306,3948.113
2023-02-08 14:00:00,642.2991,1218.75,1225.75,1221.25,3644.383
2023-02-08 15:00:00,525.0101,994.75,1016,1011.25,3027.696
2023-02-08 16:00:00,343.3987,589.75,631.25,595,1831.048
2023-02-08 17:00:00,61.24231,83.5,92.5,78.75,255.7958
2023-02-08 18:00:00,0,0,0,0,-6.881406
2023-02-08 19:00:00,0,0,0,0,-6.924797
2023-02-08 20:00:00,0,0,0,0,-6.968555
2023-02-08 21:00:00,0,0,0,0,-6.9929
2023-02-08 22:00:00,0,0,0,0,-7.025874
2023-02-08 23:00:00,0,0,0,0,-7.033473
2023-02-09 00:00:00,0,0,0,0,-7.023469
2023-02-09 01:00:00,0,0,0,0,-7.028541
2023-02-09 02:00:00,0,0,0,0,-7.0228
2023-02-09 03:00:00,0,0,0,0,-6.989697
2023-02-09 04:00:00,0,0,0,0,-6.91993
2023-02-09 05:00:00,0,0,0,0,-6.887814
2023-02-09 06:00:00,0,0,0,0,-6.925787
2023-02-09 07:00:00,64.02329,66.75,81,68.75,209.8082
2023-02-09 08:00:00,262.6229,437.5,441,413.75,1303.244
2023-02-09 09:00:00,425.8466,840,841.75,852,2545.599
2023-02-09 10:00:00,616.3043,1159,1183.5,1197,3473.225
2023-02-09 11:00:00,410.6974,698.75,704.25,708.25,2151.837
2023-02-09 12:00:00,474.9067,856.75,929.75,677,2579.383
2023-02-09 13:00:00,517.3803,997.75,1013.5,677,2993.295
2023-02-09 14:00:00,559.9083,1048.5,1048,677,2990.347
2023-02-09 15:00:00,274.0348,475,508.25,463.5,1449.374
2023-02-09 16:00:00,150.747,244.5,247.25,243.25,743.6727
2023-02-09 17:00:00,32.41283,47.25,48.5,47.5,140.6914
2023-02-09 18:00:00,0,0,0,0,-6.881239
2023-02-09 19:00:00,0,0,0,0,-6.936452
2023-02-09 20:00:00,0,0,0,0,-6.958886
2023-02-09 21:00:00,0,0,0,0,-7.015527
2023-02-09 22:00:00,0,0,0,0,-7.026954
2023-02-09 23:00:00,0,0,0,0,-7.003844
2023-02-10 00:00:00,0,0,0,0,-7.001687
2023-02-10 01:00:00,0,0,0,0,-6.958788
2023-02-10 02:00:00,0,0,0,0,-6.976601
2023-02-10 03:00:00,0,0,0,0,-6.978645
2023-02-10 04:00:00,0,0,0,0,-6.951842
2023-02-10 05:00:00,0,0,0,0,-6.896563
2023-02-10 06:00:00,0,0,0,0,-6.851295
2023-02-10 07:00:00,16.65994,22.5,14,22.75,51.92887
2023-02-10 08:00:00,221.9236,418.75,413.5,395.75,1228.096
2023-02-10 09:00:00,454.9044,888.5,882.75,879,2704.446
2023-02-10 10:00:00,696.4382,1377.25,1395.25,1414.75,4028.051
2023-02-10 11:00:00,603.2451,1008.75,1008.75,1047,3159.03
2023-02-10 12:00:00,557.435,978.5,954.5,920.75,2829.097
2023-02-10 13:00:00,391.1348,667,682.75,710,2031.392
2023-02-10 14:00:00,269.3027,461.25,461.25,466.5,1400.632
2023-02-10 15:00:00,179.5302,311.75,312.5,314.5,946.9462
2023-02-10 16:00:00,56.76096,101.5,101,101.25,304.3448
2023-02-10 17:00:00,7.048658,11.5,11.5,11.25,29.41388
2023-02-10 18:00:00,0,0,0,0,-6.887812
2023-02-10 19:00:00,0,0,0,0,-6.932723
2023-02-10 20:00:00,0,0,0,0,-6.993456
2023-02-10 21:00:00,0,0,0,0,-7.026636
2023-02-10 22:00:00,0,0,0,0,-7.00315
2023-02-10 23:00:00,0,0,0,0,-7.013171
2023-02-11 00:00:00,0.3184984,0,0,0,-7.018129
2023-02-11 01:00:00,0.0458823,0,0,0,-6.99447
2023-02-11 02:00:00,0.08215068,0,0,0,-7.002564
2023-02-11 03:00:00,0,0,0,0,-6.954933
2023-02-11 04:00:00,0,0,0,0,-6.943401
2023-02-11 05:00:00,0,0,0,0,-6.914071
2023-02-11 06:00:00,0,0,0,0,-6.871533
2023-02-11 07:00:00,5.143548,11.5,11.75,11.5,28.21749
2023-02-11 08:00:00,41.98875,91,91.25,91.25,269.9511
2023-02-11 09:00:00,144.2726,270.25,271,273,812.9404
2023-02-11 10:00:00,205.5282,373.25,374,375.5,1129.378
2023-02-11 11:00:00,396.4419,720.25,724,730.25,2198.122
2023-02-11 12:00:00,269.6791,480,480.75,480.5,1444.71
2023-02-11 13:00:00,262.2764,469.75,472.75,475.25,1421.962
2023-02-11 14:00:00,271.6784,474,474.25,473.75,1437.041
2023-02-11 15:00:00,106.9259,191,190.5,190.75,575.1188
2023-02-11 16:00:00,18.89365,36.25,36,36.5,105.8356
2023-02-11 17:00:00,0.08466797,3.5,3.25,3,4.562876
2023-02-11 18:00:00,0,0,0,0,-6.978987
2023-02-11 19:00:00,0,0,0,0,-6.985759
2023-02-11 20:00:00,0,0,0,0,-6.985056
2023-02-11 21:00:00,0,0,0,0,-7.001112
2023-02-11 22:00:00,0,0,0,0,-7.051946
2023-02-11 23:00:00,0,0,0,0,-7.046217
2023-02-12 00:00:00,0,0,0,0,-7.06231
2023-02-12 01:00:00,0,0,0,0,-7.053851
2023-02-12 02:00:00,0,0,0,0,-7.052205
2023-02-12 03:00:00,0,0,0,0,-7.019242
2023-02-12 04:00:00,0,0,0,0,-6.989974
2023-02-12 05:00:00,0,0,0,0,-6.985254
2023-02-12 06:00:00,0,0,0,0,-6.947359
2023-02-12 07:00:00,3.134268,4,3.75,4,5.530276
2023-02-12 08:00:00,20.69758,37.75,37.5,37,103.5053
2023-02-12 09:00:00,196.5488,365.75,376.25,362,1149.573
2023-02-12 10:00:00,438.6721,869,834,839,2514.495
2023-02-12 11:00:00,382.3629,717.75,702.5,709.75,2119.923
2023-02-12 12:00:00,220.5674,389.25,395.25,394,1183.506
2023-02-12 13:00:00,184.7328,331.75,335.25,343.25,1012.676
2023-02-12 14:00:00,171.459,311.25,309.75,306.5,929.5204
2023-02-12 15:00:00,131.5389,235.25,234.5,234.25,708.4295
2023-02-12 16:00:00,38.28078,72.25,73,74.5,219.7852
2023-02-12 17:00:00,6.953392,14.25,14.5,14.25,37.77261
2023-02-12 18:00:00,0,0,0,0,-7.019528
2023-02-12 19:00:00,0,0,0,0,-7.033142
2023-02-12 20:00:00,0,0,0,0,-7.005681
2023-02-12 21:00:00,0,0,0,0,-6.998057
2023-02-12 22:00:00,0,0,0,0,-7.024831
2023-02-12 23:00:00,0,0,0,0,-7.061312
2023-02-13 00:00:00,0,0,0,0,-7.063178
2023-02-13 01:00:00,0,0,0,0,-7.096947
2023-02-13 02:00:00,0,0,0,0,-7.104115
2023-02-13 03:00:00,0,0,0,0,-7.067151
2023-02-13 04:00:00,0,0,0,0,-6.999373
2023-02-13 05:00:00,0,0,0,0,-7.013228
2023-02-13 06:00:00,0,0,0,0,-7.085258
2023-02-13 07:00:00,85.34637,90,113.75,83.75,278.8801
2023-02-13 08:00:00,353.2347,715.5,705.25,642.25,2064.986
2023-02-13 09:00:00,602.9935,1236.75,1225.75,1242.5,3709.371
2023-02-13 10:00:00,798.062,1583.25,1584.75,1596.25,4763.945
2023-02-13 11:00:00,924.7979,1666,1666,1666,4998.974
2023-02-13 12:00:00,969.2965,1666,1666,1665.75,4998.396
2023-02-13 13:00:00,926.9168,1666,1666,1665.75,4997.208
2023-02-13 14:00:00,804.9941,1541.75,1544.5,1549,4643.411
2023-02-13 15:00:00,607.784,1163.5,1189,1184.75,3555.369
2023-02-13 16:00:00,357.6598,641.5,690.5,651.25,2002.433
2023-02-13 17:00:00,76.16066,114.5,134.75,105.25,358.8262
2023-02-13 18:00:00,0,0,0,0,-6.643882
2023-02-13 19:00:00,0,0,0,0,-6.939113
2023-02-13 20:00:00,0,0,0,0,-6.980311
2023-02-13 21:00:00,0,0,0,0,-6.981284
2023-02-13 22:00:00,0,0,0,0,-7.01475
2023-02-13 23:00:00,0,0,0,0,-7.044871
2023-02-14 00:00:00,0,0,0,0,-7.028821
2023-02-14 01:00:00,0,0,0,0,-7.020125
2023-02-14 02:00:00,0,0,0,0,-7.012273
2023-02-14 03:00:00,0,0,0,0,-6.979505
2023-02-14 04:00:00,0,0,0,0,-6.98983
2023-02-14 05:00:00,0,0,0,0,-6.993297
2023-02-14 06:00:00,0.00507821,0,0,0,-6.935885
2023-02-14 07:00:00,91.20079,103,127.5,94.5,316.3157
2023-02-14 08:00:00,349.3737,726.25,711.75,650.25,2090.402
2023-02-14 09:00:00,592.7142,1234.75,1222.75,1237,3663.68
2023-02-14 10:00:00,799.0717,1566.75,1561,1575.25,4699.54
2023-02-14 11:00:00,924.4667,1666,1665.75,1666,4997.777
2023-02-14 12:00:00,968.6429,1666,1665.75,1666.25,4996.877
2023-02-14 13:00:00,909.7286,1652,1650.25,1655.5,4928.908
2023-02-14 14:00:00,781.2471,1468,1471.75,1485.25,4432.418
2023-02-14 15:00:00,584.595,1087.25,1106.25,1102.75,3341.663
2023-02-14 16:00:00,287.9148,516.25,548.25,526.5,1591.979
2023-02-14 17:00:00,63.13513,99.25,111.25,97,308.8366
2023-02-14 18:00:00,0,0,0,0,-6.893818
2023-02-14 19:00:00,0,0,0,0,-6.921107
2023-02-14 20:00:00,0,0,0,0,-6.952957
2023-02-14 21:00:00,0,0,0,0,-6.974878
2023-02-14 22:00:00,0,0,0,0,-7.005052
2023-02-14 23:00:00,0,0,0,0,-6.984818
2023-02-15 00:00:00,0,0,0,0,-6.970185
2023-02-15 01:00:00,0,0,0,0,-6.975506
2023-02-15 02:00:00,0,0,0,0,-6.949787
2023-02-15 03:00:00,0,0,0,0,-6.92494
2023-02-15 04:00:00,0,0,0,0,-6.931716
2023-02-15 05:00:00,0,0,0,0,-6.962842
2023-02-15 06:00:00,0.01303292,0,0,0,-6.947577
2023-02-15 07:00:00,77.71546,106,117.25,100,314.8216
2023-02-15 08:00:00,249.2807,473.5,473,447,1356.845
2023-02-15 09:00:00,492.634,985.75,916.75,865.5,2921.356
2023-02-15 10:00:00,726.8688,1404.5,1428.25,1451.5,4250.09
2023-02-15 11:00:00,820.2648,1587.5,1579.25,1581.25,4722.578
2023-02-15 12:00:00,837.5632,1440.25,1428,1506.5,4367.514
2023-02-15 13:00:00,709.6832,1332.5,1287,1293.5,3669.886
2023-02-15 14:00:00,705.0464,1347.25,1343.25,1340.5,3997.534
2023-02-15 15:00:00,376.8979,684.75,689.75,685.5,2087.616
2023-02-15 16:00:00,171.8813,289.75,293.5,292,886.9792
2023-02-15 17:00:00,61.67117,93,97.75,93.25,287.3179
2023-02-15 18:00:00,0,0,0,0,-6.945976
2023-02-15 19:00:00,0,0,0,0,-7.020411
2023-02-15 20:00:00,0,0,0,0,-7.027585
2023-02-15 21:00:00,0,0,0,0,-7.011723
2023-02-15 22:00:00,0,0,0,0,-7.010728
2023-02-15 23:00:00,0,0,0,0,-7.022294
2023-02-16 00:00:00,0,0,0,0,-7.026683
2023-02-16 01:00:00,0,0,0,0,-6.988994
2023-02-16 02:00:00,0,0,0,0,-7.008052
2023-02-16 03:00:00,0,0,0,0,-7.013936
2023-02-16 04:00:00,0,0,0,0,-6.998775
2023-02-16 05:00:00,0,0,0,0,-6.908389
2023-02-16 06:00:00,0.07571075,0,0,0,-6.738221
2023-02-16 07:00:00,49.7972,78,78.5,75,223.9785
2023-02-16 08:00:00,313.1731,574,569.75,536,1686.89
2023-02-16 09:00:00,481.6555,911.25,945.75,936,2716.904
2023-02-16 10:00:00,618.9415,1189.25,1147.75,1146.5,3548.652
2023-02-16 11:00:00,454.3745,792.25,769.25,739.5,2311.754
2023-02-16 12:00:00,728.8111,1190.25,1212.5,1208,3400.631
2023-02-16 13:00:00,684.265,1125.5,1151.25,1241,3539.623
2023-02-16 14:00:00,489.6083,881.5,859,811.75,2584.161
2023-02-16 15:00:00,386.836,698.75,718.25,694.75,2131.488
2023-02-16 16:00:00,280.3949,487.25,505.25,492,1524.155
2023-02-16 17:00:00,67.92154,101,111.75,100.5,312.1746
2023-02-16 18:00:00,0,0,0,0,-6.909678
2023-02-16 19:00:00,0,0,0,0,-6.918012
2023-02-16 20:00:00,0,0,0,0,-6.891372
2023-02-16 21:00:00,0,0,0,0,-6.906483
2023-02-16 22:00:00,0,0,0,0,-6.940198
2023-02-16 23:00:00,0,0,0,0,-6.989785
2023-02-17 00:00:00,0,0,0,0,-7.000192
2023-02-17 01:00:00,0,0,0,0,-6.97409
2023-02-17 02:00:00,0,0,0,0,-6.975404
2023-02-17 03:00:00,0,0,0,0,-6.983695
2023-02-17 04:00:00,0,0,0,0,-6.967802
2023-02-17 05:00:00,0,0,0,0,-6.884869
2023-02-17 06:00:00,0,0,0,0,-6.824946
2023-02-17 07:00:00,33.61008,50.5,52,51,147.9434
2023-02-17 08:00:00,183.9299,313.25,312,306.25,932.4263
2023-02-17 09:00:00,170.1339,309,319.5,324,941.5334
2023-02-17 10:00:00,99.72715,184,183.5,183.75,553.3543
2023-02-17 11:00:00,91.08885,171.5,170.5,168.5,505.97
2023-02-17 12:00:00,80.91088,154.75,154,154,465.0856
2023-02-17 13:00:00,91.35124,170.5,171.75,171.5,509.9135
2023-02-17 14:00:00,76.87313,141.5,143,143.25,424.056
2023-02-17 15:00:00,83.13154,148.5,148.5,148.5,444.3883
2023-02-17 16:00:00,95.38314,154.25,160,159.5,461.0174
2023-02-17 17:00:00,56.10448,86.25,90,86.5,260.0742
2023-02-17 18:00:00,0.010472,0,0,0,-6.670942
2023-02-17 19:00:00,0,0,0,0,-6.954179
2023-02-17 20:00:00,0,0,0,0,-6.968461
2023-02-17 21:00:00,0,0,0,0,-6.958447
2023-02-17 22:00:00,0,0,0,0,-6.97201
2023-02-17 23:00:00,0,0,0,0,-6.979382
2023-02-18 00:00:00,0,0,0,0,-6.987844
2023-02-18 01:00:00,0,0,0,0,-6.961496
2023-02-18 02:00:00,0,0,0,0,-6.975644
2023-02-18 03:00:00,0,0,0,0,-6.984474
2023-02-18 04:00:00,0,0,0,0,-6.986223
2023-02-18 05:00:00,0,0,0,0,-7.02416
2023-02-18 06:00:00,0.01723724,0.5,0.5,0.5,-5.940576
2023-02-18 07:00:00,107.6681,135.5,160.25,120,411.6795
2023-02-18 08:00:00,384.6205,795.25,782.25,721.25,2302.268
2023-02-18 09:00:00,643.3411,1333.25,1151,1338.25,3826.506
2023-02-18 10:00:00,839.8691,1644.25,1641,1647.5,4935.29
2023-02-18 11:00:00,964.2952,1665.75,1666,1665.5,5001.441
2023-02-18 12:00:00,1006.76,1665.75,1666,1666,5001.17
2023-02-18 13:00:00,965.759,1665.75,1666,1665.75,5000.08
2023-02-18 14:00:00,840.0029,1604,1605.25,1614,4830.027
2023-02-18 15:00:00,643.4012,1245,1265.75,1267,3795.398
2023-02-18 16:00:00,394.2795,714.5,767.25,731.25,2233.278
2023-02-18 17:00:00,102.6043,152.5,183.5,145.75,488.2304
2023-02-18 18:00:00,0,0.5,0.5,0.5,-4.971084
2023-02-18 19:00:00,0,0,0,0,-7.021656
2023-02-18 20:00:00,0,0,0,0,-6.992344
2023-02-18 21:00:00,0,0,0,0,-7.04656
2023-02-18 22:00:00,0,0,0,0,-7.0835
2023-02-18 23:00:00,0,0,0,0,-7.090947
2023-02-19 00:00:00,0,0,0,0,-7.069556
2023-02-19 01:00:00,0,0,0,0,-7.042572
2023-02-19 02:00:00,0,0,0,0,-7.058159
2023-02-19 03:00:00,0.172856,0,0,0,-7.066199
2023-02-19 04:00:00,0,0,0,0,-7.071792
2023-02-19 05:00:00,0,0,0,0,-7.094587
2023-02-19 06:00:00,0.1980962,0,0,0,-6.98222
2023-02-19 07:00:00,13.28584,20,20,19.5,53.53985
2023-02-19 08:00:00,122.1469,217.5,217.5,218,655.4612
2023-02-19 09:00:00,254.6904,448.25,468.75,475.5,1338.028
2023-02-19 10:00:00,562.3885,968.5,971.5,971.75,2879.593
2023-02-19 11:00:00,312.5493,570.5,575.5,584,1731.684
2023-02-19 12:00:00,369.0286,657.25,654.5,655.25,1995.607
2023-02-19 13:00:00,513.0369,935.5,955,964.25,2795.664
2023-02-19 14:00:00,473.2023,842.25,856.25,874.25,2556.879
2023-02-19 15:00:00,248.1604,430,429.5,429.5,1299.741
2023-02-19 16:00:00,98.94678,168.25,168.75,170,508.0255
2023-02-19 17:00:00,47.98336,74.25,75,74.25,222.3434
2023-02-19 18:00:00,0.0442255,0.25,0.25,0.25,-6.249471
2023-02-19 19:00:00,0,0,0,0,-6.914953
2023-02-19 20:00:00,0,0,0,0,-6.922963
