Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power",Production meter active power
,W/m²,kW,kW,kW
2023-02-01 00:00:00,0,0,0,-5.020508
2023-02-01 01:00:00,0,0,0,-5.007353
2023-02-01 02:00:00,0,0,0,-5.001108
2023-02-01 03:00:00,0,0,0,-4.953124
2023-02-01 04:00:00,0,0,0,-4.918017
2023-02-01 05:00:00,0,0,0,-4.939314
2023-02-01 06:00:00,0,0,0,-5.477198
2023-02-01 07:00:00,0,1.595796,1.373411,-6.657286
2023-02-01 08:00:00,0,24.08992,25.657,40.30378
2023-02-01 09:00:00,0,44.78816,47.60155,83.40273
2023-02-01 10:00:00,0,75.62148,79.79488,148.3866
2023-02-01 11:00:00,0,125.932,133.1837,251.5526
2023-02-01 12:00:00,0,140.5304,147.5085,279.9293
2023-02-01 13:00:00,0,125.9536,132.4921,248.7832
2023-02-01 14:00:00,0,102.3243,107.3101,202.0372
2023-02-01 15:00:00,0,45.42669,47.96716,83.93123
2023-02-01 16:00:00,0,25.48107,26.63224,42.45723
2023-02-01 17:00:00,0,1.75098,1.897369,-5.86372
2023-02-01 18:00:00,0,0,0,-5.167226
2023-02-01 19:00:00,0,0,0,-4.932764
2023-02-01 20:00:00,0,0,0,-4.950037
2023-02-01 21:00:00,0,0,0,-4.92711
2023-02-01 22:00:00,0,0,0,-5.021071
2023-02-01 23:00:00,0,0,0,-5.025502
2023-02-02 00:00:00,0,0,0,-4.921237
2023-02-02 01:00:00,0,0,0,-4.921785
2023-02-02 02:00:00,0,0,0,-4.923284
2023-02-02 03:00:00,0,0,0,-4.93589
2023-02-02 04:00:00,0,0,0,-4.968235
2023-02-02 05:00:00,0,0,0,-4.999698
2023-02-02 06:00:00,0,0,0,-5.366644
2023-02-02 07:00:00,0,2.348668,2.529808,-4.903999
2023-02-02 08:00:00,0,12.04871,12.84364,14.88016
2023-02-02 09:00:00,0,22.21667,23.3082,35.86627
2023-02-02 10:00:00,0,55.24325,56.67916,102.772
2023-02-02 11:00:00,0,71.15431,73.9364,136.3918
2023-02-02 12:00:00,0,87.79858,91.9988,171.3577
2023-02-02 13:00:00,0,78.51379,81.91306,151.499
2023-02-02 14:00:00,0,67.53577,71.17525,129.6494
2023-02-02 15:00:00,0,47.36789,49.42119,87.80127
2023-02-02 16:00:00,0,21.86559,22.63919,34.84837
2023-02-02 17:00:00,0,3.661208,3.981943,-2.577468
2023-02-02 18:00:00,0,0,0,-5.422593
2023-02-02 19:00:00,0,0,0,-5.037476
2023-02-02 20:00:00,0,0,0,-5.084598
2023-02-02 21:00:00,0,0,0,-5.063844
2023-02-02 22:00:00,0,0,0,-5.08888
2023-02-02 23:00:00,0,0,0,-5.109413
2023-02-03 00:00:00,0,0,0,-5.128797
2023-02-03 01:00:00,0,0,0,-5.145601
2023-02-03 02:00:00,0,0,0,-5.148211
2023-02-03 03:00:00,0,0,0,-5.093285
2023-02-03 04:00:00,0,0,0,-4.97865
2023-02-03 05:00:00,0,0,0,-5.15873
2023-02-03 06:00:00,0,0,0,-5.58187
2023-02-03 07:00:00,0,2.011635,2.068377,-5.60303
2023-02-03 08:00:00,0,25.56662,26.69444,42.79345
2023-02-03 09:00:00,0,53.64141,56.50185,101.2044
2023-02-03 10:00:00,0,100.6124,105.4121,198.4515
2023-02-03 11:00:00,0,218.9787,229.3928,442.0544
2023-02-03 12:00:00,0,376.0494,392.3348,796.4648
2023-02-03 13:00:00,0,685.6576,713.3757,1422.562
2023-02-03 14:00:00,0,696.7079,716.0647,1407.212
2023-02-03 15:00:00,0,525.1772,543.5165,1063.8
2023-02-03 16:00:00,0,265.8536,273.1317,532.3027
2023-02-03 17:00:00,0,28.48397,27.91032,46.68894
2023-02-03 18:00:00,0,0,0,-6.485493
2023-02-03 19:00:00,0,0,0,-5.106997
2023-02-03 20:00:00,0,0,0,-5.153286
2023-02-03 21:00:00,0,0,0,-5.18576
2023-02-03 22:00:00,0,0,0,-5.154203
2023-02-03 23:00:00,0,0,0,-5.171821
2023-02-04 00:00:00,0,0,0,-5.167718
2023-02-04 01:00:00,0,0,0,-5.145975
2023-02-04 02:00:00,0,0,0,-5.101137
2023-02-04 03:00:00,0,0,0,-5.087542
2023-02-04 04:00:00,0,0,0,-5.119942
2023-02-04 05:00:00,0,0,0,-5.121197
2023-02-04 06:00:00,0,0,0,-6.92902
2023-02-04 07:00:00,0,40.61375,42.01042,74.20383
2023-02-04 08:00:00,0,311.5522,331.0682,638.4833
2023-02-04 09:00:00,0,578.9395,604.0603,1180.605
2023-02-04 10:00:00,0,747.7222,778.8329,1523.847
2023-02-04 11:00:00,0,834.0352,867.7472,1697.578
2023-02-04 12:00:00,0,852.1923,889.4901,1736.28
2023-02-04 13:00:00,0,803.0456,834.6998,1632.348
2023-02-04 14:00:00,0,697.4846,725.4073,1420.086
2023-02-04 15:00:00,0,495.2496,515.2236,1007.321
2023-02-04 16:00:00,0,275.8655,285.8224,555.174
2023-02-04 17:00:00,0,23.74067,23.4939,37.33098
2023-02-04 18:00:00,0,0,0,-6.079539
2023-02-04 19:00:00,0,0,0,-5.083282
2023-02-04 20:00:00,0,0,0,-5.059888
2023-02-04 21:00:00,0,0,0,-5.074051
2023-02-04 22:00:00,0,0,0,-5.116809
2023-02-04 23:00:00,0,0,0,-5.122797
2023-02-05 00:00:00,0,0,0,-5.095651
2023-02-05 01:00:00,0,0,0,-5.108321
2023-02-05 02:00:00,0,0,0,-5.08318
