Timestamp,Production meter AC voltage,Production meter L-L voltage,Production meter active power,"Satcon PVS - 1, Output KW"
10/1/2023 9:00:00 PM,0.2862285,0.4956863,0,-0.4690496
10/1/2023 9:15:00 PM,0.2863357,0.4958907,0,-0.4311544
10/1/2023 9:30:00 PM,0.2849805,0.4935646,0,-0.468679
10/1/2023 9:45:00 PM,0.2850195,0.4936071,0,-0.4392352
10/1/2023 10:00:00 PM,0.285437,0.4944067,0,-0.4125523
10/1/2023 10:15:00 PM,0.2859192,0.4951956,0,-0.3565458
10/1/2023 10:30:00 PM,0.2856096,0.4946127,0,-0.415284
10/1/2023 10:45:00 PM,0.2841887,0.4922203,0,-0.3787101
10/1/2023 11:00:00 PM,0.2846203,0.492949,0,-0.3805787
10/1/2023 11:15:00 PM,0.2850977,0.4937917,0,-0.3981268
10/1/2023 11:30:00 PM,0.2854005,0.4943155,0,-0.4225782
10/1/2023 11:45:00 PM,0.2855701,0.4945725,0,-0.4083722
10/2/2023 12:00:00 AM,0.2858688,0.4950922,0,-0.4169056
10/2/2023 12:15:00 AM,0.286139,0.4955827,0,-0.397518
10/2/2023 12:30:00 AM,0.2859142,0.4952396,0,-0.3900672
10/2/2023 12:45:00 AM,0.2849669,0.4935529,0,-0.4107535
10/2/2023 1:00:00 AM,0.2854627,0.494362,0,-0.4326721
10/2/2023 1:15:00 AM,0.2857165,0.4948427,0,-0.3674337
10/2/2023 1:30:00 AM,0.2859922,0.4953328,0,-0.4
10/2/2023 1:45:00 AM,0.2863989,0.4960655,0,-0.4229445
10/2/2023 2:00:00 AM,0.2864548,0.4961293,0,-0.4137464
10/2/2023 2:15:00 AM,0.2865826,0.4963541,0,-0.4003092
10/2/2023 2:30:00 AM,0.2860209,0.4953846,0,-0.4088371
10/2/2023 2:45:00 AM,0.2858948,0.4951756,0,-0.3939407
10/2/2023 3:00:00 AM,0.2859903,0.4953186,0,-0.4267778
10/2/2023 3:15:00 AM,0.2856441,0.4947271,0,-0.4
10/2/2023 3:30:00 AM,0.2854424,0.4943803,0,-0.4655226
10/2/2023 3:45:00 AM,0.2854575,0.4943875,0,-0.4262551
10/2/2023 4:00:00 AM,0.2853347,0.4942441,0,-0.3771111
10/2/2023 4:15:00 AM,0.2851274,0.4938309,0,-0.3770556
10/2/2023 4:30:00 AM,0.2849058,0.4935355,0,-0.4
10/2/2023 4:45:00 AM,0.2844151,0.492632,0,-0.4
10/2/2023 5:00:00 AM,0.2837081,0.491379,0,-0.4
10/2/2023 5:15:00 AM,0.2838948,0.4916875,0,-0.3542222
10/2/2023 5:30:00 AM,0.2838802,0.4916411,0,-0.4058339
10/2/2023 5:45:00 AM,0.2840445,0.4919573,0,-0.4573927
10/2/2023 6:00:00 AM,0.2839604,0.491765,0,-0.3911624
10/2/2023 6:15:00 AM,0.2838958,0.4917087,0,-0.3915723
10/2/2023 6:30:00 AM,0.2838531,0.4916163,0,-0.3708983
10/2/2023 6:45:00 AM,0.2846574,0.4930236,0,-0.3808627
10/2/2023 7:00:00 AM,0.2847008,0.4930762,0,-0.3733333
10/2/2023 7:15:00 AM,0.2849184,0.4934969,0,-0.3771111
10/2/2023 7:30:00 AM,0.2854227,0.4943641,0.3536246,0.09150809
10/2/2023 7:45:00 AM,0.2850535,0.4937157,9.15308,9.505362
10/2/2023 8:00:00 AM,0.2846203,0.4929569,25.91077,26.5015
10/2/2023 8:15:00 AM,0.2852393,0.4940043,48.45408,49.72062
10/2/2023 8:30:00 AM,0.2857837,0.4949345,75.78947,77.27596
10/2/2023 8:45:00 AM,0.2857509,0.4948722,104.1843,106.4155
10/2/2023 9:00:00 AM,0.2858897,0.4952033,137.0394,139.9444
10/2/2023 9:15:00 AM,0.2855809,0.4946105,171.0323,174.4479
10/2/2023 9:30:00 AM,0.2854,0.4943462,202.6423,206.303
10/2/2023 9:45:00 AM,0.2853571,0.4942102,230.3196,234.2777
10/2/2023 10:00:00 AM,0.2856498,0.4947185,255.064,259.664
10/2/2023 10:15:00 AM,0.286658,0.4964913,278.5398,283.7491
10/2/2023 10:30:00 AM,0.2870712,0.4971835,300.6794,306.2542
10/2/2023 10:45:00 AM,0.2870938,0.4972256,320.8195,326.4592
10/2/2023 11:00:00 AM,0.2868555,0.4968189,336.9536,342.9824
10/2/2023 11:15:00 AM,0.286693,0.4965392,351.6438,358.3944
10/2/2023 11:30:00 AM,0.2864822,0.4961762,363.0121,369.7187
10/2/2023 11:45:00 AM,0.2864998,0.4961925,373.4017,380.4772
10/2/2023 12:00:00 PM,0.2866292,0.4964439,385.8177,393.2192
10/2/2023 12:15:00 PM,0.2868677,0.4968941,390.321,397.4247
10/2/2023 12:30:00 PM,0.2867184,0.49659,394.9859,402.3179
10/2/2023 12:45:00 PM,0.2865976,0.4964182,402.2752,409.9397
10/2/2023 1:00:00 PM,0.2861052,0.4955375,398.6833,406.1697
10/2/2023 1:15:00 PM,0.2858464,0.4951097,405.5624,412.8187
10/2/2023 1:30:00 PM,0.2861637,0.4956384,402.0132,409.3391
10/2/2023 1:45:00 PM,0.2884727,0.4996452,400.5526,408.1525
10/2/2023 2:00:00 PM,0.2885737,0.4998231,384.5311,391.7618
10/2/2023 2:15:00 PM,0.2879476,0.4987759,379.7589,386.6367
10/2/2023 2:30:00 PM,0.2877953,0.4984328,369.2361,376.2638
10/2/2023 2:45:00 PM,0.2874315,0.497697,358.7707,365.5152
10/2/2023 3:00:00 PM,0.2872383,0.4974784,347.7873,354.3808
10/2/2023 3:15:00 PM,0.2877931,0.4984028,333.1526,339.3213
10/2/2023 3:30:00 PM,0.2872941,0.4975709,311.5574,317.5457
10/2/2023 3:45:00 PM,0.2870586,0.4972061,302.7574,308.4563
