Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - NO Data VAISALA_1,Production meter L-N voltage,Production meter active power,"INVERTER 1, AC Active Power (Total)","INVERTER 2, AC Active Power (Total)","INVERTER 3, AC Active Power (Total)","INVERTER 4, AC Active Power (Total)","INVERTER 5, AC Active Power (Total)"
10/7/2023 12:45:00 PM,206.3715,91.4,,7.456073,6795.3,1422.23,1355.17,1357.7,1368.3,1366.33
10/7/2023 1:00:00 PM,233.178,91.4,,7.46706,6803.05,1420.23,1358.73,1364.57,1367.9,1366
10/7/2023 1:15:00 PM,257.654,91.4,,7.461463,6787.99,1416.2,1355.77,1361.2,1365.97,1364.2
10/7/2023 1:30:00 PM,279.7005,91.4,,7.44948,6787.46,1417.4,1356.93,1362.13,1366.27,1360.93
10/7/2023 1:45:00 PM,372.001,89.93788,,7.450957,6788.21,1416.03,1357.3,1365.03,1366.76,1358.97
10/7/2023 2:00:00 PM,602.719,86.30064,,7.468887,6818.09,1417.7,1362.37,1375.7,1375.65,1363.07
10/7/2023 2:15:00 PM,699.941,86.38914,,7.4725,6824.96,1416.07,1359.4,1377.73,1379.8,1367.77
10/7/2023 2:30:00 PM,718.2265,85.89247,,7.46907,6802.64,1411.47,1354.17,1376.57,1376.8,1357.83
10/7/2023 2:45:00 PM,738.55,87.20773,,7.462157,6812.2,1415.97,1354.73,1381.77,1379.47,1355.67
10/7/2023 3:00:00 PM,752.3025,87.14966,,7.453104,6822.32,1416.37,1355.13,1387.87,1385.23,1356.77
10/7/2023 3:15:00 PM,762.888,88.24901,,7.44904,6796.1,1411.47,1347.37,1382.07,1384.47,1347.73
10/7/2023 3:30:00 PM,763.992,89.25429,,7.438173,6686.9,1394.27,1325.9,1355.6,1361.23,1325.67
10/7/2023 3:45:00 PM,737.437,89.68647,,7.430376,6084.15,1293.43,1227.57,1241.77,1241.2,1145.2
10/7/2023 4:00:00 PM,701.274,89.73455,,7.437007,5483.17,1163.6,1096.73,1119,1118.2,1039.93
10/7/2023 4:15:00 PM,663.7165,88.835,,7.46251,4952.85,1037.6,986.667,1003.1,1013.17,957.567
10/7/2023 4:30:00 PM,617.3425,87.78333,,7.464367,4372.84,909.533,874.833,886.6,899.067,841.3
10/7/2023 4:45:00 PM,564.367,87.62864,,7.466097,3738.07,777.233,746.2,752,768.567,728.067
10/7/2023 5:00:00 PM,504.447,86.67388,,7.414187,3052.94,634.867,602.3,611.133,621.667,610.9
10/7/2023 5:15:00 PM,437.6945,85.8076,,7.427763,2269.93,482.633,456.3,465,467.733,418.867
10/7/2023 5:30:00 PM,361.914,85.00883,,7.431043,1589.6,334.7,322.267,323.067,330.7,295.567
10/7/2023 5:45:00 PM,278.338,84.03442,,7.431917,986.963,204.3,202.4,199.367,205.667,189.133
10/7/2023 6:00:00 PM,201.0699,82.79827,,7.43958,520.374,106.4,105.867,107.767,110.7,101.4
10/7/2023 6:15:00 PM,109.5924,81.2156,,7.44842,206.638,41.8333,44.3667,44.7333,44.9333,42.6
10/7/2023 6:30:00 PM,13.50458,79.46269,,7.44531,45.6794,11.4,11.3333,11.6333,11.3667,11.4333
10/7/2023 6:45:00 PM,2.08266,78.16838,,7.439414,-12.6267,0.466667,0.233333,0.466667,0.4,0.4
10/7/2023 7:00:00 PM,-0.2729495,75.03535,,7.440787,-15.1092,0,0,0,0,0
10/7/2023 7:15:00 PM,-0.1554074,75.74425,,7.404223,-14.951,0,0,0,0,0
10/7/2023 7:30:00 PM,-0.1195654,74.94348,,7.395106,-14.8286,0,0,0,0,0
10/7/2023 7:45:00 PM,-0.1498978,72.54113,,7.410847,-14.8845,0,0,0,0,0
10/7/2023 8:00:00 PM,-0.290391,70.03423,,7.42894,-14.9561,0,0,0,0,0
10/7/2023 8:15:00 PM,-0.2682465,67.32277,,7.440133,-15.1326,0,0,0,0,0
10/7/2023 8:30:00 PM,0.001356,67.62807,,7.423144,-14.8951,0,0,0,0,0
10/7/2023 8:45:00 PM,0.3104885,69.68158,,7.422783,-14.911,0,0,0,0,0
10/7/2023 9:00:00 PM,-0.426764,66.67455,,7.430323,-14.952,0,0,0,0,0
10/7/2023 9:15:00 PM,-0.1363495,65.64587,,7.441637,-15.012,0,0,0,0,0
10/7/2023 9:30:00 PM,0.0700938,65.03833,,7.451557,-15.0624,0,0,0,0,0
10/7/2023 9:45:00 PM,0.0529115,64.32581,,7.437777,-14.9854,0,0,0,0,0
10/7/2023 10:00:00 PM,-0.3034555,61.24654,,7.42483,-14.9502,0,0,0,0,0
10/7/2023 10:15:00 PM,-0.271989,59.36569,,7.422793,-14.9761,0,0,0,0,0
10/7/2023 10:30:00 PM,-0.2412498,58.69245,,7.435664,-15.0377,0,0,0,0,0
10/7/2023 10:45:00 PM,-0.2134035,57.34449,,7.451243,-15.0929,0,0,0,0,0
10/7/2023 11:00:00 PM,-0.5881,56.78233,,7.45876,-15.081,0,0,0,0,0
10/7/2023 11:15:00 PM,-0.2901233,56.1558,,7.463937,-15.1249,0,0,0,0,0
10/7/2023 11:30:00 PM,-0.370494,55.72157,,7.443133,-15.0182,0,0,0,0,0
10/7/2023 11:45:00 PM,-0.3937985,55.36247,,7.447993,-15.0715,0,0,0,0,0
10/8/2023 12:00:00 AM,-0.376314,54.20377,,7.433356,-14.9545,0,0,0,0,0
10/8/2023 12:15:00 AM,-0.0640905,53.88552,,7.434923,-14.9741,0,0,0,0,0
10/8/2023 12:30:00 AM,-0.171553,54.4568,,7.431423,-14.9281,0,0,0,0,0
10/8/2023 12:45:00 AM,-0.214929,54.237,,7.434193,-14.9575,0,0,0,0,0
10/8/2023 1:00:00 AM,-0.16455,54.5293,,7.433313,-14.9538,0,0,0,0,0
10/8/2023 1:15:00 AM,-0.2764147,52.07336,,7.440817,-15.0037,0,0,0,0,0
10/8/2023 1:30:00 AM,-0.1391455,51.38191,,7.44288,-15.0406,0,0,0,0,0
10/8/2023 1:45:00 AM,0.01222055,51.42117,,7.443644,-15.0386,0,0,0,0,0
10/8/2023 2:00:00 AM,-0.05700615,50.79783,,7.450604,-15.0675,0,0,0,0,0
10/8/2023 2:15:00 AM,-0.2452805,50.34936,,7.45004,-15.0498,0,0,0,0,0
10/8/2023 2:30:00 AM,-0.1744092,50.02441,,7.44757,-15.0549,0,0,0,0,0
10/8/2023 2:45:00 AM,-0.380564,49.70584,,7.44704,-15.0752,0,0,0,0,0
10/8/2023 3:00:00 AM,-0.410412,49.11778,,7.45278,-15.0758,0,0,0,0,0
10/8/2023 3:15:00 AM,-0.1384832,49.42461,,7.44986,-15.0714,0,0,0,0,0
10/8/2023 3:30:00 AM,-0.1125815,49.38464,,7.451473,-15.0832,0,0,0,0,0
10/8/2023 3:45:00 AM,-0.0296243,50.51772,,7.4536,-15.0859,0,0,0,0,0
10/8/2023 4:00:00 AM,-0.15745,49.06899,,7.44907,-15.0411,0,0,0,0,0
10/8/2023 4:15:00 AM,0.0159153,50.97168,,7.45121,-15.0604,0,0,0,0,0
10/8/2023 4:30:00 AM,-0.2385915,49.98579,,7.44696,-15.0502,0,0,0,0,0
10/8/2023 4:45:00 AM,-0.0678815,49.45688,,7.4362,-15.0047,0,0,0,0,0
10/8/2023 5:00:00 AM,-0.1052645,50.4536,,7.4285,-14.9554,0,0,0,0,0
10/8/2023 5:15:00 AM,-0.3358645,48.66809,,7.422307,-14.9037,0,0,0,0,0
10/8/2023 5:30:00 AM,-0.303939,47.7433,,7.41974,-14.8776,0,0,0,0,0
10/8/2023 5:45:00 AM,-0.2183785,47.44641,,7.422823,-14.9114,0,0,0,0,0
10/8/2023 6:00:00 AM,-0.236683,46.61866,,7.416876,-14.8963,0,0,0,0,0
10/8/2023 6:15:00 AM,-0.467574,45.64682,,7.413253,-14.8716,0,0,0,0,0
10/8/2023 6:30:00 AM,-0.3691655,45.10267,,7.411333,-14.8433,0,0,0,0,0
10/8/2023 6:45:00 AM,-0.372716,44.8174,,7.404003,-14.8203,0,0,0,0,0
10/8/2023 7:00:00 AM,1.337206,45.29744,,7.402407,-11.8219,0,0.533333,0.633333,0.533333,0.633333
10/8/2023 7:15:00 AM,6.792075,45.12253,,7.39738,38.3657,0,12.4333,12.0333,12.3667,13
10/8/2023 7:30:00 AM,15.42995,45.969,,7.413443,129.332,0,37.9667,34.7667,34.4667,33.1
10/8/2023 7:45:00 AM,24.2048,45.61956,,7.43756,409.38,0,118.867,121.133,91.5333,88.5
10/8/2023 8:00:00 AM,32.3626,49.23978,,7.442847,904.72,0,232.367,236.067,252.933,195.6
10/8/2023 8:15:00 AM,38.7117,52.88396,,7.44249,1683.28,308.233,354.733,365.133,387.8,302.033
10/8/2023 8:30:00 AM,108.8025,54.83828,,7.443767,2500.38,548.133,496.167,514.7,527.733,428.767
10/8/2023 8:45:00 AM,193.5221,56.33665,,7.46117,3318.36,700.833,640.7,667.367,681.367,647.2
10/8/2023 9:00:00 AM,227.7563,58.69139,,7.475137,4004.96,847.667,777.233,810.633,827.467,768.767
10/8/2023 9:15:00 AM,267.8447,60.78589,,7.469883,4637.27,993.233,904.667,933.6,962.8,876.767
10/8/2023 9:30:00 AM,308.6551,61.30416,,7.477803,5221.87,1123.6,1016.7,1053.2,1087.57,982.1
10/8/2023 9:45:00 AM,332.3035,63.03772,,7.44908,5813.95,1257.7,1129.27,1182.4,1211.8,1083.67
10/8/2023 10:00:00 AM,367.4008,64.49567,,7.44715,6550.33,1423.5,1290.93,1326.87,1348.13,1225.67
10/8/2023 10:15:00 AM,394.1488,65.02036,,7.469093,7034.5,1498.37,1384.1,1410.47,1441.37,1375.2
10/8/2023 10:30:00 AM,400.2117,66.67074,,7.472503,7058.45,1500.47,1391.33,1415.17,1442.3,1382.4
10/8/2023 10:45:00 AM,397.9669,68.119,,7.466577,7026.77,1492.27,1388.1,1407.6,1430,1381.8
10/8/2023 11:00:00 AM,395.1695,69.44187,,7.462104,6987.24,1484.43,1381.73,1397.17,1419.87,1377.77
10/8/2023 11:15:00 AM,401.085,71.26331,,7.454396,6959.8,1473.47,1378.73,1394.87,1413.37,1371.97
10/8/2023 11:30:00 AM,421.711,72.22707,,7.45091,6916.85,1457.9,1372,1389.47,1402.3,1371.43
10/8/2023 11:45:00 AM,447.45,74.19076,,7.438473,6902.1,1456,1372.77,1384.53,1396,1369.77
10/8/2023 12:00:00 PM,472.0085,74.71683,,7.469333,6904.22,1452.4,1374.43,1381.43,1394.43,1376.67
10/8/2023 12:15:00 PM,497.055,75.94227,,7.48718,6878.72,1442.3,1370.73,1376.4,1385,1376.57
10/8/2023 12:30:00 PM,522.536,76.36633,,7.505017,6870.42,1436.47,1373.23,1375.63,1380.13,1378.33
10/8/2023 12:45:00 PM,547.6085,78.32302,,7.497483,6858.27,1433.07,1369.67,1371.9,1378.87,1378.83
10/8/2023 1:00:00 PM,574.745,79.00597,,7.487593,6830.9,1423.7,1364.2,1370.83,1375.8,1369.13
10/8/2023 1:15:00 PM,601.438,80.06932,,7.47928,6819.15,1420.53,1361.3,1368.73,1374.33,1369.57
10/8/2023 1:30:00 PM,627.7825,81.58496,,7.472417,6842.29,1427,1365.87,1374.37,1377.2,1375.9
10/8/2023 1:45:00 PM,653.4765,82.8232,,7.464637,6845.61,1426.5,1365.47,1379.07,1377.87,1372.53
10/8/2023 2:00:00 PM,681.8635,84.56966,,7.45144,6873.52,1430.4,1369.9,1387.3,1385.57,1376.47
10/8/2023 2:15:00 PM,705.967,84.11825,,7.438646,6886.52,1433.4,1371.8,1392.1,1388.63,1377.17
10/8/2023 2:30:00 PM,727.69,84.89104,,7.442543,6900.66,1438.63,1370.97,1397.3,1395.97,1375.4
10/8/2023 2:45:00 PM,748.299,86.69291,,7.452347,6908.69,1438.27,1368.77,1400.03,1402.4,1377.5
10/8/2023 3:00:00 PM,763.16,87.50426,,7.47761,6927.02,1444.5,1368.3,1406.1,1409.4,1378.47
10/8/2023 3:15:00 PM,778.1665,88.07425,,7.468467,6931.27,1445.33,1367.6,1406.57,1414.23,1378.1
10/8/2023 3:30:00 PM,778.68,88.98086,,7.493447,6789.12,1426.97,1344,1370.33,1379.07,1345.47
10/8/2023 3:45:00 PM,755.8525,89.39786,,7.49311,6193.32,1324.73,1249.7,1264.47,1260.1,1158.63
10/8/2023 4:00:00 PM,722.915,89.50188,,7.488573,5614.23,1192,1117.13,1143.73,1145.87,1071.03
10/8/2023 4:15:00 PM,684.0445,89.64106,,7.474347,5049.3,1057.67,1000.27,1021.27,1039.4,978.467
10/8/2023 4:30:00 PM,638.1525,90.32092,,7.457063,4442.44,927.6,885.967,899.867,914.567,855.167
10/8/2023 4:45:00 PM,587.8915,90.68097,,7.442003,3804.57,792.4,755.3,765.633,784.333,741
10/8/2023 5:00:00 PM,532.04,89.0074,,7.432577,3122.77,651.067,614.733,627.233,637.333,621.3
10/8/2023 5:15:00 PM,467.833,87.00107,,7.434323,2318.4,495.4,466.3,477.233,479.4,420.967
10/8/2023 5:30:00 PM,401.3715,86.12489,,7.438817,1663.15,350.3,338.6,338.7,346.333,305.2
10/8/2023 5:45:00 PM,324.404,84.38538,,7.434043,1051.92,217.133,216.833,212.5,219.467,199.9
10/8/2023 6:00:00 PM,141.9909,81.3615,,7.438533,362.306,74.5333,74.9333,76.4,78.2667,70.8333
10/8/2023 6:15:00 PM,63.07555,78.5995,,7.440333,124.847,26.2333,27.5667,28.1333,28.1333,26.6
10/8/2023 6:30:00 PM,5.225265,74.77889,,7.44635,5.35334,3.8,3.3,3.66667,3.46667,3.66667
10/8/2023 6:45:00 PM,0.317467,71.86746,,7.435093,-15.2018,0,0,0,0,0
10/8/2023 7:00:00 PM,-0.1487284,71.04682,,7.41719,-14.9565,0,0,0,0,0
10/8/2023 7:15:00 PM,-0.0374782,69.64777,,7.402027,-14.8386,0,0,0,0,0
10/8/2023 7:30:00 PM,-0.2544532,68.25781,,7.41408,-14.8813,0,0,0,0,0
10/8/2023 7:45:00 PM,-0.09381002,68.00279,,7.43559,-15.0401,0,0,0,0,0
10/8/2023 8:00:00 PM,-0.060492,65.67719,,7.443617,-15.2264,0,0,0,0,0
10/8/2023 8:15:00 PM,-0.1025115,63.40953,,7.449437,-15.1302,0,0,0,0,0
10/8/2023 8:30:00 PM,0.1772394,64.86789,,7.448757,-15.0816,0,0,0,0,0
10/8/2023 8:45:00 PM,0.1006414,63.81095,,7.449563,-15.0556,0,0,0,0,0
10/8/2023 9:00:00 PM,0.1869587,65.02232,,7.451417,-15.1268,0,0,0,0,0
10/8/2023 9:15:00 PM,0.16291,65.22087,,7.461207,-15.1503,0,0,0,0,0
10/8/2023 9:30:00 PM,-0.103091,62.47503,,7.42422,-14.9092,0,0,0,0,0
10/8/2023 9:45:00 PM,0.05471215,62.51923,,7.405363,-14.8541,0,0,0,0,0
10/8/2023 10:00:00 PM,-0.0790385,61.2075,,7.401263,-14.799,0,0,0,0,0
10/8/2023 10:15:00 PM,0.003865135,59.68531,,7.417187,-14.9569,0,0,0,0,0
10/8/2023 10:30:00 PM,0.1962671,61.31332,,7.43433,-14.9845,0,0,0,0,0
10/8/2023 10:45:00 PM,0.2074059,61.23729,,7.446563,-15.1106,0,0,0,0,0
10/8/2023 11:00:00 PM,-0.0867285,58.65598,,7.437583,-15.0322,0,0,0,0,0
10/8/2023 11:15:00 PM,0.1597111,59.86378,,7.43578,-15.0145,0,0,0,0,0
10/8/2023 11:30:00 PM,-0.3871085,56.79612,,7.44341,-15.0306,0,0,0,0,0
10/8/2023 11:45:00 PM,-0.095436,55.88596,,7.42707,-14.9942,0,0,0,0,0
10/9/2023 12:00:00 AM,-0.3135171,53.92216,,7.442783,-15.0362,0,0,0,0,0
10/9/2023 12:15:00 AM,-0.1044512,52.86169,,7.455707,-15.1138,0,0,0,0,0
10/9/2023 12:30:00 AM,-0.2759015,52.20865,,7.453624,-15.0859,0,0,0,0,0
10/9/2023 12:45:00 AM,-0.3689,52.12285,,7.433626,-14.9723,0,0,0,0,0
10/9/2023 1:00:00 AM,-0.163116,51.22589,,7.438937,-15.002,0,0,0,0,0
10/9/2023 1:15:00 AM,-0.05236788,51.33895,,7.444876,-15.0519,0,0,0,0,0
10/9/2023 1:30:00 AM,-0.040773,52.00633,,7.448396,-15.0495,0,0,0,0,0
10/9/2023 1:45:00 AM,-0.1640655,51.99469,,7.451836,-15.0449,0,0,0,0,0
10/9/2023 2:00:00 AM,-0.191042,51.95266,,7.448277,-15.0517,0,0,0,0,0
10/9/2023 2:15:00 AM,-0.121927,52.4323,,7.424497,-14.9161,0,0,0,0,0
10/9/2023 2:30:00 AM,-0.186574,52.05704,,7.42328,-14.9121,0,0,0,0,0
10/9/2023 2:45:00 AM,-0.107631,51.93181,,7.42298,-14.9118,0,0,0,0,0
10/9/2023 3:00:00 AM,-0.051509,52.51453,,7.415167,-14.8577,0,0,0,0,0
10/9/2023 3:15:00 AM,-0.1207161,51.92283,,7.41295,-14.8501,0,0,0,0,0
10/9/2023 3:30:00 AM,-0.185997,52.55714,,7.410277,-14.8439,0,0,0,0,0
10/9/2023 3:45:00 AM,-0.124028,52.06406,,7.407017,-14.8082,0,0,0,0,0
10/9/2023 4:00:00 AM,-0.2174605,51.98398,,7.414593,-14.8693,0,0,0,0,0
10/9/2023 4:15:00 AM,-0.183676,51.48862,,7.419383,-14.8961,0,0,0,0,0
10/9/2023 4:30:00 AM,-0.2172915,51.54278,,7.413126,-14.8763,0,0,0,0,0
10/9/2023 4:45:00 AM,-0.0908184,51.27901,,7.40226,-14.8139,0,0,0,0,0
10/9/2023 5:00:00 AM,-0.02327865,51.64286,,7.41376,-14.8833,0,0,0,0,0
10/9/2023 5:15:00 AM,-0.0954115,52.08598,,7.424394,-14.9264,0,0,0,0,0
10/9/2023 5:30:00 AM,-0.01762775,52.54601,,7.428383,-14.9426,0,0,0,0,0
10/9/2023 5:45:00 AM,-0.142478,53.71138,,7.41636,-14.8752,0,0,0,0,0
10/9/2023 6:00:00 AM,-0.3920355,54.19616,,7.400563,-14.8571,0,0,0,0,0
10/9/2023 6:15:00 AM,-0.2199,53.5127,,7.452553,-15.0954,0,0,0,0,0
10/9/2023 6:30:00 AM,-0.148926,53.77374,,7.4249,-14.9416,0,0,0,0,0
10/9/2023 6:45:00 AM,0.00495046,54.4318,,7.402707,-14.8184,0,0,0,0,0
10/9/2023 7:00:00 AM,0.3896565,55.34591,,7.391423,-12.0157,0.366667,0.466667,0.533333,0.433333,0.566667
10/9/2023 7:15:00 AM,2.35412,54.87478,,7.401577,0.965029,2.16667,2.86667,2.86667,2.7,3.23333
10/9/2023 7:30:00 AM,9.531365,55.89397,,7.44488,97.4378,19.0667,22.4333,21.3333,22.1,22.6333
10/9/2023 7:45:00 AM,5.036455,56.29807,,7.420657,37.578,8.6,9.83333,9.86667,10.7667,9.86667
10/9/2023 8:00:00 AM,7.045225,57.85354,,7.406677,71.1727,15.1667,16.9,15.8667,17.3,16.1667
10/9/2023 8:15:00 AM,13.7977,59.40388,,7.402197,168.602,33.1667,36.7,35.4667,38.5333,35.3667
10/9/2023 8:30:00 AM,14.1389,60.34235,,7.400387,158.478,31.6333,34.9333,32.8333,36.0333,32.9333
10/9/2023 8:45:00 AM,29.98165,61.1735,,7.42876,335.872,65.7333,72.3333,67.4,73.2667,66.9333
10/9/2023 9:00:00 AM,49.92425,60.82439,,7.44292,582.695,117.6,123,119.033,120.867,111.467
10/9/2023 9:15:00 AM,80.21365,61.03566,,7.449836,1013.33,209.067,208.033,205.4,207.833,192.533
10/9/2023 9:30:00 AM,120.6106,61.94599,,7.43398,1661.89,345.467,335.167,333.7,340.633,318.033
10/9/2023 9:45:00 AM,133.2338,62.28509,,7.432923,1838.55,378.133,369.433,371.4,381.867,353.5
10/9/2023 10:00:00 AM,96.78525,61.01028,,7.432313,1229.8,255.967,252.667,244.567,247.2,239.533
10/9/2023 10:15:00 AM,127.0685,60.94729,,7.431727,1640.72,328.5,330.233,320.933,333.933,339.067
10/9/2023 10:30:00 AM,175.037,62.79316,,7.44582,2328.93,467.3,454.667,442.433,452.633,466.6
10/9/2023 10:45:00 AM,134.779,63.46537,,7.442317,1568.92,319,320.167,314.267,314.9,317.967
10/9/2023 11:00:00 AM,93.1838,63.2564,,7.437567,1137.77,229.367,228.167,223.7,229.733,237.467
10/9/2023 11:15:00 AM,125.1235,63.59313,,7.438354,1516.51,316.6,311.267,300.167,297.833,304.333
10/9/2023 11:30:00 AM,96.8146,63.51404,,7.428687,1145.67,243.1,235.8,226.733,223.733,228.333
10/9/2023 11:45:00 AM,91.415,63.93355,,7.43051,1109.34,231.533,224.9,219.2,220.4,224.7
10/9/2023 12:00:00 PM,86.06855,63.90599,,7.427803,1098.72,227.2,221.233,218.2,220.967,222.433
10/9/2023 12:15:00 PM,88.469,63.7452,,7.427867,1113.74,229.9,223.733,221.567,225.233,225.8
10/9/2023 12:30:00 PM,83.71215,63.40725,,7.434813,1094.87,226.733,220.233,218.133,220.267,220.433
10/9/2023 12:45:00 PM,81.521,62.45613,,7.43742,1125.95,226.667,223.7,224.367,231.7,231.3
10/9/2023 1:00:00 PM,89.0572,61.30294,,7.44382,1234.47,248.4,247.533,249.233,254.2,248.967
10/9/2023 1:15:00 PM,39.4328,59.97142,,7.43608,484.816,101.767,99.3,98.3,98.6,97.3667
10/9/2023 1:30:00 PM,97.89075,58.39662,,7.441803,1327.32,278.767,267.333,262.567,263.433,265.1
10/9/2023 1:45:00 PM,99.483,58.54935,,7.410667,1283.9,272.5,262.767,256.833,253.067,250.7
10/9/2023 2:00:00 PM,97.24925,58.54671,,7.414457,1245.5,261.8,255.033,248.933,246.6,246.333
10/9/2023 2:15:00 PM,144.9575,58.96362,,7.422423,1837.24,387.6,374.1,364.1,360.233,363.667
10/9/2023 2:30:00 PM,122.3115,59.72813,,7.40158,1440.06,302.167,292.367,281.667,284.6,292.233
10/9/2023 2:45:00 PM,159.1035,59.7422,,7.4025,1818.96,373.467,361.233,352.2,364.767,381.9
10/9/2023 3:00:00 PM,86.68415,59.71908,,7.39083,916.029,202.067,191.267,181.933,174.9,178.633
10/9/2023 3:15:00 PM,45.2479,59.30035,,7.39931,471.656,103.433,99.3,94.4667,90.8667,93.6333
10/9/2023 3:30:00 PM,60.122,58.69402,,7.416887,681.896,146.967,143.067,136.867,134.033,132.833
10/9/2023 3:45:00 PM,72.37785,57.97058,,7.417443,846.604,175.7,173.467,170.967,172.9,165.233
10/9/2023 4:00:00 PM,86.58695,57.73145,,7.432517,1037.15,230.633,219.667,212.533,201,183.933
10/9/2023 4:15:00 PM,94.39795,57.7276,,7.438856,1219.22,262.533,254.533,249.467,241.333,221.467
10/9/2023 4:30:00 PM,72.18015,57.93247,,7.43562,822.623,171.867,171.267,170.867,169.867,151.767
10/9/2023 4:45:00 PM,75.3208,58.43984,,7.441717,833.003,173.133,168.5,167.5,173.467,161.433
10/9/2023 5:00:00 PM,93.96875,59.35613,,7.43977,902.266,218.033,196.7,183.167,162.967,149.233
10/9/2023 5:15:00 PM,211.8015,60.40846,,7.452113,1731.15,420.1,362.933,337.967,322.7,300.033
10/9/2023 5:30:00 PM,135.6415,60.39509,,7.44821,1178.52,260.867,239.4,235.967,239.033,218.433
10/9/2023 5:45:00 PM,75.1439,59.56725,,7.43901,558.946,119.567,115.733,113.133,111.933,109.067
10/9/2023 6:00:00 PM,150.0442,60.62349,,7.446783,542.269,110.167,109.4,111.033,114.967,108.167
10/9/2023 6:15:00 PM,30.2925,59.42617,,7.43979,127.392,27.0333,27.8,28.0333,28.2667,27.7333
10/9/2023 6:30:00 PM,5.85404,57.80431,,7.43995,17.3446,5.86667,5.7,5.9,6,6
10/9/2023 6:45:00 PM,0.432553,57.00663,,7.43556,-14.9701,0,0,0,0,0
10/9/2023 7:00:00 PM,-0.1514855,56.9006,,7.433787,-15.1371,0,0,0,0,0
10/9/2023 7:15:00 PM,-0.226879,55.75469,,7.435527,-15.0385,0,0,0,0,0
10/9/2023 7:30:00 PM,-0.27042,56.08092,,7.43435,-15.0164,0,0,0,0,0
10/9/2023 7:45:00 PM,-0.2532495,56.36018,,7.439753,-15.0568,0,0,0,0,0
10/9/2023 8:00:00 PM,-0.0499874,56.38115,,7.44251,-15.0747,0,0,0,0,0
10/9/2023 8:15:00 PM,-0.1124365,56.09484,,7.43924,-15.0602,0,0,0,0,0
10/9/2023 8:30:00 PM,-0.1237385,55.91509,,7.450433,-15.1136,0,0,0,0,0
10/9/2023 8:45:00 PM,-0.0880425,55.62957,,7.452586,-15.1233,0,0,0,0,0
10/9/2023 9:00:00 PM,-0.191284,55.57012,,7.427023,-14.9801,0,0,0,0,0
10/9/2023 9:15:00 PM,-0.203768,54.7068,,7.430644,-15.01,0,0,0,0,0
10/9/2023 9:30:00 PM,-0.188361,54.11426,,7.43023,-15.0002,0,0,0,0,0
10/9/2023 9:45:00 PM,-0.3263818,53.18969,,7.408347,-14.8804,0,0,0,0,0
10/9/2023 10:00:00 PM,-0.470108,53.48096,,7.430083,-14.9863,0,0,0,0,0
10/9/2023 10:15:00 PM,-0.123028,53.94058,,7.429977,-14.9639,0,0,0,0,0
10/9/2023 10:30:00 PM,-0.1468245,53.93835,,7.445586,-15.0561,0,0,0,0,0
10/9/2023 10:45:00 PM,-0.2556885,54.89879,,7.455537,-15.0973,0,0,0,0,0
10/9/2023 11:00:00 PM,-0.0375024,55.04652,,7.455287,-15.1151,0,0,0,0,0
10/9/2023 11:15:00 PM,-0.0316584,55.06432,,7.448507,-15.0767,0,0,0,0,0
10/9/2023 11:30:00 PM,-0.0119769,55.18056,,7.455153,-15.0991,0,0,0,0,0
10/9/2023 11:45:00 PM,-0.002945155,55.23912,,7.45283,-15.1083,0,0,0,0,0
10/10/2023 12:00:00 AM,-0.00410431,55.13589,,7.424713,-14.9403,0,0,0,0,0
10/10/2023 12:15:00 AM,-0.0087892,55.08642,,7.42133,-14.9427,0,0,0,0,0
10/10/2023 12:30:00 AM,-0.063825,55.18118,,7.42585,-14.9887,0,0,0,0,0
10/10/2023 12:45:00 AM,-0.10483,55.1525,,7.42888,-14.9802,0,0,0,0,0
10/10/2023 1:00:00 AM,-0.0802675,55.08541,,7.43846,-15.018,0,0,0,0,0
10/10/2023 1:15:00 AM,-0.059937,54.84348,,7.442597,-15.0173,0,0,0,0,0
10/10/2023 1:30:00 AM,-0.116107,54.73605,,7.440653,-15.0412,0,0,0,0,0
10/10/2023 1:45:00 AM,-0.05271122,54.63992,,7.439793,-15.0527,0,0,0,0,0
10/10/2023 2:00:00 AM,-0.080777,54.44433,,7.445367,-15.0475,0,0,0,0,0
10/10/2023 2:15:00 AM,-0.2407645,54.82452,,7.451124,-15.0785,0,0,0,0,0
10/10/2023 2:30:00 AM,-0.09877428,54.51013,,7.454637,-15.1133,0,0,0,0,0
10/10/2023 2:45:00 AM,-0.0470412,53.96187,,7.453164,-15.0957,0,0,0,0,0
10/10/2023 3:00:00 AM,-0.23265,54.67347,,7.459527,-15.1169,0,0,0,0,0
10/10/2023 3:15:00 AM,-0.1395315,55.01959,,7.452737,-15.0961,0,0,0,0,0
10/10/2023 3:30:00 AM,-0.059043,54.90988,,7.453,-15.088,0,0,0,0,0
10/10/2023 3:45:00 AM,-0.001019775,54.54712,,7.451033,-15.0815,0,0,0,0,0
10/10/2023 4:00:00 AM,-0.01422275,54.38269,,7.44351,-15.0833,0,0,0,0,0
10/10/2023 4:15:00 AM,-0.00067514,54.33316,,7.438033,-15.0185,0,0,0,0,0
10/10/2023 4:30:00 AM,-0.001327165,54.35922,,7.434233,-14.9859,0,0,0,0,0
10/10/2023 4:45:00 AM,-0.055759,54.38258,,7.41884,-14.918,0,0,0,0,0
10/10/2023 5:00:00 AM,-0.04648585,54.7646,,7.403673,-14.8505,0,0,0,0,0
