Bani Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - WS (Standard),Production meter L-N voltage,Production meter active power,"SMA SHP-125 INV - 1, AC Power","SMA SHP-125 INV - 2, AC Power","SMA SHP-125 INV - 3, AC Power","SMA SHP-125 INV - 4, AC Power","SMA SHP-125 INV - 5, AC Power","SMA SHP-125 INV - 6, AC Power","SMA SHP-125 INV - 7, AC Power","SMA SHP-125 INV - 8, AC Power","SMA SHP-125 INV - 9, AC Power","SMA SHP-125 INV - 10, AC Power","SMA SHP-125 INV - 11, AC Power","SMA SHP-125 INV - 12, AC Power","SMA SHP-125 INV - 13, AC Power","SMA SHP-125 INV - 14, AC Power","SMA SHP-125 INV - 15, AC Power","SMA SHP-125 INV - 16, AC Power"
10/5/2023 1:00:00 PM,735.353,123.361,85.8221,4,13.65357,1511.04,115.706,109.562,108.982,100.141,107.212,89.9482,107.315,86.8169,93.5118,77.0309,83.0781,64.2437,73.1118,81.7302,79.7993,89.568
10/5/2023 1:15:00 PM,791.932,121.0605,85.8244,4,13.62967,1741.18,110.172,109.943,111.659,99.3302,103.592,115.254,109.985,113.251,103.156,109.827,118.734,98.1655,108.978,112.939,114.52,118.426
10/5/2023 1:30:00 PM,506.634,117.869,85.0189,4,13.6111,1136.05,69.2601,72.184,70.0565,66.1487,69.9778,74.4504,67.4448,74.4369,72.8374,75.9593,76.4756,73.6871,73.9474,73.9939,76.6891,68.7769
10/5/2023 1:45:00 PM,621.745,107.984,84.098,3,13.61177,1573.8,106.447,96.5379,102.552,92.2232,92.0052,93.2059,96.6431,88.1447,85.6751,99.8178,105.682,95.1522,101.691,101.487,105.92,94.8332
10/5/2023 2:00:00 PM,865.164,119.09,86.1249,4,13.60257,1893.68,114.551,114.192,116.92,114.602,117.13,124.391,118.87,118.503,120.611,121.433,121.688,114.347,121.472,123.698,124.338,124.692
10/5/2023 2:15:00 PM,719.096,121.739,86.1626,4,13.64233,1527.06,97.1513,102.627,99.3597,99.2721,100.743,96.9587,97.6707,94.9052,93.5815,97.0546,92.9237,92.3911,96.8965,96.5617,98.0176,96.8048
10/5/2023 2:30:00 PM,459.655,114.1245,85.1366,3,13.65433,989.104,58.0033,55.7566,55.2868,62.4187,56.0223,64.3611,62.5284,63.3108,65.2549,72.5468,73.0049,74.6313,74.4157,75.7805,77.982,67.4752
10/5/2023 2:45:00 PM,650.086,107.758,84.5401,2,13.664,1376.02,88.6432,90.7585,89.5823,88.5633,90.702,90.3317,91.1932,90.1949,88.6631,78.1312,78.412,78.5195,80.249,80.3813,76.7826,88.4574
10/5/2023 3:00:00 PM,850.175,123.3355,86.126,4,13.67303,1820.06,118.797,119.772,122.703,123.581,124.186,119.491,118.869,114.851,119.973,97.5593,101.648,98.913,100.25,103.92,98.4503,114.564
10/5/2023 3:15:00 PM,851.631,127.1925,87.4206,2,13.66103,1908.56,116.724,115.601,117.781,113.618,120.11,123.389,113.847,115.996,116.536,121.996,123.69,123.879,123.623,124.15,122.999,121.562
10/5/2023 3:30:00 PM,552.669,118.593,85.9169,3,13.6559,1319.71,74.1693,74.246,74.2445,72.0543,73.2387,78.6649,74.5409,80.2365,77.9742,81.6641,88.7648,85.7977,88.1534,86.1758,93.5859,84.0984
10/5/2023 3:45:00 PM,822.865,121.8695,86.8002,2,13.67157,1806.38,109.794,108.222,110.152,113.788,111.554,116.746,114.071,115.367,114.252,106.071,114.515,115.912,115.673,117.281,118.374,116.299
10/5/2023 4:00:00 PM,349.049,120.208,86.6984,2,13.64943,757.076,50.8278,52.2433,50.758,48.9499,46.4764,50.3376,48.9566,48.7305,46.8266,36.849,47.654,51.5997,53.2528,50.0511,49.9311,47.1252
10/5/2023 4:15:00 PM,782.865,115.3695,86.3888,2,13.66353,1713.34,111.121,110.625,109.673,111.831,107.786,115.743,111.9,108.437,100.09,68.8916,106.519,109.006,108.777,113.133,115.722,112.136
10/5/2023 4:30:00 PM,878.803,128.7315,88.2455,1,13.67943,1843.57,122.627,119.777,122.094,120.931,122.861,123.441,122.291,116.165,102.419,64.5584,112.346,123.776,121.961,123.522,124.819,121.565
10/5/2023 4:45:00 PM,300.815,127.324,88.49,2,13.67233,725.878,44.9311,44.1104,43.8723,41.6125,49.3786,44.8458,43.4829,45.3918,38.6233,27.0794,44.9118,53.9578,53.7274,48.8033,53.4266,47.3554
10/5/2023 5:00:00 PM,118.844,108.7385,86.1774,2,13.6771,264.457,18.5744,18.2848,17.6192,17.1346,16.107,16.6429,18.807,15.898,14.7788,12.7724,13.8584,14.8208,16.2827,16.8747,17.8451,18.3081
10/5/2023 5:15:00 PM,127.381,96.942,84.2579,2,13.66977,298.525,20.0403,19.7156,19.1867,18.2966,18.2179,18.9272,20.1989,18.4201,17.6216,16.5074,17.5781,17.3999,18.6701,19.174,19.8729,19.9004
10/5/2023 5:30:00 PM,256.706,96.1864,82.5212,3,13.6889,423.795,34.9979,36.6705,35.4354,33.1381,21.2426,31.9653,36.5252,22.1652,20.0723,12.8651,14.0771,15.2465,19.9437,24.711,26.1221,30.6906
10/5/2023 5:45:00 PM,95.7553,90.13765,80.9273,3,13.68867,218.866,15.0904,15.7405,15.1286,14.5807,12.2662,13.3421,15.2364,12.383,11.6184,9.50453,11.094,12.902,14.3641,14.8189,16.3075,14.4468
10/5/2023 6:00:00 PM,46.717,80.65365,79.082,4,13.69523,99.1873,6.54657,6.4742,6.52897,6.688,6.02493,6.4309,6.57,6.07443,5.90727,4.78237,5.53383,6.59727,6.70743,6.72127,6.56533,6.53157
10/5/2023 6:15:00 PM,33.6743,76.7087,77.5395,4,13.69323,68.1487,4.61633,4.55933,4.679,4.96567,4.0362,4.406,4.6225,4.08013,4.09647,3.08507,3.57307,4.55857,4.7028,4.72263,4.47577,4.5517
10/5/2023 6:30:00 PM,21.4173,74.516,76.269,4,13.69577,43.0433,2.93157,2.89373,3.0283,3.37457,2.5677,2.79113,2.9316,2.59857,2.71863,1.9669,2.25447,3.0663,3.13803,3.0684,2.82617,2.926
10/5/2023 6:45:00 PM,5.144,72.1063,75.2441,3,13.7001,9.659,0.753333,0.725233,0.783333,0.918433,0.670067,0.7279,0.747933,0.677533,0.731633,0.478667,0.5883,0.867933,0.880067,0.839633,0.7335,0.766733
10/5/2023 7:00:00 PM,-1.682,69.90445,74.3403,2,13.6969,-2.50233,0.00543333,0.0100428,0.00586667,0.00596667,0.00792308,0.00898351,0.0048,0.00556667,0.0038,0.001,0.00476923,0.0172667,0.009,0.0133529,0.0084,0.0127333
10/5/2023 7:15:00 PM,-2.79967,68.2904,73.2366,1,13.68267,-2.75433,,,,,,,,,,,,,,,,
10/5/2023 7:30:00 PM,-2.25433,67.61935,72.6333,2,13.69487,-2.75333,,,,,,,,,,,,,,,,
10/5/2023 7:45:00 PM,-2.636,67.31815,72.1614,2,13.70887,-2.75433,,,,,,,,,,,,,,,,
10/5/2023 8:00:00 PM,-2.452,66.84475,71.6598,2,13.69223,-2.75267,,,,,,,,,,,,,,,,
10/5/2023 8:15:00 PM,-1.55867,66.7834,71.3708,0,13.6829,-2.75,,,,,,,,,,,,,,,,
10/5/2023 8:30:00 PM,-1.22,67.0398,71.1034,0,13.7088,-2.76133,,,,,,,,,,,,,,,,
10/5/2023 8:45:00 PM,-1.40067,67.06085,70.9914,0,13.67477,-2.748,,,,,,,,,,,,,,,,
10/5/2023 9:00:00 PM,-2.438,66.11235,70.6761,0,13.67633,-2.74833,,,,,,,,,,,,,,,,
10/5/2023 9:15:00 PM,-2.51833,64.69325,70.074,0,13.67123,-2.74567,,,,,,,,,,,,,,,,
10/5/2023 9:30:00 PM,-2.51467,63.76865,69.5358,0,13.70157,-2.76133,,,,,,,,,,,,,,,,
10/5/2023 9:45:00 PM,-1.90433,62.8476,68.5235,0,13.7191,-2.771,,,,,,,,,,,,,,,,
10/5/2023 10:00:00 PM,-1.78167,62.33215,68.1453,0,13.65863,-2.747,,,,,,,,,,,,,,,,
10/5/2023 10:15:00 PM,-1.30033,61.81395,67.4689,0,13.666,-2.74967,,,,,,,,,,,,,,,,
10/5/2023 10:30:00 PM,-1.17667,61.5741,66.9273,0,13.70033,-2.76167,,,,,,,,,,,,,,,,
10/5/2023 10:45:00 PM,-1.66533,61.70315,66.444,0,13.70023,-2.76567,,,,,,,,,,,,,,,,
10/5/2023 11:00:00 PM,-1.60333,60.99915,66.0978,0,13.69337,-2.77067,,,,,,,,,,,,,,,,
10/5/2023 11:15:00 PM,-1.08133,60.78305,65.7424,0,13.6861,-2.76267,,,,,,,,,,,,,,,,
10/5/2023 11:30:00 PM,-0.762333,61.3214,65.8316,0,13.70933,-2.771,,,,,,,,,,,,,,,,
10/5/2023 11:45:00 PM,-0.977667,61.2271,65.691,0,13.7132,-2.777,,,,,,,,,,,,,,,,
10/6/2023 12:00:00 AM,-1.46333,60.67135,65.3699,0,13.679,-2.76867,,,,,,,,,,,,,,,,
10/6/2023 12:15:00 AM,-1.16733,60.0891,65.0443,0,13.67133,-2.76333,,,,,,,,,,,,,,,,
10/6/2023 12:30:00 AM,-1.48967,60.09455,64.7621,0,13.68813,-2.77,,,,,,,,,,,,,,,,
10/6/2023 12:45:00 AM,-1.55767,59.5233,64.465,0,13.71047,-2.785,,,,,,,,,,,,,,,,
10/6/2023 1:00:00 AM,-1.42333,59.18915,64.3382,0,13.69867,-2.78233,,,,,,,,,,,,,,,,
10/6/2023 1:15:00 AM,-1.15933,59.2294,64.1268,0,13.68643,-2.771,,,,,,,,,,,,,,,,
10/6/2023 1:30:00 AM,-1.15967,58.8257,63.8355,0,13.68657,-2.77,,,,,,,,,,,,,,,,
10/6/2023 1:45:00 AM,-1.067,59.07835,63.7738,0,13.6921,-2.774,,,,,,,,,,,,,,,,
10/6/2023 2:00:00 AM,-1.61,59.46105,63.7486,0,13.6761,-2.76933,,,,,,,,,,,,,,,,
10/6/2023 2:15:00 AM,-1.12767,58.7415,63.3613,0,13.67487,-2.77733,,,,,,,,,,,,,,,,
10/6/2023 2:30:00 AM,-0.916667,59.1443,63.2402,0,13.67843,-2.79033,,,,,,,,,,,,,,,,
10/6/2023 2:45:00 AM,-0.884667,59.52425,63.5727,0,13.67347,-2.77567,,,,,,,,,,,,,,,,
10/6/2023 3:00:00 AM,-1.48233,59.6634,63.7669,0,13.64533,-2.77133,,,,,,,,,,,,,,,,
10/6/2023 3:15:00 AM,-1.30667,60.7025,64.3679,0,13.65533,-2.77867,,,,,,,,,,,,,,,,
10/6/2023 3:30:00 AM,-1.64033,59.90965,64.0823,0,13.64877,-2.77833,,,,,,,,,,,,,,,,
10/6/2023 3:45:00 AM,-1.24467,59.83095,64.016,0,13.65323,-2.77567,,,,,,,,,,,,,,,,
10/6/2023 4:00:00 AM,-1.199,60.2658,64.3565,0,13.64867,-2.77667,,,,,,,,,,,,,,,,
10/6/2023 4:15:00 AM,-1.43033,60.0845,64.3485,0,13.64277,-2.77133,,,,,,,,,,,,,,,,
10/6/2023 4:30:00 AM,-1.20367,60.79685,64.697,0,13.63237,-2.76667,,,,,,,,,,,,,,,,
10/6/2023 4:45:00 AM,-1.37167,61.2665,64.7895,0,13.62023,-2.759,,,,,,,,,,,,,,,,
10/6/2023 5:00:00 AM,-1.40933,60.5716,64.5896,0,13.59667,-2.749,,,,,,,,,,,,,,,,
10/6/2023 5:15:00 AM,-1.04667,60.43335,64.5142,0,13.59663,-2.75,,,,,,,,,,,,,,,,
10/6/2023 5:30:00 AM,-1.02467,61.0898,64.5427,0,13.58723,-2.75,,,,,,,,,,,,,,,,
10/6/2023 5:45:00 AM,-0.679,61.6986,64.7793,0,13.5999,-2.75333,,,,,,,,,,,,,,,,
10/6/2023 6:00:00 AM,-0.661333,62.2534,65.0318,0,13.58123,-2.745,,,,,,,,,,,,,,,,
10/6/2023 6:15:00 AM,-0.617333,62.74685,65.3345,0,13.581,-2.74367,,,,,,,,,,,,,,,,
10/6/2023 6:30:00 AM,-0.537667,63.298,65.6853,1,13.585,-2.74767,,,,,,,,,,,,,,,,
10/6/2023 6:45:00 AM,-0.557667,63.78325,65.9961,2,13.64467,-2.76633,,,,,,,,,,,,,,,,
10/6/2023 7:00:00 AM,-0.175,64.10005,66.2075,1,13.66223,-2.72033,0,0,0,,0,0,0,0.000133333,0,0,0,0,0,0,0,0
10/6/2023 7:15:00 AM,9.505,64.46535,66.4371,1,13.70057,20.4293,1.47567,1.47233,1.44797,1.4443,1.4223,1.43527,1.45983,1.35463,1.44877,1.4238,1.36583,1.42523,1.4099,1.43663,1.44437,1.45377
10/6/2023 7:30:00 AM,10.801,64.95605,66.6371,1,13.69833,23.677,1.70723,1.6829,1.68443,1.69053,1.58437,1.61563,1.70597,1.55887,1.55693,1.60767,1.52763,1.6066,1.5361,1.63467,1.68427,1.62883
10/6/2023 7:45:00 AM,11.6313,64.96705,66.8645,1,13.69823,23.324,1.63847,1.62607,1.61493,1.5617,1.5964,1.63973,1.6462,1.57393,1.5627,1.518,1.58363,1.5003,1.54307,1.61203,1.6509,1.6605
10/6/2023 8:00:00 AM,26.207,65.2939,67.0895,1,13.68267,59.117,3.87213,3.85973,3.82393,3.76187,3.8028,3.88423,3.88297,3.77347,3.74217,3.61973,3.77077,3.64993,3.76787,3.85873,3.88323,3.9241
10/6/2023 8:15:00 AM,49.03,66.31465,67.3992,2,13.68413,117.44,7.6251,7.58803,7.43997,7.0538,7.4951,7.65567,7.69953,7.5337,7.1861,7.17067,7.52123,6.75993,7.11287,7.4489,7.6755,7.74877
10/6/2023 8:30:00 AM,54.5327,67.28425,67.8768,1,13.6848,128.612,8.43137,8.37823,8.1156,7.4879,8.26867,8.48577,8.59573,8.35833,7.75303,7.9414,8.3777,7.16287,7.55077,8.0781,8.6134,8.59003
10/6/2023 8:45:00 AM,65.744,67.5644,68.1133,3,13.675,157.842,9.9726,9.95523,9.9488,9.74987,9.8721,10.0725,10.2075,9.91247,9.82187,9.44443,9.8176,9.56207,10.0127,10.1039,10.133,10.4208
10/6/2023 9:00:00 AM,94.1583,69.0384,68.8582,2,13.6572,228.609,14.7136,14.6162,14.5128,14.0352,14.4483,14.5992,15.3033,14.3485,14.1955,13.3099,13.8025,13.2548,14.1002,14.2875,14.4304,15.3676
10/6/2023 9:15:00 AM,140.538,72.7875,70.0991,2,13.64643,372.006,23.1605,23.0767,22.8485,22.2319,23.0417,23.4642,25.1753,23.0665,22.6296,21.8959,22.9437,21.8486,23.1067,23.3688,24.4695,25.679
10/6/2023 9:30:00 AM,471.631,83.60625,72.0575,3,13.64033,1097.5,74.373,73.2909,68.3462,58.4565,72.9134,74.7427,79.8526,76.9588,62.7682,67.0116,71.1442,51.723,53.6067,62.3303,75.0179,74.3694
10/6/2023 9:45:00 AM,363.181,92.1646,73.7679,4,13.624,912.205,59.5923,59.1817,56.9471,49.3659,59.4382,61.1978,62.8608,59.1878,52.9986,54.9979,58.4908,46.8628,47.7752,53.6387,62.4766,62.9214
10/6/2023 10:00:00 AM,229.154,89.70185,74.794,4,13.60037,601.533,37.8271,37.4541,37.1157,34.5649,37.6227,38.6676,40.9216,37.7726,35.9406,35.8891,38.0115,33.6502,35.5004,37.0914,40.1496,41.3028
10/6/2023 10:15:00 AM,243.469,86.3995,75.3092,3,13.59777,652.741,40.7322,40.1158,39.8305,37.6072,40.0739,41.7407,43.4861,40.7507,38.9385,39.2721,41.4829,37.5842,39.6986,41.2775,44.4613,44.7907
10/6/2023 10:30:00 AM,470.109,91.0202,76.6164,3,13.61603,1111.37,74.0325,73.941,69.1878,60.7608,72.5111,74.1548,79.4991,73.237,63.868,66.2574,72.8408,55.3484,59.2775,67.3974,77.1851,77.1461
10/6/2023 10:45:00 AM,510.813,103.988,78.6479,3,13.62323,1198.09,79.2376,77.5602,74.0662,62.9,76.4948,81.1439,82.1189,79.6454,69.8259,73.9527,79.1477,59.5927,63.6903,71.9022,82.7291,81.981
10/6/2023 11:00:00 AM,233.556,98.53395,79.0889,3,13.6331,585.024,37.6391,37.3364,36.478,33.9798,37.1161,37.9562,39.6432,37.0352,35.1144,35.2883,36.8375,33.0783,34.2191,36.1187,38.8671,39.4395
10/6/2023 11:15:00 AM,189.105,90.09095,78.6581,2,13.62977,484.069,30.9245,30.6184,30.1885,28.7157,30.2624,30.9839,32.4041,30.5713,29.1793,29.0135,30.2795,27.8049,28.9116,30.1008,31.6972,32.1828
10/6/2023 11:30:00 AM,238.43,87.5046,78.5473,2,13.6281,602.568,38.4021,38.0681,37.7989,36.1943,37.72,38.2985,39.5225,37.9962,36.7062,36.0369,37.6477,34.8054,36.8894,37.8828,38.7553,39.6641
10/6/2023 11:45:00 AM,258.755,89.2432,78.6856,4,13.65103,650.763,41.5876,41.2331,40.6357,38.4975,40.7084,41.6916,42.575,41.3494,39.3663,39.3372,41.117,37.345,39.2977,40.7964,42.3932,42.8194
10/6/2023 12:00:00 PM,286.453,89.70095,79.2603,2,13.66433,719.657,45.7712,45.501,44.7802,42.3033,44.941,46.1298,46.6594,45.7888,43.5021,43.736,45.7492,41.2894,43.47,45.2132,47.014,47.1537
10/6/2023 12:15:00 PM,299.573,92.3587,79.6785,3,13.652,743.758,47.8458,47.6012,46.5616,43.5566,46.8659,48.035,48.458,47.6808,44.7165,45.1526,47.4166,41.9712,44.2106,46.4471,48.5963,48.6075
10/6/2023 12:30:00 PM,342.751,93.2669,79.8202,3,13.65443,852.751,54.5434,54.1928,53.3183,50.2242,53.4498,54.7094,54.9817,54.5104,51.5873,51.4941,54.3264,48.6061,51.5923,53.6573,55.4653,55.5391
10/6/2023 12:45:00 PM,502.189,100.0278,80.989,4,13.66133,1183,78.2056,77.3441,74.9191,69.3149,75.6924,76.8391,78.2354,76.5368,71.4303,70.9556,74.616,65.2062,70.6512,74.547,77.2753,77.6901
10/6/2023 1:00:00 PM,414.53,100.4804,80.9467,4,13.62377,993.504,64.1168,63.6898,61.9701,57.41,62.5391,64.2799,64.2366,63.6925,59.5467,60.0356,64.4716,55.8105,59.6365,62.6889,65.5451,64.9296
10/6/2023 1:15:00 PM,335.583,97.9471,80.9388,4,13.61177,820.111,52.612,52.3798,51.113,47.4926,51.1084,52.837,52.9955,52.1516,48.8757,49.6109,53.6614,46.9502,50.0651,52.455,55.2326,53.7834
10/6/2023 1:30:00 PM,292.613,95.4083,80.9981,3,13.6409,722.11,46.8216,46.5341,45.9053,43.8218,45.3524,46.3184,47.0461,45.7974,43.5911,41.8369,44.4652,41.4969,43.7143,45.2058,46.4218,46.6395
10/6/2023 1:45:00 PM,338.723,94.96155,80.9513,4,13.65067,830.754,53.8659,53.5625,52.8826,50.457,52.1053,53.3097,54.0216,52.6309,50.3187,48.0574,51.1706,47.9676,50.9884,52.494,53.5606,53.7652
10/6/2023 2:00:00 PM,343.921,96.34945,81.2906,3,13.63647,839.146,54.5432,54.2283,53.4147,50.9698,52.5601,53.7567,54.55,53.1016,50.6673,48.3263,51.4802,48.5751,51.6941,53.158,54.3403,54.4779
10/6/2023 2:15:00 PM,366.9,101.417,81.726,3,13.63377,888.879,57.5898,57.3937,56.4262,53.666,55.4458,56.9435,58.0468,56.2832,53.4094,51.0279,54.5057,51.4658,55.2044,56.6442,58.0922,58.064
10/6/2023 2:30:00 PM,393.616,103.8484,82.3989,3,13.63253,949.67,61.5498,61.402,60.6076,58.3996,59.1396,60.6098,62.1624,59.6659,57.1754,53.6918,57.5057,55.7616,59.0928,60.3849,61.3065,61.566
10/6/2023 2:45:00 PM,439.003,108.365,83.2524,3,13.62367,1056.19,68.2451,67.8741,67.5568,65.0306,65.4299,67.1016,68.5744,65.5129,63.1988,59.0861,63.3583,62.2676,65.9934,67.0463,68.0489,68.2265
10/6/2023 3:00:00 PM,516.075,111.789,84.1517,2,13.61377,1218.35,79.3386,78.5584,77.1366,76.4247,76.248,76.866,80.2138,76.6387,74.2336,70.281,75.4821,76.3513,78.6771,78.0448,82.3085,79.6927
10/6/2023 3:15:00 PM,586.114,117.5935,85.0029,2,13.6138,1323.13,88.9045,89.1344,87.2983,86.1481,85.9536,84.9648,90.1656,84.135,81.3483,72.9067,76.2223,76.648,80.3095,81.1174,80.6518,85.8913
10/6/2023 3:30:00 PM,741.747,125.26,85.6804,2,13.6299,1484.68,100.255,99.6547,92.5205,97.3091,97.4309,95.0688,100.646,94.3885,94.8072,86.0662,90.766,91.1955,91.6466,91.1832,92.4109,94.985
10/6/2023 3:45:00 PM,571.998,124.8015,85.8438,3,13.63,1262.34,81.6912,79.4797,79.171,79.0858,79.768,80.1255,83.2588,79.6792,79.1294,75.324,77.1103,81.6588,81.5664,80.3078,83.3516,82.5137
10/6/2023 4:00:00 PM,563.047,128.2145,86.5042,3,13.63457,1212.2,88.5293,84.4937,82.129,81.4788,82.2098,77.2802,86.9253,75.3203,69.9212,58.8673,68.1641,69.8205,71.1376,74.5192,73.1345,75.6895
10/6/2023 4:15:00 PM,456.547,121.042,85.4599,3,13.62647,1024.48,71.0887,71.4079,69.8181,68.778,70.1675,67.824,70.6057,66.3694,60.4264,42.6449,59.7354,63.6841,60.6548,63.089,61.3214,63.897
10/6/2023 4:30:00 PM,228.908,114.392,84.8863,2,13.63433,540.248,35.2782,35.1118,35.0727,34.552,33.3729,34.4281,35.5714,32.8163,31.7205,26.6936,31.7193,33.3308,34.6342,35.2259,35.7099,35.19
10/6/2023 4:45:00 PM,208.204,105.5513,83.858,2,13.64167,526.712,33.9141,34.239,33.8671,34.8306,32.1961,31.6543,34.1036,30.637,28.905,21.071,26.8431,32.5182,33.7352,34.3225,35.0299,33.8329
10/6/2023 5:00:00 PM,318.336,104.1928,83.7826,2,13.64033,719.41,46.8996,45.6099,43.8154,46.649,43.3043,46.4421,47.3037,41.2806,37.1572,28.1681,33.4727,47.4407,51.4029,53.6615,52.7894,49.301
10/6/2023 5:15:00 PM,173.184,98.45345,83.0753,3,13.6203,408.276,26.7444,27.2483,27.1062,26.1224,25.1134,26.4472,27.4278,24.9968,23.5695,21.1559,23.5213,24.8036,26.4901,27.0173,27.4781,26.9168
10/6/2023 5:30:00 PM,129.742,91.651,82.0859,2,13.62813,305.195,20.1558,20.0648,19.8242,19.4119,18.9286,19.6629,20.2526,19.1239,18.2954,16.4888,18.0075,18.2877,19.195,19.7812,19.9829,20.0068
10/6/2023 5:45:00 PM,89.8593,86.3931,81.3421,1,13.62413,204.019,13.9179,13.6825,13.4344,13.0414,12.5187,13.0987,13.9055,12.6376,12.1554,10.6653,11.5933,11.9247,12.5688,13.0109,13.2707,13.4036
10/6/2023 6:00:00 PM,208.6,87.4222,83.3701,1,13.6402,267.032,29.2171,23.5126,18.7156,16.0745,13.5409,15.9597,28.6474,13.9413,12.9678,10.561,11.6832,13.0326,14.0724,14.7586,15.6662,15.9656
10/6/2023 6:15:00 PM,64.275,87.71245,81.8813,1,13.635,144.301,10.6227,9.84367,9.46257,9.58893,8.52257,9.0508,10.848,8.6347,8.46223,7.26507,8.00443,8.9088,9.17127,9.2318,9.04133,9.28953
10/6/2023 6:30:00 PM,19.859,81.1563,80.1515,0,13.64623,45.0177,3.05897,2.9931,3.04887,3.13727,2.79047,2.9908,3.06317,2.86943,2.84427,2.5307,2.74853,2.9829,3.05997,3.10643,3.02017,3.0432
10/6/2023 6:45:00 PM,2.01767,74.63045,78.4251,0,13.6719,8.831,0.699,0.677733,0.715767,0.764467,0.6312,0.680067,0.697567,0.646667,0.6508,0.540467,0.603,0.718567,0.7256,0.738067,0.694433,0.715067
10/6/2023 7:00:00 PM,-3.23767,69.975,76.2142,0,13.657,-1.976,0.0529127,0.0488223,0.0329333,0.0354667,0.0428947,0.0437882,0.0523885,0.0288333,0.0506577,0.03,0.035,0.0503913,0.0485238,0.0513913,0.0502857,0.0537143
10/6/2023 7:15:00 PM,-3.67733,67.2348,74.0353,0,13.6549,-2.75767,,,,,,,,,,,,,,,,
10/6/2023 7:30:00 PM,-2.86467,66.17645,72.5442,0,13.6738,-2.75933,,,,,,,,,,,,,,,,
10/6/2023 7:45:00 PM,-2.35767,65.39735,71.6804,0,13.69423,-2.76967,,,,,,,,,,,,,,,,
10/6/2023 8:00:00 PM,-1.536,64.4946,70.7401,0,13.70867,-2.77767,,,,,,,,,,,,,,,,
10/6/2023 8:15:00 PM,-0.802333,63.9032,69.914,0,13.70157,-2.77167,,,,,,,,,,,,,,,,
10/6/2023 8:30:00 PM,-0.633667,63.5379,69.3027,0,13.70023,-2.775,,,,,,,,,,,,,,,,
10/6/2023 8:45:00 PM,-0.726333,63.00965,68.4629,0,13.70923,-2.77467,,,,,,,,,,,,,,,,
10/6/2023 9:00:00 PM,-0.815667,62.65625,67.8745,0,13.71923,-2.78133,,,,,,,,,,,,,,,,
10/6/2023 9:15:00 PM,-1.40433,62.42005,67.6757,0,13.71497,-2.77733,,,,,,,,,,,,,,,,
10/6/2023 9:30:00 PM,-0.788333,62.3065,67.406,0,13.68133,-2.762,,,,,,,,,,,,,,,,
10/6/2023 9:45:00 PM,-1.18467,62.1509,67.1672,0,13.66577,-2.76133,,,,,,,,,,,,,,,,
10/6/2023 10:00:00 PM,-0.677333,61.80755,66.9342,0,13.67377,-2.76433,,,,,,,,,,,,,,,,
10/6/2023 10:15:00 PM,-0.752667,61.16575,66.444,0,13.6841,-2.767,,,,,,,,,,,,,,,,
10/6/2023 10:30:00 PM,-0.225667,60.71905,66.1069,0,13.70557,-2.77867,,,,,,,,,,,,,,,,
10/6/2023 10:45:00 PM,-0.487,60.5267,65.8144,0,13.71833,-2.78167,,,,,,,,,,,,,,,,
10/6/2023 11:00:00 PM,-1.11633,60.6998,65.6545,0,13.7212,-2.79,,,,,,,,,,,,,,,,
10/6/2023 11:15:00 PM,-0.856,60.6961,65.4854,0,13.69267,-2.78,,,,,,,,,,,,,,,,
10/6/2023 11:30:00 PM,-1.35367,60.18245,65.178,0,13.6851,-2.77067,,,,,,,,,,,,,,,,
10/6/2023 11:45:00 PM,-0.699,59.6826,64.9507,0,13.6771,-2.76933,,,,,,,,,,,,,,,,
10/7/2023 12:00:00 AM,-0.719667,59.9527,64.9346,0,13.62657,-2.75133,,,,,,,,,,,,,,,,
10/7/2023 12:15:00 AM,-0.432333,59.70365,64.7118,0,13.60447,-2.74433,,,,,,,,,,,,,,,,
10/7/2023 12:30:00 AM,-1.009,59.79795,64.6296,0,13.60443,-2.74533,,,,,,,,,,,,,,,,
10/7/2023 12:45:00 AM,-0.556333,59.53615,64.4273,0,13.6209,-2.75067,,,,,,,,,,,,,,,,
10/7/2023 1:00:00 AM,-0.431,59.1031,64.1451,0,13.6401,-2.758,,,,,,,,,,,,,,,,
10/7/2023 1:15:00 AM,-0.028,58.69935,63.8023,0,13.6671,-2.77167,,,,,,,,,,,,,,,,
10/7/2023 1:30:00 AM,-0.239333,58.5812,63.6138,0,13.67743,-2.77467,,,,,,,,,,,,,,,,
10/7/2023 1:45:00 AM,0.199667,59.17355,63.6515,0,13.6847,-2.77933,,,,,,,,,,,,,,,,
10/7/2023 2:00:00 AM,-0.501,59.86025,63.7509,0,13.68677,-2.78367,,,,,,,,,,,,,,,,
10/7/2023 2:15:00 AM,-1.04667,59.30175,63.7532,0,13.6711,-2.774,,,,,,,,,,,,,,,,
10/7/2023 2:30:00 AM,-0.481,58.9145,63.527,0,13.65097,-2.76367,,,,,,,,,,,,,,,,
10/7/2023 2:45:00 AM,-0.312667,59.38325,63.5419,0,13.65953,-2.76867,,,,,,,,,,,,,,,,
10/7/2023 3:00:00 AM,-1.51267,59.0335,63.415,0,13.66457,-2.768,,,,,,,,,,,,,,,,
10/7/2023 3:15:00 AM,-0.718,58.0978,63.1694,0,13.66657,-2.77067,,,,,,,,,,,,,,,,
