Timestamp,PVMet 200 (POA Sensor),Max wind speed - PVMet 200,Production meter L-N voltage,Production meter active power,"SMA Inverter - A, Total AC Active Power","SMA Inverter - B, Total AC Active Power","SMA Inverter - C, Total AC Active Power","SMA Inverter - D, Total AC Active Power"
10/7/2023 7:15:00 AM,6.12503,2.985019,0.08875412,-1.121518,0.03505517,0.04853744,0.07909882,0.03916131
10/7/2023 7:30:00 AM,19.80113,3.717016,0.08887769,15.26192,5.957682,5.486056,5.636145,3.606178
10/7/2023 7:45:00 AM,28.4905,2.991166,0.07913299,19.17801,12.20798,11.33208,11.70584,10.61695
10/7/2023 8:00:00 AM,39.25822,2.236933,0.07892044,28.19222,15.93149,15.21529,14.47814,13.40325
10/7/2023 8:15:00 AM,48.36334,2.981291,0.08873961,55.79924,23.14454,21.96508,22.59261,20.17066
10/7/2023 8:30:00 AM,54.41315,2.972625,0.08892315,67.74851,26.7848,25.65005,25.9822,22.90499
10/7/2023 8:45:00 AM,91.05826,3.728133,0.08895142,112.3775,45.83324,42.98633,44.34846,39.08505
10/7/2023 9:00:00 AM,76.80495,2.613445,0.08879375,96.43395,38.63293,37.33987,38.44681,34.23098
10/7/2023 9:15:00 AM,117.6817,2.618341,0.08879298,139.2309,58.76485,60.66931,60.25201,54.02839
10/7/2023 9:30:00 AM,155.6659,4.094845,0.0890392,197.0081,81.286,77.64341,79.91923,69.8482
10/7/2023 9:45:00 AM,144.3737,4.109608,0.07997279,121.8879,70.39882,67.02244,69.55636,60.26114
10/7/2023 10:00:00 AM,219.6325,3.728241,0.08028484,201.989,116.9236,111.1952,113.1529,98.31432
10/7/2023 10:15:00 AM,259.1509,4.100992,0.08027877,240.0016,145.5189,139.9122,140.9648,122.1546
10/7/2023 10:30:00 AM,319.8374,3.365267,0.0801865,286.9859,174.1021,166.0465,168.9468,146.9264
10/7/2023 10:45:00 AM,454.5868,3.719517,0.08021539,397.0279,252.409,208.7139,204.7211,182.4614
10/7/2023 11:00:00 AM,450.3153,4.097255,0.08026955,414.4803,344.8409,284.3985,301.6048,254.2997
10/7/2023 11:15:00 AM,557.725,5.2194,0.08035584,478.3557,329.5617,286.8768,313.9575,258.6728
10/7/2023 11:30:00 AM,810.2743,3.74052,0.09051096,869.7166,430.3099,394.7504,419.9051,369.9766
10/7/2023 11:45:00 AM,812.2545,5.584868,0.09052058,881.2306,446.5119,411.5365,437.0994,387.5558
10/7/2023 12:00:00 PM,836.3295,5.605854,0.09061488,899.754,456.8028,420.3714,446.3742,396.5954
10/7/2023 12:15:00 PM,885.1144,4.456468,0.09072075,934.5719,454.0354,420.4665,434.9791,390.4328
10/7/2023 12:30:00 PM,872.5309,5.23307,0.09045266,928.437,469.2621,431.9473,454.8901,404.5234
10/7/2023 12:45:00 PM,826.7966,6.334188,0.09024686,856.2125,456.9146,417.386,442.876,391.8004
10/7/2023 1:00:00 PM,924.5655,5.962581,0.09027757,971.1498,462.5517,433.8064,447.2187,399.2622
10/7/2023 1:15:00 PM,885.5005,5.96631,0.09028128,928.1085,472.0796,441.2651,443.6694,401.1317
10/7/2023 1:30:00 PM,914.3607,10.03148,0.09009663,955.1293,480.7002,442.3882,469.9048,420.6278
10/7/2023 1:45:00 PM,931.3468,6.717934,0.0900688,965.6188,491.0307,452.1802,480.5441,426.3276
10/7/2023 2:00:00 PM,855.8779,8.630405,0.08994916,839.9364,462.2057,428.5598,451.9491,402.0596
10/7/2023 2:15:00 PM,698.5606,8.18486,0.0797883,566.0283,333.3832,322.4954,298.6694,266.8901
10/7/2023 2:30:00 PM,666.1382,7.443923,0.07985931,642.1275,416.3388,393.5064,420.5362,361.4673
10/7/2023 2:45:00 PM,540.6351,8.201991,0.08000513,547.2452,391.2974,345.5482,367.7896,315.3048
10/7/2023 3:00:00 PM,809.0072,5.972457,0.09044807,1001.583,437.73,403.7365,415.9066,372.5402
10/7/2023 3:15:00 PM,757.3223,5.212018,0.09046082,949.2233,420.6338,387.3626,408.8415,359.188
10/7/2023 3:30:00 PM,719.9058,6.348993,0.08018377,638.3761,382.5175,351.9464,370.0493,316.2964
10/7/2023 3:45:00 PM,287.9789,6.703318,0.07979074,280.9922,170.3366,165.3534,157.7654,133.9443
10/7/2023 4:00:00 PM,143.4424,5.226873,0.08972107,207.8867,129.1733,122.08,119.2802,98.65101
10/7/2023 4:15:00 PM,155.5863,4.084853,0.08993526,257.8983,141.7416,151.8681,133.117,109.4819
10/7/2023 4:30:00 PM,398.6942,5.586053,0.09009592,521.8832,226.9465,221.4976,219.6626,182.9645
10/7/2023 4:45:00 PM,295.3224,5.584769,0.09005997,389.1365,189.2501,191.6061,190.2395,160.6094
10/7/2023 5:00:00 PM,283.1063,4.483733,0.09001974,282.0563,164.1405,161.9114,159.7882,132.6237
10/7/2023 5:15:00 PM,270.857,4.472549,0.0801044,240.3775,149.0689,141.9846,142.9155,119.6946
10/7/2023 5:30:00 PM,220.1634,6.703252,0.07992287,182.6529,116.5006,109.5593,111.5581,93.43437
10/7/2023 5:45:00 PM,171.1445,4.85409,0.07994663,130.778,85.21774,78.55948,81.32211,68.0425
10/7/2023 6:00:00 PM,123.9993,4.850328,0.08003954,83.32886,54.28312,52.72629,52.27702,43.81562
10/7/2023 6:15:00 PM,79.98036,5.60336,0.07906758,37.25882,24.74937,24.85839,22.94882,19.38926
10/7/2023 6:30:00 PM,37.62096,5.219508,0.07901987,6.427482,7.572352,7.016662,6.670869,5.548622
10/7/2023 6:45:00 PM,9.016704,3.360321,0.07907693,-0.7297279,0.6519364,0.6202335,0.6199961,0.4698142
10/7/2023 7:00:00 PM,1.006663,2.613436,0.0791756,-1.494985,0.01801802,0.01954053,0.02147239,0.01293878
10/7/2023 7:15:00 PM,0,1.124672,0.07896296,-1.493339,7.020125E-05,0.0001641319,0.0002346108,5.213541E-05
10/7/2023 7:30:00 PM,0,1.861598,0.07906839,-1.506667,0,0,0,0
10/7/2023 7:45:00 PM,0,2.2369,0.0792498,-1.493333,0,0,0,0
10/7/2023 8:00:00 PM,0,2.2369,0.07934372,-1.5,0,0,0,0
10/7/2023 8:15:00 PM,0,3.71453,0.07930427,-1.503333,0,0,0,0
10/7/2023 8:30:00 PM,0,2.613411,0.08920329,-1.776755,0,0,0,0
10/7/2023 8:45:00 PM,0.8499255,3.366501,0.08941521,-1.786628,0,0,0,0
10/7/2023 9:00:00 PM,7.457122E-05,2.254298,0.08935045,-1.781667,0,0,0,0
10/7/2023 9:15:00 PM,1.016577,2.606022,0.08938467,-1.78,0,0,0,0
10/7/2023 9:30:00 PM,1.669534,2.604779,0.08946992,-1.784922,0,0,0,0
10/7/2023 9:45:00 PM,0,4.472516,0.08924853,-1.781711,0,0,0,0
10/7/2023 10:00:00 PM,0,5.945208,0.08913152,-1.781528,0,0,0,0
10/7/2023 10:15:00 PM,0,3.733129,0.07919798,-1.493333,0,0,0,0
10/7/2023 10:30:00 PM,0,2.983768,0.07935564,-1.493333,0,0,0,0
10/7/2023 10:45:00 PM,0,2.249319,0.07937424,-1.491667,0,0,0,0
10/7/2023 11:00:00 PM,0,1.496246,0.07939219,-1.493333,0,0,0,0
10/7/2023 11:15:00 PM,0,1.852907,0.07944102,-1.493328,0,0,0,0
10/7/2023 11:30:00 PM,0,1.488781,0.07954317,-1.488333,0,0,0,0
10/7/2023 11:45:00 PM,0,3.350371,0.0894077,-1.123321,0,0,0,0
10/8/2023 12:00:00 AM,0,2.603577,0.08927559,-1.116662,0,0,0,0
10/8/2023 12:15:00 AM,0,2.236859,0.08937727,-1.110044,0,0,0,0
10/8/2023 12:30:00 AM,0,2.236867,0.07932854,-1.491667,0,0,0,0
10/8/2023 12:45:00 AM,0,0.3765448,0.07929871,-1.493322,0,0,0,0
10/8/2023 1:00:00 AM,0,0,0.08929976,-1.129967,0,0,0,0
10/8/2023 1:15:00 AM,0,0,0.08923518,-1.120016,0,0,0,0
10/8/2023 1:30:00 AM,1.509967,0,0.08911438,-1.15165,0,0,0,0
10/8/2023 1:45:00 AM,3.344482E-05,0,0.08905225,-0.5101441,0,0,0,0
10/8/2023 2:00:00 AM,0,0,0.07919748,-1.514994,0,0,0,0
10/8/2023 2:15:00 AM,0,0,0.07923371,-1.52,0,0,0,0
10/8/2023 2:30:00 AM,0,0.7381853,0.07923571,-1.523333,0,0,0,0
10/8/2023 2:45:00 AM,2,1.12217,0.07926922,-1.528333,0,0,0,0
10/8/2023 3:00:00 AM,0,0,0.07932743,-1.533333,0,0,0,0
10/8/2023 3:15:00 AM,0.8360926,0,0.07923854,-1.533333,0,0,0,0
10/8/2023 3:30:00 AM,0.8305556,0,0.0792117,-1.539994,0,0,0,0
10/8/2023 3:45:00 AM,1.851852E-05,0,0.07925356,-1.551667,0,0,0,0
10/8/2023 4:00:00 AM,0,0,0.07928577,-1.548339,0,0,0,0
10/8/2023 4:15:00 AM,0,0,0.07920092,-1.55,0,0,0,0
10/8/2023 4:30:00 AM,0,0,0.08909599,-1.88,0,0,0,0
10/8/2023 4:45:00 AM,0,0,0.08910822,-1.88,0,0,0,0
10/8/2023 5:00:00 AM,0,0,0.07906554,-1.558333,0,0,0,0
10/8/2023 5:15:00 AM,0,0,0.07897743,-1.558333,0,0,0,0
10/8/2023 5:30:00 AM,0,0,0.08894464,-1.567183,0,0,0,0
10/8/2023 5:45:00 AM,1.672222,0,0.08900417,-0.8867168,0,0,0,0
10/8/2023 6:00:00 AM,0,0,0.08905773,-1.225,0,0,0,0
10/8/2023 6:15:00 AM,0,0,0.08911443,-0.9150054,0,0,0,0
10/8/2023 6:30:00 AM,0,0,0.08913271,-1.389489,0,0,0,0
10/8/2023 6:45:00 AM,0,0,0.08912877,-1.342051,0,0,0,0
10/8/2023 7:00:00 AM,0,0,0.07921719,-1.533275,0.01186018,0,0,0
10/8/2023 7:15:00 AM,4.467233,0,0.07927133,-0.2981044,0.6297101,0.1582835,0.2998743,0.08606636
10/8/2023 7:30:00 AM,13.64887,0,0.07941527,7.666649,5.218826,5.55179,2.880605,2.846126
10/8/2023 7:45:00 AM,20.48503,0,0.07935929,33.92665,31.92751,28.51847,10.4208,12.6687
10/8/2023 8:00:00 AM,84.10783,0,0.07940809,93.62864,73.59168,65.9063,37.11844,43.58516
10/8/2023 8:15:00 AM,240.695,0.7406707,0.07961277,163.203,107.6227,100.006,77.00573,80.57274
10/8/2023 8:30:00 AM,293.2378,2.236892,0.07975777,230.2078,142.7244,132.1861,120.4932,113.7015
10/8/2023 8:45:00 AM,352.3711,3.355342,0.0798197,298.3624,177.9902,165.1331,162.9504,147.8443
10/8/2023 9:00:00 AM,413.0273,3.72197,0.0800548,369.3205,216.7073,199.2562,208.0895,181.8732
10/8/2023 9:15:00 AM,462.7466,4.468829,0.08016191,431.982,248.6868,229.2563,245.2118,215.3755
10/8/2023 9:30:00 AM,519.9485,4.104703,0.0801012,487.9433,282.711,260.9296,278.5008,244.7794
10/8/2023 9:45:00 AM,569.8566,3.740561,0.0801224,537.5066,311.4474,288.6055,308.004,270.5517
10/8/2023 10:00:00 AM,617.5734,5.204562,0.08012283,585.4794,340.0145,315.7358,336.3823,295.9487
10/8/2023 10:15:00 AM,663.2423,3.362798,0.08021122,629.0208,367.3051,340.0049,361.4156,318.9156
10/8/2023 10:30:00 AM,697.7816,5.95761,0.0802826,667.8241,391.3972,363.1578,383.8533,339.1995
10/8/2023 10:45:00 AM,738.5678,4.465233,0.0802994,705.3497,414.4681,384.2607,405.5088,358.7068
10/8/2023 11:00:00 AM,775.4976,3.737944,0.0803924,737.009,433.8753,401.7435,424.7445,376.8746
10/8/2023 11:15:00 AM,796.083,5.577379,0.08035213,760.8406,448.3322,413.9144,439.9827,390.3145
10/8/2023 11:30:00 AM,830.3536,6.710691,0.08035162,778.1319,459.6213,424.8242,449.5219,399.3637
10/8/2023 11:45:00 AM,855.2289,5.936584,0.0803924,794.4955,471.0035,435.075,459.0576,408.1082
10/8/2023 12:00:00 PM,862.2948,7.100782,0.08043923,809.2607,481.4796,444.8661,468.6277,416.4017
10/8/2023 12:15:00 PM,876.3099,6.710733,0.08033057,816.6278,484.8637,447.6243,473.1694,420.7002
10/8/2023 12:30:00 PM,882.4584,6.703277,0.08032635,820.5545,487.4495,449.5527,475.6895,423.0668
10/8/2023 12:45:00 PM,886.7108,6.335398,0.08036178,820.8636,487.7274,450.8053,475.2002,422.8166
10/8/2023 1:00:00 PM,886.4576,6.3577,0.08037205,823.6901,489.7925,452.4913,476.8982,424.6516
10/8/2023 1:15:00 PM,876.5359,7.817999,0.08031084,816.5721,487.0085,451.0207,473.6303,422.4691
10/8/2023 1:30:00 PM,863.2211,8.583449,0.08035806,813.2053,484.6134,448.9435,472.0321,420.3118
10/8/2023 1:45:00 PM,839.8784,3.368987,0.0805584,797.6312,475.9319,440.7101,462.9224,412.7347
10/8/2023 2:00:00 PM,831.6694,4.486031,0.08048981,777.683,464.9701,430.3262,452.5585,403.6421
10/8/2023 2:15:00 PM,803.7346,5.566564,0.08054544,755.5262,452.1738,417.8806,439.4855,391.5116
10/8/2023 2:30:00 PM,781.9011,7.456185,0.09067628,1029.703,445.5344,412.4825,432.2119,385.1579
10/8/2023 2:45:00 PM,752.6365,5.588588,0.09055655,993.43,430.28,397.7579,417.4391,371.6637
10/8/2023 3:00:00 PM,716.1831,4.497279,0.09047315,952.4347,413.3491,382.686,401.6217,356.4009
10/8/2023 3:15:00 PM,679.2543,5.179766,0.09039921,903.5547,392.3845,364.636,381.0292,338.9903
10/8/2023 3:30:00 PM,641.7589,10.06847,0.09047472,855.0458,370.9314,345.369,359.5794,319.2632
10/8/2023 3:45:00 PM,598.4961,7.107145,0.09022586,798.386,346.8512,323.5987,336.4513,297.8371
10/8/2023 4:00:00 PM,541.4522,6.70326,0.0900917,739.7595,320.3676,300.0327,311.0239,274.7828
10/8/2023 4:15:00 PM,496.62,5.960104,0.08003946,484.8957,293.6344,273.8516,283.5065,249.78
10/8/2023 4:30:00 PM,445.8794,9.304261,0.08015266,432.4425,261.9141,245.2267,253.5081,222.781
10/8/2023 4:45:00 PM,388.1356,6.705738,0.07998149,375.7886,227.6282,213.7549,220.9578,193.7627
10/8/2023 5:00:00 PM,330.8289,6.698265,0.07997073,316.8954,192.689,182.0328,186.654,163.8842
10/8/2023 5:15:00 PM,279.3034,6.715654,0.07995104,255.6828,155.1234,149.6816,151.177,132.4348
10/8/2023 5:30:00 PM,225.1311,7.081048,0.07970848,194.2767,119.4711,115.8445,115.6772,100.8277
10/8/2023 5:45:00 PM,167.7527,5.23302,0.07961297,133.4599,84.00646,81.56699,81.74674,70.14779
10/8/2023 6:00:00 PM,120.8281,4.097363,0.08949527,94.77167,50.99335,50.93588,50.35493,43.05986
10/8/2023 6:15:00 PM,77.82247,3.365259,0.08921424,38.73095,22.37935,22.13018,20.24694,17.5185
10/8/2023 6:30:00 PM,34.97823,1.124664,0.08862973,6.85766,5.804594,5.356362,5.155816,3.941745
10/8/2023 6:45:00 PM,6.214666,0,0.08862762,-1.950142,0.440499,0.4376509,0.3585362,0.2508135
10/8/2023 7:00:00 PM,0,0,0.0888716,-1.773267,0.01213828,0.01419739,0.008055583,0.004706382
10/8/2023 7:15:00 PM,0,0,0.08908071,-1.780148,0.0001046714,0.0001654145,3.410598E-05,0
10/8/2023 7:30:00 PM,0,0,0.07935799,-1.49,0,0,0,0
10/8/2023 7:45:00 PM,0,0,0.07944973,-1.491667,0,0,0,0
10/8/2023 8:00:00 PM,0,0,0.07950721,-1.495,0,0,0,0
10/8/2023 8:15:00 PM,0,0,0.07947162,-1.495,0,0,0,0
10/8/2023 8:30:00 PM,0,0,0.07949224,-1.49,0,0,0,0
10/8/2023 8:45:00 PM,0,0,0.07954359,-1.5,0,0,0,0
10/8/2023 9:00:00 PM,0,0,0.07940841,-1.508328,0,0,0,0
10/8/2023 9:15:00 PM,0,0,0.0793966,-1.505,0,0,0,0
10/8/2023 9:30:00 PM,0,0,0.07944848,-1.5133,0,0,0,0
10/8/2023 9:45:00 PM,0,0,0.07929266,-1.523361,0,0,0,0
10/8/2023 10:00:00 PM,0,0,0.07911821,-1.498444,0,0,0,0
10/8/2023 10:15:00 PM,0,0,0.07928104,-1.5049,0,0,0,0
10/8/2023 10:30:00 PM,0,0,0.07938113,-1.515,0,0,0,0
10/8/2023 10:45:00 PM,0,0,0.07948973,-1.54,0,0,0,0
10/8/2023 11:00:00 PM,0,0,0.0793584,-1.530011,0,0,0,0
10/8/2023 11:15:00 PM,0,0,0.08939951,-1.141573,0,0,0,0
10/8/2023 11:30:00 PM,0,0,0.08950592,-1.15996,0,0,0,0
10/8/2023 11:45:00 PM,0,0,0.08940383,-1.168333,0,0,0,0
10/9/2023 12:00:00 AM,0,0,0.08940893,-1.176639,0,0,0,0
10/9/2023 12:15:00 AM,0.8471481,0,0.08942046,-1.15335,0,0,0,0
10/9/2023 12:30:00 AM,7.407407E-05,0,0.08942121,-1.153322,0,0,0,0
10/9/2023 12:45:00 AM,0,0,0.08928985,-1.16988,0,0,0,0
10/9/2023 1:00:00 AM,0,0,0.07937665,-1.566667,0,0,0,0
10/9/2023 1:15:00 AM,0,0,0.07946369,-1.558367,0,0,0,0
10/9/2023 1:30:00 AM,1.003311,0,0.07918336,-1.548333,0,0,0,0
10/9/2023 1:45:00 AM,2.229654E-05,0,0.07916372,-1.543328,0,0,0,0
10/9/2023 2:00:00 AM,0,0,0.07929951,-1.553333,0,0,0,0
10/9/2023 2:15:00 AM,0,0,0.07940568,-1.54,0,0,0,0
10/9/2023 2:30:00 AM,0,0,0.07933771,-1.535,0,0,0,0
10/9/2023 2:45:00 AM,0,0,0.07930334,-1.573028,0,0,0,0
10/9/2023 3:00:00 AM,0,0,0.08924248,-1.898482,0,0,0,0
10/9/2023 3:15:00 AM,0,0,0.08925092,-1.871678,0,0,0,0
10/9/2023 3:30:00 AM,0,0,0.08913703,-1.866678,0,0,0,0
10/9/2023 3:45:00 AM,0,0,0.08918761,-1.536633,0,0,0,0
10/9/2023 4:00:00 AM,0,0,0.08918704,-1.357811,0,0,0,0
10/9/2023 4:15:00 AM,0,0,0.08918174,0.086297,0,0,0,0
10/9/2023 4:30:00 AM,0,0,0.0790547,-1.213339,0,0,0,0
10/9/2023 4:45:00 AM,0,0,0.07896056,-1.543367,0,0,0,0
10/9/2023 5:00:00 AM,0,0,0.07890438,-1.53,0,0,0,0
10/9/2023 5:15:00 AM,0,0,0.07901628,-1.53,0,0,0,0
10/9/2023 5:30:00 AM,0,0,0.07904095,-1.029536,0,0,0,0
10/9/2023 5:45:00 AM,0,0,0.07894673,-0.6954642,0,0,0,0
10/9/2023 6:00:00 AM,0,0,0.07888235,-0.525,0,0,0,0
10/9/2023 6:15:00 AM,0,0,0.07887563,-1.363933,0,0,0,0
10/9/2023 6:30:00 AM,0,0,0.07878867,-1.357826,0,0,0,0
10/9/2023 6:45:00 AM,0,0,0.07910339,-1.385544,0,0,0,0
10/9/2023 7:00:00 AM,0.9226808,0,0.07922463,-1.554914,0.01158579,0,0.01515107,0
10/9/2023 7:15:00 AM,5.45512,0,0.08910023,0.0994928,0.3863178,0.2668606,0.2926381,0.06359153
10/9/2023 7:30:00 AM,16.96803,0,0.08912354,11.16115,5.06702,4.710471,2.850399,2.674509
10/9/2023 7:45:00 AM,22.67241,0,0.08920226,53.42035,27.38763,23.96655,10.21088,11.28559
10/9/2023 8:00:00 AM,84.86494,0,0.08911668,135.9813,67.58379,61.19508,34.36932,39.93391
10/9/2023 8:15:00 AM,232.0134,0,0.08934564,225.9314,102.227,94.2942,72.84779,75.08302
10/9/2023 8:30:00 AM,283.533,0,0.08944317,315.1426,136.8617,126.2491,115.4407,108.6433
10/9/2023 8:45:00 AM,346.5999,0,0.08943462,411.9692,169.4821,157.1401,155.4221,139.0092
10/9/2023 9:00:00 AM,396.6614,0,0.07992467,352.64,205.9776,190.2546,199.1084,174.1426
10/9/2023 9:15:00 AM,448.8446,0.7468761,0.0900091,580.3177,241.3248,223.37,236.6474,208.1685
10/9/2023 9:30:00 AM,498.5404,1.114722,0.09014291,646.2866,272.312,253.6096,267.8206,235.2858
10/9/2023 9:45:00 AM,550.5684,1.492509,0.090146,710.3018,299.3657,278.6841,295.3637,259.4235
10/9/2023 10:00:00 AM,599.6704,2.970181,0.09016035,769.7812,325.6783,300.3257,320.2223,281.312
10/9/2023 10:15:00 AM,636.9427,3.357761,0.09016212,820.7795,351.437,322.5468,344.1638,303.0216
10/9/2023 10:30:00 AM,675.691,1.872708,0.08021384,633.9449,374.2755,343.4444,365.5011,322.5876
10/9/2023 10:45:00 AM,716.0774,4.463933,0.09026756,781.2807,392.4149,360.8166,384.6302,339.0667
10/9/2023 11:00:00 AM,750.0089,4.85283,0.09028786,814.0536,410.3067,376.1002,401.7879,354.6509
10/9/2023 11:15:00 AM,777.5623,4.092417,0.08037105,717.4711,425.6367,389.2357,417.1194,368.1123
10/9/2023 11:30:00 AM,804.575,6.322871,0.07977094,735.66,438.1562,400.7321,427.7707,378.4131
10/9/2023 11:45:00 AM,824.6243,2.245574,0.08975272,881.9685,447.1517,409.1864,438.2017,386.9701
10/9/2023 12:00:00 PM,836.6072,6.319439,0.08982951,896.5979,455.9422,416.4683,445.1006,393.4172
10/9/2023 12:15:00 PM,856.0639,4.841449,0.08985735,909.2371,463.0446,423.1121,452.2501,399.5202
10/9/2023 12:30:00 PM,858.6854,4.481215,0.08971678,916.3116,466.3595,426.394,455.8342,402.9683
10/9/2023 12:45:00 PM,864.4833,5.950253,0.08985635,922.4583,469.0302,429.5405,458.0973,405.5168
10/9/2023 1:00:00 PM,861.0301,5.241728,0.09011906,924.8003,470.8167,430.6871,459.1267,406.7773
10/9/2023 1:15:00 PM,853.106,3.370246,0.09010751,912.3471,468.433,428.6368,455.5123,403.7957
10/9/2023 1:30:00 PM,841.1719,6.351447,0.08000224,776.7019,466.3281,426.6081,453.2784,401.8701
10/9/2023 1:45:00 PM,830.2325,4.082549,0.07994984,766.9018,462.1005,422.8109,448.3023,396.6345
10/9/2023 2:00:00 PM,815.7057,7.483565,0.08000484,752.4674,453.482,414.8597,440.3534,388.9281
10/9/2023 2:15:00 PM,795.8849,6.336641,0.07995678,737.1571,445.4886,407.6639,431.9621,380.8424
10/9/2023 2:30:00 PM,765.8245,4.115921,0.07998522,715.1099,431.3324,395.3194,418.9572,370.1183
10/9/2023 2:45:00 PM,731.4509,5.974984,0.08003206,691.6738,418.0706,383.2388,405.7057,358.2886
10/9/2023 3:00:00 PM,693.9302,5.576136,0.08008044,660.4794,399.7333,366.882,387.4864,341.9813
10/9/2023 3:15:00 PM,661.1594,4.870203,0.08005914,627.7601,380.7617,349.9412,368.5611,324.7723
10/9/2023 3:30:00 PM,624.0554,6.747964,0.08013702,592.4933,359.7016,331.7732,348.4234,306.6226
10/9/2023 3:45:00 PM,576.4335,7.446425,0.08016853,552.5498,334.8125,309.6742,325.359,285.6587
10/9/2023 4:00:00 PM,530.7454,5.615787,0.08003079,508.5837,308.921,286.2802,299.9532,262.9221
10/9/2023 4:15:00 PM,481.3373,5.245383,0.09034938,639.8679,280.3436,260.5473,272.3632,238.5618
10/9/2023 4:30:00 PM,428.1713,5.577486,0.09032795,568.2325,250.3542,233.2109,243.7036,213.1428
10/9/2023 4:45:00 PM,370.5081,7.824254,0.09025445,491.5319,216.4206,204.7733,210.9748,184.4351
10/9/2023 5:00:00 PM,317.4107,7.780097,0.09016861,412.412,181.281,171.9254,176.7034,154.3358
10/9/2023 5:15:00 PM,266.4828,6.357185,0.0900894,328.7368,144.8211,138.5743,141.9654,123.7418
10/9/2023 5:30:00 PM,213.8874,2.615856,0.08974298,248.8489,111.6457,104.2273,107.995,93.63453
10/9/2023 5:45:00 PM,162.4759,3.719476,0.079007,121.4855,78.03579,74.08385,74.98603,64.64341
10/9/2023 6:00:00 PM,106.7545,2.244348,0.07910301,70.84326,46.03807,44.1733,44.55149,37.97884
10/9/2023 6:15:00 PM,62.09833,0,0.07898982,27.54502,19.57288,18.97736,17.7389,15.1878
10/9/2023 6:30:00 PM,24.40223,0,0.07898161,5.403297,4.847558,4.239143,4.288206,3.445241
10/9/2023 6:45:00 PM,4.026692,0,0.07886013,-1.481659,0.4269492,0.3561525,0.3664103,0.3510878
10/9/2023 7:00:00 PM,0,0,0.07919558,-1.493333,0.01382343,0.01127878,0.0110664,0.01598657
10/9/2023 7:15:00 PM,2,0,0.07931847,-1.493322,0.0001246489,0.0001013519,7.69894E-05,0.0002822955
10/9/2023 7:30:00 PM,0,0,0.07921307,-1.498361,0,0,0,0
10/9/2023 7:45:00 PM,0,0,0.08920454,-1.764946,0,0,0,0
10/9/2023 8:00:00 PM,0,0,0.08931892,-1.773332,0,0,0,0
10/9/2023 8:15:00 PM,0,0,0.07911365,-1.495017,0,0,0,0
10/9/2023 8:30:00 PM,0,0,0.07887168,-1.4801,0,0,0,0
10/9/2023 8:45:00 PM,0,0,0.07894673,-1.48495,0,0,0,0
10/9/2023 9:00:00 PM,1.986689,0.3740511,0.08905548,-1.775,0,0,0,0
10/9/2023 9:15:00 PM,1.009978,8.284815E-06,0.08915098,-1.776667,0,0,0,0
10/9/2023 9:30:00 PM,0.8443704,0,0.08900036,-1.771644,0,0,0,0
10/9/2023 9:45:00 PM,7.407407E-05,0,0.08921133,-1.783356,0,0,0,0
10/9/2023 10:00:00 PM,0,0,0.08912669,-1.78675,0,0,0,0
10/9/2023 10:15:00 PM,0,0,0.07878133,-1.501667,0,0,0,0
10/9/2023 10:30:00 PM,0,0,0.07880671,-1.5,0,0,0,0
10/9/2023 10:45:00 PM,0,0,0.0788718,-1.525,0,0,0,0
10/9/2023 11:00:00 PM,0,0.3752937,0.07893064,-1.508333,0,0,0,0
10/9/2023 11:15:00 PM,0.8388703,8.3685E-06,0.07885019,-1.523333,0,0,0,0
10/9/2023 11:30:00 PM,1.851852E-05,0,0.0788751,-1.530017,0,0,0,0
10/9/2023 11:45:00 PM,0,0,0.07897142,-1.516667,0,0,0,0
10/10/2023 12:00:00 AM,0,0,0.08886855,-1.1434,0,0,0,0
10/10/2023 12:15:00 AM,0,0,0.08888071,-1.1466,0,0,0,0
10/10/2023 12:30:00 AM,0,0,0.08887307,-1.173355,0,0,0,0
10/10/2023 12:45:00 AM,0,0,0.08893053,-1.159962,0,0,0,0
10/10/2023 1:00:00 AM,0,0,0.08895638,-1.169922,0,0,0,0
10/10/2023 1:15:00 AM,0,0,0.08901767,-1.160077,0,0,0,0
10/10/2023 1:30:00 AM,0,0,0.08912895,-1.161623,0,0,0,0
10/10/2023 1:45:00 AM,0,0,0.08909808,-1.179978,0,0,0,0
10/10/2023 2:00:00 AM,0,0,0.08900107,-1.179911,0,0,0,0
10/10/2023 2:15:00 AM,1.006644,0,0.08904836,-1.180033,0,0,0,0
10/10/2023 2:30:00 AM,1.650041,0,0.0891503,-1.1717,0,0,0,0
10/10/2023 2:45:00 AM,0.8416481,0.3765118,0.08907536,-1.168317,0,0,0,0
10/10/2023 3:00:00 AM,0,0.7444236,0.08912335,-0.8438063,0,0,0,0
10/10/2023 3:15:00 AM,0,0,0.07925649,-1.556645,0,0,0,0
10/10/2023 3:30:00 AM,0,1.861598,0.0792082,-1.568333,0,0,0,0
10/10/2023 3:45:00 AM,0,1.871523,0.07919349,-1.56,0,0,0,0
10/10/2023 4:00:00 AM,0,1.656963E-05,0.07920797,-1.543333,0,0,0,0
10/10/2023 4:15:00 AM,0,0.73821,0.07928008,-1.538328,0,0,0,0
10/10/2023 4:30:00 AM,0,1.114722,0.08891605,-1.841667,0,0,0,0
10/10/2023 4:45:00 AM,1.663889,0.3777545,0.08880941,-1.845,0,0,0,0
10/10/2023 5:00:00 AM,0,0,0.08862917,-1.838333,0,0,0,0
