Timestamp,POA Sensor,Production meter L-N voltage,Production meter active power,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power"
10/5/2023 2:00:00 AM,0,13.56166,-5.060141,0,0
10/5/2023 2:15:00 AM,0,13.57006,-5.066035,0,0
10/5/2023 2:30:00 AM,0,13.58097,-5.08583,0,0
10/5/2023 2:45:00 AM,0,13.59392,-5.105064,0,0
10/5/2023 3:00:00 AM,0,13.60121,-5.11109,0,0
10/5/2023 3:15:00 AM,0,13.59839,-5.103937,0,0
10/5/2023 3:30:00 AM,0,13.59571,-5.106729,0,0
10/5/2023 3:45:00 AM,0,13.59073,-5.097744,0,0
10/5/2023 4:00:00 AM,0,13.58792,-5.08917,0,0
10/5/2023 4:15:00 AM,0,13.59405,-5.102739,0,0
10/5/2023 4:30:00 AM,0,13.59257,-5.102507,0,0
10/5/2023 4:45:00 AM,0,13.57218,-5.068696,0,0
10/5/2023 5:00:00 AM,0,13.54945,-5.042833,0,0
10/5/2023 5:15:00 AM,0,13.52758,-5.020276,0,0
10/5/2023 5:30:00 AM,0,13.51053,-5.001666,0,0
10/5/2023 5:45:00 AM,0,13.49476,-4.976207,0,0
10/5/2023 6:00:00 AM,0,13.4869,-4.982088,0,0
10/5/2023 6:15:00 AM,0,13.51387,-5.010516,0,0
10/5/2023 6:30:00 AM,0,13.48235,-5.015857,0,0
10/5/2023 6:45:00 AM,0.008967707,13.50696,-9.067678,0,0
10/5/2023 7:00:00 AM,0.300078,13.47403,-9.727886,0,0
10/5/2023 7:15:00 AM,5.082609,13.4926,5.284358,7.188514,7.674655
10/5/2023 7:30:00 AM,31.42989,13.57678,43.87273,26.06564,27.47561
10/5/2023 7:45:00 AM,31.82,13.58643,44.96602,26.64087,27.87404
10/5/2023 8:00:00 AM,42.33063,13.58233,84.75948,44.72069,48.76899
10/5/2023 8:15:00 AM,85.85638,13.59018,180.3416,90.92963,98.83784
10/5/2023 8:30:00 AM,190.6956,13.56671,400.2928,202.7167,203.211
10/5/2023 8:45:00 AM,290.1736,13.55393,547.9154,271.2979,281.7764
10/5/2023 9:00:00 AM,355.1016,13.55602,668.7857,330.8355,343.2108
10/5/2023 9:15:00 AM,420.7829,13.53502,780.0814,385.8275,400.0758
10/5/2023 9:30:00 AM,483.8396,13.56406,879.4742,434.7506,450.4283
10/5/2023 9:45:00 AM,545.6304,13.61138,970.2871,478.9934,496.4762
10/5/2023 10:00:00 AM,589.9376,13.62935,1062.116,524.0024,543.2977
10/5/2023 10:15:00 AM,632.4911,13.61326,1133.69,558.132,577.1165
10/5/2023 10:30:00 AM,687.9485,13.58029,1207.18,594.1776,617.3515
10/5/2023 10:45:00 AM,734.9481,13.57555,1082.76,432.9621,652.3707
10/5/2023 11:00:00 AM,778.153,13.60586,676.461,0,680.9081
10/5/2023 11:15:00 AM,786.1284,13.57975,694.2155,0,696.8948
10/5/2023 11:30:00 AM,400.5258,13.59364,311.4149,0,301.3203
10/5/2023 11:45:00 AM,546.5401,13.5726,452.4295,0,445.6986
10/5/2023 12:00:00 PM,377.5005,13.54708,263.7477,0,285.2561
10/5/2023 12:15:00 PM,686.0214,13.63143,441.4868,0,450.0497
10/5/2023 12:30:00 PM,605.0389,13.66988,462.4835,0,488.6985
10/5/2023 12:45:00 PM,283.8611,13.65196,232.1031,0,245.415
10/5/2023 1:00:00 PM,256.5366,13.63245,220.6161,0,228.1066
10/5/2023 1:15:00 PM,320.0793,13.62923,280.9961,0,288.9037
10/5/2023 1:30:00 PM,216.5971,13.64666,176.2576,0,185.3023
10/5/2023 1:45:00 PM,229.7851,13.65678,199.7247,0,207.8779
10/5/2023 2:00:00 PM,240.4605,13.65592,207.0333,0,215.4973
10/5/2023 2:15:00 PM,275.0427,13.66541,241.4414,0,249.311
10/5/2023 2:30:00 PM,293.4442,13.67546,252.817,0,260.7765
10/5/2023 2:45:00 PM,353.0445,13.67871,310.7526,0,317.4195
10/5/2023 3:00:00 PM,381.9995,13.68563,325.6392,0,332.855
10/5/2023 3:15:00 PM,581.1036,13.71158,536.4155,0,509.2102
10/5/2023 3:30:00 PM,443.1533,13.66497,340.4923,0,345.4066
10/5/2023 3:45:00 PM,590.3817,13.65516,538.1555,0,532.868
10/5/2023 4:00:00 PM,556.2737,13.66215,389.7213,0,412.3211
10/5/2023 4:15:00 PM,532.915,13.66279,448.8769,0,455.4463
10/5/2023 4:30:00 PM,462.8786,13.67188,380.6655,0,389.1068
10/5/2023 4:45:00 PM,409.7794,13.67029,332.4351,0,341.102
10/5/2023 5:00:00 PM,348.5086,13.67733,281.1706,0,289.0002
10/5/2023 5:15:00 PM,320.2666,13.64722,255.1318,0,262.723
10/5/2023 5:30:00 PM,241.5536,13.60105,182.8929,0,183.708
10/5/2023 5:45:00 PM,92.20186,13.57189,64.14386,0,71.54846
10/5/2023 6:00:00 PM,58.34947,13.57907,29.85129,0,39.77086
10/5/2023 6:15:00 PM,25.95868,13.61618,6.934018,0,16.46012
10/5/2023 6:30:00 PM,11.75663,13.66158,-3.359457,0,6.234519
10/5/2023 6:45:00 PM,4.537,13.64129,-8.928393,0,0.6170371
10/5/2023 7:00:00 PM,1.370222,13.64341,-9.292607,0,0
10/5/2023 7:15:00 PM,0.08088889,13.64489,-5.434784,0,0
10/5/2023 7:30:00 PM,0,13.64752,-5.162115,0,0
10/5/2023 7:45:00 PM,0,13.65622,-5.179349,0,0
10/5/2023 8:00:00 PM,0,13.64433,-5.153771,0,0
10/5/2023 8:15:00 PM,0,13.58867,-5.078791,0,0
10/5/2023 8:30:00 PM,0,13.5982,-5.089944,0,0
10/5/2023 8:45:00 PM,0,13.66853,-5.171945,0,0
10/5/2023 9:00:00 PM,0,13.66571,-5.167213,0,0
10/5/2023 9:15:00 PM,0,13.66451,-5.166444,0,0
10/5/2023 9:30:00 PM,0,13.68102,-5.183224,0,0
10/5/2023 9:45:00 PM,0,13.67457,-5.176514,0,0
10/5/2023 10:00:00 PM,0,13.63652,-5.140887,0,0
10/5/2023 10:15:00 PM,0,13.60532,-5.101483,0,0
10/5/2023 10:30:00 PM,0,13.58781,-5.080269,0,0
10/5/2023 10:45:00 PM,0,13.59308,-5.090913,0,0
10/5/2023 11:00:00 PM,0,13.59472,-5.098524,0,0
10/5/2023 11:15:00 PM,0,13.59415,-5.098772,0,0
10/5/2023 11:30:00 PM,0,13.6154,-5.120213,0,0
10/5/2023 11:45:00 PM,0,13.62344,-5.129262,0,0
10/6/2023 12:00:00 AM,0,13.62971,-5.132139,0,0
10/6/2023 12:15:00 AM,0,13.63303,-5.138396,0,0
10/6/2023 12:30:00 AM,0,13.63967,-5.144748,0,0
10/6/2023 12:45:00 AM,0,13.6503,-5.169113,0,0
10/6/2023 1:00:00 AM,0,13.65641,-5.169757,0,0
10/6/2023 1:15:00 AM,0,13.60802,-5.113473,0,0
10/6/2023 1:30:00 AM,0,13.59916,-5.090035,0,0
10/6/2023 1:45:00 AM,0,13.67244,-5.190199,0,0
10/6/2023 2:00:00 AM,0,13.66299,-5.179011,0,0
10/6/2023 2:15:00 AM,0,13.66651,-5.174433,0,0
10/6/2023 2:30:00 AM,0,13.66834,-5.190311,0,0
10/6/2023 2:45:00 AM,0,13.68208,-5.205594,0,0
10/6/2023 3:00:00 AM,0,13.68975,-5.220934,0,0
10/6/2023 3:15:00 AM,0,13.68972,-5.224244,0,0
10/6/2023 3:30:00 AM,0.02266667,13.6781,-5.226579,0,0
10/6/2023 3:45:00 AM,0,13.6796,-5.229966,0,0
10/6/2023 4:00:00 AM,0,13.67944,-5.228116,0,0
10/6/2023 4:15:00 AM,0,13.68503,-5.225199,0,0
10/6/2023 4:30:00 AM,0,13.63101,-5.148426,0,0
10/6/2023 4:45:00 AM,0,13.51751,-4.995962,0,0
10/6/2023 5:00:00 AM,0,13.51098,-4.985639,0,0
10/6/2023 5:15:00 AM,0,13.49327,-4.972431,0,0
10/6/2023 5:30:00 AM,0,13.47253,-4.949659,0,0
10/6/2023 5:45:00 AM,0,13.45911,-4.935355,0,0
10/6/2023 6:00:00 AM,0,13.48815,-4.966537,0,0
10/6/2023 6:15:00 AM,0,13.46752,-4.936273,0,0
10/6/2023 6:30:00 AM,0.02272222,13.47027,-4.947621,0,0
10/6/2023 6:45:00 AM,0,13.49383,-5.989171,0,0
10/6/2023 7:00:00 AM,0,13.53554,-7.476625,0,0
10/6/2023 7:15:00 AM,16.303,13.53974,14.32496,0,21.62699
10/6/2023 7:30:00 AM,47.16854,13.56842,36.7715,0,43.90974
10/6/2023 7:45:00 AM,49.35763,13.56486,35.17538,0,42.57705
10/6/2023 8:00:00 AM,75.36626,13.5705,76.23617,0,82.57107
10/6/2023 8:15:00 AM,110.6003,13.57352,103.311,0,110.0371
10/6/2023 8:30:00 AM,133.0022,13.58022,131.3627,0,138.4584
10/6/2023 8:45:00 AM,136.2716,13.56581,124.3265,0,130.6875
10/6/2023 9:00:00 AM,194.7514,13.51481,168.9706,0,176.8906
10/6/2023 9:15:00 AM,159.2717,13.49169,135.3913,0,142.1279
10/6/2023 9:30:00 AM,166.7584,13.4885,148.277,0,153.9482
10/6/2023 9:45:00 AM,268.6141,13.48586,251.3296,0,254.559
10/6/2023 10:00:00 AM,421.0746,13.61903,373.8637,0,376.9164
10/6/2023 10:15:00 AM,347.4612,13.63456,306.0129,0,312.4763
10/6/2023 10:30:00 AM,459.325,13.64231,414.7477,0,420.5367
10/6/2023 10:45:00 AM,412.8891,13.61893,371.0174,0,374.265
10/6/2023 11:00:00 AM,519.8711,13.59786,463.2011,0,466.1687
10/6/2023 11:15:00 AM,388.1005,13.57602,334.6196,0,339.8733
10/6/2023 11:30:00 AM,332.8447,13.5681,288.463,0,293.5629
10/6/2023 11:45:00 AM,289.2527,13.57592,251.8198,0,257.4304
10/6/2023 12:00:00 PM,303.0884,13.62453,268.9147,0,273.6286
10/6/2023 12:15:00 PM,204.5016,13.66281,166.8728,0,173.7646
10/6/2023 12:30:00 PM,188.0157,13.66223,162.6051,0,168.5013
10/6/2023 12:45:00 PM,216.6642,13.66252,190.8981,0,196.8281
10/6/2023 1:00:00 PM,302.3491,13.68318,504.7922,173.0224,281.6494
10/6/2023 1:15:00 PM,404.7424,13.68521,711.1006,354.9017,363.57
10/6/2023 1:30:00 PM,312.3755,13.6611,542.9586,270.808,279.8684
10/6/2023 1:45:00 PM,318.9787,13.65107,570.2711,283.7821,292.4805
10/6/2023 2:00:00 PM,465.9235,13.64234,802.5261,396.1356,417.453
10/6/2023 2:15:00 PM,321.2109,13.62891,542.0098,271.2897,278.7427
10/6/2023 2:30:00 PM,221.6634,13.61644,366.0413,185.1628,189.7547
10/6/2023 2:45:00 PM,173.106,13.6154,294.1369,149.1988,153.7965
10/6/2023 3:00:00 PM,161.7763,13.63995,273.1595,138.4796,143.2541
10/6/2023 3:15:00 PM,172.318,13.6477,293.5814,147.9202,153.6024
10/6/2023 3:30:00 PM,206.6063,13.66724,358.673,180.5338,185.91
10/6/2023 3:45:00 PM,191.3126,13.68191,325.5005,164.2015,169.4431
10/6/2023 4:00:00 PM,181.047,13.67094,304.3764,152.4285,157.3821
10/6/2023 4:15:00 PM,181.7315,13.65146,307.8555,155.3986,160.7815
10/6/2023 4:30:00 PM,163.9565,13.6589,277.9606,141.3818,145.2641
10/6/2023 4:45:00 PM,138.5488,13.64585,230.499,117.5609,121.4691
10/6/2023 5:00:00 PM,111.8446,13.65075,180.2359,93.05412,96.30944
10/6/2023 5:15:00 PM,109.9114,13.63322,176.5085,91.53181,94.62879
10/6/2023 5:30:00 PM,82.6176,13.6592,114.4681,61.07796,63.11838
10/6/2023 5:45:00 PM,58.47134,13.65523,87.01812,49.95069,48.9391
10/6/2023 6:00:00 PM,59.26199,13.68785,71.67058,39.70805,42.02522
10/6/2023 6:15:00 PM,45.17035,13.68607,43.57198,26.28248,27.16824
10/6/2023 6:30:00 PM,22.42905,13.68141,10.00188,9.568115,10.67393
10/6/2023 6:45:00 PM,5.734833,13.66877,-7.69401,0.7285784,1.105534
10/6/2023 7:00:00 PM,2.354,13.658,-9.840911,0,0
10/6/2023 7:15:00 PM,0,13.67048,-6.755262,0,0
10/6/2023 7:30:00 PM,0,13.6282,-5.158033,0,0
10/6/2023 7:45:00 PM,0,13.64406,-5.17527,0,0
10/6/2023 8:00:00 PM,0,13.66787,-5.197528,0,0
10/6/2023 8:15:00 PM,0,13.64552,-5.169103,0,0
10/6/2023 8:30:00 PM,0,13.66181,-5.187585,0,0
10/6/2023 8:45:00 PM,0,13.69106,-5.228963,0,0
10/6/2023 9:00:00 PM,0,13.68809,-5.22549,0,0
10/6/2023 9:15:00 PM,0,13.68504,-5.213965,0,0
10/6/2023 9:30:00 PM,0,13.67323,-5.203632,0,0
10/6/2023 9:45:00 PM,0,13.68151,-5.21426,0,0
10/6/2023 10:00:00 PM,0,13.60842,-5.113699,0,0
10/6/2023 10:15:00 PM,0,13.60399,-5.108935,0,0
10/6/2023 10:30:00 PM,0,13.63573,-5.139209,0,0
10/6/2023 10:45:00 PM,0,13.65181,-5.165966,0,0
10/6/2023 11:00:00 PM,0,13.69225,-5.224634,0,0
10/6/2023 11:15:00 PM,0,13.69666,-5.225952,0,0
10/6/2023 11:30:00 PM,0,13.70109,-5.234247,0,0
10/6/2023 11:45:00 PM,0,13.68515,-5.212688,0,0
10/7/2023 12:00:00 AM,0,13.64837,-5.163142,0,0
10/7/2023 12:15:00 AM,0,13.61039,-5.119648,0,0
10/7/2023 12:30:00 AM,0,13.54113,-5.045316,0,0
10/7/2023 12:45:00 AM,0,13.54388,-5.050886,0,0
10/7/2023 1:00:00 AM,0,13.53912,-5.040329,0,0
10/7/2023 1:15:00 AM,0,13.57705,-5.083035,0,0
10/7/2023 1:30:00 AM,0,13.59509,-5.105628,0,0
10/7/2023 1:45:00 AM,0,13.56909,-5.063749,0,0
10/7/2023 2:00:00 AM,0,13.56751,-5.068526,0,0
10/7/2023 2:15:00 AM,0,13.55686,-5.056189,0,0
10/7/2023 2:30:00 AM,0,13.55255,-5.053057,0,0
10/7/2023 2:45:00 AM,0,13.56073,-5.0629,0,0
10/7/2023 3:00:00 AM,0,13.57938,-5.092941,0,0
10/7/2023 3:15:00 AM,0,13.5712,-5.074689,0,0
10/7/2023 3:30:00 AM,0,13.57473,-5.089365,0,0
10/7/2023 3:45:00 AM,0,13.58018,-5.097265,0,0
10/7/2023 4:00:00 AM,0,13.57645,-5.090085,0,0
10/7/2023 4:15:00 AM,0,13.59084,-5.100988,0,0
10/7/2023 4:30:00 AM,0,13.58568,-5.083763,0,0
10/7/2023 4:45:00 AM,0,13.59506,-5.102579,0,0
10/7/2023 5:00:00 AM,0,13.59577,-5.103683,0,0
10/7/2023 5:15:00 AM,0,13.58301,-5.081885,0,0
10/7/2023 5:30:00 AM,0,13.57999,-5.082062,0,0
10/7/2023 5:45:00 AM,0.02261111,13.57263,-5.079421,0,0
10/7/2023 6:00:00 AM,0,13.574,-5.088461,0,0
10/7/2023 6:15:00 AM,0,13.58461,-5.091437,0,0
10/7/2023 6:30:00 AM,0,13.57605,-5.389313,0,0
10/7/2023 6:45:00 AM,0,13.56131,-9.335772,0,0
10/7/2023 7:00:00 AM,0.3756667,13.55511,-9.807463,0,0
10/7/2023 7:15:00 AM,6.246778,13.54755,1.846492,5.800022,6.142222
10/7/2023 7:30:00 AM,14.84276,13.53778,21.55258,15.49469,15.76794
10/7/2023 7:45:00 AM,56.34052,13.59232,110.6233,58.98523,60.56363
10/7/2023 8:00:00 AM,155.9774,13.60075,306.1534,153.2343,159.0679
10/7/2023 8:15:00 AM,132.0126,13.59273,244.1659,123.8141,128.2484
10/7/2023 8:30:00 AM,129.4489,13.5927,233.9263,119.2311,122.6078
10/7/2023 8:45:00 AM,118.189,13.58523,208.0524,107.3167,109.8462
10/7/2023 9:00:00 AM,230.0321,13.56947,539.3623,267.7044,261.3317
10/7/2023 9:15:00 AM,505.5714,13.57416,861.9765,432.7899,440.5847
10/7/2023 9:30:00 AM,393.5735,13.55549,751.9345,361.656,369.5959
10/7/2023 9:45:00 AM,262.8187,13.52449,444.6075,222.4501,227.8421
10/7/2023 10:00:00 AM,232.2735,13.53247,415.3995,206.0588,214.1095
10/7/2023 10:15:00 AM,138.0504,13.53612,229.0718,117.324,120.8634
10/7/2023 10:30:00 AM,136.3211,13.53716,249.6501,126.2048,130.6625
10/7/2023 10:45:00 AM,153.7276,13.52936,249.2372,126.5499,131.5974
10/7/2023 11:00:00 AM,108.463,13.52605,203.3075,103.7147,107.4657
10/7/2023 11:15:00 AM,149.4173,13.53238,272.2571,138.0177,142.0222
10/7/2023 11:30:00 AM,156.7407,13.55026,288.0728,147.0249,149.4086
10/7/2023 11:45:00 AM,110.6824,13.56237,188.5891,97.0844,100.3823
10/7/2023 12:00:00 PM,101.1423,13.58323,172.6402,88.60259,92.53859
10/7/2023 12:15:00 PM,104.3964,13.58693,171.3114,88.38814,91.45892
10/7/2023 12:30:00 PM,112.5433,13.58732,203.2861,103.7353,108.1125
10/7/2023 12:45:00 PM,77.81239,13.59678,123.3651,65.4021,67.32021
10/7/2023 1:00:00 PM,148.9402,13.61048,292.339,146.5836,151.2136
10/7/2023 1:15:00 PM,314.5182,13.63012,665.9291,331.3625,366.9578
10/7/2023 1:30:00 PM,804.4405,13.62115,1448.813,705.5322,701.9073
10/7/2023 1:45:00 PM,909.6011,13.71002,1563.143,776.1379,793.3604
10/7/2023 2:00:00 PM,894.7921,13.70336,1516.445,756.7501,772.2825
10/7/2023 2:15:00 PM,875.4073,13.68933,1493.978,742.2803,757.8843
10/7/2023 2:30:00 PM,848.9473,13.67797,1457.11,723.8747,739.1937
10/7/2023 2:45:00 PM,818.454,13.67152,1406.02,698.9419,713.8724
10/7/2023 3:00:00 PM,789.37,13.70658,1358.521,674.7233,690.0792
10/7/2023 3:15:00 PM,750.4464,13.71656,1300.646,643.7651,659.4649
10/7/2023 3:30:00 PM,592.2402,13.68024,931.1069,475.966,466.742
10/7/2023 3:45:00 PM,665.3415,13.66929,964.5567,478.0563,492.7776
10/7/2023 4:00:00 PM,331.0991,13.55698,638.0316,304.4841,320.827
10/7/2023 4:15:00 PM,616.2545,13.53034,974.9738,465.2635,484.6782
10/7/2023 4:30:00 PM,443.9243,13.53271,725.9478,358.1111,374.2046
10/7/2023 4:45:00 PM,334.2507,13.54415,671.7784,318.521,340.866
10/7/2023 5:00:00 PM,260.0009,13.51956,383.5106,209.2093,200.358
10/7/2023 5:15:00 PM,204.8871,13.47354,355.0537,169.0246,183.9574
10/7/2023 5:30:00 PM,211.5314,13.45795,328.6055,168.3228,172.3691
10/7/2023 5:45:00 PM,173.285,13.50046,248.6579,127.0952,129.9986
10/7/2023 6:00:00 PM,115.4267,13.55825,143.7947,75.63767,77.60677
10/7/2023 6:15:00 PM,73.08398,13.55911,60.72766,34.69514,36.30735
10/7/2023 6:30:00 PM,31.32285,13.57492,10.05188,10.13858,10.09431
10/7/2023 6:45:00 PM,4.209886,13.58741,-7.603907,1.014542,1.014542
10/7/2023 7:00:00 PM,0.8255556,13.5692,-9.740642,0,0
10/7/2023 7:15:00 PM,0,13.48452,-6.261794,0,0
10/7/2023 7:30:00 PM,0,13.49076,-4.975013,0,0
10/7/2023 7:45:00 PM,0,13.51363,-5.003078,0,0
10/7/2023 8:00:00 PM,0,13.52857,-5.026694,0,0
10/7/2023 8:15:00 PM,0,13.54789,-5.042457,0,0
10/7/2023 8:30:00 PM,0,13.54677,-5.043049,0,0
10/7/2023 8:45:00 PM,0,13.55691,-5.077965,0,0
10/7/2023 9:00:00 PM,0,13.55885,-5.07116,0,0
10/7/2023 9:15:00 PM,0,13.57098,-5.081116,0,0
10/7/2023 9:30:00 PM,0,13.57924,-5.085547,0,0
10/7/2023 9:45:00 PM,0,13.58158,-5.079289,0,0
10/7/2023 10:00:00 PM,0,13.57729,-5.076583,0,0
10/7/2023 10:15:00 PM,0,13.55663,-5.056792,0,0
10/7/2023 10:30:00 PM,0,13.53753,-5.032258,0,0
10/7/2023 10:45:00 PM,0,13.55144,-5.060612,0,0
10/7/2023 11:00:00 PM,0,13.58076,-5.092842,0,0
10/7/2023 11:15:00 PM,0.02272222,13.57691,-5.086512,0,0
10/7/2023 11:30:00 PM,0,13.5827,-5.088999,0,0
10/7/2023 11:45:00 PM,0,13.60966,-5.122101,0,0
10/8/2023 12:00:00 AM,0,13.6215,-5.1429,0,0
10/8/2023 12:15:00 AM,0,13.63151,-5.14625,0,0
10/8/2023 12:30:00 AM,0,13.5911,-5.088373,0,0
10/8/2023 12:45:00 AM,0,13.57264,-5.062265,0,0
10/8/2023 1:00:00 AM,0,13.56659,-5.057697,0,0
10/8/2023 1:15:00 AM,0,13.57213,-5.074792,0,0
10/8/2023 1:30:00 AM,0,13.56798,-5.045451,0,0
10/8/2023 1:45:00 AM,0,13.53986,-4.974862,0,0
10/8/2023 2:00:00 AM,0,13.53468,-4.963973,0,0
10/8/2023 2:15:00 AM,0,13.53779,-4.994058,0,0
10/8/2023 2:30:00 AM,0,13.54209,-5.003353,0,0
10/8/2023 2:45:00 AM,0,13.55764,-5.005876,0,0
10/8/2023 3:00:00 AM,0,13.55554,-5.010941,0,0
10/8/2023 3:15:00 AM,0,13.55539,-5.012763,0,0
10/8/2023 3:30:00 AM,0,13.5622,-5.040098,0,0
10/8/2023 3:45:00 AM,0,13.5542,-5.043509,0,0
10/8/2023 4:00:00 AM,0,13.55579,-5.052508,0,0
10/8/2023 4:15:00 AM,0,13.55561,-5.042114,0,0
10/8/2023 4:30:00 AM,0,13.54975,-5.037481,0,0
10/8/2023 4:45:00 AM,0,13.54196,-5.035182,0,0
10/8/2023 5:00:00 AM,0,13.5338,-5.021727,0,0
10/8/2023 5:15:00 AM,0,13.53386,-5.014075,0,0
10/8/2023 5:30:00 AM,0,13.52489,-5.006161,0,0
10/8/2023 5:45:00 AM,0,13.51063,-4.992682,0,0
10/8/2023 6:00:00 AM,0,13.54911,-5.032773,0,0
10/8/2023 6:15:00 AM,0,13.55437,-5.046813,0,0
10/8/2023 6:30:00 AM,0,13.5483,-5.120879,0,0
10/8/2023 6:45:00 AM,0,13.53631,-9.300743,0,0
10/8/2023 7:00:00 AM,0.4548889,13.52225,-8.9096,0.4246078,0.4224576
10/8/2023 7:15:00 AM,5.97998,13.55154,6.808063,7.795898,8.945827
10/8/2023 7:30:00 AM,54.44106,13.57301,67.51814,36.53608,39.8872
10/8/2023 7:45:00 AM,105.8049,13.62915,165.4389,85.3196,88.20197
10/8/2023 8:00:00 AM,160.1152,13.62494,280.5153,141.6646,146.1293
10/8/2023 8:15:00 AM,219.2496,13.63213,404.1536,202.161,208.115
10/8/2023 8:30:00 AM,276.6788,13.6557,524.4268,261.2051,268.5079
10/8/2023 8:45:00 AM,338.6348,13.64304,650.0938,322.5822,331.749
10/8/2023 9:00:00 AM,396.3631,13.65183,774.2338,383.492,394.9053
10/8/2023 9:15:00 AM,459.7898,13.63733,892.8053,442.6389,454.0148
10/8/2023 9:30:00 AM,515.7997,13.62766,1005.125,498.0353,511.312
10/8/2023 9:45:00 AM,580.5342,13.5997,1104.511,546.936,561.5104
10/8/2023 10:00:00 AM,643.5115,13.57801,1197.877,592.5907,609.1415
10/8/2023 10:15:00 AM,696.159,13.5691,1287.516,635.6948,655.4175
10/8/2023 10:30:00 AM,735.768,13.72691,1370.522,676.8309,698.0362
10/8/2023 10:45:00 AM,772.5341,13.74801,1446.872,715.9541,736.1475
10/8/2023 11:00:00 AM,819.821,13.73468,1506.099,745.3219,765.6838
10/8/2023 11:15:00 AM,850.2401,13.7221,1554.552,770.113,789.4459
10/8/2023 11:30:00 AM,884.1755,13.71232,1597.074,792.1615,810.7674
10/8/2023 11:45:00 AM,910.9803,13.7638,1636.712,810.8995,831.5715
10/8/2023 12:00:00 PM,946.0819,13.78284,1651.236,817.6183,839.7355
10/8/2023 12:15:00 PM,950.6489,13.78715,1682.67,834.3499,855.5067
10/8/2023 12:30:00 PM,953.4608,13.78192,1683.987,835.0711,856.0842
10/8/2023 12:45:00 PM,960.6079,13.76841,1688.489,835.8056,858.5809
10/8/2023 1:00:00 PM,971.4872,13.76099,1685.27,835.1844,857.0242
10/8/2023 1:15:00 PM,974.0993,13.75082,1686.322,836.033,856.9572
10/8/2023 1:30:00 PM,958.3243,13.75313,1677.765,833.2686,851.5612
10/8/2023 1:45:00 PM,948.6112,13.7689,1650.062,818.3932,837.7689
10/8/2023 2:00:00 PM,933.4113,13.76478,1610.896,799.1112,818.5623
10/8/2023 2:15:00 PM,910.0566,13.76697,1573.283,779.8226,800.304
10/8/2023 2:30:00 PM,864.5265,13.76307,1521.044,754.2166,773.1512
10/8/2023 2:45:00 PM,828.1597,13.75849,1467.953,727.9389,746.4549
10/8/2023 3:00:00 PM,796.2069,13.75507,1400.961,695.2952,712.0827
10/8/2023 3:15:00 PM,761.5353,13.74334,1328.419,658.0018,676.5981
10/8/2023 3:30:00 PM,714.4349,13.75133,1261.514,625.0797,641.9725
10/8/2023 3:45:00 PM,666.6255,13.69003,1176.298,583.7816,598.5986
10/8/2023 4:00:00 PM,607.5769,13.69509,1075.827,534.3618,547.7693
10/8/2023 4:15:00 PM,557.9163,13.70115,978.7004,486.2601,498.9408
10/8/2023 4:30:00 PM,492.4943,13.71229,872.0402,433.7243,444.7291
10/8/2023 4:45:00 PM,432.5867,13.69855,759.8011,378.4028,387.9004
10/8/2023 5:00:00 PM,371.7847,13.71322,640.5547,319.782,327.9381
10/8/2023 5:15:00 PM,309.4869,13.70134,516.4611,258.6921,265.4644
10/8/2023 5:30:00 PM,244.8523,13.68036,390.631,196.476,201.92
10/8/2023 5:45:00 PM,183.0293,13.67448,268.9711,137.2925,140.0808
10/8/2023 6:00:00 PM,124.5959,13.51417,153.6507,80.39978,82.4935
10/8/2023 6:15:00 PM,79.55231,13.49353,60.11636,34.19017,35.9361
10/8/2023 6:30:00 PM,32.62043,13.53242,6.243874,7.901866,8.197219
10/8/2023 6:45:00 PM,3.517678,13.5482,-8.152315,0.8643821,0.8643821
10/8/2023 7:00:00 PM,0.754,13.52354,-9.709492,0,0
10/8/2023 7:15:00 PM,0,13.46746,-6.221262,0,0
10/8/2023 7:30:00 PM,0,13.4947,-4.95825,0,0
10/8/2023 7:45:00 PM,0,13.54128,-5.004167,0,0
10/8/2023 8:00:00 PM,0,13.54897,-5.027388,0,0
10/8/2023 8:15:00 PM,0,13.56147,-5.057613,0,0
10/8/2023 8:30:00 PM,0,13.56831,-5.073806,0,0
10/8/2023 8:45:00 PM,0,13.58585,-5.096651,0,0
10/8/2023 9:00:00 PM,0,13.57111,-5.066317,0,0
10/8/2023 9:15:00 PM,0,13.56804,-5.058625,0,0
10/8/2023 9:30:00 PM,0,13.57414,-5.072464,0,0
10/8/2023 9:45:00 PM,0,13.59736,-5.094711,0,0
10/8/2023 10:00:00 PM,0,13.58943,-5.073161,0,0
10/8/2023 10:15:00 PM,0,13.605,-5.1031,0,0
10/8/2023 10:30:00 PM,0,13.61545,-5.125467,0,0
10/8/2023 10:45:00 PM,0,13.61519,-5.126678,0,0
10/8/2023 11:00:00 PM,0,13.58261,-5.0832,0,0
10/8/2023 11:15:00 PM,0,13.6001,-5.100368,0,0
10/8/2023 11:30:00 PM,0,13.60432,-5.104605,0,0
10/8/2023 11:45:00 PM,0,13.5566,-5.049474,0,0
10/9/2023 12:00:00 AM,0,13.55854,-5.061251,0,0
10/9/2023 12:15:00 AM,0,13.58635,-5.092281,0,0
10/9/2023 12:30:00 AM,0,13.6057,-5.108431,0,0
10/9/2023 12:45:00 AM,0,13.621,-5.131442,0,0
10/9/2023 1:00:00 AM,0,13.62677,-5.137474,0,0
