Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - LUFFT 500 Weather Station (Pad 1),Production meter L-N voltage,Production meter active power,"TMEIC 2.7MW Inverter 1.1.1, Active Power P","TMEIC 2.7MW Inverter 1.2.1, Active Power P","TMEIC 2.7MW Inverter 1.3.1, Active Power P","TMEIC 2.7MW Inverter 1.4.1, Active Power P"
10/1/2023 12:00:00 AM,-0.292196,41.3133,10.65441,7.069778,-13.282,0,0,0,0
10/1/2023 12:15:00 AM,-0.413875,40.6999,10.31928,7.069778,-13.32267,0,0,0,0
10/1/2023 12:30:00 AM,-0.5096008,40.5,10.69064,7.078889,-13.32067,0,0,0,0
10/1/2023 12:45:00 AM,-0.645309,40.28322,8.84886,7.081333,-13.35467,0,0,0,0
10/1/2023 1:00:00 AM,-0.5147375,40.01389,8.1592,7.082917,-13.36875,0,0,0,0
10/1/2023 1:15:00 AM,-0.5032921,39.92593,9.39217,7.078667,-13.34867,0,0,0,0
10/1/2023 1:30:00 AM,-0.4797503,39.67658,9.2102,7.082,-13.40667,0,0,0,0
10/1/2023 1:45:00 AM,-0.4148164,39.33982,8.993258,7.082444,-13.34667,0,0,0,0
10/1/2023 2:00:00 AM,-0.4884222,39.16222,9.157374,7.09,-13.38867,0,0,0,0
10/1/2023 2:15:00 AM,-0.6150148,38.76289,7.291655,7.091555,-13.44933,0,0,0,0
10/1/2023 2:30:00 AM,-0.6681356,38.28316,6.266464,7.087333,-13.406,0,0,0,0
10/1/2023 2:45:00 AM,-0.4894575,38.14653,7.836106,7.091333,-13.42267,0,0,0,0
10/1/2023 3:00:00 AM,-0.466563,37.92515,9.022324,7.098667,-13.454,0,0,0,0
10/1/2023 3:15:00 AM,-0.5288119,37.82283,9.875465,7.094222,-13.48,0,0,0,0
10/1/2023 3:30:00 AM,-0.5645358,37.82272,9.623246,7.097333,-13.47533,0,0,0,0
10/1/2023 3:45:00 AM,-0.4795966,37.65718,11.10902,7.100222,-13.52267,0,0,0,0
10/1/2023 4:00:00 AM,-0.5813928,37.32309,9.971123,7.097111,-13.46133,0,0,0,0
10/1/2023 4:15:00 AM,-0.5708368,37.06823,8.038905,7.094222,-13.46333,0,0,0,0
10/1/2023 4:30:00 AM,-0.6477426,36.93025,8.044486,7.097555,-13.50533,0,0,0,0
10/1/2023 4:45:00 AM,-0.5975078,36.89873,7.091924,7.096444,-13.508,0,0,0,0
10/1/2023 5:00:00 AM,-0.4383456,36.71453,8.221813,7.084,-13.40333,0,0,0,0
10/1/2023 5:15:00 AM,-0.6726937,36.80611,10.11784,7.081333,-13.42667,0,0,0,0
10/1/2023 5:30:00 AM,-0.7634904,36.99636,7.906994,7.080889,-13.45133,0,0,0,0
10/1/2023 5:45:00 AM,-0.5165524,36.57973,7.682711,7.079333,-13.42267,0,0,0,0
10/1/2023 6:00:00 AM,-0.44081,36.12656,7.360785,7.066222,-13.34067,0,0,0,0
10/1/2023 6:15:00 AM,-0.4314403,36.56571,9.464101,7.067333,-13.36533,0,0,0,0
10/1/2023 6:30:00 AM,-0.2423517,36.55836,7.547288,7.067333,-13.34867,0,0,0,0
10/1/2023 6:45:00 AM,1.023335,36.70867,8.028583,7.067778,-13.38,0,0,0,0
10/1/2023 7:00:00 AM,5.828485,36.79173,6.796173,7.063333,10.35533,0,0,0,0
10/1/2023 7:15:00 AM,15.01178,37.02333,7.818863,7.071778,127.274,18.13333,18.02,22.02,15.84667
10/1/2023 7:30:00 AM,27.39664,37.34082,9.80531,7.052667,275.3267,74.33667,73.02666,77.13667,69.57667
10/1/2023 7:45:00 AM,43.45636,37.479,8.089643,7.073556,475.2487,122.5467,122.6233,131.9333,119.82
10/1/2023 8:00:00 AM,68.12537,37.82067,8.731632,7.067778,812.4886,201.1267,205.54,224.39,205.6667
10/1/2023 8:15:00 AM,141.0836,38.32772,8.937087,7.129556,1748.336,439.9933,438.4233,468.6267,429.23
10/1/2023 8:30:00 AM,74.91515,39.0716,8.771328,7.103111,791.3367,185.4633,186.35,204.0033,188.91
10/1/2023 8:45:00 AM,105.6891,39.28683,8.814167,7.118222,1266.058,310.1533,311.2333,352.3267,323.57
10/1/2023 9:00:00 AM,97.36112,39.71154,10.88385,7.134889,1187.969,278.0667,286.7267,324.7833,295.9233
10/1/2023 9:15:00 AM,89.01573,40.01184,8.68769,7.120222,975.4507,249.24,245.13,259.7567,231.5667
10/1/2023 9:30:00 AM,136.7782,40.20167,9.211589,7.132444,1543.398,399.1767,391.5933,421.3467,379.19
10/1/2023 9:45:00 AM,172.3875,40.53984,11.90619,7.136667,2210.328,502.5967,530.49,600.89,567.6334
10/1/2023 10:00:00 AM,256.3283,40.96257,11.96257,7.153778,2690.229,679.7767,686.6166,755.4434,697.0667
10/1/2023 10:15:00 AM,357.0959,41.96553,11.65874,7.163556,4074.499,1009.47,990.1,1018.037,926.45
10/1/2023 10:30:00 AM,134.8279,42.07104,11.69797,7.125556,1544.873,386.3367,387.9033,410.61,370.4633
10/1/2023 10:45:00 AM,137.3401,41.9005,11.90889,7.121778,1764.369,423.4367,426.8567,460.3633,422.67
10/1/2023 11:00:00 AM,105.2349,42.08758,13.25307,7.116222,1413.157,334.8867,351.88,395.4267,368.9967
10/1/2023 11:15:00 AM,216.5794,42.74231,13.29526,7.150444,2700.143,666.6234,667.6833,731.1067,662.6033
10/1/2023 11:30:00 AM,246.7661,43.60545,13.09356,7.15,2891.142,726.8167,717.6767,771.2333,686.55
10/1/2023 11:45:00 AM,254.6895,44.03836,13.25218,7.156889,3189.225,811.5034,867.83,829.1667,724.3766
10/1/2023 12:00:00 PM,353.8492,45.09674,15.21494,7.187778,4497.444,1141.977,1146.28,1164.92,1074.533
10/1/2023 12:15:00 PM,340.1447,45.45542,17.45089,7.196667,4265.189,1037.193,1057.287,1125.723,1047.157
10/1/2023 12:30:00 PM,266.7332,46.09369,16.95401,7.158444,3256.574,747.1,760.9133,893.7833,801.1967
10/1/2023 12:45:00 PM,216.6564,46.16113,14.85998,7.137111,2644.122,652.4867,645.8433,711.29,637.3134
10/1/2023 1:00:00 PM,187.9155,46.34554,14.79827,7.123111,2156.562,558.3467,545.74,566.0133,509.0933
10/1/2023 1:15:00 PM,410.2109,46.83312,13.14514,7.174667,4925.166,1203.513,1251.76,1354.77,1294.44
10/1/2023 1:30:00 PM,306.5594,47.79365,14.12147,7.153778,3631.875,881.99,882.45,913.6934,834.7633
10/1/2023 1:45:00 PM,367.1176,48.03252,15.39812,7.173111,5292.635,1326.243,1327.217,1401.473,1379.467
10/1/2023 2:00:00 PM,477.5561,49.00285,15.08856,7.178445,5155.082,1326.73,1222.753,1300.627,1222.403
10/1/2023 2:15:00 PM,321.2035,49.38182,12.49862,7.163111,3408.151,887.01,877.0967,914.0967,801.2833
10/1/2023 2:30:00 PM,407.9726,49.88316,13.92027,7.18,4109.997,1133.627,1006.493,991.5566,956.7
10/1/2023 2:45:00 PM,288.7934,50.1372,12.65566,7.156,4066.349,984.64,993.8333,1003.76,998.5733
10/1/2023 3:00:00 PM,213.1305,50.22257,12.90728,7.132,2334.384,573.86,603.5267,674.2567,589.42
10/1/2023 3:15:00 PM,289.4939,50.46322,12.44021,7.15,4027.516,976.63,996.07,1044.51,938.1667
10/1/2023 3:30:00 PM,522.3113,51.06174,12.14877,7.151333,4052.329,1204.453,999.82,969.3834,924.21
10/1/2023 3:45:00 PM,516.2499,51.53609,11.6508,7.154889,3807.524,993.5267,941.5333,935.5433,919.5767
10/1/2023 4:00:00 PM,362.4751,51.46022,12.23799,7.148889,2752.072,668.6166,697.76,731.8834,654.9966
10/1/2023 4:15:00 PM,197.0883,51.25572,11.30623,7.144667,3028.971,586.2333,720.6767,836.3567,907.2433
10/1/2023 4:30:00 PM,263.4421,51.55674,11.45052,7.161111,4091.324,805.2267,1076.59,1186.517,1155.063
10/1/2023 4:45:00 PM,185.082,51.92576,12.15514,7.159556,2502.995,571.5467,573.0367,592.2667,641.37
10/1/2023 5:00:00 PM,115.8882,51.34255,11.56309,7.106222,1373.649,328.2733,355.0433,360.5467,341.31
10/1/2023 5:15:00 PM,213.4369,51.10917,10.81052,7.106667,2052.511,529.6833,522.3666,607.93,533.46
10/1/2023 5:30:00 PM,299.4692,51.78843,9.172256,7.126889,3218.439,768.4333,774.2933,853.7466,766.5566
10/1/2023 5:45:00 PM,155.2937,51.71341,9.095294,7.112889,1864.316,475.8067,463.0033,454.3067,403.2133
10/1/2023 6:00:00 PM,59.45653,51.33466,8.841707,7.082445,575.252,137.42,141.9067,158.6233,148.4967
10/1/2023 6:15:00 PM,37.68925,51.1726,9.109891,7.077555,342.766,83.63667,82.87666,89.08334,78.77
10/1/2023 6:30:00 PM,8.425155,50.6105,9.407494,7.106,39.68933,0,0,0,0
10/1/2023 6:45:00 PM,1.559599,49.85519,10.52529,7.081556,-13.11267,0,0,0,0
10/1/2023 7:00:00 PM,-0.2076984,48.49217,8.645235,7.060445,-13.09067,0,0,0,0
10/1/2023 7:15:00 PM,-0.2046457,46.49386,6.961292,7.058889,-13.09867,0,0,0,0
10/1/2023 7:30:00 PM,-0.6095994,45.30695,5.627446,7.064444,-13.15267,0,0,0,0
10/1/2023 7:45:00 PM,-0.5871815,43.9349,3.879956,7.056,-13.08467,0,0,0,0
10/1/2023 8:00:00 PM,-0.5505597,43.79834,4.030047,7.059111,-13.10867,0,0,0,0
10/1/2023 8:15:00 PM,-0.6810296,43.67939,3.33745,7.066222,-13.11267,0,0,0,0
10/1/2023 8:30:00 PM,-0.5793436,42.62006,2.725347,7.065333,-13.09533,0,0,0,0
10/1/2023 8:45:00 PM,-0.3160678,40.82145,3.068847,7.073111,-13.18267,0,0,0,0
10/1/2023 9:00:00 PM,-0.4024704,40.09844,1.887724,7.09,-13.27067,0,0,0,0
10/1/2023 9:15:00 PM,-0.4698824,39.08347,1.37376,7.096667,-13.30133,0,0,0,0
10/1/2023 9:30:00 PM,-0.5453078,37.94403,1.559054,7.104444,-13.34467,0,0,0,0
10/1/2023 9:45:00 PM,-0.4274748,38.52166,2.057567,7.108222,-13.37667,0,0,0,0
10/1/2023 10:00:00 PM,-0.3517742,36.26722,2.820534,7.088444,-13.33933,0,0,0,0
10/1/2023 10:15:00 PM,-0.3809359,35.23447,1.930397,7.085333,-13.334,0,0,0,0
10/1/2023 10:30:00 PM,-0.3959587,34.86266,2.715189,7.089778,-13.348,0,0,0,0
10/1/2023 10:45:00 PM,-0.4490522,34.03201,3.057597,7.081555,-13.26733,0,0,0,0
10/1/2023 11:00:00 PM,-0.6141456,34.58767,2.91393,7.08,-13.29067,0,0,0,0
10/1/2023 11:15:00 PM,-0.7269297,36.66044,3.232796,7.084889,-13.342,0,0,0,0
10/1/2023 11:30:00 PM,-1.293505,39.16122,3.42074,7.092,-13.37467,0,0,0,0
10/1/2023 11:45:00 PM,-0.6673214,38.69444,4.118794,7.092,-13.35867,0,0,0,0
10/2/2023 12:00:00 AM,-0.3870267,37.72036,5.284332,7.104667,-13.44733,0,0,0,0
10/2/2023 12:15:00 AM,-0.2617235,37.01562,5.695187,7.109778,-13.476,0,0,0,0
10/2/2023 12:30:00 AM,-0.5848469,36.31836,4.494289,7.104889,-13.46867,0,0,0,0
10/2/2023 12:45:00 AM,-0.590042,37.45598,3.616268,7.111555,-13.44667,0,0,0,0
10/2/2023 1:00:00 AM,-0.4656039,36.96157,4.453411,7.097111,-13.34133,0,0,0,0
10/2/2023 1:15:00 AM,-0.5683462,36.78939,4.738516,7.099333,-13.408,0,0,0,0
10/2/2023 1:30:00 AM,-0.8279126,38.21453,4.809996,7.104524,-13.39786,0,0,0,0
10/2/2023 1:45:00 AM,-1.056536,39.5598,3.745741,7.103111,-13.436,0,0,0,0
10/2/2023 2:00:00 AM,-0.7475604,40.19523,3.228229,7.107778,-13.42533,0,0,0,0
10/2/2023 2:15:00 AM,-0.4899497,40.69155,5.288012,7.111111,-13.43667,0,0,0,0
10/2/2023 2:30:00 AM,-0.4560901,40.7625,5.20839,7.112444,-13.446,0,0,0,0
10/2/2023 2:45:00 AM,-0.474864,41.00225,5.776347,7.114444,-13.42933,0,0,0,0
10/2/2023 3:00:00 AM,-0.5253941,41.74409,6.800879,7.111778,-13.40267,0,0,0,0
10/2/2023 3:15:00 AM,-0.6774845,41.685,5.228719,7.109333,-13.42667,0,0,0,0
10/2/2023 3:30:00 AM,-0.6762681,42.53672,6.117494,7.101556,-13.39333,0,0,0,0
10/2/2023 3:45:00 AM,-0.5705773,42.8,6.80927,7.104,-13.35733,0,0,0,0
10/2/2023 4:00:00 AM,-0.5696985,42.77728,6.716746,7.105333,-13.33533,0,0,0,0
10/2/2023 4:15:00 AM,-0.4745156,42.8,6.697594,7.098444,-13.334,0,0,0,0
10/2/2023 4:30:00 AM,-0.5255196,42.92778,7.246641,7.093333,-13.27667,0,0,0,0
10/2/2023 4:45:00 AM,-0.7500484,43.02272,5.940162,7.082222,-13.22067,0,0,0,0
10/2/2023 5:00:00 AM,-0.5644624,42.9665,3.720916,7.069556,-13.16267,0,0,0,0
10/2/2023 5:15:00 AM,-0.5565336,42.66711,3.603,7.075111,-13.20867,0,0,0,0
10/2/2023 5:30:00 AM,-0.8635044,42.60365,2.804359,7.084667,-13.22867,0,0,0,0
10/2/2023 5:45:00 AM,-0.8826564,42.67757,1.764166,7.083333,-13.26533,0,0,0,0
10/2/2023 6:00:00 AM,-0.4833871,42.7225,4.387237,7.057333,-13.16733,0,0,0,0
10/2/2023 6:15:00 AM,-0.4519305,42.67747,5.742466,7.084889,-13.256,0,0,0,0
10/2/2023 6:30:00 AM,-0.380158,42.7397,4.192766,7.071111,-13.174,0,0,0,0
10/2/2023 6:45:00 AM,-0.01776974,42.76619,4.231842,7.049778,-13.096,0,0,0,0
10/2/2023 7:00:00 AM,2.428111,42.97745,3.425222,7.085333,-13.28267,0,0,0,0
10/2/2023 7:15:00 AM,5.117803,42.94742,3.321859,7.095778,-13.236,0,0,0,0
10/2/2023 7:30:00 AM,10.68138,42.94477,5.117424,7.088222,64.85667,0,0,0,0
10/2/2023 7:45:00 AM,22.86127,43.05178,4.769941,7.092889,197.4887,37.32667,38.6,43.85667,38.69
10/2/2023 8:00:00 AM,55.40862,43.33753,4.138785,7.09,607.0906,153.4733,154.8267,169.91,155.2567
10/2/2023 8:15:00 AM,105.7565,44.09894,2.996186,7.112,1231.459,312.56,309.7433,329.56,295.17
10/2/2023 8:30:00 AM,125.441,44.64923,3.084749,7.132,1359.956,353.0567,349.78,365.08,323.76
10/2/2023 8:45:00 AM,154.0201,45.02047,6.590281,7.133111,1555.027,397.92,387.0767,400.1667,358.91
10/2/2023 9:00:00 AM,471.415,45.13414,6.995039,7.177333,5426.32,1330.57,1413.403,1618.31,1330.997
10/2/2023 9:15:00 AM,780.8789,46.22977,6.408379,7.216222,8748.881,2213.837,2150.193,2273.393,2123.663
10/2/2023 9:30:00 AM,792.459,46.8845,7.552957,7.203333,6314.465,1843.917,1528.093,1505.483,1440.793
10/2/2023 9:45:00 AM,644.7571,47.4945,7.419809,7.184667,6525.54,1839.187,1612.177,1521.74,1536.013
10/2/2023 10:00:00 AM,772.0356,47.97427,7.031612,7.215778,8821.604,2171.99,2209.91,2356.883,2181.027
10/2/2023 10:15:00 AM,710.9391,49.26573,6.746813,7.219111,8314.867,2054.547,2081.57,2177.85,2009.33
10/2/2023 10:30:00 AM,779.6441,49.92971,7.007315,7.222667,8078.416,2056.033,2028.783,2121.273,1921.703
10/2/2023 10:45:00 AM,906.9734,50.91629,7.622468,7.216222,9426.921,2469.19,2407.573,2449.843,2202.687
10/2/2023 11:00:00 AM,828.2004,52.17536,7.588906,7.244889,8819.445,2279.433,2212.527,2231.003,2007.693
10/2/2023 11:15:00 AM,540.6133,52.60913,8.961322,7.183556,5877.055,1419.243,1435.623,1583.82,1530.693
10/2/2023 11:30:00 AM,514.9031,52.6268,9.228162,7.190445,6666.46,1460.427,1615.487,1876.397,1818.697
10/2/2023 11:45:00 AM,739.9293,53.08654,9.703153,7.224,8073.865,2079.98,2029.297,2074.287,1885.72
10/2/2023 12:00:00 PM,675.7858,54.39687,8.418971,7.209111,7896.604,1964.033,1984.33,2146.733,1968.51
10/2/2023 12:15:00 PM,748.2811,55.12688,8.647484,7.224889,8423.888,2128.4,2114.463,2231.07,2021.907
10/2/2023 12:30:00 PM,732.2958,55.5182,10.20962,7.229555,8282.226,2096.853,2082.313,2200.963,1996.647
10/2/2023 12:45:00 PM,713.1241,56.36392,11.51837,7.205556,8154.395,2053.493,2025.893,2150.817,1960.633
10/2/2023 1:00:00 PM,747.9416,57.15262,10.31241,7.203778,8260.469,2146.47,2095.753,2185.5,1958.897
10/2/2023 1:15:00 PM,685.1646,57.83694,8.371082,7.197555,7102.993,1796.48,1741.757,1846.923,1726.157
10/2/2023 1:30:00 PM,756.406,57.96006,7.326473,7.222,8355.228,2134.847,2111.65,2230.393,2036.69
10/2/2023 1:45:00 PM,805.1741,59.07589,4.020863,7.234667,8712.59,2213.537,2196.303,2303.987,2079.693
10/2/2023 2:00:00 PM,755.5607,59.91378,6.530372,7.244222,7763.199,2118.773,1958.003,2021.537,1722.333
10/2/2023 2:15:00 PM,727.1639,60.24929,8.205143,7.235333,8061.027,2053.057,2029.18,2145.197,1943.35
10/2/2023 2:30:00 PM,740.3842,61.06564,9.076497,7.232222,8337.098,2092.42,2093.493,2221.123,2025.307
10/2/2023 2:45:00 PM,747.1299,61.86151,10.87989,7.232444,8202.114,2100.423,2073.063,2192.903,1954
10/2/2023 3:00:00 PM,714.8868,61.75444,14.46458,7.229556,7986.197,2060.59,2009.48,2112.82,1894.087
10/2/2023 3:15:00 PM,568.3437,61.51212,13.08218,7.211333,6707.921,1708.657,1656.357,1772.567,1588.847
10/2/2023 3:30:00 PM,415.5827,60.82956,12.13913,7.189333,4640.015,1154.707,1146.577,1206.303,1090.037
10/2/2023 3:45:00 PM,246.7506,60.81076,11.283,7.134,2675.218,684.7466,666.2,694.2233,621.8834
10/2/2023 4:00:00 PM,158.6835,60.29533,10.19487,7.100444,1784.063,451.7533,445.8767,464.1,419.7367
10/2/2023 4:15:00 PM,117.084,60.1575,9.515874,7.107111,1316.783,331.8833,331.7,351.4633,320.72
10/2/2023 4:30:00 PM,98.38914,60.08458,7.298029,7.103778,1096.299,275.19,274.09,292.4833,265.4667
10/2/2023 4:45:00 PM,84.50862,60.14357,5.09399,7.092444,941.4233,240.0967,237.5,252.9,228.36
10/2/2023 5:00:00 PM,69.49203,60.10116,5.262348,7.078445,765.918,191.83,191.7267,205.82,187.2433
10/2/2023 5:15:00 PM,54.42896,59.7365,5.702423,7.09,600.218,153.6733,152.23,161.1133,144.8467
10/2/2023 5:30:00 PM,41.44862,59.45459,4.943357,7.076222,428.5707,113.2533,110.5,115.9,103.1933
10/2/2023 5:45:00 PM,35.4535,59.11647,4.284046,7.080445,369.6067,97.5,95.53,100.0433,89.59666
10/2/2023 6:00:00 PM,22.48092,58.78626,3.771556,7.099555,205.248,46.71667,44.64,46.28,38.45
10/2/2023 6:15:00 PM,5.992933,58.32233,4.408875,7.115333,15.36067,0,0,0,0
10/2/2023 6:30:00 PM,0.5896392,57.15274,3.188872,7.077778,-13.092,0,0,0,0
10/2/2023 6:45:00 PM,-0.8144949,55.30749,2.988181,7.087111,-13.16067,0,0,0,0
10/2/2023 7:00:00 PM,-0.8296418,53.76567,3.81915,7.104,-13.26667,0,0,0,0
10/2/2023 7:15:00 PM,-0.7410975,53.07784,3.3269,7.094222,-13.19867,0,0,0,0
10/2/2023 7:30:00 PM,-0.6381388,52.53889,3.870407,7.069556,-13.12867,0,0,0,0
10/2/2023 7:45:00 PM,-1.254241,52.10135,2.41805,7.087555,-13.22533,0,0,0,0
10/2/2023 8:00:00 PM,-1.284706,52.32381,1.984368,7.084889,-13.248,0,0,0,0
10/2/2023 8:15:00 PM,-1.326511,51.26663,1.825373,7.110222,-13.404,0,0,0,0
10/2/2023 8:30:00 PM,-1.122672,51.12408,1.712676,7.124222,-13.41733,0,0,0,0
10/2/2023 8:45:00 PM,-1.1252,50.92185,2.372377,7.104444,-13.34867,0,0,0,0
10/2/2023 9:00:00 PM,-1.172515,51.09057,1.86585,7.089111,-13.19267,0,0,0,0
10/2/2023 9:15:00 PM,-1.331716,50.18844,1.568996,7.088,-13.16,0,0,0,0
10/2/2023 9:30:00 PM,-1.353485,49.95842,1.256641,7.076,-13.08867,0,0,0,0
10/2/2023 9:45:00 PM,-0.9107082,49.83897,2.441027,7.066222,-13.072,0,0,0,0
10/2/2023 10:00:00 PM,-0.9478111,49.9,2.552721,7.074667,-13.10533,0,0,0,0
10/2/2023 10:15:00 PM,-0.7802036,49.65519,3.190971,7.084444,-13.11267,0,0,0,0
10/2/2023 10:30:00 PM,-0.3584648,49.39687,4.587961,7.088889,-13.132,0,0,0,0
10/2/2023 10:45:00 PM,-0.4971754,49.47078,5.965142,7.094,-13.19467,0,0,0,0
10/2/2023 11:00:00 PM,-1.114642,49.21717,3.729944,7.086889,-13.158,0,0,0,0
10/2/2023 11:15:00 PM,-1.028116,49.172,3.86963,7.093555,-13.204,0,0,0,0
10/2/2023 11:30:00 PM,-0.8720281,49.37906,4.116401,7.096222,-13.19867,0,0,0,0
10/2/2023 11:45:00 PM,-0.6152395,49.37721,5.053157,7.099555,-13.20867,0,0,0,0
10/3/2023 12:00:00 AM,-0.6233807,49.16367,5.238329,7.091111,-13.16467,0,0,0,0
10/3/2023 12:15:00 AM,-0.4392125,49.23866,5.780169,7.095111,-13.144,0,0,0,0
10/3/2023 12:30:00 AM,-0.5084551,49.29017,7.049809,7.098889,-13.20733,0,0,0,0
10/3/2023 12:45:00 AM,-0.9719109,49.2,6.060674,7.097778,-13.19667,0,0,0,0
10/3/2023 1:00:00 AM,-0.6941205,49.26517,7.116666,7.100667,-13.19667,0,0,0,0
10/3/2023 1:15:00 AM,-0.7111904,49.3,7.193074,7.099556,-13.20467,0,0,0,0
10/3/2023 1:30:00 AM,-0.6117833,49.23944,6.780824,7.103333,-13.22071,0,0,0,0
10/3/2023 1:45:00 AM,-0.4854729,49.26961,7.494291,7.098889,-13.238,0,0,0,0
10/3/2023 2:00:00 AM,-0.580183,49.28751,7.92725,7.093333,-13.16933,0,0,0,0
10/3/2023 2:15:00 AM,-0.6162524,49.25793,7.410787,7.090667,-13.16533,0,0,0,0
10/3/2023 2:30:00 AM,-0.6761687,49.27383,7.21189,7.093555,-13.176,0,0,0,0
10/3/2023 2:45:00 AM,-0.7644216,49.42033,6.260937,7.099333,-13.19467,0,0,0,0
10/3/2023 3:00:00 AM,-0.6971284,49.4535,6.17649,7.095778,-13.16,0,0,0,0
10/3/2023 3:15:00 AM,-0.7852902,49.53361,5.825733,7.09,-13.15333,0,0,0,0
10/3/2023 3:30:00 AM,-0.6673133,49.66461,5.851999,7.089778,-13.15467,0,0,0,0
10/3/2023 3:45:00 AM,-0.7535404,49.7,5.558328,7.091111,-13.16667,0,0,0,0
10/3/2023 4:00:00 AM,-0.6781766,49.61711,6.066599,7.095111,-13.20333,0,0,0,0
10/3/2023 4:15:00 AM,-0.7971748,49.6,4.845331,7.090222,-13.14667,0,0,0,0
10/3/2023 4:30:00 AM,-0.8182089,49.54681,4.730511,7.087333,-13.124,0,0,0,0
10/3/2023 4:45:00 AM,-0.7763309,49.40008,4.181733,7.083556,-13.10133,0,0,0,0
10/3/2023 5:00:00 AM,-0.7601135,49.4,3.693089,7.079111,-13.11,0,0,0,0
10/3/2023 5:15:00 AM,-0.6448467,49.39957,4.116392,7.073333,-13.08733,0,0,0,0
10/3/2023 5:30:00 AM,-0.6972039,49.27716,4.575841,7.089556,-13.20667,0,0,0,0
10/3/2023 5:45:00 AM,-0.9596559,49.43156,3.708179,7.091333,-13.17867,0,0,0,0
10/3/2023 6:00:00 AM,-0.9462196,49.40009,2.603564,7.063111,-13.054,0,0,0,0
10/3/2023 6:15:00 AM,-0.7173251,49.28797,3.465159,7.052667,-12.988,0,0,0,0
10/3/2023 6:30:00 AM,-0.8148602,49.38103,3.369259,7.070889,-13.15067,0,0,0,0
10/3/2023 6:45:00 AM,0.0169205,49.46883,3.420171,7.096889,-13.21733,0,0,0,0
10/3/2023 7:00:00 AM,2.998012,49.5,5.03733,7.107333,-13.29133,0,0,0,0
10/3/2023 7:15:00 AM,6.552964,49.56143,4.454841,7.102222,-8.898666,0,0,0,0
10/3/2023 7:30:00 AM,16.33679,49.88896,4.310279,7.086,127.1767,24.15,21.13667,23.71333,15.8
10/3/2023 7:45:00 AM,42.33846,50.00016,4.779651,7.089778,454.0867,118.81,121.3833,126.35,116.56
10/3/2023 8:00:00 AM,66.33615,50.24344,4.791194,7.113111,733.8427,184.79,188.7833,193.5367,180.6567
10/3/2023 8:15:00 AM,72.31802,50.75541,5.323498,7.121333,810.914,201.1867,205.19,216.3833,201.29
10/3/2023 8:30:00 AM,60.24895,50.98561,6.095843,7.132222,633.4553,164.5267,162.06,165.0833,149.1267
10/3/2023 8:45:00 AM,76.77263,51,6.143873,7.109556,847.022,216.24,219.3267,231.8167,213.0733
10/3/2023 9:00:00 AM,98.1796,51.10517,5.698281,7.113778,1080.268,279.4033,275.1167,280.4567,253.7433
10/3/2023 9:15:00 AM,100.9774,51.25897,5.550456,7.111555,1090.727,288.0467,279.5567,287.7567,257.0767
10/3/2023 9:30:00 AM,117.3719,51.69746,4.983783,7.118445,1344.558,339.2567,340.5133,359.3967,326.4433
10/3/2023 9:45:00 AM,159.6473,52.13622,4.757894,7.141111,1875.165,473.16,472.1467,498.7733,458.4033
10/3/2023 10:00:00 AM,198.6143,52.96633,3.533027,7.160222,2332.977,581.1567,584.93,620.0167,573.5667
10/3/2023 10:15:00 AM,257.4085,54.0713,2.019019,7.167778,3054.231,780.1733,770.72,800.6234,737.2333
10/3/2023 10:30:00 AM,280.4709,54.74311,2.334289,7.173333,2917.733,733.8467,732.2367,747.4,692.9467
10/3/2023 10:45:00 AM,246.9223,54.85708,6.069416,7.194889,4676.617,827.26,1132.017,1413.853,1403.03
10/3/2023 11:00:00 AM,561.3365,55.39203,5.262874,7.203556,8261.143,1593.81,2006.137,2425.953,2431.137
10/3/2023 11:15:00 AM,684.5468,57.32767,6.972548,7.208222,7544.883,1903.007,1783.723,1901.23,1835.55
10/3/2023 11:30:00 AM,622.6329,56.87188,9.647896,7.191333,7880.975,1990.2,2164.13,2236.747,1674.497
10/3/2023 11:45:00 AM,598.5007,58.23705,10.55679,7.217857,6599.313,1908.68,1583.643,1745.7,1457.087
10/3/2023 12:00:00 PM,397.4283,57.90714,11.28314,7.198222,4625.389,1127.613,1143.527,1175.363,1100.63
10/3/2023 12:15:00 PM,360.3824,57.1427,12.33606,7.181556,4018.604,1070.503,999.07,1020.47,912.1866
10/3/2023 12:30:00 PM,623.2663,57.02931,12.58455,7.190222,5975.275,1548.483,1485.053,1617.493,1436.937
10/3/2023 12:45:00 PM,397.2036,57.96342,10.59959,7.188444,4447.726,1223.52,1134.39,1118.707,974.63
10/3/2023 1:00:00 PM,321.987,57.98337,10.0525,7.171778,3644.813,921.3066,905.9434,958.9333,892.2033
10/3/2023 1:15:00 PM,442.569,58.14731,9.803761,7.202222,4353.675,1159.7,1150.467,1144.293,999.0467
10/3/2023 1:30:00 PM,709.7249,59.18312,10.80783,7.212667,7088.047,1881.853,1760.943,1791.17,1746.977
10/3/2023 1:45:00 PM,758.8419,60.33572,10.81766,7.214222,8441.89,2093.077,2143.177,2046.003,2101.21
10/3/2023 2:00:00 PM,713.3777,60.2981,10.30372,7.195556,8024.547,1972.507,2063.14,2198.993,2061.447
10/3/2023 2:15:00 PM,715.534,61.46537,10.5588,7.210667,7814.424,2021.7,2049.62,1859.09,1778.313
