Aulander Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Anemometer SE 05,Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"ABB Ultra 1500 Inverter - 1, 3phase Power","ABB Ultra 1500 Inverter - 2, 3phase Power","ABB Ultra 1500 Inverter - 3, 3phase Power","ABB Ultra 1500 Inverter - 4, 3phase Power"
,W/m²,°F,°F,m/s,V,V,kW,kW,kW,kW,kW
10/1/2023 12:00:00 AM,0,56.57349,60.46981,0,20031.33,34695.33,-12.908,0,0,0,
10/1/2023 12:15:00 AM,0,56.4856,60.39172,0,20042.67,34715,-12.923,0,0,0,
10/1/2023 12:30:00 AM,0,56.39221,59.98582,0,20062.67,34751,-12.976,0,0,0,
10/1/2023 12:45:00 AM,0,55.45837,59.19792,0,20081.67,34781.67,-13.00233,0,0,0,
10/1/2023 1:00:00 AM,0,53.7207,58.2945,0,20054.33,34736.33,-12.95633,0,0,0,
10/1/2023 1:15:00 AM,0,52.55249,57.52914,0,20058.67,34743.67,-12.97167,0,0,0,
10/1/2023 1:30:00 AM,0,52.03979,57.52322,0,20079,34779.33,-13.03967,0,0,0,
10/1/2023 1:45:00 AM,0,51.8512,57.36769,0,20020.67,34677.67,-12.91667,0,0,0,
10/1/2023 2:00:00 AM,0.0635241,51.70654,57.42497,0,19992.33,34628.33,-12.69733,0,0,0,
10/1/2023 2:15:00 AM,0.06819503,51.63696,58.32004,0,20003,34646.67,-12.50233,0,0,0,
10/1/2023 2:30:00 AM,0.004670927,53.92212,58.97466,0,20009,34657,-12.464,0,0,0,
10/1/2023 2:45:00 AM,0,55.74036,59.1682,0,20023.67,34682.33,-12.43933,0,0,0,
10/1/2023 3:00:00 AM,0,55.68176,59.13189,0,20033.33,34698.67,-11.85967,0,0,0,
10/1/2023 3:15:00 AM,0,55.35583,59.22236,0,20050.67,34730.33,-11.748,0,0,0,
10/1/2023 3:30:00 AM,0,55.98572,59.32961,0,20042.67,34716,-11.74667,0,0,0,
10/1/2023 3:45:00 AM,0,55.79712,59.22459,0,20029.33,34692.33,-11.69833,0,0,0,
10/1/2023 4:00:00 AM,0,55.04639,58.69721,0,20040.33,34711.33,-11.628,0,0,0,
10/1/2023 4:15:00 AM,0,54.04114,58.25278,0,20054.33,34737.67,-11.654,0,0,0,
10/1/2023 4:30:00 AM,0,53.14941,57.97685,0,20057.33,34741.67,-11.47233,0,0,0,
10/1/2023 4:45:00 AM,0,52.23389,57.57157,0,20060,34745,-11.288,0,0,0,
10/1/2023 5:00:00 AM,0,51.47766,57.16927,0,20059.33,34744,-11.28567,0,0,0,
10/1/2023 5:15:00 AM,0,50.95947,57.18346,0,20066,34754.33,-11.19667,0,0,0,
10/1/2023 5:30:00 AM,0,51.99951,57.24924,0,20057,34737.67,-10.26267,0,0,0,
10/1/2023 5:45:00 AM,0,52.10571,57.23787,0,20050,34726.67,-10.14467,0,0,0,
10/1/2023 6:00:00 AM,0,52.60925,57.70757,0,20024.67,34684.33,-10.10467,0,0,0,
10/1/2023 6:15:00 AM,0,53.69141,58.03811,0.02169777,20018.33,34673.33,-10.09133,0,0,0,
10/1/2023 6:30:00 AM,0.2027139,54.40369,58.17768,0.03016778,20006.67,34653.33,-10.39033,0,0,0,
10/1/2023 6:45:00 AM,3.462018,55.1178,58.21391,0.00847,20009.67,34658.67,-10.61,0,0,0,
10/1/2023 7:00:00 AM,22.37365,55.07935,58.32301,0.19513,19987,34617,7.775,6.958222,7.609803,7.928165,
10/1/2023 7:15:00 AM,62.53225,55.9967,58.66811,0.2577678,19943,34541.67,82.16367,28.14003,32.96264,35.94852,
10/1/2023 7:30:00 AM,139.976,58.2251,59.18083,0.0626378,19890.67,34450,312.4933,98.0907,110.5535,120.0262,
10/1/2023 7:45:00 AM,247.9515,61.89087,59.97948,0,19862,34403.33,708.119,224.1904,237.3129,263.9063,
10/1/2023 8:00:00 AM,358.6823,65.95581,61.0412,0,19845.67,34373.33,1207.388,385.5182,403.8404,441.7272,
10/1/2023 8:15:00 AM,475.1512,71.51855,62.21517,0.2655089,19834,34354.67,1693.608,539.9029,564.9944,617.2401,
10/1/2023 8:30:00 AM,592.342,80.24719,63.22333,0.7831934,19840.33,34364.67,2179.36,697.9484,729.9288,786.9659,
10/1/2023 8:45:00 AM,700.0337,88.92456,64.09786,1.162058,19814.33,34320,2594.739,836.7234,870.5823,930.4332,
10/1/2023 9:00:00 AM,770.9733,97.82531,64.96817,1.713971,19783.67,34266.67,2852.899,925.7859,961.9677,1016.172,
10/1/2023 9:15:00 AM,802.8798,103.6499,66.13725,1.676146,19757,34221,2989.42,971.8076,1010.764,1059.519,
10/1/2023 9:30:00 AM,820.958,106.2518,67.41444,1.716226,19746.67,34203.67,3081.765,1003.853,1042.027,1092.674,
10/1/2023 9:45:00 AM,832.9299,106.9348,68.56233,2.62356,19719,34154,3140.331,1026.175,1063.412,1110.75,
10/1/2023 10:00:00 AM,842.9318,106.3873,69.65284,3.09516,19699.33,34121.67,3198.967,1046.209,1090.02,1133.502,
10/1/2023 10:15:00 AM,845.4897,108.742,70.25198,3.153538,19725,34164.67,3232.671,1059.441,1104.274,1136.448,
10/1/2023 10:30:00 AM,827.3983,108.4784,71.02255,3.102351,19718.33,34153.67,3237.489,1055.176,1105.998,1143.76,
10/1/2023 10:45:00 AM,799.6146,108.9618,72.16733,2.701174,19713.67,34144.33,3171.842,972.4547,1037.244,1103.221,
10/1/2023 11:00:00 AM,792.5582,108.7,73.06137,2.819892,19725.67,34166.67,3017.468,959.5871,1016.615,1060.724,
10/1/2023 11:15:00 AM,788.2308,108.8409,73.51305,2.465917,19723.67,34162.33,2994.961,983.3601,1026.213,1051.607,
10/1/2023 11:30:00 AM,797.3693,105.3674,73.74496,2.368638,19750.67,34210.67,2974.989,992.9507,1018.991,1034.95,
10/1/2023 11:45:00 AM,821.1616,107.0886,74.53783,2.952154,19740.33,34191.33,2994.537,944.5537,1054.032,1100.204,
10/1/2023 12:00:00 PM,826.6251,108.6377,75.38671,2.783554,19745.67,34199,3134.688,1028.886,1073.869,1082.553,
10/1/2023 12:15:00 PM,771.8693,109.8956,75.63187,2.588212,19767.33,34238.67,3093.546,1006.275,1068.919,1085.325,
10/1/2023 12:30:00 PM,694.6138,108.4656,75.9063,2.372871,19777.67,34256.33,2656.039,937.4239,958.617,982.5936,
10/1/2023 12:45:00 PM,772.7701,106.206,76.65968,2.167589,19778,34257,2588.049,769.1888,844.7109,886.2797,
10/1/2023 1:00:00 PM,777.4091,108.9984,77.48354,2.397859,19799.33,34294.67,3246.29,1054.766,1115.203,1113.784,
10/1/2023 1:15:00 PM,752.8812,112.9791,77.80501,2.713885,19800.67,34295.33,2534.037,794.8297,849.5598,930.6282,
10/1/2023 1:30:00 PM,761.0266,106.7389,77.8635,2.968916,19812.33,34316.33,3021.248,1074.682,1075.345,969.7123,
10/1/2023 1:45:00 PM,752.8167,108.4747,78.12184,3.380832,19809.33,34312.33,2545.615,875.266,921.6785,911.3631,
10/1/2023 2:00:00 PM,724.3294,111.4886,78.27933,3.056596,19770,34243.67,2912.095,972.29,1006.974,1057.646,
10/1/2023 2:15:00 PM,608.2167,110.5695,77.86987,2.348311,19789.67,34277,2392.777,829.8741,838.7265,886.2429,
10/1/2023 2:30:00 PM,673.7805,100.9564,77.88515,1.942019,19820.67,34331.67,2372.177,842.9476,745.7772,843.3988,
10/1/2023 2:45:00 PM,761.6224,108.3722,78.32825,2.335039,19808,34308,3046.871,1034.505,1016.647,1061.091,
10/1/2023 3:00:00 PM,680.5581,109.8224,78.42088,1.970179,19816,34322.67,2831.046,953.8829,944.0253,991.3217,
10/1/2023 3:15:00 PM,592.8028,109.0405,78.21722,1.517063,19830,34347.33,2276.144,760.1826,756.8835,889.7823,
10/1/2023 3:30:00 PM,616.2764,106.3928,77.92989,2.600529,19844.33,34370.33,2119.379,611.0784,722.9802,768.796,
10/1/2023 3:45:00 PM,689.2304,105.4004,78.09016,2.936311,19835.33,34356.67,2606.597,829.4011,879.6063,934.2932,
10/1/2023 4:00:00 PM,703.0786,107.3651,78.26361,2.815083,19850.33,34382,2636.488,794.844,941.7776,1001.078,
10/1/2023 4:15:00 PM,639.0264,107.3395,78.09314,2.592234,19857.67,34395,2488.822,797.9962,859.5491,888.78,
10/1/2023 4:30:00 PM,525.6448,104.7083,77.61679,1.720896,19875.33,34426.67,2089.473,639.2496,726.4826,757.8839,
10/1/2023 4:45:00 PM,454.3291,100.3357,77.25378,0.8445457,19883.33,34440,1715.404,560.3215,591.831,622.4819,
10/1/2023 5:00:00 PM,383.4955,100.2515,77.03943,0.1961467,19870.67,34417.33,1698.753,529.6716,585.6835,628.2294,
10/1/2023 5:15:00 PM,278.7853,95.3772,76.46129,0,19872.33,34421,1202.168,373.0989,409.9525,456.3583,
10/1/2023 5:30:00 PM,204.7659,90.07812,75.65329,0,19867,34412.33,892.7484,267.3326,306.6854,345.4257,
10/1/2023 5:45:00 PM,130.8463,84.55017,74.64728,0,19857.33,34395.67,584.245,167.7643,203.2447,236.612,
10/1/2023 6:00:00 PM,66.50652,78.56262,73.1476,0,19862.33,34401,302.4943,87.3228,109.7461,126.9893,
10/1/2023 6:15:00 PM,24.36955,72.26013,71.51492,0,19894,34457,126.142,42.47813,48.71959,54.20041,
10/1/2023 6:30:00 PM,5.443398,66.62781,70.06326,0,19909,34481.67,30.80467,15.6172,16.86724,17.3939,
10/1/2023 6:45:00 PM,0.3157476,62.95105,68.72394,0,19941,34538,-7.609334,2.643944,3.070257,3.199718,
10/1/2023 7:00:00 PM,0,60.53772,67.68301,0,19937,34532.67,-12.91933,0,0,0,
10/1/2023 7:15:00 PM,0,58.76709,66.52888,0,19932.33,34524.33,-12.98667,0,0,0,
10/1/2023 7:30:00 PM,0,57.64282,64.94416,0,19968.33,34586,-12.776,0,0,0,
10/1/2023 7:45:00 PM,0,55.84839,63.48682,0,19999.67,34640.33,-12.83867,0,0,0,
10/1/2023 8:00:00 PM,0,54.96765,62.46323,0,20015.33,34668,-12.87667,0,0,0,
10/1/2023 8:15:00 PM,0,54.07593,61.76981,0,20020,34677.33,-12.88867,0,0,0,
10/1/2023 8:30:00 PM,0,53.3783,61.06927,0,20038.67,34709.33,-12.92367,0,0,0,
10/1/2023 8:45:00 PM,0,53.32703,60.27847,0,20021.33,34677.33,-12.906,0,0,0,
10/1/2023 9:00:00 PM,0,52.90039,59.52269,0,20009,34656.33,-12.875,0,0,0,
10/1/2023 9:15:00 PM,0,52.43347,58.91262,0,20026,34688,-12.91767,0,0,0,
10/1/2023 9:30:00 PM,0,52.42065,58.45082,0,20034.67,34701.33,-12.955,0,0,0,
10/1/2023 9:45:00 PM,0,52.32178,57.97589,0,20060.67,34746.33,-13.031,0,0,0,
10/1/2023 10:00:00 PM,0,51.84021,57.61962,0,20083.67,34787.67,-13.09867,0,0,0,
10/1/2023 10:15:00 PM,0,51.61133,57.78583,0,20071,34765,-13.06367,0,0,0,
10/1/2023 10:30:00 PM,0,52.28516,57.82685,0,20047.67,34723.33,-13.02,0,0,0,
10/1/2023 10:45:00 PM,0,52.03064,57.17062,0,20056.67,34738.33,-13.046,0,0,0,
10/1/2023 11:00:00 PM,0,51.28906,56.53482,0,20087.67,34791.33,-13.04467,0,0,0,
10/1/2023 11:15:00 PM,0,50.95398,56.14722,0,20068.33,34758.33,-12.96767,0,0,0,
10/1/2023 11:30:00 PM,0,50.70679,55.89279,0,20067.33,34759.33,-12.972,0,0,0,
10/1/2023 11:45:00 PM,0,50.6665,55.6428,0,20067.33,34759,-12.98233,0,0,0,
10/2/2023 12:00:00 AM,0,50.47424,55.33555,0,20078.33,34775.33,-13.00267,0,0,0,
10/2/2023 12:15:00 AM,0,50.22156,55.27435,0,20077,34775.33,-13.003,0,0,0,
10/2/2023 12:30:00 AM,0,50.14282,55.37177,0,20087.67,34793.33,-13.01767,0,0,0,
10/2/2023 12:45:00 AM,0,50.29846,55.3147,0,20084.33,34785,-13.01767,0,0,0,
10/2/2023 1:00:00 AM,0,50.26367,55.44626,0,20044.33,34715.67,-12.96,0,0,0,
10/2/2023 1:15:00 AM,0,50.73242,55.32907,0,20024.67,34684.33,-12.80567,0,0,0,
10/2/2023 1:30:00 AM,0,50.15015,54.94695,0,20043.33,34715.33,-12.32733,0,0,0,
10/2/2023 1:45:00 AM,0,49.92676,54.89976,0,20063.33,34749.33,-11.98433,0,0,0,
10/2/2023 2:00:00 AM,0,49.88098,54.68367,0,20064.33,34753.33,-11.766,0,0,0,
10/2/2023 2:15:00 AM,0,49.84802,54.59311,0,20078.67,34778.33,-11.78433,0,0,0,
10/2/2023 2:30:00 AM,0,50.13,54.56131,0,20005.67,34651.67,-11.65833,0,0,0,
10/2/2023 2:45:00 AM,0.02708977,49.76196,54.96176,0,19982,34608,-11.61567,0,0,0,
10/2/2023 3:00:00 AM,0.05604778,49.91028,56.39596,0,19979.67,34606,-11.6,0,0,0,
10/2/2023 3:15:00 AM,0.02895801,52.17712,57.62108,0,19985.67,34615,-11.48633,0,0,0,
10/2/2023 3:30:00 AM,0,53.87634,57.94904,0,19987.67,34619.67,-11.12767,0,0,0,
10/2/2023 3:45:00 AM,0,53.59985,57.84298,0,19985.67,34616.67,-11.121,0,0,0,
10/2/2023 4:00:00 AM,0,53.27942,57.6307,0,19974,34594.67,-11.09633,0,0,0,
10/2/2023 4:15:00 AM,0,52.82349,56.78254,0,19965,34582,-11.084,0,0,0,
10/2/2023 4:30:00 AM,0,51.5271,55.52916,0,19959,34572,-10.378,0,0,0,
10/2/2023 4:45:00 AM,0,50.11353,54.93162,0,19939,34537.33,-9.919333,0,0,0,
10/2/2023 5:00:00 AM,0.001868252,49.36279,55.46329,0,19899,34465.67,-9.869667,0,0,0,
10/2/2023 5:15:00 AM,0.001868252,50.85327,55.92503,0,19891.67,34454.67,-9.865666,0,0,0,
10/2/2023 5:30:00 AM,0,51.35864,55.57674,0,19874.67,34424.33,-9.824333,0,0,0,
10/2/2023 5:45:00 AM,0,49.85352,55.52687,0,19868.33,34413.67,-9.719,0,0,0,
10/2/2023 6:00:00 AM,0,50.1062,55.32442,0,19894.33,34457.33,-9.261666,0,0,0,
10/2/2023 6:15:00 AM,0,49.02405,55.32798,0,19880.33,34433,-8.708667,0,0,0,
10/2/2023 6:30:00 AM,0.3913966,49.06982,55.96875,0,19888,34446.33,-9.044333,0,0,0,
10/2/2023 6:45:00 AM,3.823355,49.86816,56.39118,0,19995.33,34631.67,-9.543333,0,0,0,
10/2/2023 7:00:00 AM,15.0038,50.3186,56.84303,0,19991.67,34626.33,10.37233,7.170701,7.734033,8.13305,
10/2/2023 7:15:00 AM,51.98055,51.88416,57.54345,0,19952.33,34558.33,81.83134,27.31529,32.33714,36.24252,
10/2/2023 7:30:00 AM,135.7758,54.54102,58.45905,0.1110022,19939,34535,300.2413,92.47707,105.8414,116.6617,
10/2/2023 7:45:00 AM,242.43,59.65332,59.57398,0.1184266,19920.33,34503,680.818,215.3239,226.8303,251.8062,
10/2/2023 8:00:00 AM,349.8372,65.28015,60.69547,0.6441109,19915,34494.33,1155.316,369.2089,386.5167,421.8146,
10/2/2023 8:15:00 AM,462.7581,69.98596,61.8763,1.126345,19917.33,34499,1630.132,521.619,543.8994,594.1029,
10/2/2023 8:30:00 AM,576.6781,79.44702,63.07213,1.520612,19926,34515.33,2098.148,673.4786,703.0327,758.9663,
10/2/2023 8:45:00 AM,686.0872,87.25281,64.24992,2.00881,19899.67,34469.67,2508.29,812.027,840.8781,896.8635,
10/2/2023 9:00:00 AM,760.9653,96.52344,65.52184,1.640059,19873,34423,2784.821,911.7438,934.8773,986.9202,
10/2/2023 9:15:00 AM,797.2024,103.9282,66.93387,1.302364,19839.33,34364,2931.458,961.655,986.054,1036.212,
10/2/2023 9:30:00 AM,821.6793,107.7075,68.40825,1.030269,19809.33,34311.67,3051.897,999.5165,1029.401,1080.031,
10/2/2023 9:45:00 AM,838.1658,110.6207,69.63808,1.147839,19784.67,34269.67,3131.746,1027.979,1060.064,1104.917,
10/2/2023 10:00:00 AM,845.3426,111.4008,71.03299,0.9250987,19759,34226.33,3180.52,1047.474,1079.421,1118.368,
10/2/2023 10:15:00 AM,846.4043,113.576,72.50154,0.1693011,19744.67,34199,3190.627,1043.852,1087.738,1125.386,
10/2/2023 10:30:00 AM,845.7931,116.2842,73.6936,0.05121334,19752.67,34214.67,3197.535,1044.6,1091.049,1127.62,
10/2/2023 10:45:00 AM,843.929,116.5515,74.90968,0.04927889,19734,34180,3191.289,1041.997,1090.844,1123.947,
10/2/2023 11:00:00 AM,839.7631,117.7087,75.868,0.2893234,19746.33,34202,3171.23,1035.265,1085.14,1117.336,
10/2/2023 11:15:00 AM,832.52,116.7676,76.44771,0.8171499,19753.67,34216.33,3145.398,1027.933,1075.934,1107.146,
10/2/2023 11:30:00 AM,823.1817,115.918,77.09083,0.916702,19734,34179.33,3110.905,1017.513,1066.149,1095.028,
10/2/2023 11:45:00 AM,814.4208,115.5884,77.81226,0.7620677,19727.67,34169.33,3066.365,1001.991,1050.398,1078.929,
10/2/2023 12:00:00 PM,808.265,116.3593,78.16711,1.091001,19732.67,34177.33,3042.084,996.1032,1042.123,1068.081,
10/2/2023 12:15:00 PM,804.1567,114.7369,78.62602,1.085118,19757.67,34223.67,3022.79,988.2372,1036.011,1061.669,
10/2/2023 12:30:00 PM,801.7172,112.5232,79.06575,0.8835834,19746,34201.67,3011.55,988.427,1031.606,1055.276,
10/2/2023 12:45:00 PM,799.9152,112.8601,79.56213,1.042691,19734.67,34182.67,3011.31,982.6453,1031.348,1060.352,
10/2/2023 1:00:00 PM,796.2322,113.7665,80.08761,1.01009,19723,34163.33,3007.762,978.045,1030.26,1063.489,
10/2/2023 1:15:00 PM,795.5809,114.8944,80.13203,0.9155288,19715,34146.33,2995.074,974.3272,1026.484,1057.722,
10/2/2023 1:30:00 PM,799.5229,114.3121,80.38278,1.150611,19728.67,34171.67,3010.396,982.6589,1032.476,1060.315,
10/2/2023 1:45:00 PM,802.4522,115.0336,80.66136,1.757872,19755,34217,3017.143,981.9278,1034.016,1064.808,
10/2/2023 2:00:00 PM,805.0157,115.4712,80.89278,1.177387,19762.33,34230,3013.165,984.9769,1033.555,1061.195,
10/2/2023 2:15:00 PM,808.6157,115.9473,81.12764,0.3555711,19761.33,34228.33,3030.318,991.3627,1038.194,1068.832,
10/2/2023 2:30:00 PM,813.6005,116.7749,81.2438,0.7303331,19759,34223.67,3054.209,997.6135,1047.299,1073.941,
10/2/2023 2:45:00 PM,817.3486,116.5186,81.33917,1.551621,19754.67,34217.33,3076.736,1005.706,1053.74,1082.943,
10/2/2023 3:00:00 PM,819.8676,117.3425,81.30704,1.720321,19747,34204,3083.987,1009.583,1054.509,1085.987,
10/2/2023 3:15:00 PM,822.5349,115.9711,81.37251,1.3551,19755,34216.33,3095.807,1013.978,1057.441,1090.912,
10/2/2023 3:30:00 PM,816.7249,117.132,81.519,0.9612553,19756.33,34220,3102.873,1018.206,1056.792,1094.232,
10/2/2023 3:45:00 PM,799.9653,117.3572,81.50912,0.9271898,19771,34244.33,3042.849,999.5505,1036.516,1072.526,
10/2/2023 4:00:00 PM,779.6871,116.4801,81.26786,0.832002,19767,34239,2966.688,977.7552,1007.232,1046.48,
10/2/2023 4:15:00 PM,754.2722,115.354,80.98991,0.3020555,19800.33,34295.67,2899.413,955.782,981.9465,1025.089,
10/2/2023 4:30:00 PM,697.7068,115.5518,80.7555,0.3760122,19841.67,34367.67,2763.786,911.3873,933.4568,979.8524,
10/2/2023 4:45:00 PM,600.8412,111.886,80.35583,0.3693967,19870,34414.33,2523.087,824.9028,849.4339,904.0952,
10/2/2023 5:00:00 PM,489.5313,107.8998,79.83943,0.10274,19883.67,34440.33,2152.211,682.5484,727.294,792.4836,
10/2/2023 5:15:00 PM,378.7744,102.2912,79.08086,0.04930444,19891.33,34452.67,1709.65,528.1072,577.8635,647.6119,
10/2/2023 5:30:00 PM,274.3835,96.20117,78.14346,0.08376,19896,34462.33,1222.371,353.8187,415.6758,491.008,
10/2/2023 5:45:00 PM,179.7522,89.76868,77.43314,0.03445556,19890.67,34452.33,746.5073,187.3012,258.7446,328.3893,
10/2/2023 6:00:00 PM,90.17286,83.64014,76.1402,0,19897.33,34465,342.4727,65.29044,128.4376,172.7891,
10/2/2023 6:15:00 PM,26.45513,76.53564,73.89825,0,19920.33,34502,98.51667,14.65122,42.45131,62.16452,
10/2/2023 6:30:00 PM,3.604991,69.28101,71.66688,0,19957.33,34567.33,27.515,14.01003,14.97415,16.85252,
10/2/2023 6:45:00 PM,0.0579187,64.46167,69.7084,0,19957.33,34568.67,-8.365,2.625566,2.977187,3.375122,
10/2/2023 7:00:00 PM,0,61.6803,68.25493,0,19989.67,34623.67,-13.68567,0,0,0,
10/2/2023 7:15:00 PM,0,59.93896,67.1144,0,20074.67,34771,-13.54133,0,0,0,
10/2/2023 7:30:00 PM,0,58.67188,66.04523,0,20062,34750.33,-13.28967,0,0,0,
10/2/2023 7:45:00 PM,0,57.87537,65.05816,0,20092.67,34801,-13.34033,0,0,0,
10/2/2023 8:00:00 PM,0,57.32239,64.28461,0,20109,34829.33,-13.37267,0,0,0,
10/2/2023 8:15:00 PM,0,56.90674,63.94809,0,20098.33,34811,-13.34333,0,0,0,
10/2/2023 8:30:00 PM,0,56.03882,63.63935,0,20074.67,34770.33,-13.30567,0,0,0,
10/2/2023 8:45:00 PM,0,55.73853,63.33407,0,20069.33,34761.33,-13.34733,0,0,0,
10/2/2023 9:00:00 PM,0,56.18164,63.06806,0,20067,34757.33,-13.37567,0,0,0,
10/2/2023 9:15:00 PM,0,55.87585,62.76302,0,20025.67,34687,-13.26533,0,0,0,
10/2/2023 9:30:00 PM,0,55.50232,62.302,0,20027,34688,-13.31067,0,0,0,
10/2/2023 9:45:00 PM,0,54.63257,61.65936,0,20040.33,34711.67,-13.268,0,0,0,
10/2/2023 10:00:00 PM,0,54.08142,61.14438,0,20041,34713.33,-13.26367,0,0,0,
10/2/2023 10:15:00 PM,0,53.62366,60.66836,0,20038.67,34709.33,-13.26767,0,0,0,
10/2/2023 10:30:00 PM,0,53.10181,60.24073,0,20061,34747.67,-13.318,0,0,0,
10/2/2023 10:45:00 PM,0,52.67883,59.77765,0,20082.67,34783,-13.35533,0,0,0,
10/2/2023 11:00:00 PM,0,52.6239,59.47826,0,20059.67,34745.33,-13.34633,0,0,0,
10/2/2023 11:15:00 PM,0,52.62573,59.42111,0,20004,34648,-13.231,0,0,0,
10/2/2023 11:30:00 PM,0,52.47009,59.3007,0,20031.33,34695,-13.287,0,0,0,
10/2/2023 11:45:00 PM,0,52.56165,59.22324,0,20013.67,34664.33,-13.314,0,0,0,
10/3/2023 12:00:00 AM,0,52.36755,58.77308,0,20024,34682.67,-13.32667,0,0,0,
10/3/2023 12:15:00 AM,0,52.04895,58.34726,0,20059.67,34744.33,-13.368,0,0,0,
10/3/2023 12:30:00 AM,0,51.93726,58.37878,0,20026,34686,-13.30267,0,0,0,
10/3/2023 12:45:00 AM,0,51.99585,58.29243,0,19986.33,34616.67,-13.21133,0,0,0,
10/3/2023 1:00:00 AM,0,51.63513,58.12247,0,20004.33,34649.67,-13.26267,0,0,0,
10/3/2023 1:15:00 AM,0,52.19727,57.48934,0,19987.33,34617.67,-13.24133,0,0,0,
10/3/2023 1:30:00 AM,0,51.39893,57.04741,0,19940.33,34536,-13.16433,0,0,0,
10/3/2023 1:45:00 AM,0,51.83289,56.91235,0,19935.33,34529.33,-13.16933,0,0,0,
10/3/2023 2:00:00 AM,0,52.26868,56.20953,0,19932.67,34524.33,-13.166,0,0,0,
10/3/2023 2:15:00 AM,0,51.24878,55.78218,0,19941,34540.33,-13.19433,0,0,0,
10/3/2023 2:30:00 AM,0,51.40625,55.38948,0,19955,34563.67,-13.23,0,0,0,
10/3/2023 2:45:00 AM,0,50.94116,54.90732,0,19975.33,34598.33,-13.26667,0,0,0,
10/3/2023 3:00:00 AM,0,50.85144,54.65564,0,19977.33,34600.33,-13.26367,0,0,0,
10/3/2023 3:15:00 AM,0,50.30029,54.416,0,19987.33,34620.33,-12.967,0,0,0,
10/3/2023 3:30:00 AM,0,50.20142,54.2331,0,19990.67,34625.33,-12.81533,0,0,0,
10/3/2023 3:45:00 AM,0,50.03113,54.05857,0,19981.33,34608.33,-12.79833,0,0,0,
10/3/2023 4:00:00 AM,0,49.85718,53.95992,0,19973.33,34596.33,-12.80533,0,0,0,
10/3/2023 4:15:00 AM,0,49.75281,53.91537,0,19974,34596,-12.79767,0,0,0,
10/3/2023 4:30:00 AM,0,49.39575,53.90672,0,19969,34586.33,-12.79633,0,0,0,
10/3/2023 4:45:00 AM,0,49.31335,53.81957,0,19945.33,34546,-12.72233,0,0,0,
10/3/2023 5:00:00 AM,0,49.36829,53.56177,0,19913.67,34493,-12.579,0,0,0,
10/3/2023 5:15:00 AM,0,48.80798,53.34417,0,19926,34513.67,-12.56467,0,0,0,
10/3/2023 5:30:00 AM,0,48.66333,53.27537,0,19920.33,34502,-12.12467,0,0,0,
10/3/2023 5:45:00 AM,0,48.80066,53.18629,0,19922.67,34509.33,-12.118,0,0,0,
10/3/2023 6:00:00 AM,0,49.09546,53.04405,0,19869,34414,-11.694,0,0,0,
10/3/2023 6:15:00 AM,0,49.01489,52.67835,0,19885,34442,-11.34367,0,0,0,
10/3/2023 6:30:00 AM,0.299855,48.89404,52.46477,0,19868.33,34412.33,-10.519,0,0,0,
10/3/2023 6:45:00 AM,3.284378,48.64319,52.58924,0,19890.33,34451,-10.72967,0,0,0,
10/3/2023 7:00:00 AM,16.14714,48.83728,52.86761,0,19870.33,34416,6.798666,6.442575,6.685259,7.299867,
10/3/2023 7:15:00 AM,53.13448,49.87,53.94382,0,19890.33,34452,74.12867,26.45424,29.74064,31.7257,
10/3/2023 7:30:00 AM,116.716,52.40234,55.97316,0,19850.67,34383,250.594,80.14957,89.08037,96.62175,
10/3/2023 7:45:00 AM,199.2294,57.10083,58.21473,0,19872,34417.67,555.1637,184.4137,191.8054,204.8215,
10/3/2023 8:00:00 AM,299.4633,63.19092,59.94548,0,19859.33,34398,968.2726,313.6021,323.7289,354.0923,
10/3/2023 8:15:00 AM,411.1633,67.86377,61.20152,0.01040445,19856,34394,1420.281,461.8658,475.0537,513.006,
10/3/2023 8:30:00 AM,525.5892,75.20264,62.76937,0.08922444,19864.67,34408.33,1895.578,616.6989,631.0956,680.0378,
10/3/2023 8:45:00 AM,634.7764,85.8905,64.75894,0.08357777,19837.33,34359,2322.003,767.636,772.6191,822.8518,
10/3/2023 9:00:00 AM,710.6144,98.51379,66.48435,0.1267656,19796.67,34289,2613.323,881.9124,864.5964,911.3855,
10/3/2023 9:15:00 AM,749.5569,105.7904,67.84492,0.50053,19768.33,34241.67,2756.292,927.1254,916.5284,962.3195,
10/3/2023 9:30:00 AM,776.1498,108.7732,69.11053,0.5344899,19751.67,34212,2872.099,959.3926,960.8565,1004.854,
10/3/2023 9:45:00 AM,793.9963,110.8569,70.772,0.2478589,19730.67,34175.33,2960.042,985.7466,995.2902,1037.407,
10/3/2023 10:00:00 AM,804.2518,114.3524,72.33582,0.1782411,19733,34179.67,3017.711,1000.552,1019.036,1060.229,
10/3/2023 10:15:00 AM,808.9884,116.3446,73.39062,0.08635,19717.33,34151.33,3055.929,1008.838,1034.799,1074.431,
10/3/2023 10:30:00 AM,809.9269,117.1631,74.27644,0,19732.33,34178,3067.239,1007.203,1044.85,1077.966,
10/3/2023 10:45:00 AM,809.7226,115.5737,74.80074,0.37293,19714,34147.33,3065.562,1005.485,1045.843,1077.039,
