Penny Hill Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW"
,W/m²,°F,°F,mph,V,V,kW,kW,kW,kW
10/6/2023 1:00:00 PM,726.1478,109.5711,82.96109,5,7549.333,13075.67,1603.484,553.4633,544.45,538.7534
10/6/2023 1:15:00 PM,382.6887,100.4016,82.22185,5,7548.667,13073.67,904.9156,299.01,303.1933,301.9767
10/6/2023 1:30:00 PM,481.5189,101.2775,82.45036,4,7545.333,13069,1141.936,383.1133,381.5833,374.3
10/6/2023 1:45:00 PM,670.9062,104.7092,82.32468,4,7548.333,13074.33,1496.133,506.78,505.7467,500.6633
10/6/2023 2:00:00 PM,725.7031,117.4189,83.74833,4,7548.667,13074.33,1561.639,521.1866,533.0767,520.6467
10/6/2023 2:15:00 PM,528.3097,109.8192,83.83859,4,7550.667,13079.67,1222.564,429.24,411.14,393.6667
10/6/2023 2:30:00 PM,366.3208,102.0782,83.94371,3,7546.333,13071.33,860.8217,288.9667,289.0467,285.5133
10/6/2023 2:45:00 PM,245.8744,95.53126,83.31072,3,7541,13061,587.324,196.11,196.77,194.61
10/6/2023 3:00:00 PM,247.4756,92.60889,83.12106,36,7542,13064.67,334.5677,130.5458,134.6875,139.935
10/6/2023 3:15:00 PM,171.863,90.46137,82.6823,2,7547.333,13072.33,308.336,108.1933,105.9,100.8179
10/6/2023 3:30:00 PM,114.3085,87.18248,82.0676,1,7547,13073.67,288.9447,97.29667,97.18333,95.93
10/6/2023 3:45:00 PM,105.5018,85.11511,81.23466,1,7554.667,13086.33,271.6407,91.63333,91.43,90.23
10/6/2023 4:00:00 PM,110.9281,83.28404,80.27146,1,7560,13096.67,283.2153,95.89333,95.36,93.92333
10/6/2023 4:15:00 PM,114.9311,84.09396,80.08179,1,7563,13100,289.859,98.45667,97.16666,95.62
10/6/2023 4:30:00 PM,98.83011,83.48277,80.30346,1,7558.667,13092,250.2667,84.54667,84.26334,83.25667
10/6/2023 4:45:00 PM,99.4528,79.13847,80.06694,0,7561,13097,260.1717,87.79333,87.52333,86.63
10/6/2023 5:00:00 PM,136.9922,82.89245,79.83957,0,7562.667,13098.67,335.3817,112.5733,114.1633,109.9533
10/6/2023 5:15:00 PM,119.29,85.40986,80.12864,1,7560.667,13097.67,291.735,98.25333,97.72667,96.72667
10/6/2023 5:30:00 PM,52.66195,82.99432,80.15378,1,7565,13103.67,128.8407,44.24333,43.96333,43.26667
10/6/2023 5:45:00 PM,23.57334,78.90134,79.39854,0,7566,13105.33,65.69067,22.82667,23.10333,22.86
10/6/2023 6:00:00 PM,23.0396,76.91163,78.54275,0,7569.667,13110.33,62.93567,21.88667,22.22,22.05333
10/6/2023 6:15:00 PM,16.3679,75.39534,77.87891,0,7570.333,13113,48.61733,17.32667,17.35,17.27
10/6/2023 6:30:00 PM,0.44478,72.42204,76.87572,0,7575.667,13121.33,6.810667,3.386667,3.36,3.303333
10/6/2023 6:45:00 PM,0,69.88793,75.57661,0,7575,13120.33,-5.488667,-0.5466667,-0.6833333,-0.7733333
10/6/2023 7:00:00 PM,0,68.76992,74.43289,0,7569.333,13110.67,-3.971,0,0,0
10/6/2023 7:15:00 PM,0,68.41422,73.57596,0,7573.667,13118.67,-3.981,0,0,0
10/6/2023 7:30:00 PM,0,67.24194,72.65733,0,7575.333,13121.33,-3.979333,0,0,0
10/6/2023 7:45:00 PM,0,67.10751,71.90894,0,7575.667,13120.67,-3.977667,0,0,0
10/6/2023 8:00:00 PM,0,67.34381,71.42105,0,7570,13111.33,-3.971667,0,0,0
10/6/2023 8:15:00 PM,0,67.77966,71.28052,0,7570.333,13112.33,-3.972667,0,0,0
10/6/2023 8:30:00 PM,0,68.10445,71.35593,0,7575,13119.67,-3.981,0,0,0
10/6/2023 8:45:00 PM,0,68.29482,71.45876,0,7583.667,13136.67,-3.991,0,0,0
10/6/2023 9:00:00 PM,0,68.45097,71.55817,0,7582,13132,-3.990333,0,0,0
10/6/2023 9:15:00 PM,0,68.62798,71.69299,0,7588,13143,-4.000667,0,0,0
10/6/2023 9:30:00 PM,0,68.13702,71.5296,0,7587.667,13144,-3.997333,0,0,0
10/6/2023 9:45:00 PM,0,67.73708,71.27824,0,7585,13137,-3.994333,0,0,0
10/6/2023 10:00:00 PM,0,67.62853,71.05086,0,7591,13147.67,-4.003667,0,0,0
10/6/2023 10:15:00 PM,0,67.45152,70.91375,0,7588.333,13143,-3.998,0,0,0
10/6/2023 10:30:00 PM,0,66.98978,70.58926,0,7600.667,13165.33,-4.016333,0,0,0
10/6/2023 10:45:00 PM,0,66.46793,70.39616,0,7608.333,13178,-4.024333,0,0,0
10/6/2023 11:00:00 PM,0,66.08803,70.16993,0,7620.667,13198.67,-4.04,0,0,0
10/6/2023 11:15:00 PM,0,66.16067,70.06024,0,7623,13201.33,-4.04,0,0,0
10/6/2023 11:30:00 PM,0,64.56757,69.31757,0,7613.333,13186.67,-5.155,0,0,0
10/6/2023 11:45:00 PM,0,63.44872,68.39893,0,7611.333,13181.67,-6.117333,0,0,0
10/7/2023 12:00:00 AM,0,62.54028,67.6814,0,7582,13133.33,-6.063667,0,0,0
10/7/2023 12:15:00 AM,0,62.1921,67.02213,0,7577.333,13125.67,-6.052333,0,0,0
10/7/2023 12:30:00 AM,0,61.83807,66.44627,0,7576.333,13122.67,-6.05,0,0,0
10/7/2023 12:45:00 AM,0,61.46151,66.18462,0,7587,13140.67,-6.066667,0,0,0
10/7/2023 1:00:00 AM,0,61.4565,66.00523,0,7588,13144,-6.071667,0,0,0
10/7/2023 1:15:00 AM,0,60.37105,65.3174,0,7599.333,13163,-6.088333,0,0,0
10/7/2023 1:30:00 AM,0,60.10219,64.77582,0,7605,13171.33,-6.095,0,0,0
10/7/2023 1:45:00 AM,0,59.76571,64.36106,0,7607,13178.33,-6.103667,0,0,0
10/7/2023 2:00:00 AM,0,59.33319,63.94402,0,7614.333,13189.67,-6.115667,0,0,0
10/7/2023 2:15:00 AM,0,59.30814,63.74293,0,7616.333,13189.67,-6.116667,0,0,0
10/7/2023 2:30:00 AM,0,58.77628,63.31675,0,7605.667,13173,-6.091333,0,0,0
10/7/2023 2:45:00 AM,0,58.41557,63.02539,0,7603.333,13168.33,-6.09,0,0,0
10/7/2023 3:00:00 AM,0,58.1175,62.69861,0,7601,13168.67,-6.091333,0,0,0
10/7/2023 3:15:00 AM,0,59.60706,63.41501,0,7600.667,13168.33,-6.090667,0,0,0
10/7/2023 3:30:00 AM,0,58.71281,63.22991,0,7600.333,13164.33,-6.085,0,0,0
10/7/2023 3:45:00 AM,0,57.67413,62.57293,0,7603,13167.67,-6.091333,0,0,0
10/7/2023 4:00:00 AM,0,57.46539,62.23587,0,7608,13177,-6.098,0,0,0
10/7/2023 4:15:00 AM,0,57.29088,61.87938,0,7609.667,13181,-6.101333,0,0,0
10/7/2023 4:30:00 AM,0,57.02703,61.50348,0,7610,13181.67,-6.103667,0,0,0
10/7/2023 4:45:00 AM,0,57.06126,61.42693,0,7608.667,13178.67,-6.101666,0,0,0
10/7/2023 5:00:00 AM,0,57.14393,61.31495,0,7608.667,13177.67,-6.106333,0,0,0
10/7/2023 5:15:00 AM,0,57.25748,61.26696,0,7613,13185.67,-6.11,0,0,0
10/7/2023 5:30:00 AM,0,57.0788,61.19841,0,7611.333,13183.67,-6.111667,0,0,0
10/7/2023 5:45:00 AM,0,56.78573,61.11272,0,7613.333,13185.67,-6.113,0,0,0
10/7/2023 6:00:00 AM,0,56.5987,60.99274,0,7615,13189,-6.118,0,0,0
10/7/2023 6:15:00 AM,0,56.29143,60.7905,0,7615,13189.67,-6.119667,0,0,0
10/7/2023 6:30:00 AM,0,56.18038,60.66825,0,7609.333,13178.67,-6.108667,0,0,0
10/7/2023 6:45:00 AM,0,55.99419,60.45687,0,7610.333,13181.67,-6.531,0,-0.24,-0.2
10/7/2023 7:00:00 AM,0.088956,55.76207,60.2752,0,7608.667,13179.67,-3.805333,0.3433333,0.6133333,0.54
10/7/2023 7:15:00 AM,7.828128,58.69278,61.2224,0,7606,13176,20.55367,8.046667,8.046667,7.766667
10/7/2023 7:30:00 AM,31.31251,59.09189,61.77427,0,7598.667,13162.67,53.83667,17.87667,20.19667,19.01333
10/7/2023 7:45:00 AM,110.8392,62.49185,63.18992,0,7596,13159.33,183.5637,56.64333,66.81,62.63334
10/7/2023 8:00:00 AM,182.5377,69.80026,65.98695,0,7599,13162.67,367.9477,118.09,127.1933,124.11
10/7/2023 8:15:00 AM,177.1114,70.25282,68.06644,0,7596.333,13158,375.951,120.54,128.4,128.2433
10/7/2023 8:30:00 AM,244.0063,73.89993,69.27301,2,7598.667,13161.33,512.5353,167.96,174.4967,171.5567
10/7/2023 8:45:00 AM,228.7948,73.18937,69.71062,3,7592.667,13150.33,514.5923,174.7033,185.6133,185.0367
10/7/2023 9:00:00 AM,195.0805,74.12787,70.19736,3,7586.333,13139.67,450.8627,154.9033,153.5467,151.39
10/7/2023 9:15:00 AM,269.2698,77.61299,70.75722,4,7587,13142.33,629.0403,202.27,209.29,208.7433
10/7/2023 9:30:00 AM,488.7243,86.85601,71.73183,5,7587.333,13141.33,1119.545,361.3667,379.8,383.86
10/7/2023 9:45:00 AM,230.485,83.66228,71.91922,5,7580.667,13130.33,555.3513,190.05,182.7167,180.0167
10/7/2023 10:00:00 AM,153.716,76.72543,71.07829,5,7575.667,13120.33,380.7557,127.5833,128.1633,126.8367
10/7/2023 10:15:00 AM,313.7478,77.10116,70.94003,5,7574.333,13121,697.8317,235.3967,250.7733,250.08
10/7/2023 10:30:00 AM,650.7132,94.46084,72.57848,5,7580,13129.33,1462.831,536.9667,509.3567,503.5267
10/7/2023 10:45:00 AM,527.0643,96.08817,73.86503,5,7580.667,13131.33,1150.356,383.6833,382.6467,379.7433
10/7/2023 11:00:00 AM,398.345,92.58134,74.15753,6,7574.667,13120.67,928.651,320.7833,309.0433,302.14
10/7/2023 11:15:00 AM,165.903,81.13904,72.72474,6,7572,13116.33,409.348,139.8233,136.5033,134.2533
10/7/2023 11:30:00 AM,94.38231,76.32214,71.7147,4,7573.333,13118.33,243.0377,81.96,82.36667,80.68667
10/7/2023 11:45:00 AM,51.23866,73.55425,71.11142,2,7573.667,13117.67,137.283,47.00667,46.95667,46.37333
10/7/2023 12:00:00 PM,68.22926,71.9578,70.32646,4,7575.333,13120.67,184.2427,61.91667,62.51333,61.39333
10/7/2023 12:15:00 PM,83.88551,71.00428,69.95969,4,7580,13127,224.188,76.11,75.05334,74.67333
10/7/2023 12:30:00 PM,70.18629,67.46655,69.01364,4,7579.333,13126.67,198.949,67.76334,66.86333,65.66666
10/7/2023 12:45:00 PM,100.2534,66.91547,67.97847,5,7580,13127.33,265.561,89.95,89.67333,89.3
10/7/2023 1:00:00 PM,124.7163,69.76102,67.9202,5,7579,13128.67,319.7713,107.3233,107.0633,106.01
10/7/2023 1:15:00 PM,215.5404,74.15626,68.13614,5,7581.333,13133.67,539.6104,178.13,180.3867,176.7033
10/7/2023 1:30:00 PM,215.1846,76.17603,68.41379,6,7579.333,13126.33,543.8807,181.5533,181.79,177.1233
10/7/2023 1:45:00 PM,644.6642,84.72018,69.10847,6,7576,13123,1342.013,435.4967,447.73,430.4367
10/7/2023 2:00:00 PM,803.2727,103.2463,71.48847,5,7577,13122,1630.055,529.6667,531.37,525.6234
10/7/2023 2:15:00 PM,863.318,105.5199,72.84242,5,7573.667,13118.67,1817.84,624.11,612.0233,596.72
10/7/2023 2:30:00 PM,706.7554,99.70857,72.75787,7,7569.667,13111,1508.386,478.3767,465.68,484.3133
10/7/2023 2:45:00 PM,499.1321,89.6189,72.45052,5,7566.667,13105.67,1273.3,377.88,406.3233,344.9633
10/7/2023 3:00:00 PM,650.2684,101.3276,73.91759,4,7572,13115,1606.752,559.4133,522.2333,498.9333
10/7/2023 3:15:00 PM,494.6843,96.24348,74.37119,4,7569,13108,1180.859,459.2433,419.3,408.1367
10/7/2023 3:30:00 PM,437.6635,98.73836,75.58461,3,7564.333,13101.67,1034.92,360.68,353.7167,347.3
10/7/2023 3:45:00 PM,429.8354,88.51842,74.54829,4,7567.333,13108,852.9384,313.6033,334.8167,332.82
10/7/2023 4:00:00 PM,580.6158,99.01804,76.10562,4,7577.333,13124.67,1382.916,466.87,461.7433,456.4667
10/7/2023 4:15:00 PM,472.8901,98.11713,76.70662,4,7574.667,13120,1122.037,389.6233,374.2733,352.5
10/7/2023 4:30:00 PM,151.4921,82.11259,74.56772,4,7574.333,13118.67,371.7163,128.8367,124.7167,121.8333
10/7/2023 4:45:00 PM,433.6605,86.45273,74.46374,5,7577.333,13124.67,1050.249,351.1867,352.53,345.0767
10/7/2023 5:00:00 PM,366.8546,86.65144,74.67741,7,7580.333,13128.67,877.4867,296.0533,292.7833,290.4567
10/7/2023 5:15:00 PM,226.6599,80.43098,73.25946,5,7579.667,13129,607.5157,197.1033,198.4267,209.71
10/7/2023 5:30:00 PM,109.5938,72.79192,72.16487,4,7580,13126.67,471.2723,159.6867,150.1133,161.5967
10/7/2023 5:45:00 PM,32.11312,68.97198,71.08742,6,7579.333,13127.33,251.314,91.46333,76.81667,85.06667
10/7/2023 6:00:00 PM,17.25746,65.6313,69.76203,4,7581.667,13134.33,97.45667,38.92333,29.43333,31.69667
10/7/2023 6:15:00 PM,6.049008,62.55447,68.23783,3,7583.333,13135.33,30.16067,11.47333,11.02667,10.91333
10/7/2023 6:30:00 PM,0,59.41251,66.71364,1,7587.333,13142.67,9.374,4.246666,4.193333,4.173333
10/7/2023 6:45:00 PM,0,56.41334,64.99405,1,7596,13158.67,-5.302667,-0.4066667,-0.6933333,-0.7966667
10/7/2023 7:00:00 PM,0,53.69971,63.07109,1,7604.667,13170.33,-4.001,0,-0.02666667,-0.05333333
10/7/2023 7:15:00 PM,0,54.13055,62.67691,3,7603.333,13168.67,-4.000667,0,0,0
10/7/2023 7:30:00 PM,0,54.47789,62.40268,3,7608.333,13179.33,-4.010667,0,0,0
10/7/2023 7:45:00 PM,0,55.38299,62.71461,3,7612.333,13184.67,-4.015333,0,0,0
10/7/2023 8:00:00 PM,0,55.23771,62.61178,2,7616.667,13190.33,-4.018,0,0,0
10/7/2023 8:15:00 PM,0,56.89093,62.89513,4,7619.333,13196.33,-4.022666,0,0,0
10/7/2023 8:30:00 PM,0,54.96635,62.10561,3,7620,13197.33,-4.025667,0,0,0
10/7/2023 8:45:00 PM,0,53.6613,61.03959,3,7619.333,13197.33,-4.025333,0,0,0
10/7/2023 9:00:00 PM,0,52.67271,60.17466,3,7608,13177.67,-4.011667,0,0,0
10/7/2023 9:15:00 PM,0,51.42361,59.50625,2,7608.333,13177.67,-4.014,0,0,0
10/7/2023 9:30:00 PM,0,50.77485,58.80585,2,7615.333,13191,-4.023667,0,0,0
10/7/2023 9:45:00 PM,0,49.47314,57.84266,2,7602.667,13169.33,-4.007667,0,0,0
10/7/2023 10:00:00 PM,0,48.84358,57.17768,2,7553.333,13084.33,-3.948,0,0,0
10/7/2023 10:15:00 PM,0,49.90398,57.32393,3,7550.333,13076.33,-3.941667,0,0,0
10/7/2023 10:30:00 PM,0,49.71695,57.45304,2,7552.333,13080.67,-3.947,0,0,0
10/7/2023 10:45:00 PM,0,48.97634,56.89203,2,7554,13085,-3.95,0,0,0
10/7/2023 11:00:00 PM,0,46.95907,55.62263,1,7564.333,13100.33,-3.963667,0,0,0
10/7/2023 11:15:00 PM,0,47.27134,55.51294,2,7564.667,13101.67,-3.961667,0,0,0
10/7/2023 11:30:00 PM,0,46.43555,54.70856,1,7568.667,13108.67,-3.966333,0,0,0
10/7/2023 11:45:00 PM,0,44.23042,53.58998,1,7575,13119.33,-3.972,0,0,0
10/8/2023 12:00:00 AM,0,41.47087,51.66931,0,7570.667,13113.67,-3.969667,0,0,0
10/8/2023 12:15:00 AM,0,39.70326,49.71893,0,7573,13115.67,-3.969,0,0,0
10/8/2023 12:30:00 AM,0,40.98492,49.0768,0,7575,13121,-3.973333,0,0,0
10/8/2023 12:45:00 AM,0,38.83324,47.67142,0,7575.667,13121.33,-3.973333,0,0,0
10/8/2023 1:00:00 AM,0,37.25432,46.27177,0,7577,13127,-3.979,0,0,0
10/8/2023 1:15:00 AM,0,36.99715,45.27087,0,7580,13127.33,-3.975333,0,0,0
10/8/2023 1:30:00 AM,0,36.34672,44.51905,0,7583,13133,-3.981,0,0,0
10/8/2023 1:45:00 AM,0,36.23901,43.96148,0,7571.667,13115,-3.966,0,0,0
10/8/2023 2:00:00 AM,0,35.5535,43.16053,0,7572.667,13114.67,-3.969,0,0,0
10/8/2023 2:15:00 AM,0,35.0542,42.62695,0,7573,13117.67,-3.97,0,0,0
10/8/2023 2:30:00 AM,0,34.78283,42.19391,0,7575.667,13120.33,-3.973,0,0,0
10/8/2023 2:45:00 AM,0,34.97154,42.01452,1,7576.333,13123.33,-3.972,0,0,0
10/8/2023 3:00:00 AM,0,35.59024,42.2099,1,7574.667,13121,-3.971333,0,0,0
10/8/2023 3:15:00 AM,0,34.74025,41.82828,0,7577.333,13127,-3.979,0,0,0
10/8/2023 3:30:00 AM,0,34.08147,41.29241,0,7578,13125.33,-3.979333,0,0,0
10/8/2023 3:45:00 AM,0,33.93452,41.03876,0,7577.333,13124.67,-3.977333,0,0,0
10/8/2023 4:00:00 AM,0,33.1914,40.59658,0,7577.333,13123.33,-3.973,0,0,0
10/8/2023 4:15:00 AM,0,33.08202,40.19325,0,7577.667,13124.33,-3.976667,0,0,0
10/8/2023 4:30:00 AM,0,32.8833,39.8699,0,7575.333,13122.33,-3.976,0,0,0
10/8/2023 4:45:00 AM,0,33.26405,39.71451,0,7573.333,13118.67,-3.973333,0,0,0
10/8/2023 5:00:00 AM,0,34.49895,40.58059,0,7569.667,13111.33,-3.974333,0,0,0
10/8/2023 5:15:00 AM,0,35.7873,41.71974,1,7562.667,13102.33,-3.968333,0,0,0
10/8/2023 5:30:00 AM,0,35.49422,41.85228,0,7563,13101,-3.975,0,0,0
10/8/2023 5:45:00 AM,0,34.70936,41.49008,0,7562.667,13099,-3.971333,0,0,0
10/8/2023 6:00:00 AM,0,33.69405,40.85823,0,7557.667,13090.33,-3.962,0,0,0
10/8/2023 6:15:00 AM,0,32.67122,40.2321,0,7559.667,13093,-3.962667,0,0,0
10/8/2023 6:30:00 AM,0,32.37148,39.63682,0,7552.667,13080.33,-3.953333,0,0,0
10/8/2023 6:45:00 AM,0,32.52092,39.34888,0,7552.333,13081.67,-5.102667,-0.42,-0.4566667,-0.5433334
10/8/2023 7:00:00 AM,0,32.37147,39.19578,0,7548.667,13075.33,-1.130667,0.65,0.81,0.7333333
10/8/2023 7:15:00 AM,4.981536,32.7948,39.10323,0,7546.333,13070.67,14.52967,5.81,6.133333,5.82
10/8/2023 7:30:00 AM,63.60354,34.83961,39.54427,0,7558.667,13090.33,50.635,15.25667,21.04,17.5
10/8/2023 7:45:00 AM,131.8328,40.19923,41.16444,0,7568.333,13108,177.382,50.55,67.62666,61.53333
10/8/2023 8:00:00 AM,202.0191,46.99081,44.14657,0,7569.667,13114.67,349.5063,107.05,124.13,119.5633
10/8/2023 8:15:00 AM,269.6257,52.07071,47.82682,0,7571.333,13114.33,532.9737,162.3967,186.4733,184.5133
10/8/2023 8:30:00 AM,340.0788,57.14225,50.81923,1,7570.667,13113.67,716.0193,231.6833,242.3933,241.9533
10/8/2023 8:45:00 AM,401.9922,62.39333,53.33405,1,7571,13112.33,893.4927,297.0633,299.6667,297.04
10/8/2023 9:00:00 AM,464.0835,69.6124,55.55407,2,7567.333,13106.33,1058.414,352.08,354.8,352.04
10/8/2023 9:15:00 AM,524.4846,78.99068,57.52731,3,7565.667,13106,1206.094,402.8967,403.7867,400.3167
10/8/2023 9:30:00 AM,585.8643,80.0444,58.64132,4,7566,13103.33,1349.975,452.55,452.2667,446.62
10/8/2023 9:45:00 AM,641.6396,84.30103,59.99299,4,7570,13111.67,1484.295,497.4833,497.7033,491.5833
10/8/2023 10:00:00 AM,695.4581,89.26654,61.33895,4,7579.667,13130,1599.3,537.03,535.6733,528.8834
10/8/2023 10:15:00 AM,744.2059,94.38653,62.82315,3,7584,13137,1704.382,572.5833,571.5867,563.39
10/8/2023 10:30:00 AM,790.9968,94.73303,63.46186,4,7588,13139.67,1808.24,608.4366,606.6,597.7767
10/8/2023 10:45:00 AM,831.2049,101.1272,64.83524,4,7587.333,13140.67,1888.187,636.0967,633.5133,625.1334
10/8/2023 11:00:00 AM,866.6984,98.2123,64.72783,5,7587.333,13140.67,1955.755,657.1433,653.3467,646.7233
10/8/2023 11:15:00 AM,896.3207,102.7403,65.6636,4,7587,13140.67,1960.528,655.4333,654.4,652.0566
10/8/2023 11:30:00 AM,924.6976,107.4771,67.15124,3,7584,13136.67,2022.64,681.3633,674.7733,678.71
10/8/2023 11:45:00 AM,947.3815,110.5605,67.9419,2,7587,13141.33,1908.888,641.1667,639.14,642.9267
10/8/2023 12:00:00 PM,966.5959,110.8177,67.8265,4,7587.667,13142,1885.144,635.1633,625.8333,630.5034
10/8/2023 12:15:00 PM,981.9854,105.7069,67.1124,6,7587,13141.33,1870.408,621.14,624.7333,621.2267
10/8/2023 12:30:00 PM,988.746,110.7759,67.99332,4,7589.667,13142.67,1807.169,609.2067,601.77,604.88
10/8/2023 12:45:00 PM,994.6171,112.2547,68.54062,4,7586.667,13139,1895.035,631.7,626.4567,629.6533
10/8/2023 1:00:00 PM,993.8165,108.5391,68.03331,6,7586,13138.33,1816.418,610.0634,602.3433,607.41
10/8/2023 1:15:00 PM,982.697,112.369,69.34385,3,7588,13141,1825.065,621.2167,616.8333,618.3933
10/8/2023 1:30:00 PM,969.8873,113.9989,70.13108,4,7585.333,13136.33,1796.666,597.08,596.3867,595.8033
10/8/2023 1:45:00 PM,950.4949,112.3532,70.31732,4,7584.667,13137.33,1790.962,601.1934,598.46,598.6067
10/8/2023 2:00:00 PM,929.946,112.3866,70.81549,3,7585.333,13138.33,1798.681,602.8633,598.5467,600.4467
10/8/2023 2:15:00 PM,903.882,107.5322,70.06024,5,7584.667,13136.67,1784.216,602.7133,593.11,597.91
10/8/2023 2:30:00 PM,870.3456,106.162,69.97112,4,7584,13135,1815.762,609.9933,606.09,610.34
10/8/2023 2:45:00 PM,830.938,106.9527,70.60526,3,7583.333,13134,1844.759,621.73,615.0566,612.0533
10/8/2023 3:00:00 PM,792.2422,103.4826,69.66263,4,7582.667,13134.33,1824.085,615.5433,608.4733,602.2167
10/8/2023 3:15:00 PM,750.2549,97.77312,69.14732,5,7584,13135.67,1750.922,591.33,586.5733,577.34
10/8/2023 3:30:00 PM,699.2831,99.62843,69.82944,4,7583.333,13134.33,1648.251,556.73,550.5667,543.7433
10/8/2023 3:45:00 PM,644.0414,98.07455,70.06481,3,7583,13134.33,1527.344,514.8,509.9567,505.6867
10/8/2023 4:00:00 PM,584.9747,94.60361,70.04311,3,7585,13139,1400.999,472.32,467.83,463.03
10/8/2023 4:15:00 PM,529.1103,91.60777,69.55522,4,7586.667,13140.33,1276.182,430.9967,425.5033,421.24
10/8/2023 4:30:00 PM,467.2859,86.78086,68.64459,4,7582.667,13131.33,1132.397,382.1833,377.53,373.1167
10/8/2023 4:45:00 PM,403.0597,81.96982,67.79565,4,7591.667,13148.33,972.8787,328.9,323.8633,320.43
10/8/2023 5:00:00 PM,339.634,76.73711,66.64508,5,7592.333,13150.33,811.606,272.6833,270.6667,267.9333
10/8/2023 5:15:00 PM,182.2709,71.6188,65.49107,5,7591.333,13148.33,624.805,208.1233,203.7967,212.3233
10/8/2023 5:30:00 PM,57.46558,62.94273,64.36564,3,7590.333,13147,425.82,145.5933,133.3267,147.2733
10/8/2023 5:45:00 PM,21.70526,59.0635,63.37845,2,7589.667,13146.67,240.5707,88.63,72.42667,81.35
10/8/2023 6:00:00 PM,12.89862,55.86727,62.30671,1,7585.667,13138.67,80.10733,32.90667,23.92333,26.14333
10/8/2023 6:15:00 PM,3.380328,52.27861,60.48201,0,7584.667,13136.33,24.096,9.26,9.11,9.023334
10/8/2023 6:30:00 PM,0,48.76677,58.40138,0,7575.667,13121.33,6.788333,3.376667,3.406667,3.31
10/8/2023 6:45:00 PM,0,45.13886,55.9814,0,7572,13114.67,-6.025333,-0.85,-0.9033333,-0.9466667
10/8/2023 7:00:00 PM,0,42.48952,53.50543,0,7569,13109.33,-4.058667,0,-0.1166667,-0.06
10/8/2023 7:15:00 PM,0,40.9699,51.34253,0,7567.333,13105.67,-3.96,0,0,0
10/8/2023 7:30:00 PM,0,40.01553,49.55097,0,7566.333,13104,-3.96,0,0,0
10/8/2023 7:45:00 PM,0,39.33671,48.10218,0,7566,13103,-3.96,0,0,0
10/8/2023 8:00:00 PM,0,38.61364,46.99045,0,7564.333,13099.33,-3.958667,0,0,0
10/8/2023 8:15:00 PM,0,37.98825,46.09924,0,7565,13101,-3.96,0,0,0
10/8/2023 8:30:00 PM,0,37.84714,45.37484,0,7567.333,13109,-3.967,0,0,0
10/8/2023 8:45:00 PM,0,37.40294,44.76242,0,7572,13114.33,-3.97,0,0,0
10/8/2023 9:00:00 PM,0,36.88277,44.14772,0,7568.333,13108.67,-3.964667,0,0,0
10/8/2023 9:15:00 PM,0,36.36175,43.72725,0,7571.333,13114,-3.971,0,0,0
10/8/2023 9:30:00 PM,0,36.03528,43.33648,0,7576,13119.33,-3.976667,0,0,0
10/8/2023 9:45:00 PM,0,35.84658,42.90459,0,7576.333,13126,-3.972333,0,0,0
10/8/2023 10:00:00 PM,0,35.52762,42.5641,0,7582,13132,-3.983333,0,0,0
10/8/2023 10:15:00 PM,0,35.64703,42.35501,0,7586.667,13138.67,-3.989333,0,0,0
10/8/2023 10:30:00 PM,0,35.19614,42.12649,0,7594,13153,-4.000333,0,0,0
10/8/2023 10:45:00 PM,0,35.22787,41.88427,0,7594.333,13153,-3.999667,0,0,0
10/8/2023 11:00:00 PM,0,34.93813,41.69917,0,7594.333,13155,-4.002,0,0,0
10/8/2023 11:15:00 PM,0,34.51231,41.41238,0,7599,13163,-4.009333,0,0,0
10/8/2023 11:30:00 PM,0,34.33028,41.225,0,7598.333,13162.67,-4.01,0,0,0
10/8/2023 11:45:00 PM,0,34.32861,41.04676,0,7599,13163,-4.013667,0,0,0
10/9/2023 12:00:00 AM,0,34.08064,40.82053,0,7603.667,13168,-4.016333,0,0,0
10/9/2023 12:15:00 AM,0,34.28186,40.79996,0,7601.667,13167.67,-4.015,0,0,0
10/9/2023 12:30:00 AM,0,33.93034,40.64914,0,7606.333,13174.33,-4.021,0,0,0
10/9/2023 12:45:00 AM,0,35.03416,40.95878,0,7608.667,13177.67,-4.028333,0,0,0
10/9/2023 1:00:00 AM,0,36.34838,41.66146,0,7608.667,13176.33,-4.032333,0,0,0
10/9/2023 1:15:00 AM,0,36.49284,42.0865,0,7610,13182.33,-4.035666,0,0,0
10/9/2023 1:30:00 AM,0,35.08676,41.77686,0,7609.667,13179,-4.031,0,0,0
10/9/2023 1:45:00 AM,0,34.14743,41.13588,0,7608.667,13179.33,-4.032,0,0,0
10/9/2023 2:00:00 AM,0,33.70908,40.56688,0,7609.333,13180,-4.032667,0,0,0
10/9/2023 2:15:00 AM,0,33.34169,40.15098,0,7609,13181.67,-4.031333,0,0,0
10/9/2023 2:30:00 AM,0,32.9192,39.82077,0,7608.333,13180,-4.030667,0,0,0
