Timestamp,POA Sensor,Production meter L-N voltage,Production meter active power,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power"
10/5/2023 12:15:00 PM,396.4184,,,910.8757,985.3124,880.8405
10/5/2023 12:30:00 PM,761.0129,,,1316.518,1477.268,1383.044
10/5/2023 12:45:00 PM,841.6674,,,886.4626,1106.86,1336.37
10/5/2023 1:00:00 PM,721.1963,,,828.3113,976.2009,920.3354
10/5/2023 1:15:00 PM,687.3215,,,1266.32,1191.836,1172.068
10/5/2023 1:30:00 PM,746.5034,,,1120.332,1383.133,1295.358
10/5/2023 1:45:00 PM,775.0576,,,1301.871,1415.345,1351.325
10/5/2023 2:00:00 PM,499.6047,,,1195.423,1094.285,997.5834
10/5/2023 2:15:00 PM,864.561,,,1304.722,1425.313,1417.787
10/5/2023 2:30:00 PM,808.7827,,,1128.189,1147.556,1050.77
10/5/2023 2:45:00 PM,657.9878,,,1066.361,1191.073,1106.419
10/5/2023 3:00:00 PM,655.212,,,1041.574,1188.136,1125
10/5/2023 3:15:00 PM,712.352,,,847.7076,1107.056,1212.232
10/5/2023 3:30:00 PM,471.0306,,,740.8179,785.9073,816.4898
10/5/2023 3:45:00 PM,586.7294,,,949.6653,1030.85,1015.15
10/5/2023 4:00:00 PM,539.4774,,,875.2348,946.3942,929.8379
10/5/2023 4:15:00 PM,486.9292,,,801.1797,826.0812,804.9506
10/5/2023 4:30:00 PM,175.6628,,,295.0379,284.4164,289.0822
10/5/2023 4:45:00 PM,107.2453,,,184.0737,196.171,189.8234
10/5/2023 5:00:00 PM,165.3041,,,277.2406,325.3902,285.3228
10/5/2023 5:15:00 PM,267.147,,,308.8412,385.7737,414.6444
10/5/2023 5:30:00 PM,195.6153,,,277.5556,318.9838,295.4319
10/5/2023 5:45:00 PM,145.0143,,,182.9582,219.3335,190.3838
10/5/2023 6:00:00 PM,99.46321,,,80.48978,115.8651,71.78655
10/5/2023 6:15:00 PM,38.66813,,,10.24522,13.37922,9.150122
10/5/2023 6:30:00 PM,8.999487,,,0,0,0.02664039
10/5/2023 6:45:00 PM,3.242092,,,0,0,0
10/5/2023 7:00:00 PM,0.63813,,,0,0,0
10/5/2023 7:15:00 PM,0.05116666,,,0,0,0
10/5/2023 7:30:00 PM,0,,,0,0,0
10/5/2023 7:45:00 PM,0,,,0,0,0
10/5/2023 8:00:00 PM,0,,,0,0,0
10/5/2023 8:15:00 PM,0,,,0,0,0
10/5/2023 8:30:00 PM,0,,,0,0,0
10/5/2023 8:45:00 PM,0,,,0,0,0
10/5/2023 9:00:00 PM,0,,,0,0,0
10/5/2023 9:15:00 PM,0,,,0,0,0
10/5/2023 9:30:00 PM,0,,,0,0,0
10/5/2023 9:45:00 PM,0,,,0,0,0
10/5/2023 10:00:00 PM,0,,,0,0,0
10/5/2023 10:15:00 PM,0,,,0,0,0
10/5/2023 10:30:00 PM,0,,,0,0,0
10/5/2023 10:45:00 PM,0,,,0,0,0
10/5/2023 11:00:00 PM,0,,,0,0,0
10/5/2023 11:15:00 PM,0,,,0,0,0
10/5/2023 11:30:00 PM,0,,,0,0,0
10/5/2023 11:45:00 PM,0,,,0,0,0
10/6/2023 12:00:00 AM,0,,,0,0,0
10/6/2023 12:15:00 AM,0,,,0,0,0
10/6/2023 12:30:00 AM,0,,,0,0,0
10/6/2023 12:45:00 AM,0,,,0,0,0
10/6/2023 1:00:00 AM,0,,,0,0,0
10/6/2023 1:15:00 AM,0,,,0,0,0
10/6/2023 1:30:00 AM,0,,,0,0,0
10/6/2023 1:45:00 AM,0,,,0,0,0
10/6/2023 2:00:00 AM,0,,,0,0,0
10/6/2023 2:15:00 AM,0,,,0,0,0
10/6/2023 2:30:00 AM,0,,,0,0,0
10/6/2023 2:45:00 AM,0,,,0,0,0
10/6/2023 3:00:00 AM,0,,,0,0,0
10/6/2023 3:15:00 AM,0,,,0,0,0
10/6/2023 3:30:00 AM,0,,,0,0,0
10/6/2023 3:45:00 AM,0,,,0,0,0
10/6/2023 4:00:00 AM,0,,,0,0,0
10/6/2023 4:15:00 AM,0,,,0,0,0
10/6/2023 4:30:00 AM,0,,,0,0,0
10/6/2023 4:45:00 AM,0,,,0,0,0
10/6/2023 5:00:00 AM,0,,,0,0,0
10/6/2023 5:15:00 AM,0,,,0,0,0
10/6/2023 5:30:00 AM,0,,,0,0,0
10/6/2023 5:45:00 AM,0,,,0,0,0
10/6/2023 6:00:00 AM,0,,,0,0,0
10/6/2023 6:15:00 AM,0,,,0,0,0
10/6/2023 6:30:00 AM,0,,,0,0,0
10/6/2023 6:45:00 AM,0,,,0,0,0
10/6/2023 7:00:00 AM,0.7203,,,0,0,0
10/6/2023 7:15:00 AM,17.57034,,,27.99127,31.97008,31.75726
10/6/2023 7:30:00 AM,54.22341,,,79.3264,106.4574,100.5843
10/6/2023 7:45:00 AM,75.63423,,,137.4141,148.5323,144.4164
10/6/2023 8:00:00 AM,65.3148,,,94.17078,101.1636,88.19732
10/6/2023 8:15:00 AM,50.02626,,,94.4675,95.97028,73.84942
10/6/2023 8:30:00 AM,81.65934,,,171.3867,182.8682,176.9081
10/6/2023 8:45:00 AM,123.9266,,,234.6466,248.3125,248.2772
10/6/2023 9:00:00 AM,132.9681,,,245.9779,261.7876,266.7256
10/6/2023 9:15:00 AM,180.4296,,,336.8963,362.3501,365.2076
10/6/2023 9:30:00 AM,205.686,,,390.8453,417.8156,427.2409
10/6/2023 9:45:00 AM,222.3146,,,374.7183,402.3523,398.9235
10/6/2023 10:00:00 AM,162.3931,,,291.3126,309.0336,309.7994
10/6/2023 10:15:00 AM,166.3663,,,284.3742,313.9262,299.8767
10/6/2023 10:30:00 AM,182.2565,,,348.2041,373.2321,366.6061
10/6/2023 10:45:00 AM,453.2147,,,834.7539,877.5633,868.6707
10/6/2023 11:00:00 AM,607.9774,,,1093.798,1082.679,1044.286
10/6/2023 11:15:00 AM,367.1344,,,635.3994,670.048,621.7416
10/6/2023 11:30:00 AM,300.7048,,,529.0258,565.5719,566.8579
10/6/2023 11:45:00 AM,331.4812,,,578.6343,622.4207,616.7162
10/6/2023 12:00:00 PM,354.7775,,,620.4913,681.8053,661.6055
10/6/2023 12:15:00 PM,395.6717,,,728.6993,801.1776,787.1194
10/6/2023 12:30:00 PM,768.374,,,1218.392,1407.031,1365.2
10/6/2023 12:45:00 PM,815.5853,,,1100.699,1321.797,1056.98
10/6/2023 1:00:00 PM,652.3754,,,1031.016,1168.369,1098.69
10/6/2023 1:15:00 PM,474.59,,,827.5157,1010.876,834.5287
10/6/2023 1:30:00 PM,757.4329,,,1126.2,1268.121,1262.002
10/6/2023 1:45:00 PM,596.6921,,,821.7966,1004.488,1069.052
10/6/2023 2:00:00 PM,695.3168,,,1029.741,1014.364,1169.574
10/6/2023 2:15:00 PM,570.1647,,,822.8162,800.2423,977.7491
10/6/2023 2:30:00 PM,692.2917,,,1061.315,1215.307,1211.184
10/6/2023 2:45:00 PM,402.3568,,,713.1411,769.7191,751.7538
10/6/2023 3:00:00 PM,244.8446,,,412.847,442.7514,436.3267
10/6/2023 3:15:00 PM,245.2724,,,430.6967,462.4437,459.1116
10/6/2023 3:30:00 PM,212.9811,,,368.0332,391.026,379.0489
10/6/2023 3:45:00 PM,191.1487,,,322.5361,353.0582,346.9826
10/6/2023 4:00:00 PM,155.4123,,,254.1209,277.1596,267.6682
10/6/2023 4:15:00 PM,127.8019,,,220.0232,236.2291,231.9712
10/6/2023 4:30:00 PM,147.5844,,,253.5159,275.1999,272.3376
10/6/2023 4:45:00 PM,134.7327,,,228.4442,246.1656,242.0886
10/6/2023 5:00:00 PM,107.3864,,,173.1437,185.8877,183.7794
10/6/2023 5:15:00 PM,73.32845,,,101.9161,100.168,107.2521
10/6/2023 5:30:00 PM,51.40206,,,76.27934,69.39597,63.41033
10/6/2023 5:45:00 PM,46.66905,,,61.54313,58.82992,42.42223
10/6/2023 6:00:00 PM,30.92705,,,35.59325,33.38777,33.10851
10/6/2023 6:15:00 PM,14.83067,,,4.072094,0.5182822,2.880083
10/6/2023 6:30:00 PM,5.981444,,,0,0,0
10/6/2023 6:45:00 PM,3.214,,,0,0,0
10/6/2023 7:00:00 PM,0.6031111,,,0,0,0
10/6/2023 7:15:00 PM,0.1614444,,,0,0,0
10/6/2023 7:30:00 PM,0.05038889,,,0,0,0
10/6/2023 7:45:00 PM,0,,,0,0,0
10/6/2023 8:00:00 PM,0,,,0,0,0
10/6/2023 8:15:00 PM,0,,,0,0,0
10/6/2023 8:30:00 PM,0,,,0,0,0
10/6/2023 8:45:00 PM,0,,,0,0,0
10/6/2023 9:00:00 PM,0,,,0,0,0
10/6/2023 9:15:00 PM,0,,,0,0,0
10/6/2023 9:30:00 PM,0,,,0,0,0
10/6/2023 9:45:00 PM,0,,,0,0,0
10/6/2023 10:00:00 PM,0,,,0,0,0
10/6/2023 10:15:00 PM,0,,,0,0,0
10/6/2023 10:30:00 PM,0,,,0,0,0
10/6/2023 10:45:00 PM,0,,,0,0,0
10/6/2023 11:00:00 PM,0,,,0,0,0
10/6/2023 11:15:00 PM,0,,,0,0,0
10/6/2023 11:30:00 PM,0,,,0,0,0
10/6/2023 11:45:00 PM,0,,,0,0,0
10/7/2023 12:00:00 AM,0,,,0,0,0
10/7/2023 12:15:00 AM,0,,,0,0,0
10/7/2023 12:30:00 AM,0,,,0,0,0
10/7/2023 12:45:00 AM,0,,,0,0,0
10/7/2023 1:00:00 AM,0,,,0,0,0
10/7/2023 1:15:00 AM,0,,,0,0,0
10/7/2023 1:30:00 AM,0,,,0,0,0
10/7/2023 1:45:00 AM,0,,,0,0,0
10/7/2023 2:00:00 AM,0,,,0,0,0
10/7/2023 2:15:00 AM,0,,,0,0,0
10/7/2023 2:30:00 AM,0,,,0,0,0
10/7/2023 2:45:00 AM,0,,,0,0,0
10/7/2023 3:00:00 AM,0,,,0,0,0
10/7/2023 3:15:00 AM,0,,,0,0,0
10/7/2023 3:30:00 AM,0,,,0,0,0
10/7/2023 3:45:00 AM,0,,,0,0,0
10/7/2023 4:00:00 AM,0,,,0,0,0
10/7/2023 4:15:00 AM,0,,,0,0,0
10/7/2023 4:30:00 AM,0,,,0,0,0
10/7/2023 4:45:00 AM,0,,,0,0,0
10/7/2023 5:00:00 AM,0,,,0,0,0
10/7/2023 5:15:00 AM,0,,,0,0,0
10/7/2023 5:30:00 AM,0,,,0,0,0
10/7/2023 5:45:00 AM,0,,,0,0,0
10/7/2023 6:00:00 AM,0,,,0,0,0
10/7/2023 6:15:00 AM,0,,,0,0,0
10/7/2023 6:30:00 AM,0,,,0,0,0
10/7/2023 6:45:00 AM,0,,,0,0,0
10/7/2023 7:00:00 AM,0.2475,,,0,0,0
10/7/2023 7:15:00 AM,3.613093,,,0,0,0
10/7/2023 7:30:00 AM,10.70268,,,0,0,0
10/7/2023 7:45:00 AM,10.36235,,,0,0.1099525,0.271372
10/7/2023 8:00:00 AM,17.43929,,,11.76146,18.88226,28.55417
10/7/2023 8:15:00 AM,31.28685,,,35.58382,33.70135,46.09712
10/7/2023 8:30:00 AM,67.63478,,,124.6715,136.3488,136.0566
10/7/2023 8:45:00 AM,78.3732,,,154.4568,164.9623,168.348
10/7/2023 9:00:00 AM,149.9532,,,290.0894,308.6139,316.4795
10/7/2023 9:15:00 AM,275.026,,,590.3581,605.3494,643.7858
10/7/2023 9:30:00 AM,284.2469,,,573.1713,568.5085,642.7372
10/7/2023 9:45:00 AM,422.8568,,,762.4625,801.1849,825.0472
10/7/2023 10:00:00 AM,134.7,,,242.5145,268.1268,261.1174
10/7/2023 10:15:00 AM,124.5732,,,203.2954,228.3059,230.3009
10/7/2023 10:30:00 AM,61.37834,,,48.73243,67.55407,75.56972
10/7/2023 10:45:00 AM,49.86288,,,87.81976,81.84663,102.773
10/7/2023 11:00:00 AM,59.95932,,,98.36292,100.0541,102.3748
10/7/2023 11:15:00 AM,73.8364,,,155.0719,164.2407,168.1793
10/7/2023 11:30:00 AM,100.3983,,,197.4443,215.3711,215.0233
10/7/2023 11:45:00 AM,102.0421,,,201.9705,212.3478,213.0187
10/7/2023 12:00:00 PM,274.904,,,583.7188,609.0733,557.1885
10/7/2023 12:15:00 PM,678.0311,,,1126.189,1266.142,1201.913
10/7/2023 12:30:00 PM,655.1611,,,820.6315,1021.422,1201.255
10/7/2023 12:45:00 PM,712.0383,,,901.2433,1065.547,1144.151
10/7/2023 1:00:00 PM,761.5136,,,1268.143,1258.602,1466.252
10/7/2023 1:15:00 PM,921.5344,,,1293.701,1590.863,1597.266
10/7/2023 1:30:00 PM,755.1987,,,1344.636,1361.269,1452.052
10/7/2023 1:45:00 PM,694.4771,,,1453.352,1515.78,1245.806
10/7/2023 2:00:00 PM,856.2977,,,1373.302,1507.83,1473.542
10/7/2023 2:15:00 PM,634.006,,,842.523,799.9146,781.7447
10/7/2023 2:30:00 PM,544.1218,,,927.0233,867.9997,1023.457
10/7/2023 2:45:00 PM,516.8406,,,334.8169,447.0726,536.1161
10/7/2023 3:00:00 PM,638.4354,,,970.7479,1108.415,898.2704
10/7/2023 3:15:00 PM,187.5022,,,652.1306,516.842,376.2783
10/7/2023 3:30:00 PM,282.5588,,,678.7057,614.3389,617.6711
10/7/2023 3:45:00 PM,546.0159,,,991.0244,1081.627,1072.541
10/7/2023 4:00:00 PM,540.2196,,,913.6578,997.3447,979.8202
10/7/2023 4:15:00 PM,491.4571,,,831.2131,911.3967,894.0109
10/7/2023 4:30:00 PM,440.4252,,,740.9046,813.1907,797.7134
10/7/2023 4:45:00 PM,383.1179,,,635.8182,700.3141,680.9457
10/7/2023 5:00:00 PM,326.0191,,,522.7714,591.0995,574.7355
10/7/2023 5:15:00 PM,272.3608,,,415.815,481.5355,461.3762
10/7/2023 5:30:00 PM,212.5229,,,303.5588,354.8053,325.8894
10/7/2023 5:45:00 PM,154.8091,,,192.0767,237.6458,198.4666
10/7/2023 6:00:00 PM,105.6509,,,75.97147,112.9101,95.87299
10/7/2023 6:15:00 PM,49.20284,,,9.156294,17.01085,23.7437
10/7/2023 6:30:00 PM,16.60561,,,0,0,0
10/7/2023 6:45:00 PM,3.970889,,,0,0,0
10/7/2023 7:00:00 PM,0.9916667,,,0,0,0
10/7/2023 7:15:00 PM,0,,,0,0,0
10/7/2023 7:30:00 PM,0,,,0,0,0
10/7/2023 7:45:00 PM,0,,,0,0,0
10/7/2023 8:00:00 PM,0,,,0,0,0
10/7/2023 8:15:00 PM,0,,,0,0,0
10/7/2023 8:30:00 PM,0,,,0,0,0
10/7/2023 8:45:00 PM,0,,,0,0,0
10/7/2023 9:00:00 PM,0,,,0,0,0
10/7/2023 9:15:00 PM,0,,,0,0,0
10/7/2023 9:30:00 PM,0,,,0,0,0
10/7/2023 9:45:00 PM,0,,,0,0,0
10/7/2023 10:00:00 PM,0,,,0,0,0
10/7/2023 10:15:00 PM,0,,,0,0,0
10/7/2023 10:30:00 PM,0,,,0,0,0
10/7/2023 10:45:00 PM,0,,,0,0,0
10/7/2023 11:00:00 PM,0,,,0,0,0
10/7/2023 11:15:00 PM,0,,,0,0,0
10/7/2023 11:30:00 PM,0,,,0,0,0
10/7/2023 11:45:00 PM,0,,,0,0,0
10/8/2023 12:00:00 AM,0,,,0,0,0
10/8/2023 12:15:00 AM,0,,,0,0,0
10/8/2023 12:30:00 AM,0,,,0,0,0
10/8/2023 12:45:00 AM,0,,,0,0,0
10/8/2023 1:00:00 AM,0,,,0,0,0
10/8/2023 1:15:00 AM,0,,,0,0,0
10/8/2023 1:30:00 AM,0,,,0,0,0
10/8/2023 1:45:00 AM,0,,,0,0,0
10/8/2023 2:00:00 AM,0,,,0,0,0
10/8/2023 2:15:00 AM,0,,,0,0,0
10/8/2023 2:30:00 AM,0,,,0,0,0
10/8/2023 2:45:00 AM,0,,,0,0,0
10/8/2023 3:00:00 AM,0,,,0,0,0
10/8/2023 3:15:00 AM,0,,,0,0,0
10/8/2023 3:30:00 AM,0,,,0,0,0
10/8/2023 3:45:00 AM,0,,,0,0,0
10/8/2023 4:00:00 AM,0,,,0,0,0
10/8/2023 4:15:00 AM,0,,,0,0,0
10/8/2023 4:30:00 AM,0,,,0,0,0
10/8/2023 4:45:00 AM,0,,,0,0,0
10/8/2023 5:00:00 AM,0,,,0,0,0
10/8/2023 5:15:00 AM,0,,,0,0,0
10/8/2023 5:30:00 AM,0,,,0,0,0
10/8/2023 5:45:00 AM,0,,,0,0,0
10/8/2023 6:00:00 AM,0,,,0,0,0
10/8/2023 6:15:00 AM,0,,,0,0,0
10/8/2023 6:30:00 AM,0,,,0,0,0
10/8/2023 6:45:00 AM,0,,,0,0,0
10/8/2023 7:00:00 AM,0,,,0,0,0
10/8/2023 7:15:00 AM,1.701481,,,1.485167,0,0
10/8/2023 7:30:00 AM,9.337574,,,23.64817,10.06461,26.4754
10/8/2023 7:45:00 AM,55.60508,,,88.99178,38.52941,115.8985
10/8/2023 8:00:00 AM,132.5059,,,211.3916,113.5074,243.3118
10/8/2023 8:15:00 AM,188.4336,,,329.7673,242.8842,353.2386
10/8/2023 8:30:00 AM,243.6517,,,448.2826,367.0477,480.452
10/8/2023 8:45:00 AM,300.0119,,,570.5552,504.77,612.2211
10/8/2023 9:00:00 AM,357.4897,,,677.6893,636.9338,728.2687
10/8/2023 9:15:00 AM,413.3789,,,775.6637,760.3792,838.9897
10/8/2023 9:30:00 AM,469.3358,,,870.5015,881.9147,941.0673
10/8/2023 9:45:00 AM,522.9543,,,952.8112,988.9449,1034.782
10/8/2023 10:00:00 AM,573.1335,,,1036.412,1090.486,1124.828
10/8/2023 10:15:00 AM,621.2657,,,1111.465,1187.95,1205.862
10/8/2023 10:30:00 AM,666.4946,,,1178.932,1267.542,1277.706
10/8/2023 10:45:00 AM,705.8569,,,723.77,786.9989,782.6461
10/8/2023 11:00:00 AM,742.3398,,,1204.509,1305.767,1298.839
10/8/2023 11:15:00 AM,776.3763,,,1337.687,1444.136,1445.649
10/8/2023 11:30:00 AM,806.0958,,,1373.05,1492.464,1490.166
10/8/2023 11:45:00 AM,832.5779,,,1405.492,1526.012,1523.499
10/8/2023 12:00:00 PM,853.3663,,,1414.5,1544.327,1542.135
10/8/2023 12:15:00 PM,869.309,,,1436.649,1564.835,1559.086
10/8/2023 12:30:00 PM,877.4954,,,1448.664,1578.552,1572.667
10/8/2023 12:45:00 PM,884.1246,,,1443.177,1576.081,1572.21
10/8/2023 1:00:00 PM,886.6324,,,1446.884,1579.826,1567.392
10/8/2023 1:15:00 PM,881.5948,,,1448.906,1582.334,1566.215
10/8/2023 1:30:00 PM,873.5285,,,1435.115,1564.234,1545.536
10/8/2023 1:45:00 PM,860.2851,,,1404.607,1531.319,1521.581
10/8/2023 2:00:00 PM,840.8124,,,1375.46,1506.84,1496.668
10/8/2023 2:15:00 PM,818.4578,,,1338.711,1467.579,1453.218
10/8/2023 2:30:00 PM,791.5294,,,1311.584,1438.245,1419.775
10/8/2023 2:45:00 PM,760.4314,,,1255.51,1382.302,1368.724
10/8/2023 3:00:00 PM,639.698,,,1213.894,1307.016,1235.258
10/8/2023 3:15:00 PM,699.7224,,,1172.036,1282.887,1262.694
10/8/2023 3:30:00 PM,620.7361,,,908.1646,989.7637,1122.179
10/8/2023 3:45:00 PM,621.7705,,,1043.809,1165.6,1133.172
10/8/2023 4:00:00 PM,589.3377,,,984.7071,1093.548,1071.078
10/8/2023 4:15:00 PM,342.3306,,,801.3148,799.1702,756.4911
10/8/2023 4:30:00 PM,440.9123,,,747.2429,821.8167,809.1787
10/8/2023 4:45:00 PM,337.2865,,,633.2028,705.618,685.181
10/8/2023 5:00:00 PM,308.0364,,,450.9517,541.7359,552.9663
10/8/2023 5:15:00 PM,252.1629,,,407.7397,480.4635,447.746
10/8/2023 5:30:00 PM,204.0115,,,284.8824,349.2476,312.7898
10/8/2023 5:45:00 PM,63.74091,,,56.61853,88.3345,74.02011
10/8/2023 6:00:00 PM,80.91499,,,89.77788,107.5374,98.92448
10/8/2023 6:15:00 PM,48.59457,,,24.8549,35.72645,33.54836
10/8/2023 6:30:00 PM,12.05421,,,0,0,0
10/8/2023 6:45:00 PM,4.327024,,,0,0,0
10/8/2023 7:00:00 PM,0.6353096,,,0,0,0
10/8/2023 7:15:00 PM,0.01733333,,,0,0,0
10/8/2023 7:30:00 PM,0,,,0,0,0
10/8/2023 7:45:00 PM,0,,,0,0,0
10/8/2023 8:00:00 PM,0,,,0,0,0
10/8/2023 8:15:00 PM,0,,,0,0,0
10/8/2023 8:30:00 PM,0,,,0,0,0
10/8/2023 8:45:00 PM,0,,,0,0,0
10/8/2023 9:00:00 PM,0,,,0,0,0
10/8/2023 9:15:00 PM,0,,,0,0,0
10/8/2023 9:30:00 PM,0,,,0,0,0
10/8/2023 9:45:00 PM,0,,,0,0,0
10/8/2023 10:00:00 PM,0,,,0,0,0
10/8/2023 10:15:00 PM,0,,,0,0,0
10/8/2023 10:30:00 PM,0,,,0,0,0
10/8/2023 10:45:00 PM,0,,,0,0,0
10/8/2023 11:00:00 PM,0,,,0,0,0
10/8/2023 11:15:00 PM,0,,,0,0,0
10/8/2023 11:30:00 PM,0,,,0,0,0
10/8/2023 11:45:00 PM,0,,,0,0,0
10/9/2023 12:00:00 AM,0,,,0,0,0
10/9/2023 12:15:00 AM,0,,,0,0,0
10/9/2023 12:30:00 AM,0,,,0,0,0
10/9/2023 12:45:00 AM,0,,,0,0,0
10/9/2023 1:00:00 AM,0,,,0,0,0
10/9/2023 1:15:00 AM,0,,,0,0,0
10/9/2023 1:30:00 AM,0,,,0,0,0
10/9/2023 1:45:00 AM,0,,,0,0,0
10/9/2023 2:00:00 AM,0,,,0,0,0
10/9/2023 2:15:00 AM,0,,,0,0,0
10/9/2023 2:30:00 AM,0,,,0,0,0
10/9/2023 2:45:00 AM,0,,,0,0,0
10/9/2023 3:00:00 AM,0,,,0,0,0
10/9/2023 3:15:00 AM,0,,,0,0,0
10/9/2023 3:30:00 AM,0,,,0,0,0
10/9/2023 3:45:00 AM,0,,,0,0,0
10/9/2023 4:00:00 AM,0,,,0,0,0
10/9/2023 4:15:00 AM,0,,,0,0,0
10/9/2023 4:30:00 AM,0,,,0,0,0
10/9/2023 4:45:00 AM,0,,,0,0,0
10/9/2023 5:00:00 AM,0,,,0,0,0
10/9/2023 5:15:00 AM,0,,,0,0,0
10/9/2023 5:30:00 AM,0,,,0,0,0
10/9/2023 5:45:00 AM,0,,,0,0,0
10/9/2023 6:00:00 AM,0,,,0,0,0
10/9/2023 6:15:00 AM,0,,,0,0,0
10/9/2023 6:30:00 AM,0,,,0,0,0
10/9/2023 6:45:00 AM,0,,,0,0,0
10/9/2023 7:00:00 AM,0,,,0,0,0
10/9/2023 7:15:00 AM,0.9607778,,,0,0,1.383889
10/9/2023 7:30:00 AM,8.009477,,,17.71,7.286901,29.20821
10/9/2023 7:45:00 AM,40.5853,,,97.883,62.00517,122.1581
10/9/2023 8:00:00 AM,75.30697,,,154.7617,101.2016,179.9054
10/9/2023 8:15:00 AM,177.9048,,,316.7072,233.144,351.2026
10/9/2023 8:30:00 AM,232.2439,,,430.7458,357.2327,471.0621
10/9/2023 8:45:00 AM,299.5311,,,564.7547,502.9978,610.8159
10/9/2023 9:00:00 AM,335.5619,,,636.2297,587.6448,680.2548
10/9/2023 9:15:00 AM,404.6642,,,763.7574,746.0042,822.9602
10/9/2023 9:30:00 AM,459.7349,,,856.3514,863.4576,918.9473
10/9/2023 9:45:00 AM,512.3232,,,932.522,960.7874,1002.093
10/9/2023 10:00:00 AM,562.5782,,,1011.101,1053.095,1084.47
10/9/2023 10:15:00 AM,611.1422,,,1077.429,1142.692,1167.431
10/9/2023 10:30:00 AM,655.7263,,,1137.041,1223.781,1235.39
10/9/2023 10:45:00 AM,694.404,,,1194.889,1290.373,1299.816
10/9/2023 11:00:00 AM,730.9041,,,1243.989,1343.691,1350.19
10/9/2023 11:15:00 AM,763.8597,,,1284.787,1388.149,1391.519
10/9/2023 11:30:00 AM,792.9396,,,1325.281,1432.863,1435.24
10/9/2023 11:45:00 AM,817.8909,,,1344.35,1454.755,1452.947
10/9/2023 12:00:00 PM,837.6757,,,1364.05,1477.141,1475.935
10/9/2023 12:15:00 PM,851.0148,,,1388.54,1506.424,1504.562
10/9/2023 12:30:00 PM,862.8879,,,1394.202,1513.666,1508.706
10/9/2023 12:45:00 PM,871.7502,,,1404.015,1528.442,1521.282
10/9/2023 1:00:00 PM,872.3815,,,1397.957,1525.301,1513.525
10/9/2023 1:15:00 PM,868.2568,,,1387.011,1507.125,1499.118
10/9/2023 1:30:00 PM,861.8248,,,1379.516,1496.736,1487.557
10/9/2023 1:45:00 PM,848.9128,,,1362.635,1484.698,1469.658
10/9/2023 2:00:00 PM,829.9835,,,1330.607,1447.98,1433.401
10/9/2023 2:15:00 PM,808.0671,,,1309.47,1432.555,1410.132
10/9/2023 2:30:00 PM,782.1306,,,1267.405,1386.717,1366.673
10/9/2023 2:45:00 PM,771.3776,,,1250.26,1366.545,1344.593
10/9/2023 3:00:00 PM,717.3452,,,1176.345,1283.393,1262.784
10/9/2023 3:15:00 PM,673.9387,,,1108.217,1209.595,1194.995
10/9/2023 3:30:00 PM,629.8022,,,1044.744,1140.511,1124.012
10/9/2023 3:45:00 PM,581.3375,,,964.8124,1056.598,1041.232
10/9/2023 4:00:00 PM,529.9759,,,889.7739,972.2825,955.3338
10/9/2023 4:15:00 PM,479.4498,,,800.1044,870.6923,861.7953
10/9/2023 4:30:00 PM,300.9508,,,674.5435,787.2593,761.6594
10/9/2023 4:45:00 PM,386.123,,,648.1282,681.9506,664.4962
10/9/2023 5:00:00 PM,310.0374,,,489.1035,553.1433,535.4945
10/9/2023 5:15:00 PM,250.2733,,,373.1795,432.5456,412.5198
10/9/2023 5:30:00 PM,193.1915,,,269.7659,314.5094,284.7656
10/9/2023 5:45:00 PM,149.9314,,,163.2542,205.271,180.0332
10/9/2023 6:00:00 PM,95.52604,,,65.17104,97.2563,73.88697
10/9/2023 6:15:00 PM,23.18313,,,4.888889,3.684569,3.594389
10/9/2023 6:30:00 PM,6.257535,,,0,0,0
10/9/2023 6:45:00 PM,2.245556,,,0,0,0
10/9/2023 7:00:00 PM,0.2911111,,,0,0,0
10/9/2023 7:15:00 PM,0,,,0,0,0
10/9/2023 7:30:00 PM,0,,,0,0,0
10/9/2023 7:45:00 PM,0,,,0,0,0
10/9/2023 8:00:00 PM,0,,,0,0,0
10/9/2023 8:15:00 PM,0,,,0,0,0
10/9/2023 8:30:00 PM,0,,,0,0,0
10/9/2023 8:45:00 PM,0,,,0,0,0
10/9/2023 9:00:00 PM,0,,,0,0,0
10/9/2023 9:15:00 PM,0,,,0,0,0
10/9/2023 9:30:00 PM,0,,,0,0,0
10/9/2023 9:45:00 PM,0,,,0,0,0
10/9/2023 10:00:00 PM,0,,,0,0,0
10/9/2023 10:15:00 PM,0,,,0,0,0
10/9/2023 10:30:00 PM,0,,,0,0,0
10/9/2023 10:45:00 PM,0,,,0,0,0
10/9/2023 11:00:00 PM,0,,,0,0,0
10/9/2023 11:15:00 PM,0,,,0,0,0
10/9/2023 11:30:00 PM,0,,,0,0,0
10/9/2023 11:45:00 PM,0,,,0,0,0
10/10/2023 12:00:00 AM,0,,,0,0,0
10/10/2023 12:15:00 AM,0,,,0,0,0
10/10/2023 12:30:00 AM,0,,,0,0,0
10/10/2023 12:45:00 AM,0,,,0,0,0
10/10/2023 1:00:00 AM,0,,,0,0,0
10/10/2023 1:15:00 AM,0,,,0,0,0
10/10/2023 1:30:00 AM,0,,,0,0,0
10/10/2023 1:45:00 AM,0,,,0,0,0
10/10/2023 2:00:00 AM,0,,,0,0,0
