Mariposa Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station (Standard w/ CMP-6),Production meter L-N voltage,Production meter active power,"TMEIC - 1, Active Power P","TMEIC - 2, Active Power P","TMEIC - 3, Active Power P"
10/8/2023 4:45:00 AM,0,31.937,39.08454,0,7.281007,-9.599999,0,0,0
10/8/2023 5:00:00 AM,0,32.80024,39.00086,0,7.276953,-9.599999,0,0,0
10/8/2023 5:15:00 AM,0,33.06058,39.07578,0,7.274291,-9.599999,0,0,0
10/8/2023 5:30:00 AM,0,32.64021,38.92875,0,7.26982,-9.599999,0,0,0
10/8/2023 5:45:00 AM,0,31.96626,38.56472,0,7.27296,-9.599999,0,0,0
10/8/2023 6:00:00 AM,0,31.62839,38.0266,0,7.267949,-9.599999,0,0,0
10/8/2023 6:15:00 AM,0,31.83721,38.01909,0,7.263216,-9.599999,0,0,0
10/8/2023 6:30:00 AM,0,32.07212,37.87741,0,7.258661,-9.599999,0,0,0
10/8/2023 6:45:00 AM,0,31.89925,37.77053,0,7.252922,-9.599999,0,0,0
10/8/2023 7:00:00 AM,0,31.84612,37.8292,0,7.244667,-9.599999,0,0,0
10/8/2023 7:15:00 AM,2.437641,32.09134,37.84578,0,7.256658,-1.273832,0,0,0
10/8/2023 7:30:00 AM,42.37856,32.91846,37.88913,0,7.25614,108.5073,21.80466,39.35589,33.71605
10/8/2023 7:45:00 AM,108.4618,35.86586,38.96201,0,7.255616,379.8084,110.4005,140.2845,133.4776
10/8/2023 8:00:00 AM,161.8816,40.88206,41.01234,0,7.264215,742.5519,225.1214,260.6227,257.2342
10/8/2023 8:15:00 AM,220.6688,47.05931,43.68587,0,7.284944,1129.26,354.656,387.519,383.888
10/8/2023 8:30:00 AM,290.6641,52.81014,46.70925,0,7.289324,1518.946,485.1407,516.5477,511.4543
10/8/2023 8:45:00 AM,360.9903,59.07858,49.75304,0,7.29222,1907.318,614.8207,646.723,637.3617
10/8/2023 9:00:00 AM,428.1379,63.7071,52.55902,1,7.297048,2296.93,741.4278,778.0536,767.613
10/8/2023 9:15:00 AM,494.486,66.61491,55.31064,1,7.304048,2646.378,854.1055,895.9715,886.0045
10/8/2023 9:30:00 AM,558.4191,72.3502,57.92791,2,7.310888,2953.79,954.5566,1001.112,991.7621
10/8/2023 9:45:00 AM,620.2061,83.30776,61.09303,2,7.321226,3239.385,1049.746,1097.576,1088.031
10/8/2023 10:00:00 AM,680.5183,86.09077,63.307,3,7.3258,3522.094,1142.782,1193.026,1185.704
10/8/2023 10:15:00 AM,733.6129,87.6937,64.72239,4,7.330675,3784.586,1228.381,1281.88,1274.584
10/8/2023 10:30:00 AM,782.6135,90.32487,65.89201,3,7.337254,4003.575,1303.37,1355.792,1346.709
10/8/2023 10:45:00 AM,828.3549,95.00801,67.15542,2,7.344557,4187.015,1364.749,1420.94,1410.633
10/8/2023 11:00:00 AM,872.5389,92.95375,67.26796,5,7.34812,4384.834,1427.393,1487.003,1483.499
10/8/2023 11:15:00 AM,909.5566,97.46822,68.77402,4,7.342014,4526.829,1477.592,1535.142,1530.545
10/8/2023 11:30:00 AM,941.643,98.93204,69.68648,3,7.348393,4641.319,1518.056,1574.994,1569.559
10/8/2023 11:45:00 AM,966.1796,99.27719,69.91382,3,7.349729,4737.828,1550.291,1607.882,1605.372
10/8/2023 12:00:00 PM,992.1401,101.5488,70.69514,4,7.351182,4817.122,1577.034,1635.221,1631.838
10/8/2023 12:15:00 PM,1009.857,101.8412,70.64815,4,7.352076,4895.372,1602.544,1662.43,1661.72
10/8/2023 12:30:00 PM,1027.522,102.0633,72.14407,6,7.35413,4917.182,1621.588,1665.975,1666.09
10/8/2023 12:45:00 PM,1030.849,101.2767,72.4202,5,7.349542,4924.258,1627.422,1665.961,1666.116
10/8/2023 1:00:00 PM,1028.991,105.2831,72.09989,2,7.348195,4914.084,1620.239,1666.063,1665.627
10/8/2023 1:15:00 PM,1032.968,101.7578,72.69978,5,7.347009,4920.801,1626.568,1665.756,1665.805
10/8/2023 1:30:00 PM,1027.625,104.3306,73.44427,3,7.343605,4887.764,1605.328,1661.699,1660.05
10/8/2023 1:45:00 PM,1016.449,107.7824,75.46511,2,7.342699,4826.071,1584.809,1643.524,1638.284
10/8/2023 2:00:00 PM,1008.812,107.9865,76.07854,3,7.341182,4661.072,1555.136,1544.35,1583.419
10/8/2023 2:15:00 PM,994.3474,103.5934,75.43066,4,7.339672,4760.59,1561.391,1622.86,1616.622
10/8/2023 2:30:00 PM,591.171,99.96788,75.32093,4,7.290042,2829.426,905.4009,960.7603,1013.058
10/8/2023 2:45:00 PM,843.5066,91.82024,73.34119,4,7.324008,4107.032,1321.158,1415.513,1410.945
10/8/2023 3:00:00 PM,876.9883,99.52984,73.81197,4,7.326533,4217.345,1376.768,1438.648,1435.602
10/8/2023 3:15:00 PM,822.6309,97.48171,74.4504,6,7.322845,4066.726,1341.942,1386.438,1386.996
10/8/2023 3:30:00 PM,796.6112,96.31804,74.06481,3,7.315179,3819.472,1242.339,1304.506,1303.05
10/8/2023 3:45:00 PM,735.6266,94.86919,73.72702,4,7.304429,3520.361,1143.663,1202.27,1198.99
10/8/2023 4:00:00 PM,683.2009,90.0696,72.9445,4,7.298574,3270.168,1058.025,1117.933,1114.367
10/8/2023 4:15:00 PM,626.961,87.66367,72.28916,4,7.288995,2986.754,963.8542,1022.788,1018.374
10/8/2023 4:30:00 PM,564.9033,86.21004,71.45352,2,7.280577,2663.6,857.7731,912.0989,909.3567
10/8/2023 4:45:00 PM,500.6446,84.11737,70.80869,2,7.266529,2322.616,745.2585,796.1545,793.6237
10/8/2023 5:00:00 PM,438.8879,80.16827,70.40968,3,7.25363,1982.097,631.8417,680.5328,678.7963
10/8/2023 5:15:00 PM,375.4582,76.38082,69.31084,2,7.23719,1624.135,512.9569,559.0533,558.2505
10/8/2023 5:30:00 PM,309.0174,73.57789,68.67596,2,7.234401,1249.302,390.5905,433.1901,432.1696
10/8/2023 5:45:00 PM,142.6847,67.79089,67.46819,1,7.243971,538.3214,174.5492,186.7797,185.5846
10/8/2023 6:00:00 PM,154.2715,63.43202,65.76467,1,7.253716,515.0174,161.369,184.2112,181.3707
10/8/2023 6:15:00 PM,114.8489,60.65679,64.49683,0,7.248669,298.3339,92.40114,105.1495,108.2266
10/8/2023 6:30:00 PM,49.15192,56.88081,62.87582,0,7.250373,118.3148,33.08951,42.04299,33.92294
10/8/2023 6:45:00 PM,5.543126,53.2943,60.98576,0,7.250722,24.45689,0,0.382999,0
10/8/2023 7:00:00 PM,0.02217502,51.40152,59.4078,0,7.244579,-8.284648,0,0,0
10/8/2023 7:15:00 PM,0,48.25079,57.77354,0,7.230327,-9.599999,0,0,0
10/8/2023 7:30:00 PM,0,45.57147,56.00011,0,7.235454,-9.599999,0,0,0
10/8/2023 7:45:00 PM,0,43.64613,53.6298,0,7.239834,-9.599999,0,0,0
10/8/2023 8:00:00 PM,0,42.62852,51.28489,1,7.246866,-9.599999,0,0,0
10/8/2023 8:15:00 PM,0,41.70934,49.72563,0,7.267372,-9.599999,0,0,0
10/8/2023 8:30:00 PM,0,40.28617,48.6536,0,7.279283,-9.599999,0,0,0
10/8/2023 8:45:00 PM,0,39.66159,47.57414,1,7.284003,-9.599999,0,0,0
10/8/2023 9:00:00 PM,0,39.9014,46.79766,1,7.284235,-9.599999,0,0,0
10/8/2023 9:15:00 PM,0,38.65986,46.19907,0,7.295782,-9.599999,0,0,0
10/8/2023 9:30:00 PM,0,37.2709,45.50312,0,7.303328,-9.599999,0,0,0
10/8/2023 9:45:00 PM,0,36.70103,44.2845,0,7.304037,-9.599999,0,0,0
10/8/2023 10:00:00 PM,0,36.48173,43.36975,0,7.298646,-9.599999,0,0,0
10/8/2023 10:15:00 PM,0,36.30945,42.81585,0,7.310584,-9.599999,0,0,0
10/8/2023 10:30:00 PM,0,35.46178,42.43377,0,7.311701,-9.599999,0,0,0
10/8/2023 10:45:00 PM,0,35.39342,42.11401,0,7.312659,-9.599999,0,0,0
10/8/2023 11:00:00 PM,0,35.59877,41.85756,0,7.314496,-9.599999,0,0,0
10/8/2023 11:15:00 PM,0,35.31592,41.79787,0,7.312646,-9.599999,0,0,0
10/8/2023 11:30:00 PM,0,34.59423,41.59654,0,7.31032,-9.599999,0,0,0
10/8/2023 11:45:00 PM,0,34.25269,40.90296,0,7.305704,-9.599999,0,0,0
10/9/2023 12:00:00 AM,0,34.89525,40.78107,0,7.309659,-9.599999,0,0,0
10/9/2023 12:15:00 AM,0,34.23503,40.84794,0,7.303257,-9.599999,0,0,0
10/9/2023 12:30:00 AM,0,34.05405,40.4656,0,7.306296,-9.599999,0,0,0
10/9/2023 12:45:00 AM,0,34.53395,40.27823,0,7.309019,-9.599999,0,0,0
10/9/2023 1:00:00 AM,0,33.66908,40.09782,0,7.301686,-9.599999,0,0,0
10/9/2023 1:15:00 AM,0,33.06506,39.79928,0,7.304228,-9.599999,0,0,0
10/9/2023 1:30:00 AM,0,32.43254,39.4061,0,7.30598,-9.599999,0,0,0
10/9/2023 1:45:00 AM,0,32.16351,39.1788,0,7.308985,-9.599999,0,0,0
10/9/2023 2:00:00 AM,0,32.07777,38.95626,0,7.305677,-9.599999,0,0,0
10/9/2023 2:15:00 AM,0,32.64767,38.66386,0,7.304604,-9.599999,0,0,0
10/9/2023 2:30:00 AM,0,32.97007,38.83344,0,7.304738,-9.599999,0,0,0
10/9/2023 2:45:00 AM,0,32.11453,38.7259,0,7.304014,-9.599999,0,0,0
10/9/2023 3:00:00 AM,0,31.70226,38.41082,0,7.303257,-9.599999,0,0,0
10/9/2023 3:15:00 AM,0,31.66875,38.14035,0,7.302898,-9.599999,0,0,0
10/9/2023 3:30:00 AM,0,31.624,37.9395,0,7.297089,-9.599999,0,0,0
10/9/2023 3:45:00 AM,0,31.37922,37.81048,0,7.298208,-9.599999,0,0,0
10/9/2023 4:00:00 AM,0,31.36684,37.81005,0,7.290954,-9.599999,0,0,0
10/9/2023 4:15:00 AM,0,31.05377,37.4925,0,7.288701,-9.599999,0,0,0
10/9/2023 4:30:00 AM,0,31.33397,37.40032,0,7.280586,-9.599999,0,0,0
10/9/2023 4:45:00 AM,0,31.05109,37.29196,0,7.275409,-9.599999,0,0,0
10/9/2023 5:00:00 AM,0,30.5993,37.12927,0,7.260382,-9.599999,0,0,0
10/9/2023 5:15:00 AM,0,30.41346,36.84731,0,7.247885,-9.599999,0,0,0
10/9/2023 5:30:00 AM,0,30.27735,36.73827,0,7.245645,-9.599999,0,0,0
10/9/2023 5:45:00 AM,0,30.36321,36.57302,0,7.24282,-9.599999,0,0,0
10/9/2023 6:00:00 AM,0,30.65191,36.46338,0,7.261106,-9.599999,0,0,0
10/9/2023 6:15:00 AM,0,31.88944,36.763,0,7.267358,-9.599999,0,0,0
10/9/2023 6:30:00 AM,0,32.43499,37.2541,0,7.253022,-9.599999,0,0,0
10/9/2023 6:45:00 AM,0,31.46449,37.40282,0,7.239576,-9.599999,0,0,0
10/9/2023 7:00:00 AM,0,30.84879,37.16246,0,7.238353,-9.599999,0,0,0
10/9/2023 7:15:00 AM,2.369475,33.19663,37.32181,0,7.267289,-9.044571,0,0,0
10/9/2023 7:30:00 AM,27.01285,35.8421,38.60582,0,7.246347,79.96432,13.83241,27.70844,22.86045
10/9/2023 7:45:00 AM,29.34011,37.66117,39.88145,0,7.234116,139.3338,46.46378,49.77009,47.40748
10/9/2023 8:00:00 AM,60.39973,39.01284,41.01851,0,7.237174,316.0326,104.5623,111.1597,106.4995
10/9/2023 8:15:00 AM,91.28249,41.6847,42.45617,0,7.245298,485.6433,157.2761,166.8961,167.4169
10/9/2023 8:30:00 AM,112.7622,44.25731,44.38474,2,7.252068,613.8488,206.3482,208.5883,206.9441
10/9/2023 8:45:00 AM,168.489,47.25749,46.33958,2,7.261875,966.7702,315.1305,329.9387,309.4248
10/9/2023 9:00:00 AM,181.8837,53.00949,48.68158,3,7.268524,1030.03,358.4688,348.7831,336.8816
10/9/2023 9:15:00 AM,326.0247,57.60764,51.08308,2,7.283467,1549.563,443.5023,522.8795,628.8045
10/9/2023 9:30:00 AM,487.253,64.11961,54.49539,3,7.308938,2621.003,865.344,886.729,874.007
10/9/2023 9:45:00 AM,548.0097,71.79379,58.78473,3,7.323339,2785.709,860.9927,905.8058,991.8503
10/9/2023 10:00:00 AM,563.9059,78.60107,62.26299,2,7.324452,2993.085,1013.788,1022.169,1020.632
10/9/2023 10:15:00 AM,678.3472,87.72558,65.05312,2,7.321,3438.223,1164.005,1188.794,1036.642
10/9/2023 10:30:00 AM,588.3984,89.52909,67.1545,4,7.318194,3259.58,1144.131,1130.75,998.676
10/9/2023 10:45:00 AM,729.1467,91.29252,68.71597,3,7.31798,3216.059,945.0757,1050.472,1272.261
10/9/2023 11:00:00 AM,725.8569,91.95486,69.21027,4,7.331317,3580.206,1337.714,1225.621,1299.99
10/9/2023 11:15:00 AM,846.1938,93.58253,69.75843,6,7.35057,4501.639,1436.781,1580.18,1480.973
10/9/2023 11:30:00 AM,912.438,94.62933,70.16599,6,7.350794,4583.823,1503.662,1558.904,1537.016
10/9/2023 11:45:00 AM,947.582,98.07829,71.99177,6,7.353851,4685.937,1541.553,1590.245,1574.17
10/9/2023 12:00:00 PM,973.4115,100.6671,72.97094,5,7.358137,4753.698,1565.35,1611.251,1600.039
10/9/2023 12:15:00 PM,1009.864,102.2711,73.56136,5,7.361387,4862.246,1631.248,1645.119,1628.587
10/9/2023 12:30:00 PM,1120.604,105.4508,75.40675,6,7.363941,4963.111,1666.055,1666.005,1665.998
10/9/2023 12:45:00 PM,886.7085,103.3968,75.19351,5,7.345872,4266.575,1432.724,1422.203,1421.611
10/9/2023 1:00:00 PM,789.5122,97.55035,75.0313,6,7.335381,3754.927,1175.882,1312.574,1400.415
10/9/2023 1:15:00 PM,1009.664,102.578,76.24001,7,7.349808,4569.712,1504.314,1552.885,1520.975
10/9/2023 1:30:00 PM,918.5981,102.4601,76.40195,5,7.343113,4219.604,1413.14,1376.234,1357.322
10/9/2023 1:45:00 PM,997.8472,104.0167,77.16667,6,7.353635,4777.086,1576.273,1623.057,1612.255
10/9/2023 2:00:00 PM,1024.665,103.3196,76.82376,5,7.356926,4809.455,1621.641,1647.268,1646.22
10/9/2023 2:15:00 PM,669.4977,98.89577,76.82999,6,7.315706,3141.764,1042.999,1063.448,1044.33
10/9/2023 2:30:00 PM,648.5923,93.03671,75.94675,6,7.320187,3126.849,1062.195,1041.604,1035.413
10/9/2023 2:45:00 PM,508.4821,87.12267,74.78171,6,7.311813,2616.077,793.7167,822.952,755.9241
10/9/2023 3:00:00 PM,350.0014,82.73087,73.95397,4,7.296033,1850.789,620.9531,622.6142,589.0264
10/9/2023 3:15:00 PM,318.9029,81.67649,73.73879,5,7.297009,1637.133,563.6274,558.492,551.0665
10/9/2023 3:30:00 PM,557.1637,86.50111,74.48759,5,7.323886,2681.009,849.2292,926.9428,958.6873
10/9/2023 3:45:00 PM,664.4016,91.58082,75.84454,5,7.3459,3217.794,1041.201,1106.458,1077.276
10/9/2023 4:00:00 PM,660.4673,91.13454,76.53069,6,7.339711,3179.889,1037.292,1084.352,1075.397
10/9/2023 4:15:00 PM,605.3442,89.87518,76.68011,5,7.32686,2894.026,943.1105,988.7375,980.645
10/9/2023 4:30:00 PM,545.277,87.95786,76.29594,6,7.318522,2579.467,836.2119,881.8206,873.8724
10/9/2023 4:45:00 PM,478.1981,84.9711,75.74519,5,7.314093,2236.077,723.592,765.7253,757.5941
10/9/2023 5:00:00 PM,426.35,82.25941,75.05772,4,7.300578,1943.741,625.4725,665.8531,660.3755
10/9/2023 5:15:00 PM,361.615,80.23209,74.33161,4,7.292469,1576.8,502.4401,541.8854,538.7344
10/9/2023 5:30:00 PM,243.989,75.98652,73.26926,4,7.263176,987.5841,277.8147,338.9966,349.9209
10/9/2023 5:45:00 PM,206.4614,71.88506,72.17304,4,7.252758,789.1967,246.5833,278.4848,272.8608
10/9/2023 6:00:00 PM,96.62447,68.91729,71.05711,4,7.236636,366.617,116.2783,130.2843,130.2762
10/9/2023 6:15:00 PM,29.82264,65.86765,69.73646,2,7.229113,129.2616,42.84599,45.84724,45.56819
10/9/2023 6:30:00 PM,14.09646,63.84588,68.69093,2,7.229785,51.46466,3.112488,3.301453,3.345243
10/9/2023 6:45:00 PM,1.28506,62.36474,67.65941,1,7.228688,-6.290378,0,0,0
10/9/2023 7:00:00 PM,0,61.21342,66.66032,0,7.215713,-9.599999,0,0,0
10/9/2023 7:15:00 PM,0,59.94468,65.48457,0,7.221909,-9.599999,0,0,0
10/9/2023 7:30:00 PM,0,58.47656,64.40444,0,7.229767,-9.599999,0,0,0
10/9/2023 7:45:00 PM,0,57.10242,63.21772,0,7.23594,-9.599999,0,0,0
10/9/2023 8:00:00 PM,0,56.42158,62.02867,0,7.246779,-9.599999,0,0,0
10/9/2023 8:15:00 PM,0,55.91575,61.20552,0,7.252242,-9.599999,0,0,0
10/9/2023 8:30:00 PM,0,53.88771,60.16462,0,7.260488,-9.599999,0,0,0
10/9/2023 8:45:00 PM,0,53.23845,59.14104,0,7.271774,-9.599999,0,0,0
10/9/2023 9:00:00 PM,0,53.86834,58.67306,0,7.285783,-9.599999,0,0,0
10/9/2023 9:15:00 PM,0,53.73254,58.34933,0,7.290728,-9.599999,0,0,0
10/9/2023 9:30:00 PM,0,53.53795,58.0034,0,7.286452,-9.599999,0,0,0
10/9/2023 9:45:00 PM,0,52.34515,57.87281,0,7.287204,-9.599999,0,0,0
10/9/2023 10:00:00 PM,0,53.7597,58.01595,0,7.298074,-9.599999,0,0,0
10/9/2023 10:15:00 PM,0,52.5911,57.79619,0,7.290426,-9.599999,0,0,0
10/9/2023 10:30:00 PM,0,49.48189,56.84425,0,7.294932,-9.599999,0,0,0
10/9/2023 10:45:00 PM,0,47.98048,55.55575,0,7.297995,-9.599999,0,0,0
10/9/2023 11:00:00 PM,0,49.56859,54.80901,0,7.303327,-9.599999,0,0,0
10/9/2023 11:15:00 PM,0,50.5816,54.91206,0,7.306198,-9.599999,0,0,0
10/9/2023 11:30:00 PM,0,48.34311,54.43534,0,7.291069,-9.599999,0,0,0
10/9/2023 11:45:00 PM,0,47.91883,54.28526,0,7.290725,-9.599999,0,0,0
10/10/2023 12:00:00 AM,0,47.73461,54.05498,0,7.303928,-9.599999,0,0,0
10/10/2023 12:15:00 AM,0,49.23604,54.26557,0,7.29609,-9.599999,0,0,0
10/10/2023 12:30:00 AM,0,50.07153,54.79794,0,7.284747,-9.599999,0,0,0
10/10/2023 12:45:00 AM,0,51.04417,54.8938,0,7.288006,-9.599999,0,0,0
10/10/2023 1:00:00 AM,0,50.93994,55.02713,0,7.296604,-9.599999,0,0,0
10/10/2023 1:15:00 AM,0,49.29207,54.88599,0,7.297631,-9.599999,0,0,0
10/10/2023 1:30:00 AM,0,48.03647,54.34634,0,7.299879,-9.599999,0,0,0
10/10/2023 1:45:00 AM,0,46.03942,53.51491,0,7.283808,-9.599999,0,0,0
10/10/2023 2:00:00 AM,0,44.38517,52.27515,0,7.283811,-9.599999,0,0,0
10/10/2023 2:15:00 AM,0,43.54591,50.9916,0,7.284246,-9.599999,0,0,0
10/10/2023 2:30:00 AM,0,43.41419,50.07447,0,7.285737,-9.599999,0,0,0
10/10/2023 2:45:00 AM,0,42.58981,49.25937,0,7.289812,-9.599999,0,0,0
10/10/2023 3:00:00 AM,0,42.96619,48.72288,0,7.292255,-9.599999,0,0,0
10/10/2023 3:15:00 AM,0,42.76562,48.42534,0,7.293973,-9.599999,0,0,0
10/10/2023 3:30:00 AM,0,42.42929,48.05013,0,7.290741,-9.599999,0,0,0
10/10/2023 3:45:00 AM,0,42.22353,47.88168,0,7.289496,-9.599999,0,0,0
10/10/2023 4:00:00 AM,0,41.56852,47.54149,0,7.28781,-9.599999,0,0,0
10/10/2023 4:15:00 AM,0,41.05967,47.05817,0,7.285703,-9.599999,0,0,0
10/10/2023 4:30:00 AM,0,40.87185,46.66851,0,7.279624,-9.599999,0,0,0
10/10/2023 4:45:00 AM,0,40.68265,46.42042,0,7.2683,-9.599999,0,0,0
10/10/2023 5:00:00 AM,0,40.90039,46.24365,0,7.25547,-9.599999,0,0,0
10/10/2023 5:15:00 AM,0,40.16931,46.03355,0,7.243476,-9.599999,0,0,0
10/10/2023 5:30:00 AM,0,40.23213,45.87552,0,7.238384,-9.599999,0,0,0
10/10/2023 5:45:00 AM,0,40.10107,45.65385,0,7.23298,-9.599999,0,0,0
10/10/2023 6:00:00 AM,0,39.58614,45.4712,0,7.244825,-9.599999,0,0,0
10/10/2023 6:15:00 AM,0,39.24221,45.30393,0,7.234778,-9.599999,0,0,0
10/10/2023 6:30:00 AM,0,39.63797,45.12071,0,7.257998,-9.599999,0,0,0
10/10/2023 6:45:00 AM,0,40.00245,45.14696,0,7.294633,-9.599999,0,0,0
10/10/2023 7:00:00 AM,0,39.46076,45.14997,0,7.276749,-9.599999,0,0,0
10/10/2023 7:15:00 AM,1.108616,38.94488,44.76952,0,7.288647,-9.599999,0,0,0
10/10/2023 7:30:00 AM,15.83217,39.68106,44.65233,0,7.298041,60.84073,13.91615,15.86629,14.91693
10/10/2023 7:45:00 AM,64.87815,42.38531,45.5116,0,7.305344,283.2448,88.15983,101.7248,98.97601
10/10/2023 8:00:00 AM,129.5652,47.55564,47.35007,0,7.312133,638.3945,194.1164,220.8514,219.4811
10/10/2023 8:15:00 AM,154.5279,50.068,49.21527,0,7.303708,795.9881,224.9366,269.7506,275.101
10/10/2023 8:30:00 AM,215.9227,53.7239,50.89471,0,7.296008,1125.003,338.3318,380.1699,385.7751
10/10/2023 8:45:00 AM,321.1011,60.25876,53.70506,0,7.311284,1682.318,545.3668,570.4171,561.8121
10/10/2023 9:00:00 AM,325.8807,62.88134,55.69952,0,7.317865,1813.55,634.5291,629.6288,547.8251
10/10/2023 9:15:00 AM,471.4826,69.12197,58.71654,0,7.32644,2535.501,825.224,858.3287,845.479
10/10/2023 9:30:00 AM,439.2664,74.50465,62.16168,0,7.322661,2381.002,828.2756,808.491,792.5326
10/10/2023 9:45:00 AM,591.9616,83.46964,64.26088,0,7.346541,3089.356,974.694,1041.211,1040.727
10/10/2023 10:00:00 AM,635.6589,92.90509,67.66123,0,7.354118,3286.41,1075.266,1114.542,1100.654
10/10/2023 10:15:00 AM,623.041,98.21754,70.63865,1,7.354162,3126.527,1008.72,1057.466,1028.11
10/10/2023 10:30:00 AM,736.7078,102.887,72.89534,0,7.360247,3673.223,1195.27,1240.244,1215.308
10/10/2023 10:45:00 AM,778.6288,109.5593,75.45588,0,7.363393,3859.393,1226.136,1327.292,1378.745
10/10/2023 11:00:00 AM,696.1508,108.0195,75.89242,1,7.355704,3508.652,1086.144,1147.38,1041.851
10/10/2023 11:15:00 AM,732.2352,104.5957,76.36886,1,7.351263,3310.434,933.2687,1017.647,1075.192
10/10/2023 11:30:00 AM,677.1934,107.6463,77.60681,1,7.347358,2969.994,910.3744,1002.535,1092.066
10/10/2023 11:45:00 AM,730.1379,99.37168,77.24684,1,7.356702,3657.036,1156.729,1220.272,1094.291
10/10/2023 12:00:00 PM,420.1502,95.29063,76.99138,1,7.33384,2421.08,744.6692,819.1996,729.1071
10/10/2023 12:15:00 PM,567.6275,94.47173,76.1905,2,7.340298,2763.113,792.8879,933.1618,989.514
10/10/2023 12:30:00 PM,933.2507,104.4136,78.07047,2,7.369172,4221.582,1357.101,1433.507,1454.903
10/10/2023 12:45:00 PM,996.3539,113.222,80.58797,2,7.384276,4674.103,1544.778,1579.385,1535.211
10/10/2023 1:00:00 PM,588.5442,115.7153,82.80223,2,7.344113,3063.956,1033.307,1011.287,1024.153
10/10/2023 1:15:00 PM,707.0095,101.0793,80.84292,3,7.349498,3428.632,1098.402,1125.473,1141.87
10/10/2023 1:30:00 PM,908.6908,106.5761,81.65955,4,7.390123,4446.688,1462.421,1504.215,1391.775
10/10/2023 1:45:00 PM,933.9837,112.9185,83.17018,4,7.400269,4441.853,1460.024,1508.492,1501.577
10/10/2023 2:00:00 PM,915.4454,112.4312,84.00617,4,7.388827,4350.744,1433.297,1478.901,1470.425
10/10/2023 2:15:00 PM,899.6842,110.0161,83.81297,5,7.379321,4284.334,1411.635,1457.069,1448.48
10/10/2023 2:30:00 PM,878.9879,111.808,84.72078,3,7.377733,4156.504,1369.303,1414.994,1405.98
10/10/2023 2:45:00 PM,802.9032,111.3058,85.88718,3,7.369368,3647.687,1116.656,1230.76,1211.349
10/10/2023 3:00:00 PM,887.2691,107.7658,85.68218,4,7.377003,4162.277,1325.113,1393.857,1381.3
10/10/2023 3:15:00 PM,782.0602,106.6181,85.16609,5,7.364589,3674.724,1207.356,1252.349,1241.559
10/10/2023 3:30:00 PM,729.188,106.5308,85.1353,4,7.358429,3406.881,1117.944,1162.152,1154.375
10/10/2023 3:45:00 PM,702.2949,105.974,85.80403,4,7.35303,3270.742,1070.154,1116.169,1108.594
10/10/2023 4:00:00 PM,422.7993,101.9079,85.66058,2,7.31901,2089.109,698.6549,673.5405,732.6313
10/10/2023 4:15:00 PM,443.7296,93.25157,84.09322,4,7.308455,1792.464,553.0605,567.9102,585.495
10/10/2023 4:30:00 PM,193.0393,84.83244,81.98645,5,7.282968,874.7614,267.6362,295.8578,291.0074
10/10/2023 4:45:00 PM,343.4868,84.01874,81.08781,5,7.30126,1490.424,456.9506,520.4274,562.2573
10/10/2023 5:00:00 PM,427.3685,90.31345,82.07412,5,7.320804,1977.626,658.264,675.8979,660.3326
10/10/2023 5:15:00 PM,253.7907,87.6818,81.91437,4,7.290314,1102.746,359.8648,384.0812,374.8667
10/10/2023 5:30:00 PM,249.3296,80.82236,80.27727,3,7.283322,1013.982,324.3746,355.2016,327.7974
10/10/2023 5:45:00 PM,165.3752,79.11068,79.26553,3,7.273805,633.1536,201.5716,222.4728,217.5416
10/10/2023 6:00:00 PM,122.29,76.28783,78.42875,3,7.275765,436.8219,139.5804,153.9644,150.4413
10/10/2023 6:15:00 PM,91.89896,74.15816,77.29826,2,7.259757,256.4764,81.71626,91.40002,91.29503
10/10/2023 6:30:00 PM,29.74813,70.42256,75.8291,1,7.259841,86.9667,19.1909,28.53758,19.93104
10/10/2023 6:45:00 PM,3.839598,66.55365,73.96217,1,7.255706,9.46354,0,0,0
10/10/2023 7:00:00 PM,0,63.54734,71.81775,0,7.255204,-9.599999,0,0,0
10/10/2023 7:15:00 PM,0,61.83529,70.18346,0,7.251092,-9.599999,0,0,0
10/10/2023 7:30:00 PM,0,60.17616,68.36554,0,7.24129,-9.599999,0,0,0
10/10/2023 7:45:00 PM,0,58.37902,66.42001,0,7.247896,-9.599999,0,0,0
10/10/2023 8:00:00 PM,0,57.58297,65.11235,0,7.236874,-9.599999,0,0,0
10/10/2023 8:15:00 PM,0,57.38137,64.38021,0,7.233125,-9.599999,0,0,0
10/10/2023 8:30:00 PM,0,59.20322,65.42144,0,7.231882,-9.599999,0,0,0
10/10/2023 8:45:00 PM,0,59.72972,66.18066,1,7.245279,-9.599999,0,0,0
10/10/2023 9:00:00 PM,0,59.50055,65.87865,1,7.253821,-9.599999,0,0,0
10/10/2023 9:15:00 PM,0,58.95875,65.43146,2,7.26492,-9.599999,0,0,0
10/10/2023 9:30:00 PM,0,58.40215,65.23605,1,7.26953,-9.599999,0,0,0
10/10/2023 9:45:00 PM,0,56.55198,63.97873,0,7.272222,-9.599999,0,0,0
10/10/2023 10:00:00 PM,0,55.0989,62.5031,0,7.288859,-9.599999,0,0,0
10/10/2023 10:15:00 PM,0,53.98246,61.03579,0,7.294367,-9.599999,0,0,0
