Soluga IV Monthly
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard w/o POA),Production meter L-N voltage,Production meter active power,"Schneider XC 680kW Inverter - 1, Active Power","Schneider XC 680kW Inverter - 2, Active Power","Schneider XC 680kW Inverter - 3, Active Power","Schneider XC 680kW Inverter - 4, Active Power","Schneider XC 680kW Inverter - 5, Active Power"
10/9/2023 7:45:00 AM,95.60822,39.21715,43.12834,0,0.01372633,206.7737,41.20333,50.13334,54.55,36.47,32.32667
10/9/2023 8:00:00 AM,154.8866,45.88941,46.90652,0,0.01375367,443.939,86.3,99.35667,103.97,81.84666,79.62334
10/9/2023 8:15:00 AM,211.9545,52.22398,52.13482,0,0.01378356,725.991,139.3767,154.1567,160.08,139.48,139.1
10/9/2023 8:30:00 AM,271.266,57.44371,55.50457,0,0.01379856,1013.789,192.6167,210.7067,214.6967,200.81,200.6467
10/9/2023 8:45:00 AM,333.8597,64.05888,59.53408,0,0.01380478,1295.869,247.5267,265.1133,264.5167,259.67,264.4633
10/9/2023 9:00:00 AM,397.3944,70.50037,63.43666,0,0.01381256,1574.425,304.94,319.5667,315.6867,317.34,322.1733
10/9/2023 9:15:00 AM,464.4642,77.02941,66.33558,0,0.013813,1832.233,356.9767,370.34,366.5267,370.85,373.22
10/9/2023 9:30:00 AM,533.3882,82.43815,67.95574,2,0.01381189,2077.004,404.6767,419.1,415.5133,421.0533,423.0333
10/9/2023 9:45:00 AM,593.2129,87.53604,69.29343,3,0.013812,2269.841,442.5933,457.47,454.14,460.5,462.3867
10/9/2023 10:00:00 AM,648.8926,92.19973,71.31892,4,0.01380533,2443.135,480.48,492.0133,488.0133,493.81,497.0867
10/9/2023 10:15:00 AM,701.5037,95.82984,73.42554,5,0.013796,2614.994,515.2767,526.5967,522.4567,527.9033,532.49
10/9/2023 10:30:00 AM,749.3475,98.79138,73.8845,4,0.01377922,2769.264,546.0867,557.7267,553.8267,559.17,564.04
10/9/2023 10:45:00 AM,794.266,102.8295,78.36155,4,0.01379322,2905.602,572.98,585.1767,581.82,587.5133,591.8134
10/9/2023 11:00:00 AM,834.2941,105.7934,83.61995,5,0.01375933,3028.663,598.6433,610.3734,606.5433,612.0833,617.1133
10/9/2023 11:15:00 AM,869.6187,107.9847,77.82021,6,0.01371967,3130.575,618.6833,631.3233,627.7067,632.78,638.5167
10/9/2023 11:30:00 AM,898.339,109.4692,76.68043,5,0.01372278,3209.531,633.8134,647.5067,644.2667,650.1866,654.0133
10/9/2023 11:45:00 AM,928.1854,109.1944,78.51512,7,0.01372411,3304.671,652.38,667.0067,664.0634,670.4966,673.7267
10/9/2023 12:00:00 PM,946.9999,112.1189,77.90689,6,0.01372822,3348.411,662.3066,676.4567,673.2067,678.32,682.5367
10/9/2023 12:15:00 PM,963.2389,112.7259,80.93247,5,0.01371922,3374.655,669.8066,683.3433,681.7833,682.5433,682.6166
10/9/2023 12:30:00 PM,973.7093,114.5167,79.33956,5,0.01371956,3378.857,672.6,683.55,683.15,682.5067,682.61
10/9/2023 12:45:00 PM,978.4723,117.2913,82.86842,5,0.01370556,3378.37,672.16,683.5566,683.18,682.5133,682.5967
10/9/2023 1:00:00 PM,978.7608,117.1713,82.0659,4,0.013707,3378.319,672.0933,683.52,683.2,682.5,682.5967
10/9/2023 1:15:00 PM,972.6854,115.8779,82.71928,6,0.01369967,3374.654,669.11,683.2967,682.3734,682.4933,682.6067
10/9/2023 1:30:00 PM,964.7422,116.2966,81.56002,7,0.01371433,3365.398,665.41,681.67,678.6733,682.1934,682.64
10/9/2023 1:45:00 PM,950.9243,115.6008,80.88641,5,0.01371367,3327.811,654.1067,671.7167,668.7933,676.56,680.43
10/9/2023 2:00:00 PM,931.4851,115.0183,79.68373,5,0.01370534,3255.549,639.3633,656.68,653.35,661.57,666.3467
10/9/2023 2:15:00 PM,908.3697,114.8306,79.93932,5,0.01370089,3186.556,624.5933,643.31,639.6767,647.5067,651.4867
10/9/2023 2:30:00 PM,880.5881,113.813,79.98866,6,0.013707,3099.865,608.8734,625.2967,622.02,627.5433,634.1033
10/9/2023 2:45:00 PM,844.4371,112.6265,79.80161,6,0.01370178,2985.608,586.1067,601.88,599.3233,604.1133,609.9966
10/9/2023 3:00:00 PM,803.9246,109.8178,80.11494,6,0.01370145,2853.067,559.1367,575.0667,572.25,578.12,581.8533
10/9/2023 3:15:00 PM,760.6163,108.5535,79.90284,6,0.01372111,2710.778,531.49,546.4267,543.25,548.8967,552.0267
10/9/2023 3:30:00 PM,714.5309,105.4355,79.30744,7,0.013739,2561.797,501.7167,516.4933,513.2567,518.5233,521.4
10/9/2023 3:45:00 PM,665.2383,102.8721,78.99228,6,0.013751,2387.724,467.0433,481.5933,477.3633,483.42,486.37
10/9/2023 4:00:00 PM,610.3028,101.6449,78.88159,6,0.01375178,2181.578,424.8867,442.4867,430.2667,443.8633,446.9467
10/9/2023 4:15:00 PM,553.1356,97.86555,78.60307,6,0.01375245,1956.833,373.1033,401.79,379.3233,403.4633,405.0133
10/9/2023 4:30:00 PM,492.8179,94.09717,78.17065,8,0.01375011,1727.356,323.5133,357.9333,331.5533,359.4367,360.0567
10/9/2023 4:45:00 PM,429.2124,91.39443,77.51057,7,0.01376,1479.516,270.9333,309.4433,282.29,310.6033,311.0233
10/9/2023 5:00:00 PM,365.3287,88.48617,77.65347,7,0.01375334,1221.5,215.7567,259.9467,233.6367,261.19,255.7533
10/9/2023 5:15:00 PM,298.6881,84.9593,77.38262,7,0.01373956,949.3693,158.96,206.9133,182.0833,208.9567,197.68
10/9/2023 5:30:00 PM,226.0778,81.41677,75.37842,6,0.01370111,667.2026,106.9367,150.4533,129.75,153.0367,132.96
10/9/2023 5:45:00 PM,175.2259,77.69327,73.36633,5,0.01367078,446.773,66.35333,106.6267,87.95333,109.6167,82.93
10/9/2023 6:00:00 PM,110.4378,73.78175,71.9001,4,0.01366078,225.841,30.89333,57.7,46.61666,62.21333,36.02333
10/9/2023 6:15:00 PM,48.69744,67.70645,70.09734,3,0.01363656,80.64533,13.06333,20.64,17.88667,24.11333,13.07333
10/9/2023 6:30:00 PM,12.94753,61.79057,68.03863,3,0.01363056,16.38933,4.453333,5.133333,4.9,5.546667,4.696667
10/9/2023 6:45:00 PM,3.372823,57.76124,65.7827,1,0.013602,-12.91833,-0.92,-0.9566666,-0.9266667,-0.8733333,-0.7933334
10/9/2023 7:00:00 PM,0.4711853,54.6679,62.946,0,0.01358156,-21.77333,-2.633333,-2.756667,-2.683333,-2.676667,-2.513333
10/9/2023 7:15:00 PM,-0.2136574,51.77418,60.83595,0,0.01365811,-20.61267,-2.163333,-2.83,-2.333333,-2.153333,-2.443333
10/9/2023 7:30:00 PM,-0.3164852,50.44537,59.44825,1,0.01373333,-9.4,0,-0.01333333,0,0,0
10/9/2023 7:45:00 PM,-0.3976107,49.70108,58.26138,0,0.01374533,-9.409667,0,0,0,0,0
10/9/2023 8:00:00 PM,-0.2944402,48.42818,57.19277,1,0.01376156,-9.451333,0,0,0,0,0
10/9/2023 8:15:00 PM,-0.3647993,47.49729,56.39071,0,0.01377222,-9.469334,0,0,0,0,0
10/9/2023 8:30:00 PM,-0.3049421,46.95848,55.82502,0,0.01373,-9.384,0,0,0,0,0
10/9/2023 8:45:00 PM,-0.357281,46.79191,55.40316,2,0.01369555,-9.312667,0,0,0,0,0
10/9/2023 9:00:00 PM,-0.3323787,48.54088,56.57954,3,0.01371033,-9.353,0,0,0,0,0
10/9/2023 9:15:00 PM,-0.367764,50.55087,57.47905,4,0.01372711,-9.383333,0,0,0,0,0
10/9/2023 9:30:00 PM,-0.4236897,51.24081,57.87238,3,0.013727,-9.381,0,0,0,0,0
10/9/2023 9:45:00 PM,-0.4064663,50.76383,57.80832,2,0.01374156,-9.42,0,0,0,0,0
10/9/2023 10:00:00 PM,-0.35499,50.34483,57.68149,3,0.01371911,-9.384666,0,0,0,0,0
10/9/2023 10:15:00 PM,-0.3602693,50.59421,57.7968,3,0.01366689,-9.278,0,0,0,0,0
10/9/2023 10:30:00 PM,-0.382326,50.95331,57.80617,3,0.01367889,-9.3,0,0,0,0,0
10/9/2023 10:45:00 PM,-0.4460957,50.81583,57.73643,2,0.01368655,-9.313666,0,0,0,0,0
10/9/2023 11:00:00 PM,-0.3730543,50.21563,57.45308,3,0.01369356,-9.326667,0,0,0,0,0
10/9/2023 11:15:00 PM,-0.3816,49.96994,57.24176,2,0.01369811,-9.343333,0,0,0,0,0
10/9/2023 11:30:00 PM,-0.4243537,49.67404,56.80773,2,0.01369545,-9.338667,0,0,0,0,0
10/9/2023 11:45:00 PM,-0.3785203,48.88683,56.22709,2,0.01370767,-9.358666,0,0,0,0,0
10/10/2023 12:00:00 AM,-0.3893293,48.38337,55.96336,2,0.01371789,-9.378333,0,0,0,0,0
10/10/2023 12:15:00 AM,-0.3891553,47.55233,55.27555,2,0.013724,-9.394333,0,0,0,0,0
10/10/2023 12:30:00 AM,-0.397463,46.91116,54.61733,1,0.01372833,-9.401334,0,0,0,0,0
10/10/2023 12:45:00 AM,-0.3859293,46.43039,54.15799,2,0.01372834,-9.396667,0,0,0,0,0
10/10/2023 1:00:00 AM,-0.3996447,45.96253,53.64384,0,0.01374189,-9.427667,0,0,0,0,0
10/10/2023 1:15:00 AM,-0.2975316,45.35612,53.11377,1,0.01375778,-9.445,0,0,0,0,0
10/10/2023 1:30:00 AM,-0.3454617,45.19447,52.83245,2,0.01375745,-9.451,0,0,0,0,0
10/10/2023 1:45:00 AM,-0.3558517,45.37379,52.76744,2,0.01375378,-9.447667,0,0,0,0,0
10/10/2023 2:00:00 AM,-0.4487423,45.42638,52.86006,2,0.01375333,-9.445,0,0,0,0,0
10/10/2023 2:15:00 AM,-0.4359447,44.68742,52.43385,0,0.01376033,-9.459,0,0,0,0,0
10/10/2023 2:30:00 AM,-0.4033353,43.79028,51.86261,0,0.01376522,-9.469666,0,0,0,0,0
10/10/2023 2:45:00 AM,-0.393923,43.31905,51.5839,0,0.01376667,-9.472333,0,0,0,0,0
10/10/2023 3:00:00 AM,-0.3421437,43.25095,51.32994,0,0.01377233,-9.480333,0,0,0,0,0
10/10/2023 3:15:00 AM,-0.3543223,44.08023,51.48862,2,0.01377067,-9.476,0,0,0,0,0
10/10/2023 3:30:00 AM,-0.3366037,45.5676,52.06999,2,0.01376033,-9.462,0,0,0,0,0
10/10/2023 3:45:00 AM,-0.4192567,47.0522,52.79808,2,0.01377133,-9.477667,0,0,0,0,0
10/10/2023 4:00:00 AM,-0.344909,47.94786,53.42177,2,0.01376922,-9.472667,0,0,0,0,0
10/10/2023 4:15:00 AM,-0.3528157,48.58063,54.03309,3,0.01376289,-9.458,0,0,0,0,0
10/10/2023 4:30:00 AM,-0.344381,48.92242,54.43768,2,0.01374422,-9.426666,0,0,0,0,0
10/10/2023 4:45:00 AM,-0.401043,49.04865,54.66975,2,0.01373111,-9.401334,0,0,0,0,0
10/10/2023 5:00:00 AM,-0.4448527,48.93436,54.77756,1,0.01368633,-9.32,0,0,0,0,0
10/10/2023 5:15:00 AM,-0.3478227,48.308,54.58631,2,0.01367755,-9.304,0,0,0,0,0
10/10/2023 5:30:00 AM,-0.335499,48.08502,54.40005,2,0.01367078,-9.289667,0,0,0,0,0
10/10/2023 5:45:00 AM,-0.3315458,48.76226,54.54401,2,0.01368067,-9.302667,0,0,0,0,0
10/10/2023 6:00:00 AM,-0.40547,49.19259,54.73816,2,0.01363878,-9.238667,0,0,0,0,0
10/10/2023 6:15:00 AM,-0.4980703,49.31516,54.87879,0,0.01362378,-9.208333,0,0,0,0,0
10/10/2023 6:30:00 AM,-0.5160993,48.98686,54.80552,0,0.01362589,-9.213333,0,0,0,0,0
10/10/2023 6:45:00 AM,-0.346113,48.61996,54.61196,0,0.013621,-9.204333,0,0,0,0,0
10/10/2023 7:00:00 AM,0.106653,48.06873,54.23312,0,0.013707,-11.52933,-0.5333334,-0.5533333,-0.4666667,-0.4366667,-0.5533333
10/10/2023 7:15:00 AM,2.933321,47.47997,53.87484,0,0.013722,2.944667,2.18,2.246667,2.243333,2.336667,2.373333
10/10/2023 7:30:00 AM,17.43592,47.65004,53.72567,0,0.01373389,63.32533,13.9,14.58333,14.27333,14.31333,14.42
10/10/2023 7:45:00 AM,65.08472,49.65776,54.34396,0,0.01367378,189.0187,38.33,42.07,43.14333,37.22333,35.98
10/10/2023 8:00:00 AM,76.75935,52.95865,56.39324,0,0.01368556,246.8713,49.07,51.95,51.87667,50.52333,50.99333
10/10/2023 8:15:00 AM,111.7026,55.79424,58.43266,1,0.01370511,428.9963,83.70333,88.96667,89.22667,86.13,87.93667
10/10/2023 8:30:00 AM,190.8994,62.3722,61.42149,1,0.01380067,649.834,130.37,134.8967,132.98,129.25,128.3667
10/10/2023 8:45:00 AM,223.7619,67.80074,64.83088,3,0.01378989,855.935,167.65,175.09,173.1733,173.0333,172.6033
10/10/2023 9:00:00 AM,256.0714,69.60579,66.88845,4,0.01378422,910.34,181.9467,186.9233,182.61,182.3867,182.4167
10/10/2023 9:15:00 AM,430.7589,77.89007,70.5676,4,0.01380433,1586.949,314.8633,323.3733,318.13,318.1767,317.1633
10/10/2023 9:30:00 AM,515.0599,85.27181,75.01689,4,0.01381845,1939.979,378.1367,391.89,387.9167,392.04,395.5167
10/10/2023 9:45:00 AM,563.9195,90.12296,76.30664,4,0.01383522,2111.555,412.55,426.38,421.7667,427.0033,430.1167
10/10/2023 10:00:00 AM,615.8697,94.0691,76.51229,4,0.01384211,2293.981,450.31,462.14,457.9767,463.89,466.9633
10/10/2023 10:15:00 AM,661.9817,97.75646,76.26488,3,0.01382689,2449.266,480.89,493.4733,489.03,495.3533,498.8067
10/10/2023 10:30:00 AM,682.7133,103.0497,75.34975,1,0.01381467,2456.25,484.8467,496.77,492.1067,497.17,494.0167
10/10/2023 10:45:00 AM,516.9257,98.38086,74.61475,2,0.01379345,1929.253,388.5633,394.5467,388.36,388.01,377.72
10/10/2023 11:00:00 AM,799.7207,105.658,75.64846,3,0.01378089,2890.646,567.9933,582.9133,579.1733,586.36,587.6467
10/10/2023 11:15:00 AM,833.0768,112.9804,77.2951,1,0.01383422,2963.09,583.0867,597.3633,593.5967,601.5533,602.0233
10/10/2023 11:30:00 AM,858.3864,116.7178,80.8303,1,0.01383211,3038.377,595.6033,612.31,609.6033,618.3633,618.45
10/10/2023 11:45:00 AM,885.2455,120.2617,81.53016,2,0.01382289,3099.476,607.9233,624.12,621.37,630.6733,632.5233
10/10/2023 12:00:00 PM,925.4165,122.1259,80.49417,2,0.01382778,3198.68,629.8567,645.61,641.7833,649.4033,651.2333
10/10/2023 12:15:00 PM,918.5619,122.1677,80.87162,3,0.01382178,3170.253,622.4067,639.7433,635.1367,643.1166,647.0267
10/10/2023 12:30:00 PM,930.7376,121.2382,82.83005,5,0.01381555,3207.731,629.62,648.6367,644.6467,648.19,654.1934
10/10/2023 12:45:00 PM,852.5627,120.3231,85.28013,4,0.01380111,2842.427,558.7433,566.15,567.5533,573.9267,591.9333
10/10/2023 1:00:00 PM,885.8455,118.3586,85.43715,5,0.01373811,3067.459,608.0667,617.4533,617.8633,618.87,623.4267
10/10/2023 1:15:00 PM,932.7852,120.5206,85.85405,5,0.01375945,3193.574,629.83,644.34,640.7633,644.6833,652.1234
10/10/2023 1:30:00 PM,925.1836,122.9086,86.25331,3,0.01381456,3167.451,620.31,638.9966,636.5233,642.8066,645.38
10/10/2023 1:45:00 PM,910.1576,123.0918,86.3717,3,0.01381711,3118.584,610.0667,628.81,625.92,632.0767,637.1934
10/10/2023 2:00:00 PM,851.4418,122.1307,87.00333,4,0.01385789,2887.536,566.3,585.81,582.55,581.86,584.5433
10/10/2023 2:15:00 PM,766.2697,115.649,86.91762,3,0.01378378,2661.29,523.1334,537.6367,532.6266,538.9733,541.7767
10/10/2023 2:30:00 PM,849.0932,120.8175,88.81644,5,0.01378433,2763.978,531.4167,553.4733,551.28,557.25,565.15
10/10/2023 2:45:00 PM,403.3647,104.6462,87.69167,3,0.01371422,1456.433,283.7,295.9233,297.05,298.1233,286.59
10/10/2023 3:00:00 PM,784.6735,111.5041,86.65369,3,0.01378044,2729.13,528.5733,549.5167,547.8134,554.5167,558.8633
10/10/2023 3:15:00 PM,655.6652,114.7346,88.18777,5,0.01378655,2176.509,426.8267,438.9033,436.96,444.7567,435.4933
10/10/2023 3:30:00 PM,676.5035,108.5968,87.81375,5,0.01379367,2439.255,475.7967,492.5467,488.8,495.0333,493.6733
10/10/2023 3:45:00 PM,641.8386,110.0285,87.90664,4,0.01380122,2247.938,439.7367,454.0467,447.89,454.83,457.3267
10/10/2023 4:00:00 PM,536.9438,106.0391,87.85314,6,0.01380211,1852.965,360.9267,380.6133,369.4367,380.4633,366.3767
10/10/2023 4:15:00 PM,522.385,103.4142,87.12957,5,0.01380155,1801.88,342.7033,370.1233,349.78,371.79,372.1067
10/10/2023 4:30:00 PM,468.458,100.2593,86.3812,7,0.01380889,1608.214,300.5633,332.82,309.6467,334.2633,334.5933
10/10/2023 4:45:00 PM,403.1021,97.79733,85.78622,5,0.01371967,1357.044,247.81,283.48,260.07,284.71,285.11
10/10/2023 5:00:00 PM,338.4492,94.80119,84.68923,5,0.01370033,1102.536,195.12,234.11,211.6633,235.3467,230.64
10/10/2023 5:15:00 PM,276.7234,92.16726,83.26017,5,0.013693,857.0627,144.0433,186.3033,165.1,188.4767,177.9933
10/10/2023 5:30:00 PM,215.1493,88.55511,82.38535,4,0.01367567,610.179,97.55334,137.9333,119.0667,140.1433,121.08
10/10/2023 5:45:00 PM,156.1424,84.28065,81.1168,4,0.01367411,385.317,57.48667,92.25,76.14,94.89667,71.24
10/10/2023 6:00:00 PM,94.23351,80.07251,79.11352,4,0.01365011,188.6763,27.43667,47.57,39.26333,51.05333,30.87333
10/10/2023 6:15:00 PM,40.76212,74.09171,77.20214,3,0.01364455,66.65067,11.79,16.85,14.89667,19.19333,12.01667
10/10/2023 6:30:00 PM,12.41357,68.87046,74.91434,2,0.013644,11.435,3.673333,4.093333,3.906667,4.256667,3.94
10/10/2023 6:45:00 PM,2.444386,64.97723,72.85215,2,0.01363734,-17.006,-1.723333,-1.76,-1.74,-1.693333,-1.556667
10/10/2023 7:00:00 PM,0.1386945,63.14728,71.20737,2,0.01362489,-23.24533,-2.913333,-3.046667,-2.96,-2.956667,-2.776667
10/10/2023 7:15:00 PM,-0.3845939,61.75983,69.89787,2,0.01362322,-19.51267,-2.01,-2.536667,-2.08,-1.88,-2.2
10/10/2023 7:30:00 PM,-0.376688,60.60151,68.50793,2,0.013629,-9.174666,0,0,0,0,0
10/10/2023 7:45:00 PM,-0.372938,60.24679,67.89782,3,0.01363822,-9.190666,0,0,0,0,0
10/10/2023 8:00:00 PM,-0.4025993,60.19407,67.52135,3,0.01365111,-9.204333,0,0,0,0,0
10/10/2023 8:15:00 PM,-0.2697212,60.67645,67.73178,4,0.013664,-9.222667,0,0,0,0,0
10/10/2023 8:30:00 PM,-0.2733622,62.08322,68.49917,6,0.01369389,-9.275,0,0,0,0,0
10/10/2023 8:45:00 PM,-0.3264091,63.08587,68.87184,6,0.01372533,-9.334666,0,0,0,0,0
10/10/2023 9:00:00 PM,-0.3204934,63.31837,68.88935,5,0.01375689,-9.388667,0,0,0,0,0
10/10/2023 9:15:00 PM,-0.3216397,62.4726,68.37866,4,0.01376367,-9.397667,0,0,0,0,0
10/10/2023 9:30:00 PM,-0.3591037,61.49473,67.71103,4,0.01375,-9.378667,0,0,0,0,0
10/10/2023 9:45:00 PM,-0.408968,60.3223,66.89081,3,0.013699,-9.286667,0,0,0,0,0
10/10/2023 10:00:00 PM,-0.3897627,59.03785,66.00156,3,0.01372689,-9.340333,0,0,0,0,0
10/10/2023 10:15:00 PM,-0.3469367,58.11367,65.25613,3,0.01373678,-9.355667,0,0,0,0,0
10/10/2023 10:30:00 PM,-0.312548,57.77122,64.73221,4,0.013721,-9.326333,0,0,0,0,0
10/10/2023 10:45:00 PM,-0.378154,57.65327,64.40118,4,0.01373711,-9.360333,0,0,0,0,0
10/10/2023 11:00:00 PM,-0.3159586,57.35201,64.09814,4,0.01374367,-9.375,0,0,0,0,0
10/10/2023 11:15:00 PM,-0.2872386,57.18317,63.82539,5,0.01364455,-9.186,0,0,0,0,0
10/10/2023 11:30:00 PM,-0.361912,57.28667,63.77876,4,0.01364389,-9.186334,0,0,0,0,0
10/10/2023 11:45:00 PM,-0.3595307,57.07544,63.60173,3,0.01366578,-9.229333,0,0,0,0,0
10/11/2023 12:00:00 AM,-0.4150343,57.07671,63.44738,3,0.01368033,-9.255667,0,0,0,0,0
10/11/2023 12:15:00 AM,-0.470296,57.94464,63.59057,3,0.01368744,-9.269,0,0,0,0,0
10/11/2023 12:30:00 AM,-0.3549567,58.40964,63.7688,3,0.01370344,-9.3,0,0,0,0,0
10/11/2023 12:45:00 AM,-0.3309582,57.88665,63.6232,3,0.01370522,-9.301,0,0,0,0,0
10/11/2023 1:00:00 AM,-0.3229177,57.33342,63.41414,3,0.013707,-9.308666,0,0,0,0,0
10/11/2023 1:15:00 AM,-0.3112916,57.34261,63.30129,4,0.01371411,-9.324667,0,0,0,0,0
10/11/2023 1:30:00 AM,-0.4342607,57.39581,63.17158,2,0.01371889,-9.326667,0,0,0,0,0
10/11/2023 1:45:00 AM,-0.47934,56.58782,62.75792,2,0.01372189,-9.335333,0,0,0,0,0
10/11/2023 2:00:00 AM,-0.3226324,55.6312,62.00486,1,0.01373244,-9.359667,0,0,0,0,0
10/11/2023 2:15:00 AM,-0.4058553,54.63527,61.4658,0,0.01376078,-9.408667,0,0,0,0,0
10/11/2023 2:30:00 AM,-0.410206,53.7981,60.88005,0,0.01375,-9.385667,0,0,0,0,0
10/11/2023 2:45:00 AM,-0.445607,52.93584,60.25923,0,0.01374656,-9.379333,0,0,0,0,0
10/11/2023 3:00:00 AM,-0.429135,52.02859,59.5482,0,0.01375178,-9.391334,0,0,0,0,0
10/11/2023 3:15:00 AM,-0.4436657,51.66166,59.10929,0,0.01375245,-9.392,0,0,0,0,0
10/11/2023 3:30:00 AM,-0.386997,51.46394,58.63294,0,0.01375167,-9.389334,0,0,0,0,0
10/11/2023 3:45:00 AM,-0.3450753,51.25623,58.26849,0,0.01375422,-9.392,0,0,0,0,0
10/11/2023 4:00:00 AM,-0.375133,51.26715,57.89783,0,0.01372678,-9.341333,0,0,0,0,0
10/11/2023 4:15:00 AM,-0.3969943,50.85509,57.72119,0,0.01372311,-9.337,0,0,0,0,0
10/11/2023 4:30:00 AM,-0.3766863,50.05013,57.44211,0,0.01371989,-9.328667,0,0,0,0,0
10/11/2023 4:45:00 AM,-0.4211557,49.49885,57.15077,0,0.01371111,-9.310667,0,0,0,0,0
10/11/2023 5:00:00 AM,-0.3588043,48.91169,56.82081,0,0.01367933,-9.256333,0,0,0,0,0
10/11/2023 5:15:00 AM,-0.2653967,48.4365,56.42656,0,0.01365689,-9.214334,0,0,0,0,0
10/11/2023 5:30:00 AM,-0.3127802,48.16327,56.02035,0,0.01364533,-9.193334,0,0,0,0,0
10/11/2023 5:45:00 AM,-0.428622,48.12049,55.68739,0,0.01365111,-9.204667,0,0,0,0,0
10/11/2023 6:00:00 AM,-0.3874253,47.84273,55.25143,0,0.01362267,-9.162666,0,0,0,0,0
10/11/2023 6:15:00 AM,-0.358435,47.38908,55.01604,0,0.01365956,-9.226666,0,0,0,0,0
10/11/2023 6:30:00 AM,-0.3601227,47.30854,54.7897,0,0.01367433,-9.252334,0,0,0,0,0
10/11/2023 6:45:00 AM,-0.2541009,47.69927,54.71376,0,0.01366178,-9.227333,0,0,0,0,0
10/11/2023 7:00:00 AM,0.1196709,47.88424,54.72486,0,0.013617,-10.226,-0.2533333,-0.2533333,-0.21,-0.1933333,-0.2933333
10/11/2023 7:15:00 AM,3.398119,47.65319,54.58835,0,0.01361922,4.09,2.403333,2.52,2.473333,2.456667,2.52
10/11/2023 7:30:00 AM,25.90865,47.61029,54.46781,0,0.01363711,79.20167,16.63,18.06333,18.47,17.32333,16.56333
10/11/2023 7:45:00 AM,60.76001,50.44119,55.35669,0,0.01369178,179.734,36.52333,39.69333,40.43333,35.84667,34.87
10/11/2023 8:00:00 AM,100.8277,53.86636,57.41992,0,0.01374322,315.4857,62.45667,69.11333,71.03667,60.52333,59.62667
10/11/2023 8:15:00 AM,202.0433,60.88347,61.26119,0,0.01376778,640.2563,124.15,136.4067,141.2567,123.08,121.5
10/11/2023 8:30:00 AM,279.1954,67.91986,66.87316,0,0.01378422,964.158,184.4233,199.8167,203.34,190.3767,191.6067
10/11/2023 8:45:00 AM,243.7505,71.2754,73.86681,0,0.01379144,868.9947,169.1867,178.8333,177.28,173.85,175.57
10/11/2023 9:00:00 AM,352.3987,76.86131,74.20748,0,0.01380155,1314.701,253.6333,266.3233,263.7367,264.5033,271.73
10/11/2023 9:15:00 AM,386.7752,84.37334,75.30845,0,0.01379433,1454.88,289.29,296.3033,291.0767,292.36,289.91
10/11/2023 9:30:00 AM,443.8252,88.34339,77.14031,0,0.01379544,1597.264,317.4167,326.2033,320.6533,320.8167,317.73
10/11/2023 9:45:00 AM,474.0478,93.83463,77.71547,2,0.01378389,1688.456,330.7233,341.98,337.6667,340.75,342.9967
10/11/2023 10:00:00 AM,445.959,89.24407,75.51404,2,0.01378411,1714.575,338.4833,347.1933,342.7767,346.3267,346.54
10/11/2023 10:15:00 AM,517.1235,91.51929,74.61034,3,0.01377155,1930.487,379.87,389.7967,385.31,390.7467,391.4767
10/11/2023 10:30:00 AM,635.4415,98.41683,75.35147,4,0.01376589,2248.004,444.67,455.26,449.0767,453.5967,453.5167
10/11/2023 10:45:00 AM,521.3723,94.363,75.11044,3,0.01376744,1966.197,385.57,396.85,393.5733,398.3567,398.72
10/11/2023 11:00:00 AM,568.8834,98.14836,76.15793,3,0.01376878,2015.967,396.19,407.3133,405.13,411.2533,404.42
10/11/2023 11:15:00 AM,657.8344,101.497,78.25449,3,0.01374189,2339.312,458.9967,472.3767,469.9567,475.2267,473.6067
10/11/2023 11:30:00 AM,458.0734,99.12914,79.29963,2,0.013735,1670.709,327.9467,337.6133,333.1733,336.5533,340.8467
10/11/2023 11:45:00 AM,819.4653,106.7195,79.84605,2,0.01370867,2757.343,540.8734,554.3734,555.2067,558.64,564.5733
10/11/2023 12:00:00 PM,807.861,115.3355,81.18062,3,0.01371733,2644.41,521.3633,537.4333,533.1833,532.3633,533.61
10/11/2023 12:15:00 PM,496.0636,106.936,80.93886,2,0.01373378,1733.387,334.9967,349.2267,347.0133,350.85,356.87
10/11/2023 12:30:00 PM,513.8755,100.178,80.07374,2,0.013724,1846.201,362.6,373.9333,369.25,372.7867,373.3967
10/11/2023 12:45:00 PM,418.7154,96.5292,79.64294,2,0.01370144,1518.59,295.91,306.3933,303.03,307.04,310.1
10/11/2023 1:00:00 PM,360.8402,93.79192,79.43448,2,0.01369389,1278.226,249.67,258.26,255.57,258.8467,259.7867
10/11/2023 1:15:00 PM,456.8115,93.96634,79.43592,1,0.01370922,1709.516,334.51,345.1,341.88,345.8733,346.94
10/11/2023 1:30:00 PM,354.923,96.48921,80.01747,1,0.0137,1259.655,246.5833,254.34,251.6967,254.87,256.8233
10/11/2023 1:45:00 PM,286.9767,92.62403,79.84294,0,0.01369211,1011.971,198.93,204.7833,202.4267,204.9867,205.8567
10/11/2023 2:00:00 PM,264.428,89.65749,79.74977,1,0.01369044,953.019,187.06,192.6967,190.5967,193.2367,194.6767
