Siler 421 Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
,,,,,,,,
Timestamp,POA*,"SMA SC-800CP-US - A1, Pac","SMA SC-800CP-US - A2, Pac","SMA SC-800CP-US - B1, Pac","SMA SC-800CP-US - B2, Pac","SMA SC-800CP-US - C1, Pac","SMA SC-800CP-US - C2, Pac",Production meter active power
,W/m²,kW,kW,kW,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,0,0,0,-8.485515
2023-03-01 01:00:00,0,0,0,0,0,0,0,-8.470807
2023-03-01 02:00:00,0.01268573,0,0,0,0,0,0,-8.466084
2023-03-01 03:00:00,2.704065,0,0,0.0632115,0,0,0,-4.675114
2023-03-01 04:00:00,,,,,,,,
2023-03-01 05:00:00,,,,,,,,
2023-03-01 06:00:00,,,,,,,,
2023-03-01 07:00:00,,,,,,,,
2023-03-01 08:00:00,,,,,,,,
2023-03-01 09:00:00,,,,,,,,
2023-03-01 10:00:00,,,,,,,,
2023-03-01 11:00:00,,,,,,,,
2023-03-01 12:00:00,862.621,298.0776,295.7354,781.9059,631.9352,618.3144,,1954.832
2023-03-01 13:00:00,720.5239,651.1558,653.1066,689.1727,686.4134,701.7985,,3968.733
2023-03-01 14:00:00,377.4283,350.0557,348.9575,359.4033,358.8566,370.3971,,2136.49
2023-03-01 15:00:00,219.9624,209.4422,208.6548,212.107,211.8663,221.3797,,1283.651
2023-03-01 16:00:00,120.2831,116.6107,116.8035,109.6453,110.9534,113.8791,,704.7254
2023-03-01 17:00:00,33.58641,30.77203,30.87794,31.96576,31.81408,33.12756,,184.4176
2023-03-01 18:00:00,0.2870519,0,0.08512092,0.3007928,0.0915238,0.310367,,-7.282012
2023-03-01 19:00:00,0,0,0,0,0,0,,-8.430783
2023-03-01 20:00:00,0,0,0,0,0,0,,-8.463734
2023-03-01 21:00:00,0,0,0,0,0,0,,-8.453768
2023-03-01 22:00:00,0,0,0,0,0,0,,-8.378943
2023-03-01 23:00:00,0.01178582,0,0,0,0,0,,-8.410946
2023-03-02 00:00:00,0,0,0,0,0,0,,-8.408573
2023-03-02 01:00:00,0,0,0,0,0,0,,-8.322564
2023-03-02 02:00:00,0.08375595,0,0,0,0,0,,-8.383066
2023-03-02 03:00:00,0.03853696,0,0,0,0,0,,-8.404424
2023-03-02 04:00:00,0,0,0,0,0,0,,-8.384979
2023-03-02 05:00:00,0,0,0,0,0,0,,-8.334807
2023-03-02 06:00:00,0.2355348,0,0,0,0,0,,-8.370575
2023-03-02 07:00:00,11.16165,7.884758,1.178445,8.202019,7.340777,0,,18.16899
2023-03-02 08:00:00,103.614,90.48124,80.98341,92.79432,92.64088,86.8743,,522.2047
2023-03-02 09:00:00,106.4954,99.2783,99.09241,102.392,102.0811,106.7883,61.0853,563.3438
2023-03-02 10:00:00,226.1022,204.8485,204.3463,211.0845,210.2754,218.3103,210.1377,1279.968
2023-03-02 11:00:00,276.8943,255.6746,255.0534,267.5176,266.6461,274.7034,274.5761,1608.738
2023-03-02 12:00:00,203.5353,192.2566,190.9832,198.9317,197.7363,207.2462,207.3278,1211.165
2023-03-02 13:00:00,192.6185,181.2329,180.4655,187.8174,187.2464,193.2332,194.8343,1137.393
2023-03-02 14:00:00,103.5865,100.2466,100.0603,103.1444,102.9451,106.4387,107.3642,626.8944
2023-03-02 15:00:00,67.52431,67.27843,67.09124,68.85933,68.68826,72.45248,72.14477,418.5648
2023-03-02 16:00:00,33.15253,32.55349,32.46365,33.67628,33.52435,35.03664,35.04951,199.3465
2023-03-02 17:00:00,9.42257,7.030045,7.041417,7.75185,7.537945,7.95755,8.729996,39.19243
2023-03-02 18:00:00,0.0003420159,0,0,0,0,0,0,-8.318726
2023-03-02 19:00:00,0,0,0,0,0,0,0,-8.35634
2023-03-02 20:00:00,0,0,0,0,0,0,0,-8.428793
2023-03-02 21:00:00,0,0,0,0,0,0,0,-8.417193
2023-03-02 22:00:00,0,0,0,0,0,0,0,-8.46007
2023-03-02 23:00:00,0,0,0,0,0,0,0,-8.442916
2023-03-03 00:00:00,0,0,0,0,0,0,0,-8.47936
2023-03-03 01:00:00,0,0,0,0,0,0,0,-8.350916
2023-03-03 02:00:00,0,0,0,0,0,0,0,-8.399594
2023-03-03 03:00:00,0,0,0,0,0,0,0,-8.357017
2023-03-03 04:00:00,0,0,0,0,0,0,0,-8.333129
2023-03-03 05:00:00,0,0,0,0,0,0,0,-8.321286
2023-03-03 06:00:00,0.6851298,0,0,0,0,0,0,-8.366554
2023-03-03 07:00:00,30.491,22.8556,18.49839,23.61594,23.7621,21.41239,20.23169,126.6151
2023-03-03 08:00:00,114.5573,101.9443,101.1793,104.7269,104.594,109.418,107.7719,634.7061
2023-03-03 09:00:00,201.1534,175.6588,171.1289,177.3776,174.8197,190.1607,185.7219,1137.943
2023-03-03 10:00:00,229.0327,204.7932,199.2527,222.0655,217.0987,165.5518,231.3287,1204.989
2023-03-03 11:00:00,165.3523,147.8754,145.9627,154.6284,152.9424,165.1353,162.4118,938.4063
2023-03-03 12:00:00,452.6378,402.1055,396.7651,327.9975,330.1785,434.5977,338.672,2127.063
2023-03-03 13:00:00,765.0738,547.7264,549.2593,636.4894,639.2505,714.2104,657.3644,3763.357
2023-03-03 14:00:00,418.4676,381.8327,372.3576,392.7328,398.5837,389.0126,396.2384,2343.004
2023-03-03 15:00:00,238.3217,217.8031,215.3082,221.7328,221.0852,225.6123,227.6386,1349.666
2023-03-03 16:00:00,226.9456,200.7492,199.1382,210.1812,204.5213,216.5505,216.5657,1260.776
2023-03-03 17:00:00,68.32723,52.91629,50.18583,55.10587,56.09629,55.13665,56.51681,324.476
2023-03-03 18:00:00,0.5689072,0.01467841,0.01705727,0.2039716,0.2026321,0.2102335,0.361782,-7.317049
2023-03-03 19:00:00,0,0,0,0,0,0,0,-8.377832
2023-03-03 20:00:00,0,0,0,0,0,0,0,-8.213832
2023-03-03 21:00:00,0,0,0,0,0,0,0,-8.146028
2023-03-03 22:00:00,0.3040512,0,0,0,0,0,0,-8.366108
2023-03-03 23:00:00,0.3738606,0,0,0,0,0,0,-8.471943
2023-03-04 00:00:00,0.02778943,0,0,0,0,0,0,-8.468283
2023-03-04 01:00:00,0,0,0,0,0,0,0,-8.49643
2023-03-04 02:00:00,0,0,0,0,0,0,0,-8.143506
2023-03-04 03:00:00,0,0,0,0,0,0,0,-8.223255
2023-03-04 04:00:00,0,0,0,0,0,0,0,-8.208212
2023-03-04 05:00:00,0,0,0,0,0,0,0,-8.15052
2023-03-04 06:00:00,1.430248,0.01211111,0.002161952,0.02388647,0.8927987,0.00696547,0.006780962,-7.24305
2023-03-04 07:00:00,112.6668,96.45029,82.02717,112.2271,102.6455,108.3916,110.0744,616.7584
2023-03-04 08:00:00,406.2641,400.8059,379.226,427.0581,412.8636,441.222,455.6261,2550.989
2023-03-04 09:00:00,658.9329,670.1267,671.1923,689.3835,680.5816,716.7853,727.9961,4184.574
2023-03-04 10:00:00,852.8505,821.3762,822.2866,827.285,825.8154,832.5804,832.9645,4955.233
2023-03-04 11:00:00,977.5812,833.0084,832.9689,832.8906,832.9023,832.9344,832.9366,4980.599
2023-03-04 12:00:00,1020.976,832.9717,832.9273,832.8574,832.9166,833.0005,832.8067,4977.718
2023-03-04 13:00:00,984.1088,833.0237,832.9261,833.0156,832.8823,832.6978,832.8546,4977.039
2023-03-04 14:00:00,868.5109,821.0852,813.8745,823.5616,826.0214,829.8069,829.3645,4923.931
2023-03-04 15:00:00,680.4786,665.1141,649.8747,672.8146,681.9341,689.0388,685.9323,4044.751
2023-03-04 16:00:00,434.748,406.8564,384.34,417.5071,427.863,420.5089,420.3327,2491.491
2023-03-04 17:00:00,137.7309,110.9289,98.01086,113.0589,121.5503,106.7542,118.4128,671.8647
2023-03-04 18:00:00,0.7703748,0.9047043,1.210577,1.335284,1.241403,1.639001,1.646257,-0.167075
2023-03-04 19:00:00,0,0,0,0,0,0,0,-8.315199
2023-03-04 20:00:00,0,0,0,0,0,0,0,-8.355311
2023-03-04 21:00:00,0,0,0,0,0,0,0,-8.384419
2023-03-04 22:00:00,0,0,0,0,0,0,0,-8.41536
2023-03-04 23:00:00,0,0,0,0,0,0,0,-8.387189
2023-03-05 00:00:00,0,0,0,0,0,0,0,-8.386279
2023-03-05 01:00:00,0,0,0,0,0,0,0,-8.375562
2023-03-05 02:00:00,0,0,0,0,0,0,0,-8.351416
2023-03-05 03:00:00,0,0,0,0,0,0,0,-8.301125
2023-03-05 04:00:00,0,0,0,0,0,0,0,-8.284339
2023-03-05 05:00:00,0.0294077,0,0,0,0,0,0,-8.366709
2023-03-05 06:00:00,2.031879,0,0,0,0,0,0,-8.334617
2023-03-05 07:00:00,131.1727,107.4522,90.61765,123.3299,112.2527,123.009,120.7182,683.1536
2023-03-05 08:00:00,411.2511,410.9806,393.0765,436.5908,421.5969,457.0076,467.9121,2622.925
2023-03-05 09:00:00,643.8491,652.8933,669.0854,669.9143,661.6932,702.9667,710.8323,4090.034
2023-03-05 10:00:00,842.7836,812.983,813.2559,819.7756,818.4361,830.328,831.3356,4922.998
2023-03-05 11:00:00,970.0131,832.963,833.0269,832.908,832.9594,832.8892,832.98,4981.935
2023-03-05 12:00:00,1010.368,832.9152,833.0264,833.0508,832.9282,832.9026,832.8617,4976.417
2023-03-05 13:00:00,977.3758,832.9935,832.8364,832.8893,832.8858,832.9041,832.9281,4973.426
2023-03-05 14:00:00,856.6313,807.5741,799.0392,810.4462,814.5067,823.2197,821.5743,4856.617
2023-03-05 15:00:00,670.6734,645.4182,630.8902,652.5293,660.4927,673.4794,668.6164,3928.165
2023-03-05 16:00:00,420.95,395.8387,373.4893,405.5957,414.8976,410.6946,409.459,2424.362
2023-03-05 17:00:00,126.7207,110.7692,98.63437,113.1866,121.2614,107.8961,118.4781,672.2667
2023-03-05 18:00:00,0.5306042,1.622079,1.760914,1.958937,1.64019,1.978751,2.201273,3.18919
2023-03-05 19:00:00,0,0,0,0,0,0,0,-8.424794
2023-03-05 20:00:00,0,0,0,0,0,0,0,-8.384114
2023-03-05 21:00:00,0,0,0,0,0,0,0,-8.443249
2023-03-05 22:00:00,0,0,0,0,0,0,0,-8.398425
2023-03-05 23:00:00,0,0,0,0,0,0,0,-8.354044
2023-03-06 00:00:00,0,0,0,0,0,0,0,-8.35257
2023-03-06 01:00:00,0,0,0,0,0,0,0,-8.340685
2023-03-06 02:00:00,0,0,0,0,0,0,0,-8.202538
2023-03-06 03:00:00,0,0,0,0,0,0,0,-8.04209
2023-03-06 04:00:00,0,0,0,0,0,0,0,-8.089568
2023-03-06 05:00:00,0,0,0,0,0,0,0,-8.027914
2023-03-06 06:00:00,3.233299,0,0,0,0,0,0,-7.670748
2023-03-06 07:00:00,124.3354,104.8389,90.97309,120.3397,110.4683,118.1655,117.8621,669.6632
2023-03-06 08:00:00,396.0433,391.7876,380.1671,417.3866,403.5566,435.5009,446.5376,2500.091
2023-03-06 09:00:00,628.8259,633.2623,649.1061,653.1737,644.3131,681.5983,690.3325,3975.2
2023-03-06 10:00:00,811.8829,792.6503,796.173,803.9069,800.7123,822.507,825.1951,4841.128
2023-03-06 11:00:00,935.5558,831.0972,830.2564,832.0645,831.8133,832.8101,832.7887,4975.371
2023-03-06 12:00:00,967.884,832.0284,832.8948,832.82,832.8021,832.7833,832.5905,4974.224
2023-03-06 13:00:00,811.2106,775.9642,765.6191,763.5507,777.0475,778.2644,792.1996,4675.658
2023-03-06 14:00:00,666.3336,638.0986,629.9038,632.321,636.2496,649.7243,656.6101,3867.73
2023-03-06 15:00:00,426.5099,392.8575,389.8574,415.1617,422.9674,424.9885,421.4336,2435.607
