Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"Schneider SmartGen CS1800 Inverter - 1.1, Total Power","Schneider SmartGen CS1800 Inverter - 1.2, Total Power","Schneider SmartGen CS1800 Inverter - 2.1, Total Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,-0.006584375,-0.00971998,0.003487982,-7.804748
2023-03-01 01:00:00,0,-0.003877378,0.00114737,0.006491921,-7.793941
2023-03-01 02:00:00,0,-0.003632738,0.001724563,0.002746228,-7.761067
2023-03-01 03:00:00,0,0.003519154,-0.01071175,0.009027999,-7.828333
2023-03-01 04:00:00,0,-0.01891548,-0.01045993,0.01262005,-7.85791
2023-03-01 05:00:00,0,-0.009783666,-0.006664107,-0.01063638,-7.826606
2023-03-01 06:00:00,4.354774,-0.01099793,2.030313,-0.002564082,-5.732105
2023-03-01 07:00:00,71.01608,91.16055,107.0057,88.45531,289.248
2023-03-01 08:00:00,191.8667,296.343,324.375,287.6029,909.7862
2023-03-01 09:00:00,265.8793,408.75,461.6344,395.4543,1269.818
2023-03-01 10:00:00,479.0797,769.9978,832.1471,698.9026,2220.875
2023-03-01 11:00:00,410.1174,637.9711,724.2795,657.6467,2002.21
2023-03-01 12:00:00,465.7856,704.0246,862.2563,677.4788,2234.866
2023-03-01 13:00:00,626.0767,948.9666,1129.221,938.8132,2969.793
2023-03-01 14:00:00,506.3123,813.4487,917.8662,736.4603,2503.031
2023-03-01 15:00:00,325.6596,528.6901,603.9537,510.9032,1647.089
2023-03-01 16:00:00,293.2219,468.6318,536.16,453.833,1459.115
2023-03-01 17:00:00,34.83742,50.11176,58.24118,47.74813,157.653
2023-03-01 18:00:00,0,-0.4224119,-0.7803752,-0.4486052,-7.841115
2023-03-01 19:00:00,0,-0.005738039,-0.01651603,0.0009287258,-7.786773
2023-03-01 20:00:00,0,-0.01280244,-0.003671453,-0.001858021,-7.831638
2023-03-01 21:00:00,0,-0.009655064,-0.01279668,-0.003370579,-7.905834
2023-03-01 22:00:00,0,-0.02276873,-0.006262472,-0.006339602,-7.937582
2023-03-01 23:00:00,0,-0.00501616,0.001574453,0.01233941,-7.969878
2023-03-02 00:00:00,0,-0.005288512,-0.01523996,0.003727777,-7.899401
2023-03-02 01:00:00,0,-0.01307075,-0.006700513,-0.002242699,-7.935165
2023-03-02 02:00:00,0.1809394,-0.01144795,-0.03404311,-0.01869628,-7.945496
2023-03-02 03:00:00,,,,,
2023-03-02 04:00:00,,,,,
2023-03-02 05:00:00,,,,,
2023-03-02 06:00:00,,,,,
2023-03-02 07:00:00,,,,,
2023-03-02 08:00:00,90.54298,109.5746,141.5864,118.0532,368.6816
2023-03-02 09:00:00,215.0513,251.4706,286.5967,291.6398,823.1813
2023-03-02 10:00:00,281.4479,431.2169,496.435,416.4349,1326.555
2023-03-02 11:00:00,300.425,468.6595,531.4517,453.1238,1443.683
2023-03-02 12:00:00,228.6885,322.3972,365.8855,311.6828,992.9946
2023-03-02 13:00:00,187.7978,313.0118,355.6424,302.0939,965.3591
2023-03-02 14:00:00,182.907,297.2765,338.5795,286.9554,917.5175
2023-03-02 15:00:00,123.637,204.5999,232.6405,196.6872,630.8642
2023-03-02 16:00:00,43.98535,74.64033,86.17972,71.34686,232.7471
2023-03-02 17:00:00,8.76132,12.96729,15.69627,11.69112,42.58657
2023-03-02 18:00:00,0,-0.1819031,-0.2982574,-0.1187282,-7.897418
2023-03-02 19:00:00,0,-0.01112045,-0.01218311,-0.003465934,-7.860808
2023-03-02 20:00:00,0,-0.01219508,0.008934209,0.005754724,-7.880745
2023-03-02 21:00:00,0,0.00128504,-0.003971243,0.02149596,-7.857948
2023-03-02 22:00:00,0,-0.01910575,-0.004214428,0.005285677,-7.901251
2023-03-02 23:00:00,0,-0.01275895,0.01120118,-0.01155817,-7.887972
2023-03-03 00:00:00,0,-0.01395895,-0.005689136,0.005788093,-7.937627
2023-03-03 01:00:00,0,-0.001231216,-0.002367631,-0.01087331,-7.743831
2023-03-03 02:00:00,0,-0.003241928,0.0005653353,-0.007938418,-7.852416
2023-03-03 03:00:00,0,0.004469502,0.007235743,0.00765504,-8.065269
2023-03-03 04:00:00,0,-0.009410234,0.001341896,-0.00528011,-8.088019
2023-03-03 05:00:00,5.624663,0.02009358,0.02747913,-0.008811094,-8.461844
2023-03-03 06:00:00,,,,,
2023-03-03 07:00:00,,,,,
2023-03-03 08:00:00,141.684,171.039,137.4844,135.1429,441.0231
2023-03-03 09:00:00,190.2655,293.3206,339.2103,281.2649,919.1943
2023-03-03 10:00:00,106.5629,173.6918,197.7518,167.0941,537.505
2023-03-03 11:00:00,79.51613,92.27305,106.3897,88.2713,286.1008
2023-03-03 12:00:00,51.99783,87.04726,102.262,83.15522,273.4622
2023-03-03 13:00:00,80.84889,137.1102,156.5699,111.7481,405.1144
2023-03-03 14:00:00,188.205,298.5787,341.7938,287.8823,920.4792
2023-03-03 15:00:00,191.3214,291.6398,328.7798,281.4778,898.7141
2023-03-03 16:00:00,139.1044,205.8243,233.3681,196.2377,631.8118
2023-03-03 17:00:00,53.57557,69.14775,79.57425,65.67208,215.2974
2023-03-03 18:00:00,0.2027983,-0.3369821,-0.3142299,-0.4114304,-7.857669
2023-03-03 19:00:00,0,-0.00161493,-0.01492864,0.003517429,-7.882344
2023-03-03 20:00:00,0,-0.01961961,0.003756983,-0.003096644,-7.827612
2023-03-03 21:00:00,0,-0.01042286,-2.1184e-05,0.000601166,-7.807331
2023-03-03 22:00:00,0,0.002363222,0.001607912,-0.002139216,-7.798686
2023-03-03 23:00:00,0,-0.0007357122,0.00272344,0.001823662,-7.76311
2023-03-04 00:00:00,0,-0.0009602478,0.004829084,0.005701788,-8.113721
2023-03-04 01:00:00,0,-0.007948793,-0.01110006,0.004549089,-8.243905
2023-03-04 02:00:00,0,0.003670232,-0.01460673,0.004396054,-8.159885
2023-03-04 03:00:00,0,-0.00362391,-0.009457474,0.001182334,-8.12108
2023-03-04 04:00:00,0,0.002511038,-0.004845425,0.002499567,-8.098254
2023-03-04 05:00:00,0,-0.01781368,0.002525709,0.001605602,-8.084273
2023-03-04 06:00:00,4.199988,-0.00932827,-0.003982027,0.00587956,-8.20135
2023-03-04 07:00:00,176.7872,281.7518,318.4215,268.587,867.8991
2023-03-04 08:00:00,470.2445,810.2294,915.8823,782.5021,2490.33
2023-03-04 09:00:00,726.1007,1264.42,1425.767,1226.474,3876.935
2023-03-04 10:00:00,923.4452,1578.285,1664.447,1531.948,4718.16
2023-03-04 11:00:00,1040.094,1666.721,1666.686,1664.863,4935.865
2023-03-04 12:00:00,1069.37,1666.045,1666.643,1666.683,4936.826
2023-03-04 13:00:00,1015.15,1660.555,1666.656,1644.468,4909.124
2023-03-04 14:00:00,877.4851,1499.795,1634.688,1453.262,4531.521
2023-03-04 15:00:00,669.9604,1160.154,1305.107,1122.016,3548.334
2023-03-04 16:00:00,408.859,693.8115,772.441,669.4171,2116.659
2023-03-04 17:00:00,131.2529,179.9587,172.1925,170.2583,519.4265
2023-03-04 18:00:00,0.1052435,0.1009024,0.2695138,-0.05624431,-4.201304
2023-03-04 19:00:00,0,-0.004123513,0.00355964,0.01404737,-7.951999
2023-03-04 20:00:00,0,0.0001218961,0.005769968,0.003955513,-7.994793
2023-03-04 21:00:00,0,0.01075755,0.005463091,0.001863534,-8.011541
2023-03-04 22:00:00,0,-4.4949e-05,-0.003285548,-0.008373738,-7.977593
2023-03-04 23:00:00,0,-0.02619999,-0.004885144,-0.005852821,-7.942717
2023-03-05 00:00:00,0,-0.009314093,-0.01286486,0.01737718,-7.942109
2023-03-05 01:00:00,0,0.019418,0.009621798,-0.002969926,-7.710686
2023-03-05 02:00:00,0,-0.01349087,0.01406821,-0.004181153,-7.733283
2023-03-05 03:00:00,0,-0.001770149,-0.01052121,0.01160299,-7.646905
2023-03-05 04:00:00,0,-0.001335538,-0.02351839,-0.00199565,-7.72468
2023-03-05 05:00:00,0,0.005142142,-0.01260537,-0.01090461,-7.816582
2023-03-05 06:00:00,6.802157,5.914839,7.44316,4.6893,11.92379
2023-03-05 07:00:00,183.2959,322.7235,366.9362,311.4441,999.0852
2023-03-05 08:00:00,469.0351,817.403,931.105,792.2206,2528.343
2023-03-05 09:00:00,719.8378,1236.449,1400.101,1200.056,3799.301
2023-03-05 10:00:00,915.027,1532.229,1656.018,1487.899,4622.179
