Princeton,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,-9.808786
2023-03-01 01:00:00,0,0,0,0,-9.905486
2023-03-01 02:00:00,0,0,0,0,-10.04412
2023-03-01 03:00:00,0,0,0,0,-10.05527
2023-03-01 04:00:00,0,0,0,0,-10.05447
2023-03-01 05:00:00,0,0,0,0,-10.02176
2023-03-01 06:00:00,1.269174,0.6699345,0.934588,0.02117985,-9.027627
2023-03-01 07:00:00,100.6696,149.7893,158.9751,165.7857,473.3025
2023-03-01 08:00:00,365.2684,643.5003,613.0897,598.8264,1850.877
2023-03-01 09:00:00,534.8926,961.021,923.0139,862.3817,2739.513
2023-03-01 10:00:00,572.4669,1086.794,1049.141,973.091,3107.375
2023-03-01 11:00:00,433.9231,730.7773,711.5301,665.5599,2111.904
2023-03-01 12:00:00,640.6634,1137.739,1123.538,1042.804,3285.008
2023-03-01 13:00:00,762.4996,1287.861,1253.361,1132.498,3649.988
2023-03-01 14:00:00,596.8386,1038.72,1011.852,904.418,2941.333
2023-03-01 15:00:00,294.6679,531.4499,518.9993,468.4034,1516.941
2023-03-01 16:00:00,227.646,402.3692,393.347,354.1203,1146.128
2023-03-01 17:00:00,38.58409,32.3591,37.51282,28.74031,90.44167
2023-03-01 18:00:00,0.996609,0,0,0,-9.388929
2023-03-01 19:00:00,0,0,0,0,-9.430853
2023-03-01 20:00:00,0,0,0,0,-9.356169
2023-03-01 21:00:00,0,0,0,0,-9.322659
2023-03-01 22:00:00,0,0,0,0,-9.347739
2023-03-01 23:00:00,0,0,0,0,-9.455607
2023-03-02 00:00:00,0,0,0,0,-9.500397
2023-03-02 01:00:00,0,0,0,0,-9.487235
2023-03-02 02:00:00,0.00010125,0,0,0,-9.439337
2023-03-02 03:00:00,0.02564875,0,0,0,-9.525564
2023-03-02 04:00:00,0,0,0,0,-9.709262
2023-03-02 05:00:00,0,0,0,0,-9.735266
2023-03-02 06:00:00,0.08614402,0,0,0,-9.694072
2023-03-02 07:00:00,15.90287,11.56719,9.661992,7.19825,19.40673
2023-03-02 08:00:00,22.65753,29.53142,26.30607,17.25902,58.6611
2023-03-02 09:00:00,111.7653,219.4799,216.0703,194.1438,623.6209
2023-03-02 10:00:00,183.767,349.0316,338.2329,306.2527,988.6865
2023-03-02 11:00:00,163.3258,285.8673,277.6885,250.45,807.8486
2023-03-02 12:00:00,255.644,489.0828,473.4619,433.3473,1395.306
2023-03-02 13:00:00,245.2106,443.0443,431.929,389.564,1264.53
2023-03-02 14:00:00,185.8403,326.2976,318.5577,288.7434,930.3706
2023-03-02 15:00:00,68.14813,95.43375,84.29245,63.65739,243.5882
2023-03-02 16:00:00,36.62267,38.98112,26.5286,21.95203,87.9354
2023-03-02 17:00:00,9.247083,0.4613217,0.4065852,1.00729,-5.433529
2023-03-02 18:00:00,0.4515278,0,0,0,-9.164842
2023-03-02 19:00:00,0,0,0,0,-9.171597
2023-03-02 20:00:00,0,0,0,0,-9.203789
2023-03-02 21:00:00,0,0,0,0,-9.265285
2023-03-02 22:00:00,0,0,0,0,-9.430206
2023-03-02 23:00:00,0,0,0,0,-9.404164
2023-03-03 00:00:00,0,0,0,0,-9.517368
2023-03-03 01:00:00,0,0,0,0,-9.762745
2023-03-03 02:00:00,0,0,0,0,-9.836301
2023-03-03 03:00:00,0,0,0,0,-9.874497
2023-03-03 04:00:00,0,0,0,0,-9.903505
2023-03-03 05:00:00,0,0,0,0,-9.859518
2023-03-03 06:00:00,0.3131945,0,0,0,-9.891585
2023-03-03 07:00:00,19.47302,23.73983,16.99109,12.88182,54.59061
2023-03-03 08:00:00,135.2843,289.8662,273.8184,256.4581,814.6613
2023-03-03 09:00:00,166.9576,312.2723,304.2184,275.8959,888.3757
2023-03-03 10:00:00,258.6322,488.0783,472.0711,428.6924,1386.199
2023-03-03 11:00:00,159.4726,279.6077,274.6351,240.8074,795.2985
2023-03-03 12:00:00,94.30983,163.6471,158.6026,142.3289,463.6374
2023-03-03 13:00:00,365.2198,681.9523,676.2651,604.1545,1955.184
2023-03-03 14:00:00,720.4246,1267.43,1242.267,1132.412,3617.446
2023-03-03 15:00:00,381.8824,697.4418,681.012,616.1699,1989.917
2023-03-03 16:00:00,139.3634,227.3303,219.5155,202.5936,647.3107
2023-03-03 17:00:00,81.39632,99.75297,100.4651,88.09322,283.5989
2023-03-03 18:00:00,2.080733,0,0,0,-9.386457
2023-03-03 19:00:00,0,0,0,0,-9.279085
2023-03-03 20:00:00,0,0,0,0,-9.269809
2023-03-03 21:00:00,0,0,0,0,-9.24369
2023-03-03 22:00:00,0,0,0,0,-9.300587
2023-03-03 23:00:00,0,0,0,0,-9.36867
2023-03-04 00:00:00,0,0,0,0,-9.402439
2023-03-04 01:00:00,0,0,0,0,-9.346828
2023-03-04 02:00:00,0,0,0,0,-9.396612
2023-03-04 03:00:00,0,0,0,0,-9.48477
2023-03-04 04:00:00,0,0,0,0,-9.582024
2023-03-04 05:00:00,0,0,0,0,-9.892249
2023-03-04 06:00:00,2.144616,0.01807416,0.02314375,0.8518152,-8.880603
2023-03-04 07:00:00,117.4178,179.7059,187.8975,209.3569,576.9886
2023-03-04 08:00:00,411.5012,716.1424,693.418,677.4187,2086.768
2023-03-04 09:00:00,653.0181,1221.713,1166.725,1092.369,3459.321
2023-03-04 10:00:00,848.0118,1559.184,1526.299,1394.485,4448.916
2023-03-04 11:00:00,971.9047,1668.616,1668.493,1564.411,4871.857
2023-03-04 12:00:00,1011.453,1668.447,1671.983,1607.64,4917.239
2023-03-04 13:00:00,963.4695,1665.849,1660.94,1541.769,4837.839
2023-03-04 14:00:00,836.1047,1529.214,1498.488,1355.214,4345.481
2023-03-04 15:00:00,639.0119,1181.534,1158.197,1041.857,3363.332
2023-03-04 16:00:00,392.0916,693.9359,676.7002,618.6187,1985.807
2023-03-04 17:00:00,132.4327,144.1461,148.0349,150.2351,435.4265
2023-03-04 18:00:00,3.410062,0,0,0,-9.676116
2023-03-04 19:00:00,0,0,0,0,-9.192005
2023-03-04 20:00:00,0,0,0,0,-9.240364
2023-03-04 21:00:00,0,0,0,0,-9.331532
2023-03-04 22:00:00,0,0,0,0,-9.548654
2023-03-04 23:00:00,0,0,0,0,-9.847447
