Merrill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,,,,,
Timestamp,POA*,"TMEIC 2.5MW Inverter 1.1.1, Active Power P","TMEIC 2.5MW Inverter 1.2.1, Active Power P","TMEIC 2.5MW Inverter 1.3.1, Active Power P","TMEIC 2.5MW Inverter 1.4.1, Active Power P",Production meter active power
,W/m²,kW,kW,kW,kW,kW
2023-03-01 00:00:00,-0.1581182,0,0,0,0,-14.18966
2023-03-01 01:00:00,-0.1628996,0,0,0,0,-14.166
2023-03-01 02:00:00,-0.05037295,0,0,0,0,-14.048
2023-03-01 03:00:00,-0.2943463,0,0,0,0,-14.08983
2023-03-01 04:00:00,-0.3631723,0,0,0,0,-14.076
2023-03-01 05:00:00,-0.04290823,0,0,0,0,-14.152
2023-03-01 06:00:00,7.203113,0,0,0,0,0.263165
2023-03-01 07:00:00,471.8278,348.7733,347.5583,350.5217,350.4167,1405.329
2023-03-01 08:00:00,767.5248,1366.665,1369.055,1356.085,1460.708,5630.548
2023-03-01 09:00:00,535.7145,1230.465,1229.995,1180.348,1386.97,5037.192
2023-03-01 10:00:00,842.7164,1719.333,1715.677,1702.907,1967.408,7115.939
2023-03-01 11:00:00,800.3403,1864.925,1854.717,1880.729,1886.15,7474.559
2023-03-01 12:00:00,760.181,1797.585,1787.26,1814.288,1816.476,7188.292
2023-03-01 13:00:00,783.8002,1867.016,1855.457,1884.37,1885.442,7465.169
2023-03-01 14:00:00,795.0947,1902.513,1890.345,1918.3,1922.158,7625.264
2023-03-01 15:00:00,742.6312,1744.272,1734.163,1762.297,1759.535,6953.214
2023-03-01 16:00:00,427.3816,824.7182,822.5718,839.5084,841.8583,3333.792
2023-03-01 17:00:00,76.41596,98.22832,97.50001,99.60666,99.49833,397.7975
2023-03-01 18:00:00,0.2487371,0,0,0,0,-14.70817
2023-03-01 19:00:00,-0.3117715,0,0,0,0,-13.944
2023-03-01 20:00:00,-0.16154,0,0,0,0,-14.03566
2023-03-01 21:00:00,-0.2602588,0,0,0,0,-14.00383
2023-03-01 22:00:00,-0.1755265,0,0,0,0,-14.02067
2023-03-01 23:00:00,-0.3364536,0,0,0,0,-14.07383
2023-03-02 00:00:00,-0.2697623,0,0,0,0,-14.081
2023-03-02 01:00:00,-0.2534369,0,0,0,0,-14.0465
2023-03-02 02:00:00,-0.2053786,0,0,0,0,-14
2023-03-02 03:00:00,-0.2868815,0,0,0,0,-13.983
2023-03-02 04:00:00,-0.1038666,0,0,0,0,-14.16117
2023-03-02 05:00:00,-0.2127033,0,0,0,0,-14.00484
2023-03-02 06:00:00,3.084367,0.08833332,0.08833332,0.09,0.09,-2.780168
2023-03-02 07:00:00,193.9963,196.0883,196.67,200.655,202.8667,790.9411
