Schell Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2023-03-02 19:00:00,0,0,0,0,-7.288526
2023-03-02 20:00:00,0,0,0,0,-7.310586
2023-03-02 21:00:00,0,0,0,0,-7.306961
2023-03-02 22:00:00,0,0,0,0,-7.343788
2023-03-02 23:00:00,0,0,0,0,-7.339117
2023-03-03 00:00:00,0,0,0,0,-7.37309
2023-03-03 01:00:00,0,0,0,0,-7.334596
2023-03-03 02:00:00,0,0,0,0,-7.351854
2023-03-03 03:00:00,0,0,0,0,-7.314728
2023-03-03 04:00:00,0,0,0,0,-7.304893
2023-03-03 05:00:00,0,0,0,0,-7.316234
2023-03-03 06:00:00,0.1899899,0,0,0,-7.184658
2023-03-03 07:00:00,15.03897,26.5,29.5,27.25,77.70626
2023-03-03 08:00:00,64.15279,123.75,136,126.25,375.9406
2023-03-03 09:00:00,202.5374,363.5,398.25,375.75,1098.337
2023-03-03 10:00:00,109.4054,203,221.5,207,609.2808
2023-03-03 11:00:00,63.94425,124.75,136.5,126.75,388.2103
2023-03-03 12:00:00,42.95687,85.5,93.75,87,258.6212
2023-03-03 13:00:00,87.86194,170.25,186.5,175,526.6937
2023-03-03 14:00:00,100.303,193.75,212,199.25,590.7456
2023-03-03 15:00:00,220.2248,398.75,441,402.5,1235.863
2023-03-03 16:00:00,77.33362,139.5,152.75,139.5,429.2777
2023-03-03 17:00:00,33.84731,53.25,58.5,54.75,163.7005
2023-03-03 18:00:00,0.1685389,0,0,0,-7.272326
2023-03-03 19:00:00,0,0,0,0,-7.342383
2023-03-03 20:00:00,0,0,0,0,-7.318925
2023-03-03 21:00:00,0,0,0,0,-7.257649
2023-03-03 22:00:00,0,0,0,0,-7.270122
2023-03-03 23:00:00,0,0,0,0,-7.317759
2023-03-04 00:00:00,1.368992,0,0,0,-7.317455
2023-03-04 01:00:00,0.1739159,0,0,0,-7.369884
2023-03-04 02:00:00,0,0,0,0,-7.367694
2023-03-04 03:00:00,0,0,0,0,-7.371548
2023-03-04 04:00:00,0,0,0,0,-7.325817
2023-03-04 05:00:00,0,0,0,0,-7.352229
2023-03-04 06:00:00,5.459459,11.5,12,11,27.20209
2023-03-04 07:00:00,176.8331,322,351.75,327,984.449
2023-03-04 08:00:00,434.3904,878.5,960.25,892.25,2694.599
2023-03-04 09:00:00,675.8746,1351.75,1477.25,1377.5,4149.017
2023-03-04 10:00:00,860.8505,1641.5,1666,1651.75,4894.089
2023-03-04 11:00:00,966.0503,1666,1665.75,1665.5,4931.145
2023-03-04 12:00:00,994.3386,1666.5,1666.25,1666,4930.934
2023-03-04 13:00:00,940.7294,1665.5,1666.25,1666,4929.782
2023-03-04 14:00:00,814.7824,1570,1632.25,1593.75,4734.637
2023-03-04 15:00:00,624.1352,1221,1301,1243,3729.055
2023-03-04 16:00:00,381.7845,737.75,786.5,744.75,2257.046
2023-03-04 17:00:00,117.1512,197.75,201,139.5,536.8936
2023-03-04 18:00:00,0.129925,1.25,1.5,1.25,-2.586864
2023-03-04 19:00:00,0,0,0,0,-7.351981
2023-03-04 20:00:00,0,0,0,0,-7.394686
2023-03-04 21:00:00,0,0,0,0,-7.394301
2023-03-04 22:00:00,0,0,0,0,-7.346628
2023-03-04 23:00:00,0,0,0,0,-7.330036
2023-03-05 00:00:00,0,0,0,0,-7.348732
2023-03-05 01:00:00,0,0,0,0,-7.364384
2023-03-05 02:00:00,0,0,0,0,-7.35277
2023-03-05 03:00:00,0,0,0,0,-7.34204
2023-03-05 04:00:00,0,0,0,0,-7.316158
2023-03-05 05:00:00,0,0,0,0,-7.312396
2023-03-05 06:00:00,5.914179,19,19.75,18,48.75867
2023-03-05 07:00:00,178.3855,348.25,381,356,1067.891
2023-03-05 08:00:00,424.1871,888,971.75,908.75,2733.591
2023-03-05 09:00:00,662.2695,1326.25,1451.75,1355.25,4079.711
2023-03-05 10:00:00,847.2955,1611,1663.75,1630.75,4841.934
2023-03-05 11:00:00,957.7182,1666,1665.75,1665.5,4932.405
2023-03-05 12:00:00,995.7307,1666.75,1665.75,1665.5,4931.458
2023-03-05 13:00:00,945.4487,1666.25,1665.5,1666.5,4930.119
2023-03-05 14:00:00,816.9202,1536.5,1638.75,1566.25,4682.876
2023-03-05 15:00:00,625.0609,1206.75,1319.5,1228.75,3721.898
2023-03-05 16:00:00,383.6179,736.25,806,743.75,2289.24
2023-03-05 17:00:00,117.7504,203,212.5,146.25,568.7849
2023-03-05 18:00:00,0,1.75,2,1.75,-0.6975113
2023-03-05 19:00:00,0,0,0,0,-7.2983
2023-03-05 20:00:00,0,0,0,0,-7.290144
2023-03-05 21:00:00,0,0,0,0,-7.314381
2023-03-05 22:00:00,0,0,0,0,-7.283601
2023-03-05 23:00:00,0,0,0,0,-7.291669
2023-03-06 00:00:00,0,0,0,0,-7.317241
2023-03-06 01:00:00,0,0,0,0,-7.267644
2023-03-06 02:00:00,0.01184075,0,0,0,-7.329719
2023-03-06 03:00:00,0,0,0,0,-7.286675
2023-03-06 04:00:00,0,0,0,0,-7.294406
2023-03-06 05:00:00,0,0,0,0,-7.239711
2023-03-06 06:00:00,6.86079,15.75,16.25,16.25,42.74448
2023-03-06 07:00:00,169.5632,318.75,347.25,331.75,990.2186
2023-03-06 08:00:00,421.0014,879.25,962.75,896.5,2706.341
2023-03-06 09:00:00,649.613,1306.25,1430.25,1331.5,3998.585
2023-03-06 10:00:00,818.5671,1551.75,1634.75,1588,4767.349
2023-03-06 11:00:00,914.2579,1653.75,1666.25,1653,4899.118
2023-03-06 12:00:00,959.7081,1658.25,1663.75,1666,4931.041
2023-03-06 13:00:00,901.4367,1637,1665.5,1659,4902.045
2023-03-06 14:00:00,786.1947,1484.25,1609,1511.75,4547.443
2023-03-06 15:00:00,505.9266,975.75,1073.5,990,2995.785
2023-03-06 16:00:00,203.3848,376.75,407.25,401.5,1198.001
2023-03-06 17:00:00,69.1996,123,128.5,88.75,332.9624
2023-03-06 18:00:00,0.1195334,1.5,1.75,1.5,-1.689044
2023-03-06 19:00:00,0,0,0,0,-7.214859
2023-03-06 20:00:00,0,0,0,0,-7.219938
2023-03-06 21:00:00,0,0,0,0,-7.191653
2023-03-06 22:00:00,0,0,0,0,-7.124925
2023-03-06 23:00:00,0,0,0,0,-7.1312
2023-03-07 00:00:00,0,0,0,0,-7.141004
2023-03-07 01:00:00,0,0,0,0,-7.150821
2023-03-07 02:00:00,0,0,0,0,-7.095631
2023-03-07 03:00:00,0,0,0,0,-7.13446
2023-03-07 04:00:00,0,0,0,0,-7.135921
2023-03-07 05:00:00,0,0,0,0,-7.114238
2023-03-07 06:00:00,6.836027,14,15,13.75,35.33236
2023-03-07 07:00:00,152.3949,276,302.5,281.25,845.2021
2023-03-07 08:00:00,394.0706,779,850.5,782.75,2390.273
2023-03-07 09:00:00,635.4039,1251.25,1366,1275,3842.467
2023-03-07 10:00:00,822.0438,1572,1647.5,1602.25,4761.585
2023-03-07 11:00:00,954.959,1651,1626.5,1665.75,4913.894
2023-03-07 12:00:00,966.8535,1666,1665.5,1666.25,4930.54
2023-03-07 13:00:00,913.2551,1663.5,1666.25,1666,4928.896
2023-03-07 14:00:00,794.4186,1516.25,1623.5,1545.75,4627.36
2023-03-07 15:00:00,620.2764,1189.25,1302,1214.5,3665.16
2023-03-07 16:00:00,350.7768,661.25,723.75,664.25,2024.177
2023-03-07 17:00:00,118.7917,191.5,203.5,147.5,540.7996
2023-03-07 18:00:00,0.4244014,2,2.25,1.75,-0.0995625
2023-03-07 19:00:00,0,0,0,0,-7.166654
2023-03-07 20:00:00,0,0,0,0,-7.195572
2023-03-07 21:00:00,0,0,0,0,-7.133307
2023-03-07 22:00:00,0,0,0,0,-7.167843
2023-03-07 23:00:00,0,0,0,0,-7.184876
2023-03-08 00:00:00,0,0,0,0,-7.15649
2023-03-08 01:00:00,0,0,0,0,-7.151074
2023-03-08 02:00:00,0,0,0,0,-7.111904
2023-03-08 03:00:00,0,0,0,0,-7.105252
2023-03-08 04:00:00,0,0,0,0,-7.076663
2023-03-08 05:00:00,0,0,0,0,-7.068114
2023-03-08 06:00:00,11.32834,21,22,21.25,56.81657
2023-03-08 07:00:00,201.9485,378,413.5,384.75,1160.115
2023-03-08 08:00:00,465.9484,952,1042,972.5,2933.785
2023-03-08 09:00:00,696.2487,1426,1546.75,1457.75,4376.384
2023-03-08 10:00:00,875.022,1660,1666.5,1665.25,4929.031
2023-03-08 11:00:00,981.5742,1665.75,1666.25,1666.25,4935.352
2023-03-08 12:00:00,997.3289,1666.75,1665.5,1666.5,4934.211
2023-03-08 13:00:00,958.5767,1666.25,1666,1665.75,4934.046
2023-03-08 14:00:00,801.7018,1516.75,1573.5,1566.5,4623.294
2023-03-08 15:00:00,588.5616,1104.25,1209.75,1178.5,3490.92
2023-03-08 16:00:00,356.0962,676.5,742.25,700.5,2059.844
2023-03-08 17:00:00,128.0119,211,223.75,160.25,591.7779
2023-03-08 18:00:00,0.1947339,1.5,1.75,1.25,-1.607865
2023-03-08 19:00:00,0,0,0,0,-7.205025
2023-03-08 20:00:00,0,0,0,0,-7.245817
2023-03-08 21:00:00,0,0,0,0,-7.241629
2023-03-08 22:00:00,0,0,0,0,-7.185717
2023-03-08 23:00:00,0,0,0,0,-7.190318
2023-03-09 00:00:00,0,0,0,0,-7.221748
2023-03-09 01:00:00,0,0,0,0,-7.195341
2023-03-09 02:00:00,0,0,0,0,-7.162762
2023-03-09 03:00:00,0,0,0,0,-7.215423
2023-03-09 04:00:00,0,0,0,0,-7.206176
2023-03-09 05:00:00,0,0,0,0,-7.228539
2023-03-09 06:00:00,12.9922,28.5,31,29.5,80.13257
2023-03-09 07:00:00,196.7009,373,409,380.5,1146.345
2023-03-09 08:00:00,455.3171,927.5,1016,949.5,2858.629
2023-03-09 09:00:00,689.2131,1387,1515.75,1418.25,4268.729
2023-03-09 10:00:00,861.8564,1640.75,1665.75,1657,4905
2023-03-09 11:00:00,939.929,1658.25,1665.5,1649.75,4902.939
2023-03-09 12:00:00,983.7285,1666.25,1666,1666,4933.166
2023-03-09 13:00:00,935.7589,1657.5,1666,1664.75,4929.876
2023-03-09 14:00:00,764.5552,1474.75,1594.75,1497.25,4448.267
2023-03-09 15:00:00,609.5306,1179.75,1294,1191,3626.21
2023-03-09 16:00:00,289.0255,541,593.5,550.75,1689.914
2023-03-09 17:00:00,104.5477,181.5,194.5,148.5,522.6763
2023-03-09 18:00:00,0.2068485,2.5,2.75,2.5,1.927129
2023-03-09 19:00:00,0,0,0,0,-7.231464
2023-03-09 20:00:00,0,0,0,0,-7.280153
2023-03-09 21:00:00,0,0,0,0,-7.238297
2023-03-09 22:00:00,0,0,0,0,-7.25365
2023-03-09 23:00:00,0,0,0,0,-7.251704
2023-03-10 00:00:00,0,0,0,0,-7.218013
2023-03-10 01:00:00,0,0,0,0,-7.241321
2023-03-10 02:00:00,0,0,0,0,-7.236275
2023-03-10 03:00:00,0,0,0,0,-7.302784
2023-03-10 04:00:00,0,0,0,0,-7.257957
2023-03-10 05:00:00,0,0,0,0,-7.254496
2023-03-10 06:00:00,2.818908,4,4.25,3.75,4.887784
2023-03-10 07:00:00,41.61198,79.25,86.75,81.25,239.838
2023-03-10 08:00:00,104.3698,197.75,216.75,199.5,609.945
2023-03-10 09:00:00,98.79881,196,214.75,200,606.6886
2023-03-10 10:00:00,116.9057,235.75,257.75,240.5,728.2489
2023-03-10 11:00:00,84.07482,177.25,194,181.25,543.8367
2023-03-10 12:00:00,165.4961,326.75,358.5,328.75,923.2158
2023-03-10 13:00:00,91.18539,187.5,204,189.75,577.0032
2023-03-10 14:00:00,79.51453,159,174.5,162,491.242
2023-03-10 15:00:00,35.89244,73.5,81,74.75,224.0187
2023-03-10 16:00:00,28.20742,53.75,59.25,56.25,167.348
2023-03-10 17:00:00,10.1683,16.75,18.5,16.75,48.25332
2023-03-10 18:00:00,0.0114504,0,0,0,-7.216113
2023-03-10 19:00:00,0,0,0,0,-7.299168
2023-03-10 20:00:00,0,0,0,0,-7.291315
2023-03-10 21:00:00,0,0,0,0,-7.32141
2023-03-10 22:00:00,0,0,0,0,-7.33271
2023-03-10 23:00:00,0,0,0,0,-7.284929
2023-03-11 00:00:00,0,0,0,0,-7.266058
2023-03-11 01:00:00,0,0,0,0,-7.220718
2023-03-11 02:00:00,0,0,0,0,-7.206622
2023-03-11 03:00:00,0,0,0,0,-7.243758
2023-03-11 04:00:00,0,0,0,0,-7.24849
2023-03-11 05:00:00,0,0,0,0,-7.266254
2023-03-11 06:00:00,9.860571,16.25,17.25,16.25,42.30909
2023-03-11 07:00:00,101.9212,191.25,209.25,193.5,594.5861
2023-03-11 08:00:00,466.0876,967,1059.25,977.25,2934.406
2023-03-11 09:00:00,699.8834,1397.75,1444.5,1386.5,4236.445
2023-03-11 10:00:00,795.6779,1398.5,1448.75,1349.75,4160.827
2023-03-11 11:00:00,740.8699,1381.25,1436.25,1462,4223.642
2023-03-11 12:00:00,900.1362,1601.25,1628.25,1602.25,4748.074
2023-03-11 13:00:00,971.4106,1609,1608,1611.75,4781.047
2023-03-11 14:00:00,798.4717,1533.25,1572.75,1482,4380.859
2023-03-11 15:00:00,662.1563,1307.5,1392.5,1251.5,3923.491
2023-03-11 16:00:00,399.7567,779.75,852,790.75,2408.947
2023-03-11 17:00:00,119.2626,204.5,222.5,171.25,597.9406
2023-03-11 18:00:00,0.2798652,1.5,1.75,1.5,-1.930253
2023-03-11 19:00:00,0,0,0,0,-7.270812
2023-03-11 20:00:00,0,0,0,0,-7.187685
2023-03-11 21:00:00,0,0,0,0,-7.19687
2023-03-11 22:00:00,0,0,0,0,-7.211227
2023-03-11 23:00:00,0,0,0,0,-7.20431
2023-03-12 00:00:00,0,0,0,0,-7.198295
2023-03-12 01:00:00,0,0,0,0,-7.16782
2023-03-12 03:00:00,0,0,0,0,-7.139622
2023-03-12 04:00:00,0,0,0,0,-7.201046
2023-03-12 05:00:00,0,0,0,0,-7.189501
2023-03-12 06:00:00,0,0,0,0,-7.188642
2023-03-12 07:00:00,8.023702,13.25,14.25,12.75,33.55123
2023-03-12 08:00:00,76.74593,147.25,161.5,149.75,453.1996
2023-03-12 09:00:00,69.17686,144.75,158.75,148,445.6451
2023-03-12 10:00:00,111.5113,231.25,252.75,235.5,711.2555
2023-03-12 11:00:00,212.2611,427,467.5,436,1315.239
2023-03-12 12:00:00,236.6649,482.25,526,488.25,1496.312
2023-03-12 13:00:00,130.3527,273.5,297.75,277.25,844.6731
2023-03-12 14:00:00,123.984,256.25,280.25,261.25,793.4343
2023-03-12 15:00:00,107.8078,219.25,238,219,672.0865
2023-03-12 16:00:00,88.36652,179.25,196,183,556.6332
2023-03-12 17:00:00,51.9353,101.5,110.25,101.25,308.3283
2023-03-12 18:00:00,14.77901,26.75,29.5,27.5,79.5857
2023-03-12 19:00:00,0.01384457,0,0,-0.5,-7.518259
2023-03-12 20:00:00,0,0,0,0,-7.252542
2023-03-12 21:00:00,0,0,0,0,-7.23422
2023-03-12 22:00:00,0,0,0,0,-7.273513
2023-03-12 23:00:00,0,0,0,0,-7.265841
2023-03-13 00:00:00,0,0,0,0,-7.267353
2023-03-13 01:00:00,0,0,0,0,-7.254355
2023-03-13 02:00:00,0,0,0,0,-7.247362
2023-03-13 03:00:00,0,0,0,0,-7.229257
2023-03-13 04:00:00,0,0,0,0,-7.210846
2023-03-13 05:00:00,0,0,0,0,-7.207207
2023-03-13 06:00:00,0,0,0,0,-7.218966
2023-03-13 07:00:00,2.222142,2.25,2.5,2.25,-0.2629578
2023-03-13 08:00:00,29.96195,55,60,56,163.7357
2023-03-13 09:00:00,163.728,307.75,339.25,315.25,951.1323
2023-03-13 10:00:00,236.6286,444,485.25,450.75,1367.79
2023-03-13 11:00:00,215.8215,394.5,426.75,389,1189.48
2023-03-13 12:00:00,578.9175,1085.5,1147.5,1046.25,3165.736
2023-03-13 13:00:00,399.5723,740,855,771.75,2304.05
2023-03-13 14:00:00,268.9878,502.25,548.5,507.5,1550.215
2023-03-13 15:00:00,193.8545,364.5,399,371.75,1130.51
2023-03-13 16:00:00,357.9298,663.5,712.5,716.75,2138.814
2023-03-13 17:00:00,273.5393,485,532.75,544.5,1600.184
2023-03-13 18:00:00,54.94875,102.75,118,99.5,308.4019
2023-03-13 19:00:00,0.6944286,1.5,2,1.5,-1.19094
2023-03-13 20:00:00,0,0,0,0,-7.143796
2023-03-13 21:00:00,0,0,0,0,-7.145127
2023-03-13 22:00:00,0,0,0,0,-7.142155
2023-03-13 23:00:00,0,0,0,0,-7.162803
2023-03-14 00:00:00,0,0,0,0,-7.146465
2023-03-14 01:00:00,0,0,0,0,-7.146616
2023-03-14 02:00:00,0,0,0,0,-7.093093
2023-03-14 03:00:00,0,0,0,0,-7.069465
2023-03-14 04:00:00,0,0,0,0,-7.142368
2023-03-14 05:00:00,0,0,0,0,-7.05271
2023-03-14 06:00:00,0,0,0,0,-7.0668
2023-03-14 07:00:00,23.71095,34.25,37.75,35.25,99.73063
2023-03-14 08:00:00,226.0728,430,470.75,438.25,1320.314
2023-03-14 09:00:00,488.9221,1008.75,1103.25,1027.75,3103.862
2023-03-14 10:00:00,722.0698,1477.75,1584,1504.5,4507.45
2023-03-14 11:00:00,898.7435,1666.25,1666,1666.5,4935.799
2023-03-14 12:00:00,966.3704,1666.25,1666.25,1663,4876.113
2023-03-14 13:00:00,1065.573,1615.75,1638,1564.5,4853.017
2023-03-14 14:00:00,951.1879,1581.25,1619.25,1511.75,4660.992
2023-03-14 15:00:00,799.1675,1608.5,1626.25,1557.75,4676
2023-03-14 16:00:00,659.925,1323,1445.5,1346.5,4074.855
2023-03-14 17:00:00,413.988,813.5,890,825.25,2514.77
2023-03-14 18:00:00,148.4361,248.5,265.25,199.25,714.703
2023-03-14 19:00:00,2.09732,4.25,4.5,3.75,6.562093
2023-03-14 20:00:00,0,0,0,0,-7.140872
2023-03-14 21:00:00,0,0,0,0,-7.11989
2023-03-14 22:00:00,0,0,0,0,-7.169423
2023-03-14 23:00:00,0,0,0,0,-7.134851
2023-03-15 00:00:00,0,0,0,0,-7.140309
2023-03-15 01:00:00,0,0,0,0,-7.080045
2023-03-15 02:00:00,0,0,0,0,-7.056685
2023-03-15 03:00:00,0,0,0,0,-7.118755
2023-03-15 04:00:00,0,0,0,0,-7.142667
2023-03-15 05:00:00,0,0,0,0,-7.206144
2023-03-15 06:00:00,0,0,0,0,-7.227501
2023-03-15 07:00:00,23.90701,39.5,42.75,40.75,116.9613
2023-03-15 08:00:00,229.0609,441.5,483.25,449,1354.809
2023-03-15 09:00:00,491.2869,1022,1116,1040.25,3139.369
2023-03-15 10:00:00,726.2178,1486.75,1592,1516.75,4536.548
2023-03-15 11:00:00,908.5905,1665.75,1666.25,1665.75,4935.828
2023-03-15 12:00:00,1023.979,1666.25,1666.25,1666.5,4935.805
2023-03-15 13:00:00,1049.949,1665.75,1666,1666.25,4934.07
2023-03-15 14:00:00,992.1137,1665.75,1665.5,1665.5,4933.546
2023-03-15 15:00:00,863.8821,1614.75,1654.75,1647.25,4856.582
2023-03-15 16:00:00,669.3444,1281.25,1367,1346.25,3956.123
2023-03-15 17:00:00,420.2662,786,838.25,825.75,2434.348
2023-03-15 18:00:00,151.2429,244.5,254.5,203.5,703.2435
2023-03-15 19:00:00,2.293323,4.5,4.5,4.25,7.529372
2023-03-15 20:00:00,0,0,0,0,-7.237509
2023-03-15 21:00:00,0,0,0,0,-7.238554
2023-03-15 22:00:00,0,0,0,0,-7.178504
2023-03-15 23:00:00,0,0,0,0,-7.188814
2023-03-16 00:00:00,0,0,0,0,-7.221516
2023-03-16 01:00:00,0,0,0,0,-7.185944
2023-03-16 02:00:00,0,0,0,0,-7.172373
2023-03-16 03:00:00,0,0,0,0,-7.199609
2023-03-16 04:00:00,0,0,0,0,-7.16039
2023-03-16 05:00:00,0,0,0,0,-7.157272
2023-03-16 06:00:00,0,0,0,0,-7.175945
2023-03-16 07:00:00,43.2941,63.75,69,68,190.0436
2023-03-16 08:00:00,268.5949,447.25,481.5,482.5,1404.342
2023-03-16 09:00:00,487.9681,981.25,1048.25,1034.5,3029.543
2023-03-16 10:00:00,718.199,1372.5,1467,1445,4221.73
2023-03-16 11:00:00,902.4384,1636.75,1665.5,1662.75,4900.565
2023-03-16 12:00:00,1006.573,1666,1665.5,1666.5,4932.708
2023-03-16 13:00:00,1019.174,1665.25,1666.25,1665.5,4931.188
2023-03-16 14:00:00,954.421,1659.5,1665.75,1665.75,4926.949
2023-03-16 15:00:00,797.7523,1470,1551.25,1496.25,4461.598
2023-03-16 16:00:00,602.9962,1113.75,1186,1133.5,3411.57
2023-03-16 17:00:00,226.4985,432.25,461.75,426,1311.309
2023-03-16 18:00:00,106.1925,184.5,197.25,173.25,549.0956
2023-03-16 19:00:00,1.673993,4.5,4.75,4.25,7.906015
2023-03-16 20:00:00,0,0,0,0,-7.249883
2023-03-16 21:00:00,0,0,0,0,-7.240361
2023-03-16 22:00:00,0,0,0,0,-7.246498
2023-03-16 23:00:00,0,0,0,0,-7.278395
2023-03-17 00:00:00,0,0,0,0,-7.274445
2023-03-17 01:00:00,0,0,0,0,-7.19808
2023-03-17 02:00:00,0,0,0,0,-7.219862
2023-03-17 03:00:00,0,0,0,0,-7.180995
2023-03-17 04:00:00,0,0,0,0,-7.172551
2023-03-17 05:00:00,0,0,0,0,-7.146278
2023-03-17 06:00:00,0,0,0,0,-7.11421
2023-03-17 07:00:00,27.24556,50.5,53.75,51.25,148.4272
2023-03-17 08:00:00,159.4155,283,309,294,872.0982
2023-03-17 09:00:00,223.4411,417.5,444.5,424.5,1281.058
2023-03-17 10:00:00,268.3006,495.75,528.5,503.5,1513.845
2023-03-17 11:00:00,449.4858,829.75,880.75,839,2555.69
2023-03-17 12:00:00,507.1359,932.75,990.75,934.5,2867.469
2023-03-17 13:00:00,597.6557,962,1087.75,1056,3139.026
2023-03-17 14:00:00,228.4979,432,467.25,421.75,1290.959
2023-03-17 15:00:00,210.5193,424.25,445.75,392,1225.225
2023-03-17 16:00:00,60.00668,112.25,120.75,114.75,340.8546
2023-03-17 17:00:00,50.05484,93.75,100,94.75,285.5169
2023-03-17 18:00:00,27.4305,49.75,53.25,50.5,148.1016
2023-03-17 19:00:00,0.7442567,1,1,1,-3.380594
2023-03-17 20:00:00,0,0,0,0,-7.18872
2023-03-17 21:00:00,0,0,0,0,-7.225905
2023-03-17 22:00:00,0,0,0,0,-7.224522
2023-03-17 23:00:00,0,0,0,0,-7.216411
2023-03-18 00:00:00,0,0,0,0,-7.25172
2023-03-18 01:00:00,0,0,0,0,-7.312764
2023-03-18 02:00:00,0,0,0,0,-7.313078
2023-03-18 03:00:00,0,0,0,0,-7.298213
2023-03-18 04:00:00,0,0,0,0,-7.275483
2023-03-18 05:00:00,0,0,0,0,-7.238798
2023-03-18 06:00:00,0,0,0,0,-7.218638
2023-03-18 07:00:00,3.901729,5.75,0,5.5,3.936179
2023-03-18 08:00:00,45.46659,82.25,0,83.25,159.9469
2023-03-18 09:00:00,55.75463,106.5,0,110,211.6947
2023-03-18 10:00:00,172.886,322.25,0,325,632.8919
2023-03-18 11:00:00,276.2167,506.5,0,513.75,1009.893
2023-03-18 12:00:00,444.9026,740.75,0,775.25,1507.841
2023-03-18 13:00:00,937.7385,1514.5,0,1507.75,3025.107
2023-03-18 14:00:00,956.1974,1627.5,0,1634.5,3170.195
2023-03-18 15:00:00,824.6064,1546.5,0,1504.75,2985.499
2023-03-18 16:00:00,646.6899,1227.75,0,1216.25,2413.313
2023-03-18 17:00:00,417.9984,785.75,0,796.5,1558.122
2023-03-18 18:00:00,150.5652,248.25,0,211,457.1619
2023-03-18 19:00:00,5.024501,9,0,8.25,11.63002
2023-03-18 20:00:00,0,0,0,0,-7.15607
2023-03-18 21:00:00,0,0,0,0,-7.119547
2023-03-18 22:00:00,0,0,0,0,-7.141366
2023-03-18 23:00:00,0,0,0,0,-7.16585
2023-03-19 00:00:00,0,0,0,0,-7.181591
2023-03-19 01:00:00,0,0,0,0,-7.153927
2023-03-19 02:00:00,0,0,0,0,-7.159949
2023-03-19 03:00:00,0,0,0,0,-7.154109
2023-03-19 04:00:00,0,0,0,0,-7.155318
2023-03-19 05:00:00,0,0,0,0,-7.125186
2023-03-19 06:00:00,0,0,0,0,-7.096254
2023-03-19 07:00:00,19.07219,32.5,0,32.5,58.79685
2023-03-19 08:00:00,204.0296,389.25,0,393.75,764.0921
2023-03-19 09:00:00,498.1581,1013.5,0,1021.75,2011.616
2023-03-19 10:00:00,737.7602,1458,0,1478.75,2897.883
2023-03-19 11:00:00,915.943,1662.75,0,1665.25,3283.924
