"Davis Lane Solar, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850CP Inverter 1, Active power","SMA SC-1850CP Inverter 2, Active power","SMA SC-1850CP Inverter 3, Active power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,-10.48083
2023-03-01 01:00:00,0,0,0,0,-10.35281
2023-03-01 02:00:00,0,0,0,0,-10.41146
2023-03-01 03:00:00,0,0,0,0,-10.42639
2023-03-01 04:00:00,0,0,0,0,-10.42551
2023-03-01 05:00:00,0,0,0,0,-10.36728
2023-03-01 06:00:00,4.384933,9.828333,10.23305,10.57181,20.4091
2023-03-01 07:00:00,177.2607,298.5944,309.7029,307.4498,904.459
2023-03-01 08:00:00,431.3852,810.5987,845.5323,855.4764,2490.355
2023-03-01 09:00:00,649.4348,1218.151,1265.979,1281.608,3729.962
2023-03-01 10:00:00,793.9134,1444.16,1491.829,1513.656,4404.408
2023-03-01 11:00:00,910.9203,1419.462,1480.068,1549.937,4400.079
2023-03-01 12:00:00,875.4712,1391.719,1436.96,1464.444,4249.683
2023-03-01 13:00:00,845.3757,1334.749,1374.016,1356.8,4021.842
2023-03-01 14:00:00,414.2638,718.4487,745.8954,749.686,2193.909
2023-03-01 15:00:00,271.1213,464.3664,486.434,482.0434,1416.994
2023-03-01 16:00:00,91.76633,150.6889,155.4325,157.1947,452.9526
2023-03-01 17:00:00,16.34565,23.54766,22.72955,23.75395,60.33304
2023-03-01 18:00:00,0,0,0,0,-10.44596
2023-03-01 19:00:00,0,0,0,0,-10.51325
2023-03-01 20:00:00,0,0,0,0,-10.48765
2023-03-01 21:00:00,0,0,0,0,-10.29431
2023-03-01 22:00:00,0.03736243,0,0,0,-10.22143
2023-03-01 23:00:00,0.1382537,0,0,0,-10.22838
2023-03-02 00:00:00,0,0,0,0,-10.27202
2023-03-02 01:00:00,0,0,0,0,-10.24745
2023-03-02 02:00:00,0,0,0,0,-10.21754
2023-03-02 03:00:00,0,0,0,0,-10.30033
2023-03-02 04:00:00,0,0,0,0,-10.20123
2023-03-02 05:00:00,0,0,0,0,-10.15839
2023-03-02 06:00:00,0,0,0,0,-10.17557
2023-03-02 07:00:00,11.53454,17.92917,17.48208,19.03031,44.44383
2023-03-02 08:00:00,38.16642,65.19659,66.54103,70.34925,192.2161
2023-03-02 09:00:00,160.0725,277.4192,289.123,295.8248,849.9881
2023-03-02 10:00:00,521.1218,929.4197,950.6032,971.8537,2825.645
2023-03-02 11:00:00,271.7445,462.3628,478.0034,482.9051,1408.701
2023-03-02 12:00:00,252.155,436.1463,451.384,456.3211,1330.013
2023-03-02 13:00:00,177.0148,315.8414,325.3383,329.1251,958.1462
2023-03-02 14:00:00,159.858,285.8999,294.8419,299.0491,868.1774
2023-03-02 15:00:00,77.62965,142.0977,144.9654,147.7428,424.4057
2023-03-02 16:00:00,51.32495,91.8285,92.85166,95.28858,269.9659
2023-03-02 17:00:00,10.72077,18.58045,17.98504,19.14546,45.65864
2023-03-02 18:00:00,0,0,0,0,-10.37353
2023-03-02 19:00:00,0,0,0,0,-10.29178
2023-03-02 20:00:00,0,0,0,0,-10.35392
2023-03-02 21:00:00,0,0,0,0,-10.32695
2023-03-02 22:00:00,0,0,0,0,-10.25451
2023-03-02 23:00:00,0,0,0,0,-10.27032
2023-03-03 00:00:00,0,0,0,0,-10.35453
2023-03-03 01:00:00,0,0,0,0,-10.27542
2023-03-03 02:00:00,0,0,0,0,-10.32561
2023-03-03 03:00:00,0,0,0,0,-10.29674
2023-03-03 04:00:00,0,0,0,0,-10.33826
2023-03-03 05:00:00,0,0,0,0,-10.36617
2023-03-03 06:00:00,0.007991929,0,0,0,-10.34936
2023-03-03 07:00:00,18.18068,31.20261,30.42888,31.71236,83.89177
2023-03-03 08:00:00,50.18633,88.45734,89.53794,91.55522,259.725
2023-03-03 09:00:00,80.12543,140.7758,143.9826,146.4042,420.664
2023-03-03 10:00:00,98.15955,177.7274,182.918,187.1376,537.282
2023-03-03 11:00:00,94.61755,173.1616,176.8754,179.2952,518.8809
2023-03-03 12:00:00,121.7628,220.009,225.6038,228.4524,663.4513
2023-03-03 13:00:00,61.24363,109.6783,112.3696,117.016,329.151
2023-03-03 14:00:00,129.1334,238.1664,240.0236,252.8135,719.7627
2023-03-03 15:00:00,283.3364,496.7831,513.1474,523.6199,1517.894
2023-03-03 16:00:00,162.6732,261.0236,273.5665,280.3846,803.8906
2023-03-03 17:00:00,57.34986,86.11363,88.36919,90.07047,254.8838
2023-03-03 18:00:00,0.2684089,0.397986,0.3300695,0.4271875,-9.194154
2023-03-03 19:00:00,0,0,0,0,-10.29217
2023-03-03 20:00:00,0,0,0,0,-10.20917
2023-03-03 21:00:00,0,0,0,0,-10.21297
2023-03-03 22:00:00,0,0,0,0,-10.16946
2023-03-03 23:00:00,0,0,0,0,-10.21397
2023-03-04 00:00:00,0,0,0,0,-10.21399
2023-03-04 01:00:00,0,0,0,0,-10.28542
2023-03-04 02:00:00,0.3393857,0,0,0,-10.24751
2023-03-04 03:00:00,0.01597443,0,0,0,-10.27655
2023-03-04 04:00:00,0,0,0,0,-10.24598
2023-03-04 05:00:00,0,0,0,0,-10.17445
2023-03-04 06:00:00,7.773818,12.42023,13.11689,13.43644,29.12363
2023-03-04 07:00:00,200.6021,313.3948,333.0793,330.4611,964.58
2023-03-04 08:00:00,465.558,844.251,890.7493,898.2482,2609.676
2023-03-04 09:00:00,710.3474,1309.522,1372.249,1390.27,4031.107
2023-03-04 10:00:00,894.8676,1617.071,1650.334,1657.233,4868.763
2023-03-04 11:00:00,1006.113,1666.864,1665.647,1666.304,4940.858
2023-03-04 12:00:00,1034.926,1666.056,1665.535,1665.483,4940.324
2023-03-04 13:00:00,976.6066,1665.56,1665.839,1666.113,4940.358
2023-03-04 14:00:00,835.892,1503.191,1575.471,1591.534,4618.612
2023-03-04 15:00:00,628.6204,1116.302,1199.476,1209.632,3490.932
2023-03-04 16:00:00,373.9006,606.9108,685.6209,681.6237,1955.651
2023-03-04 17:00:00,105.2939,133.6069,158.8351,153.9074,436.133
2023-03-04 18:00:00,0,0.3731773,0.3337515,0.3718413,-9.183772
2023-03-04 19:00:00,0,0,0,0,-10.3702
2023-03-04 20:00:00,0,0,0,0,-10.35659
2023-03-04 21:00:00,0,0,0,0,-10.40532
2023-03-04 22:00:00,0,0,0,0,-10.34748
2023-03-04 23:00:00,0,0,0,0,-10.35074
2023-03-05 00:00:00,0,0,0,0,-10.39908
2023-03-05 01:00:00,0,0,0,0,-10.45804
2023-03-05 02:00:00,0,0,0,0,-10.38812
2023-03-05 03:00:00,0,0,0,0,-10.48411
2023-03-05 04:00:00,0,0,0,0,-10.47571
2023-03-05 05:00:00,0,0,0,0,-10.46138
2023-03-05 06:00:00,11.19761,20.03874,20.21667,20.14448,50.3783
2023-03-05 07:00:00,218.1518,366.0708,379.2181,374.2308,1107.647
2023-03-05 08:00:00,467.2535,890.4747,933.9916,942.2059,2743.875
2023-03-05 09:00:00,710.7828,1317.318,1376.058,1392.324,4046.426
2023-03-05 10:00:00,895.0571,1613.173,1645.411,1651.619,4855.914
2023-03-05 11:00:00,1002.078,1666.354,1665.666,1665.935,4940.837
2023-03-05 12:00:00,1027.903,1665.582,1666.046,1665.746,4941.615
2023-03-05 13:00:00,974.1154,1662.786,1666.035,1666.156,4936.433
2023-03-05 14:00:00,833.0355,1474.681,1545.869,1565.526,4535.767
2023-03-05 15:00:00,628.0723,1102.275,1180.755,1189.084,3439.108
2023-03-05 16:00:00,369.7464,602.3358,676.9775,672.0067,1933.024
2023-03-05 17:00:00,103.0632,135.9518,159.7009,155.3929,440.7306
2023-03-05 18:00:00,0.01936249,0.6553475,0.4750698,0.623733,-8.397239
2023-03-05 19:00:00,0,0,0,0,-10.22227
2023-03-05 20:00:00,0,0,0,0,-10.36709
2023-03-05 21:00:00,0,0,0,0,-10.37646
2023-03-05 22:00:00,0,0,0,0,-10.35753
2023-03-05 23:00:00,0,0,0,0,-10.42299
2023-03-06 00:00:00,0,0,0,0,-10.34346
2023-03-06 01:00:00,0,0,0,0,-10.35105
2023-03-06 02:00:00,0,0,0,0,-10.43116
2023-03-06 03:00:00,0,0,0,0,-10.33397
2023-03-06 04:00:00,0,0,0,0,-10.32605
2023-03-06 05:00:00,0,0,0,0,-10.39532
2023-03-06 06:00:00,13.84207,26.38896,26.07438,26.33025,68.77492
2023-03-06 07:00:00,200.7927,335.5481,349.0768,346.3871,1019.401
2023-03-06 08:00:00,451.1326,868.8846,912.5712,922.1539,2681.02
2023-03-06 09:00:00,693.3372,1288.71,1341.516,1356.637,3949.922
2023-03-06 10:00:00,873.2755,1572.824,1614.854,1627.224,4762.707
2023-03-06 11:00:00,974.9788,1643.2,1638.932,1646.343,4874.832
2023-03-06 12:00:00,1001.038,1666.001,1665.931,1666.332,4940.09
2023-03-06 13:00:00,938.2023,1575.65,1650.143,1661.244,4830.041
2023-03-06 14:00:00,801.1379,1406.798,1474.169,1493.631,4327.342
2023-03-06 15:00:00,592.8047,1033.033,1106.165,1115.172,3222.689
2023-03-06 16:00:00,227.5173,381.4743,414.156,413.5368,1195.397
2023-03-06 17:00:00,86.92715,127.9691,142.5944,142.7377,403.127
2023-03-06 18:00:00,0.1826004,0.7277,0.6349723,0.7648723,-8.043429
2023-03-06 19:00:00,0,0,0,0,-10.29922
2023-03-06 20:00:00,0,0,0,0,-10.30787
2023-03-06 21:00:00,0,0,0,0,-10.31161
2023-03-06 22:00:00,0,0,0,0,-10.28066
2023-03-06 23:00:00,0,0,0,0,-10.27704
2023-03-07 00:00:00,0,0,0,0,-10.31693
2023-03-07 01:00:00,0,0,0,0,-10.20998
2023-03-07 02:00:00,0,0,0,0,-10.13095
2023-03-07 03:00:00,0,0,0,0,-10.26174
2023-03-07 04:00:00,0,0,0,0,-10.27547
2023-03-07 05:00:00,0,0,0,0,-10.21494
2023-03-07 06:00:00,11.43997,16.30375,16.3856,16.42706,39.00583
2023-03-07 07:00:00,165.4042,243.559,260.5268,271.3289,764.1538
2023-03-07 08:00:00,429.7741,769.4457,813.6161,819.3785,2380.925
2023-03-07 09:00:00,679.6296,1243.695,1302.416,1317.025,3825.221
2023-03-07 10:00:00,867.95,1580.667,1625.257,1636.642,4788.507
2023-03-07 11:00:00,978.709,1666.448,1665.993,1666.251,4940.128
2023-03-07 12:00:00,1005.543,1665.943,1666.584,1666.057,4940.212
2023-03-07 13:00:00,953.0253,1659.373,1666.069,1666.433,4933.479
2023-03-07 14:00:00,812.3066,1458.332,1532.754,1549.86,4491.233
2023-03-07 15:00:00,613.2112,1085.216,1164.094,1171.212,3387.396
2023-03-07 16:00:00,364.2031,589.9137,662.0282,657.6528,1891.438
2023-03-07 17:00:00,104.2473,132.6686,154.7983,151.5939,428.7195
2023-03-07 18:00:00,0.1509423,0.7373025,0.6098025,0.6807747,-8.082558
2023-03-07 19:00:00,0,0,0,0,-10.32437
2023-03-07 20:00:00,0,0,0,0,-10.34351
2023-03-07 21:00:00,0,0,0,0,-10.35022
2023-03-07 22:00:00,0,0,0,0,-10.38322
2023-03-07 23:00:00,0,0,0,0,-10.30978
2023-03-08 00:00:00,0,0,0,0,-10.40074
2023-03-08 01:00:00,0,0,0,0,-10.37532
2023-03-08 02:00:00,0,0,0,0,-10.26741
2023-03-08 03:00:00,0,0,0,0,-10.36318
2023-03-08 04:00:00,0,0,0,0,-10.27654
2023-03-08 05:00:00,0,0,0,0,-10.29074
2023-03-08 06:00:00,17.30676,23.3119,23.92323,23.87895,61.20607
2023-03-08 07:00:00,231.9194,378.2446,404.7863,401.2331,1171.999
2023-03-08 08:00:00,500.7886,939.6288,993.1752,1003.242,2911.518
2023-03-08 09:00:00,738.8568,1410.143,1474.109,1492.852,4334.107
2023-03-08 10:00:00,918.3578,1657.438,1665.725,1666.276,4936.637
2023-03-08 11:00:00,1024.446,1665.566,1665.798,1665.833,4943.564
2023-03-08 12:00:00,1040.141,1666.374,1666.722,1665.641,4943.13
2023-03-08 13:00:00,991.4481,1665.965,1666.224,1665.957,4942.604
2023-03-08 14:00:00,854.5544,1554.119,1612.394,1621.765,4737.207
2023-03-08 15:00:00,636.2466,1144.628,1226.842,1231.223,3569.321
2023-03-08 16:00:00,325.7393,532.2425,598.7444,600.589,1716.468
2023-03-08 17:00:00,113.0959,147.3493,172.5586,168.7895,478.4282
2023-03-08 18:00:00,0,0.3581812,0.2505805,0.3228028,-9.474212
2023-03-08 19:00:00,0,0,0,0,-10.49287
2023-03-08 20:00:00,0,0,0,0,-10.62951
2023-03-08 21:00:00,0,0,0,0,-10.56869
2023-03-08 22:00:00,0,0,0,0,-10.62791
2023-03-08 23:00:00,0,0,0,0,-10.59371
2023-03-09 00:00:00,0,0,0,0,-10.5591
2023-03-09 01:00:00,0,0,0,0,-10.65531
2023-03-09 02:00:00,0,0,0,0,-10.48178
2023-03-09 03:00:00,0,0,0,0,-10.53917
2023-03-09 04:00:00,0,0,0,0,-10.54012
2023-03-09 05:00:00,0,0,0,0,-10.43849
2023-03-09 06:00:00,20.97698,27.83268,30.6427,29.813,78.44267
2023-03-09 07:00:00,233.6658,399.7448,422.8755,418.3999,1228.781
2023-03-09 08:00:00,494.1608,930.7202,979.8107,990.0555,2876.709
2023-03-09 09:00:00,731.3246,1375.315,1436.971,1453.432,4223.932
2023-03-09 10:00:00,912.488,1643.585,1662.048,1664.828,4916.637
2023-03-09 11:00:00,973.3237,1632.848,1643.634,1647.018,4870.601
2023-03-09 12:00:00,1018.917,1666.048,1665.668,1666.297,4944.349
2023-03-09 13:00:00,986.2797,1662.546,1665.865,1666.198,4937.477
2023-03-09 14:00:00,825.7072,1476.005,1547.149,1561.236,4534.781
2023-03-09 15:00:00,588.7704,1057.514,1130.138,1125.19,3280.581
2023-03-09 16:00:00,341.7836,569.9978,630.2278,623.1632,1803.691
2023-03-09 17:00:00,67.84579,103.5655,112.4265,112.5988,318.7931
2023-03-09 18:00:00,0.01508037,0.4761735,0.403257,0.4752558,-8.799793
2023-03-09 19:00:00,0,0,0,0,-10.26808
2023-03-09 20:00:00,0,0,0,0,-10.29949
2023-03-09 21:00:00,0,0,0,0,-10.29115
2023-03-09 22:00:00,0,0,0,0,-10.34923
2023-03-09 23:00:00,0,0,0,0,-10.28679
2023-03-10 00:00:00,0,0,0,0,-10.35161
2023-03-10 01:00:00,0,0,0,0,-10.33193
2023-03-10 02:00:00,0,0,0,0,-10.27003
2023-03-10 03:00:00,0,0,0,0,-10.27316
2023-03-10 04:00:00,0,0,0,0,-10.37454
2023-03-10 05:00:00,0,0,0,0,-10.31952
2023-03-10 06:00:00,6.057825,8.544251,7.821172,8.529833,14.94777
2023-03-10 07:00:00,30.69447,56.94485,56.83695,58.38926,162.9079
2023-03-10 08:00:00,95.5479,176.1788,180.7377,183.2293,529.745
2023-03-10 09:00:00,230.7372,405.1033,420.6263,424.5913,1238.09
2023-03-10 10:00:00,171.6939,306.294,319.1119,321.4009,935.7164
2023-03-10 11:00:00,126.219,234.2484,243.5445,247.2503,714.1758
2023-03-10 12:00:00,117.7167,225.3837,232.1637,235.3835,682.721
2023-03-10 13:00:00,161.3752,302.8273,311.8127,313.8884,917.2506
2023-03-10 14:00:00,108.5076,196.5415,203.8064,206.1781,596.3807
