Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,-7.029066
2023-03-01 01:00:00,0,0,0,0,-6.99958
2023-03-01 02:00:00,0,0,0,0,-7.003614
2023-03-01 03:00:00,0,0,0,0,-6.960648
2023-03-01 04:00:00,0,0,0,0,-6.951492
2023-03-01 05:00:00,0,0,0,0,-6.891457
2023-03-01 06:00:00,2.957379,5.25,5.5,5.25,9.091379
2023-03-01 07:00:00,117.866,189.25,198.5,173.25,553.6827
2023-03-01 08:00:00,364.9483,717.25,718,678.5,2070.212
2023-03-01 09:00:00,607.8394,1159.25,1163.5,1167.25,3466.589
2023-03-01 10:00:00,790.8688,1459.25,1455.75,1468.25,4386.635
2023-03-01 11:00:00,842.7491,1495.5,1509.75,1528,4544.568
2023-03-01 12:00:00,822.5308,1484.5,1484.5,1473.75,4394.699
2023-03-01 13:00:00,817.5221,1443.75,1434,1428.25,4300.31
2023-03-01 14:00:00,630.8436,1090,1135,1149.75,3338.571
2023-03-01 15:00:00,454.2274,781.75,798.75,797.25,2397.692
2023-03-01 16:00:00,313.2087,524.25,547.75,531.5,1593.141
2023-03-01 17:00:00,63.6349,98.25,100.5,101.25,310.8437
2023-03-01 18:00:00,0,0.25,0.25,0,-6.378979
2023-03-01 19:00:00,0,0,0,0,-6.973622
2023-03-01 20:00:00,0,0,0,0,-7.018417
2023-03-01 21:00:00,0,0,0,0,-7.015712
2023-03-01 22:00:00,0.01125365,0,0,0,-7.011438
2023-03-01 23:00:00,0,0,0,0,-7.021534
2023-03-02 00:00:00,0,0,0,0,-6.983011
2023-03-02 01:00:00,0,0,0,0,-6.963205
2023-03-02 02:00:00,0,0,0,0,-6.982025
2023-03-02 03:00:00,0,0,0,0,-6.949813
2023-03-02 04:00:00,0,0,0,0,-6.918559
2023-03-02 05:00:00,0,0,0,0,-6.843271
2023-03-02 06:00:00,0.8685881,0.75,0.75,0.75,-4.350191
2023-03-02 07:00:00,27.47715,46.25,47.25,47.25,133.8852
2023-03-02 08:00:00,129.6949,220.75,224.75,225.25,662.8551
2023-03-02 09:00:00,203.1496,349.75,354.25,355,1055.112
2023-03-02 10:00:00,239.6792,405,413.75,419.75,1250.165
2023-03-02 11:00:00,255.2872,432.5,429,429.25,1330.864
2023-03-02 12:00:00,185.5475,319.5,323,318.75,964.2438
2023-03-02 13:00:00,230.713,401,411,410.75,1215.602
2023-03-02 14:00:00,218.5907,382.75,388,387.25,1165.359
2023-03-02 15:00:00,83.0566,150.75,153.5,154.5,458.5446
2023-03-02 16:00:00,44.12457,79.5,80.5,79.5,236.9503
2023-03-02 17:00:00,10.08442,16.25,17,16.5,44.98268
2023-03-02 18:00:00,0,0,0,0,-6.877221
2023-03-02 19:00:00,0,0,0,0,-6.904335
2023-03-02 20:00:00,0,0,0,0,-6.944965
2023-03-02 21:00:00,0,0,0,0,-7.015244
2023-03-02 22:00:00,0,0,0,0,-7.003583
2023-03-02 23:00:00,0,0,0,0,-7.022272
2023-03-03 00:00:00,0,0,0,0,-6.954949
2023-03-03 01:00:00,0,0,0,0,-6.958964
2023-03-03 02:00:00,0,0,0,0,-6.947847
2023-03-03 03:00:00,0,0,0,0,-6.913508
2023-03-03 04:00:00,0,0,0,0,-6.877018
2023-03-03 05:00:00,0,0,0,0,-6.809819
2023-03-03 06:00:00,0.9070486,0.25,0.25,0.25,-6.117809
2023-03-03 07:00:00,35.6384,55.25,56,57,161.2014
2023-03-03 08:00:00,116.9677,197.25,204.5,211.5,597.8339
2023-03-03 09:00:00,206.2856,340.25,347.25,344.75,1034.268
2023-03-03 10:00:00,329.7945,564,585.25,549.75,1716.672
2023-03-03 11:00:00,799.6033,1444.25,1431.25,1434.5,4267.564
2023-03-03 12:00:00,668.8402,1102.75,1090.75,1168.5,3431.168
2023-03-03 13:00:00,408.7508,706.75,729.5,724.75,2136.426
2023-03-03 14:00:00,543.7595,979.5,968.5,893.5,2787.049
2023-03-03 15:00:00,373.9001,640.75,635.75,623.5,1953.095
2023-03-03 16:00:00,288.7068,504.25,519,497.5,1487.263
2023-03-03 17:00:00,64.42223,96.75,103,98.75,299.6151
2023-03-03 18:00:00,1.549981,2.75,3,9.25,2.465682
2023-03-03 19:00:00,0,0,0,0,-6.994914
2023-03-03 20:00:00,0,0,0,0,-6.92456
2023-03-03 21:00:00,0,0,0,0,-6.887734
2023-03-03 22:00:00,0,0,0,0,-6.956135
2023-03-03 23:00:00,0,0,0,0,-6.992529
2023-03-04 00:00:00,0,0,0,0,-6.98947
2023-03-04 01:00:00,0,0,0,0,-6.977251
2023-03-04 02:00:00,0,0,0,0,-6.984183
2023-03-04 03:00:00,0,0,0,0,-6.980835
2023-03-04 04:00:00,0,0,0,0,-7.017658
2023-03-04 05:00:00,0,0,0,0,-7.023253
2023-03-04 06:00:00,2.35792,4,4.25,4.5,5.746896
2023-03-04 07:00:00,145.0495,213,236,187,627.8124
2023-03-04 08:00:00,414.4315,772.5,783.75,737.75,2290.644
2023-03-04 09:00:00,662.0354,1242.25,1264,1265.5,3766.815
2023-03-04 10:00:00,849.8245,1561,1584.75,1587.5,4720.386
2023-03-04 11:00:00,967.374,1665.5,1666,1666,4982.658
2023-03-04 12:00:00,1015.224,1666.25,1666,1665.75,4980.054
2023-03-04 13:00:00,977.5319,1666.25,1666,1666,4981.987
2023-03-04 14:00:00,852.1183,1543.5,1562.5,1567.25,4665.513
2023-03-04 15:00:00,641.363,1158,1190.75,1188,3528.007
2023-03-04 16:00:00,416.2471,704.25,758.5,735.5,2186.778
2023-03-04 17:00:00,135.7491,185.75,231,194.75,617.3007
2023-03-04 18:00:00,0.8301845,3,4,3,4.196513
2023-03-04 19:00:00,0,0,0,0,-6.970313
2023-03-04 20:00:00,0,0,0,0,-7.040021
2023-03-04 21:00:00,0,0,0,0,-6.992083
2023-03-04 22:00:00,0,0,0,0,-6.997045
2023-03-04 23:00:00,0,0,0,0,-7.00379
2023-03-05 00:00:00,0,0,0,0,-7.030215
