Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,-8.091009
2023-03-01 01:00:00,0,0,0,0,-8.202632
2023-03-01 02:00:00,0,0,0,0,-8.193477
2023-03-01 03:00:00,0,0,0,0,-8.230887
2023-03-01 04:00:00,0,0,0,0,-8.266216
2023-03-01 05:00:00,0,0,0,0,-8.316464
2023-03-01 06:00:00,1.526992,0.442827,0.5224765,0.4827495,-8.274387
2023-03-01 07:00:00,95.23377,166.43,165.2623,137.9868,570.726
2023-03-01 08:00:00,378.4175,687.128,712.0798,598.961,2019.801
2023-03-01 09:00:00,479.4916,807.8982,813.0496,729.5439,2415.309
2023-03-01 10:00:00,510.2068,840.3536,857.4807,796.2526,2038.702
2023-03-01 11:00:00,465.3056,844.0455,834.1641,769.7124,2394.1
2023-03-01 12:00:00,675.0449,1174.156,1182.428,1107.103,3483.788
2023-03-01 13:00:00,754.9035,1267.667,1258.184,1164.427,3491.29
2023-03-01 14:00:00,602.7494,983.4022,975.4617,904.5674,2797.276
2023-03-01 15:00:00,247.5508,419.0356,417.0372,390.6729,1179.045
2023-03-01 16:00:00,164.2292,275.2223,276.6271,262.5598,746.1899
2023-03-01 17:00:00,42.18708,46.38,45.30259,42.52348,131.1609
2023-03-01 18:00:00,1.513614,0,0,0,-7.762758
2023-03-01 19:00:00,0,0,0,0,-7.785931
2023-03-01 20:00:00,0,0,0,0,-7.858334
2023-03-01 21:00:00,0,0,0,0,-7.867845
2023-03-01 22:00:00,0,0,0,0,-7.885268
2023-03-01 23:00:00,0,0,0,0,-7.894726
2023-03-02 00:00:00,0,0,0,0,-8.019876
2023-03-02 01:00:00,0,0,0,0,-7.872409
2023-03-02 02:00:00,0,0,0,0,-7.871747
2023-03-02 03:00:00,0,0,0,0,-7.956215
2023-03-02 04:00:00,0,0,0,0,-7.910871
2023-03-02 05:00:00,0,0,0,0,-7.926486
2023-03-02 06:00:00,0,0,0,0,-7.892361
2023-03-02 07:00:00,11.22964,7.689541,5.528963,3.272877,9.928409
2023-03-02 08:00:00,20.3994,26.78821,27.36835,23.54404,51.65284
2023-03-02 09:00:00,103.6681,213.0529,213.2491,196.3517,644.8263
2023-03-02 10:00:00,195.8139,363.3003,360.5223,331.9875,1068.297
2023-03-02 11:00:00,94.47142,167.1437,166.7373,152.7945,621.1968
2023-03-02 12:00:00,187.1856,350.3894,348.9092,321.6563,950.4729
2023-03-02 13:00:00,301.6045,538.356,534.5474,501.0688,1314.34
2023-03-02 14:00:00,180.1271,317.7499,316.6296,292.4896,919.1458
2023-03-02 15:00:00,72.56754,113.5976,115.4534,99.28383,336.0706
2023-03-02 16:00:00,33.5686,40.6155,37.49651,34.94532,113.301
2023-03-02 17:00:00,9.3794,0,0.603344,0.2629963,-7.157274
2023-03-02 18:00:00,0.3333055,0,0,0,-7.789558
2023-03-02 19:00:00,0,0,0,0,-7.830113
2023-03-02 20:00:00,0,0,0,0,-7.919398
2023-03-02 21:00:00,0,0,0,0,-7.928595
2023-03-02 22:00:00,0,0,0,0,-7.962062
2023-03-02 23:00:00,0,0,0,0,-8.060063
2023-03-03 00:00:00,0,0,0,0,-8.016343
2023-03-03 01:00:00,0,0,0,0,-8.084788
2023-03-03 02:00:00,0,0,0,0,-8.088368
2023-03-03 03:00:00,0,0,0,0,-8.109686
2023-03-03 04:00:00,0,0,0,0,-8.024603
2023-03-03 05:00:00,0,0,0,0,-8.034652
2023-03-03 06:00:00,0.4474722,0.1253248,0,0.0413082,-7.895742
2023-03-03 07:00:00,25.86835,40.29161,35.00945,28.69316,100.7262
2023-03-03 08:00:00,144.2036,303.4275,306.1485,277.5261,833.9004
2023-03-03 09:00:00,314.4806,542.4628,543.7215,498.2918,1553.845
2023-03-03 10:00:00,301.5066,508.9502,503.432,467.5793,1510.887
2023-03-03 11:00:00,130.5945,237.2582,221.9138,212.2626,720.6002
2023-03-03 12:00:00,88.97059,155.1212,149.7188,143.9429,390.1526
2023-03-03 13:00:00,436.6302,761.9327,739.2159,669.7343,1783.579
2023-03-03 14:00:00,663.1547,1103.105,1080.719,1026.013,2744.722
2023-03-03 15:00:00,325.1093,564.3356,565.5767,532.6365,1504.211
2023-03-03 16:00:00,222.0986,352.5413,358.2998,344.8679,922.2562
2023-03-03 17:00:00,81.27435,95.20768,93.92909,95.17213,284.1109
2023-03-03 18:00:00,2.259538,0,0,0,-7.933197
2023-03-03 19:00:00,0,0,0,0,-7.85296
2023-03-03 20:00:00,0,0,0,0,-7.762678
2023-03-03 21:00:00,0,0,0,0,-7.828875
2023-03-03 22:00:00,0,0,0,0,-7.816575
2023-03-03 23:00:00,0,0,0,0,-7.837531
2023-03-04 00:00:00,0,0,0,0,-7.928113
2023-03-04 01:00:00,0.01944445,0,0,0,-7.92824
2023-03-04 02:00:00,0,0,0,0,-7.969701
2023-03-04 03:00:00,0,0,0,0,-7.986395
2023-03-04 04:00:00,0,0,0,0,-8.06375
2023-03-04 05:00:00,0,0,0,0,-8.144824
2023-03-04 06:00:00,4.061889,0.05043275,0.3338673,1.040889,-8.073442
2023-03-04 07:00:00,187.5915,260.0717,259.7814,194.8123,687.2493
2023-03-04 08:00:00,462.1246,820.5712,850.7796,703.3785,2379.373
2023-03-04 09:00:00,702.8531,1264.836,1284.67,1133.794,3613.371
2023-03-04 10:00:00,897.9468,1559.483,1567.534,1423.675,4496.561
2023-03-04 11:00:00,1013.825,1669.148,1670.334,1562.374,4837.851
2023-03-04 12:00:00,1041.67,1672.371,1670.989,1605.864,4895.62
2023-03-04 13:00:00,975.965,1637.093,1644.997,1534.455,4722.05
2023-03-04 14:00:00,825.4462,1439.573,1438.793,1344.071,4192.854
2023-03-04 15:00:00,608.5649,1072.724,1079.177,1022.793,3175.235
2023-03-04 16:00:00,355.3202,576.3744,592.866,586.5802,1755.295
2023-03-04 17:00:00,116.5601,116.879,120.3873,130.9347,332.9019
2023-03-04 18:00:00,3.46516,0,0,0,-8.19731
2023-03-04 19:00:00,0,0,0,0,-7.761872
2023-03-04 20:00:00,0,0,0,0,-7.920341
2023-03-04 21:00:00,0,0,0,0,-7.995668
2023-03-04 22:00:00,0,0,0,0,-7.982532
2023-03-04 23:00:00,0,0,0,0,-8.152171
