Sarah,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Xpert 1670 1, Real power","Eaton Power Xpert 1670 2, Real power","Eaton Power Xpert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-03-01 00:00:00,0,0,0,0,-8.780201
2023-03-01 01:00:00,0,0,0,0,-8.714794
2023-03-01 02:00:00,0,0,0,0,-8.728544
2023-03-01 03:00:00,0,0,0,0,-8.795351
2023-03-01 04:00:00,0,0,0,0,-8.87604
2023-03-01 05:00:00,0,0,0,0,-8.973548
2023-03-01 06:00:00,0.6819673,0.6449708,0,0.54599,-7.606731
2023-03-01 07:00:00,41.55236,83.22398,91.41944,92.60916,262.7057
2023-03-01 08:00:00,113.3562,225.9644,249.4262,247.7989,710.4421
2023-03-01 09:00:00,206.701,398.5887,441.8379,431.8135,1254.882
2023-03-01 10:00:00,272.0609,536.9248,572.5179,551.7334,1654.133
2023-03-01 11:00:00,228.9104,453.5449,482.7976,466.8614,1383.844
2023-03-01 12:00:00,359.5449,625.1533,735.4299,707.6642,2056.974
2023-03-01 13:00:00,489.9356,785.0805,890.3091,909.5084,2544.917
2023-03-01 14:00:00,390.4051,644.3146,711.387,701.9202,2029.563
2023-03-01 15:00:00,240.1861,448.1183,500.3919,484.406,1414.865
2023-03-01 16:00:00,209.2862,384.0399,436.2694,408.9569,1210.85
2023-03-01 17:00:00,41.74548,54.71362,59.22718,58.22586,167.3589
2023-03-01 18:00:00,1.032559,0,0,0,-8.675396
2023-03-01 19:00:00,0,0,0,0,-8.694365
2023-03-01 20:00:00,0,0,0,0,-8.697932
2023-03-01 21:00:00,0,0,0,0,-8.739271
2023-03-01 22:00:00,0,0,0,0,-8.733583
2023-03-01 23:00:00,0,0,0,0,-8.74926
2023-03-02 00:00:00,0,0,0,0,-8.735627
2023-03-02 01:00:00,0,0,0,0,-8.721821
2023-03-02 02:00:00,0,0,0,0,-8.742725
2023-03-02 03:00:00,0,0,0,0,-8.804585
2023-03-02 04:00:00,0,0,0,0,-8.780528
2023-03-02 05:00:00,0,0,0,0,-8.708089
2023-03-02 06:00:00,0.02247222,0,0,0,-8.646133
2023-03-02 07:00:00,4.478784,0,0.7632002,0.278679,-7.362413
2023-03-02 08:00:00,43.1292,67.56689,88.23559,84.03826,227.8672
2023-03-02 09:00:00,136.4315,279.5207,305.9816,297.1737,872.2993
2023-03-02 10:00:00,204.9957,401.375,439.5682,429.7881,1254.97
2023-03-02 11:00:00,247.8348,466.9526,514.0114,499.1466,1424.298
2023-03-02 12:00:00,201.6626,375.3919,416.0082,405.7968,1190.761
2023-03-02 13:00:00,133.0135,246.0392,272.2277,264.9749,787.1673
2023-03-02 14:00:00,131.7103,248.2559,273.0117,265.5256,772.5577
2023-03-02 15:00:00,83.89796,140.2118,155.2628,153.4536,438.5553
2023-03-02 16:00:00,46.40628,55.07798,70.53264,66.27977,188.7633
2023-03-02 17:00:00,11.42636,0.08472223,1.714931,2.162153,-5.60098
2023-03-02 18:00:00,0.768625,0,0,0,-8.869645
2023-03-02 19:00:00,0,0,0,0,-8.67832
2023-03-02 20:00:00,0,0,0,0,-8.715292
2023-03-02 21:00:00,0,0,0,0,-8.723124
2023-03-02 22:00:00,0,0,0,0,-8.753696
2023-03-02 23:00:00,0,0,0,0,-8.784729
2023-03-03 00:00:00,0,0,0,0,-8.757503
2023-03-03 01:00:00,0,0,0,0,-8.748531
2023-03-03 02:00:00,0,0,0,0,-8.710361
2023-03-03 03:00:00,0,0,0,0,-8.697322
2023-03-03 04:00:00,0,0,0,0,-8.705533
2023-03-03 05:00:00,0,0,0,0,-8.673126
2023-03-03 06:00:00,0.02927778,0,0,0,-8.701002
2023-03-03 07:00:00,7.645376,0.956495,2.484925,0.978149,-3.124975
2023-03-03 08:00:00,37.13615,57.23635,62.87693,65.69163,185.804
2023-03-03 09:00:00,42.51383,64.01828,72.99852,73.76622,197.0948
2023-03-03 10:00:00,87.66547,179.8687,200.2508,194.1637,565.4015
2023-03-03 11:00:00,72.56882,115.7577,132.9071,126.9731,373.79
2023-03-03 12:00:00,54.99024,94.75372,101.6495,105.44,290.7838
2023-03-03 13:00:00,93.55347,188.8973,208.9101,199.5842,543.9374
2023-03-03 14:00:00,211.262,408.0127,446.7191,440.5924,1275.361
2023-03-03 15:00:00,99.96952,195.3748,211.6662,204.1467,599.5154
2023-03-03 16:00:00,90.57887,173.1024,187.724,179.6261,528.7369
2023-03-03 17:00:00,40.45275,49.55905,58.20432,56.32462,153.7321
2023-03-03 18:00:00,1.046764,0,0,0,-8.729834
2023-03-03 19:00:00,0,0,0,0,-8.768153
2023-03-03 20:00:00,0,0,0,0,-8.771523
2023-03-03 21:00:00,0,0,0,0,-8.844821
2023-03-03 22:00:00,0.1475,0,0,0,-8.854234
2023-03-03 23:00:00,0,0,0,0,-8.850414
2023-03-04 00:00:00,0,0,0,0,-8.848103
2023-03-04 01:00:00,0,0,0,0,-8.8383
2023-03-04 02:00:00,0,0,0,0,-8.800785
2023-03-04 03:00:00,0,0,0,0,-8.792674
2023-03-04 04:00:00,0,0,0,0,-8.755615
2023-03-04 05:00:00,0.03055556,0,0,0,-8.728931
2023-03-04 06:00:00,1.152956,0.2974877,0,0.850879,-7.053251
2023-03-04 07:00:00,115.3267,216.163,152.6297,227.3649,580.1251
2023-03-04 08:00:00,360.6787,701.6083,683.2762,763.81,2125.49
2023-03-04 09:00:00,583.2958,1104.573,1203.569,1208.849,3467.812
2023-03-04 10:00:00,761.9419,1370.822,1539.275,1505.035,4336.591
2023-03-04 11:00:00,875.9517,1520.361,1669.447,1657.196,4761.176
2023-03-04 12:00:00,912.8152,1551.313,1670.87,1670.597,4807.829
2023-03-04 13:00:00,871.2973,1485.811,1659.634,1629.898,4689.076
2023-03-04 14:00:00,755.8348,1306.87,1486.281,1432.13,4145.219
2023-03-04 15:00:00,575.463,1022.66,1163.269,1117.277,3249.542
2023-03-04 16:00:00,351.0738,605.1227,698.0269,661.2585,1940.046
2023-03-04 17:00:00,118.4695,126.2369,173.6873,134.6884,433.1905
2023-03-04 18:00:00,2.587312,0,0,0,-8.626467
2023-03-04 19:00:00,0,0,0,0,-8.696464
2023-03-04 20:00:00,0,0,0,0,-8.741652
2023-03-04 21:00:00,0,0,0,0,-8.758597
2023-03-04 22:00:00,0,0,0,0,-8.712928
2023-03-04 23:00:00,0,0,0,0,-8.74851
2023-03-05 00:00:00,0,0,0,0,-8.799946
2023-03-05 01:00:00,0,0,0,0,-8.794731
2023-03-05 02:00:00,0,0,0,0,-9.020428
2023-03-05 03:00:00,0,0,0,0,-9.492646
2023-03-05 04:00:00,0,0,0,0,-9.728215
2023-03-05 05:00:00,0,0,0,0,-9.87357
2023-03-05 06:00:00,0.9820851,2.300844,0.7893867,2.025928,-2.34841
2023-03-05 07:00:00,121.199,244.3803,170.3905,256.863,672.079
2023-03-05 08:00:00,363.4215,722.377,703.4827,786.8761,2190.5
2023-03-05 09:00:00,588.2548,1084.232,1177.937,1183.457,3393.558
2023-03-05 10:00:00,765.3429,1342.382,1494.223,1464.932,4225.771
2023-03-05 11:00:00,881.2099,1476.562,1652.313,1616.652,4662.372
2023-03-05 12:00:00,920.19,1507.502,1670.278,1651.43,4740.483
2023-03-05 13:00:00,878.3309,1438.667,1622.562,1574.913,4551.68
2023-03-05 14:00:00,761.5938,1268.337,1439.685,1395.281,4025.918
2023-03-05 15:00:00,578.4316,991.713,1126.193,1082.515,3146.667
2023-03-05 16:00:00,352.2404,592.6558,681.4943,646.3062,1895.231
2023-03-05 17:00:00,121.0353,129.9783,170.6529,138.9185,439.8871
2023-03-05 18:00:00,2.855216,0,0,0,-8.665939
2023-03-05 19:00:00,0,0,0,0,-8.662168
2023-03-05 20:00:00,0,0,0,0,-8.664916
2023-03-05 21:00:00,0,0,0,0,-8.721305
2023-03-05 22:00:00,0,0,0,0,-8.728754
2023-03-05 23:00:00,0,0,0,0,-8.763327
2023-03-06 00:00:00,0,0,0,0,-8.790544
2023-03-06 01:00:00,0,0,0,0,-8.756207
2023-03-06 02:00:00,0,0,0,0,-8.84827
2023-03-06 03:00:00,0,0,0,0,-8.899361
2023-03-06 04:00:00,0,0,0,0,-9.377553
2023-03-06 05:00:00,0,0,0,0,-9.42193
2023-03-06 06:00:00,2.164986,3.079278,0.5974723,2.392897,-0.3932402
2023-03-06 07:00:00,113.3889,223.1258,165.1965,238.4617,617.1083
2023-03-06 08:00:00,354.7667,699.447,682.2508,756.9788,2116.128
2023-03-06 09:00:00,575.6546,1061.213,1150.179,1161.643,3321.518
2023-03-06 10:00:00,751.1436,1292.331,1448.021,1417.568,4082.274
2023-03-06 11:00:00,860.7419,1441.317,1611.228,1573.902,4541.655
