NC Solar I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-02 07:00:00,66.87766,20.31994,16.31368,20.43875,10.95502
2022-09-02 08:00:00,245.341,106.8852,107.5446,103.5994,76.20845
2022-09-02 09:00:00,453.9102,201.9971,212.5352,196.5446,158.9981
2022-09-02 10:00:00,635.2856,274.9481,293.1857,268.2127,212.8087
2022-09-02 11:00:00,786.9269,317.8127,346.5772,272.5141,241.8338
2022-09-02 12:00:00,728.8231,286.4477,312.213,213.0568,220.8489
2022-09-02 13:00:00,768.0316,278.7348,313.8384,230.1151,207.7299
2022-09-02 14:00:00,671.5336,265.2088,277.3005,259.816,193.6791
2022-09-02 15:00:00,702.6774,273.8554,307.3359,234.3695,213.5765
2022-09-02 16:00:00,436.1896,175.4527,185.235,176.7444,135.1915
2022-09-02 17:00:00,315.3392,121.8463,141.9422,100.1412,98.93821
2022-09-02 18:00:00,79.12141,22.97899,26.86451,22.51508,17.14287
2022-09-02 19:00:00,19.53499,1.913195,3.693205,2.662683,1.841846
2022-09-02 20:00:00,0.02276389,0,0,0,0
2022-09-02 21:00:00,0,0,0,0,0
2022-09-02 22:00:00,0,0,0,0,0
2022-09-02 23:00:00,0,0,0,0,0
2022-09-03 00:00:00,0,0,0,0,0
2022-09-03 01:00:00,0,0,0,0,0
2022-09-03 02:00:00,0,0,0,0,0
2022-09-03 03:00:00,0.01154861,0,0,0,0
2022-09-03 04:00:00,0.000590278,0,0,0,0
2022-09-03 05:00:00,0,0,0,0,0
2022-09-03 06:00:00,0.5450219,0.0404357,0.0466848,0.04765192,0
2022-09-03 07:00:00,62.52653,18.42751,14.25469,18.85863,9.989392
2022-09-03 08:00:00,229.4818,98.34362,98.64833,95.26548,68.28792
2022-09-03 09:00:00,448.375,198.9769,209.1317,193.0728,154.3851
2022-09-03 10:00:00,625.5865,267.6389,288.0161,265.1585,206.3331
2022-09-03 11:00:00,732.7736,303.9653,336.1948,290.3861,228.3042
2022-09-03 12:00:00,826.3154,324.0552,333.3264,331.0577,239.6767
2022-09-03 13:00:00,829.0187,317.4579,323.3587,286.6907,219.6759
2022-09-03 14:00:00,604.6106,243.3613,270.0669,229.9557,199.8755
2022-09-03 15:00:00,685.9192,279.0296,302.5796,275.0845,206.642
2022-09-03 16:00:00,544.7462,213.3181,237.4729,106.7381,169.209
2022-09-03 17:00:00,301.0514,117.8494,138.0392,105.8889,98.77656
2022-09-03 18:00:00,90.14468,26.7476,31.76514,27.65478,21.32512
2022-09-03 19:00:00,18.88925,1.588752,2.898456,1.3654,1.486785
2022-09-03 20:00:00,0.03166667,0,0,0,0
2022-09-03 21:00:00,0,0,0,0,0
2022-09-03 22:00:00,0,0,0,0,0
2022-09-03 23:00:00,0,0,0,0,0
2022-09-04 00:00:00,0,0,0,0,0
2022-09-04 01:00:00,0,0,0,0,0
2022-09-04 02:00:00,0,0,0,0,0
2022-09-04 03:00:00,0,0,0,0,0
2022-09-04 04:00:00,0,0,0,0,0
2022-09-04 05:00:00,0,0,0,0,0
2022-09-04 06:00:00,0.6411614,0.001160468,0,0.03796222,0
2022-09-04 07:00:00,51.63214,14.79727,13.09025,15.32149,8.186916
2022-09-04 08:00:00,218.8804,93.98801,91.06889,91.05521,63.35481
2022-09-04 09:00:00,412.1456,182.6792,184.9485,179.3327,137.5253
2022-09-04 10:00:00,618.0338,256.4522,272.7708,190.5755,200.2303
2022-09-04 11:00:00,687.1901,277.8847,303.1414,241.4007,213.6467
2022-09-04 12:00:00,578.2269,239.5343,250.4566,236.6322,180.2083
2022-09-04 13:00:00,471.0809,193.4676,222.1338,141.3885,159.2418
2022-09-04 14:00:00,352.3016,144.9318,158.2004,74.25138,112.2722
2022-09-04 15:00:00,326.3955,139.9339,151.9228,137.9966,114.715
2022-09-04 16:00:00,385.2006,153.3721,172.9731,105.8996,123.6743
2022-09-04 17:00:00,316.8019,126.9265,144.0992,90.88638,104.1547
2022-09-04 18:00:00,140.3831,45.48529,53.6283,22.50014,38.28247
2022-09-04 19:00:00,12.01462,2.187463,3.166114,1.618746,1.617113
2022-09-04 20:00:00,0.02427083,0,0,0,0
2022-09-04 21:00:00,0.006375,0,0,0,0
2022-09-04 22:00:00,0.01249306,0,0,0,0
2022-09-04 23:00:00,0,0,0,0,0
2022-09-05 00:00:00,0,0,0,0,0
2022-09-05 01:00:00,0,0,0,0,0
2022-09-05 02:00:00,0,0,0,0,0
2022-09-05 03:00:00,0,0,0,0,0
2022-09-05 04:00:00,0.005243055,0,0,0,0
2022-09-05 05:00:00,0.01980555,0,0,0,0
2022-09-05 06:00:00,0.6891314,0.002056825,0.002150827,0.01619674,0
2022-09-05 07:00:00,51.1568,17.91983,14.83266,18.14129,9.293841
2022-09-05 08:00:00,267.985,114.2839,116.8742,110.4951,84.3964
2022-09-05 09:00:00,235.9377,100.8375,108.4495,98.35754,82.13461
2022-09-05 10:00:00,415.5479,179.817,192.175,174.7896,145.0115
2022-09-05 11:00:00,576.7222,247.7315,263.94,240.7653,190.2178
2022-09-05 12:00:00,258.6238,109.1572,121.0146,83.46638,89.43772
2022-09-05 13:00:00,233.0786,101.4758,105.1402,48.79717,81.64944
2022-09-05 14:00:00,313.7927,133.1952,147.6655,107.9791,109.52
2022-09-05 15:00:00,87.85387,37.26655,39.75084,32.79713,29.76311
2022-09-05 16:00:00,115.121,48.27702,52.05098,39.06308,39.73106
2022-09-05 17:00:00,201.882,83.79868,89.94103,81.97209,69.02592
2022-09-05 18:00:00,88.40417,33.51145,44.18857,32.62492,31.92791
2022-09-05 19:00:00,6.245246,0.4304962,0.71253,0.4728032,0.3561403
2022-09-05 20:00:00,0.01255556,0,0,0,0
2022-09-05 21:00:00,0.002256945,0,0,0,0
2022-09-05 22:00:00,0.01025,0,0,0,0
2022-09-05 23:00:00,0.0021875,0,0,0,0
2022-09-06 00:00:00,0,0,0,0,0
2022-09-06 01:00:00,0,0,0,0,0
2022-09-06 02:00:00,0,0,0,0,0
2022-09-06 03:00:00,0.008625,0,0,0,0
2022-09-06 04:00:00,0.003875,0,0,0,0
2022-09-06 05:00:00,0.01252083,0,0,0,0
2022-09-06 06:00:00,0.02622173,0,0,0,0
2022-09-06 07:00:00,14.81384,3.527262,4.447652,4.017539,1.911933
2022-09-06 08:00:00,73.64465,29.64253,30.2714,29.41966,20.6048
2022-09-06 09:00:00,226.8134,92.42305,98.22938,89.79692,74.68105
2022-09-06 10:00:00,445.2512,192.3506,200.9731,180.8831,143.3981
2022-09-06 11:00:00,674.5669,276.8361,296.5503,265.417,209.1721
2022-09-06 12:00:00,770.6704,295.9603,307.4224,293.6169,221.2117
2022-09-06 13:00:00,672.1227,276.7429,299.1274,274.6374,214.5654
2022-09-06 14:00:00,535.0802,228.8996,241.2877,226.1895,174.0506
2022-09-06 15:00:00,506.4086,214.0733,235.4843,209.9169,170.5375
2022-09-06 16:00:00,402.1866,164.1966,179.9261,162.486,131.9306
2022-09-06 17:00:00,229.7146,88.78457,101.3206,88.48144,73.5125
2022-09-06 18:00:00,162.323,50.02244,62.55255,48.40483,44.21438
2022-09-06 19:00:00,7.367533,0.5006855,0.5547317,0.5067744,0.1808825
2022-09-06 20:00:00,0.02804167,0,0,0,0
2022-09-06 21:00:00,0.01292361,0,0,0,0
2022-09-06 22:00:00,0,0,0,0,0
2022-09-06 23:00:00,0,0,0,0,0
2022-09-07 00:00:00,0.01249306,0,0,0,0
2022-09-07 01:00:00,0,0,0,0,0
2022-09-07 02:00:00,0,0,0,0,0
2022-09-07 03:00:00,0.009444445,0,0,0,0
2022-09-07 04:00:00,0.01648611,0,0,0,0
2022-09-07 05:00:00,0,0,0,0,0
2022-09-07 06:00:00,0.511054,0,0.00268354,0.05763105,0
2022-09-07 07:00:00,52.65434,20.62077,21.37894,21.01369,14.93926
2022-09-07 08:00:00,126.786,55.07846,55.07674,54.00914,41.26252
2022-09-07 09:00:00,415.0272,182.9462,188.6788,177.8399,140.457
2022-09-07 10:00:00,503.6964,218.6445,231.0335,213.9603,169.428
2022-09-07 11:00:00,770.7081,314.3369,342.331,309.9663,239.5419
2022-09-07 12:00:00,659.0909,272.8982,301.4834,267.4471,210.575
2022-09-07 13:00:00,753.968,307.1256,318.7092,295.5117,215.3215
2022-09-07 14:00:00,741.5668,283.315,324.2873,279.9434,223.3428
2022-09-07 15:00:00,619.2078,244.7874,276.9931,240.5873,188.0078
2022-09-07 16:00:00,431.3897,171.3284,193.2179,170.989,135.2373
2022-09-07 17:00:00,67.43938,26.04958,29.1126,25.94312,20.61403
2022-09-07 18:00:00,42.51214,13.71028,15.514,14.14623,10.72957
2022-09-07 19:00:00,5.311439,0.2859908,0.2838686,0.2736368,0.05706274
2022-09-07 20:00:00,0.01239583,0,0,0,0
2022-09-07 21:00:00,0.01334028,0,0,0,0
2022-09-07 22:00:00,0.005319445,0,0,0,0
2022-09-07 23:00:00,0.0071875,0,0,0,0
2022-09-08 00:00:00,0.01250695,0,0,0,0
2022-09-08 01:00:00,0,0,0,0,0
2022-09-08 02:00:00,0.01321528,0,0,0,0
2022-09-08 03:00:00,0.01324305,0,0,0,0
2022-09-08 04:00:00,0,0,0,0,0
2022-09-08 05:00:00,0,0,0,0,0
2022-09-08 06:00:00,0.2294486,0,0,0,0
2022-09-08 07:00:00,27.26176,9.649415,9.885459,9.558687,6.696784
2022-09-08 08:00:00,137.2074,60.86212,62.94341,59.77329,47.91124
2022-09-08 09:00:00,292.5848,126.8279,131.2826,126.4781,104.9237
2022-09-08 10:00:00,306.4647,136.1693,145.8517,135.6127,113.5403
2022-09-08 11:00:00,502.2079,211.0879,218.4736,203.7877,162.2168
2022-09-08 12:00:00,477.9325,197.8342,221.3348,191.654,167.1794
2022-09-08 13:00:00,537.5933,238.9261,240.2572,228.5842,173.6824
2022-09-08 14:00:00,624.416,267.5325,291.1578,254.425,208.4398
2022-09-08 15:00:00,352.4743,158.3593,170.5804,153.9505,126.505
2022-09-08 16:00:00,539.3846,222.3693,238.6437,221.9176,174.702
2022-09-08 17:00:00,340.5552,131.7995,152.5454,132.9865,110.249
2022-09-08 18:00:00,141.1871,37.16458,49.29325,39.40834,34.72659
2022-09-08 19:00:00,14.10772,0.7301659,1.299742,0.847366,0.7188618
2022-09-08 20:00:00,0.01727778,0,0,0,0
2022-09-08 21:00:00,0.004708334,0,0,0,0
2022-09-08 22:00:00,0.01334722,0,0,0,0
2022-09-08 23:00:00,0,0,0,0,0
2022-09-09 00:00:00,0,0,0,0,0
2022-09-09 01:00:00,0.01252083,0,0,0,0
2022-09-09 02:00:00,0,0,0,0,0
2022-09-09 03:00:00,0,0,0,0,0
2022-09-09 04:00:00,0,0,0,0,0
2022-09-09 05:00:00,0,0,0,0,0
2022-09-09 06:00:00,1.021747,0,0.003001482,0.07636633,0
2022-09-09 07:00:00,65.16866,22.0613,18.59584,22.11221,12.5084
2022-09-09 08:00:00,185.4955,80.35598,82.83141,77.8463,62.46593
2022-09-09 09:00:00,245.513,108.1791,111.9242,105.2952,87.25869
2022-09-09 10:00:00,404.9624,183.8567,187.7121,178.2299,145.9746
2022-09-09 11:00:00,575.3007,256.3826,272.4907,250.1754,207.4613
2022-09-09 12:00:00,505.2242,225.2437,242.909,221.619,185.3851
2022-09-09 13:00:00,544.9752,244.0633,245.8296,239.2574,188.345
2022-09-09 14:00:00,607.1951,266.3343,289.6245,259.1387,215.6283
2022-09-09 15:00:00,608.3008,263.7976,292.9326,256.2545,213.2036
2022-09-09 16:00:00,500.0857,213.9346,231.8896,210.8174,169.6225
2022-09-09 17:00:00,260.6691,102.7786,115.2599,84.52781,86.34567
2022-09-09 18:00:00,171.9578,59.17319,71.26134,52.47622,52.66599
2022-09-09 19:00:00,10.6584,1.719222,3.066058,1.846896,1.348484
2022-09-09 20:00:00,0,0,0,0,0
2022-09-09 21:00:00,0,0,0,0,0
2022-09-09 22:00:00,0,0,0,0,0
2022-09-09 23:00:00,0.005541665,0,0,0,0
2022-09-10 00:00:00,0.01879861,0,0,0,0
2022-09-10 01:00:00,0,0,0,0,0
2022-09-10 02:00:00,0.00527778,0,0,0,0
2022-09-10 03:00:00,0.00734722,0,0,0,0
2022-09-10 04:00:00,0,0,0,0,0
2022-09-10 05:00:00,0.01326389,0,0,0,0
2022-09-10 06:00:00,0.002623813,0,0,0,0
2022-09-10 07:00:00,5.842999,0.1931808,0.4798747,0.3221202,0.004167059
2022-09-10 08:00:00,26.86353,8.743296,9.803638,8.845448,5.492377
2022-09-10 09:00:00,90.51676,39.74905,42.23055,39.07576,32.55173
2022-09-10 10:00:00,108.7826,47.40876,51.91973,46.31773,39.86626
2022-09-10 11:00:00,154.6176,67.08392,65.5704,67.36617,53.18716
2022-09-10 12:00:00,270.95,115.787,123.86,112.2033,94.48206
2022-09-10 13:00:00,481.6486,199.9586,218.6219,195.7623,165.6064
2022-09-10 14:00:00,341.8286,137.1788,144.9259,137.8768,108.5309
2022-09-10 15:00:00,137.6055,60.03552,63.91759,58.8134,48.30266
2022-09-10 16:00:00,223.5257,92.99671,92.91534,87.85738,70.38316
2022-09-10 17:00:00,171.4788,69.6613,74.87325,70.15903,59.07104
2022-09-10 18:00:00,47.41808,15.84592,18.9222,10.35842,13.0156
2022-09-10 19:00:00,2.061896,0.02291624,0.05151617,0.03867771,0.01221349
2022-09-10 20:00:00,0,0,0,0,0
2022-09-10 21:00:00,0,0,0,0,0
2022-09-10 22:00:00,0,0,0,0,0
2022-09-10 23:00:00,0,0,0,0,0
2022-09-11 00:00:00,0,0,0,0,0
2022-09-11 01:00:00,0,0,0,0,0
2022-09-11 02:00:00,0,0,0,0,0
2022-09-11 03:00:00,0,0,0,0,0
2022-09-11 04:00:00,0.02192361,0,0,0,0
2022-09-11 05:00:00,0.2634583,0,0,0,0
2022-09-11 06:00:00,0.2271197,0,0,0,0
2022-09-11 07:00:00,6.073333,0.0105595,0.009351162,0.05468303,0.003090725
2022-09-11 08:00:00,45.54916,15.87068,17.7721,17.20528,10.32745
2022-09-11 09:00:00,345.4845,146.3994,152.7369,142.2607,117.5826
2022-09-11 10:00:00,652.2447,264.6252,278.4012,257.975,200.4922
2022-09-11 11:00:00,701.2515,282.4015,305.7277,275.4357,215.1245
2022-09-11 12:00:00,843.5857,333.4443,369.2297,320.285,250.7064
2022-09-11 13:00:00,767.7469,299.3098,319.8343,289.3189,218.4774
2022-09-11 14:00:00,481.1398,191.416,224.63,185.2188,152.4798
2022-09-11 15:00:00,265.5814,114.4328,114.5315,110.1503,86.19172
2022-09-11 16:00:00,442.8307,177.3981,191.7111,178.1755,137.3855
2022-09-11 17:00:00,252.0302,95.02306,107.8053,93.33649,75.43944
2022-09-11 18:00:00,58.5698,15.76036,17.43202,16.48885,9.36312
2022-09-11 19:00:00,7.700012,0.3402851,0.5437633,0.4113378,0.2287709
2022-09-11 20:00:00,0.986646,0,0,0,0
2022-09-11 21:00:00,0.7896945,0,0,0,0
2022-09-11 22:00:00,0.8815555,0,0,0,0
2022-09-11 23:00:00,0.7655835,0,0,0,0
2022-09-12 00:00:00,0.7279445,0,0,0,0
2022-09-12 01:00:00,0.5134655,0,0,0,0
2022-09-12 02:00:00,0.5451665,0,0,0,0
2022-09-12 03:00:00,0.515493,0,0,0,0
2022-09-12 04:00:00,0.4159375,0,0,0,0
2022-09-12 05:00:00,0.1171805,0,0,0,0
2022-09-12 06:00:00,0.1748126,0,0,0,0
2022-09-12 07:00:00,23.18144,7.18027,7.847082,7.299578,3.503637
2022-09-12 08:00:00,76.88761,32.66903,34.31363,32.31224,26.00247
2022-09-12 09:00:00,176.3078,80.28953,84.47493,78.09811,64.45439
2022-09-12 10:00:00,490.703,207.2794,219.9037,205.2988,165.6111
2022-09-12 11:00:00,722.9394,280.1223,309.7622,274.6818,218.5176
2022-09-12 12:00:00,684.7272,276.873,293.8276,273.8252,208.6644
2022-09-12 13:00:00,761.7531,292.1266,320.6707,291.9931,228.2872
2022-09-12 14:00:00,737.4397,289.5706,325.7308,254.5242,229.5703
2022-09-12 15:00:00,509.5012,216.1035,235.3972,196.108,164.7312
2022-09-12 16:00:00,347.8534,129.8613,154.8887,129.6832,114.2646
2022-09-12 17:00:00,212.3524,81.77839,96.54449,79.03149,66.97392
2022-09-12 18:00:00,27.41565,4.371707,6.142593,4.234425,1.801821
2022-09-12 19:00:00,7.043691,0.4302376,0.6684418,0.4634292,0.2568612
2022-09-12 20:00:00,1.042257,0,0,0,0
2022-09-12 21:00:00,0.9765905,0,0,0,0
2022-09-12 22:00:00,0.9096875,0,0,0,0
2022-09-12 23:00:00,0.829507,0,0,0,0
2022-09-13 00:00:00,0.931903,0,0,0,0
2022-09-13 01:00:00,0.831375,0,0,0,0
2022-09-13 02:00:00,0.7977985,0,0,0,0
2022-09-13 03:00:00,0.785347,0,0,0,0
2022-09-13 04:00:00,0.7135135,0,0,0,0
2022-09-13 05:00:00,0.4794722,0,0,0,0
2022-09-13 06:00:00,0.6148907,0,0,0,0
2022-09-13 07:00:00,15.18473,2.173856,3.972478,3.529174,0.896938
2022-09-13 08:00:00,136.1443,58.30383,55.48454,55.73273,37.0246
2022-09-13 09:00:00,415.547,176.6031,184.6533,178.5329,141.9603
2022-09-13 10:00:00,601.9378,264.2503,269.836,259.933,197.2972
2022-09-13 11:00:00,765.3082,320.9265,337.1789,309.6411,234.6439
2022-09-13 12:00:00,807.9269,318.4656,341.2013,315.2798,238.124
2022-09-13 13:00:00,542.1326,213.1561,237.3046,211.609,171.6373
2022-09-13 14:00:00,717.0513,296.4713,320.9554,291.746,232.1026
2022-09-13 15:00:00,711.8047,280.7805,307.0528,272.4668,211.6909
2022-09-13 16:00:00,519.3533,213.3767,233.198,211.9154,165.7857
2022-09-13 17:00:00,305.5163,116.1425,132.543,96.07063,95.76266
2022-09-13 18:00:00,157.1725,46.54174,57.99263,47.48215,42.05495
2022-09-13 19:00:00,17.92413,2.963212,4.154848,3.332113,2.250302
2022-09-13 20:00:00,0.9403265,0,0,0,0
2022-09-13 21:00:00,0.9350695,0,0,0,0
2022-09-13 22:00:00,0.8071735,0,0,0,0
2022-09-13 23:00:00,0.757993,0,0,0,0
2022-09-14 00:00:00,0.793722,0,0,0,0
2022-09-14 01:00:00,0.739382,0,0,0,0
2022-09-14 02:00:00,0.587417,0,0,0,0
2022-09-14 03:00:00,0.6057915,0,0,0,0
2022-09-14 04:00:00,0.5096875,0,0,0,0
2022-09-14 05:00:00,0.4673055,0,0,0,0
2022-09-14 06:00:00,0.5407258,0,0,0,0
2022-09-14 07:00:00,44.84183,14.28508,10.09163,14.32538,6.24016
2022-09-14 08:00:00,233.5997,100.6644,93.57303,95.83347,64.9937
2022-09-14 09:00:00,452.6299,204.067,206.9783,195.8723,154.4025
2022-09-14 10:00:00,626.5409,281.9983,291.4911,272.8224,214.6212
2022-09-14 11:00:00,780.9556,338.4691,353.2947,329.2067,251.6492
2022-09-14 12:00:00,855.6373,359.5043,382.9634,352.0002,267.9404
2022-09-14 13:00:00,869.4128,353.9767,380.8127,347.1748,264.2112
2022-09-14 14:00:00,816.6765,336.9517,361.5202,331.3588,254.92
2022-09-14 15:00:00,683.6293,281.1577,309.0378,278.1937,220.4026
2022-09-14 16:00:00,460.6365,186.1211,202.8963,184.1116,148.4589
2022-09-14 17:00:00,345.6977,128.2407,147.9211,130.3234,109.3275
2022-09-14 18:00:00,91.09837,29.22331,35.73571,30.06171,24.92329
2022-09-14 19:00:00,7.280042,0.4347511,0.611611,0.4629499,0.3378097
2022-09-14 20:00:00,0.8279445,0,0,0,0
2022-09-14 21:00:00,0.7091945,0,0,0,0
2022-09-14 22:00:00,0.818528,0,0,0,0
2022-09-14 23:00:00,0.858979,0,0,0,0
2022-09-15 00:00:00,0.740986,0,0,0,0
2022-09-15 01:00:00,0.8169235,0,0,0,0
2022-09-15 02:00:00,0.7083125,0,0,0,0
2022-09-15 03:00:00,0.796153,0,0,0,0
2022-09-15 04:00:00,0.8565485,0,0,0,0
2022-09-15 05:00:00,0.801785,0,0,0,0
2022-09-15 06:00:00,0.8632824,0,0,0,0
2022-09-15 07:00:00,49.03536,15.41783,10.45203,14.9649,6.952369
2022-09-15 08:00:00,226.7847,96.13431,90.10875,91.73902,62.92589
2022-09-15 09:00:00,444.2466,198.8206,202.8568,190.7837,152.4171
2022-09-15 10:00:00,633.048,283.367,292.6434,275.2822,216.0341
2022-09-15 11:00:00,744.094,331.4123,337.4713,320.1511,241.5505
2022-09-15 12:00:00,738.5068,328.6345,334.7962,316.4555,234.8198
2022-09-15 13:00:00,851.4833,355.2675,375.1877,342.8292,257.5477
2022-09-15 14:00:00,819.2442,341.3766,361.7247,332.4938,246.4017
2022-09-15 15:00:00,681.572,287.4678,306.6542,281.773,212.2849
2022-09-15 16:00:00,514.3895,211.4426,230.5082,208.992,160.2849
2022-09-15 17:00:00,296.9725,113.3955,130.8805,112.8818,88.7656
2022-09-15 18:00:00,115.0138,31.73379,40.18863,23.50479,24.42292
2022-09-15 19:00:00,8.177537,0.58332,1.128372,0.8150753,0.06732833
2022-09-15 20:00:00,0.5529235,0,0,0,0
2022-09-15 21:00:00,0.597035,0,0,0,0
2022-09-15 22:00:00,0.68575,0,0,0,0
2022-09-15 23:00:00,0.6432155,0,0,0,0
2022-09-16 00:00:00,0.7787915,0,0,0,0
2022-09-16 01:00:00,1.062827,0,0,0,0
2022-09-16 02:00:00,0.846132,0,0,0,0
2022-09-16 03:00:00,0.867597,0,0,0,0
2022-09-16 04:00:00,0.866611,0,0,0,0
2022-09-16 05:00:00,0.9282915,0,0,0,0
2022-09-16 06:00:00,0.9796826,0,0,0,0
2022-09-16 07:00:00,45.83017,14.22052,12.14782,14.47853,6.598501
2022-09-16 08:00:00,206.8185,86.31184,82.59702,82.82548,59.56977
2022-09-16 09:00:00,411.4572,180.1417,183.06,172.0669,138.0656
2022-09-16 10:00:00,590.4309,257.3932,264.9669,247.5306,194.5829
2022-09-16 11:00:00,724.913,309.7236,324.2982,296.0959,225.9939
2022-09-16 12:00:00,641.2551,280.1436,284.8746,213.2319,195.0709
2022-09-16 13:00:00,843.7879,342.1024,367.1112,294.9907,257.5399
2022-09-16 14:00:00,644.8572,261.6824,288.1337,176.6863,208.8776
2022-09-16 15:00:00,629.0457,257.4353,276.7961,144.2307,194.7673
2022-09-16 16:00:00,397.2643,161.9274,180.1161,117.4518,129.5146
2022-09-16 17:00:00,245.5703,89.356,102.4823,73.43583,72.92801
2022-09-16 18:00:00,97.35336,28.49582,35.59133,29.41057,25.01435
2022-09-16 19:00:00,6.535645,0.434446,0.8630055,0.486616,0.3834741
2022-09-16 20:00:00,0.1402431,0,0,0,0
2022-09-16 21:00:00,0.0875139,0,0,0,0
2022-09-16 22:00:00,0.1624445,0,0,0,0
2022-09-16 23:00:00,0.3992569,0,0,0,0
2022-09-17 00:00:00,0.7648195,0,0,0,0
2022-09-17 01:00:00,0.776417,0,0,0,0
2022-09-17 02:00:00,0.8544445,0,0,0,0
2022-09-17 03:00:00,0.9758405,0,0,0,0
2022-09-17 04:00:00,0.9359585,0,0,0,0
2022-09-17 05:00:00,0.8826875,0,0,0,0
2022-09-17 06:00:00,1.047016,0,0,0,0
2022-09-17 07:00:00,48.31739,14.92448,12.60472,14.69414,8.327226
2022-09-17 08:00:00,219.0087,89.33249,84.32015,85.31672,60.63745
2022-09-17 09:00:00,423.1557,184.8045,186.9865,176.3705,141.0937
2022-09-17 10:00:00,609.3136,264.3267,270.8293,255.2789,199.5336
2022-09-17 11:00:00,754.6449,317.7365,329.7499,308.9222,234.6445
2022-09-17 12:00:00,846.2315,345.4402,362.6443,335.5423,252.1288
2022-09-17 13:00:00,856.9139,345.0962,363.571,297.6214,252.4965
2022-09-17 14:00:00,806.1122,325.1897,345.1852,317.4493,238.9504
2022-09-17 15:00:00,675.3929,274.9727,292.7901,241.5029,206.513
2022-09-17 16:00:00,497.7591,200.3631,216.7207,178.8428,155.269
2022-09-17 17:00:00,295.0485,108.5153,123.8533,107.4207,88.97031
2022-09-17 18:00:00,101.9084,27.96428,34.96734,25.61683,24.73484
2022-09-17 19:00:00,5.821252,0.3059732,0.6034667,0.4761754,0.1488218
2022-09-17 20:00:00,0.1180208,0,0,0,0
2022-09-17 21:00:00,0.180757,0,0,0,0
2022-09-17 22:00:00,0.2500209,0,0,0,0
2022-09-17 23:00:00,0.2095972,0,0,0,0
2022-09-18 00:00:00,0.1864305,0,0,0,0
2022-09-18 01:00:00,0.2277292,0,0,0,0
2022-09-18 02:00:00,0.1509791,0,0,0,0
2022-09-18 03:00:00,0.2437084,0,0,0,0
2022-09-18 04:00:00,0.1266945,0,0,0,0
2022-09-18 05:00:00,0.2607639,0,0,0,0
2022-09-18 06:00:00,0.7793821,0,0,0,0
2022-09-18 07:00:00,46.61359,14.06542,11.45052,13.85802,6.646549
2022-09-18 08:00:00,210.5556,86.24987,80.3392,82.08204,57.51853
2022-09-18 09:00:00,418.4177,182.4614,182.5991,173.9248,136.8254
2022-09-18 10:00:00,597.3177,256.4551,258.8717,247.2265,188.8233
2022-09-18 11:00:00,642.7213,277.7972,296.2769,272.5958,213.9321
2022-09-18 12:00:00,730.9283,286.2237,302.9538,278.8466,217.0071
2022-09-18 13:00:00,767.0787,296.4473,317.5238,286.2176,219.0432
2022-09-18 14:00:00,663.6274,270.9446,295.2325,214.0753,203.4626
2022-09-18 15:00:00,475.8551,201.1391,219.7254,172.3741,159.7486
