Turkey Hill Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
2022-09-04 13:00:00,910.4194,2255.233,2279.323,2267.21,2198.193
2022-09-04 14:00:00,951.5908,2284.108,2312.694,2300.793,2231.168
2022-09-04 15:00:00,1037.455,2360.425,2392.39,2383.604,2309.855
2022-09-04 16:00:00,1108.071,2303.99,2329.782,2330.198,2260.572
2022-09-04 17:00:00,948.931,1793.322,1804.168,1794.96,1737.823
2022-09-04 18:00:00,462.456,674.3218,675.165,677.395,656.5082
2022-09-04 19:00:00,17.79214,7.495,7.42,7.353333,6.66
2022-09-04 20:00:00,-0.2257277,0,0,0,0
2022-09-04 21:00:00,-0.2321489,0,0,0,0
2022-09-04 22:00:00,-0.1297173,0,0,0,0
2022-09-04 23:00:00,-0.2666388,0,0,0,0
2022-09-05 00:00:00,-0.2322594,0,0,0,0
2022-09-05 01:00:00,-0.131624,0,0,0,0
2022-09-05 02:00:00,-0.2687035,0,0,0,0
2022-09-05 03:00:00,-0.09073693,0,0,0,0
2022-09-05 04:00:00,-0.240701,0,0,0,0
2022-09-05 05:00:00,-0.1958605,0,0,0,0
2022-09-05 06:00:00,3.7314,4.898333,5.146667,5.18,3.965
2022-09-05 07:00:00,413.1264,727.4516,758.945,766.3384,746.2149
2022-09-05 08:00:00,944.7175,2015.95,2042.532,2053.435,1994.788
2022-09-05 09:00:00,1090.924,2317.556,2345.495,2349.6,2279.678
2022-09-05 10:00:00,1014.435,2329.944,2353.892,2349.008,2277.325
2022-09-05 11:00:00,929.3247,2268.225,2288.957,2284.362,2218.116
2022-09-05 12:00:00,880.3602,2190.875,2215.22,2204.533,2137.05
2022-09-05 13:00:00,879.0113,2172.955,2200.695,2192.222,2125.752
2022-09-05 14:00:00,920.2246,2205.76,2225.237,2217.606,2156.13
2022-09-05 15:00:00,1003.523,2198.78,2223.007,2222.332,2172.535
2022-09-05 16:00:00,1088.767,2167.174,2191.292,2191.475,2128.695
2022-09-05 17:00:00,979.3039,1953.51,1968.507,1969.518,1910.719
2022-09-05 18:00:00,484.2688,821.5333,818.7318,825.8583,797.853
2022-09-05 19:00:00,17.08382,18.06334,17.59834,17.72667,17.02667
2022-09-05 20:00:00,-0.2843746,0,0,0,0
2022-09-05 21:00:00,-0.2197042,0,0,0,0
2022-09-05 22:00:00,-0.2868305,0,0,0,0
2022-09-05 23:00:00,-0.1816899,0,0,0,0
2022-09-06 00:00:00,-0.2230502,0,0,0,0
2022-09-06 01:00:00,-0.2037084,0,0,0,0
2022-09-06 02:00:00,-0.289918,0,0,0,0
2022-09-06 03:00:00,-0.1439375,0,0,0,0
2022-09-06 04:00:00,-0.1861125,0,0,0,0
2022-09-06 05:00:00,-0.2518821,0,0,0,0
2022-09-06 06:00:00,3.344795,4.081667,5.093332,5.166667,4.515
2022-09-06 07:00:00,401.2779,650.7384,679.0033,688.3251,672.5716
2022-09-06 08:00:00,931.3929,1954.26,1974.378,1979.388,1920.62
2022-09-06 09:00:00,1074.848,2257.232,2274.958,2279.296,2211.19
2022-09-06 10:00:00,996.7881,2271.093,2289.846,2286.108,2218.39
2022-09-06 11:00:00,912.0176,2181.895,2209.225,2200.845,2129.94
2022-09-06 12:00:00,878.8011,2048.785,2055.32,2025.183,1955.978
2022-09-06 13:00:00,893.4345,2153.262,2176.888,2159.001,2080.49
2022-09-06 14:00:00,603.1943,1419.988,1429.225,1358.182,1310.055
2022-09-06 15:00:00,637.5817,1299.528,1386.072,1357.738,1366.845
2022-09-06 16:00:00,927.2875,1738.628,1877.81,1857.417,1818.907
2022-09-06 17:00:00,909.3819,1815.303,1714.428,1651.212,1564.77
2022-09-06 18:00:00,413.8843,713.115,711.5833,706.6349,679.8483
2022-09-06 19:00:00,12.95501,9.533335,9.005,8.926667,8.733333
2022-09-06 20:00:00,-0.2029123,0,0,0,0
2022-09-06 21:00:00,-0.3267335,0,0,0,0
2022-09-06 22:00:00,-0.2943918,0,0,0,0
2022-09-06 23:00:00,-0.1832544,0,0,0,0
2022-09-07 00:00:00,-0.2482385,0,0,0,0
2022-09-07 01:00:00,-0.2182499,0,0,0,0
2022-09-07 02:00:00,-0.2523569,0,0,0,0
2022-09-07 03:00:00,-0.1959775,0,0,0,0
2022-09-07 04:00:00,-0.2862873,0,0,0,0
2022-09-07 05:00:00,-0.2272714,0,0,0,0
2022-09-07 06:00:00,2.352727,0.7433332,0.7916667,0.8116667,0.7283332
2022-09-07 07:00:00,385.687,625.8916,650.4699,656.2117,634.8934
2022-09-07 08:00:00,963.6613,1812.025,1825.373,1815.482,1715.533
2022-09-07 09:00:00,539.6215,1029.045,1027.293,972.075,1006.443
2022-09-07 10:00:00,806.0085,1866.102,1804.881,1813.61,1725.92
2022-09-07 11:00:00,786.5316,1889.637,1901.361,1902.399,1784.218
2022-09-07 12:00:00,134.2576,336.4066,342.075,334.2534,326.355
2022-09-07 13:00:00,155.5322,387.335,393.2784,395.0117,385.86
2022-09-07 14:00:00,199.9993,551.4,573.7917,583.1302,578.77
2022-09-07 15:00:00,195.1137,466.4829,473.6221,471.8733,459.5388
2022-09-07 16:00:00,139.907,311.6067,312.4933,308.1533,296.8533
2022-09-07 17:00:00,354.4374,623.7183,634.1635,604.2516,571.8334
2022-09-07 18:00:00,511.9772,900.2783,896.8718,916.7217,891.2
2022-09-07 19:00:00,13.04205,24.95167,24.21167,23.785,22.89833
2022-09-07 20:00:00,-0.3618213,0,0,0,0
2022-09-07 21:00:00,-0.3398093,0,0,0,0
2022-09-07 22:00:00,-0.2267988,0,0,0,0
2022-09-07 23:00:00,-0.1915192,0,0,0,0
2022-09-08 00:00:00,-0.2160366,0,0,0,0
2022-09-08 01:00:00,-0.1276575,0,0,0,0
2022-09-08 02:00:00,-0.275336,0,0,0,0
2022-09-08 03:00:00,-0.2159118,0,0,0,0
2022-09-08 04:00:00,-0.2496597,0,0,0,0
2022-09-08 05:00:00,-0.2643553,0,0,0,0
2022-09-08 06:00:00,4.642408,4.038332,4.1,3.536668,3.316668
2022-09-08 07:00:00,343.8224,455.7017,464.55,459.735,434.86
2022-09-08 08:00:00,847.436,1555.894,1541.558,1537.435,1467.896
2022-09-08 09:00:00,933.7673,1898.915,1890.697,1881.594,1802.202
2022-09-08 10:00:00,828.1459,1894.242,1910.937,1917.467,1854.42
2022-09-08 11:00:00,846.7383,2115.012,2125.664,2140.81,2082.185
2022-09-08 12:00:00,824.1368,2110.527,2149.725,2159.12,2074.383
2022-09-08 13:00:00,778.4827,2002.225,2025.195,2012.522,1938.953
2022-09-08 14:00:00,809.9499,1971.537,1996.582,2007.677,1949.673
2022-09-08 15:00:00,886.7601,2013.913,2042.535,2053.745,1991.375
2022-09-08 16:00:00,968.3002,1947.173,1965.458,1967.802,1902.618
2022-09-08 17:00:00,941.3115,1708.61,1711.764,1709.022,1647.312
2022-09-08 18:00:00,451.6896,730.9067,738.0283,753.1333,730.725
2022-09-08 19:00:00,9.352854,17.395,17.00167,17.29667,16.56167
2022-09-08 20:00:00,-0.3701,0,0,0,0
2022-09-08 21:00:00,-0.2165893,0,0,0,0
2022-09-08 22:00:00,-0.2586987,0,0,0,0
2022-09-08 23:00:00,-0.3375453,0,0,0,0
2022-09-09 00:00:00,-0.3153059,0,0,0,0
2022-09-09 01:00:00,-0.2851924,0,0,0,0
2022-09-09 02:00:00,-0.2792434,0,0,0,0
2022-09-09 03:00:00,-0.2600923,0,0,0,0
2022-09-09 04:00:00,-0.2637679,0,0,0,0
2022-09-09 05:00:00,-0.293271,0,0,0,0
2022-09-09 06:00:00,4.067404,0,0,0,0.07666668
2022-09-09 07:00:00,403.2814,704.0732,731.785,734.0567,712.3417
2022-09-09 08:00:00,951.926,2094.368,2118.167,2105.542,2040.217
2022-09-09 09:00:00,999.712,2083.778,2101.218,2095.142,2040.263
2022-09-09 10:00:00,1004.34,2334.32,2351.562,2338.053,2273.431
2022-09-09 11:00:00,938.6656,2326.167,2350.313,2333.618,2260.267
2022-09-09 12:00:00,891.618,2248.51,2280.288,2263.747,2194.94
2022-09-09 13:00:00,889.7544,2195.904,2224.615,2203.065,2139.069
2022-09-09 14:00:00,941.8529,2246.077,2270.617,2248.408,2182.937
2022-09-09 15:00:00,1022.113,2297.285,2320.012,2298.627,2230.677
2022-09-09 16:00:00,1099.206,2250.27,2276.93,2251.478,2184.056
2022-09-09 17:00:00,964.4099,1910.714,1927.366,1903.604,1841.933
2022-09-09 18:00:00,445.9981,791.7885,789.2233,787.0967,760.0734
2022-09-09 19:00:00,6.678976,14.085,13.795,13.68167,13.09833
2022-09-09 20:00:00,-0.4323587,0,0,0,0
2022-09-09 21:00:00,-0.3611263,0,0,0,0
2022-09-09 22:00:00,-0.1915032,0,0,0,0
2022-09-09 23:00:00,-0.2720539,0,0,0,0
2022-09-10 00:00:00,-0.2882454,0,0,0,0
2022-09-10 01:00:00,-0.3288066,0,0,0,0
2022-09-10 02:00:00,-0.2294627,0,0,0,0
2022-09-10 03:00:00,-0.2365707,0,0,0,0
2022-09-10 04:00:00,-0.1420588,0,0,0,0
2022-09-10 05:00:00,-0.21047,0,0,0,0
2022-09-10 06:00:00,3.526333,0.6966668,1.386667,0.5683333,0.4483333
2022-09-10 07:00:00,333.5673,445.45,461.2217,459.6983,445.2283
2022-09-10 08:00:00,849.431,1568.285,1590.99,1585.942,1539.727
2022-09-10 09:00:00,986.3889,2012.15,2032.758,2020.643,1959.427
2022-09-10 10:00:00,906.6358,2064.185,2083.312,2071.662,2013.507
2022-09-10 11:00:00,810.5959,1960.778,1985.403,1968.943,1915.524
2022-09-10 12:00:00,792.5642,1983.45,2014.443,1994.455,1934.905
2022-09-10 13:00:00,811.4718,2005.323,2030.635,2008.642,1948.567
2022-09-10 14:00:00,867.9146,2058.342,2079.932,2063.098,2005.823
2022-09-10 15:00:00,872.4477,1946.975,1962.839,1941.702,1906.984
2022-09-10 16:00:00,1000.449,1989.882,2014.017,2003.875,1945.515
2022-09-10 17:00:00,858.3655,1465.013,1480.616,1470.462,1427.028
2022-09-10 18:00:00,347.8229,441.6926,440.385,442.0117,428.4833
2022-09-10 19:00:00,3.402354,2.173333,1.548333,1.52,1.473333
2022-09-10 20:00:00,-0.2478637,0,0,0,0
2022-09-10 21:00:00,-0.2869716,0,0,0,0
2022-09-10 22:00:00,-0.2798997,0,0,0,0
2022-09-10 23:00:00,-0.1727063,0,0,0,0
2022-09-11 00:00:00,-0.2059398,0,0,0,0
2022-09-11 01:00:00,-0.1939701,0,0,0,0
2022-09-11 02:00:00,-0.2578587,0,0,0,0
2022-09-11 03:00:00,-0.2316511,0,0,0,0
2022-09-11 04:00:00,-0.1850917,0,0,0,0
2022-09-11 05:00:00,-0.2335312,0,0,0,0
2022-09-11 06:00:00,3.177167,0,0,0,0
2022-09-11 07:00:00,284.2805,308.5867,318.7683,315.855,307.355
2022-09-11 08:00:00,773.2351,1214.408,1234.14,1228.955,1193.262
2022-09-11 09:00:00,905.9579,1786.011,1787.268,1793.357,1723.917
2022-09-11 10:00:00,678.0721,1524.618,1570.595,1587.045,1555.448
2022-09-11 11:00:00,548.0722,1346.838,1378.49,1365.448,1329.254
2022-09-11 12:00:00,433.2896,1157.3,1172.578,1162.097,1131.782
2022-09-11 13:00:00,435.8061,1165.38,1214.722,1208.6,1173.152
2022-09-11 14:00:00,433.3877,1131.008,1154.152,1158.912,1129.033
2022-09-11 15:00:00,621.6085,1339.672,1367.478,1319.75,1308.8
2022-09-11 16:00:00,219.0843,409.2033,412.6,402.485,387.7567
2022-09-11 17:00:00,153.2282,249.6983,252.8067,246.9167,238.8567
2022-09-11 18:00:00,49.02034,89.66502,90.41834,89.28333,86.80499
2022-09-11 19:00:00,1.136615,0,0,0,0
2022-09-11 20:00:00,-0.2920062,0,0,0,0
2022-09-11 21:00:00,-0.245236,0,0,0,0
2022-09-11 22:00:00,-0.3034107,0,0,0,0
2022-09-11 23:00:00,-0.2333047,0,0,0,0
2022-09-12 00:00:00,-0.1462864,0,0,0,0
2022-09-12 01:00:00,-0.3884807,0,0,0,0
2022-09-12 02:00:00,-0.2789067,0,0,0,0
2022-09-12 03:00:00,-0.3090365,0,0,0,0
2022-09-12 04:00:00,-0.2745102,0,0,0,0
2022-09-12 05:00:00,-0.2658233,0,0,0,0
2022-09-12 06:00:00,0.4526104,0,0,0,0
2022-09-12 07:00:00,21.45387,51.03999,49.82833,49.10667,46.18333
2022-09-12 08:00:00,65.34804,140.465,139.305,135.72,130.8433
2022-09-12 09:00:00,315.8654,691.2715,674.2066,732.905,710.1818
2022-09-12 10:00:00,720.5261,1709.281,1670.148,1641.49,1571.601
2022-09-12 11:00:00,706.1753,1718.489,1787.537,1756.938,1655.353
2022-09-12 12:00:00,810.6308,2060.42,2060.49,2076.892,2051.715
2022-09-12 13:00:00,887.1221,2240.157,2238.953,2225.438,2186.442
2022-09-12 14:00:00,695.8974,1789.842,1780.501,1753.27,1696.627
2022-09-12 15:00:00,867.7944,2061.608,2029.912,2050.962,1965.621
2022-09-12 16:00:00,1000.477,1898.872,1883.092,1907.474,1898.417
2022-09-12 17:00:00,887.4197,1624.652,1634.403,1628.935,1562.033
2022-09-12 18:00:00,220.4764,305.9367,316.6517,310.5284,294.46
2022-09-12 19:00:00,2.515556,2.393333,2.113333,1.516667,1.78
2022-09-12 20:00:00,0.2010128,0,0,0,0
2022-09-12 21:00:00,-0.333068,0,0,0,0
2022-09-12 22:00:00,-0.2416484,0,0,0,0
2022-09-12 23:00:00,-0.1818266,0,0,0,0
2022-09-13 00:00:00,-0.2113382,0,0,0,0
2022-09-13 01:00:00,-0.2565684,0,0,0,0
2022-09-13 02:00:00,-0.2186717,0,0,0,0
2022-09-13 03:00:00,-0.07348926,0,0,0,0
2022-09-13 04:00:00,-0.2378784,0,0,0,0
2022-09-13 05:00:00,-0.2689818,0,0,0,0
2022-09-13 06:00:00,2.891705,0,0.13,0,0
2022-09-13 07:00:00,351.5879,466.9133,482.4317,482.39,466.1283
2022-09-13 08:00:00,868.9039,1745.427,1768.958,1760.33,1701.567
2022-09-13 09:00:00,1032.949,2185.552,2206.292,2194.384,2122.155
2022-09-13 10:00:00,966.4189,2271.598,2294.773,2279.548,2204.178
2022-09-13 11:00:00,881.1657,2219.856,2247.752,2229.493,2151.021
2022-09-13 12:00:00,840.3802,2183.292,2214.285,2192.715,2112.727
2022-09-13 13:00:00,841.8309,2173.147,2197.628,2178.165,2104.965
2022-09-13 14:00:00,859.6816,2162.733,2221.072,2208.155,2135.917
2022-09-13 15:00:00,949.8506,2241.493,2273.312,2269.705,2195.9
2022-09-13 16:00:00,1008.088,2099.54,2104.779,2023.42,1951.265
2022-09-13 17:00:00,906.3451,1779.992,1789.499,1783.371,1724.67
2022-09-13 18:00:00,318.3008,488.3483,485.695,487.4984,471.5083
2022-09-13 19:00:00,4.536637,3.285,3.251667,3.433332,2.451667
2022-09-13 20:00:00,-0.2821795,0,0,0,0
2022-09-13 21:00:00,-0.2293962,0,0,0,0
2022-09-13 22:00:00,-0.2721078,0,0,0,0
2022-09-13 23:00:00,-0.1476002,0,0,0,0
2022-09-14 00:00:00,-0.2417189,0,0,0,0
2022-09-14 01:00:00,-0.1960088,0,0,0,0
2022-09-14 02:00:00,-0.163589,0,0,0,0
2022-09-14 03:00:00,-0.2241508,0,0,0,0
2022-09-14 04:00:00,-0.1940674,0,0,0,0
2022-09-14 05:00:00,-0.1636663,0,0,0,0
2022-09-14 06:00:00,3.45093,1.748333,1.835,1.463333,1.311666
2022-09-14 07:00:00,337.1382,423.9833,430.5217,435.1817,419.635
2022-09-14 08:00:00,652.1128,1154.853,1175.9,1156.3,1115.14
2022-09-14 09:00:00,843.452,1740.177,1761.503,1737.347,1673.578
2022-09-14 10:00:00,900.2075,2128.207,2141.342,2119.827,2034.885
2022-09-14 11:00:00,890.877,2242.775,2252.13,2217.108,2139.802
2022-09-14 12:00:00,679.3565,1834.875,1857.458,1820.982,1755.927
2022-09-14 13:00:00,798.193,2033.848,2072.277,2078.102,2015.337
2022-09-14 14:00:00,806.3644,2035.708,2047.333,2025.047,1953.214
2022-09-14 15:00:00,907.8704,2084.653,2148.318,2143.91,2100.09
2022-09-14 16:00:00,767.853,1480,1518.228,1533.337,1486.69
2022-09-14 17:00:00,471.432,853.9783,851.67,846.2983,813.0717
2022-09-14 18:00:00,337.1391,554.7167,543.03,544.1484,525.1866
2022-09-14 19:00:00,4.437894,3.815,3.156667,3.151668,2.945
2022-09-14 20:00:00,-0.278,0,0,0,0
2022-09-14 21:00:00,-0.2362325,0,0,0,0
2022-09-14 22:00:00,-0.2420877,0,0,0,0
2022-09-14 23:00:00,-0.1412908,0,0,0,0
2022-09-15 00:00:00,-0.2187076,0,0,0,0
2022-09-15 01:00:00,-0.2006056,0,0,0,0
2022-09-15 02:00:00,-0.1736135,0,0,0,0
2022-09-15 03:00:00,-0.1829402,0,0,0,0
2022-09-15 04:00:00,-0.1773801,0,0,0,0
2022-09-15 05:00:00,-0.179307,0,0,0,0
2022-09-15 06:00:00,2.049558,0,0,0,0
2022-09-15 07:00:00,343.4143,476.6716,496.6384,497.875,479.6034
2022-09-15 08:00:00,883.6111,1854.593,1882.358,1877.93,1804.67
2022-09-15 09:00:00,1073.62,2354.431,2373.508,2365.04,2277.652
2022-09-15 10:00:00,999.1101,2379.142,2403.617,2387.789,2303.706
2022-09-15 11:00:00,909.5479,2315.293,2341.787,2323.085,2243.421
2022-09-15 12:00:00,857.3593,2247.302,2273.105,2253.862,2177.687
2022-09-15 13:00:00,856.7652,2220.267,2248.469,2224.378,2146.652
2022-09-15 14:00:00,906.1559,2276.89,2295.404,2278,2204.22
2022-09-15 15:00:00,1001.705,2345.948,2367.893,2346.07,2269.047
2022-09-15 16:00:00,1092.223,2355.355,2375.152,2360.712,2281.568
2022-09-15 17:00:00,929.0834,1960.937,1969.58,1964.619,1897.087
2022-09-15 18:00:00,314.0695,562.6315,557.6033,562.48,541.6517
2022-09-15 19:00:00,3.158008,0,0,0,0
2022-09-15 20:00:00,-0.2977153,0,0,0,0
2022-09-15 21:00:00,-0.2067297,0,0,0,0
2022-09-15 22:00:00,-0.2652566,0,0,0,0
2022-09-15 23:00:00,-0.2187077,0,0,0,0
2022-09-16 00:00:00,-0.1887145,0,0,0,0
2022-09-16 01:00:00,-0.1971447,0,0,0,0
2022-09-16 02:00:00,-0.2491919,0,0,0,0
2022-09-16 03:00:00,-0.1848415,0,0,0,0
2022-09-16 04:00:00,-0.1890734,0,0,0,0
2022-09-16 05:00:00,-0.2250015,0,0,0,0
2022-09-16 06:00:00,2.260699,0,0,0,0
2022-09-16 07:00:00,342.9019,463.78,481.7967,485.2184,465.3817
2022-09-16 08:00:00,877.9667,1835.862,1868.292,1861.168,1791.283
2022-09-16 09:00:00,1045.777,2273.813,2293.749,2270.243,2183.928
2022-09-16 10:00:00,987.9818,2347.038,2364.646,2352.4,2277.788
2022-09-16 11:00:00,895.7788,2284.418,2309.993,2295.615,2220.096
2022-09-16 12:00:00,846.3662,2223.668,2250.995,2234.55,2160.195
2022-09-16 13:00:00,852.9911,2221.307,2247.187,2229.618,2152.719
2022-09-16 14:00:00,911.8918,2290.657,2317.632,2300.78,2221.962
2022-09-16 15:00:00,994.52,2280.225,2308.853,2293.13,2213.878
2022-09-16 16:00:00,1067.307,2197.172,2250.421,2250.249,2155.567
2022-09-16 17:00:00,901.7111,1722.82,1748.024,1742.149,1682.745
2022-09-16 18:00:00,303.6723,552.6151,545.1832,549.5749,529.5301
2022-09-16 19:00:00,2.721764,0,0,0,0
2022-09-16 20:00:00,-0.2932288,0,0,0,0
2022-09-16 21:00:00,-0.1781909,0,0,0,0
2022-09-16 22:00:00,-0.2483428,0,0,0,0
2022-09-16 23:00:00,-0.2826532,0,0,0,0
2022-09-17 00:00:00,-0.09656534,0,0,0,0
2022-09-17 01:00:00,-0.1541424,0,0,0,0
2022-09-17 02:00:00,-0.2282912,0,0,0,0
2022-09-17 03:00:00,-0.2301769,0,0,0,0
2022-09-17 04:00:00,-0.1885282,0,0,0,0
2022-09-17 05:00:00,-0.2094643,0,0,0,0
2022-09-17 06:00:00,2.38823,0,0,0,0
2022-09-17 07:00:00,341.4047,473.1634,493.8517,497.5533,483.7967
2022-09-17 08:00:00,884.6293,1830.66,1870.755,1864.11,1791.923
2022-09-17 09:00:00,760.6921,1537.37,1544.437,1526.908,1445.293
2022-09-17 10:00:00,436.899,1041.267,1062.43,1060.85,1029.402
2022-09-17 11:00:00,600.2946,1572.955,1598.358,1587.477,1546.022
2022-09-17 12:00:00,624.0189,1680.755,1693.805,1686.37,1626.972
2022-09-17 13:00:00,495.2425,1264.31,1267.708,1279.74,1231.325
2022-09-17 14:00:00,496.9494,1256.036,1167.792,1120.92,1017.455
2022-09-17 15:00:00,466.3496,1069.94,1102.44,1120.96,1060.513
2022-09-17 16:00:00,195.8211,381.3567,388.1867,381.4517,369.9217
2022-09-17 17:00:00,95.89761,198.64,201.99,198.665,193.065
2022-09-17 18:00:00,34.13564,66.68167,67.27333,65.27332,63.05166
2022-09-17 19:00:00,0.1721479,0,0,0,0
2022-09-17 20:00:00,-0.1499062,0,0,0,0
2022-09-17 21:00:00,-0.1208639,0,0,0,0
2022-09-17 22:00:00,-0.1230628,0,0,0,0
2022-09-17 23:00:00,-0.2888703,0,0,0,0
2022-09-18 00:00:00,-0.1675714,0,0,0,0
2022-09-18 01:00:00,-0.2612268,0,0,0,0
2022-09-18 02:00:00,-0.1602383,0,0,0,0
2022-09-18 03:00:00,-0.2079903,0,0,0,0
2022-09-18 04:00:00,-0.2451677,0,0,0,0
