Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-09-03 17:00:00,156.9812,234.1688,230.2925,238.0184
2022-09-03 18:00:00,53.26726,67.65565,62.35078,64.45532
2022-09-03 19:00:00,19.30993,11.33195,11.09953,12.87605
2022-09-03 20:00:00,0.052625,0,0,0
2022-09-03 21:00:00,0.02097222,0,0,0
2022-09-03 22:00:00,0.03247222,0,0,0
2022-09-03 23:00:00,0,0,0,0
2022-09-04 00:00:00,0,0,0,0
2022-09-04 01:00:00,0,0,0,0
2022-09-04 02:00:00,0,0,0,0
2022-09-04 03:00:00,0,0,0,0
2022-09-04 04:00:00,0,0,0,0
2022-09-04 05:00:00,0,0,0,0
2022-09-04 06:00:00,0.3421667,0,0,0
2022-09-04 07:00:00,77.64159,108.4346,107.3885,90.04686
2022-09-04 08:00:00,287.1671,497.7454,514.4044,483.716
2022-09-04 09:00:00,525.9951,902.9633,919.431,892.8062
2022-09-04 10:00:00,585.9837,956.926,909.5849,831.6835
2022-09-04 11:00:00,690.423,1235.368,1193.681,1169.562
2022-09-04 12:00:00,435.5335,756.4191,788.5885,806.6542
2022-09-04 13:00:00,644.3884,969.6403,946.7052,987.4105
2022-09-04 14:00:00,873.8223,1347.76,1304.307,1313.648
2022-09-04 15:00:00,740.4186,1197.352,1167.95,1184.787
2022-09-04 16:00:00,559.84,924.5551,909.3997,935.8257
2022-09-04 17:00:00,321.8078,511.9106,507.9919,537.5482
2022-09-04 18:00:00,112.2156,139.185,137.1926,148.7313
2022-09-04 19:00:00,8.033625,1.551207,3.059318,1.652737
2022-09-04 20:00:00,0,0,0,0
2022-09-04 21:00:00,0.02665278,0,0,0
2022-09-04 22:00:00,0.02505556,0,0,0
2022-09-04 23:00:00,0,0,0,0
2022-09-05 00:00:00,0,0,0,0
2022-09-05 01:00:00,0.003180555,0,0,0
2022-09-05 02:00:00,0.02047222,0,0,0
2022-09-05 03:00:00,0,0,0,0
2022-09-05 04:00:00,0,0,0,0
2022-09-05 05:00:00,0,0,0,0
2022-09-05 06:00:00,0.5120174,0,0,0
2022-09-05 07:00:00,71.72345,104.6524,105.9616,86.39354
2022-09-05 08:00:00,241.8445,442.6361,457.7864,434.3415
2022-09-05 09:00:00,526.5581,914.9882,928.1887,899.2602
2022-09-05 10:00:00,297.7728,494.0489,499.1073,484.95
2022-09-05 11:00:00,498.8453,828.4489,827.0699,806.1857
2022-09-05 12:00:00,511.412,912.2199,962.618,965.4242
2022-09-05 13:00:00,762.7661,1087.842,1004.926,1009.647
2022-09-05 14:00:00,656.4749,989.1321,1000.039,1025.889
2022-09-05 15:00:00,260.0666,433.9452,434.731,424.8309
2022-09-05 16:00:00,222.9395,363.6608,361.4275,358.2026
2022-09-05 17:00:00,32.93964,39.70493,42.67837,43.2004
2022-09-05 18:00:00,29.2985,27.62779,27.39771,16.68606
2022-09-05 19:00:00,7.491648,0.190311,0.1438622,0
2022-09-05 20:00:00,0.005450895,0,0,0
2022-09-05 21:00:00,0,0,0,0
2022-09-05 22:00:00,0,0,0,0
2022-09-05 23:00:00,0,0,0,0
2022-09-06 00:00:00,0.02784347,0,0,0
2022-09-06 01:00:00,0.002962085,0,0,0
2022-09-06 02:00:00,0,0,0,0
2022-09-06 03:00:00,0,0,0,0
2022-09-06 04:00:00,0.003444445,0,0,0
2022-09-06 05:00:00,0.04298611,0,0,0
2022-09-06 06:00:00,0.04613492,0,0,0
2022-09-06 07:00:00,15.17643,22.23183,20.20915,15.02753
2022-09-06 08:00:00,82.72594,167.5208,163.42,160.4516
2022-09-06 09:00:00,145.0687,273.165,271.9585,263.4294
2022-09-06 10:00:00,530.7864,827.794,789.2239,760.9578
2022-09-06 11:00:00,862.9125,1387.731,1379.596,1358.319
2022-09-06 12:00:00,745.4861,1061.807,1044.12,1016.687
2022-09-06 13:00:00,795.7152,1258.839,1257.343,1226.194
2022-09-06 14:00:00,801.3459,1287.01,1260.74,1298.782
2022-09-06 15:00:00,551.6499,912.9697,857.9849,862.4855
2022-09-06 16:00:00,280.475,501.9148,506.716,508.6131
2022-09-06 17:00:00,190.1295,288.2244,291.6724,279.3914
2022-09-06 18:00:00,74.79253,110.6503,108.6026,112.2838
2022-09-06 19:00:00,23.1029,17.67421,16.18779,17.60877
2022-09-06 20:00:00,0.02855556,0,0,0
2022-09-06 21:00:00,0.043125,0,0,0
2022-09-06 22:00:00,0.02355555,0,0,0
2022-09-06 23:00:00,0,0,0,0
2022-09-07 00:00:00,0,0,0,0
2022-09-07 01:00:00,0.006652778,0,0,0
2022-09-07 02:00:00,0.01693056,0,0,0
2022-09-07 03:00:00,0,0,0,0
2022-09-07 04:00:00,0,0,0,0
2022-09-07 05:00:00,0,0,0,0
2022-09-07 06:00:00,0.3576944,0,0,0
2022-09-07 07:00:00,74.43391,110.1521,109.3666,89.57502
2022-09-07 08:00:00,232.309,420.7926,424.5373,405.2964
2022-09-07 09:00:00,298.2804,524.4333,530.2366,513.7025
2022-09-07 10:00:00,638.9769,1057.782,1089.241,1033.988
2022-09-07 11:00:00,787.3919,1317.693,1261.308,1255.499
2022-09-07 12:00:00,797.086,1218.437,1136.522,771.1667
2022-09-07 13:00:00,490.2374,753.0638,742.2498,0
2022-09-07 14:00:00,43.90611,67.76595,70.75442,0
2022-09-07 15:00:00,96.06089,153.5595,163.591,0
2022-09-07 16:00:00,98.19343,182.8373,187.0755,0
2022-09-07 17:00:00,98.17856,159.6635,161.3914,0
2022-09-07 18:00:00,73.21417,117.5511,116.5374,0
2022-09-07 19:00:00,15.61793,12.76344,12.77638,0
2022-09-07 20:00:00,0.008833333,0,0,0
2022-09-07 21:00:00,0,0,0,0
2022-09-07 22:00:00,0,0,0,0
2022-09-07 23:00:00,0,0,0,0
2022-09-08 00:00:00,0.0235,0,0,0
2022-09-08 01:00:00,0,0,0,0
2022-09-08 02:00:00,0,0,0,0
2022-09-08 03:00:00,0,0,0,0
2022-09-08 04:00:00,0,0,0,0
2022-09-08 05:00:00,0,0,0,0
2022-09-08 06:00:00,0.07722223,0,0,0
2022-09-08 07:00:00,51.1584,85.73349,90.60342,0
2022-09-08 08:00:00,90.82636,162.7816,167.5794,0
2022-09-08 09:00:00,272.3402,488.5688,494.0171,0
2022-09-08 10:00:00,333.7364,577.5146,580.2832,0
2022-09-08 11:00:00,355.2904,623.2037,630.6301,0
2022-09-08 12:00:00,370.3947,651.4792,648.0538,536.1671
2022-09-08 13:00:00,297.1666,511.9457,517.8839,474.2776
2022-09-08 14:00:00,434.0416,756.6365,756.7926,693.8999
2022-09-08 15:00:00,457.0364,822.5922,829.9007,743.126
2022-09-08 16:00:00,201.4814,359.8304,373.4316,329.1966
2022-09-08 17:00:00,256.1119,408.1718,423.4295,405.9592
2022-09-08 18:00:00,93.01268,112.1372,115.5101,122.7997
2022-09-08 19:00:00,9.599535,0.802331,1.113956,2.231456
2022-09-08 20:00:00,0.004916667,0,0,0
2022-09-08 21:00:00,0,0,0,0
2022-09-08 22:00:00,0,0,0,0
2022-09-08 23:00:00,0,0,0,0
2022-09-09 00:00:00,0,0,0,0
2022-09-09 01:00:00,0,0,0,0
2022-09-09 02:00:00,0,0,0,0
2022-09-09 03:00:00,0,0,0,0
2022-09-09 04:00:00,0,0,0,0
2022-09-09 05:00:00,0,0,0,0
2022-09-09 06:00:00,0.1998333,0,0,0
2022-09-09 07:00:00,90.90002,118.8459,114.8807,88.43163
2022-09-09 08:00:00,269.096,509.5753,525.9586,458.9923
2022-09-09 09:00:00,453.9958,862.3641,852.7573,767.2396
2022-09-09 10:00:00,396.0765,690.1624,690.9844,627.9421
2022-09-09 11:00:00,287.1332,532.2947,529.9496,483.8277
2022-09-09 12:00:00,437.6952,836.6209,784.0603,709.7021
2022-09-09 13:00:00,709.6754,1132.584,1138.854,1050.613
2022-09-09 14:00:00,786.4847,1200.113,1213.464,1159.025
2022-09-09 15:00:00,716.6333,1160.795,1119.256,1037.002
2022-09-09 16:00:00,543.5587,911.6226,914.6304,875.5701
2022-09-09 17:00:00,344.649,561.5579,565.0186,566.0132
2022-09-09 18:00:00,138.0771,183.7649,184.5891,185.9429
2022-09-09 19:00:00,17.19607,11.2388,12.07426,11.2693
2022-09-09 20:00:00,0,0,0,0
2022-09-09 21:00:00,0.01345833,0,0,0
2022-09-09 22:00:00,0.01011111,0,0,0
2022-09-09 23:00:00,0.01291667,0,0,0
2022-09-10 00:00:00,0.01056944,0,0,0
2022-09-10 01:00:00,0,0,0,0
2022-09-10 02:00:00,0,0,0,0
2022-09-10 03:00:00,0,0,0,0
2022-09-10 04:00:00,0.02358333,0,0,0
2022-09-10 05:00:00,0,0,0,0
2022-09-10 06:00:00,0.01525,0,0,0
2022-09-10 07:00:00,19.40673,20.38152,26.45613,17.73082
2022-09-10 08:00:00,77.35484,145.4022,143.9978,129.1483
2022-09-10 09:00:00,200.2629,376.869,376.1745,342.2252
2022-09-10 10:00:00,295.1802,525.2292,540.29,494.0582
2022-09-10 11:00:00,217.4247,393.1723,391.8551,362.2404
2022-09-10 12:00:00,386.8506,674.692,659.4912,607.8915
2022-09-10 13:00:00,361.5162,636.7283,627.4184,576.4609
2022-09-10 14:00:00,478.2553,825.4119,808.5955,738.0914
2022-09-10 15:00:00,138.5781,231.3452,232.4722,212.8
2022-09-10 16:00:00,18.09803,14.52105,14.47005,11.23256
2022-09-10 17:00:00,34.34327,41.65281,37.67585,35.39656
2022-09-10 18:00:00,32.97025,33.87049,33.50699,30.54298
2022-09-10 19:00:00,0.8752639,0,0,0
2022-09-10 20:00:00,0.006083332,0,0,0
2022-09-10 21:00:00,0.01748611,0,0,0
2022-09-10 22:00:00,0,0,0,0
2022-09-10 23:00:00,0,0,0,0
2022-09-11 00:00:00,0,0,0,0
2022-09-11 01:00:00,0,0,0,0
2022-09-11 02:00:00,0,0,0,0
2022-09-11 03:00:00,0.02356944,0,0,0
2022-09-11 04:00:00,0,0,0,0
2022-09-11 05:00:00,0,0,0,0
2022-09-11 06:00:00,0.0935,0,0,0
2022-09-11 07:00:00,25.56186,30.92425,36.75855,25.32961
2022-09-11 08:00:00,132.4606,234.4953,235.6846,216.5254
2022-09-11 09:00:00,186.217,338.926,335.0443,304.4295
2022-09-11 10:00:00,74.88766,114.9789,112.3922,103.0023
2022-09-11 11:00:00,192.7531,373.5934,370.4525,343.3936
2022-09-11 12:00:00,864.1701,1387.419,1433.864,1326.455
2022-09-11 13:00:00,991.1492,1544.344,1516.355,1398.489
2022-09-11 14:00:00,684.8011,1004.781,1042.187,998.6219
2022-09-11 15:00:00,704.1237,1179.986,1213.316,1131.457
2022-09-11 16:00:00,466.8257,716.8619,732.3433,707.4664
2022-09-11 17:00:00,174.9935,274.5475,261.0585,239.0184
2022-09-11 18:00:00,108.8819,139.3719,138.3815,135.892
2022-09-11 19:00:00,5.400778,0,0,0
2022-09-11 20:00:00,0.008444445,0,0,0
2022-09-11 21:00:00,0.02354166,0,0,0
2022-09-11 22:00:00,0,0,0,0
2022-09-11 23:00:00,0,0,0,0
2022-09-12 00:00:00,0,0,0,0
2022-09-12 01:00:00,0,0,0,0
2022-09-12 02:00:00,0,0,0,0
2022-09-12 03:00:00,0.023875,0,0,0
2022-09-12 04:00:00,0,0,0,0
2022-09-12 05:00:00,0,0,0,0
2022-09-12 06:00:00,0,0,0,0
2022-09-12 07:00:00,42.93373,73.3626,74.09843,57.09258
2022-09-12 08:00:00,110.7546,208.0855,206.6438,187.9898
2022-09-12 09:00:00,146.6431,258.5286,258.4128,236.4093
2022-09-12 10:00:00,249.3361,445.1287,440.7501,402.5266
2022-09-12 11:00:00,635.2062,1047.191,1037.624,977.4378
2022-09-12 12:00:00,900.2407,1270.591,1285.457,1198.382
2022-09-12 13:00:00,669.6165,1136.285,1084.153,1016.768
2022-09-12 14:00:00,706.9974,1090.224,1017.617,990.5219
2022-09-12 15:00:00,697.6514,1066.989,1092.841,1007.441
2022-09-12 16:00:00,488.0036,785.4197,763.7604,739.8292
2022-09-12 17:00:00,194.163,297.898,301.2625,296.6052
2022-09-12 18:00:00,81.50622,91.01172,88.65514,93.06201
2022-09-12 19:00:00,2.864928,0,0,0
2022-09-12 20:00:00,0,0,0,0
2022-09-12 21:00:00,0,0,0,0
2022-09-12 22:00:00,0,0,0,0
2022-09-12 23:00:00,0,0,0,0
2022-09-13 00:00:00,0,0,0,0
2022-09-13 01:00:00,0,0,0,0
2022-09-13 02:00:00,0,0,0,0
2022-09-13 03:00:00,0,0,0,0
2022-09-13 04:00:00,0,0,0,0
2022-09-13 05:00:00,0,0,0,0
2022-09-13 06:00:00,0.03769445,0,0,0
2022-09-13 07:00:00,55.41266,74.51644,69.3783,45.8494
2022-09-13 08:00:00,260.594,475.0479,492.0992,421.301
2022-09-13 09:00:00,517.9368,905.1204,929.9645,838.4149
2022-09-13 10:00:00,761.938,1293.224,1301.615,1187.264
2022-09-13 11:00:00,920.8864,1498.278,1492.5,1377.199
2022-09-13 12:00:00,1009.509,1590.529,1578.995,1463.098
2022-09-13 13:00:00,1008.064,1561.206,1541.05,1433.757
2022-09-13 14:00:00,921.8295,1469.072,1449.73,1355.844
2022-09-13 15:00:00,769.6563,1274.877,1258.062,1188.063
2022-09-13 16:00:00,553.861,921.7234,911.0874,881.4207
2022-09-13 17:00:00,300.936,460.4102,458.5379,461.5797
2022-09-13 18:00:00,113.7443,137.3879,127.8943,137.6097
2022-09-13 19:00:00,13.12029,6.316477,5.126635,5.498255
2022-09-13 20:00:00,0,0,0,0
2022-09-13 21:00:00,0,0,0,0
2022-09-13 22:00:00,0,0,0,0
2022-09-13 23:00:00,0,0,0,0
2022-09-14 00:00:00,0,0,0,0
2022-09-14 01:00:00,0,0,0,0
2022-09-14 02:00:00,0,0,0,0
2022-09-14 03:00:00,0,0,0,0
2022-09-14 04:00:00,0,0,0,0
2022-09-14 05:00:00,0,0,0,0
2022-09-14 06:00:00,0.036,0,0,0
2022-09-14 07:00:00,63.87265,93.7856,93.11316,63.58915
2022-09-14 08:00:00,301.3383,537.1516,554.3377,474.4761
2022-09-14 09:00:00,574.2245,966.4432,990.5389,890.9886
2022-09-14 10:00:00,787.3122,1342.94,1350.314,1225.366
2022-09-14 11:00:00,848.3504,1386.654,1373.309,1263.733
2022-09-14 12:00:00,995.0623,1565.65,1554.757,1453.985
2022-09-14 13:00:00,1030.742,1624.172,1614.823,1498.834
2022-09-14 14:00:00,923.3444,1494.011,1482.657,1380.927
2022-09-14 15:00:00,720.1381,1236.101,1215.547,1128.364
2022-09-14 16:00:00,539.7741,910.771,906.4405,874.5402
2022-09-14 17:00:00,286.3169,454.7456,449.9247,444.9901
2022-09-14 18:00:00,99.7949,111.3335,106.7552,114.8399
2022-09-14 19:00:00,7.514191,0.85552,0,1.530612
2022-09-14 20:00:00,0,0,0,0
2022-09-14 21:00:00,0,0,0,0
2022-09-14 22:00:00,0,0,0,0
2022-09-14 23:00:00,0,0,0,0
2022-09-15 00:00:00,0,0,0,0
2022-09-15 01:00:00,0,0,0,0
2022-09-15 02:00:00,0,0,0,0
2022-09-15 03:00:00,0,0,0,0
2022-09-15 04:00:00,0,0,0,0
2022-09-15 05:00:00,0,0,0,0
2022-09-15 06:00:00,0.06083332,0,0,0
2022-09-15 07:00:00,67.637,98.06853,94.69543,72.74696
2022-09-15 08:00:00,286.0588,396.1828,529.4005,451.1693
2022-09-15 09:00:00,542.1478,947.6274,969.6351,873.2746
2022-09-15 10:00:00,758.4413,1291.556,1297.582,1181.974
2022-09-15 11:00:00,928.0671,1531.457,1528.595,1406.74
2022-09-15 12:00:00,1000.414,1575.7,1559.801,1480.59
2022-09-15 13:00:00,986.2031,1528.81,1510.434,1438.854
2022-09-15 14:00:00,869.1962,1350.859,1389.062,1305.134
2022-09-15 15:00:00,684.5026,1011.135,1047.436,1049.325
2022-09-15 16:00:00,418.837,713.1249,722.0784,711.0389
2022-09-15 17:00:00,247.7926,379.9006,360.6137,361.0573
2022-09-15 18:00:00,88.14695,94.52779,92.13799,101.6785
2022-09-15 19:00:00,6.188625,0.9295035,0.754153,0.8145652
2022-09-15 20:00:00,0,0,0,0
2022-09-15 21:00:00,0,0,0,0
2022-09-15 22:00:00,0,0,0,0
2022-09-15 23:00:00,0,0,0,0
2022-09-16 00:00:00,0,0,0,0
2022-09-16 01:00:00,0,0,0,0
2022-09-16 02:00:00,0,0,0,0
2022-09-16 03:00:00,0,0,0,0
2022-09-16 04:00:00,0,0,0,0
2022-09-16 05:00:00,0,0,0,0
2022-09-16 06:00:00,0.0569861,0,0,0
2022-09-16 07:00:00,48.43531,77.62401,75.83946,57.34881
2022-09-16 08:00:00,235.5957,423.4959,431.9006,371.7504
2022-09-16 09:00:00,491.9098,854.8884,870.5215,779.9636
2022-09-16 10:00:00,726.9349,1188.455,1201.641,1108.106
2022-09-16 11:00:00,918.9958,1455.307,1445.203,1354.62
2022-09-16 12:00:00,786.9803,1205.747,1214.541,1151.389
2022-09-16 13:00:00,664.173,1083.298,1070.222,954.2543
2022-09-16 14:00:00,616.1218,1039.855,1091.537,1011.045
2022-09-16 15:00:00,543.9481,891.9249,890.0923,849.7692
2022-09-16 16:00:00,421.0946,697.726,694.8827,671.6375
2022-09-16 17:00:00,307.007,472.7841,474.3519,470.3519
2022-09-16 18:00:00,88.99579,94.34121,96.15782,97.83445
2022-09-16 19:00:00,5.891507,0.7987677,0.2096765,0.5391682
2022-09-16 20:00:00,0,0,0,0
2022-09-16 21:00:00,0,0,0,0
2022-09-16 22:00:00,0,0,0,0
2022-09-16 23:00:00,0,0,0,0
2022-09-17 00:00:00,0,0,0,0
2022-09-17 01:00:00,0,0,0,0
2022-09-17 02:00:00,0,0,0,0
2022-09-17 03:00:00,0,0,0,0
2022-09-17 04:00:00,0,0,0,0
2022-09-17 05:00:00,0,0,0,0
2022-09-17 06:00:00,0.104,0,0,0
2022-09-17 07:00:00,72.75227,91.29776,94.9994,71.67604
2022-09-17 08:00:00,281.5854,519.1422,539.195,453.5978
2022-09-17 09:00:00,553.9442,972.4022,998.4804,895.0235
2022-09-17 10:00:00,783.439,1318.37,1316.416,1198.996
2022-09-17 11:00:00,947.5722,1541.216,1526.131,1410.625
2022-09-17 12:00:00,1036.005,1631.895,1616.564,1500.569
2022-09-17 13:00:00,1035.56,1618.373,1603.821,1490.001
2022-09-17 14:00:00,942.9379,1493.404,1476.938,1377.019
2022-09-17 15:00:00,777.179,1264.748,1247.141,1173.76
2022-09-17 16:00:00,541.0053,889.4602,884.4845,852.424
2022-09-17 17:00:00,289.8598,445.0547,445.1444,448.4204
2022-09-17 18:00:00,88.43926,91.74799,95.22997,92.41994
2022-09-17 19:00:00,5.639441,0,0,0.431862
2022-09-17 20:00:00,0,0,0,0
2022-09-17 21:00:00,0,0,0,0
2022-09-17 22:00:00,0,0,0,0
2022-09-17 23:00:00,0,0,0,0
2022-09-18 00:00:00,0,0,0,0
2022-09-18 01:00:00,0,0,0,0
2022-09-18 02:00:00,0,0,0,0
2022-09-18 03:00:00,0.029375,0,0,0
2022-09-18 04:00:00,0,0,0,0
2022-09-18 05:00:00,0,0,0,0
2022-09-18 06:00:00,0.02802777,0,0,0
2022-09-18 07:00:00,57.56732,84.16644,75.1918,64.13653
2022-09-18 08:00:00,265.5765,465.5811,481.9235,405.4722
2022-09-18 09:00:00,522.5285,889.7021,913.889,818.5704
2022-09-18 10:00:00,741.4739,1227.48,1229.189,1117.12
2022-09-18 11:00:00,923.019,1450.981,1432.797,1298.231
2022-09-18 12:00:00,866.1866,1281.474,1238.492,1078.201
2022-09-18 13:00:00,679.7643,1061.748,1079.866,1033.301
2022-09-18 14:00:00,641.3248,1033.885,1016.726,969.176
2022-09-18 15:00:00,735.165,1166.917,1171.02,1119.835
2022-09-18 16:00:00,515.9125,843.2661,847.014,811.7479
2022-09-18 17:00:00,217.222,357.5963,370.2018,365.7545
2022-09-18 18:00:00,80.83826,87.40883,81.65183,89.99965
2022-09-18 19:00:00,4.264877,0,0.1836085,0.2058962
2022-09-18 20:00:00,0,0,0,0
2022-09-18 21:00:00,0,0,0,0
2022-09-18 22:00:00,0,0,0,0
2022-09-18 23:00:00,0,0,0,0
2022-09-19 00:00:00,0,0,0,0
2022-09-19 01:00:00,0.02720834,0,0,0
2022-09-19 02:00:00,0,0,0,0
2022-09-19 03:00:00,0,0,0,0
2022-09-19 04:00:00,0,0,0,0
2022-09-19 05:00:00,0,0,0,0
2022-09-19 06:00:00,0,0,0,0
2022-09-19 07:00:00,55.24087,73.02428,79.96777,58.37667
2022-09-19 08:00:00,265.808,461.5849,483.3853,405.8176
2022-09-19 09:00:00,525.7499,887.0312,914.4476,818.6055
2022-09-19 10:00:00,740.8302,1215.629,1220.998,1107.755
2022-09-19 11:00:00,904.0956,1438.907,1430.778,1315.914
2022-09-19 12:00:00,918.1523,1386.139,1422.311,1291.707
2022-09-19 13:00:00,909.6084,1380.897,1258.93,1307.972
2022-09-19 14:00:00,837.9686,1272.907,1275.396,1214.721
2022-09-19 15:00:00,797.0134,1253.679,1236.063,1158.937
2022-09-19 16:00:00,508.3733,817.0464,816.5384,785.4906
2022-09-19 17:00:00,273.9308,409.2838,412.0966,414.5739
2022-09-19 18:00:00,86.77425,85.12474,87.62663,86.86031
2022-09-19 19:00:00,4.963321,0,0.004628015,0.004229427
2022-09-19 20:00:00,0,0,0,0
2022-09-19 21:00:00,0,0,0,0
2022-09-19 22:00:00,0,0,0,0
2022-09-19 23:00:00,0,0,0,0
2022-09-20 00:00:00,0,0,0,0
2022-09-20 01:00:00,0,0,0,0
2022-09-20 02:00:00,0,0,0,0
2022-09-20 03:00:00,0.02363889,0,0,0
2022-09-20 04:00:00,0,0,0,0
2022-09-20 05:00:00,0,0,0,0
2022-09-20 06:00:00,0.01279167,0,0,0
2022-09-20 07:00:00,57.42031,70.56834,71.67702,53.34954
2022-09-20 08:00:00,264.5851,456.6609,474.5298,396.2045
2022-09-20 09:00:00,520.9505,879.6924,910.5464,813.3182
2022-09-20 10:00:00,733.0347,1218.525,1230.39,1115.809
2022-09-20 11:00:00,887.1733,1425.546,1422.267,1309.978
2022-09-20 12:00:00,969.1187,1509.527,1497.921,1387.303
2022-09-20 13:00:00,1008.142,1490.648,1384.106,1260.353
2022-09-20 14:00:00,781.2131,1288.344,1261.991,1180.408
2022-09-20 15:00:00,734.8813,1167.281,1157.212,1104.473
2022-09-20 16:00:00,518.2702,834.6785,834.334,798.1447
2022-09-20 17:00:00,271.3818,401.8805,404.7534,409.2076
2022-09-20 18:00:00,77.03977,66.64777,66.84387,78.85207
2022-09-20 19:00:00,3.321264,0,0,0
2022-09-20 20:00:00,0,0,0,0
2022-09-20 21:00:00,0,0,0,0
2022-09-20 22:00:00,0,0,0,0
2022-09-20 23:00:00,0,0,0,0
2022-09-21 00:00:00,0,0,0,0
2022-09-21 01:00:00,0,0,0,0
2022-09-21 02:00:00,0.02354167,0,0,0
2022-09-21 03:00:00,0,0,0,0
2022-09-21 04:00:00,0,0,0,0
2022-09-21 05:00:00,0,0,0,0
2022-09-21 06:00:00,0,0,0,0
2022-09-21 07:00:00,62.79233,78.67625,78.35558,52.83673
2022-09-21 08:00:00,271.6201,477.7573,501.6069,415.0195
2022-09-21 09:00:00,528.3353,901.1619,930.0795,829.3228
2022-09-21 10:00:00,744.2995,1231.21,1237.015,1122.898
2022-09-21 11:00:00,900.0244,1427.493,1417.202,1305.32
2022-09-21 12:00:00,922.7416,1451.151,1419.598,1357.071
2022-09-21 13:00:00,956.2857,1475.232,1430.732,1284.93
2022-09-21 14:00:00,789.0214,1270.612,1303.214,1214.208
2022-09-21 15:00:00,721.9709,1164.852,1152.29,1087.239
2022-09-21 16:00:00,508.0131,819.738,816.9689,790.2379
2022-09-21 17:00:00,267.8369,394.3199,397.6513,403.445
