Gauss Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
2022-09-04 23:00:00,0,-0.01877094,0.01644211,-0.0001471545
2022-09-05 00:00:00,0,-0.005735459,0.001694993,-0.002409341
2022-09-05 01:00:00,0,-0.01105382,0.001127752,-0.004459789
2022-09-05 02:00:00,0,-0.000458584,0.004878473,-0.005615731
2022-09-05 03:00:00,0,-0.006838973,0.005655921,0.00659406
2022-09-05 04:00:00,0,-0.01280737,0.003615634,0.0111505
2022-09-05 05:00:00,0,0.001667441,0.009229475,-0.01390746
2022-09-05 06:00:00,2.008529,-0.005487779,-0.007699384,0.009920696
2022-09-05 07:00:00,63.74834,89.09434,100.8525,92.2763
2022-09-05 08:00:00,255.114,411.5458,479.0447,436.3058
2022-09-05 09:00:00,384.2196,624.893,717.9885,667.8314
2022-09-05 10:00:00,735.0786,1134.991,1298.193,1252.225
2022-09-05 11:00:00,785.5367,1217.249,1369.249,1304.771
2022-09-05 12:00:00,514.7798,781.7294,913.2159,840.9984
2022-09-05 13:00:00,509.2469,808.2925,932.9317,862.2442
2022-09-05 14:00:00,721.155,1109.697,1235.144,1167.752
2022-09-05 15:00:00,395.1215,610.2688,716.2614,655.4369
2022-09-05 16:00:00,316.6935,500.2433,583.7044,521.8862
2022-09-05 17:00:00,167.5148,274.8739,315.2774,290.1529
2022-09-05 18:00:00,60.39893,95.0736,111.0775,100.8265
2022-09-05 19:00:00,3.373724,2.59034,3.561823,2.651496
2022-09-05 20:00:00,0,0.01439071,0.006532706,0.003850737
2022-09-05 21:00:00,0,-0.01272443,0.007696096,0.004384122
2022-09-05 22:00:00,0,-3.87555e-05,-0.01575643,0.006451633
2022-09-05 23:00:00,0,-0.006782812,-0.01384072,0.003266759
2022-09-06 00:00:00,0,-0.003958672,-0.003674881,-0.002340306
2022-09-06 01:00:00,0,-0.0106482,-0.02217827,-0.002214926
2022-09-06 02:00:00,0,-0.007513661,-0.002617284,-0.002400244
2022-09-06 03:00:00,0,0.002684601,0.00676275,0.002815434
2022-09-06 04:00:00,0,-0.01221767,-0.006565779,-0.00192302
2022-09-06 05:00:00,0,-0.0156503,0.002344659,-0.001504816
2022-09-06 06:00:00,0.9123036,-0.005406641,-0.01162275,0.001576785
2022-09-06 07:00:00,12.09383,0.002868986,0.004263411,-0.003054169
2022-09-06 08:00:00,7.096561,-0.01229576,0.0001534745,-0.007348565
2022-09-06 09:00:00,111.5992,143.7308,183.5719,151.8489
2022-09-06 10:00:00,778.3494,1234.828,1382.587,1272.991
2022-09-06 11:00:00,400.719,614.3634,731.4272,640.6034
2022-09-06 12:00:00,625.2562,801.6802,1023.592,854.4297
2022-09-06 13:00:00,655.6998,776.2808,956.8787,844.8511
2022-09-06 14:00:00,361.61,514.663,618.8167,541.8048
2022-09-06 15:00:00,321.2869,520.0463,604.5611,558.3544
2022-09-06 16:00:00,639.8033,1020.328,1165.34,1086.671
2022-09-06 17:00:00,304.8404,477.8058,533.732,500.5568
2022-09-06 18:00:00,112.5861,161.2205,181.5342,170.4386
2022-09-06 19:00:00,6.77324,12.1756,14.21854,12.98198
2022-09-06 20:00:00,0,-0.004337605,-0.005451233,-0.00281842
2022-09-06 21:00:00,0,0.004927195,-0.005426039,-0.01033157
2022-09-06 22:00:00,0,0.0002705275,0.004897988,-0.007014852
2022-09-06 23:00:00,0,-0.009162291,0.003146247,-0.005541688
2022-09-07 00:00:00,0,0.001913045,0.01493582,-0.01013476
2022-09-07 01:00:00,0,-0.01793026,0.005001915,0.002586776
2022-09-07 02:00:00,0,-0.01120745,0.002625765,-0.004255517
2022-09-07 03:00:00,0,0.009146431,0.002599044,-0.001321929
2022-09-07 04:00:00,0,0.005141384,0.0131151,-0.01063377
2022-09-07 05:00:00,0,0.0004895305,-0.005649243,-0.006598535
2022-09-07 06:00:00,0.8902217,-0.01201705,-0.003751616,-0.009996134
2022-09-07 07:00:00,43.31705,58.37301,70.88863,61.645
2022-09-07 08:00:00,97.11529,155.2549,181.2653,165.8459
2022-09-07 09:00:00,329.9858,540.8813,672.1391,576.1271
2022-09-07 10:00:00,533.011,811.4944,906.7614,886.0031
2022-09-07 11:00:00,670.8533,992.4685,1057.918,876.1777
2022-09-07 12:00:00,907.9669,1375.658,1478.207,1462.307
2022-09-07 13:00:00,770.5982,1154.629,1264.332,1208.603
2022-09-07 14:00:00,345.8108,550.6158,587.5993,571.2646
2022-09-07 15:00:00,316.1508,535.4178,615.7888,569.7744
2022-09-07 16:00:00,352.8313,591.326,685.9005,633.6875
2022-09-07 17:00:00,276.3971,436.2904,502.6695,461.6765
2022-09-07 18:00:00,42.17829,64.18972,62.65159,71.11753
2022-09-07 19:00:00,1.737577,-0.005995651,-0.8196766,-0.9265325
2022-09-07 20:00:00,0.086251,-0.008613558,0.00895233,-0.004832362
2022-09-07 21:00:00,0.0584522,-0.009957273,-0.01062294,0.003149246
2022-09-07 22:00:00,0,-0.007549838,-0.0006948095,-0.0008576715
2022-09-07 23:00:00,0,-0.01317353,-0.01117782,0.006516475
2022-09-08 00:00:00,0,0.003712632,0.01177567,0.002594847
2022-09-08 01:00:00,0,-0.007259762,-0.0001704223,0.004251868
2022-09-08 02:00:00,0,-0.003534792,-0.003113904,-0.008161629
2022-09-08 03:00:00,0,-0.003873629,-0.01796079,0.004618823
2022-09-08 04:00:00,0,-0.01701082,-0.003474212,0.000349748
2022-09-08 05:00:00,0,-0.01785192,0.009123368,-0.005533984
2022-09-08 06:00:00,0.3706827,0.002259858,0.001213059,-0.006940419
2022-09-08 07:00:00,26.17591,25.3395,30.23446,24.69195
2022-09-08 08:00:00,205.1327,317.6448,376.5341,349.267
2022-09-08 09:00:00,306.8602,471.1916,534.6846,526.7525
2022-09-08 10:00:00,482.5731,786.0542,874.6122,815.331
2022-09-08 11:00:00,407.7755,663.7366,769.6068,754.3306
2022-09-08 12:00:00,477.0269,740.3137,869.3408,802.013
2022-09-08 13:00:00,493.5194,695.7834,898.7275,837.028
2022-09-08 14:00:00,713.3306,1068.748,1181.069,1102.84
2022-09-08 15:00:00,396.3542,600.3198,691.6755,649.5424
2022-09-08 16:00:00,214.484,341.6347,396.7437,368.7715
2022-09-08 17:00:00,153.9147,240.8977,282.3272,259.9197
2022-09-08 18:00:00,47.95911,72.61086,86.24885,78.19616
2022-09-08 19:00:00,3.187932,3.093138,4.394441,3.47172
2022-09-08 20:00:00,0,-0.009345738,-0.01518394,0.006522399
2022-09-08 21:00:00,0,-0.03571016,-0.005024828,0.004671833
2022-09-08 22:00:00,0,-0.001179332,0.003926079,-0.004390086
2022-09-08 23:00:00,0,-0.001387568,-0.001079415,-0.003379933
2022-09-09 00:00:00,0,-0.004864134,0.006683819,0.0124623
2022-09-09 01:00:00,0,-0.006550862,-0.01062801,-0.001297659
2022-09-09 02:00:00,0,-0.009980099,-0.001304015,-0.006477078
2022-09-09 03:00:00,0,-0.01067582,0.01923037,0.01028982
2022-09-09 04:00:00,0,-0.01219529,-0.004679603,0.00314262
2022-09-09 05:00:00,0,-0.0152598,-0.001440277,0.005418704
2022-09-09 06:00:00,1.255818,-0.005263245,-0.009644359,0.005375055
2022-09-09 07:00:00,80.85806,92.73581,111.2176,98.8986
2022-09-09 08:00:00,312.6466,482.8817,562.7966,513.8019
2022-09-09 09:00:00,561.5117,931.1651,1075.037,994.3453
2022-09-09 10:00:00,728.6044,1227.856,1399.317,1323.814
2022-09-09 11:00:00,834.2475,1292.262,1417.433,1352.288
2022-09-09 12:00:00,672.9642,986.3687,1039.486,981.3854
2022-09-09 13:00:00,857.8565,1249.683,1403.336,1274.562
2022-09-09 14:00:00,629.2193,999.7062,1139.715,1060.621
2022-09-09 15:00:00,731.7969,1161.229,1310.613,1259.476
2022-09-09 16:00:00,640.8572,1022.058,1176.206,1096.373
2022-09-09 17:00:00,342.7618,535.1442,628.7697,581.2724
2022-09-09 18:00:00,135.1152,182.0278,198.6526,193.4663
2022-09-09 19:00:00,2.832278,5.182611,5.898335,5.442406
2022-09-09 20:00:00,0,-0.02070869,0.007245169,0.003757016
2022-09-09 21:00:00,0,-0.01032293,-0.006625332,0.005913812
2022-09-09 22:00:00,0,0.00812521,-0.01350613,0.006207149
2022-09-09 23:00:00,0,-0.02105449,-0.002554771,0.00850765
2022-09-10 00:00:00,0,-0.003981174,-0.002491388,-0.000648538
2022-09-10 01:00:00,0,-0.01541988,-0.004841135,0.004759475
2022-09-10 02:00:00,0,-0.006800293,-0.01165379,0.007869524
2022-09-10 03:00:00,0,-0.01779117,-0.002102301,0.002880041
2022-09-10 04:00:00,0,-0.009155672,0.002664729,0.01683376
2022-09-10 05:00:00,0,-0.002689097,-0.009410804,0.01329439
2022-09-10 06:00:00,2.987243,-0.003666484,-0.003326415,-0.0003576139
2022-09-10 07:00:00,48.45692,67.83019,84.72742,72.31358
2022-09-10 08:00:00,167.7639,270.7797,317.0342,290.5564
2022-09-10 09:00:00,290.2899,417.6376,534.4073,489.4521
2022-09-10 10:00:00,517.1214,821.0464,908.6609,879.9834
2022-09-10 11:00:00,478.9625,745.4674,869.3394,794.6412
2022-09-10 12:00:00,449.0913,710.8192,826.4994,757.8619
2022-09-10 13:00:00,328.4467,510.3827,597.5665,552.2653
2022-09-10 14:00:00,264.6039,418.73,485.2393,449.4554
2022-09-10 15:00:00,208.9303,333.5578,385.2059,356.5504
2022-09-10 16:00:00,125.6478,200.7955,235.0598,214.9449
2022-09-10 17:00:00,48.93996,82.64844,97.57977,89.05262
2022-09-10 18:00:00,17.52858,23.27662,28.69383,24.84147
2022-09-10 19:00:00,0.03607187,-0.1524801,-0.1407246,0.004970611
2022-09-10 20:00:00,0,-0.01253707,0.00350024,-0.005048634
2022-09-10 21:00:00,0,-0.002646021,-0.005419343,0.002324898
2022-09-10 22:00:00,0,-0.02161294,0.0003381355,0.00533238
2022-09-10 23:00:00,0,-3.95025e-05,-0.003770551,0.01016765
2022-09-11 00:00:00,0,0.008171406,-0.01289098,-0.005709436
2022-09-11 01:00:00,0,-0.002849469,0.006902447,-0.00618433
2022-09-11 02:00:00,0,-0.003178922,0.008557625,0.002842367
2022-09-11 03:00:00,0,-0.009812143,0.009362857,-0.005950276
2022-09-11 04:00:00,0,0.0009379109,0.002638205,0.008479992
2022-09-11 05:00:00,0,-0.01787968,-0.004434585,0.0003096261
2022-09-11 06:00:00,0.148931,-0.006355488,0.0003610845,-0.0004970175
2022-09-11 07:00:00,15.62733,2.583454,5.484718,2.717492
2022-09-11 08:00:00,46.62817,66.43776,77.8538,71.95988
2022-09-11 09:00:00,240.8232,364.0479,417.9704,391.8278
2022-09-11 10:00:00,389.5453,625.705,681.4876,665.9775
2022-09-11 11:00:00,242.677,383.7758,456.9405,406.0016
2022-09-11 12:00:00,185.6015,295.8998,348.3704,315.3566
2022-09-11 13:00:00,532.6097,851.6566,911.2723,874.1983
2022-09-11 14:00:00,562.9459,892.0957,1011.14,980.4595
2022-09-11 15:00:00,832.0322,1265.862,1434.775,1309.491
2022-09-11 16:00:00,418.295,618.6379,748.1111,683.2193
2022-09-11 17:00:00,62.65648,89.30695,106.2132,95.28973
2022-09-11 18:00:00,44.38873,65.22793,76.41273,69.40529
2022-09-11 19:00:00,1.898856,0.4329804,1.205312,0.4249727
2022-09-11 20:00:00,0,0.01152765,-0.000245695,-0.003015394
2022-09-11 21:00:00,0,-0.01037815,0.008451679,-0.002613019
2022-09-11 22:00:00,0,-0.02017271,0.003820124,0.003891085
2022-09-11 23:00:00,0,-0.01685299,0.001734823,-0.01427571
2022-09-12 00:00:00,0,-0.002510582,0.009796944,0.003975771
2022-09-12 01:00:00,0,0.009713834,-0.007919883,0.005338808
2022-09-12 02:00:00,0,-0.014805,-0.01786984,-0.003207495
2022-09-12 03:00:00,0,-0.003956134,-0.006230077,-0.008055231
2022-09-12 04:00:00,0,-0.01732766,-0.005600967,-0.009558965
2022-09-12 05:00:00,0,0.0003873545,-0.002533983,-0.005896059
2022-09-12 06:00:00,0.3823826,-0.004506804,-0.009994859,-0.007614333
2022-09-12 07:00:00,34.18806,35.5882,41.9804,38.49065
2022-09-12 08:00:00,196.6714,310.5233,350.2508,327.9073
2022-09-12 09:00:00,252.08,396.271,463.417,420.3737
2022-09-12 10:00:00,608.1741,962.1498,1095.384,981.8399
2022-09-12 11:00:00,610.1662,918.7766,1061.115,976.0587
2022-09-12 12:00:00,926.9894,1318.54,1406.061,1416.63
2022-09-12 13:00:00,570.5708,860.426,900.3125,802.5737
2022-09-12 14:00:00,746.7108,1120.884,1142.772,1127.624
2022-09-12 15:00:00,719.7424,1065.549,1253.676,1109.741
2022-09-12 16:00:00,575.08,907.7859,1021.396,974.0744
2022-09-12 17:00:00,99.48293,145.5639,169.9299,159.8116
2022-09-12 18:00:00,31.84229,45.89399,53.82575,48.67572
2022-09-12 19:00:00,0.6444522,0.1171146,0.6123384,0.1669458
2022-09-12 20:00:00,0,-9.197e-05,0.0007477255,0.008914401
2022-09-12 21:00:00,0,0.001894272,-0.007602133,-0.004070903
2022-09-12 22:00:00,0,-0.01169299,-0.01664023,0.01129293
2022-09-12 23:00:00,0,0.000206441,0.003316938,0.003470099
2022-09-13 00:00:00,0,-0.006886113,0.007770574,0.01842513
2022-09-13 01:00:00,0,-0.02575455,-0.005350381,0.01031988
2022-09-13 02:00:00,0,-0.006010106,-0.01067543,0.01262962
2022-09-13 03:00:00,0,-0.01181034,0.005943308,0.007236506
2022-09-13 04:00:00,0,0.005785893,-0.01915404,-0.009012451
2022-09-13 05:00:00,0,-0.0062649,0.009722203,0.01177441
2022-09-13 06:00:00,0.3205405,-0.003549325,0.00928432,0.005443485
2022-09-13 07:00:00,73.03236,74.57764,88.43791,78.48071
2022-09-13 08:00:00,217.0484,240.6711,284.6094,273.6766
2022-09-13 09:00:00,340.3672,519.6053,604.1118,557.7408
2022-09-13 10:00:00,696.6782,1067.845,1153.029,1080.701
2022-09-13 11:00:00,764.4968,1128.742,1227.192,1148.886
2022-09-13 12:00:00,907.1519,1377.495,1357.11,1424.05
2022-09-13 13:00:00,964.7527,1402.821,1385.833,1390.699
2022-09-13 14:00:00,992.5187,1337.826,1461.154,1421.833
2022-09-13 15:00:00,843.2377,1309.798,1499.217,1400.651
2022-09-13 16:00:00,624.2302,988.5952,1132.619,1059.516
2022-09-13 17:00:00,370.63,578.1771,659.4826,617.9725
2022-09-13 18:00:00,119.3452,157.9695,167.4956,166.643
2022-09-13 19:00:00,0.88478,2.975632,3.722485,3.082836
2022-09-13 20:00:00,0,0.01361161,-0.00386494,0.006795015
2022-09-13 21:00:00,0,0.008267742,0.009748291,-0.003179897
2022-09-13 22:00:00,0,-0.001416986,0.001505803,0.002125279
2022-09-13 23:00:00,0,-0.02111292,-0.00978028,0.007205738
2022-09-14 00:00:00,0,0.01140472,-0.005263259,0.001618224
2022-09-14 01:00:00,0,-0.01251771,-0.003598522,0.008534611
2022-09-14 02:00:00,0,0.001224776,0.0032417,-0.008748265
2022-09-14 03:00:00,0,-0.009016829,-0.01787261,0.0005772487
2022-09-14 04:00:00,0,-0.01240762,-0.01328563,0.0028864
2022-09-14 05:00:00,0,-0.0157591,0.001803185,0.003887491
2022-09-14 06:00:00,0.5076963,-0.009093762,-0.02080205,-0.009835687
2022-09-14 07:00:00,91.90028,120.0071,140.0708,126.2137
2022-09-14 08:00:00,322.0274,497.5338,571.6562,533.4061
2022-09-14 09:00:00,576.2936,946.6139,1085.438,1017.443
2022-09-14 10:00:00,801.1522,1304.072,1502.276,1403.054
2022-09-14 11:00:00,958.071,1520.841,1655.456,1610.854
2022-09-14 12:00:00,1040.719,1607.105,1654.979,1642.606
2022-09-14 13:00:00,1015.453,1535.437,1595.954,1566.886
2022-09-14 14:00:00,957.1266,1474.327,1616.306,1538.88
2022-09-14 15:00:00,839.6341,1308.874,1481.844,1251.412
2022-09-14 16:00:00,568.6482,909.8424,1035.746,1004.096
2022-09-14 17:00:00,350.025,540.285,619.0302,579.1821
2022-09-14 18:00:00,117.2166,161.5826,173.7939,172.0007
2022-09-14 19:00:00,2.354812,4.216756,4.890697,4.404401
2022-09-14 20:00:00,0,0.003882075,0.005750378,-0.004879055
2022-09-14 21:00:00,0,0.0009362251,-0.001470178,-0.006086915
2022-09-14 22:00:00,0,-0.008135404,-0.007625738,0.004212534
2022-09-14 23:00:00,0,-0.006715887,-0.00573586,0.003789824
2022-09-15 00:00:00,0,-0.01043572,0.002681267,0.0002766677
2022-09-15 01:00:00,0,-0.005883067,-0.009732612,-0.0008748807
2022-09-15 02:00:00,0,-0.007480356,-0.006648425,0.003445314
2022-09-15 03:00:00,0,0.003045633,-0.01354966,0.001496221
2022-09-15 04:00:00,0,0.01320854,-0.01753297,0.01012369
2022-09-15 05:00:00,0,0.002490245,-0.00862344,0.002996616
2022-09-15 06:00:00,0.05324044,-0.004004981,-0.001390826,0.002255562
2022-09-15 07:00:00,67.85091,81.92647,96.16039,87.84045
2022-09-15 08:00:00,288.6501,440.9303,512.9197,376.5823
2022-09-15 09:00:00,528.7271,858.0686,993.5263,886.367
2022-09-15 10:00:00,739.528,1187.25,1363.794,1277.175
2022-09-15 11:00:00,861.5072,1394.821,1548.093,1501.749
2022-09-15 12:00:00,957.7729,1449.536,1546.455,1594.278
2022-09-15 13:00:00,874.4388,1318.83,1345.211,1399.175
2022-09-15 14:00:00,890.0353,1335.079,1352.738,1283.066
2022-09-15 15:00:00,739.9847,1107.525,1213.204,1139.672
2022-09-15 16:00:00,456.7872,708.7017,841.3914,779.6216
2022-09-15 17:00:00,317.6386,480.0634,551.8454,514.4664
2022-09-15 18:00:00,88.45109,123.6516,137.8936,132.0494
2022-09-15 19:00:00,1.078511,1.981418,2.525923,2.061278
2022-09-15 20:00:00,0,-0.01935182,-0.0004921757,0.01036869
2022-09-15 21:00:00,0,-0.008272959,0.01290679,0.003243418
2022-09-15 22:00:00,0,-0.001329232,-0.006037396,0.004904667
2022-09-15 23:00:00,0,-0.01546476,0.00132479,-0.01808929
2022-09-16 00:00:00,0,0.002237427,-0.005218829,0.004398931
2022-09-16 01:00:00,0,-0.007256454,-0.002315455,-0.005289279
2022-09-16 02:00:00,0,-0.01509282,0.00693197,0.003638871
2022-09-16 03:00:00,0,-0.01737549,-0.009852712,0.0008360565
2022-09-16 04:00:00,0,0.0002228933,0.008797673,-0.004152334
2022-09-16 05:00:00,0,-0.01784324,-0.007860479,0.01042391
2022-09-16 06:00:00,0.2673627,-0.01614386,0.01071057,-0.006642739
2022-09-16 07:00:00,61.95131,74.97252,90.28059,79.97688
2022-09-16 08:00:00,273.9789,410.219,476.8145,437.3384
2022-09-16 09:00:00,515.7493,822.7573,954.6357,887.4488
2022-09-16 10:00:00,765.842,1189.991,1350.106,1261.832
2022-09-16 11:00:00,791.3701,1198.887,1406.572,1304.623
2022-09-16 12:00:00,911.3452,1377.61,1422.722,1368.117
2022-09-16 13:00:00,769.4725,1141.869,1261.224,1209.246
2022-09-16 14:00:00,801.2692,1183.137,1336.404,1232.41
2022-09-16 15:00:00,748.0045,1135.851,1303.658,1239.321
2022-09-16 16:00:00,559.804,857.1984,998.0176,909.145
2022-09-16 17:00:00,310.842,468.8785,530.2386,497.633
2022-09-16 18:00:00,88.83411,120.2499,131.9224,127.1324
2022-09-16 19:00:00,0.755667,1.489044,2.160633,1.541455
2022-09-16 20:00:00,0,-0.01947635,-0.004953735,0.004958255
2022-09-16 21:00:00,0,0.01041397,-0.002970848,-0.01635695
2022-09-16 22:00:00,0,0.005726959,0.00197517,-0.01795806
2022-09-16 23:00:00,0,0.001201597,-0.0025025,-0.000284502
2022-09-17 00:00:00,0,-0.01184371,-0.004070625,-0.01221112
2022-09-17 01:00:00,0,-0.02233917,-0.002401133,-0.005721611
2022-09-17 02:00:00,0,-0.004109276,-0.02109292,0.01317602
2022-09-17 03:00:00,0,-0.005733698,-0.007038961,-0.003932004
2022-09-17 04:00:00,0,0.0008921032,-0.000755566,-0.004668922
2022-09-17 05:00:00,0,-0.00845567,0.0007528402,0.01244271
2022-09-17 06:00:00,0.1230675,-0.009679698,-0.001704664,-0.003127574
2022-09-17 07:00:00,59.99134,73.78093,87.08237,78.47751
2022-09-17 08:00:00,275.525,403.9239,469.2058,430.1705
2022-09-17 09:00:00,509.0114,814.1409,940.201,868.8633
2022-09-17 10:00:00,737.2126,1153.861,1329.147,1230.987
2022-09-17 11:00:00,899.1553,1387.081,1593.415,1478.54
2022-09-17 12:00:00,989.6663,1503.121,1666.683,1602.088
2022-09-17 13:00:00,992.6801,1489.679,1666.678,1587.181
2022-09-17 14:00:00,910.9297,1371.801,1579.81,1461.804
2022-09-17 15:00:00,760.5988,1154.566,1328.681,1227.322
2022-09-17 16:00:00,553.5839,845.5012,970.5311,902.1811
2022-09-17 17:00:00,311.6589,462.5127,530.928,493.4187
2022-09-17 18:00:00,86.98631,119.4733,130.6393,126.6562
2022-09-17 19:00:00,0.5553468,1.31011,1.67436,1.358066
2022-09-17 20:00:00,0,-0.01794731,0.01492741,0.0005441755
