Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,"Satcon PVS - 1, Output KW",Day/Night
2023-10-08 03:30:00,0.2859254,-999.0,-999.0,0.4951837,0.0,-0.4228889,Night
2023-10-08 03:45:00,0.2858311,-999.0,-999.0,0.4950735,0.0,-0.3771111,Night
2023-10-08 04:00:00,0.2858647,-999.0,-999.0,0.4951428,0.0,-0.4,Night
2023-10-08 04:15:00,0.2857373,-999.0,-999.0,0.4948482,0.0,-0.4229445,Night
2023-10-08 04:30:00,0.2857437,-999.0,-999.0,0.4948788,0.0,-0.3771111,Night
2023-10-08 04:45:00,0.2854832,-999.0,-999.0,0.4944245,0.0,-0.4069137,Night
2023-10-08 05:00:00,0.2852721,-999.0,-999.0,0.4941115,0.0,-0.3983085,Night
2023-10-08 05:15:00,0.2849666,-999.0,-999.0,0.4935749,0.0,-0.3771111,Night
2023-10-08 05:30:00,0.2847917,-999.0,-999.0,0.4933039,0.0,-0.3623623,Night
2023-10-08 05:45:00,0.2848876,-999.0,-999.0,0.4934302,0.0,-0.3764155,Night
2023-10-08 06:00:00,0.2846147,-999.0,-999.0,0.4929415,0.0,-0.3771111,Night
2023-10-08 06:15:00,0.2846,-999.0,-999.0,0.4928919,0.0,-0.3802126,Night
2023-10-08 06:30:00,0.2842661,-999.0,-999.0,0.4923109,0.0,-0.3708141,Night
2023-10-08 06:45:00,0.284063,-999.0,-999.0,0.4920421,0.0,-0.3785903,Night
2023-10-08 07:00:00,0.2840616,-999.0,-999.0,0.4919547,0.0,-0.3606052,Night
2023-10-08 07:15:00,0.2840342,-999.0,-999.0,0.4919726,0.0,-0.4,Night
2023-10-08 07:30:00,0.2840926,-999.0,-999.0,0.4920188,0.1262621,-0.1565949,Night
2023-10-08 07:45:00,0.2842367,-999.0,-999.0,0.4922892,7.780939,8.344231,Night
2023-10-08 08:00:00,0.2842926,-999.0,-999.0,0.4923577,25.56208,26.44351,Night
2023-10-08 08:15:00,0.2848842,-999.0,-999.0,0.4934192,50.46756,51.55342,Night
2023-10-08 08:30:00,0.284841,-999.0,-999.0,0.4933163,77.84906,79.83751,Night
2023-10-08 08:45:00,0.2851079,-999.0,-999.0,0.4937817,108.0408,110.5649,Night
2023-10-08 09:00:00,0.2850207,-999.0,-999.0,0.4936767,144.2176,147.4963,Night
2023-10-08 09:15:00,0.285119,-999.0,-999.0,0.493838,179.637,183.1946,Night
2023-10-08 09:30:00,0.2854604,-999.0,-999.0,0.4944229,212.4389,216.6973,Night
2023-10-08 09:45:00,0.2859664,-999.0,-999.0,0.4952683,242.0547,247.1402,Night
2023-10-08 10:00:00,0.2860273,-999.0,-999.0,0.4953862,268.864,274.4203,Night
2023-10-08 10:15:00,0.286326,-999.0,-999.0,0.4959036,296.3034,302.23,Night
2023-10-08 10:30:00,0.2868738,-999.0,-999.0,0.4968568,320.061,326.392,Night
2023-10-08 10:45:00,0.2867839,-999.0,-999.0,0.4966764,343.0391,349.8801,Night
2023-10-08 11:00:00,0.2871066,-999.0,-999.0,0.4972932,361.3846,368.9688,Night
2023-10-08 11:15:00,0.2871961,-999.0,-999.0,0.497373,379.1652,386.7003,Night
2023-10-08 11:30:00,0.2871978,-999.0,-999.0,0.4974512,392.6657,400.5143,Night
2023-10-08 11:45:00,0.287211,-999.0,-999.0,0.4974064,405.7968,413.9357,Night
2023-10-08 12:00:00,0.2871838,-999.0,-999.0,0.4973099,416.7505,425.157,Night
2023-10-08 12:15:00,0.2872812,-999.0,-999.0,0.4974785,423.7299,432.1841,Night
2023-10-08 12:30:00,0.2879407,-999.0,-999.0,0.4986659,426.7353,435.4196,Night
2023-10-08 12:45:00,0.2879823,-999.0,-999.0,0.4987553,431.9734,440.5803,Night
2023-10-08 13:00:00,0.2879548,-999.0,-999.0,0.4987592,436.2502,444.8612,Night
2023-10-08 13:15:00,0.2880751,-999.0,-999.0,0.4989333,437.4635,446.2024,Night
2023-10-08 13:30:00,0.2880916,-999.0,-999.0,0.4989481,436.0235,444.7296,Night
2023-10-08 13:45:00,0.2882483,-999.0,-999.0,0.4992822,429.8354,438.5149,Night
2023-10-08 14:00:00,0.2883921,-999.0,-999.0,0.4995264,422.8711,431.6136,Night
2023-10-08 14:15:00,0.288392,-999.0,-999.0,0.4994866,409.2392,417.9442,Night
2023-10-08 14:30:00,0.288307,-999.0,-999.0,0.4993788,400.4362,408.8525,Night
2023-10-08 14:45:00,0.2881958,-999.0,-999.0,0.4991392,401.7626,409.7151,Night
2023-10-08 15:00:00,0.2883,-999.0,-999.0,0.4992404,389.3655,397.4195,Night
2023-10-08 15:15:00,0.2872987,-999.0,-999.0,0.497517,284.0674,288.7675,Night
2023-10-08 15:30:00,0.2876398,-999.0,-999.0,0.4981829,352.8561,359.9729,Night
2023-10-08 15:45:00,0.2870347,-999.0,-999.0,0.4971307,329.1328,335.6969,Night
2023-10-08 16:00:00,0.2866519,-999.0,-999.0,0.496465,249.293,250.1904,Night
2023-10-08 16:15:00,0.2867873,-999.0,-999.0,0.4967038,254.3746,253.6307,Night
2023-10-08 16:30:00,0.286722,-999.0,-999.0,0.4965482,208.6321,215.5001,Night
2023-10-08 16:45:00,0.2861758,-999.0,-999.0,0.4956397,111.6395,114.5823,Night
2023-10-08 17:00:00,0.2860803,-999.0,-999.0,0.495437,93.03939,95.64755,Night
2023-10-08 17:15:00,0.2856915,-999.0,-999.0,0.4948451,50.04482,51.16298,Night
2023-10-08 17:30:00,0.2859942,-999.0,-999.0,0.4953463,120.1728,122.3856,Night
2023-10-08 17:45:00,0.2853994,-999.0,-999.0,0.4943416,73.16196,74.45506,Night
2023-10-08 18:00:00,0.2849482,-999.0,-999.0,0.4935249,27.09998,27.51594,Night
2023-10-08 18:15:00,0.284124,-999.0,-999.0,0.492091,5.430442,4.388404,Night
2023-10-08 18:30:00,0.2837624,-999.0,-999.0,0.4914796,0.6717314,-1.18664,Night
2023-10-08 18:45:00,0.2834409,-999.0,-999.0,0.4909436,0.0,-0.3547077,Night
2023-10-08 19:00:00,0.283584,-999.0,-999.0,0.4911382,0.0,-0.4199902,Night
2023-10-08 19:15:00,0.2838712,-999.0,-999.0,0.4916841,0.0,-0.4002147,Night
2023-10-08 19:30:00,0.2837788,-999.0,-999.0,0.4914426,0.0,-0.4255319,Night
2023-10-08 19:45:00,0.283952,-999.0,-999.0,0.491821,0.0,-0.429,Night
2023-10-08 20:00:00,0.2839311,-999.0,-999.0,0.4917871,0.0,-0.4229445,Night
2023-10-08 20:15:00,0.2843219,-999.0,-999.0,0.4924454,0.0,-0.4,Night
2023-10-08 20:30:00,0.2848431,-999.0,-999.0,0.4932727,0.0,-0.4228889,Night
2023-10-08 20:45:00,0.2846686,-999.0,-999.0,0.4930047,0.0,-0.4229946,Night
2023-10-08 21:00:00,0.2846084,-999.0,-999.0,0.4929329,0.0,-0.4230502,Night
2023-10-08 21:15:00,0.2849313,-999.0,-999.0,0.4934908,0.0,-0.4391219,Night
2023-10-08 21:30:00,0.2849048,-999.0,-999.0,0.4934342,0.0,-0.4163333,Night
2023-10-08 21:45:00,0.2849836,-999.0,-999.0,0.4935871,0.0,-0.4228889,Night
2023-10-08 22:00:00,0.2851867,-999.0,-999.0,0.4939127,0.0,-0.4229445,Night
2023-10-08 22:15:00,0.2857226,-999.0,-999.0,0.4948129,0.0,-0.3769445,Night
2023-10-08 22:30:00,0.2859913,-999.0,-999.0,0.4953131,0.0,-0.3915723,Night
2023-10-08 22:45:00,0.286052,-999.0,-999.0,0.4954366,0.0,-0.3830944,Night
2023-10-08 23:00:00,0.285954,-999.0,-999.0,0.495257,0.0,-0.4,Night
2023-10-08 23:15:00,0.285957,-999.0,-999.0,0.4952815,0.0,-0.4047222,Night
2023-10-08 23:30:00,0.2858483,-999.0,-999.0,0.4951314,0.0,-0.4182222,Night
2023-10-08 23:45:00,0.285013,-999.0,-999.0,0.4936464,0.0,-0.4,Night
2023-10-09 00:00:00,0.2850744,-999.0,-999.0,0.4937308,0.0,-0.4150977,Night
2023-10-09 00:15:00,0.2852997,-999.0,-999.0,0.4941252,0.0,-0.3863036,Night
2023-10-09 00:30:00,0.2857209,-999.0,-999.0,0.4948756,0.0,-0.3669029,Night
2023-10-09 00:45:00,0.2858124,-999.0,-999.0,0.4950925,0.0,-0.4044671,Night
2023-10-09 01:00:00,0.2859855,-999.0,-999.0,0.4953173,0.0,-0.3838603,Night
2023-10-09 01:15:00,0.2858575,-999.0,-999.0,0.4950668,0.0,-0.3784902,Night
2023-10-09 01:30:00,0.2857341,-999.0,-999.0,0.4948855,0.0,-0.3832115,Night
2023-10-09 01:45:00,0.2855026,-999.0,-999.0,0.4944978,0.0,-0.4,Night
2023-10-09 02:00:00,0.2853099,-999.0,-999.0,0.4941493,0.0,-0.3717778,Night
2023-10-09 02:15:00,0.2852614,-999.0,-999.0,0.4940946,0.0,-0.3366667,Night
2023-10-09 02:30:00,0.285239,-999.0,-999.0,0.4940006,0.0,-0.4228889,Night
2023-10-09 02:45:00,0.2851201,-999.0,-999.0,0.4937648,0.0,-0.4,Night
2023-10-09 03:00:00,0.2850687,-999.0,-999.0,0.4937836,0.0,-0.4008204,Night
2023-10-09 03:15:00,0.2849603,-999.0,-999.0,0.4935706,0.0,-0.4342105,Night
2023-10-09 03:30:00,0.2849488,-999.0,-999.0,0.4934808,0.0,-0.4139136,Night
2023-10-09 03:45:00,0.2847474,-999.0,-999.0,0.4931778,0.0,-0.4,Night
2023-10-09 04:00:00,0.2844651,-999.0,-999.0,0.492653,0.0,-0.4228889,Night
2023-10-09 04:15:00,0.2843738,-999.0,-999.0,0.4925212,0.0,-0.4229445,Night
2023-10-09 04:30:00,0.2839955,-999.0,-999.0,0.4919003,0.0,-0.3999347,Night
2023-10-09 04:45:00,0.2835771,-999.0,-999.0,0.4911285,0.0,-0.3645097,Night
2023-10-09 05:00:00,0.2827443,-999.0,-999.0,0.4897132,0.0,-0.3846425,Night
2023-10-09 05:15:00,0.2825053,-999.0,-999.0,0.4892363,0.0,-0.3989131,Night
2023-10-09 05:30:00,0.2829685,-999.0,-999.0,0.4900773,0.0,-0.3602826,Night
2023-10-09 05:45:00,0.2841006,-999.0,-999.0,0.4920818,0.0,-0.4262503,Night
2023-10-09 06:00:00,0.2838196,-999.0,-999.0,0.4915482,0.0,-0.3695086,Night
2023-10-09 06:15:00,0.2831367,-999.0,-999.0,0.4903917,0.0,-0.4358474,Night
2023-10-09 06:30:00,0.2824701,-999.0,-999.0,0.4892411,0.0,-0.4,Night
2023-10-09 06:45:00,0.2835081,-999.0,-999.0,0.4910213,0.0,-0.4,Night
2023-10-09 07:00:00,0.28458,-999.0,-999.0,0.4928638,0.0,-0.4,Night
2023-10-09 07:15:00,0.2846625,-999.0,-999.0,0.4930388,0.0,-0.3998261,Night
2023-10-09 07:30:00,0.2846304,-999.0,-999.0,0.4929077,0.09330097,-0.294209,Night
2023-10-09 07:45:00,0.2847076,-999.0,-999.0,0.4931253,7.789568,7.861799,Night
2023-10-09 08:00:00,0.2848686,-999.0,-999.0,0.4934041,24.57664,25.43409,Night
2023-10-09 08:15:00,0.2846627,-999.0,-999.0,0.4929681,47.57339,49.0621,Night
2023-10-09 08:30:00,0.2849824,-999.0,-999.0,0.4936455,76.13232,77.81204,Night
2023-10-09 08:45:00,0.2853794,-999.0,-999.0,0.4942548,105.1068,107.7466,Night
2023-10-09 09:00:00,0.2859856,-999.0,-999.0,0.4952928,138.2341,141.771,Night
2023-10-09 09:15:00,0.2861876,-999.0,-999.0,0.4956992,173.7549,177.5965,Night
2023-10-09 09:30:00,0.2865313,-999.0,-999.0,0.4962639,206.2749,210.809,Night
2023-10-09 09:45:00,0.2866698,-999.0,-999.0,0.4964779,234.4978,239.0935,Night
2023-10-09 10:00:00,0.2860593,-999.0,-999.0,0.495431,260.091,264.9876,Night
2023-10-09 10:15:00,0.2859107,-999.0,-999.0,0.4951637,283.3441,288.7274,Night
2023-10-09 10:30:00,0.2861246,-999.0,-999.0,0.4955096,305.8192,311.9125,Night
2023-10-09 10:45:00,0.2865829,-999.0,-999.0,0.4963349,327.0807,333.4815,Night
2023-10-09 11:00:00,0.2862354,-999.0,-999.0,0.4957533,344.7683,351.2867,Night
2023-10-09 11:15:00,0.2858475,-999.0,-999.0,0.4950624,361.5371,368.5685,Night
2023-10-09 11:30:00,0.286079,-999.0,-999.0,0.4954113,374.6002,381.8195,Night
2023-10-09 11:45:00,0.2861508,-999.0,-999.0,0.4956419,386.4129,393.9706,Night
2023-10-09 12:00:00,0.2864244,-999.0,-999.0,0.4961443,395.5579,403.4651,Night
2023-10-09 12:15:00,0.2865915,-999.0,-999.0,0.49638,402.6272,410.5739,Night
2023-10-09 12:30:00,0.2862864,-999.0,-999.0,0.4958664,408.9413,417.2273,Night
2023-10-09 12:45:00,0.2859838,-999.0,-999.0,0.4952794,411.5871,419.7267,Night
2023-10-09 13:00:00,0.2858697,-999.0,-999.0,0.4951705,411.7744,420.1072,Night
2023-10-09 13:15:00,0.2866073,-999.0,-999.0,0.4964062,410.3117,418.5953,Night
2023-10-09 13:30:00,0.2868402,-999.0,-999.0,0.4966495,409.7091,417.8925,Night
2023-10-09 13:45:00,0.287026,-999.0,-999.0,0.4970968,404.9109,413.1679,Night
2023-10-09 14:00:00,0.2867065,-999.0,-999.0,0.4965627,400.9293,409.0434,Night
2023-10-09 14:15:00,0.2865497,-999.0,-999.0,0.4962768,392.3806,400.3341,Night
2023-10-09 14:30:00,0.2865088,-999.0,-999.0,0.4962293,383.2159,391.0045,Night
2023-10-09 14:45:00,0.2864088,-999.0,-999.0,0.4959307,368.1359,375.5725,Night
2023-10-09 15:00:00,0.2862519,-999.0,-999.0,0.4957533,354.0417,361.0335,Night
2023-10-09 15:15:00,0.2861817,-999.0,-999.0,0.4956547,310.1861,323.755,Night
2023-10-09 15:30:00,0.2862192,-999.0,-999.0,0.4956827,289.6281,295.191,Night
2023-10-09 15:45:00,0.2852954,-999.0,-999.0,0.4941198,156.305,160.2632,Night
2023-10-09 16:00:00,0.284602,-999.0,-999.0,0.4929656,71.36529,72.8868,Night
2023-10-09 16:15:00,0.2848029,-999.0,-999.0,0.4932666,86.72284,96.51992,Night
2023-10-09 16:30:00,0.2850283,-999.0,-999.0,0.4936635,113.0626,123.5569,Night
2023-10-09 16:45:00,0.2845242,-999.0,-999.0,0.4927495,31.27478,31.8345,Night
2023-10-09 17:00:00,0.2841414,-999.0,-999.0,0.4920478,15.15283,15.38716,Night
2023-10-09 17:15:00,0.2841264,-999.0,-999.0,0.4920357,29.25305,29.92664,Night
2023-10-09 17:30:00,0.2836755,-999.0,-999.0,0.4913057,19.66034,20.16649,Night
2023-10-09 17:45:00,0.2836573,-999.0,-999.0,0.491247,1.597842,0.2744288,Night
2023-10-09 18:00:00,0.2842724,-999.0,-999.0,0.4923443,0.348835,-0.8295113,Night
2023-10-09 18:15:00,0.2837724,-999.0,-999.0,0.4914453,2.142988,-2.934237,Night
2023-10-09 18:30:00,0.2834461,-999.0,-999.0,0.4909226,0.0,-0.380253,Night
2023-10-09 18:45:00,0.2836049,-999.0,-999.0,0.4911661,0.0,-0.3915653,Night
2023-10-09 19:00:00,0.2830421,-999.0,-999.0,0.4901701,0.0,-0.3933242,Night
2023-10-09 19:15:00,0.2840609,-999.0,-999.0,0.4919761,0.0,-0.444233,Night
2023-10-09 19:30:00,0.2848901,-999.0,-999.0,0.4933833,0.0,-0.3954908,Night
2023-10-09 19:45:00,0.284952,-999.0,-999.0,0.4934464,0.0,-0.4394002,Night
2023-10-09 20:00:00,0.2848894,-999.0,-999.0,0.493358,0.0,-0.4376537,Night
2023-10-09 20:15:00,0.285169,-999.0,-999.0,0.4939521,0.0,-0.4296243,Night
2023-10-09 20:30:00,0.2848448,-999.0,-999.0,0.4933043,0.0,-0.3681535,Night
2023-10-09 20:45:00,0.2836304,-999.0,-999.0,0.4912403,0.0,-0.3845248,Night
2023-10-09 21:00:00,0.2840214,-999.0,-999.0,0.491905,0.0,-0.3845647,Night
2023-10-09 21:15:00,0.2843008,-999.0,-999.0,0.4923483,0.0,-0.4057994,Night
2023-10-09 21:30:00,0.2844741,-999.0,-999.0,0.4926884,0.0,-0.4,Night
2023-10-09 21:45:00,0.2849496,-999.0,-999.0,0.4935069,0.0,-0.4228889,Night
2023-10-09 22:00:00,0.2845567,-999.0,-999.0,0.492827,0.0,-0.4081602,Night
2023-10-09 22:15:00,0.284001,-999.0,-999.0,0.491864,0.0,-0.4611996,Night
2023-10-09 22:30:00,0.2843555,-999.0,-999.0,0.4924879,0.0,-0.4414304,Night
2023-10-09 22:45:00,0.2845617,-999.0,-999.0,0.4927955,0.0,-0.3898765,Night
2023-10-09 23:00:00,0.2848521,-999.0,-999.0,0.4933213,0.0,-0.4,Night
2023-10-09 23:15:00,0.2847387,-999.0,-999.0,0.4931726,0.0,-0.3643225,Night
2023-10-09 23:30:00,0.2843427,-999.0,-999.0,0.4924751,0.0,-0.4623441,Night
2023-10-09 23:45:00,0.2843962,-999.0,-999.0,0.4925409,0.0,-0.4161111,Night
2023-10-10 00:00:00,0.2846464,-999.0,-999.0,0.4930235,0.0,-0.4231111,Night
2023-10-10 00:15:00,0.2849148,-999.0,-999.0,0.4934964,0.0,-0.3959342,Night
2023-10-10 00:30:00,0.2850472,-999.0,-999.0,0.4936888,0.0,-0.3636214,Night
2023-10-10 00:45:00,0.2850409,-999.0,-999.0,0.493691,0.0,-0.383144,Night
2023-10-10 01:00:00,0.2852689,-999.0,-999.0,0.4940549,0.0,-0.3966338,Night
2023-10-10 01:15:00,0.2853966,-999.0,-999.0,0.4942673,0.0,-0.3771111,Night
2023-10-10 01:30:00,0.2854528,-999.0,-999.0,0.4943349,0.0,-0.4,Night
2023-10-10 01:45:00,0.28532,-999.0,-999.0,0.4941499,0.0,-0.4,Night
2023-10-10 02:00:00,0.2851579,-999.0,-999.0,0.4938802,0.0,-0.3829245,Night
2023-10-10 02:15:00,0.2850034,-999.0,-999.0,0.4936293,0.0,-0.3927422,Night
2023-10-10 02:30:00,0.2850164,-999.0,-999.0,0.4936684,0.0,-0.4228889,Night
2023-10-10 02:45:00,0.2851581,-999.0,-999.0,0.4938209,0.0,-0.4,Night
2023-10-10 03:00:00,0.2851754,-999.0,-999.0,0.4938873,0.0,-0.403916,Night
2023-10-10 03:15:00,0.2852,-999.0,-999.0,0.493958,0.0,-0.4170285,Night
2023-10-10 03:30:00,0.285064,-999.0,-999.0,0.4936743,0.0,-0.4,Night
2023-10-10 03:45:00,0.2849627,-999.0,-999.0,0.4935505,0.0,-0.3851829,Night
2023-10-10 04:00:00,0.284918,-999.0,-999.0,0.4934523,0.0,-0.361706,Night
2023-10-10 04:15:00,0.2849573,-999.0,-999.0,0.4935523,0.0,-0.4,Night
2023-10-10 04:30:00,0.2844657,-999.0,-999.0,0.4927091,0.0,-0.4229445,Night
2023-10-10 04:45:00,0.2842126,-999.0,-999.0,0.4922487,0.0,-0.3771111,Night
2023-10-10 05:00:00,0.2835067,-999.0,-999.0,0.4910434,0.0,-0.4228894,Night
2023-10-10 05:15:00,0.2833685,-999.0,-999.0,0.4907929,0.0,-0.411555,Night
2023-10-10 05:30:00,0.2831289,-999.0,-999.0,0.4903395,0.0,-0.4,Night
2023-10-10 05:45:00,0.2836444,-999.0,-999.0,0.4913085,0.0,-0.4,Night
2023-10-10 06:00:00,0.2830913,-999.0,-999.0,0.4902718,0.0,-0.3546667,Night
2023-10-10 06:15:00,0.2839249,-999.0,-999.0,0.4917103,0.0,-0.3910462,Night
2023-10-10 06:30:00,0.2840299,-999.0,-999.0,0.4919366,0.0,-0.3627057,Night
2023-10-10 06:45:00,0.2842734,-999.0,-999.0,0.4924103,0.0,-0.4021912,Night
2023-10-10 07:00:00,0.2845227,-999.0,-999.0,0.492769,0.0,-0.3815569,Night
2023-10-10 07:15:00,0.2853004,-999.0,-999.0,0.4940834,0.0,-0.3770556,Night
2023-10-10 07:30:00,0.284895,-999.0,-999.0,0.4934115,0.0,-0.3833517,Night
2023-10-10 07:45:00,0.2852736,-999.0,-999.0,0.4940951,6.367208,6.771902,Night
2023-10-10 08:00:00,0.2855904,-999.0,-999.0,0.4945928,21.7164,22.28854,Night
2023-10-10 08:15:00,0.2860055,-999.0,-999.0,0.4953507,44.21119,45.29708,Night
2023-10-10 08:30:00,0.2862533,-999.0,-999.0,0.4957719,70.3671,71.81997,Night
2023-10-10 08:45:00,0.2865923,-999.0,-999.0,0.4963718,96.09016,98.30234,Night
2023-10-10 09:00:00,0.2867213,-999.0,-999.0,0.4965367,129.3925,132.4359,Night
2023-10-10 09:15:00,0.2869978,-999.0,-999.0,0.4970158,163.2281,166.6264,Night
2023-10-10 09:30:00,0.2872394,-999.0,-999.0,0.4974974,193.7539,197.4558,Night
2023-10-10 09:45:00,0.2875892,-999.0,-999.0,0.4981366,220.7682,224.901,Night
2023-10-10 10:00:00,0.2876,-999.0,-999.0,0.4980942,246.0802,251.0054,Night
2023-10-10 10:15:00,0.2877204,-999.0,-999.0,0.4983134,270.7676,276.1199,Night
2023-10-10 10:30:00,0.2878076,-999.0,-999.0,0.498444,289.8112,295.4965,Night
2023-10-10 10:45:00,0.2877384,-999.0,-999.0,0.4983432,309.0293,314.8223,Night
2023-10-10 11:00:00,0.2880128,-999.0,-999.0,0.498754,325.419,331.3655,Night
2023-10-10 11:15:00,0.2881387,-999.0,-999.0,0.4990475,342.033,348.4592,Night
2023-10-10 11:30:00,0.2882055,-999.0,-999.0,0.4990831,357.9193,364.6605,Night
2023-10-10 11:45:00,0.2881795,-999.0,-999.0,0.4991212,367.6164,374.5648,Night
2023-10-10 12:00:00,0.2883779,-999.0,-999.0,0.4994613,380.0045,387.3913,Night
2023-10-10 12:15:00,0.2884155,-999.0,-999.0,0.49949,391.5413,398.7145,Night
2023-10-10 12:30:00,0.2881958,-999.0,-999.0,0.4991563,393.6645,401.1847,Night
2023-10-10 12:45:00,0.2878658,-999.0,-999.0,0.4985642,395.6208,403.203,Night
2023-10-10 13:00:00,0.2877845,-999.0,-999.0,0.498375,390.7202,397.7989,Night
2023-10-10 13:15:00,0.2874844,-999.0,-999.0,0.4978089,343.0012,349.3254,Night
2023-10-10 13:30:00,0.287488,-999.0,-999.0,0.4978589,367.5233,374.342,Night
2023-10-10 13:45:00,0.286636,-999.0,-999.0,0.4965171,273.2966,282.1637,Night
2023-10-10 14:00:00,0.2871391,-999.0,-999.0,0.4974195,344.6028,353.6296,Night
2023-10-10 14:15:00,0.2872639,-999.0,-999.0,0.4975324,369.109,377.7218,Night
2023-10-10 14:30:00,0.2871353,-999.0,-999.0,0.4972969,365.1889,372.319,Night
2023-10-10 14:45:00,0.2867304,-999.0,-999.0,0.4966488,315.2802,310.4561,Night
2023-10-10 15:00:00,0.2867526,-999.0,-999.0,0.4967517,284.0084,291.5215,Night
2023-10-10 15:15:00,0.2868729,-999.0,-999.0,0.4968186,292.1129,293.3348,Night
2023-10-10 15:30:00,0.2871017,-999.0,-999.0,0.4972401,305.8897,311.8941,Night
2023-10-10 15:45:00,0.2872214,-999.0,-999.0,0.4974587,297.4936,303.1094,Night
2023-10-10 16:00:00,0.2872837,-999.0,-999.0,0.4975194,263.6836,268.7181,Night
2023-10-10 16:15:00,0.2863191,-999.0,-999.0,0.4959385,142.0759,144.881,Night
2023-10-10 16:30:00,0.2860469,-999.0,-999.0,0.4953591,97.61167,101.8734,Night
2023-10-10 16:45:00,0.2864125,-999.0,-999.0,0.4960893,177.2904,180.6703,Night
2023-10-10 17:00:00,0.2860743,-999.0,-999.0,0.4954393,124.5004,125.7103,Night
2023-10-10 17:15:00,0.2855562,-999.0,-999.0,0.4946138,85.04803,89.09532,Night
2023-10-10 17:30:00,0.2854417,-999.0,-999.0,0.4943601,82.79919,84.25041,Night
2023-10-10 17:45:00,0.2851098,-999.0,-999.0,0.4937987,47.31293,48.08963,Night
2023-10-10 18:00:00,0.2849557,-999.0,-999.0,0.4935532,15.71915,16.08255,Night
2023-10-10 18:15:00,0.284282,-999.0,-999.0,0.4923414,2.547369,-2.498008,Night
2023-10-10 18:30:00,0.2841047,-999.0,-999.0,0.4920863,0.0,-0.4336829,Night
2023-10-10 18:45:00,0.2837234,-999.0,-999.0,0.491389,0.0,-0.4312341,Night
2023-10-10 19:00:00,0.2831129,-999.0,-999.0,0.4903242,0.0,-0.4438215,Night
2023-10-10 19:15:00,0.2831011,-999.0,-999.0,0.4903011,0.0,-0.413808,Night
2023-10-10 19:30:00,0.2837403,-999.0,-999.0,0.4914189,0.0,-0.4158997,Night
2023-10-10 19:45:00,0.2843946,-999.0,-999.0,0.492567,0.0,-0.4482826,Night
2023-10-10 20:00:00,0.2845038,-999.0,-999.0,0.4926997,0.0,-0.3740972,Night
2023-10-10 20:15:00,0.2844802,-999.0,-999.0,0.4926861,0.0,-0.3922254,Night
2023-10-10 20:30:00,0.2848458,-999.0,-999.0,0.493335,0.0,-0.4363538,Night
2023-10-10 20:45:00,0.2851688,-999.0,-999.0,0.4938886,0.0,-0.4228889,Night
2023-10-10 21:00:00,0.2854603,-999.0,-999.0,0.4944261,0.0,-0.4623393,Night
2023-10-10 21:15:00,0.285032,-999.0,-999.0,0.4936597,0.0,-0.3985674,Night
2023-10-10 21:30:00,0.2850345,-999.0,-999.0,0.4936424,0.0,-0.3934488,Night
2023-10-10 21:45:00,0.2843712,-999.0,-999.0,0.492482,0.0,-0.4338112,Night
2023-10-10 22:00:00,0.284939,-999.0,-999.0,0.4934835,0.0,-0.4311667,Night
2023-10-10 22:15:00,0.2851743,-999.0,-999.0,0.4938691,0.0,-0.4165556,Night
2023-10-10 22:30:00,0.2851306,-999.0,-999.0,0.4937833,0.0,-0.3939396,Night
2023-10-10 22:45:00,0.2846608,-999.0,-999.0,0.4930368,0.0,-0.3966677,Night
2023-10-10 23:00:00,0.2847376,-999.0,-999.0,0.4931305,0.0,-0.4061149,Night
2023-10-10 23:15:00,0.2842552,-999.0,-999.0,0.4922609,0.0,-0.3881893,Night
2023-10-10 23:30:00,0.2831095,-999.0,-999.0,0.4902998,0.0,-0.3813576,Night
2023-10-10 23:45:00,0.283498,-999.0,-999.0,0.4909843,0.0,-0.4047681,Night
2023-10-11 00:00:00,0.2837402,-999.0,-999.0,0.4914523,0.0,-0.3936106,Night
2023-10-11 00:15:00,0.283794,-999.0,-999.0,0.4914789,0.0,-0.3981856,Night
2023-10-11 00:30:00,0.2840756,-999.0,-999.0,0.49203,0.0,-0.3771111,Night
2023-10-11 00:45:00,0.2840067,-999.0,-999.0,0.4918958,0.0,-0.4228889,Night
2023-10-11 01:00:00,0.2841252,-999.0,-999.0,0.4920574,0.0,-0.4,Night
2023-10-11 01:15:00,0.2843203,-999.0,-999.0,0.4924183,0.0,-0.4071332,Night
2023-10-11 01:30:00,0.2840773,-999.0,-999.0,0.4919947,0.0,-0.4171446,Night
2023-10-11 01:45:00,0.2839934,-999.0,-999.0,0.49184,0.0,-0.4066289,Night
2023-10-11 02:00:00,0.2842079,-999.0,-999.0,0.4921938,0.0,-0.3888155,Night
2023-10-11 02:15:00,0.284647,-999.0,-999.0,0.4930131,0.0,-0.4000264,Night
2023-10-11 02:30:00,0.2845422,-999.0,-999.0,0.4927864,0.0,-0.4388004,Night
2023-10-11 02:45:00,0.2845669,-999.0,-999.0,0.4928163,0.0,-0.417062,Night
2023-10-11 03:00:00,0.284692,-999.0,-999.0,0.4930368,0.0,-0.3754444,Night
2023-10-11 03:15:00,0.2846716,-999.0,-999.0,0.4930356,0.0,-0.4142131,Night
2023-10-11 03:30:00,0.2846588,-999.0,-999.0,0.4929982,0.0,-0.4272314,Night
