Timestamp,POA Irradiance,Temperature,Wind Speed,Meter Voltage,Meter Power,Inverter_1,Day/Night
2023-09-01 00:00:00,0.0,61.98411,0.518944,7.355117,-2.64164,0.0,Night
2023-09-01 00:15:00,0.0,62.04936,0.661167,7.355307,-2.6363,0.0,Night
2023-09-01 00:30:00,0.0,61.76455,0.743667,7.364253,-2.64443,0.0,Night
2023-09-01 00:45:00,0.0,61.5387,0.860222,7.369874,-2.65064,0.0,Night
2023-09-01 01:00:00,0.0,61.31591,0.690111,7.37326,-2.64991,0.0,Night
2023-09-01 01:15:00,0.0,61.34506,0.698833,7.379153,-2.65379,0.0,Night
2023-09-01 01:30:00,0.0,61.401,0.785445,7.384323,-2.65693,0.0,Night
2023-09-01 01:45:00,0.0,61.44516,0.801333,7.37657,-2.65202,0.0,Night
2023-09-01 02:00:00,0.0,61.30571,0.610934,7.361747,-2.64719,0.0,Night
2023-09-01 02:15:00,0.0,61.36808,0.457056,7.357697,-2.64803,0.0,Night
2023-09-01 02:30:00,0.0,61.41324,0.246778,7.35392,-2.64612,0.0,Night
2023-09-01 02:45:00,0.0,61.42754,0.249722,7.35427,-2.64112,0.0,Night
2023-09-01 03:00:00,0.0,61.57771,0.623167,7.35233,-2.64083,0.0,Night
2023-09-01 03:15:00,0.0,61.54185,0.837889,7.35603,-2.64107,0.0,Night
2023-09-01 03:30:00,0.0,61.48236,0.943945,7.359243,-2.64669,0.0,Night
2023-09-01 03:45:00,0.0,61.53508,0.952333,7.36113,-2.64403,0.0,Night
2023-09-01 04:00:00,0.0,61.51595,0.686889,7.361717,-2.6466,0.0,Night
2023-09-01 04:15:00,0.0,61.35406,0.747667,7.360217,-2.64663,0.0,Night
2023-09-01 04:30:00,0.0,60.99308,0.835889,7.347983,-2.6363,0.0,Night
2023-09-01 04:45:00,0.0,60.81509,0.759667,7.341146,-2.63287,0.0,Night
2023-09-01 05:00:00,0.0,60.45537,0.785889,7.324737,-2.6221,0.0,Night
2023-09-01 05:15:00,0.0,60.22719,0.729944,7.32766,-2.62527,0.0,Night
2023-09-01 05:30:00,0.0,59.96729,0.522,7.320543,-2.62246,0.0,Night
2023-09-01 05:45:00,0.0,59.74016,0.491444,7.319797,-2.61886,0.0,Night
2023-09-01 06:00:00,0.0,59.50744,0.381389,7.321104,-2.61667,0.0,Night
2023-09-01 06:15:00,0.242605,59.21312,0.2785,7.315577,-2.61424,0.0,Day
2023-09-01 06:30:00,3.43424,58.75792,0.279472,7.310517,1.33438,3.86667,Day
2023-09-01 06:45:00,14.1749,58.50905,0.186278,7.352797,26.9385,29.7667,Day
2023-09-01 07:00:00,31.2488,58.74393,0.218889,7.318687,69.3578,71.7333,Day
2023-09-01 07:15:00,39.5857,59.37359,0.204,7.313667,88.0051,89.9667,Day
2023-09-01 07:30:00,47.9674,60.01655,0.3395,7.29598,110.356,112.267,Day
2023-09-01 07:45:00,50.3877,60.55669,0.471611,7.29571,115.934,117.567,Day
